DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC
11,3.75,0.07,1.3,-2.195,-1.275,19.6,-6.13,0.28,-80.72,-15.215,-0.6925,0.01
11,4.25,0.0725,1.335,-2.095,-1.435,18.87,-6.18,0.285,-80.91,-17.445,-1.09,-0.01
11,4.75,0.07,1.565,-1.86,-1.665,20.22,-6.17,0.31,-80.87,-18.8175,-0.3625,-0.0125
11,5.25,0.1,1.715,-1.89,-1.68,20.065,-6.1,0.18,-82.02,-20.285,-0.3,0
11,5.75,0.0725,1.7075,-2.595,-1.925,19.09,-5.99,0.185,-81.32,-19.78,-0.01,-0.01
11,6.25,0.08,1.5625,-2.66,-1.695,18.845,-5.04,0.715,-80.13,-19.1225,-0.285,-0.02
11,6.75,0.08,1.415,-2.035,-1.685,18.72,5.66,4.035,-68.9,-12.56,-0.14,-0.02
11,7.25,0.1,1.275,-1.305,-1.355,18.005,59.93,29.24,-33.2,-16.8,-0.65,-0.15
11,7.75,0.15,1.165,-1.6,-1.95,18.55,138.93,47.995,8.29,-3.9475,1.88,-0.71
11,8.25,0.215,0.905,-0.855,-0.7175,17.09,229.14,56.285,56.15,11,7.56,-2.0125
11,8.75,0.265,1.0275,-0.41,-0.17,18.625,312.12,64.375,87.77,38.07,9.43,-2.45
11,9.25,0.31,0.98,-0.13,-0.06,18.48,380.72,73.63,115.21,54.8975,13.6775,-3.6125
11,9.75,0.33,1.13,-0.15,-0.42,19.27,431.06,81.54,154.02,88.23,17.36,-3.135
11,10.25,0.38,1.28,-0.145,-0.16,20.16,480.77,91.045,185.54,119.08,21.52,-3.085
11,10.75,0.42,1.36,0.3,0.59,20.93,526.28,97.745,196.41,128.65,30.53,-4.08
11,11.25,0.45,1.6575,0.4875,0.64,21.72,446.45,99.4325,196.7625,118.5375,24.2475,-3.5425
11,11.75,0.48,1.79,0.56,0.6325,22.24,412.63,101.335,193.72,119.52,31.885,-4.27
11,12.25,0.4925,1.895,0.85,0.68,23.5,397.85,100.705,199.52,139.73,31.9025,-4.11
11,12.75,0.53,2.2475,0.895,0.925,24.64,403.72,94.02,188.52,132.49,29.235,-3.925
11,13.25,0.52,2.2425,-0.02,0.39,24.845,364.65,81.66,167.77,123.045,29.07,-3.735
11,13.75,0.54,2.3725,-0.155,0.0925,24.13,323.73,71.52,148.38,121.21,32.735,-3.335
11,14.25,0.52,2.2625,-0.65,-0.2825,24.93,303.44,59.28,114.6,92.98,21.03,-3.185
11,14.75,0.48,2.1125,-0.625,-0.31,26.3,234.96,48.215,77.36,78.475,10.3275,-2.8975
11,15.25,0.44,2.01,-0.715,-1.02,27.04,174.81,40.52,36.08,54.5225,10.6,-1.7825
11,15.75,0.36,1.92,-0.94,-1.02,28.58,98.63,28.475,4.63,22.995,6.7925,-1.4925
11,16.25,0.25,1.54,-0.93,-0.81,30.735,45.49,14.39,-46.95,-2.6675,0.6675,-0.58
11,16.75,0.14,1.41,-1.29,-1.24,31.05,-0.16,1.045,-83.77,-13.155,-0.6525,-0.145
11,17.25,0.11,1.1,-1.43,-1.67,29.88,-6.72,0.035,-90.68,-17.71,-1.41,-0.08
11,17.75,0.1,1.09,-1.785,-2.02,30.38,-6.64,0.39,-89.25,-19.0525,-0.9125,0.025
11,18.25,0.1,1.2375,-2.145,-2.065,29.4725,-6.2725,0.45,-86.955,-17.69,-0.9025,0.01
11,18.75,0.1,1.19,-2.025,-1.9,29.4925,-6.02,0.58,-86.8175,-18.425,-2.035,-0.0275
11,19.25,0.08,1.36,-1.9925,-1.79,27.8025,-6.0675,0.4775,-86.32,-21.65,-1.8625,-0.0325
11,19.75,0.1,1.43,-2.04,-1.94,25.995,-6.175,0.34,-85.6375,-20.505,-0.725,-0.01
11,20.25,0.075,1.545,-2.025,-1.7025,26.49,-6.26,0.405,-85.9475,-18.2475,-1.46,-0.02
11,20.75,0.08,1.485,-1.9425,-1.06,25.54,-6.1975,0.49,-85.715,-18.85,-0.855,0.02
11,21.25,0.07,1.3,-1.6725,-1.11,24.7675,-6.345,0.445,-85.255,-16.135,-1.3875,0.01
11,21.75,0.085,1.3,-2.1525,-1.17,24.295,-6.2625,0.32,-83.2625,-11.99,-0.8475,-0.02
11,22.25,0.09,1.24,-2.345,-1.105,24.2475,-6.185,0.2375,-83.615,-16.87,-0.3475,0.01
11,22.75,0.07,1.485,-2.2925,-1.37,23.305,-6.1825,0.2825,-83.3525,-14.87,-1,-0.015
11,23.25,0.07,1.285,-2.475,-1.56,22.505,-6.3875,0.1425,-84.4775,-16.475,-1.05,-0.03
11,23.75,0.07,1.2,-2.7525,-1.235,21.8175,-6.1975,0.1575,-83.3075,-15.0375,-1.66,-0.01
12,0.25,0.08,1.24,-5.75,-4.52,19.16,-5.8025,0,-77.8375,-18.32,-0.3425,0
12,0.75,0.07,1.1725,-6.02,-4.1175,18.5,-6.04,-0.03,-76.6025,-20.89,-0.305,-0.0225
12,1.25,0.08,1.04,-6.05,-4.545,18.49,-5.8725,-0.05,-75.735,-17.76,0.015,-0.02
12,1.75,0.09,1.065,-6.15,-4.37,19.61,-5.905,-0.02,-76.5025,-14.9875,-1.04,-0.0025
12,2.25,0.08,1.36,-5.04,-4.13,18.37,-5.765,-0.01,-74.85,-23.9225,-1.2325,-0.065
12,2.75,0.08,1.43,-5.34,-4.825,17.4775,-5.78,-0.02,-76.465,-28.41,-0.415,0
12,3.25,0.09,1.37,-5.345,-4.42,17.9225,-5.7375,0.01,-76.565,-21.97,-0.3125,0.01
12,3.75,0.1,1.2,-5.555,-4.75,17.5025,-5.94,0.03,-76.445,-18.5025,-0.45,0.02
12,4.25,0.09,1.21,-5.44,-5.055,17.2725,-5.75,0.06,-74.7875,-24.535,-0.765,0.03
12,4.75,0.08,1.325,-5.315,-5.385,15.725,-6.07,0.03,-75.4825,-19.965,-0.795,0
12,5.25,0.085,1.165,-5.0225,-5.18,16.125,-5.8425,0.06,-76.865,-23.15,-0.49,-0.01
12,5.75,0.09,1.33,-5.135,-5.105,15.9625,-5.7575,0.12,-75.7925,-18.41,-0.43,0.0025
12,6.25,0.1,1.44,-5.2675,-5.125,15.8725,-5.9025,0.06,-77.06,-22.795,-0.2125,-0.0075
12,6.75,0.09,1.18,-5.46,-5.275,16.32,-4.6925,0.47,-74.7875,-22.78,-0.475,0.04
12,7.25,0.09,1.3175,-5.495,-5.37,15.39,6.3025,3.87,-66.055,-20.075,-0.125,-0.02
12,7.75,0.095,1.12,-5.18,-4.6175,15.645,50.1,15.4,-31.3275,-12.79,-1.43,-0.01
12,8.25,0.14,0.965,-4.635,-4.68,16.055,105.3875,32.67,5.03,-5.2,-0.9175,-0.06
12,8.75,0.21,1.08,-4.2925,-4.38,17.9525,156.7925,49.88,36.45,3.9,1.4975,-0.2375
12,9.25,0.25,1.01,-3.9875,-3.87,17.7525,184.9675,63.87,60.8125,15.93,3.5925,-0.24
12,9.75,0.28,0.96,-3.595,-3.4,18.0725,222.8525,75.96,76.9575,38.8825,7.6325,-0.225
12,10.25,0.34,1.11,-3.1175,-3.04,19.305,252.6975,84.91,110.6225,60.02,16.785,0.1825
12,10.75,0.3625,1.205,-3.105,-2.96,19.3775,254.705,109.86,117.8025,73.3375,11.34,-0.21
12,11.25,0.36,1.1875,-3.055,-2.9675,20.935,266.89,91.53,125.325,82.615,14.87,0.03
12,11.75,0.44,1.415,-2.8675,-3.045,22.64,290.3775,99.14,132.215,94.415,20.5825,0.15
12,12.25,0.425,1.8125,-2.6525,-2.77,23.725,259.41,91.25,110.9675,78.63,18.64,-0.19
12,12.75,0.465,1.785,-2.7375,-2.8125,25.25,244.7375,89.65,122.4275,112.005,15.2825,0.2125
12,13.25,0.45,1.85,-2.855,-2.6925,24.1175,248.615,93.56,119.6325,101.735,13.28,0.2625
12,13.75,0.44,1.6375,-2.5275,-2.755,23.585,217.2,77.42,101.9225,82.91,7.89,0.05
12,14.25,0.41,1.7875,-2.63,-2.6475,24.43,170.17,56.38,72.825,61.505,9.68,0.18
12,14.75,0.3825,1.695,-2.9275,-2.8725,26.64,134.3075,48.65,39.05,45.12,7.3375,0.09
12,15.25,0.35,1.635,-3.08,-3.15,27.8825,98.08,31.15,5.2975,26.59,6.465,-0.16
12,15.75,0.24,1.52,-3.245,-3.455,28.6875,52.9975,17.6,-26.69,8.62,1.27,-0.095
12,16.25,0.17,1.28,-3.5075,-3.63,29.6575,18.295,7.3,-63.655,-5.47,-0.535,0.025
12,16.75,0.1,0.94,-3.8125,-3.77,30.6225,-3.405,0.13,-85.71,-9.28,-0.385,-0.1
12,17.25,0.11,0.84,-4.0025,-4.02,28.8175,-6.68,0,-85.2425,-10.2,-1.255,0.025
12,17.75,0.08,1.11,-4.1325,-4.27,27.0225,-6.2425,0.08,-81.3225,-17.09,-1.76,-0.02
12,18.25,0.09,1.24,-4.3625,-4.5,24.0325,-5.8475,0.07,-81.2525,-11.965,-0.7775,-0.0275
12,18.75,0.08,1.22,-4.475,-4.36,26.545,-5.95,0.09,-79.68,-15.23,-1.1,-0.03
12,19.25,0.09,1.3575,-4.465,-4.2925,25.26,-5.9025,0.04,-80.38,-13.1075,-0.9025,0.005
12,19.75,0.105,1.28,-4.7425,-4.67,24.12,-5.795,0.11,-79.4675,-19.94,-1.69,-0.03
12,20.25,0.095,1.37,-5.12,-4.59,23.795,-5.8525,0.08,-80.23,-21.735,-0.73,-0.02
12,20.75,0.08,1.0875,-4.845,-4.4975,23.245,-5.935,0.12,-79.2875,-17.14,-0.75,0.02
12,21.25,0.09,1.1625,-5.185,-4.6325,21.065,-5.9725,0.09,-80.445,-16.01,-1.18,-0.02
12,21.75,0.1,1.205,-5.4525,-4.855,21.005,-5.8275,0.13,-79.84,-19.025,-0.14,0.02
12,22.25,0.08,1.075,-5.5075,-5.405,20.5125,-5.8,0.12,-78.3325,-18.325,-1.25,0.03
12,22.75,0.09,0.99,-5.5675,-5.47,20.8825,-5.8475,0.19,-78.1,-17.155,-0.48,0.04
12,23.25,0.09,1.28,-5.6725,-5.2025,20.6925,-5.6925,0.06,-77.1425,-20.885,-0.06,-0.02
12,23.75,0.09,1.08,-5.7775,-4.7,20.405,-5.9425,0.03,-76.24,-21.205,-0.32,-0.02
