DOY2,HR2,CO2,H2O,VPD,NETRAD,LW_IN,LW_OUT,SW_IN,SW_OUT,TA_1_1_1,RH,PPFD_IN,PPFD_OUT,LE,H,G_1_1_1,SH,TS_1_1_1,TS_1_2_1,USTAR,PA,WS
7,2.75,381.3105,13.28,0.36,-50.85,321.3,366.3,-0.69,0.88,9.55,96.8,0,0,0.2,-15.69,0.5,-2.1,9.13,9.1,0.103,94.3,1.94
7,3.25,380.1765,13.2745,0.29,-44.62,319.2,364.7,-0.71,0.915,9.3,97.55,0,0,-0.45,-19.985,0.55,-1.8,9.03,8.99,0.12,94.3,1.98
7,3.75,382.385,13.019,0.225,-37.51,322.6,363.7,-0.76,0.91,9.1,97.9,0,0,-0.75,-19.79,0.4,-1.35,8.88,8.97,0.13,94.3,1.95
7,4.25,379.065,12.972,0.235,-34.52,320.9,363.1,-0.21,0.93,9.05,97.95,0,0,-0.35,-19.25,-0.05,-1.6,8.75,8.91,0.11,94.3,1.9
7,4.75,379.1315,13.0545,0.195,-31.59,320.3,361,1.95,1.76,8.65,98.4,4.6,0,0.2,-19.6,-0.3,-1.65,8.62,8.86,0.1225,94.3,1.92
7,5.25,380.3825,13.001,0.135,-22.02,327.7,363,15.51,4.52,8.75,99,26.74,1.31,0,-18.79,-0.6,-0.6,8.51,8.79,0.13,94.3,1.88
7,5.75,378.469,13.6245,0.12,-5.77,330.4,365.5,39.81,10.31,9.05,99.15,77.81,3.72,1.6,-12.51,-0.5,1,8.44,8.7,0.12,94.3,1.83
7,6.25,377.551,14.055,0.095,15.63,323.9,369.9,85.6,16.49,9.8,99.25,123.03,7.23,8.5,-11.405,0.3,5.15,8.44,8.69,0.16,94.3,1.74
7,6.75,374.023,14.231,0.07,61.02,322.8,377.1,149.1,25.78,11.2,99.6,232.06,12.57,21.8,-5.09,1.1,7.3,8.46,8.63,0.21,94.4,1.7
7,7.25,371.128,14.77,0.305,107.06,320.7,384.4,217,32.17,12.5,97.9,355,23.63,50.3,11.5,2.3,8.2,8.61,8.59,0.3,94.4,1.73
7,7.75,368.4545,14.818,1.195,157.24,320.9,391.5,277.4,35.125,14.5,92.6,257.44,29.045,80.2,29.32,4.2,6.85,8.88,8.59,0.364,94.5,1.9
7,8.25,365.397,14.965,2.735,209.52,320.8,395.1,340.8,39.82,15.95,83.5,482.39,35.98,107.6,53.77,6.3,6.2,9.15,8.64,0.432,94.8,2.12
7,8.75,363.92,14.991,4.95,288.46,324.9,401,431.7,47.375,17.35,75.55,818.49,42.37,125.7,87.42,8.9,4.8,9.38,8.73,0.46,94.9,2.3
7,9.25,361.608,15.025,6.51,343.28,329.6,406.6,475.2,50.675,18.4,69.35,871.47,46.46,157.9,106.17,11.1,4.9,9.84,8.83,0.48,95,2.5
7,9.75,361.4405,14.959,7.945,385.98,332.8,411.6,533.5,54.19,19.2,64.0005,1114.5,52.19,175.05,121.12,13,4.1,10.16,8.98,0.519,95,2.58
7,10.25,360.431,14.805,8.555,433.31,332.8,416,592.3,56.42,19.95,61.5,1222.9,54.09,200.65,148.87,14.5,4.1,10.42,9.14,0.54,95,2.67
7,10.75,359.903,14.154,9.735,474.47,333.9,419.7,642.9,60.33,20.2,60,1304.7,58.33,218.5,168.955,16,3.8,10.69,9.33,0.58,94.9,2.75
7,11.25,359.982,14.1995,10.205,526.54,340.7,424.8,697.3,63.59,20.75,57.4,1437,66.815,226,193.75,19.4,3,11.05,9.47,0.58,94.9,2.95
7,11.75,359.87,13.767,10.86,505.49,340.8,426.6,666.3,62.01,20.85,55.95,1461.3,68.67,246.1,212.25,28,2.7,11.56,9.66,0.59,94.9,2.7
7,12.25,359.984,13.502,11.985,519.63,342.9,431.1,684.5,62.6,21.05,52.85,1490.9,69.28,238.8,193.29,37.9,2.8,12.02,10.04,0.6,94.8,2.86
7,12.75,360.2385,13.438,13.135,534.48,346.4,433.2,678.5,63.32,22.05,49.3,1388.6,63.495,237.9,218.795,40.4,3.05,12.49,10.38,0.5865,94.8,2.89
7,13.25,359.309,13.3595,14.045,547.01,351.3,433,693.4,63.71,22.4,49.7,1340.1,61.16,234.85,215.27,43.5,2.3,12.94,10.58,0.57,94.8,2.78
7,13.75,359.85,13.538,13.765,522.821,350.7,436.9,701,63.05,22.7,48.65,1396.8,65.71,236.75,209.83,35.9,2.2,12.77,10.71,0.63,94.8,2.83
7,14.25,359.883,13.0275,14.14,522.841,354,439.1,681.5,62.72,23,48.2,1263.5,56.23,230.8,207.05,32.201,1.7,13.03,10.75,0.63,94.8,2.93
7,14.75,359.7875,13.054,14.035,502.55,354.1,435.4,642.4,57.17,22.55,48.1,1374.7,63.19,223.4,209.22,32.5,1.3,13.09,10.84,0.601,94.8,3.04
7,15.25,359.2245,13.461,13.925,405.83,352.2,433.8,521.8,50.33,22.15,48.4,1052.3,50.125,201.9,152.08,31.9,0.9,13.01,10.85,0.58,94.8,2.86
7,15.75,359.6835,13.374,14.205,388.58,357.5,430.6,526.8,48.255,22.25,48.8,945.78,52.885,195.1,111.59,26.5,1,12.63,10.82,0.5925,94.8,2.85
7,16.25,359.532,13.351,13.35,356.92,352.8,431.1,486.2,49.11,22,48.6,970.045,44.775,193.75,115.96,23,0.4,12.43,10.75,0.5775,94.7,2.95
7,16.75,358.772,13.128,12.925,305.28,352.4,428.8,427.5,41.08,22.4,51.95,867.47,42.3,166,89.68,21.3,0,12.21,10.69,0.54,94.7,2.77
7,17.25,358.933,12.885,12.685,272.64,352.3,426,397.2,40.63,21.7,51.35,750.78,38.16,166.4,83.32,19.7,0,12.2,10.66,0.527,94.7,2.62
7,17.75,359.085,12.882,11.685,230.95,348.8,423.8,366.8,37.2,20.95,55.6,737.25,39.585,144.9,57.225,18.2,-0.8,12.14,10.64,0.508,94.7,2.47
7,18.25,358.961,13.366,11.145,145.15,344.4,418.9,262.8505,28.44,20.4,57.3,494.56,29.155,126.4,28.105,17.4,-1.15,12.11,10.65,0.48,94.7,2.45
7,18.75,358.4125,13.566,10.105,102.21,345.9,417.1,213.6,21.99,20.1,60.9,466.14,23.37,101.6,5.73,15.9,-1.8,12,10.62,0.426,94.6,2.17
7,19.25,358.842,13.303,7.67,60.72,338.1,413.5,164.9,19.98,19.6,64.7,296.52,14.2,76.65,-7.06,14.5,-2,11.78,10.56,0.4,94.6,2.16
7,19.75,359.7805,13.6465,6.79,15.87,334.8,410.5,115.4,15.1,19.15,68.9,230.05,10.72,49.5,-15.36,13.6,-3.6,11.69,10.45,0.35,94.6,1.89
7,20.25,360.013,13.915,5.725,-19.15,329.6,404.7,59.73,8.78,18.15,72.75,130.16,6.56,28.85,-16.77,12.4,-4.05,11.5,10.43,0.24,94.5,1.63
7,20.75,361.049,13.879,3.89,-54.13,332,396.6,22.53,4.34,16.65,80.45,55.75,3.06,11,-15.63,10.8,-5.6,11.32,10.34,0.17,94.5,1.64
7,21.25,363.9465,13.6505,2.585,-70.55,325.3,390.1,3.85,1.78,15.3,85.45,15.01,0.66,5.5,-14.22,9.3,-5.6,11.12,10.21,0.13,94.4,1.68
7,21.75,366.1985,13.939,1.915,-74.16,320.7,384.9,-0.7,1.01,14.1,88.05,2.08,0,3.65,-13.77,7.8,-5.5,10.8,10.12,0.1295,94.4,1.79
7,22.25,369.139,14.397,1.5,-70.96,316.8,382.4,-1.35,0.88,13.45,90.45,0,0,3.3,-15.315,6.4,-4.7,10.59,10.03,0.129,94.4,1.77
7,22.75,372.2045,14.079,1.135,-66.75,318.4,377.5,-1.51,0.78,12.8,92.2,0,0,1.5,-13.575,5.5,-5.65,10.34,9.91,0.1,94.4,1.75
7,23.25,374.143,14.1905,0.86,-61.11,316.7,375.1,-1.16,0.89,12.05,93.9,0,0,1,-14.53,4.7,-4.1,10.1,9.79,0.105,94.4,1.81
7,23.75,372.87,14.145,0.65,-59.48,320.55,374.05,-1,0.975,11.7,95.4,0,0,1.3,-19.25,3.85,-2.4,9.95,9.67,0.12,94.3,1.825
8,0.25,374.0905,12.62,0.51,-59.62,314.4,366.4,-0.82,0.98,10.2,95.4,0,0,0.6,-20.99,-1,-2.7,10.83,10.845,0.13,94.4,1.91
8,0.75,375.985,12.4405,0.43,-57.49,312.9,364.75,-0.985,1.065,9.8,95.8,0,0,0.1,-19.85,-1.4,-2,10.635,10.775,0.15,94.4,1.88
8,1.25,373.842,12.742,0.38,-54.65,309.45,362.1,-0.89,0.99,9.45,96.2,0,0,0,-23.075,-2.1,-2,10.45,10.67,0.14,94.4,1.91
8,1.75,372.5705,12.863,0.33,-55.4,310.2,361.85,-1.03,0.98,9,96.8,0,0,0.3,-22.95,-2.8,-1.8,10.28,10.59,0.145,94.4,1.89
8,2.25,373.0225,12.652,0.285,-51.56,313,360.9,-0.72,1.02,8.9,97.2,0,0,0.6,-20.72,-3.3,-1.5,10.18,10.535,0.1435,94.4,1.945
8,2.75,375.421,12.538,0.245,-49.715,314.1,361.75,-0.63,1.025,8.65,97.5,0,0,0,-19.68,-3.45,-1.55,10.065,10.505,0.1465,94.4,1.945
8,3.25,373.757,12.434,0.195,-43.055,310.7,359.85,-0.6,0.985,8.35,98.1,0,0,0.7,-21.185,-3.7,-1.5,9.96,10.43,0.15,94.4,1.86
8,3.75,373.682,12.46,0.175,-42.935,312.65,358.15,-0.88,0.975,8.2,98.05,0,0,-0.3,-24.14,-3.8,-1.7,9.875,10.33,0.159,94.4,1.85
8,4.25,376.641,12.283,0.14,-39.405,314.7,355.6,-0.615,0.925,7.95,98.35,0,0,-0.7,-20.805,-3.95,-1.45,9.81,10.25,0.158,94.35,1.9
8,4.75,378.016,12.401,0.125,-30.86,316.45,355,-0.625,0.945,7.6,98.7,0,0,-0.7,-22.035,-4.5,-1.6,9.8,10.21,0.15,94.35,1.9
8,5.25,377.906,12.359,0.12,-28.055,319.5,354.05,0,1.385,7.4,98.6,0.715,0,-0.9,-20.02,-4.5,-1.8,9.77,10.145,0.14,94.3,1.86
8,5.75,377.156,12.2935,0.09,-21.41,320.35,355.05,6.195,2.595,7.25,99.05,10.415,0.33,-1.2,-19.425,-4.95,-0.75,9.66,10.075,0.15,94.3,1.845
8,6.25,378.289,12.6015,0.05,-3.46,320.2,357.55,27.92,7.79,7.6,99.55,46.795,2.355,2.1,-18.115,-4.9,1,9.56,10,0.2,94.4,1.895
8,6.75,378.339,12.74,0.03,15.7455,319.3,362.95,65.04,19.44,8.25,99.8,103.275,6.345,9.25,-12.31,-4.25,3.8,9.485,9.925,0.24,94.4,1.89
8,7.25,374.972,13.0605,0,50.795,325.9,367.85,129.7,23.68,9.6,100,146.765,13.78,21.25,-3.14,-3.25,5.2,9.47,9.875,0.31,94.4,1.835
8,7.75,370.614,13.147,0.15,91.9,323.65,374.3,193.1,30.58,11.1,98.7,203.19,22.66,45.1,13.77,-1.55,6,9.62,9.89,0.3695,94.5,1.91
8,8.25,367.285,13.163,1.32,145.765,319.55,379.15,250.55,34.505,13,91.35,320.54,30.035,61.8,31.75,0.3,6,9.975,9.925,0.42,94.7,2.02
8,8.75,364.401,13.3235,3.24,205.015,318.6,384.55,339.85,39.855,15.05,82.05,431.69,34.965,95.65,55.675,1.75,6.25,10.17,9.96,0.44,94.9,2.205
8,9.25,362.3105,12.915,4.255,270.375,322.45,390,402.45,42.835,15.95,75.35,554.805,44.505,123.5,83.33,3.5,5.3,10.435,10.155,0.49,94.95,2.445
8,9.75,361.234,12.6705,5.13,319.545,325.55,393.15,461.95,46.31,16.6,72.5,804.96,48.62,147.1,107.76,5.2,4.5,10.775,10.335,0.505,95,2.505
8,10.25,359.945,12.9495,6.05,386.535,324.4,398.1,531.45,48.57,17,68.9,1089.7,52.24,170.6,126.35,6.75,4.3,11.03,10.505,0.54,95,2.605
8,10.75,359.481,12.8435,6.7,414.56,332.95,401.9,563.55,50.09,17.3,66,1198.65,54.4,194.35,148.32,8.7,3.9,11.2,10.66,0.525,94.9,2.56
8,11.25,359.792,12.571,7.41,438.5,334.85,405,578.45,51.11,18,64,1156.2,57.5,218.7,159.08,11.1,3.4,11.455,10.77,0.55,94.9,2.665
8,11.75,359.571,12.0125,7.465,439.195,335.15,407.75,585.7,52.06,18.55,62.55,1150.3,58.155,212.7,153.68,15.3,3.3,11.805,10.96,0.57,94.85,2.77
8,12.25,359.055,12.418,8.685,462.365,337.35,411.45,603.15,55.445,19.35,60,1274.3,60.9,222.6,168.54,20.45,3.3,12.025,11.075,0.55,94.9,2.825
8,12.75,358.79,12.353,9.705,504.32,336.55,414.25,650.25,58.37,19.9,56.55,1220.3,61.4,232.3,188.04,22.75,3.35,12.225,11.225,0.581,94.9,2.94
8,13.25,358.728,12.547,10.495,497.405,341.95,415.3,640.05,57.325,20.1,54.15,1221.7,57.28,227.2,182.815,23.35,2.15,12.48,11.4,0.58,94.9,2.88
8,13.75,358.5365,12.45,10.875,477.055,344.3,415.15,630.8,56.81,20.05,54.3,1281.05,58.65,233.5,181.03,23.2,1.9,12.525,11.58,0.598,94.9,2.84
8,14.25,357.5745,12.3775,11.165,438.825,344.5,416.65,565.75,50.95,20.15,52.45,1191.5,53.22,218.25,163.975,20.8,1.95,12.68,11.645,0.585,94.9,2.975
8,14.75,358.3965,12.3465,11.15,427.295,345.7,416.75,587.55,54.23,20.05,53.35,1204.6,53.965,211.8,141.84,20.4,1.5,12.785,11.765,0.59,94.85,3.04
8,15.25,358.021,12.457,10.855,415.94,343.05,415.35,550.25,49.7,20,55.75,1184.6,52.88,209.85,131.72,20,1.3,12.87,11.82,0.576,94.8,3.125
8,15.75,357.34,12.314,11.025,393.525,339.8,413.6,544.45,50.795,20.1,55.5,1138.35,52.3,200,128.491,17.75,1.4,12.88,11.865,0.6,94.8,3.075
8,16.25,357.53,12.4685,10.99,344.915,339.05,413.75,494.25,46.06,19.7,54,1025.75,48.18,194.75,104.4,15.5,1,12.845,11.9,0.579,94.8,2.905
8,16.75,357.601,12.291,11.2,281.72,338.15,411.75,426.75,41.375,19.9,54.35,865.055,41.295,173.6,76.18,13.75,0.05,12.83,11.91,0.56,94.8,2.9
8,17.25,357.085,12.061,10.53,201.865,336.9,412.2,319.9,32.995,19.75,55.75,653.355,33.215,151.05,36.27,12.2,-0.4,12.755,11.92,0.54,94.75,2.87
8,17.75,356.518,11.995,9.105,146.03,335.85,407.45,264.9,28.34,19.05,58.95,512.71,26.76,133.65,18.42,11.1,-0.8,12.75,11.91,0.52,94.7,2.795
8,18.25,356.2265,12.146,8.585,99.825,330.25,405.55,211.3,22.615,18.15,62.1,437.315,21.4,112.3,0.35,10,-1.5,12.695,11.89,0.48,94.7,2.575
8,18.75,356.351,12.151,6.805,45.605,321.75,401.5,147.1,19.4,17.5,66.5,301.68,15.5105,88.9,-12.37,9.05,-2.45,12.565,11.865,0.431,94.7,2.385
8,19.25,356.62,12.366,4.865,5.11,321.8,397.2,81.15,12.71,16.7,71.7,171.855,9.34,58.6,-22.29,7.85,-3.85,12.41,11.83,0.375,94.6,2.07
8,19.75,357.726,12.557,3.775,-28.725,318.35,391.3,37,6.21,15.65,78.25,85.175,4.38,27.6,-19.19,6.6,-5,12.225,11.78,0.3,94.6,1.84
8,20.25,359.57,12.558,2.64,-62.445,319.8,383.1,9.695,2.28,14.3,83.35,32.46,1.695,12.5,-17.56,5.3,-5.8,12.02,11.71,0.1935,94.55,1.725
8,20.75,362.078,12.599,1.9,-73.335,317.15,379.05,0,1.495,12.95,87.5,4.765,0.11,6.2,-18.35,4.05,-5.6,11.86,11.64,0.15,94.5,1.725
8,21.25,364.059,12.565,1.44,-75.825,313.1,375.55,-1.28,1.155,12.05,89.15,0,0,6.7,-17.98,3.2,-4.6,11.67,11.56,0.165,94.5,1.845
8,21.75,365.4485,12.708,1.04,-73.055,312.3,372.25,-1.55,1.35,11.35,91.4,0,0,3.8,-18.755,1.9,-3.7,11.51,11.415,0.135,94.5,1.825
8,22.25,368.2835,12.44,0.825,-70.33,309.5,372.15,-1.415,1.2,11.2,93.15,0,0,3.1,-17.3,1,-3.2,11.255,11.265,0.1335,94.5,1.785
8,22.75,368.451,12.453,0.68,-68.665,307.9,370.3,-1.36,1.065,11,93.75,0,0,2,-23.34,0.4,-2.7,11.025,11.145,0.16,94.45,1.91
8,23.25,373.2,12.473,0.605,-66.25,308.2,368.15,-1.21,1.255,10.65,94.2,0,0,1.5,-20.04,-0.2,-3.2,10.915,11.05,0.17,94.4,1.93
8,23.75,371.892,12.396,0.575,-65.14,313.45,366.7,-1.065,1.05,10,95.15,0,0,1.5,-18.68,-0.65,-2.4,10.875,10.94,0.145,94.4,1.84
9,0.25,370.813,10.546,0.175,-46.63,302,343.2,-0.58,0.795,5.6,98.4,0,0,1.5,-17.84,-5.55,-1.85,8.015,8.61,0.2,94.2,1.92
9,0.75,370.8935,10.5865,0.14,-45.815,301.2,342.55,-0.57,0.84,5.35,98.3,0,0,0.75,-19.23,-5.9,-1.3,7.975,8.565,0.18,94.2,1.91
9,1.25,370.329,10.733,0.09,-34.845,310.4,341.55,-0.425,0.74,5.05,99.05,0,0,1.35,-19.81,-6.25,-1.35,7.93,8.39,0.17,94.2,1.96
9,1.75,370.72,10.6065,0.055,-28.755,312.65,341.45,-0.43,0.63,4.9,99.4,0,0,1.3,-21.43,-6.2,-0.9,7.79,8.36,0.1625,94.2,1.92
9,2.25,372.231,10.655,0.055,-29.555,312.9,340.05,-0.42,0.61,4.55,99.2,0,0,0.8,-19.86,-6.2,-1.7,7.755,8.35,0.16,94.2,1.915
9,2.75,371.5155,10.635,0.045,-32,311.6,339.25,-0.435,0.54,4.45,99.4,0,0,0.6,-19.18,-6.7,-1,7.755,8.34,0.17,94.2,1.88
9,3.25,372.7725,10.418,0.03,-27.205,310.7,337.8,-0.455,0.67,4.3,99.7,0,0,0.2,-21.43,-6.8,-1,7.735,8.27,0.19,94.2,1.885
9,3.75,372.503,10.457,0.025,-28.72,311.25,338.35,-0.555,0.715,4.35,99.8,0,0,0.9,-17.38,-7.1,-1.2,7.605,8.15,0.167,94.2,1.855
9,4.25,373.48,10.409,0.02,-22.99,312.2,338.15,-0.46,0.655,4.15,99.9,0,0,0.45,-18.03,-7.2,-0.7,7.48,8.13,0.16,94.2,1.84
9,4.75,374.484,10.196,0.025,-23.705,313.8,337.9,-0.515,0.615,4.25,99.8,0,0,0.3,-16.165,-7.4,-1.45,7.395,8.12,0.141,94.2,1.865
9,5.25,374.636,10.034,0.03,-20.915,313.65,337.4,-0.44,0.6,4.2,99.7,0,0,-0.5,-16.745,-7.5,-1.5,7.355,8.1,0.1455,94.2,1.835
9,5.75,375.422,10.206,0.015,-20.5,312.7,336.1,-0.31,0.61,3.75,99.9,0,0,1.75,-18.98,-7.8,-1.3,7.265,8.08,0.171,94.2,1.915
9,6.25,374.889,10.191,0,-18.42,313,335.75,0.24,1.275,3.4,100,0.825,0,0.2,-19.28,-8.1,-1,7.225,8.07,0.17,94.2,1.9
9,6.75,376.008,9.941,0,-9.88,313.1,335.6,7.555,2.61,3.4,100,12.83,0.55,2.8,-18.39,-8.2,-0.45,7.17,8.05,0.2,94.2,1.85
9,7.25,375.55,10.138,0,2.73,315.6,337.9,32.945,5.945,3.7,100,47.995,3.555,4.2,-14.51,-8.4,0.6,7.135,8.03,0.2235,94.2,1.81
9,7.75,376.201,10.13,0,25.04,320.1,342.3,62.795,8.82,4.65,100,104.95,6.35,12.6,-8.09,-8.1,3.25,7.155,8.02,0.25,94.2,1.86
9,8.25,376.257,10.228,0.09,54.395,318.25,345.9,105.95,12.38,5.6,99.15,201.92,10.51,24.4,2.315,-7.15,4.95,7.265,8.01,0.3,94.3,1.82
9,8.75,370.891,10.456,0.355,92.61,315.55,349.4,141.4,16.885,7,95.95,302.04,23.27,40.1,15.61,-6,6.25,7.48,8.01,0.365,94.3,1.93
9,9.25,367.742,10.6,0.725,143.91,313.7,356.3,196.2,23.775,7.9,93.1,404.35,34.86,60.45,43.03,-4.25,5.5,7.685,8.02,0.43,94.4,2.19
9,9.75,364.877,10.5985,1.345,181.27,315.85,362.55,248.9,27.23,9.3,88.7,507.255,33.765,78.2,61.07,-2.25,5.3,7.87,8.08,0.47,94.5,2.36
9,10.25,363.877,10.4895,1.94,229.255,315.4,368.55,305.15,30.565,10.65,84.65,601.49,31.94,99.4,89.75,-0.7,5.2,8.095,8.16,0.513,94.5,2.565
9,10.75,363.217,10.405,2.24,250.705,313.7,371.6,345.2,35.785,11.25,81.55,649.16,41.995,112,102.025,1.2,4.5,8.43,8.26,0.5395,94.5,2.66
9,11.25,362.867,10.449,3.08,279.77,315.25,374.25,394.35,40.025,11.85,77.85,847.96,47.26,130.55,105.69,3.5,4.3,8.675,8.37,0.53,94.5,2.66
9,11.75,362.73,10.527,3.74,330.795,317,377.95,441.7,42.34,12.7,74.25,913.335,51.38,135.7,128.03,7.55,3.7,9.09,8.5,0.586,94.5,2.825
9,12.25,362.46,10.6425,4.47,332.39,320.5,379.15,441.8,42.075,13.3,71.3,883.87,46.94,150.9,137.39,9.4,2.95,9.37,8.58,0.59,94.5,2.93
9,12.75,362.294,10.4255,4.775,339.38,318.7,381.2,454.95,43.42,13.65,68.8,924.5,47.24,146.1,144.25,9.6,2.55,9.5,8.62,0.605,94.5,2.92
9,13.25,361.649,10.287,5.29,345.915,322.45,381.8,454.8,42.145,13.75,66.85,916.255,48.96,168,152.15,9.9,2.5,9.54,8.62,0.63,94.5,3.125
9,13.75,361.29,9.908,5.525,321.26,321.8,383.1,422.55,39.79,14,65.9,841.775,43.19,155.9,133.825,10.3,1.85,9.655,8.62,0.61,94.5,3.05
9,14.25,360.919,9.855,5.65,272.775,323.95,381.2,356.65,34.79,13.9,64.651,682.11,36.71,149,114.67,10.2,1.4,9.8,8.71,0.6,94.5,3.01
9,14.75,361.018,9.663,5.695,267.175,323.9,381.05,330.4,35.38,13.65,65.45,691.035,38.05,141.2,103.32,9.6,0.85,9.865,8.83,0.6,94.45,3.18
9,15.25,360.5515,9.678,5.785,214.27,323.1,378.85,318.1,32.1005,13.4,66.1,657.505,34.52,131.7,80.56,9.3,0.6,9.83,8.89,0.61,94.5,3.23
9,15.75,360.269,9.561,5.635,197.13,319.9,378.55,296.9,31.2,12.85,66.8,583.25,35.71,122.9,67.465,8.4,0.6,9.795,8.87,0.5865,94.4,3.07
9,16.25,359.778,9.894,5.36,158.33,320.6,376.2,244.8,25.68,12.8,67.3,502.29,27.455,106.8,52.42,7.75,-0.3,9.77,8.92,0.55,94.5,2.965
9,16.75,359.997,9.561,4.495,100.625,319.8,373.35,185.35,21.08,12.4,69.95,336.995,20.135,101.8,17.855,6.7,-0.9,9.66,8.96,0.517,94.4,2.87
9,17.25,359.7035,9.896,3.91,68.735,318.25,371.15,152.35,16.61,12.05,71.4,274.095,15.2,76.9,2.32,6.2,-1.2,9.655,9.005,0.4655,94.4,2.495
9,17.75,359.993,10.188,3.34,32.055,318.5,368.95,111.7,12.575,11.4,75.2,241.215,12.355,61.9,-6.15,5.45,-1.95,9.49,8.95,0.439,94.4,2.455
9,18.25,360.145,10.221,2.575,3.395,314.05,365.6,61.335,9.11,10.8,79.1,129.975,7.715,39.7,-12.935,4.6,-2.75,9.33,8.9,0.35,94.4,2.045
9,18.75,361.348,10.3465,2.015,-25.23,311.9,361.4,22.14,3.58,10.2,82.6,47.225,3.115,21.8,-16.02,3.3,-4.1,9.21,8.855,0.25,94.4,1.8
9,19.25,362.4505,10.414,1.44,-54.17,311.4,356.25,2.665,1.685,9.2,87.45,10.8,0.44,9.6,-14.065,2.25,-5.2,8.96,8.805,0.17,94.35,1.655
9,19.75,363.5695,10.501,0.965,-66.105,308.45,353.4,0,1.05,8.2,91.1,0.77,0,3.9,-12.495,1.1,-4.55,8.72,8.7,0.13,94.3,1.69
9,20.25,366.085,10.544,0.68,-55.98,311.95,351.75,-0.96,0.925,7.8,93.3,0,0,2.2,-13.895,0.1,-4.25,8.535,8.585,0.145,94.3,1.725
9,20.75,366.54,10.411,0.495,-59.085,311.6,349,-1.025,0.75,6.9,94.8,0,0,2.9,-14.58,-1.15,-3,8.405,8.49,0.1465,94.3,1.795
9,21.25,368.127,10.4865,0.33,-47.815,311.25,348.05,-0.805,0.91,6.4,96.1,0,0,1.9,-14.99,-2.4,-3.2,8.305,8.42,0.15,94.3,1.885
9,21.75,369.5905,10.373,0.25,-55.3,308.25,347.05,-0.67,0.87,6.3,97.15,0,0,1.8,-13.585,-3.25,-2.3,8.215,8.34,0.14,94.25,1.89
9,22.25,369.5405,10.5525,0.24,-49.87,305.95,345.7,-0.765,0.875,6.05,97.25,0,0,1.2,-15.92,-4,-2,8.135,8.27,0.1505,94.2,1.945
9,22.75,371.2615,10.467,0.215,-42.91,309.15,344.1,-0.655,0.9,6,97.55,0,0,1.3,-17.27,-5,-2.05,8.055,8.23,0.14,94.2,1.985
9,23.25,372.943,10.385,0.195,-42.34,308.7,343.25,-0.62,0.775,5.6,97.7,0,0,1.65,-18.375,-5.4,-1.65,7.995,8.18,0.18,94.2,2.055
9,23.75,372.19,10.3935,0.15,-46.835,305.05,343.2,-0.535,1.06,5.45,98.15,0,0,0.8,-21.31,-5.75,-1.7,7.925,8.135,0.2,94.2,2.01
10,0.25,373.857,7.337,0.17,-61.06,267.65,311.8,-0.98,0.71,-1.3,96.4,0,0,-0.1,-19.04,-7.8,-1.35,3.83,4.525,0.211,94,1.935
10,0.75,373.091,7.3175,0.145,-57.615,263.6,309.2,-0.86,0.81,-1.6,97.45,0,0,-0.1,-19.31,-7.95,-1.5,3.815,4.5,0.238,93.95,2.06
10,1.25,373.78,7.243,0.125,-54.385,264.25,309.5,-0.83,0.74,-1.8,97.75,0,0,0.05,-18.9,-8.15,-1.1,3.755,4.47,0.2,93.9,2.005
10,1.75,374.715,7.313,0.115,-50.04,268,309.25,-0.925,0.71,-1.95,97.75,0,0,0.9,-18.77,-8.3,-1.35,3.73,4.45,0.2,93.9,2.015
10,2.25,375.1555,7.258,0.125,-49.57,269.1,308.15,-0.765,0.84,-2.15,97.75,0,0,0,-19.45,-8.45,-1,3.695,4.425,0.21,93.9,2.03
10,2.75,375.361,7.289,0.11,-51.03,269,307.6,-0.775,0.73,-2.3,98.1,0,0,0.05,-18.94,-8.4,-1.1,3.66,4.4,0.209,93.9,2.02
10,3.25,375.1385,7.253,0.11,-43.935,270.8,307.4,-0.645,0.715,-2.4,98,0,0,0.75,-18.62,-8.4,-1.2,3.625,4.37,0.215,94,2.045
10,3.75,374.996,7.356,0.11,-44.43,271.25,308.15,-0.64,0.735,-2.4,97.8,0,0,0.7,-20.06,-8.7,-0.4,3.595,4.36,0.21,94,2.03
10,4.25,375.383,7.203,0.09,-32.36,273.85,308.2,-0.62,0.61,-2.3,98.35,0,0,0.85,-17.62,-8.8,-0.9,3.535,4.345,0.19,94,2.05
10,4.75,375.393,7.305,0.085,-35.75,273,308.1,-0.59,0.63,-2.3,98.6,0,0,0.5,-19.095,-8.9,-0.6,3.48,4.335,0.2,94,1.99
10,5.25,375.9675,7.2815,0.075,-31.065,276.85,307.1,-0.57,0.61,-2.2,98.75,0,0,0.3,-17.325,-8.95,-0.7,3.41,4.31,0.212,94,2.015
10,5.75,376.44,7.195,0.07,-31.29,277.2,306.9,-0.54,0.665,-2.3,98.6,0,0,0.2,-19.63,-9.05,-0.1,3.395,4.28,0.216,94,2.06
10,6.25,375.953,7.225,0.07,-30.405,278.2,308,-0.625,0.615,-2.2,98.65,0,0,0.85,-19.43,-9.2,-0.5,3.395,4.25,0.24,94,2.115
10,6.75,376.697,7.348,0.075,-32.49,277.65,307.7,-0.355,0.7,-2.2,98.6,0,0,0.4,-16.87,-9.25,-0.7,3.415,4.2,0.25,94,2.09
