DOY2,HR2,CO2_1_3_1,CO2_1_4_1,G_1_1_1,USTAR,FC,LE,SLE,H,SH,NEE,NETRAD_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_1_1,PPFD_OUT,PPFD_DIF,TA_1_1_1,RH_1_1_1,WS,PA,TS_1_1_1,TS_1_2_1,VPD
3,9.25,395.035,394.55425,0.01725,0.62,0.464,8.527,5.021,79.35,33.9965,0.317,156.85,275.8325,43.785,267.32,304.61,524.0075,50.115,281.975,-1.75375,87.10225,3.42925,96.0585,-1.5285,-1.538,1.225
3,9.75,394.806,394.223,-0.00025,0.65875,0.5455,12.79,4.485,119.149,32.874,0.352,212.84,344.875,53.525,264.305,309.2275,660.9675,65.2205,332.775,-0.817,85.517,3.58925,96.0465,-1.5285,-1.539,1.5375
3,10.25,394.2495,394.056,0.0105,0.69,0.49,16.031,3.38375,169.854,29.52225,0.276,264.5975,412.715,63.415,266.11,313.5325,801.0725,81.345,414.875,0.04125,83.26225,3.7715,96.03625,-1.529,-1.539,2.05
3,10.75,393.93975,393.8985,-0.00375,0.72725,0.423,18.80925,3.02375,208.041,23.7375,0.2595,312.69,471.0925,72.84,266.765,317.085,920.5,94.925,453.85,0.85325,79.84425,3.88725,96.019,-1.5315,-1.547,2.6
3,11.25,393.723,393.762,0.008,0.755,0.293,20.292,2.5125,242.5,21.55875,0.229,352.2625,521.34325,79.93,267.89,321.515,1022.68,109.165,510.375,1.764,78.1935,4.007,96.013,-1.53575,-1.56,2.98
3,11.75,393.554,393.64175,0.04125,0.77525,0.332,23.3475,2.4585,266.658,20.382,0.265,382.675,557.0575,86.955,269.3825,324.06,1093.785,120.93,539.55,2.409,76.099,4.133,96.001,-1.547,-1.563,3.51
3,12.25,393.45175,393.554,0.04,0.7915,0.3,22.9125,2.1025,279.265,16.784,0.248,400.21,579.995,91.9825,268.11,327.355,1143.96,130.706,551.925,3.0755,73.6155,4.20775,95.99725,-1.55,-1.5615,3.81
3,12.75,393.365,393.52,0.112,0.79575,0.333,25.9725,1.94125,299.829,14.01825,0.27225,415.09,602.03,94.73,270.72,329.9575,1176.49,133.895,587.3,3.749,71.37325,4.34475,95.9895,-1.556,-1.5725,4.1175
3,13.25,393.2835,393.451,0.064,0.82575,0.30475,25.868,1.68625,302.46,13.62375,0.247,416.6325,606.2375,95.61,271.15,331.71,1181.6575,138.67,570.4,4.1015,70.05975,4.32975,95.9875,-1.5595,-1.5705,4.585
3,13.75,393.2485,393.527,0.14775,0.816,0.298,25.4865,1.58575,289.2505,11.33575,0.266,402.265,588.27,93.1125,273.975,332.3,1150.56,134.145,569.55,4.2875,68.70525,4.39875,95.97675,-1.551,-1.567,4.7775
3,14.25,393.252,393.497,0.2015,0.8165,0.27475,23.038,1.7,274.8945,8.20075,0.262,391.62,570.675,89.57,275.565,333.48,1119.7025,125.3475,521.12525,4.53775,66.8785,4.491,95.958,-1.5515,-1.5575,4.795
3,14.75,393.26875,393.44,0.1975,0.815,0.26,22.3175,1.21025,267.078,6.94225,0.2545,363.26,537.005,81.875,274.9125,334.2275,1041.5775,111.47,512.625,4.713,65.308,4.49075,95.94325,-1.5585,-1.5565,5.0275
3,15.25,393.281,393.51275,0.156,0.84,0.28975,20.247,1.28625,246.735,5.8835,0.3015,325.4625,490.0025,73.54,275.89,335.82,949.64,97.1575,469.075,5.03,63.183,4.519,95.904,-1.5505,-1.5595,5.27
3,15.75,393.166,393.426,0.244,0.814,0.30975,17.3795,1.15225,217.843,4.75,0.277,283.27,438.59,64.415,277.47,335.4,850.7,80.955,410.525,5.2945,63.467,4.475,95.898,-1.5305,-1.5565,5.265
3,16.25,393.151,393.413,0.2665,0.816,0.272,17.59375,1.123,190.215,2.57075,0.274,233.3675,380.4725,55.15,275.9675,335.05,731.26,67.12,343.825,5.433,62.801,4.429,95.906,-1.5055,-1.5105,5.385
3,16.75,393.068,393.419,0.41,0.799,0.26375,14.305,1.00275,144.4375,0.11575,0.2745,184,323.545,46.4,275.68,334.09,603.06,52.17,291.25,5.414,63.361,4.377,95.912,-1.493,-1.5065,5.285
3,17.25,393.215,393.5185,0.4325,0.7715,0.28025,10.78,1.12,96.87,-2.085,0.285,114.375,237.735,37.69,273.3375,331.96,437.45,37.29,224.225,5.201,63.804,4.279,95.906,-1.485,-1.51675,5.095
3,17.75,393.106,393.50175,0.41625,0.7105,0.226,7.872,1.16125,54.6165,-4.3305,0.27975,53.12,163.4175,29.51,273.06,330.09,300.32,25.57,168.125,4.9105,64.81,4.199,95.914,-1.477,-1.50975,4.76
3,18.25,393.4925,393.5325,0.50775,0.6515,0.234,6.10175,1.0955,23.19,-6.70175,0.34625,9.21,88.7,19.3,272.9375,326.28,160.36,14.36,121.5,4.023,66.804,3.806,95.912,-1.45775,-1.49825,4.4
3,18.75,393.485,393.55,0.524,0.58275,0.175,2.7055,0.81825,2.4505,-9.49525,0.28725,-12.31,34.695,7.21,271.72,322.23,65.511,6.24,69.99,3.4305,70.05,3.507,95.909,-1.41225,-1.48175,4.125
3,19.25,393.5315,393.7035,0.51275,0.504,0.147,0.99125,0.47925,-1.56725,-9.6975,0.3085,-24.09,6.0825,0.83,268.285,318.11,14.11,1.35,18.075,2.781,73.047,3.294,95.914,-1.3365,-1.45225,3.61
3,19.75,393.62525,393.766,0.5245,0.474,0.172,0.758,0.57925,-1.8345,-8.085,0.36875,-26.09,0.24,0.05,270.165,314.57,0.58,0.06,5.063,2.2045,74.811,3.208,95.921,-1.31825,-1.443,3.075
3,20.25,393.77425,393.8955,0.505,0.473,0.1885,0.761,0.4875,-2.97,-7.3675,0.37475,-26.75,0.01,0.03,270.57,312.36,0,0,4.57075,1.361,76.907,3.216,95.928,-1.32125,-1.4275,2.715
3,20.75,393.808,394.01,0.51325,0.4795,0.18475,0.63475,0.65825,-2.456,-5.909,0.3165,-25.945,0.0225,0.04,262.1275,310.47,0,0,4.5975,0.7565,78.375,3.277,95.94,-1.32575,-1.411,2.485
3,21.25,394.099,394.05,0.48975,0.45975,0.18675,0.5805,0.72575,-2.47925,-4.47125,0.36975,-26.8375,0.015,0.04,264.95,308.59,0,0,4.6455,0.3065,79.528,3.224,95.951,-1.331,-1.41475,2.26
3,21.75,394.10975,394.087,0.38675,0.4515,0.197,0.4525,0.42675,-1.916,-3.73225,0.365,-25.85,0.0325,0.04,262.28525,306.48,0,0,4.702,0.034,80.786,3.254,95.963,-1.33625,-1.41,2.075
3,22.25,394.14475,394.198,0.4425,0.45125,0.19875,0.313,0.475,-2.362,-2.74975,0.319,-20.265,0.06,0.04,266.36,304.83,0,0,4.7585,-0.2665,81.573,3.344,95.975,-1.3345,-1.419,1.91
3,22.75,394.18975,394.177,0.40775,0.448,0.1915,0.434,0.338,-1.561,-2.32425,0.3895,-19.515,0.1,0.04,267.295,303.55,0,0,4.7935,-0.4715,82.872,3.322,95.967,-1.3235,-1.408,1.77
3,23.25,394.1895,394.365,0.4525,0.45575,0.2205,0.296,0.12925,-1.6145,-2.493,0.417,-20.665,0.08,0.04,265.745,302.58,0,0,4.813,-0.6675,84.113,3.266,95.966,-1.32675,-1.40325,1.665
3,23.75,394.226,394.289,0.4425,0.43425,0.21125,0.268,0.38475,-1.89325,-2.5745,0.3945,-21.27,0.09,0.03,263.0925,301.09,0,0,4.827,-0.833,84.856,3.211,95.976,-1.3265,-1.3945,1.585
4,0.25,395.724,395.419,0.351,0.451,0.66675,0.91275,0.965,-0.7215,-3.12225,0.9815,-27.86,0.1,0.05,289.835,327.49,0,0,3.915,5.7245,79.757,3.3715,95.9005,0.17575,0.1445,4.0275
4,0.75,395.724,395.419,0.31225,0.424,0.66675,0.91275,1.2355,-1.42075,-2.372,0.97925,-29.59,0.11,0.04,289.53,325.665,0,0,3.93075,5.229,80.98225,3.3915,95.90075,0.16,0.13575,3.9225
4,1.25,395.8015,395.7855,0.22725,0.417,0.62725,0.6165,0.83375,-0.825,-2.15875,0.9735,-25.865,0.15,0.04,291.3125,324.9575,0,0,3.9305,4.78075,81.572,3.35425,95.89975,0.147,0.133,3.635
4,1.75,395.841,395.74725,0.1115,0.38775,0.58575,0.8335,0.82675,-1.27375,-1.86925,0.905,-27.915,0.19,0.05,289.02,324.42,0,0,3.9665,4.462,83.42,3.2885,95.89825,0.143,0.127,3.435
4,2.25,396.084,396.005,0.181,0.396,0.594,0.81,0.83375,-1.5155,-1.42575,0.93475,-22.715,0.21,0.05,289.3175,323.9475,0,0,3.9825,4.0895,83.604,3.357,95.90525,0.13875,0.124,3.3725
4,2.75,396.3435,396.1405,0.157,0.398,0.63,0.694,0.8975,-1.457,-1.419,0.9925,-22.07,0.24,0.06,288.945,322.6,0,0,3.98025,3.95875,84.23825,3.335,95.90775,0.128,0.12075,3.135
4,3.25,396.5075,396.303,0.113,0.40175,0.67375,0.864,0.6455,-1.22475,-1.40075,0.8945,-22.2325,0.29,0.07,290.6025,321.775,0,0.01,3.9745,3.779,85.78975,3.38925,95.9225,0.1225,0.118,3
4,3.75,396.4965,396.252,0.07575,0.399,0.60975,0.63725,0.50225,-1.003,-1.40175,0.947,-19.7575,0.32,0.07,291.81,320.325,0,0.01,4,3.586,86.6635,3.388,95.92175,0.11875,0.113,2.98
4,4.25,396.719,396.42975,0.0735,0.39325,0.652,0.702,0.6005,-1.035,-0.96225,0.884,-19.1825,0.35,0.08,291.9775,319.6,0,0.01,4.02275,3.4195,86.93475,3.3295,95.915,0.117,0.11375,2.8325
4,4.75,396.925,397.051,0.048,0.402,0.626,0.883,0.30875,-0.732,-1.17475,0.937,-18.99,0.35,0.1,290.6325,318.45,0.01,0.01,4.116,3.1095,87.317,3.31375,95.925,0.116,0.11175,2.61
4,5.25,396.8695,397.01075,0.065,0.397,0.6555,0.672,0.5755,-1.003,-0.6285,0.89075,-18.17,0.69,0.14,292.8625,317.3325,0.3675,0.03,4.9,2.833,87.4605,3.41625,95.92225,0.115,0.11075,2.5175
4,5.75,396.813,396.7695,0.051,0.424,0.712,0.622,0.755,-0.728,0.7395,0.91125,-16.51,5.54,0.7125,289.3325,316.855,9.3375,0.4425,15.27,2.73275,87.987,3.367,95.942,0.113,0.11,2.375
4,6.25,397.165,396.81175,0.092,0.424,0.678,0.868,1.91225,-1.12025,5.197,0.809,-7.48,27.025,4.58,292.29,318.1025,50.2925,2.6525,56.9725,2.698,88.3915,3.39175,95.941,0.11275,0.109,2.325
4,6.75,396.979,396.807,0.12275,0.462,0.648,2.821,3.1095,1.967,13.82975,0.57975,11.2725,73.48,13.945,291.375,318.8575,137.9225,7.975,118.275,2.67675,88.1845,3.354,95.9435,0.11275,0.108,2.3925
4,7.25,396.9235,396.4465,0.20225,0.55125,0.79075,6.699,4.77575,17.59,24.62325,0.74525,49.62,137.145,21.8325,290.5775,321.4825,270.655,15.2075,178.375,2.75325,87.154,3.3145,95.9435,0.111,0.108,2.4925
4,7.75,396.73275,396.601,0.332,0.596,0.969,11.95,5.04225,50.7875,30.84575,0.66575,106.5625,217.62,29.175,288.865,325.145,418.87,23.395,231.4,3.19525,85.26425,3.37975,95.95325,0.114,0.1085,2.8025
4,8.25,396.418,396.284,0.59525,0.64,0.884,18.5275,4.3645,91.0145,32.27575,0.41,173.295,296.56,38.27,289.675,330.8325,591.93,33.1525,292.675,4.24325,83.08025,3.43825,95.944,0.11975,0.11,3.265
4,8.75,396.228,395.798,0.69325,0.71075,0.737,24.4805,3.2055,131.09675,30.09675,0.3685,237.76,380.82,47.8725,292.1,337.215,753.3725,49.245,331.175,5.2895,78.98175,3.75575,95.94325,0.12275,0.10975,3.97
4,9.25,395.63,395.143,0.9315,0.724,0.4855,30.29425,2.9085,175.4325,27.69025,0.209,302.5,457.26,55.145,290.125,344.37,912.9,61.3225,393.475,6.5075,76.237,3.9075,95.928,0.14375,0.115,4.585
4,9.75,394.863,394.75325,1.321,0.7635,0.376,35.545,2.15375,215.3,25.44275,0.174,362.4525,530.3125,62.08,291.2975,349.5275,1054.8425,74.81,469.3,7.66725,73.881,4.091,95.93325,0.1575,0.1195,5.395
4,10.25,394.521,394.264,1.513,0.7805,0.25075,39.7,1.8935,257.375,20.48025,0.1095,417.3025,592.33,68.205,292.1825,354.9325,1178.2125,86.7175,541.475,8.538,72.27225,4.23625,95.92925,0.191,0.132,6.3725
4,10.75,394.44,394.105,1.71,0.803,0.208,45.6325,1.8555,285.715,16.17775,0.09,462.6875,648.175,70.515,293.48,359.155,1283.1125,92.145,611,9.27325,70.13725,4.37175,95.9115,0.28325,0.1625,7.0375
4,11.25,394.28175,393.695,2.249,0.83,0.218,47.245,1.73425,298.3225,15.694,0.0895,496.2975,693.7525,74.7,294.455,363.8575,1364.875,101.8025,636.925,9.8295,67.35,4.477,95.8985,0.36425,0.18625,7.6525
4,11.75,394.2435,393.602,3.355,0.823,0.2015,50.442,1.62,328.741,14.95125,0.117,527.985,729.095,79.17,293.265,368.195,1437.9575,108.3425,654.6,10.52,64.75775,4.54925,95.87875,0.427,0.194,8.075
4,12.25,394.154,393.71925,4.7235,0.84525,0.131,57.23,1.5325,343.891,12.7105,0.06475,548.9975,754.18,82.265,296.2025,371.4075,1479.0625,113.45,697.3,11.01925,62.0765,4.55475,95.867,0.468,0.201,8.635
4,12.75,394.0355,393.67075,5.87775,0.88425,0.1625,55.17675,1.653,340.6125,11.908,0.0925,550.8175,757.4425,82.735,298.1425,374.82,1490.0025,116.555,724.25,11.271,59.31275,4.68225,95.859,0.526,0.213,9.0825
4,13.25,393.803,393.377,6.98775,0.86975,0.18725,56.775,1.62225,342.1,10.30175,0.13,549.3875,754.31,82.445,298.825,376.73,1471.22,111.24,712,11.73425,57.4865,4.75,95.84725,0.697,0.23,9.435
4,13.75,393.78625,393.3275,8.355,0.8805,0.1605,53.0485,1.63375,336.43225,9.46025,0.12675,538.0275,735.82,80.5725,300.1375,377.96,1436.22,112.8325,716.5,12.02,56.86275,4.71825,95.83125,0.813,0.267,9.86
4,14.25,393.748,393.5345,8.58425,0.858,0.1205,49.285,1.5515,321.1525,7.914,0.09325,516.685,713.805,76.04,301.9275,379.07,1385.5325,103.6475,710.75,12.343,55.77325,4.7195,95.826,0.9605,0.3235,10.015
4,14.75,393.53075,393.2745,8.6935,0.877,0.17275,43.9485,1.6865,313.30275,5.786,0.14775,487.47,678.04,72.3175,302.395,379.065,1324.6775,96.23,612.675,12.57075,53.63325,4.7145,95.816,1.06175,0.36175,10.3325
4,15.25,393.40875,393.259,9.542,0.881,0.159,43.731,1.9785,294.5135,5.252,0.1435,445.4475,632.425,67.48,303.4325,378.02,1228.4,86.93,540.925,12.699,53.167,4.85275,95.79775,1.14875,0.393,10.275
4,15.75,393.388,393.2555,9.8865,0.86275,0.214,41.14325,1.91425,267.27225,4.61325,0.18,404.4325,585.5,61.73,303.48,379.3725,1127.39,73.5975,484.15,12.7705,52.871,4.694,95.801,1.13825,0.39075,10.395
4,16.25,393.294,393.129,9.981,0.8565,0.23,38.7485,2.1225,233.03775,2.85025,0.2685,346.16,517.345,56.56,304.72,377.3525,1006.8225,64.745,425.25,12.8295,52.85,4.641,95.795,1.092,0.39875,10.42
4,16.75,393.2605,392.921,9.57825,0.854,0.2395,32.5425,2.3375,196.975,0.83225,0.20675,291.105,447.1775,49.1075,302.19,375.37,858.0375,53.0525,383.175,12.7665,53.684,4.63725,95.7865,1.09925,0.4,10.435
4,17.25,393.41825,393.063,8.86475,0.824,0.27725,26.96325,2.50875,151.449,-0.85025,0.3015,216.72,364.3875,42.09,301.785,372.75,696.6925,41.68,329.7,12.613,54.73,4.49725,95.7715,1.06925,0.4055,10.21
4,17.75,393.387,393.055,7.7975,0.772,0.245,20.6,2.61525,107.22825,-2.0505,0.29925,153.89,296.7775,35.625,301.12,369.27,546.2025,30.9725,288.075,12.4275,56.033,4.4035,95.776,1.03925,0.3845,9.94
4,18.25,393.475,393.229,5.91875,0.73675,0.31075,16.06275,2.25125,67.01,-3.61175,0.361,83.88,215.72,29.05,296.755,366.995,397,21.775,231.525,12.1785,58.499,4.3855,95.7795,0.9925,0.35975,9.69
4,18.75,393.4495,393.229,4.589,0.6795,0.336,12.869,2.28825,30.1915,-5.86825,0.3945,27.1,142.81,22.015,295.195,363.17,260.55,14.36,173.4,11.794,60.278,4.1045,95.7825,0.925,0.3515,9.285
4,19.25,393.63525,393.35625,3.64275,0.5925,0.369,8.108,2.17375,5.5975,-8.65375,0.4785,-6.01,73.58,12.81,296.095,357.8,133.27,7.31,111.4,11.1005,59.985,3.717,95.797,0.88725,0.3425,8.635
4,19.75,393.75075,393.345,3.167,0.508,0.405,3.944,1.334,-0.904,-10.02125,0.637,-25.81,25.12,3.72,296.285,352.195,46.63,2.375,48.545,10.4525,62.293,3.42825,95.822,0.8115,0.3195,7.92
4,20.25,393.96675,393.77,2.331,0.464,0.4695,2.29625,1.439,-3.309,-9.8295,0.94475,-33.6425,3.4375,0.32,292.415,346.84,7.99,0.38,12.32,9.767,65.38,3.3235,95.84875,0.72275,0.3015,7.32
4,20.75,394.259,394.083,1.753,0.459,0.55575,1.41475,1.35825,-3.1945,-8.96325,1.16925,-32.14,0.12,0.03,294.58,342.995,0.31,0.02,4.3685,9.1245,66.782,3.3015,95.8755,0.623,0.28675,6.665
4,21.25,394.318,394.282,1.3835,0.449,0.571,1.421,1.45025,-2.421,-6.426,1.02675,-32.09925,-0.05,0.02,295.2275,339.4775,0,0,3.779,8.4905,70.047,3.421,95.88975,0.48675,0.271,6.035
4,21.75,394.667,394.5475,0.8765,0.452,0.583,1.1135,1.429,-2.772,-5.971,0.95,-31.055,0.0075,0.04,295.995,337.6375,0,0,3.8005,7.9235,73.793,3.40625,95.89475,0.439,0.25825,5.73
4,22.25,394.63225,394.6185,0.91975,0.45575,0.592,1.046,0.95475,-1.5,-5.6725,1.07,-28.155,-0.0025,0.04,294.7725,334.735,0,0,3.8135,7.3355,76.09,3.426,95.896,0.37075,0.238,5.415
4,22.75,394.63725,394.905,0.92425,0.4405,0.597,1.396,1.092,-2.37125,-4.37725,1.0465,-26.85,0.0375,0.0325,295.085,333.2375,0,0,3.8455,7.0195,76.702,3.4085,95.9045,0.32925,0.2235,5.03
4,23.25,394.89375,395.0175,0.699,0.4385,0.65975,1.387,0.933,-1.961,-4.152,1.0615,-27.07,0.0475,0.04,293.2775,331.47,0,0,3.8565,6.5205,77.854,3.43375,95.912,0.2815,0.1985,4.65
4,23.75,395.24175,395.2065,0.39075,0.434,0.604,1.094,0.67125,-1.404,-4.104,1.018,-28.72,0.05,0.04,290.5925,329.64,0,0,3.8855,6.206,79.409,3.4125,95.9045,0.25175,0.19175,4.345
5,0.25,394.93125,394.851,0.7695,0.422,0.91775,1.31425,1.119,0.7045,-3.41375,1.577,-29.485,0.1,0.04,313.625,353.9475,0,0,3.723,10.39875,82.65,3.37825,95.74825,6.39625,6.31725,6.1925
5,0.75,394.93125,394.851,0.5575,0.392,0.91775,1.31425,1.3465,-0.759,-2.6565,1.656,-27.565,0.135,0.05,315.5075,352.065,0,0,3.7275,10.19225,84.306,3.43175,95.742,6.31125,6.23925,5.7675
5,1.25,395.213,395.288,0.016,0.3905,0.981,0.934,1.13325,-1.0805,-2.1215,1.933,-26.74,0.2,0.05,315.08,349.865,0,0,3.73325,9.752,84.773,3.40725,95.74975,6.2045,6.15275,5.59
5,1.75,395.49775,395.477,-0.36625,0.41,0.972,0.9285,1.12725,-1.636,-1.717,1.7395,-26.89,0.24,0.06,313.095,347.9,0,0,3.739,9.44375,85.506,3.40675,95.75525,6.08475,6.09025,5.3325
5,2.25,395.9365,395.875,-0.1795,0.408,0.992,0.9165,0.89625,-1.598,-1.3245,1.57625,-26.81,0.26,0.06,314.8225,347.1925,0,0,3.73725,9.223,85.721,3.35825,95.75825,6.02575,6.02,5.015
5,2.75,396.5855,396.182,-0.39375,0.39625,1.086,0.971,1.35475,-1.84475,-1.243,1.549,-26.69,0.295,0.07,312.0325,346.31,0,0.01,3.74025,9.0465,86.684,3.3585,95.7665,5.9415,5.97,4.62
5,3.25,396.816,396.77925,-0.53325,0.4135,1.1485,0.8565,1.34725,-1.56125,-0.86375,1.4885,-24.26,0.305,0.09,311.5625,345.0925,0,0.01,3.759,8.76975,87.019,3.41275,95.756,5.88,5.9085,4.21
5,3.75,396.843,396.845,-0.59875,0.405,1.058,0.8325,1.19125,-1.195,-1.89075,1.5775,-22.54,0.35,0.08,310.8125,343.62,0.01,0.01,3.7685,8.44425,88.758,3.34,95.7635,5.833,5.8325,3.8725
5,4.25,397.2315,396.929,-0.529,0.42225,1.055,0.8405,0.84575,-1.774,-1.129,1.647,-21.23,0.59,0.11,312.755,341.92,0.38,0.03,4.3465,8.109,88.859,3.3695,95.77425,5.7725,5.76675,3.66
5,4.75,397.8015,397.72325,-0.475,0.412,1.022,1.2185,0.9655,-1.49,-0.37625,1.47175,-20.5775,3.38,0.4,311.7,340.91,6.445,0.26,10.805,7.8045,89.545,3.37575,95.78475,5.7065,5.751,3.5125
5,5.25,398.0405,397.486,-0.47175,0.422,0.94425,1.346,2.212,-1.45475,3.19425,1.10225,-11.1425,20.0225,3.17,309.865,341.2325,37.3625,1.6325,41.72,7.716,89.842,3.3025,95.79875,5.641,5.6955,3.4
5,5.75,398.3315,397.32425,-0.36225,0.449,0.845,2.176,4.76,-0.3055,10.832,0.8825,0.1725,57.67,10.255,310.265,342.81,108.705,4.95,92.125,7.671,89.31,3.29175,95.81,5.6195,5.65725,3.2725
5,6.25,398.405,397.3845,-0.011,0.475,0.835,5.29975,6.44125,2.787,19.726,0.705,28.73,114.875,18.155,310.8425,345.165,222.5975,9.8425,142,7.77625,89.05,3.2095,95.812,5.5905,5.59975,3.3725
5,6.75,397.5485,396.25975,0.55625,0.539,0.77325,11.40175,7.117,27.661,27.9975,0.528,78.7075,182.73,24.8625,311.04,351.49,365.4475,16.08525,192.5,8.536,86.7925,3.28875,95.8255,5.5765,5.55525,3.6625
5,7.25,396.469,395.564,1.6875,0.59525,0.564,22.392,7.084,61.422,31.1085,0.2045,137.575,262.87,31.65,310.72,357.87,524.2325,22.735,247.975,9.26725,83.962,3.45675,95.82425,5.57875,5.54325,4.1525
5,7.75,395.31825,394.3905,3.28775,0.6735,0.299,32.563,5.5125,99.2215,28.94175,-0.107,202.655,339.8725,38.57,311.175,363.6825,682.1425,29.8375,320.05,10.13825,81.867,3.60575,95.82625,5.6215,5.511,4.9625
5,8.25,394.50875,393.4625,5.2935,0.709,-0.249,42.73,3.47,149.483,26.4985,-0.92125,270.085,419.3725,45.64,312.48,370.4225,840.3725,36.03,379.4,11.19925,78.43,3.878,95.81775,5.71075,5.5065,5.6675
5,8.75,393.6775,392.754,7.152,0.766,-0.651,55.4105,2.83375,185.81,22.8085,-1.188,330.7925,489.74,52.23,314.6725,377.365,979.3175,42.21,449.225,12.2225,76.283,4.155,95.807,5.80425,5.5255,6.6
5,9.25,393.141,392.147,9.442,0.8025,-1.136,61.22,2.21875,238.0145,19.5905,-1.513,391.8725,565.1,58.58,315.235,384.085,1124.4,48.9775,489.35,13.0995,74.931,4.29275,95.80525,6.05475,5.56025,7.7225
5,9.75,393,392.0305,12.63,0.843,-1.434,69.6625,1.898,285.41,16.84675,-1.6355,448.335,630.995,63.91,317.055,391.0275,1255.1475,54.74,500.925,13.58925,72.3385,4.47025,95.7945,6.4005,5.66875,8.9525
5,10.25,392.6715,391.798,14.381,0.8435,-1.731,71.539,1.92175,305.85,15.212,-1.8755,496.0325,687.445,68.215,320.1925,396.0275,1370.0825,59.405,576.4,14.36525,69.785,4.67425,95.7895,6.5835,5.715,9.8
5,10.75,392.412,391.3755,16.98375,0.874,-2.025,78.88025,1.83875,346.66825,13.6655,-2.132,542.4725,739.9975,71.29,322.5,401.0075,1465.0525,63.345,612.55,14.7975,67.29425,4.75125,95.76675,6.684,5.803,10.38
5,11.25,392.022,391.159,19.5725,0.91825,-2.05425,79.401,2.39575,366.313,12.9725,-2.188,579.2425,781.8625,73.91,324.0525,405,1543.925,66.42,643.925,15.30125,67.617,4.81975,95.75925,7.0095,5.9865,10.7875
5,11.75,391.966,390.984,22.33175,0.908,-2.041,83.46,2.6375,388.5225,12.4865,-2.06775,606.3,813.24,76.94,326.165,409.2825,1603.875,68.5725,676.5,15.86525,66.85225,4.91225,95.7425,7.16575,6.139,11.5025
5,12.25,391.5305,390.838,24.90775,0.9165,-2.03525,88.415,2.6935,399.7,10.1335,-2.11,618.71,828.4575,77.615,326.495,411.4775,1626.885,70.075,736,16.05325,64.98625,4.895,95.73875,7.43975,6.25275,12.175
5,12.75,391.2965,390.73375,25.9765,0.94,-2.03375,79.2045,2.6095,398.379,10.2435,-2.098,623.97,832.545,78.1,328.33,415.4575,1638.4725,70.79,743.5,16.554,63.165,5.00075,95.73575,7.639,6.38575,12.71
5,13.25,391.19875,390.583,26.9885,0.936,-1.976,84.6055,2.167,401.4,10.1725,-2.081,621.96,833.6925,78.95,329.2625,417.9825,1630.53,71.91,760,16.917,61.203,5.08875,95.72475,7.695,6.5035,13.18
5,13.75,390.912,390.4135,29.335,0.941,-1.97525,86.34,1.6725,390.85,9.9275,-2.046,609.815,820.615,77.19,330.8625,419.2225,1606.685,70.15,742.5,17.201,59.55475,5.033,95.72025,7.9475,6.60375,13.85
5,14.25,390.979,390.527,28.08025,0.91075,-1.8735,77.1905,1.65675,379.015,9.52125,-1.9325,586.91,788.6875,74.34,333.225,419.195,1555.64,67.615,728,17.576,60.475,5.04175,95.704,8.2795,6.753,14.15
5,14.75,390.836,390.21425,27.57475,0.94,-1.866,73.824,2.2015,356.4635,6.8805,-1.86,558.55,762.73,71.1675,334.0425,417.1175,1500.575,64.291,698.7,17.892,58.324,4.94425,95.69325,8.244,6.892,14.52
5,15.25,390.78275,390.138,26.30125,0.959,-1.7655,70.8085,2.19775,356.51,6.327,-1.82775,518.6375,715.5975,67.425,333.205,416.27,1411.55,60.44,633.65,18.05925,57.49975,5.1085,95.6755,8.3,6.995,14.78
5,15.75,390.8285,390.197,24.69825,0.918,-1.692,68.187,2.25475,335.69875,4.6765,-1.6295,476.045,668.5,63.275,333.9225,415.665,1309.795,56.3225,573.675,18.129,56.114,5.00175,95.659,8.305,7.0685,15.11
5,16.25,390.6985,390.263,22.64925,0.902,-1.3225,59.18475,2.2855,291.325,3.93775,-1.4125,419.6975,603.24,57.645,333.4125,413.76,1178.55,50.825,522.25,18.056,56.44675,5.0055,95.653,8.365,7.1085,14.99
5,16.75,390.757,390.2835,20.667,0.888,-1.26275,52.9605,2.265,246.716,3.2575,-1.26725,357.0225,529.23,51.6525,333.265,410.59,1037.395,45.0375,497.225,18.08,55.8145,4.82875,95.65025,8.30825,7.15425,15.3
5,17.25,390.804,390.26225,18.7325,0.882,-0.976,49.478,2.77475,203.7115,1.52025,-0.975,298.17,463.32,45.89,332.5,410.0475,902.115,39.075,442.85,18.103,56.929,4.71425,95.64925,8.227,7.166,15.24
5,17.75,390.709,390.25925,16.69425,0.833,-0.77575,44.324,2.827,168.14,0.103,-0.8055,230.71,382.2375,39.6475,330.095,407.7875,741.665,32.73325,394.925,17.916,57.2085,4.63025,95.648,8.19475,7.1675,14.87
5,18.25,390.7965,390.5295,15.14025,0.781,-0.465,34.7075,2.92525,108.2,-0.85975,-0.469,163.26,302.3225,32.92,330.34,403.1775,577.29,26.14,319.525,17.623,58.2545,4.54025,95.63425,8.08275,7.166,14.79
5,18.75,390.802,390.56075,13.131,0.758,-0.11575,28.358,2.86775,75.11,-2.2295,-0.1075,94.7875,226.02,27.635,327.735,400.3575,428.5,19.31,246.9,17.305,58.7215,4.34975,95.64325,7.9765,7.145,14.43
