DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,G_1_1_1,G_1_1_2,H_1_1_1,LE_1_1_1,SH_1_1_1,WS_1_1_1,USTAR_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_IN_1_2_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NEE_1_1_1
2,17.75,442.24,16.7098,1.3559,9.74,11.16,-8.267072,27.122373,-5.0587,3.1162,0.566,-0.044542,1.1226,0.91668,0.801837,100.008,79.77,20.95,12.528,20.778,16.1,14.74,15.97,15.41,15.27,-3.2855,75.9,30.105,56.105,5.861,368.4,431.2,1.3559
2,18.25,443.23325,16.23115,1.8656515,6.437,4.978,-4.7091,18.6373345,-6.0975,3.0616,0.51171675,-0.03181025,1.035975,0.8871525,0.7309825,100.015775,82.6,20.28,11.238575,20.29,15.96,14.77,15.98,15.36,15.3,-17.77,4.087,5.064,3.797,2.2085,368.35,428,1.8656515
2,18.75,444.76025,15.94465,2.283325,3.661,1.599,-10.0797,18.286241,-7.844225,3.268375,0.5134525,-0.036082,1.039512,0.9163775,0.8173875,100.03175,84.1,19.83,10.28295,19.8575,15.84,14.8,15.94,15.34,15.34,-13.455,0.071,5.064,3.797,2.155,365.4,425.75,2.283325
2,19.25,445.14375,15.864825,2.499946,2.389,-0.311,-13.6887,15.137706,-6.51515,3.3961975,0.59487,-0.05594325,1.1878705,0.97923625,0.8168625,100.05225,85.6,19.44,9.303425,19.66325,15.8,14.77,15.82,15.32,15.41,-12.815,0.055,5.064,3.797,2.155,362.45,423.15,2.499946
2,19.75,446.5955,15.52375,3.468275,1.046,-2.225,-12.5570895,13.9532345,-5.53655,3.50735,0.6271535,-0.070479,1.3107635,1.0219,0.84288,100.0735,86,18.96,8.6642,19.1815,15.79,14.81,15.72,15.29,15.47,-18.045,0.06,5.064,3.797,2.154,361.85,420.6,3.468275
2,20.25,447.4505,14.98865,3.3256,-1.956,-3.473,-11.5192745,13.324618,-3.5546,3.5355,0.5684635,-0.0842505,1.2676,0.9858695,0.866117,100.105,85.7,18.67,7.9099,18.8695,15.55,14.84,15.62,15.25,15.48,-15.63,0.064,5.064,3.797,2.154,360.5,417.2,3.3256
2,20.75,448.45,14.6568,3.608616,-3.136,-6.243,-12.568287,10.903998,-2.2436,3.55865,0.6208095,-0.0758295,1.284,1.0307,0.843547,100.1275,86.7,18.39,7.5764,18.645,15.41,14.86,15.36,15.21,15.49,-19.28,0.067,5.064,3.797,2.154,365.75,415.75,3.608616
2,21.25,449.721,14.8596,3.7518,-4.902,-7.533,-14.5361,10.53545,-1.61845,3.6827,0.681109,-0.0954425,1.3270855,1.0384795,0.9028005,100.1525,87.3,18.12,7.3379,18.277,15.32,14.88,15.29,15.16,15.49,-19.155,0.065,5.064,3.797,2.154,357.5,414.65,3.7518
2,21.75,449.3915,14.8503,3.63714325,-5.497,-7.763,-11.1352625,11.72527625,-1.31245,3.6107,0.66874,-0.079886,1.30215,1.0162,0.81295,100.1845,88.6,17.67,6.48875,18.0265,15.28,14.91,15.21,15.1,15.49,-17.335,0.069,5.064,3.797,2.154,357.3,413.8,3.63714325
2,22.25,450.08,14.9735,3.3367,-5.443,-7.792,-12.786125,9.25240925,-2.43285,3.54005,0.6547235,-0.0958865,1.282982,0.99744,0.78256,100.197,90.4,17.18,5.96765,17.6305,15.2,14.89,15.15,15.04,15.49,-14.69,0.067,5.064,3.797,2.154,368.15,412.55,3.3367
2,22.75,450.836,15.0755,3.32142225,-4.262,-7.911,-11.65359425,9.67905,-2.9732,3.571,0.647185,-0.0851585,1.27664725,1.049025,0.83239175,100.179,91.55,17.0225,5.5096,17.3925,15.11,14.85,15.11,14.99,15.48,-10.4675,0.069,5.064,3.797,2.156,363.35,411.45,3.32142225
2,23.25,451.8535,15.06925,3.4581465,-4.117,-7.037,-10.84754825,8.432728,-2.2271,3.63595,0.6284855,-0.1038395,1.32833925,0.9912925,0.79927275,100.1765,92.35,16.8525,5.45105,17.289,15.03,14.81,15.08,14.89,15.47,-12.87,0.068,5.064,3.797,2.155,365.05,410.65,3.4581465
2,23.75,452.635,15.29895,3.7033225,-4.604,-6.616,-8.96312525,6.788192,-0.607645,3.6959915,0.63597,-0.084482,1.343825,1.0735,0.8379235,100.1775,92.7,16.6125,5.27365,17.0645,14.93,14.76,15.03,14.87,15.46,-12.2625,0.066,5.064,3.797,2.155,368.15,411.05,3.7033225
3,0.25,446.6845,18.8721,4.4335,-5.161,-8.07,-19.840625,11.712345,-1.392425,3.546,0.633705,-0.08439725,1.347375,1.01081,0.8262275,99.75115,91,18.86,6.321075,21.14275,17.11,17.07,17.4,17.36,17.57,-16.05,0.067,2.443,0.822,2.156,382.85,408.7,4.4335
3,0.75,446.879,18.77,4.7139,-5.48,-5.166,-19.54105375,13.453,-0.9821025,3.6116,0.66732,-0.062945,1.3530985,0.9872475,0.841415,99.77185,90.9,18.74,5.866025,20.96275,17.07,17.02,17.33,17.38,17.56,-15.79,0.067,2.443,0.822,2.156,386.2,408.25,4.7139
3,1.25,447.088,18.4935,5.552825,-3.386,-5.064,-15.78364,14.7465,-0.300535,3.514875,0.66815,-0.07223175,1.355825,0.991275,0.8096025,99.763625,90.9,18.58,5.7152,20.77775,17.05,16.98,17.25,17.41,17.56,-15.46,0.07,2.443,0.822,2.156,384.9,406.3,5.552825
3,1.75,448.795,18.46615,5.075025,-3.759,-5.912,-15.6221,15.1845,-0.29443,3.589925,0.61167725,-0.07945475,1.2274,0.9492375,0.7865565,99.740025,91.2,18.38,5.517475,20.613,17.04,16.94,17.19,17.37,17.55,-18.04,0.069,2.443,0.822,2.156,385.9,404.45,5.075025
3,2.25,448.942,18.361875,5.54071875,-5.623,-7.405,-15.6426,16.3898,-0.3005775,3.5831335,0.61140825,-0.05467975,1.2418885,0.9934575,0.83983975,99.737125,91.5,17.96,5.356025,20.407,16.96,16.91,17.12,17.28,17.53,-17.5,0.07,2.443,0.822,2.156,380.85,404.25,5.54071875
3,2.75,449.92475,18.40485,5.2194,-5.549,-8.11,-13.5411055,11.67311875,-0.6252125,3.400757,0.5894925,-0.04890275,1.2576,0.990484,0.8085025,99.712275,92.1,17.58,4.946275,20.408,16.93,16.87,17.09,16.99,17.52,-13.98,0.067,2.443,0.822,2.154,393,404.35,5.2194
3,3.25,451.025,18.310575,6.0451,-3.966,-4.629,-13.74015,13.959324,-0.9786225,3.5644,0.58449325,-0.055477,1.216097,0.991065,0.792338,99.715875,93,17.68,4.713175,20.38075,16.83,16.86,17.01,16.9,17.5,-12,0.068,2.443,0.822,2.155,386.8,403.1,6.0451
3,3.75,450.52,18.13365,5.23025,-3.246,-4.248,-16.205879,11.0256,0.30297,3.46875,0.59210175,-0.05727275,1.21503175,0.9773175,0.8168325,99.708675,93.9,17.52,4.593575,20.171,16.71,16.82,16.9,16.86,17.48,-12.97,0.071,2.443,0.822,2.1545,392,401.15,5.23025
3,4.25,450.593,18.312325,4.91925,-3.029,-3.01,-10.71413275,11.5077,-0.273375,3.28495,0.5498475,-0.05125375,1.08755625,0.8916325,0.73596125,99.725575,94.4,17.37,4.3366,20.0265,16.62,16.77,16.79,16.86,17.46,-12.88,0.068,2.443,0.822,2.155,392.15,400.55,4.91925
3,4.75,452.656,18.423275,5.2487,-4.119,-3.561,-15.955,13.4057,0.4437825,3.304175,0.49861,-0.0604305,1.07766825,0.852715,0.70243275,99.729575,94.7,17.18,4.0706,19.93825,16.59,16.73,16.78,16.86,17.43,-13.14,0.068,2.443,0.822,2.156,386.9,399.95,5.2487
3,5.25,453.423,18.313225,4.8603865,-2.931,-2.873,-12.81055,11.5100885,0.8674825,3.2771,0.5538575,-0.05056925,1.17620325,0.9070025,0.79332,99.733375,94.9,16.98,3.76425,19.67225,16.47,16.71,16.7,16.79,17.41,-9.81,0.071,2.443,0.822,2.156,386.95,400.8,4.8603865
3,5.75,452.835,18.1466,4.72385,-2.106,-2.291,-10.88435,8.572222,1.657,3.231078,0.525055,-0.040024,1.145,0.865751,0.74431,99.7506,95.2,16.74,3.7329,19.483,16.47,16.69,16.64,16.7,17.4,-10.09,0.078,2.443,0.1,2.156,389.8,400.3,4.72385
3,6.25,452.972,17.9209,4.560675,-3.114,-3.375,-13.550165,9.34825,2.3839,3.09427325,0.5253465,-0.043684,1.12725875,0.8360305,0.747766,99.76925,95.6,16.57,3.585225,19.28025,16.44,16.67,16.64,16.69,17.35,-9.91,1.17,2.443,2.9865,2.178,385.25,399.4,4.560675
3,6.75,452.988,17.8995,5.20765,-1.953,-3.194,-13.54325,9.152575,2.1003,3.186,0.5356,-0.043618,1.0979,0.86818,0.69319,99.8075,95.8,16.52,3.3975,19.098,16.3,16.64,16.65,16.66,17.32,-1.175,33.75,22.18,29.265,6.127,384,399.25,5.20765
3,7.25,452.798,17.8465,5.7438,-1.313,-3.197,-12.46415,14.8057,5.0133,3.19683575,0.5441525,-0.0407455,1.17435,0.887237,0.7320875,99.817275,95.3,16.62,3.32675,18.995,16.33,16.61,16.67,16.59,17.26,31.92,139.85,59.32,116.275,15.27,386.35,400.85,5.7438
3,7.75,453.281,17.84525,4.047208,1.647,1.798,-8.89526325,16.9692645,12.50615,3.18,0.5642225,-0.06226975,1.1783515,0.9090025,0.7295025,99.854025,94.7,16.65,3.507625,19.016,16.35,16.57,16.71,16.59,17.2,132.8,397.8,112.9,241.4,25.96,390.05,404.85,4.047208
3,8.25,453.063,17.9452,3.66765,7.792,9.41,-3.181025,23.672967,28.8355,3.1097,0.61573,-0.071131,1.1722,0.96615,0.762165,99.9179,93.3,17.3,3.8327,18.959,16.34,16.54,16.81,16.6,17.14,236.4,550.575,188.2,361.5,34.54,392.55,411.8,3.66765
3,8.75,451.541,17.794125,2.67755,14.31,20.9,30.7545,47.5286665,33.6332,3.232275,0.6470275,-0.1358725,1.297575,1.050025,0.8504225,99.926175,92.65,17.8675,4.5207,19.17975,16.47,16.5,16.83,16.62,17.08,341.35,785.475,295.6,479.075,45.2425,396.3,415.75,2.67755
3,9.25,448.27925,18.33485,1.8037815,19.05,27.855,66.66280625,72.0284695,36.18155,3.447725,0.7341075,-0.16913,1.4543,1.1192665,0.919026,99.946975,90.55,18.44,5.41165,19.9745,16.7125,16.48,16.8275,16.6675,17.06,433.3,964,289.475,580.4,53.9125,396.75,421.65,1.8037815
3,9.75,445.344,18.4474,0.417635,22.45,31.08,101.607,110.528061,33.09275,3.875487,0.8114,-0.220567,1.618389,1.1872,1.0698,99.9502,88.95,18.98,6.8297,20.317,16.85,16.43,16.9,16.7,17.06,513.15,1065,342.3,673.05,63.44,399.1,427.225,0.417635
3,10.25,443.061,18.5536,-1.698712,33.685,49.9825,147.342617,118.0867005,30.0512,3.799239,0.83702,-0.23866,1.7129,1.291,1.06405,99.9558,86.6,19.88,8.0499,20.743,16.99,16.4225,16.9425,16.7125,17.025,595.4,1171.5,344.95,771.7,71.84,398.15,433.1,-1.698712
3,10.75,441.8575,18.5188,-3.4137595,60.9875,70.4075,189.15938,132.440665,30.923175,3.8987,0.869379,-0.26504,1.7132,1.3285,1.100575,99.9557,84.9,20.7325,9.302,21.278,17.705,16.465,17.375,16.8975,17.04,647.7,1399.75,602.6,829.75,76.79,395.875,438.025,-3.4137595
3,11.25,440.119,19.108075,-4.721325,72.2125,76.6525,210.30341675,158.80505325,29.51915,4.193125,0.93845675,-0.272835,1.86445,1.4136,1.198727,99.980125,82.275,21.45,10.189775,22.02825,18.0825,16.4875,17.6175,16.94,17.0475,688.475,1485,1332,875.5,80.85,401.25,443.05,-4.721325
3,11.75,438.346,18.882625,-5.022374,46.2275,54.5375,244.79177175,166.183,24.523325,4.09115,0.967858,-0.337493,1.91465,1.510275,1.2336,99.955575,80.3075,21.895,11.46055,22.62625,18.3575,16.485,17.71,17.0925,17.05,723.65,1551,1351,919.25,84.575,403.525,449.425,-5.022374
3,12.25,436.55925,18.4638,-5.974198,45.25,56.9625,287.2497395,192.013986,21.952825,4.1643875,1.0177,-0.319815,1.9027655,1.5020025,1.25071325,99.9433,76.9775,22.585,12.4686,23.066,18.4475,16.475,17.8225,17.3175,17.0775,734,1581,848,932,84.975,402,452.625,-5.974198
3,12.75,434.8515,18.6632,-5.826903,54.725,70.1475,295.552181,200.321,21.1268,4.238975,0.9613775,-0.325475,1.94231625,1.57825,1.258652,99.88835,75.375,23.065,13.3379,23.869,18.6575,16.4575,17.9525,17.3275,17.0975,728.9,1569.25,532.5,926.5,85.15,402.625,456.4,-5.826903
3,13.25,434.686,18.803875,-6.254881,52.535,95.5,312.62424,214.523,19.819075,4.2311645,1.0138855,-0.3302975,2.016175,1.601225,1.2673,99.847925,74.525,23.5,14.02745,24.4905,19.06,16.52,18.32,17.515,17.14,716.4,1541.5,990,905,84.05,403.525,458.425,-6.254881
3,13.75,434.54125,18.7432,-5.07506475,80.335,108.05,290.07142725,190.1394905,17.994875,4.1969,1.0194,-0.40023,1.9619,1.6453,1.2596635,99.7893,72.435,23.935,14.8139,24.872,19.435,16.6,18.525,17.705,17.165,681.725,1485,1370,864.5,80.2,397.3,459.575,-5.07506475
3,14.25,434.6475,19.04495,-5.22109475,46.285,65.49,276.22762,185.1545,16.1652,4.33325,1.020875,-0.33118,1.98203075,1.6179455,1.26394825,99.733875,70.915,24.26,15.89325,25.35,19.56,16.63,18.855,17.955,17.19,623.5,1436,1407.5,804.5,74.445,400.375,458.4,-5.22109475
3,14.75,433.6515,18.966125,-4.4713255,39.3,61.725,268.57621725,194.8575,14.255875,4.2399,0.99866775,-0.37324,1.91009525,1.593025,1.24584575,99.682,69.26,24.56,16.69095,25.6295,19.79,16.675,18.845,18.03,17.235,580.2,1288.5,1103.25,738.5,67.67,401.05,456.825,-4.4713255
3,15.25,433.67725,18.7793,-3.569,38.585,55.9875,237.372,176.2917275,11.39015,4.3517,0.984418,-0.32946,1.947737,1.6073,1.24355,99.6539,69.56,24.665,16.9199,26.107,19.7375,16.745,18.955,18.0925,17.2775,505.55,1140,1000,659.6,58.825,395.25,457.325,-3.569
3,15.75,432.645,19.0349,-3.19266075,27.77,41.2,202.0845,169.382,8.044125,4.39405,0.98963625,-0.30051975,1.91982675,1.569,1.2502695,99.609975,70.335,24.975,17.160075,26.28425,19.585,16.79,18.89,18.16,17.32,407.35,952,616.5,557.8,49.565,393.575,453.925,-3.19266075
3,16.25,433.015,19.0087,-2.49443175,24.445,38.575,177.64779225,152.043968,6.8433,4.256359,0.98106,-0.31102,1.9041,1.5026,1.2009485,99.5976,69.5675,24.9575,16.8636,26.373,19.485,16.905,18.93,18.24,17.375,316.7,749.3,249.775,449.9,40.3025,392.05,455.65,-2.49443175
3,16.75,432.8755,18.9912,-2.0154,22.165,31.585,132.24488975,137.41375,3.8409,4.056,0.94509,-0.283161,1.8083,1.5021,1.1936835,99.5552,69.735,24.685,17.0153,26.498,19.375,16.985,18.93,18.325,17.425,223.4,578.225,179.975,338.4,31.0975,389.5,451.7,-2.0154
3,17.25,432.6965,19.3662,-1.0982475,16.305,20.34,87.11785,118.921,-0.47195,3.980014,0.92736,-0.2286,1.826406,1.4251,1.143824,99.5739,70.605,24.455,16.4199,26.175,19.245,17.085,18.89,18.405,17.46,109.5,364.05,102.5,210.3,20.655,386.8,448.3,-1.0982475
3,17.75,433.05,19.5209,0.716394,12.91,13.87,39.15057125,96.70943675,-4.1364,3.8468,0.86205,-0.14585,1.7213,1.2734,1.097021,99.5635,73.265,24.005,15.3733,25.927,19.225,17.165,18.81,18.395,17.505,18.77,178.5,55.64,104.6,12.325,387.6,441.9,0.716394
3,18.25,434.00775,19.277,0.88764,8.51,6.9765,1.57985,70.8988,-6.6428,3.6917,0.75333,-0.086238,1.5469,1.163268,0.98513,99.5748,75.975,23.27,14.2268,25.448,19.01,17.21,18.76,18.33,17.545,-16.86,44.505,19.68,24.61,4.6365,383.1,436.3,0.88764
3,18.75,434.7575,18.9919,2.013,5.1995,2.553,-16.0026,50.4234,-7.461875,3.600179,0.671496,-0.05571,1.356998,1.0891,0.879654,99.5992,78.54,22.72,13.8004,24.922,18.8,17.29,18.515,18.24,17.585,-32.2825,1.4605,1.30375,1.45125,2.176,382.3,431.6,2.013
3,19.25,435.6675,18.9977,3.1953145,3.2565,-0.7685,-17.559758,31.006475,-6.6137,3.43754,0.62087,-0.03115,1.2581,1.0256,0.816848,99.5953,80.35,22.4,12.3867,24.49,18.665,17.315,18.31,18.235,17.615,-33.89,0.063,1.30375,1.45125,2.174,381.1,428.8,3.1953145
3,19.75,436.329,19.0018,3.2923815,0.922,-3.1585,-17.537767,24.311285,-7.2253,3.338936,0.57158,-0.020974,1.2265,0.94035,0.751995,99.6168,82.15,21.68,11.3499,23.969,18.57,17.355,18.185,18.225,17.635,-33.6325,0.062,1.30375,1.45125,2.15425,380.5,423.6,3.2923815
3,20.25,438.61475,18.993,3.5256,-1.2245,-4.6775,-16.6296,18.422992,-4.111,3.335457,0.549491,-0.023277,1.2252,0.95403,0.7698425,99.623,83.2,21.08,11.0025,23.602,18.3,17.365,18.125,18.155,17.64,-30.2375,0.065,1.30375,1.45125,2.155,380.8,419.4,3.5256
3,20.75,439.899,18.77645,4.2476695,-1.5555,-5.8745,-19.59577775,15.6915,-4.46545,3.555675,0.61066325,-0.02932725,1.2295835,0.9903825,0.80823475,99.645875,85,20.885,10.4686,23.27825,18.215,17.375,18.045,18.085,17.65,-32.6875,0.066,1.30375,1.45125,2.155,374.2,418,4.2476695
3,21.25,439.98725,18.7485,4.7589,-2.4905,-7.4735,-22.12365,15.9071,-3.8396,3.376823,0.660227,-0.0451675,1.3291,1.012024,0.90568,99.6724,86.55,20.625,9.70095,23.221,18.105,17.365,18.01,18.02,17.655,-25.9025,0.067,1.30375,1.45125,2.1585,376.5,416.9,4.7589
3,21.75,441.373,18.707275,4.762125,-3.688,-8.17,-18.7627,15.6535,-2.49285,3.5801,0.6517325,-0.03350625,1.36745,1.05831475,0.87328875,99.700075,87.8,20.265,8.94555,22.7115,17.93,17.34,17.96,17.995,17.645,-27.875,0.0685,1.30375,1.45125,2.155,376,414.1,4.762125
3,22.25,441.399,18.8222,4.9125345,-4.6415,-8.5095,-22.242525,15.2882,-3.743675,3.46916025,0.64463,-0.0356975,1.3155,1.04490225,0.882575,99.731675,88.875,19.7125,8.424325,21.94925,17.885,17.315,17.935,17.94,17.67,-28.33,0.064,1.30375,1.45125,2.15575,370.425,412.875,4.9125345
3,22.75,442.886,18.956,5.112025,-4.509,-8.7075,-18.9423585,11.389173,-1.60215,3.60325,0.638125,-0.0544895,1.392475,1.04758875,0.8329425,99.7544,89.3,19.65,7.843575,21.5615,17.79,17.28,17.865,17.87,17.685,-25.3875,0.069,1.30375,1.45125,2.156,372.325,412.425,5.112025
3,23.25,444.2215,18.8151,4.8433245,-4.306,-7.373,-16.7702,11.95135975,-2.8526,3.4886,0.67941,-0.063193,1.3768,1.0013,0.8457085,99.7698,89.5,19.37,7.0122,21.21,17.675,17.24,17.795,17.8,17.695,-20.6775,0.067,1.30375,1.45125,2.157,371.425,410.95,4.8433245
3,23.75,444.74325,18.6601,5.25455,-4.77475,-8.5675,-19.4211,16.3239,-2.2844,3.526,0.627005,-0.069845,1.2965,0.95633,0.835304,99.7457,90.8,19.17,6.3859,21.079,17.595,17.2075,17.74,17.7475,17.7075,-16,0.066,1.30375,1.45125,2.156,372.525,409.9,5.25455
4,0.25,450.8735,23.2131,6.412786,-1.36875,-4.239,-21.023125,10.6876,-1.19195,3.6354,0.739055,-0.0555295,1.39065,1.0231795,0.9345685,99.6676,91.5,21.2125,6.0312,23.815,20.3775,20.0175,20.61,20.48,21.61,-22.67,0.07,0.048,4.769,2.1545,381.325,418.825,6.412786
4,0.75,451.3615,23.1751,6.027697,-0.62075,-4.4725,-19.130364,9.364475,-1.066975,3.6505,0.695195,-0.0544805,1.3796065,1.0343305,0.934265,99.681,92.175,21.0525,5.65695,23.7335,20.325,19.9875,20.53,20.42,21.62,-20.0775,0.07,0.0465,4.769,2.153,388.625,418.625,6.027697
4,1.25,452.579,23.40055,6.6946,-0.4815,-3.82275,-20.1203,6.8009,0,3.625344,0.71922,-0.0729695,1.35305,1.0281205,0.938635,99.69915,92.9,20.915,5.34685,23.7285,20.28,19.9575,20.5,20.36,21.62,-20.3625,0.072,0.042,4.769,2.15325,384.625,419.175,6.6946
4,1.75,453.733,23.3875,6.672175,-0.466,-3.824,-16.851925,5.2365105,-1.4441,3.5217,0.6985215,-0.0806655,1.2886695,0.98502,0.9564825,99.6764,93.575,20.94,5.1608,23.6335,20.195,19.9225,20.43,20.33,21.62,-24.4625,0.071,0.042,4.769,2.153,385.075,418.875,6.672175
4,2.25,454.271,23.254825,7.4701,-0.03825,-1.64925,-17.20936975,7.2409655,-1.1814,3.46855,0.67609575,-0.0802355,1.254879,0.9685645,0.958999,99.632525,93.85,20.975,4.849525,23.64,20.16,19.895,20.35,20.31,21.61,-19.265,0.07075,0.052,4.769,2.1535,391.775,418.9,7.4701
4,2.75,454.81225,23.21855,6.67064975,0.159,-1.82925,-16.2057,6.016325,-0.5843225,3.487675,0.678578,-0.1001395,1.3253355,0.9292945,0.9365485,99.6065,93.975,20.8625,4.321175,23.55175,20.1225,19.8575,20.3,20.28,21.61,-15.325,0.068,0.04575,4.769,2.154,393.5,418.925,6.67064975
4,3.25,455.2185,23.1731,6.8767,-0.12675,-3.14925,-17.80355,6.0982,-0.60758,3.43515,0.690512,-0.0881935,1.356832,0.9844355,0.909665,99.6152,94.175,20.9075,4.27045,23.434,20.0825,19.8275,20.3,20.25,21.6,-13.45,0.07175,0.0505,4.769,2.15325,389.175,419.15,6.8767
4,3.75,455.519,23.0395,7.09185,-0.5655,-2.085,-14.8562,4.3826775,0.88425,3.41055,0.655215,-0.0854655,1.3267815,1.000575,0.8815355,99.5941,93.975,20.73,4.1107,23.23,20.0175,19.7925,20.28,20.23,21.6,-12.935,0.07,0.042,4.769,2.107,389.65,418.625,7.09185
4,4.25,456.77,23.0558,6.81155,-0.106,-0.68075,-12.6898,8.438745,1.2401,3.563391,0.70462,-0.05546,1.3967375,1.00135,0.898081,99.5906,94.4,20.74,4.0749,23.256,19.9525,19.755,20.26,20.2,21.55,-12.05,0.072,0.052,4.769,2.07,390.05,418.75,6.81155
4,4.75,456.9355,23.19355,6.743203,0.053,-0.56775,-13.49808875,6.6604,0.906335,3.441687,0.673026,-0.0698575,1.299412,0.970775,0.905035,99.59985,94.5,20.72,4.00735,23.2255,19.8875,19.73,20.25,20.16,21.54,-9.69,0.069,0.04075,4.769,2.14,394.975,418.2,6.743203
4,5.25,458.3885,23.1716,7.2979,0.06975,-0.37475,-13.6488,6.157975,2.00265,3.252575,0.6363325,-0.07799675,1.25056775,0.965315,0.83100025,99.624525,94.9,20.57,3.4703,22.90225,19.8375,19.7225,20.23,20.13,21.53,-9.93,0.086,0.149,4.769,2.11525,400.25,416.625,7.2979
4,5.75,460.698,23.12795,7.8650305,-0.03225,-0.17325,-15.166875,5.168583,1.83915,3.34105,0.6188775,-0.0732875,1.2581515,0.871295,0.830392,99.64995,95.3,20.54,3.459575,22.801,19.7875,19.7025,20.17,20.12,21.49,-8.85,2.778,4.75175,4.769,2.156,399.475,416.95,7.8650305
4,6.25,461.47125,23.257825,6.66880375,0.09025,-0.20875,-10.0632795,4.81453375,2.28565,3.1933,0.6626,-0.051844,1.19934275,0.9061575,0.90151175,99.669875,95.35,20.5675,3.571625,22.9945,19.7775,19.6725,20.12,20.12,21.44,0.914,43.1975,27.19,28.055,4.894,396.3,419.35,6.66880375
4,6.75,458.6425,23.23465,7.452975,2.21,2.3875,-10.495228,5.36645,2.9622,3.205725,0.6278355,-0.046623,1.183525,0.9088475,0.87854225,99.67075,95.05,20.545,3.45105,22.83325,19.75,19.6525,20.1,20.12,21.38,37.5425,141.4,68.7125,95.675,13.42,398.075,420.8,7.452975
4,7.25,457.90925,23.005125,6.6026,4.569,5.73775,-7.15205,9.05742425,7.1938,3.20302625,0.625105,-0.05131025,1.2483995,0.9222025,0.81267,99.7039,94.425,20.5,3.473475,22.796,19.7925,19.63,20.06,20.1,21.33,108.35,323.375,127.55,194.8,22.5525,395.7,423.225,6.6026
4,7.75,457.8015,23.179675,5.8346,8.325,12.2725,-6.77695,17.05096,10.9168,3.23836925,0.6385425,-0.05828275,1.26895,0.96599,0.86768525,99.758925,93.6,20.92,3.9123,22.829,19.8525,19.61,20.04,20.06,21.28,192.475,519.525,196.275,316.15,32.8325,402,424.875,5.8346
4,8.25,458.40875,23.267925,5.28715,11.58,19.43,9.749212,36.1971,17.691375,3.202475,0.65769,-0.07385575,1.3456605,0.97603425,0.8586475,99.783225,92.075,21.5525,4.223925,22.8335,20.0325,19.585,20.17,20.03,21.22,308.525,701.2,257.75,437.475,43.91,401.6,429.9,5.28715
4,8.75,454.196,23.5177,3.613075,17.1425,31.68,35.9354,67.98625,24.739075,3.338616,0.70156,-0.12071,1.3774,1.04,0.930903,99.8079,91.55,21.7175,4.5908,23,20.21,19.5825,20.13,19.9925,21.19,405.4,939.5,444.4,552.275,54.375,399.525,432.45,3.613075
4,9.25,450.52025,23.3833,1.821727,20.395,43.37,69.06425,86.46112875,29.0944,3.559125,0.753035,-0.1725125,1.51175,1.1358885,0.9904285,99.833475,90.5,22,5.4867,23.49625,20.33,19.575,20.38,20.04,21.19,492.4,1126,975.5,656.5,65.96,402.65,437.025,1.821727
4,9.75,448.33425,23.724425,-2.00745,26.84,45.59,98.0674,122.026,32.798925,3.895425,0.844245,-0.220515,1.681325,1.21545475,1.087475,99.82645,88.3,22.79,6.33765,23.87175,20.34,19.55,20.41,20.065,21.14,588.5,1104,571.2,762.7,75.3,403.05,441.475,-2.00745
4,10.25,445.238,23.72,-3.2361075,43.98,72.26,141.6807495,158.998612,27.414275,3.9376315,0.90692,-0.263095,1.7228,1.28605,1.14065,99.84495,86.6,23.37,7.4512,24.318,20.695,19.57,20.55,20.1075,21.16,658.6,1459,839.25,834,82.1,405.075,447.925,-3.2361075
4,10.75,442.148,23.6636,-6.007975,77.605,82.55,177.071,187.0113165,27.17375,4.1013405,0.9639825,-0.34111,1.856104,1.3826265,1.1849835,99.85465,84.4,24.09,8.7221,24.7785,21.455,19.58,20.72,20.26,21.2,710.2,1492,629.55,899,87.8,404.5,449.7,-6.007975
4,11.25,439.55,23.75995,-6.602561,78.47,76.32,212.546,205.046,24.175,4.28165,1.0042,-0.383506,1.8791,1.4691935,1.223825,99.8504,82.8,24.41,10.2565,25.3045,22.245,19.5875,20.755,20.355,21.205,738.2,1606,1475.5,939,90.1,408.475,450.775,-6.602561
4,11.75,438.4815,23.88685,-7.7752195,43.2375,55.42,252.4000955,244.30825,23.3957,4.1105,0.990239,-0.393668,1.8344,1.488348,1.2008665,99.86075,80.95,24.9075,11.8125,26.0055,22.2775,19.6075,20.805,20.49,21.215,773.675,1639,1715.5,968,94.525,412.7,454.9,-7.7752195
4,12.25,437.305,23.84235,-7.9089535,48.025,60.44,238.512915,243.115688,19.7675,3.8487,0.939795,-0.382125,1.80055,1.4781,1.1949,99.8227,79.475,25.1825,12.2502,26.32,22.42,19.64,20.8275,20.605,21.225,771.825,1622,1670,976.75,95.25,410.5,457.1,-7.9089535
