DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_1,NEE,FC,SC_1_1_1,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2_1_1_1,CO2_1_2_1,VPD,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
3,0.75,0.0183,-20.68905,1.5243,-0.60555,-0.295,-0.90865,-48.143575,-25.67425,-6.7597,-8.1084,-4.30175,-0.9568,-0.7433,31.30855,95.7066,382.9062,385.674225,0.13325,-94.9292,0,0,0,0,136.2578,216.1754,0.757225,0
3,1.25,0.025,-21.058,1.152525,-0.533475,-0.3149,-0.7974,-52.114125,-27.41375,-3.98175,-7.811,-4.465,-0.9636,-0.7421,31.1207,95.674025,382.9284,385.704,0.163,-93.598,0,0,0,0,136.6976,215.136,0.732275,0
3,1.75,0.0175,-21.7431,1.274325,-0.32535,-0.1689,-0.6565,-53.088725,-26.832925,-5.9479,-8.017775,-4.7357,-0.97235,-0.740475,31.23075,95.6324,382.9266,381.4027,0.1725,-92.3726,0,0,0,0,137.8422,213.6582,0.749125,0
3,2.25,0.026375,-22.30935,1.302025,-0.376,-0.429125,-0.659625,-51.4655,-24.936075,-3.152875,-10.704275,-4.65325,-0.982375,-0.7404,33.59325,95.58845,382.9212,385.6485,0.1725,-93.0176,0,0,0,0,137.966,211.9764,0.749925,0
3,2.75,0.023,-22.647075,1.127525,-0.639725,-0.283825,-0.9873,-44.42135,-23.46965,-4.6088,-9.78595,-5.394,-0.992225,-0.7403,34.38285,95.6,383.128,385.7057,0.16,-90.686,0,0,0,0,136.658,211.0306,0.735775,0
3,3.25,0.017075,-22.821675,1.165625,-0.38275,-0.2049,-0.6507,-48.6958,-24.14305,-5.6001,-8.614825,-5.675175,-1.001075,-0.74905,36.05015,95.6016,383.128,385.6833,0.16,-90.64,0,0,0,0,135.2694,210.6828,0.721975,0
3,3.75,0.018,-22.95845,1.195675,-0.706625,-0.48025,-0.697875,-46.39645,-25.601475,-4.9197,-8.0125,-5.71705,-1.03175,-0.7578,36.119875,95.609375,383.2259,385.904625,0.16,-89.6268,0,0,0,0,134.6436,209.0426,0.6971,0
3,4.25,0.017,-23.487925,1.2008,-0.74035,-0.302125,-0.88575,-52.4826,-24.0151,-5.4281,-7.937,-5.3607,-1.0502,-0.769175,37.715575,95.604825,383.4615,385.7483,0.1655,-88.4728,0,0,0,0,133.7404,206.8328,0.66805,0
3,4.75,0.017,-23.8602,1.0486,-0.58745,-0.2466,-0.8305,-55.001825,-22.58465,-3.356175,-7.5585,-5.048,-1.0576,-0.7875,37.283925,95.5996,383.5124,385.7971,0.15825,-87.9842,0,0,0,0,133.1918,205.8412,0.633825,0
3,5.25,0.014225,-24.17185,1.1408,-0.257125,-0.53495,-0.60575,-57.828575,-21.240475,-3.5315,-8.77075,-5.389325,-1.06865,-0.810575,39.67025,95.58825,383.529375,385.7715,0.1525,-87.2072,0,0,0,0,132.4512,205.1856,0.6075,0
3,5.75,0.015075,-24.3709,1.2598,-0.74255,-0.3765,-1.03885,-62.3245,-23.28185,-4.891875,-8.90225,-5.8885,-1.106025,-0.836,40.30125,95.5694,383.46135,386.1107,0.1525,-86.40775,0,0,0,0,131.91785,203.458525,0.58625,0
3,6.25,0.02005,-24.58285,1.1022,-0.54875,-0.19315,-0.69765,-49.67395,-22.838625,-3.655675,-8.644625,-5.2456,-1.1444,-0.8386,41.075,95.542475,383.68275,385.909125,0.1525,-85.21235,0,0,0,0,132.30035,202.632975,0.5705,0
3,6.75,0.020075,-24.83005,1.0884,-0.71305,-0.34625,-0.753875,-54.170525,-23.382475,-4.915,-7.03875,-4.25505,-1.17545,-0.84165,41.465825,95.5386,383.542125,385.91895,0.15225,-80.006925,0,0,0,0,132.220575,200.938125,0.5605,0
3,7.25,0.0281,-25.0905,1.1944,-1.25775,-0.19465,-1.201475,-50.70575,-18.93905,-3.9579,-8.77275,-4.011625,-1.1303,-0.8467,46.095475,95.5218,383.681875,385.96775,0.16,-63.531025,5.999775,2.23175,0.605475,0,131.28725,200.8136,0.57175,5.72195
3,7.75,0.031,-24.61675,0.7268,-1.3684,-0.481,-1.456875,-35.193175,-15.639,-4.39845,-8.2385,-4.1361,-1.117475,-0.85515,44.4588,95.506525,383.73795,385.97025,0.16,-15.18125,19.988975,9.646175,1.85665,0.407925,131.6364,205.3534,0.5931,19.735675
3,8.25,0.070225,-24.22645,0.7276,-1.73865,-0.662125,-2.17085,-29.9283,-10.8652,-5.138,-9.3782,-4.0132,-1.1518,-0.862525,41.716175,95.4934,383.5209,386.3688,0.16225,10.865125,37.4689,16.36345,3.31315,1.38705,131.73325,211.538175,0.6307,38.48855
3,8.75,0.10075,-23.53445,0.7288,-2.3074,-1.815,-3.062,-20.2597,-8.1916,-5.4221,-8.4545,-3.617725,-1.1504,-0.880375,38.463775,95.4858,383.4424,386.175,0.15275,17.5687,56.798075,26.043275,5.039,2.9741,134.409025,216.10835,0.63285,64.3296
3,9.25,0.1382,-22.2036,0.7548,-3.666625,-2.497725,-3.4081,-18.8697,-5.080775,-8.23725,-9.34755,-3.4382,-1.157,-0.88455,36.6961,95.4704,382.85475,385.929,0.1565,32.52275,73.622425,33.77525,8.99465,5.591,137.646,219.7964,0.6667,76.589975
3,9.75,0.1339,-21.1448,0.938,-2.9929,-1.455225,-3.10175,-12.695,-8.542475,-4.97567499999999,-11.24925,-3.001825,-1.1518,-0.88505,31.784,95.469875,382.62225,385.7848,0.19,37.7136,94.269,44.5368,11.89045,7.711925,142.6342,225.153,0.70645,101.9912
3,10.25,0.18425,-20.025525,0.9396,-2.4736,-1.3321,-2.17925,-8.8322,-9.336175,-5.12485,-11.3951,-2.90875,-1.13675,-0.890275,27.526875,95.532825,382.4815,385.613125,0.21,42.1774,105.1394,48.2254,13.91495,7.30145,145.3458,230.585,0.700875,109.1516
3,10.75,0.149,-19.007175,1.1384,-3.52585,-2.69355,-1.5334,-1.893675,-8.931075,-10.4775,-11.21665,-2.9802,-1.127725,-0.887,23.84985,95.57675,382.1588,385.497,0.257,52.6162,133.209,59.4754,14.631525,8.63065,148.2306,235.7056,0.70345,138.418
3,11.25,0.1481,-17.9715,1.2344,-2.966975,-3.26075,-1.318,-2.2936,-3.479575,-2.5964,-12.75855,-2.9125,-1.1195,-0.880875,22.75575,95.565825,381.9988,385.069,0.27,54.5974,143.6744,66.448,15.0326,9.33065,151.0114,239.652,0.7239,155.9524
3,11.75,0.204425,-17.3805,1.2012,-3.4074,-2.748625,-1.1202,-4.532,-7.100375,-1.06375,-12.07885,-2.803125,-1.11,-0.8716,20.21185,95.5621,381.99,384.751,0.257,68.8632,195.8066,84.9852,19.185825,9.4781,152.9778,244.189,0.6639,183.3616
3,12.25,0.1662,-16.8184,1.37105,-3.5597,-3.838775,-0.8098,-5.640375,-12.408825,-3.484675,-11.4947,-2.860175,-1.094825,-0.861175,19.14375,95.5558,382.2,384.599,0.29975,69.831,199.2176,85.2256,15.791125,10.085925,155.8972,245.0698,0.6936,178.7124
3,12.75,0.13565,-16.014675,1.224375,-2.8649,-2.60495,-0.859875,6.1549,-12.584925,3.25715,-11.07175,-2.9416,-1.05195,-0.84845,18.494375,95.530825,382.1456,384.729,0.32375,77.473,209.5992,92.3694,17.75735,11.101175,158.151,247.7718,0.6995,190.2344
3,13.25,0.2187,-15.416475,1.33385,-2.2605,-2.0816,-0.899625,3.002,-13.7586,-4.2136,-10.959625,-3.04145,-1.0374,-0.833,17.29495,95.528475,382.114225,384.82085,0.3505,64.938,191.2316,81.9736,14.07985,10.3623,159.7978,249.5432,0.710375,186.1616
3,13.75,0.1702,-14.73795,1.314275,-2.35975,-2.25825,-0.75275,0.078699999999999,-8.960825,0.27855,-10.093125,-2.90765,-1.022,-0.794425,17.1666,95.537,382.031525,384.74135,0.4,61.884,190.033,81.5406,15.63055,11.68525,160.7194,250.0462,0.7245,183.7198
3,14.25,0.182,-14.305,1.492025,-2.7939,-2.52635,-0.735,5.5092,-9.277675,-6.9346,-9.1139,-2.9976,-1.00375,-0.77725,17.25075,95.50935,382.039275,384.8677,0.38875,53.8316,164.6836,70.5,13.037125,9.610875,161.2752,250.97,0.78175,158.5466
3,14.75,0.2424,-14.2119,1.450825,-2.7152,-2.4866,-0.8016,1.258975,-9.24805,-5.61595,-10.54575,-3.15625,-0.999475,-0.757125,17.124375,95.5194,382.0686,384.960625,0.42125,45.1134,112.8898,48.935,14.02275,7.6144,162.6458,250.9954,0.81625,110.9674
3,15.25,0.212375,-13.780075,1.331675,-1.8213,-1.7516,-0.597125,1.716825,-15.1895,0.5618,-9.28095,-3.25085,-0.9872,-0.740675,17.23285,95.51255,382.191225,384.847375,0.44,43.1338,116.7108,50.999,14.200875,6.6838,162.541,252.1484,0.82345,114.3476
3,15.75,0.146575,-13.458025,1.321025,-1.4876,-1.841575,-0.6069,-1.95775,-15.95905,-3.9481,-8.20235,-3.742725,-0.94,-0.7214,17.09465,95.4702,382.1552,382.766225,0.42,32.7754,97.8334,41.4498,13.1508,7.7818,160.9042,251.1904,0.81185,98.6078
3,16.25,0.20945,-13.82285,1.3025,-1.12,-1.08395,-0.605,-3.8248,-19.7907,0.0998,-7.6085,-3.818675,-0.944125,-0.70625,16.991925,95.467175,382.1951,382.499275,0.4165,29.1804,87.2862,36.9372,11.829625,7.05615,156.6884,250.668,0.83355,90.4362
3,16.75,0.1913,-13.882775,1.1817,-0.9408,-1.0889,-0.5942,-13.30165,-21.4812,-2.073,-9.43625,-4.970475,-0.950475,-0.6938,16.8021,95.4916,382.355725,382.373525,0.38,15.6602,54.628,23.8918,5.294,3.276,156.7368,250.4832,0.8329,56.2816
3,17.25,0.176525,-14.0627,1.17605,-0.6882,-1.409,-0.56605,-20.192,-27.037575,-4.42225,-10.30735,-4.78405,-0.9354,-0.6832,17.015,95.530675,382.4428,382.660425,0.33325,-8.9992,33.4044,15.42,2.6022,1.4126,153.2272,247.8182,0.85335,35.117
3,17.75,0.12045,-14.1518,1.091625,-0.3138,-0.72775,-0.4725,-29.204375,-34.136125,-5.50525,-8.79625,-5.52805,-0.919875,-0.6764,16.58955,95.5536,382.40995,382.7059,0.2835,-62.2062,15.1794,4.7692,1.1824,0.2742,152.913,246.4076,0.827375,17.211
3,18.25,0.064,-14.2901,1.178725,-0.51825,-0.38,-0.51545,-42.0131,-37.986075,-2.9546,-8.92675,-5.98345,-0.911325,-0.685275,17.77735,95.586125,382.522825,382.9463,0.2435,-94.97,3.3076,0.372,0.196,0,151.6382,244.9186,0.83075,3.4314
3,18.75,0.0402,-14.70375,1.24785,-0.262725,-0.263125,-0.36365,-55.15975,-39.003175,-4.9944,-10.52245,-6.8942,-0.8986,-0.69605,18.5352,95.6232,382.407975,383.819075,0.214,-107.8442,0,0,0,0,149.455,240.6856,0.8482,0
3,19.25,0.0326,-15.166025,1.3002,-0.440075,-0.284625,-0.557925,-48.43515,-35.485575,-7.0898,-11.7955,-7.207875,-0.883425,-0.701,19.132125,95.66125,382.5764,384.113125,0.19375,-107.2924,0,0,0,0,148.8624,237.9068,0.84525,0
3,19.75,0.024,-15.99695,1.302825,-0.37225,-0.3165,-0.5609,-52.12505,-31.362725,-3.2426,-10.6074,-7.7375,-0.8779,-0.7085,19.8069,95.6952,382.57005,383.4377,0.16,-106.5652,0,0,0,0,147.5824,234.2116,0.82895,0
3,20.25,0.031,-16.45035,1.41175,-0.332075,-0.18575,-0.6762,-58.0076,-30.9097,-5.159,-12.07135,-8.310525,-0.874,-0.7065,21.42705,95.731025,382.7337,385.4898,0.13,-104.1718,0,0,0,0,147.021,232.0358,0.84375,0
3,20.75,0.02515,-16.6949,1.393975,-0.21825,-0.12675,-0.65295,-52.539,-30.924875,-5.2078,-12.024625,-7.566675,-0.9036,-0.7039,23.861,95.731725,382.777,383.1043,0.12375,-101.4248,0,0,0,0,145.7034,229.1304,0.8375,0
3,21.25,0.04,-17.22265,1.497975,-0.5993,-0.300875,-0.788175,-53.4104,-28.125125,-3.69915,-11.4957,-6.940925,-0.9176,-0.70675,24.506625,95.728175,382.7585,383.52865,0.1375,-100.5368,0,0,0,0,144.8032,227.5406,0.84275,0
3,21.75,0.025125,-17.81445,1.291,-0.429,-0.1837,-0.92725,-51.30225,-27.464,-3.525625,-14.34955,-5.965375,-0.91785,-0.7152,24.56335,95.7342,382.7852,383.6799,0.164,-98.651,0,0,0,0,143.8142,225.6756,0.83845,0
3,22.25,0.023,-18.375325,1.161675,-0.4912,-0.26805,-0.7645,-54.1684,-28.2685,-4.503775,-13.693775,-5.3686,-0.92,-0.725,25.98995,95.747025,382.889375,384.1633,0.18,-97.1104,0,0,0,0,142.7086,223.9936,0.83125,0
3,22.75,0.0281,-18.860975,1.4916,-0.490075,-0.311225,-0.799975,-58.0924,-28.1836,-6.2837,-11.0994,-4.8076,-0.92645,-0.73115,27.2008,95.7646,382.90465,384.4274,0.16,-96.8228,0,0,0,0,141.9648,222.643,0.8256,0
3,23.25,0.03,-19.14455,1.665075,-0.6562,-0.4385,-1.1059,-50.08755,-27.65155,-6.416,-9.5432,-4.399425,-0.926,-0.728,28.645175,95.785675,382.924875,384.6777,0.14325,-96.3204,0,0,0,0,141.4616,220.8904,0.819925,0
3,23.75,0.02225,-19.35055,1.69565,-0.51775,-0.2629,-0.797025,-54.204,-29.1653,-7.2313,-9.0913,-4.9395,-0.929125,-0.7215,29.41225,95.749175,382.8966,385.167375,0.16,-95.3968,0,0,0,0,140.7222,220.0698,0.8005,0
4,0.25,0.0199,-10.688125,1.1588,-0.947,-0.1653,-1.2195,-59.28075,-22.61255,-4.55875,-12.9851,-25.8636,-0.261375,-0.142975,25.866,95.71895,384.25405,382.23305,0.145,-100.22495,0,0,0,0,187.825,258.8231,1.7505,0
4,0.75,0.02475,-10.87125,1.1311,-0.916425,-0.14395,-1.3815,-60.7668,-24.55785,-6.063025,-13.34825,-24.3574,-0.286825,-0.147325,26.7649,95.7288,384.387375,382.030475,0.13525,-99.50795,0,0,0,0,180.9236,258.339775,1.735975,0
4,1.25,0.02495,-10.80525,1.097475,-0.713525,-0.296175,-1.06355,-56.4745,-21.609025,-6.86025,-12.3423,-23.5536,-0.30555,-0.157,28.99725,95.711675,384.7509,382.1006,0.12,-98.841975,0,0,0,0,178.9478,255.745075,1.710025,0
4,1.75,0.01985,-11.22,1.03395,-0.35535,-0.252575,-0.6746,-51.5374,-24.45625,-4.7827,-13.6789,-21.6815,-0.338375,-0.165775,30.175675,95.673225,384.74975,381.613575,0.11,-98.4433,0,0,0,0,176.78035,254.38815,1.7125,0
4,2.25,0.028,-11.31875,1.15,-0.256875,-0.190925,-0.686,-57.96025,-24.80755,-3.9564,-11.0577,-19.5489,-0.3618,-0.17055,30.353675,95.5971,384.747625,382.245,0.11525,-98.0764,0,0,0,0,177.0649,253.8484,1.691575,0
4,2.75,0.0239,-11.7,1.171675,-1.1154,-0.29,-1.3264,-59.110625,-20.962025,-5.959725,-10.93625,-19.922175,-0.387325,-0.193275,31.1132,95.519,384.866375,382.5282,0.12525,-97.16815,0,0,0,0,177.196575,252.56855,1.65625,0
4,3.25,0.025,-11.89125,1.142975,-1.287,-0.1167,-1.490075,-63.542,-20.87845,-7.6658,-8.539075,-17.904775,-0.428,-0.194075,32.644825,95.4492,385.0213,382.40825,0.1105,-96.79855,0,0,0,0,175.4099,253.237925,1.640525,0
4,3.75,0.0189,-12.074375,1.10115,-1.17065,-0.1438,-1.6571,-60.905625,-22.78795,-4.198175,-9.10065,-16.80665,-0.453625,-0.193,32.798575,95.4458,384.9775,382.6437,0.1105,-97.573825,0,0,0,0,176.5385,253.8967,1.654725,0
4,4.25,0.021,-12.3725,0.88255,-1.033,-0.148,-1.7,-55.549125,-19.7823,-5.0418,-9.447425,-16.550425,-0.47915,-0.206425,33.083825,95.441,385.0372,382.39605,0.1005,-98.023875,0,0,0,0,175.22915,252.508,1.65015,0
4,4.75,0.021,-12.53,0.854125,-1.17245,-0.19975,-1.75,-54.531125,-22.974825,-3.707,-8.0965,-15.4271,-0.5009,-0.22675,34.181775,95.4286,385.01875,382.5628,0.09,-97.71695,0,0,0,0,173.897125,250.922275,1.61915,0
4,5.25,0.020925,-12.5465,0.87415,-0.8736,-0.3354,-1.2268,-56.47495,-21.788075,-6.4596,-6.70815,-15.446175,-0.52,-0.24765,34.8935,95.400925,385.2783,382.683,0.095,-96.86865,0,0,0,0,173.85905,249.240475,1.6065,0
4,5.75,0.01885,-12.844,0.770925,-0.96875,-0.25675,-1.726875,-56.7054,-17.185325,-6.10225,-7.50085,-13.488775,-0.532675,-0.264425,36.2055,95.392,385.28425,382.835975,0.1,-92.791825,0,0,0,0,173.0875,249.090375,1.6175,0
4,6.25,0.02,-12.964375,0.790075,-1.7384,-0.32565,-1.4859,-50.8449,-14.41575,-4.6085,-9.1886,-10.638225,-0.537025,-0.270425,37.686,95.362125,385.180525,382.5123,0.105,-76.447575,5.54275,2.02015,0.44125,0,172.795075,250.718475,1.615,5.3402
4,6.75,0.0217,-12.9184,0.8176,-2.10115,-0.9913,-2.324475,-38.7178,-12.33545,-4.71325,-8.56625,-8.4231,-0.530175,-0.266,37.06225,95.3666,384.73,382.66985,0.0995,-34.953075,17.621075,7.927925,1.053025,0.0944999999999999,173.43735,252.74105,1.659,16.875
4,7.25,0.0546,-12.649875,0.701625,-2.96925,-1.7025,-3.1723,-33.794875,-13.5094,-5.3191,-9.65145,-6.045225,-0.5111,-0.265,37.486,95.3007,384.61655,382.832825,0.095,6.795675,33.0492,14.444,1.9505,1.017925,175.019575,255.454775,1.6665,33.60365
4,7.75,0.1071,-12.3905,0.500225,-4.0515,-2.7935,-5.50905,-25.19125,-11.526,-5.0157,-14.6452,-5.532625,-0.511825,-0.263875,36.9475,95.2356,383.6658,382.463525,0.11,14.36785,47.7821,21.91875,3.39395,1.2501,176.4138,257.272975,1.673,46.4389
4,8.25,0.12625,-12.175875,0.551675,-4.889775,-4.68985,-4.190475,-22.61825,-13.267125,-7.856625,-15.2855,-5.332225,-0.526425,-0.2524,34.46505,95.228575,383.03845,382.2276,0.1005,22.7902,66.530525,27.0611,8.27375,5.45,181.103975,262.530325,1.685425,69.51865
4,8.75,0.1144,-11.9942,0.683575,-6.287325,-4.7028,-4.631,-12.7132,-8.53325,-2.1511,-17.23825,-4.903875,-0.504325,-0.2402,30.635,95.233,382.658,381.928,0.14,34.416075,101.0858,41.96925,11.230975,6.016,185.837575,264.724125,1.636575,91.4304
4,9.25,0.137875,-11.135,0.848225,-5.9707,-5.9062,-2.939275,-11.0445,-7.9909,-3.5173,-16.288425,-3.27025,-0.4417,-0.213875,27.1495,95.302475,382.8925,381.8492,0.145,34.366775,110.013375,46.24705,10.820625,6.547675,188.488975,267.7289,1.63905,109.0511
4,9.75,0.172,-10.3132,0.980925,-6.413375,-6.69075,-2.637525,-10.77625,-7.967175,-3.2674,-15.4329,-3.08305,-0.377875,-0.194425,25.074,95.3328,383.057175,381.806275,0.15,51.831525,120.612225,53.65915,11.8946,6.6159,191.7267,272.113,1.617325,123.0858
4,10.25,0.15775,-9.784925,1.05905,-7.21175,-7.28865,-1.7115,-12.676625,-8.20795,-0.04075,-13.5541,-3.10215,-0.3157,-0.18275,22.9206,95.34575,382.2648,381.522375,0.1795,58.57345,153.08915,64.012275,12.246125,6.45385,193.888475,274.501275,1.660325,157.87755
4,10.75,0.17125,-9.08535,1.097475,-6.42535,-6.20695,-1.174,-5.102625,-7.724425,0.302,-11.90065,-2.955,-0.281775,-0.179525,21.36195,95.40595,382.198075,381.800925,0.1735,58.567175,170.472625,72.224425,12.702325,7.0541,199.40985,276.3459,1.642625,168.89065
4,11.25,0.153625,-8.9456,1.20575,-7.382075,-7.3525,-0.9077,-6.446,-9.421525,2.036625,-14.091375,-3.402625,-0.27065,-0.167325,20.3665,95.380625,382.4578,381.4918,0.22,60.30075,164.858475,70.1192,13.077,7.249,200.299575,278.19265,1.6056,170.32065
4,11.75,0.1807,-8.63015,1.25115,-6.986375,-6.923775,-0.9088,-4.4592,-9.643025,-0.411,-12.49,-3.839175,-0.260075,-0.172325,19.15235,95.3115,382.52825,381.4463,0.29475,66.46875,199.7233,84.461075,13.07295,7.61625,205.12145,280.58915,1.63015,187.42715
4,12.25,0.190075,-8.4276,1.39475,-7.179,-7.354,-1.05975,-2.977775,-11.4675,0.132525,-12.5404,-3.82895,-0.246825,-0.183775,18.1255,95.3292,382.414,381.413,0.295,67.91235,179.01055,74.501875,12.15575,8.37035,208.365375,281.89205,1.663625,181.26535
4,12.75,0.14425,-7.9726,1.406975,-6.7864,-6.69,-0.81995,-2.643825,-13.479925,-0.333,-14.8663,-3.511525,-0.227425,-0.181775,17.7175,95.321875,382.14175,381.11845,0.265,57.227675,174.89085,67.7902,14.049825,7.6405,206.87035,284.02735,1.5981,160.78475
4,13.25,0.221,-7.5265,1.562375,-7.2619,-7.43475,-0.986375,-3.23685,-21.086125,1.836375,-18.88245,-3.628075,-0.2195,-0.158,17.20945,95.3234,382.05345,381.119,0.2655,66.225675,176.999425,74.194775,13.38415,8.200625,206.79385,284.02325,1.6486,177.48335
4,13.75,0.19375,-7.1699,1.36165,-6.7281,-6.7256,-0.81585,-6.8636,-20.6237,-0.192725,-19.67,-4.753975,-0.20565,-0.119775,16.9136,95.39225,382.432975,380.895,0.281,55.595025,175.305025,72.4843,13.19825,7.9905,208.133125,285.565075,1.6443,169.5637
4,14.25,0.208925,-6.93935,1.4168,-6.51615,-6.2018,-0.808,-15.630625,-24.1498,1.27845,-20.07615,-7.263375,-0.1851,-0.1131,16.75535,95.3814,382.40505,380.8376,0.2555,56.23665,152.096025,65.042125,11.988225,7.2775,207.69615,286.014575,1.66595,157.2365
4,14.75,0.1353,-6.51555,1.3889,-5.844,-6.55905,-0.8559,-11.8704,-27.1806,-1.882375,-18.8125,-11.480375,-0.17655,-0.0961,16.03555,95.4104,382.3844,380.5504,0.23525,49.1317,139.1227,57.979925,12.701875,7.1066,209.261475,287.483725,1.6543,146.8785
4,15.25,0.209025,-6.26815,1.45,-5.7344,-6.0608,-0.7373,-20.263,-22.4996,-0.8828,-15.9165,-5.731175,-0.165875,-0.09155,15.684,95.502025,381.960775,380.5709,0.25,42.044925,118.928775,49.403325,12.65325,8.407,208.6571,286.107875,1.63585,120.5054
4,15.75,0.172225,-6.18195,1.4692,-5.2051,-5.2374,-0.5823,-17.940575,-24.1008,-0.711799999999999,-12.9365,-5.491975,-0.159,-0.0881,15.622175,95.5387,382.1577,380.7961,0.2615,39.289,121.107325,51.411225,11.766725,6.460375,202.74315,286.82325,1.605875,115.44325
4,16.25,0.174825,-6.29265,1.3906,-4.4249,-4.39545,-0.76655,-27.592875,-29.2112,-2.25325,-15.2969,-14.993925,-0.152,-0.084775,15.031425,95.542925,382.20875,380.6386,0.21575,24.945275,88.36325,37.77575,10.7918,6.075275,201.48495,283.98995,1.595775,86.99985
4,16.75,0.20445,-6.543375,1.219725,-3.99585,-4.339825,-0.54725,-28.574575,-27.5142,-8.875125,-13.28465,-19.711225,-0.15,-0.082775,14.6885,95.5444,382.115,380.6621,0.245,21.4069,68.342225,31.04245,10.9185,6.310625,202.345975,283.432125,1.5629,70.47505
4,17.25,0.1753,-6.5587,1.258475,-3.0553,-3.5628,-0.6778,-25.182,-32.0708,-3.8131,-16.3927,-26.5217,-0.143775,-0.083,14.3255,95.550175,382.0984,380.6537,0.255,11.38565,44.6648,18.5362,5.943875,4.75205,200.722625,282.30135,1.542,42.4613
4,17.75,0.16915,-6.6988,1.178575,-2.577575,-3.13575,-0.5771,-29.242,-37.2472,-7.1076,-17.8564,-30.85165,-0.139325,-0.084,14.6485,95.5758,382.1924,380.869325,0.26,-3.2936,28.6629,14.2688,1.4225,0.53775,200.4658,281.4182,1.576,30.24225
4,18.25,0.07275,-7.03885,1.0548,-1.5244,-1.937275,-0.5354,-28.126725,-32.3494,-5.03345,-14.41045,-35.29325,-0.1371,-0.0831,14.773,95.637025,382.1444,380.8563,0.26,-41.3246,19.002325,7.2425,0.91305,0,197.141875,280.2999,1.553,19.44125
4,18.75,0.050925,-7.2291,0.8488,-0.5679,-0.816,-0.440375,-46.5069,-37.7256,-8.559625,-14.2555,-38.97965,-0.140075,-0.084,16.0555,95.655075,382.1048,380.7347,0.245,-91.2524,6.3356,2.2696,0.1848,0,194.8026,279.2322,1.5725,6.582
4,19.25,0.0402,-7.32075,0.84075,-0.4259,-0.3921,-0.564425,-62.315,-41.8722,-12.0549,-14.25385,-39.7307,-0.143275,-0.088775,16.433025,95.64185,382.5524,381.17785,0.20475,-111.8289,0,0,0,0,193.81575,278.131925,1.585575,0
4,19.75,0.032075,-7.71425,0.917125,-0.261575,-0.11005,-0.397775,-63.9581,-36.818,-4.378,-17.50485,-43.295175,-0.144625,-0.093775,17.29,95.646225,382.6274,380.854325,0.185,-112.169825,0,0,0,0,190.923775,275.633325,1.5985,0
4,20.25,0.027,-7.93955,1.0774,-0.267225,-0.0832,-0.505775,-58.648,-33.364,-4.888225,-17.538675,-45.83375,-0.145425,-0.099,17.9135,95.662025,382.591625,385.1815,0.205,-109.515775,0,0,0,0,190.02175,272.845525,1.6355,0
4,20.75,0.01795,-8.3498,1.0918,-0.1752,-0.0722,-0.343375,-62.2904,-32.018,-8.40935,-12.16915,-43.441075,-0.1511,-0.10455,18.8455,95.68,382.91215,380.99625,0.185,-107.353525,0,0,0,0,188.35625,270.528025,1.6545,0
4,21.25,0.03,-8.70035,0.9892,-0.20875,-0.247875,-0.6171,-62.675,-30.4988,-3.91035,-10.913175,-39.52215,-0.16705,-0.106775,20.278625,95.6542,383.144375,381.361325,0.17,-107.7617,0,0,0,0,186.784875,268.6995,1.715225,0
4,21.75,0.02885,-9.055625,1.11045,-0.3798,-0.1622,-0.903125,-66.2643,-32.828,-5.16885,-11.957975,-38.544175,-0.177325,-0.114775,21.43455,95.674,383.6067,381.5685,0.1645,-105.361875,0,0,0,0,184.89435,266.6961,1.7394,0
4,22.25,0.022,-9.24935,1.0896,-0.362025,-0.0915,-0.96485,-64.063575,-29.5258,-5.4764,-12.74195,-37.951525,-0.172325,-0.118775,22.41,95.690675,383.73075,381.824875,0.16,-104.41235,0,0,0,0,184.526725,266.42415,1.762,0
4,22.75,0.024,-9.46905,1.2324,-0.618975,-0.1631,-0.912,-56.825975,-30.29075,-5.5124,-10.78275,-35.4042,-0.181525,-0.123,23.0415,95.700675,383.8595,382.0343,0.15,-103.175475,0,0,0,0,185.87955,265.107275,1.7845,0
4,23.25,0.024925,-10.02105,1.080675,-0.557,-0.1493,-1.012075,-56.5405,-27.156125,-4.84825,-11.31955,-31.73235,-0.19455,-0.129,23.6965,95.702475,383.99175,382.089,0.145,-101.784925,0,0,0,0,187.172775,263.645225,1.7385,0
4,23.75,0.0219,-10.35085,1.14925,-0.737,-0.1382,-0.8354,-57.02465,-24.476775,-5.9306,-11.9686,-27.532975,-0.210775,-0.135325,25.062,95.723225,384.195875,382.29125,0.145,-100.832375,0,0,0,0,187.90845,261.62715,1.747,0
5,0.25,0.02,-2.32775,1.3968,-1.157,-0.3171,-1.7395,-64.5676,-31.1415,-7.183075,-20.9435,-34.44625,-0.0121,0.0102,29.5521,95.853325,384.548625,381.6464,0.2035,-97.9857,0,0,0,0,213.9555,298.9125,3.201475,0
5,0.75,0.0235,-2.2854,1.009,-1.36,-0.207,-3.33115,-60.418625,-28.2486,-4.7768,-15.4315,-34.08825,-0.0101,0.0104,30.7702,95.7766,384.39375,381.27195,0.226,-96.8995,0,0,0,0,209.8857,298.6425,3.15375,0
