DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC,TS
5,10.75,0.1705,0.76575,19.06075,19.42725,6.616,435.3025,111.15275,212.30225,144.19375,-31.55,-1.76725,25.42
5,11.25,0.2,0.903,19.571,19.71025,6.4045,624.73575,156.96375,313.83675,178.881,-25.06325,-1.8015,26.32375
5,11.75,0.18,0.81525,20.39675,20.301,6.22425,584.1435,138.598,280.75625,195.55925,-33.27875,-2.345,27.26175
5,12.25,0.1505,0.83,20.47825,20.59,6.04175,669.9785,122.909,246.8855,196.6225,-35.6745,-1.68675,27.996
5,12.75,0.21,0.5505,20.5635,20.585,6.04225,541.36975,137.2305,273.93725,190.6205,-33.57175,-1.52025,28.4905
5,13.25,0.23,0.68675,20.5765,20.719,6.002,542.38875,138.552,241.885,198.61,-24.52975,-1.338,29.5325
5,13.75,0.21,0.91625,20.89925,20.976,5.9015,446.3425,111.80425,186.261,174.0275,-17.4505,-1.1455,30.45525
5,14.25,0.16,0.92575,20.76825,20.80375,5.769,369.377,93.181,142.12575,145.43425,-24.8495,-1.26775,30.888
5,14.75,0.2,0.94775,20.3325,20.52525,5.74225,313.816,68.30975,85.23475,118.55,-17.62475,-1.27725,30.987
5,15.25,0.20525,0.81125,20.1795,20.31325,5.99,257.33925,65.85575,70.5865,98.395,-25.5515,-1.15175,31.12125
5,15.75,0.19,0.99525,19.7855,20.062,6.02125,194.28675,52.682,48.62175,98.025,-24.51975,-0.9645,31.34025
5,16.25,0.20525,0.79525,19.484,19.70175,5.9605,179.69675,41.97875,7.986,83.005,-26.038,-1.146,31.555
5,16.75,0.18,0.8805,18.98775,19.3815,6.0705,119.79075,29.19775,-12.453,67.9125,-45.25375,-1.205,31.69875
5,17.25,0.1705,0.8305,18.65575,19.0805,5.926,75.666,18.31525,-45.372,39.30325,-49.58125,-1.55375,31.6335
5,17.75,0.19,0.82725,18.134,18.51875,6.18475,45.9505,11.47775,-88.683,18.51,-34.96,-0.88,31.3615
5,18.25,0.155,0.88,17.1645,17.91,6.60275,4.938,2.74475,-125.5865,-10.85,-35.44625,-1.085,30.8055
5,18.75,0.08,0.35,16.68175,17.56625,6.84975,-9.365,0.0305,-128.85825,-27.1675,-73.3545,-2.072,30.14925
5,19.25,0.09525,0.35525,16.5765,17.42025,7.083,-9.784,-0.18,-124.2565,-33.097,-48.0045,-1.668,29.5085
5,19.75,0.07525,0.24625,16.06975,16.9255,7.46375,-9.77,-0.81425,-120.436,-48.756,-34.492,-1.304,28.9455
5,20.25,0.07,0.201,15.74075,16.66475,7.46275,-9.834,-1.04125,-119.17175,-55.5955,-46.755,-1.7805,28.365
5,20.75,0.06,0.21,15.5765,16.50425,7.8205,-9.65,-1.659,-118.19575,-86.85475,-46.7645,-3.091,27.8335
5,21.25,0.07,0.121,15.72225,16.4715,7.96025,-9.857,-2.089,-115.4645,-76.6425,-26.021,-2.0375,27.3315
5,21.75,0.06,0.13,15.6435,16.26575,7.98625,-9.7755,-2.5195,-111.89325,-113.2345,-40.785,-1.768,26.83075
5,22.25,0.05,0.12,15.022,15.67825,8.0215,-9.78825,-3.089,-111.5375,-90.91375,-49.24,-4.4815,26.301
5,22.75,0.05,0.12,14.674,15.251,7.7485,-9.641,-2.569,-108.559,-131.341,-42.303,-4.13,25.7815
5,23.25,0.04,0.15,14.59725,15.1685,8.5815,-9.82125,-2.44675,-107.6295,-117.85475,-50.8435,-2.577,25.27325
5,23.75,0.04,0.14525,14.5405,15.29675,8.45225,-9.34725,-3.45875,-107.79525,-102.98,-46.926,-3.68,24.83375
6,0.25,0.04,0.16,19.7735,20.276,8.676,-9.65,-3.2405,-115.721,-139.64475,-64.759,-2.986,28.929
6,0.75,0.05,0.0745,19.02375,19.55375,9.14,-9.709,-4.62975,-112.727,-192.215,-51.1025,-4.404,28.459
6,1.25,0.04,0.11,18.82125,19.2815,11.128,-9.61375,-4.02975,-110.6825,-151.59075,-41.456,-2.404,28.04325
6,1.75,0.05,0.09,18.50475,19.0395,9.9,-9.601,-3.787,-109.4335,-100.4825,-81.506,-4.844,27.66025
6,2.25,0.05,0.10225,18.3175,18.8925,9.284,-9.515,-2.78975,-109.246,-167.971,-81.58175,-4.515,27.21475
6,2.75,0.05,0.15225,17.9005,18.3365,8.342,-9.396,-4.066,-107.893,-90.7825,-53.53525,-1.7865,26.75925
6,3.25,0.04225,0.13,17.79025,18.02425,10.714,-9.323,-1.541,-105.684,-99.23625,-32.33,-2.10075,26.321
6,3.75,0.05,0.11225,17.64475,18.2145,10.464,-9.66,-2.81625,-101.8855,-78.4635,-26.02025,-2.44,25.923
6,4.25,0.04,0.17225,17.36975,18.07025,11.194,-9.0645,-2.2355,-98.6185,-110.43675,-34.21125,-2.62325,25.5685
6,4.75,0.04,0.13,17.3115,17.777,10.868,-2.97875,-1.57025,-93.98775,-91.45825,-52.899,-2.7995,25.206
6,5.25,0.04,0.1545,17.35675,17.77475,10.242,11.44625,2.95225,-80.44,-125.151,-32.42475,-2.26725,24.8925
6,5.75,0.04,0.1545,17.61275,17.7645,11.48,49.54125,14.45925,-22.866,-70.96875,-23.07925,-1.544,24.6045
6,6.25,0.06,0.20225,18.22525,18.51125,10.996,96.16375,31.30825,17.832,-22.50275,-39.752,-2.872,24.419
6,6.75,0.05,0.189,19.418,19.71575,11.55,115.655,33.26475,30.384,-3.38225,-51.628,-4.18875,24.34525
6,7.25,0.07,0.27225,20.4645,20.715,11.022,212.5575,59.43875,106.351,13.17375,-33.06575,-3.12675,24.436
6,7.75,0.1,0.39225,21.72675,21.31075,9.758,295.265,90.54375,148.0085,46.7205,-21.76775,-2.072,24.68225
6,8.25,0.12,0.39125,22.65075,21.8885,9.354,314.8775,88.7205,165.861,75.022,-39.75,-2.93525,25.12575
6,8.75,0.14,0.52575,23.46775,22.77475,8.396,458.56375,115.3,269.4305,95.82725,-21.3655,-2.285,25.76825
6,9.25,0.18225,0.82575,24.4935,23.385,7.43,548.1075,144.822,326.913,145.39525,-20.56075,-1.6795,26.3445
6,9.75,0.16,0.649,25.06975,24.1055,7.14,506.25125,134.31025,350.12125,149.40825,-26.42375,-1.804,27.2835
6,10.25,0.18225,0.75675,25.49575,24.60775,6.918,611.705,161.401,301.853,149.5795,-22.96975,-1.58175,28.386
6,10.75,0.1745,0.74,26.244,25.22,6.317,649.03125,168.6335,355.82625,185.07125,-44.40775,-1.922,29.56775
6,11.25,0.19225,0.7345,26.63425,25.8615,6.554,625.90625,158.8545,334.74375,194.431,-24.12125,-1.1725,30.5635
6,11.75,0.17225,0.788,26.952,26.05375,6.06525,539.19375,135.583,258.7665,177.396,-52.83975,-1.324,31.81525
6,12.25,0.22,0.80125,27.37,26.48175,6.0425,664.045,170.0755,359.782,208.857,-26.6175,-1.11975,33.03325
6,12.75,0.19225,0.75575,28.15,26.78975,5.89725,562.9675,140.79425,355.97675,201.9775,-30.612,-1.171,34.1885
6,13.25,0.24,0.899,28.2635,27.24675,5.77025,417.5475,109.95025,209.97325,173.03775,-21.209,-1.2865,35.06325
6,13.75,0.24225,1.12225,28.565,27.222,5.517,493.05875,136.4095,281.327,193.403,-25.028,-0.78,35.77025
6,14.25,0.20225,0.99675,28.5975,27.66175,5.555,383.765,98.6125,183.4875,174.175,-22.8585,-1.026,36.32525
6,14.75,0.21,0.82225,28.765,27.7305,5.405,323.77,80.8455,148.1335,112.944,-42.5955,-0.76825,36.8985
6,15.25,0.21225,0.78675,28.8375,27.729,5.628,304.765,83.41325,141.25225,133.02775,-30.7545,-0.9515,37.3045
6,15.75,0.2,0.7645,28.70875,27.17575,5.736,277.4625,76.604,60.21025,110.67,-36.10925,-0.832,37.6695
6,16.25,0.17,0.74225,28.506,27.099,5.696,215.872,60.023,48.107,93.749,-45.273,-1.553,37.8255
6,16.75,0.17225,0.909,27.7425,27.014,5.526,134.6675,37.978,-27.323,74.8355,-38.777,-0.62,37.6875
6,17.25,0.17225,0.89,27.502,26.74025,5.79,133.262,40.7245,-20.934,49.3875,-39.318,-0.7,37.37375
6,17.75,0.18,0.8145,27.658,26.22525,6.152,81.677,25.27025,-64.171,27.063,-37.55625,-1.105,36.9395
6,18.25,0.14,0.978,26.48875,25.535,6.832,30.4845,10.47275,-104.119,7.15675,-33.058,-1.166,36.393
6,18.75,0.11,0.67225,25.484,24.83975,7.414,-3.652,1.72,-128.338,-19.81,-67.12125,-1.88,35.7585
6,19.25,0.10225,0.3325,24.61475,24.8705,7.682,-9.34575,-0.252,-131.016,-39.6165,-32.35,-1.022,35.14775
6,19.75,0.07,0.4045,23.81675,24.11075,7.984,-9.732,-0.31775,-129.328,-45.6735,-81.345,-1.763,34.5015
6,20.25,0.07225,0.3,23.0715,23.35525,7.652,-9.6575,-1.1165,-127.6,-59.94825,-48.09775,-2.78225,33.82625
6,20.75,0.05,0.28225,23.00675,22.71625,7.998,-9.8,-1.81975,-125.462,-84.39875,-101.258,-4.752,33.238
6,21.25,0.07,0.20225,22.4745,22.54275,7.884,-9.707,-2.5685,-124.107,-90.70975,-52.9365,-2.92075,32.65625
6,21.75,0.07,0.13225,22.03575,22.12325,7.644,-9.8195,-2.51225,-122.944,-125.23375,-46.6675,-2.00525,32.12325
6,22.25,0.06,0.13225,21.67675,21.447,8.208,-9.83,-2.85525,-120.57,-100.66175,-97.90675,-4.0945,31.58775
6,22.75,0.05,0.1,20.8735,21.36225,8.522,-9.90475,-3.29475,-119.632,-88.39275,-63.7285,-2.801,30.99875
6,23.25,0.04225,0.12,20.479,21.00325,8.902,-9.7175,-2.783,-119.045,-205.22475,-34.87525,-1.52,30.458
6,23.75,0.04,0.13225,20.3015,20.649,8.744,-9.65,-3.006,-118.029,-113.1385,-39.39775,-1.9,29.9145
7,0.25,0.04,0.102,23.462,24.806,12.67,-9.65525,-1.994,-109.49875,-82.346,-57.7375,-3.8115,33.344
7,0.75,0.04,0.12,22.5345,24.0425,13.3225,-9.4925,-2.12,-107.359,-115.236,-51.53,-3.30025,32.9625
7,1.25,0.04,0.11,22.085,23.67375,10.01825,-9.169,-2.28775,-105.86,-70.9595,-38.2375,-3.7475,32.6065
7,1.75,0.04,0.14225,21.914,23.46825,13.8645,-8.981,-3.18,-105.113,-69.6565,-41.234,-2.2415,32.2335
7,2.25,0.04,0.14225,22.16375,23.43225,14.5535,-9.2125,-2.57925,-106.553,-47.12175,-38.673,-3.288,31.8225
7,2.75,0.03,0.11,21.764,22.974,15.236,-8.69675,-2.106,-100.74175,-57.642,-29.215,-3.05575,31.3555
7,3.25,0.04,0.19,21.204,22.468,13.88,-8.685,-1.826,-98.708,-54.966,-54.4325,-2.84875,30.851
7,3.75,0.04,0.12,21.3745,22.4775,13.58625,-8.82875,-2.092,-95.834,-85.2065,-28.26375,-2.676,30.3945
7,4.25,0.04,0.11225,21.06025,22.369,13.82625,-9.2015,-1.653,-93.94,-55.929,-72.55625,-5.496,29.9435
7,4.75,0.03,0.12,20.75425,22.35225,13.734,-6.1345,-0.91075,-88.285,-50.9555,-30.94125,-1.58,29.539
7,5.25,0.03225,0.12225,20.8065,22.13075,14.6515,4.10325,1.308,-81.439,-81.056,-23.4425,-1.9095,29.2185
7,5.75,0.03,0.10225,20.6595,21.90625,14.0475,24.131,6.78625,-52.917,-44.29475,-29.1725,-3.576,28.9825
7,6.25,0.06,0.18,21.51325,22.7215,13.6555,60.442,14.866,-4.282,-16.786,-46.6225,-1.65775,28.9095
7,6.75,0.05,0.21125,23.148,24.4545,13.4915,84.41975,21.91225,10.275,-6.53625,-70.713,-4.378,28.954
7,7.25,0.07,0.27,24.176,25.53,12.696,135.31,32.482,26.2195,11.676,-60.061,-2.6595,29.0875
7,7.75,0.094,0.456,25.354,26.246,11.43,164.85,39.35,62.46625,22.926,-63.098,-2.0425,29.2695
7,8.25,0.10225,0.50225,26.139,27.61075,10.5655,181.3885,42.623,68.326,33.14275,-28.892,-1.75,29.6585
7,8.75,0.162,0.488,27.554,28.152,10.49,244.92075,56.972,108.532,42.576,-37.428,-2.60975,30.3175
7,9.25,0.16175,0.607,28.18025,29.05025,9.96525,262.78,63.21975,91.176,64.212,-41.4725,-2.2075,30.9705
7,9.75,0.172,0.776,28.836,29.654,9.526,391.206,93.542,209.523,92.642,-45.019,-2.15875,31.864
7,10.25,0.18,0.85,29.908,30.602,8.854,475.9245,109.958,251.576,118.0465,-28.9855,-1.787,32.945
7,10.75,0.22,0.778,30.462,31.076,8.18,468.9955,103.426,238.903,139.34775,-15.39,-1.1775,33.871
7,11.25,0.21175,0.99,31.408,31.815,8.016,377.41075,78.69,189.43,102.2475,-46.11125,-1.61,35.006
7,11.75,0.194,0.744,31.77475,32.332,7.31475,416.07,93.47675,216.872,90.357,-67.64125,-1.1875,36.0985
7,12.25,0.18,0.86,32.138,32.822,7.11525,379.5875,82.816,149.3495,108.42275,-32.9535,-1.045,36.8825
7,12.75,0.21,0.952,32.638,33.18,7.206,213.4925,49.286,65.6025,88.3675,-55.33825,-1.106,37.596
7,13.25,0.21225,0.92125,32.63925,33.3515,7.08875,196.741,47.5285,52.565,70.695,-34.4835,-0.784,38.3625
7,13.75,0.232,0.992,32.862,33.75,6.944,156.035,34.478,20.562,68.792,-29.619,-1.1965,38.592
7,14.25,0.27,0.6335,33.00225,33.78175,7.11125,143.66,35.3645,35.042,60.7165,-66.536,-0.894,38.415
7,14.75,0.19225,0.90575,32.962,33.876,6.674,137.789,30.71,44.75525,42.21575,-28.357,-0.74,38.226
7,15.25,0.222,0.822,33.4595,34.166,6.488,119.04,28.03,41.907,50.2855,-25.52,-0.72,38.3305
7,15.75,0.18225,0.72225,33.57,34.06675,5.228,145.028,34.91525,43.24775,43.7325,-23.845,-0.665,38.46
7,16.25,0.182,0.826,33.27225,33.783,6.10375,118.501,35.6875,30.294,43.41925,-50.45625,-0.806,38.1545
7,16.75,0.144,0.606,32.998,34.048,5.488,98.109,28.2635,-9.531,35.113,-53.9805,-0.4405,37.8735
7,17.25,0.18,1.04,32.966,34.04675,6.0415,75.324,18.13775,-27.20075,36.03325,-24.67525,-0.72375,37.8415
7,17.75,0.1645,0.8925,32.53,33.46425,6.10425,51.4725,11.238,-56.304,23.982,-31.01925,-0.57,37.6645
7,18.25,0.15,0.932,31.672,32.784,6.832,16.567,6.086,-98.266,7.873,-47.88625,-1.284,37.4435
7,18.75,0.092,0.58,31.09025,31.922,7.99575,-2.72,0.9645,-133.463,-11.631,-26.771,-0.93625,37.2925
7,19.25,0.08,0.4845,30.548,31.42675,8.7045,-9.498,-0.43175,-132.47025,-26.1,-42.522,-0.78,37.125
7,19.75,0.09,0.426,30.07275,30.94825,8.45675,-9.6545,-0.792,-129.01875,-35.60875,-30.7125,-1.8485,36.858
7,20.25,0.08,0.552,29.444,30.444,9.098,-9.28,-0.826,-128.336,-35.858,-43.63725,-0.99325,36.326
7,20.75,0.06,0.4545,28.53675,29.58375,9.0335,-9.65,-1.741,-124.9815,-58.54575,-47.8735,-2.07,35.878
7,21.25,0.06,0.254,28.048,29.24,10.07,-9.76525,-2.028,-123.327,-53.126,-66.053,-2.084,35.5455
7,21.75,0.052,0.172,26.804,28.74,9.412,-9.62875,-2.57,-121.19125,-107.142,-81.876,-3.39,35.241
7,22.25,0.042,0.172,26.376,27.56,9.994,-9.838,-2.648,-123.37,-82.416,-69.6635,-1.8005,34.89425
7,22.75,0.04225,0.13,25.0425,26.30475,10.19675,-9.665,-2.65475,-117.984,-86.079,-52.7905,-2.402,34.56975
7,23.25,0.03,0.05675,24.53475,25.8895,11.13025,-9.546,-3.1285,-116.35875,-109.79025,-51.6645,-2.29,34.16775
7,23.75,0.04,0.09,24.0775,25.536,11.628,-9.3465,-2.745,-112.28275,-101.37725,-30.9455,-1.79,33.747
8,0.25,0.03,0.1135,24.259,25.73575,12.5405,-8.9295,-3.518,-107.25975,-63.16575,-80.602,-3.7255,29.76975
8,0.75,0.04,0.12,23.995,25.32925,11.13975,-9.43725,-2.33325,-104.052,-68.43225,-27.392,-1.711,29.55975
8,1.25,0.04,0.1,23.97,25.11,11.502,-8.77,-1.794,-104.1415,-72.854,-24.742,-1.389,29.38925
8,1.75,0.03,0.11225,23.529,24.7215,12.341,-9.1,-2.5235,-105.76175,-61.454,-79.726,-2.876,29.288
8,2.25,0.04,0.1025,23.13375,24.1525,14.04125,-8.3575,-2,-104.1275,-53.315,-64.7675,-3.57125,29.2255
8,2.75,0.03,0.16175,23.39575,24.5185,12.7845,-8.633,-2.7735,-99.742,-84.36625,-62.114,-3.133,29.10375
8,3.25,0.04,0.1045,23.089,24.13225,13.38525,-9.08,-2.2875,-98.21775,-62.00925,-59.066,-1.78175,28.88425
8,3.75,0.04,0.125,22.9525,24.0275,13.6175,-8.545,-2.1425,-95.12,-53.1025,-27.7125,-1.7875,28.645
8,4.25,0.04,0.14175,23.06575,23.89525,13.9665,-8.88425,-2.14775,-95.778,-74.77425,-56.71725,-3.528,28.3665
8,4.75,0.04,0.115,22.52,23.5625,12.5325,-8.3685,-2.155,-93.97,-70.22,-83.792,-2.145,28.1465
8,5.25,0.031,0.142,22.117,23.266,12.868,-4.70925,-0.612,-90.4745,-61.214,-81.86925,-3.628,27.8985
8,5.75,0.03225,0.16,22.2635,23.21675,12.21425,10.141,3.22475,-77.80025,-54.48875,-25.7675,-1.86375,27.689
8,6.25,0.03,0.14,22.8515,23.688,12.2815,36.12975,10.642,-43.591,-60.4375,-36.86,-1.5655,27.63625
8,6.75,0.05,0.22,24.04825,24.9615,11.516,114.941,25.395,7.30475000000001,-16.488,-34.672,-3.3805,27.64425
8,7.25,0.06,0.23,25.063,26.2025,11.37,182.4925,31.9575,43.224,7.3395,-35.057,-1.8655,27.87375
8,7.75,0.07,0.2245,25.60575,27.33225,10.72275,236.884,50.3425,92.62125,10.45425,-54.878,-3.18975,28.28325
8,8.25,0.1015,0.39,27.2015,28.4345,9.622,306.5545,62.8235,111.174,46.893,-34.65425,-2.5925,28.8145
8,8.75,0.162,0.58,27.658,29.404,9.008,231.849,49.784,94.119,66.508,-33.72,-1.964,29.40925
8,9.25,0.17,0.659,27.793,29.786,7.757,283.037,60.021,130.396,68.042,-40.65,-1.972,30.31475
8,9.75,0.175,0.675,28.4825,30.345,7.395,260.57,52.555,61.455,50.19,-37.86975,-1.5525,31.23375
8,10.25,0.17,0.83,27.6855,30.0795,7.212,337.29,79.145,147.64,52.9935,-50.5045,-2.537,32.397
8,10.75,0.14,0.848,28.3725,30.112,7.406,257.592,62.28,110.0425,73.469,-20.17775,-1.119,33.418
8,11.25,0.192,0.784,29.062,31.024,7.06,350.79725,71.708,118.2025,99.184,-38.9475,-1.2775,34.69925
8,11.75,0.17,0.91275,29.46275,31.5055,6.922,319.791,74.09675,152.93925,116.51025,-32.27,-1.703,35.85725
8,12.25,0.18225,0.6345,29.80225,31.643,6.4035,258.592,71.2205,139.7875,110.472,-63.54025,-1.714,37.055
8,12.75,0.2045,0.538,30.37925,32.39575,5.96325,242.563,46.97,67.13275,65.4325,-27.648,-1.10575,37.56075
8,13.25,0.18075,0.67075,30.757,32.429,6.03,171.5885,34.527,-14.61875,56.327,-45.51075,-0.864,37.413
8,13.75,0.19,0.8615,30.715,32.4825,6.105,154.061,31.3575,-32.51775,55.07375,-63.662,-1.1575,37.23825
8,14.25,0.171,0.743,31.2125,32.98125,6.1475,146.16,23.88,0.378500000000004,40.957,-50.8695,-1.5625,36.9835
8,14.75,0.18175,0.79275,30.463,32.70025,6.29125,105.349,21.8445,-39.8825,31.23825,-63.64825,-0.82,36.6085
8,15.25,0.151,0.692,31.5125,32.06,6.501,87.99,22.9085,-10.918,23.63275,-77.883,-0.76625,36.88825
8,15.75,0.194,0.914,31.75475,32.322,6.415,79.738,20.91,-24.233,35.387,-34.475,-1.015,36.9555
8,16.25,0.1615,0.902,31.7725,32.6125,6.47475,79.60625,19.741,-29.601,34.00275,-34.70475,-0.87025,37.068
8,16.75,0.172,0.9,31.811,32.13075,6.49475,67.4375,14.7115,-37.98075,28.78,-81.42125,-0.436,37.074
8,17.25,0.1405,0.70025,31.32875,31.1675,6.57,49.128,11.1625,-53.3225,12.2885,-34.278,-0.68,37.05225
8,17.75,0.143,0.623,30.585,30.56,7.0025,23.357,6.1125,-103.285,-0.2385,-40.9995,-0.811,36.6605
8,18.25,0.0935,0.66525,29.3825,30.0825,7.9275,-2.417,0.2725,-121.68,-10.753,-54.9435,-0.80175,36.1495
8,18.75,0.1,0.36925,28.48625,30.3655,8.75075,-9.133,-0.65725,-130.21575,-22.93975,-48.69125,-1.7625,35.5685
8,19.25,0.08,0.228,28.082,29.568,8.348,-9.584,-0.65,-129.2945,-36.90725,-29.331,-1.21075,34.97175
8,19.75,0.07175,0.25575,27.2915,29.07575,8.37,-9.1285,-1.00075,-128.8765,-48.16975,-44.88175,-1.32025,34.2215
8,20.25,0.07175,0.247,26.85425,28.8325,8.77175,-9.4985,-1.526,-127.579,-57.021,-42.43525,-1.4585,33.468
8,20.75,0.05225,0.31,26.841,28.60575,9.148,-9.65875,-1.9855,-124.547,-61.4145,-46.2775,-1.86,32.7845
8,21.25,0.06225,0.2445,26.33175,28.0385,9.034,-9.7775,-2.4165,-117.69,-75.40425,-46.959,-2.62125,32.17975
8,21.75,0.052,0.16,26.016,27.364,9.536,-9.8655,-2.492,-119.45,-68.388,-61.145,-3.444,31.6835
8,22.25,0.05,0.11,25.72175,27.184,8.98375,-9.65,-2.63625,-115.8975,-115.60825,-37.639,-2.23125,31.22775
8,22.75,0.04,0.1025,25.35,27.125,9.2925,-9.7235,-2.6375,-114.565,-84.905,-85.85725,-4.745,30.8215
8,23.25,0.03,0.09175,24.95225,26.408,9.038,-9.674,-3.04475,-112.69125,-69.335,-50.22375,-2.0865,30.4355
8,23.75,0.04,0.16275,24.702,26.06825,10.586,-9.1705,-2.1145,-109.7945,-81.8265,-48.3775,-1.6925,30.06825
9,0.25,0.05,0.19,19.268,20.28025,8.092,-9.637,-3.35775,-101.915,-72.5275,-47.02,-1.89725,26.6525
9,0.75,0.0495,0.1595,19.154,20.307,9.619,-9.43225,-3.6015,-102.8455,-88.2675,-33.741,-3.354,26.29625
9,1.25,0.05825,0.1665,18.16725,19.07675,9.48775,-9.3775,-2.369,-103.705,-91.85125,-34.826,-1.866,25.92
9,1.75,0.05,0.15925,18.528,19.5335,8.48025,-9.25375,-2.1165,-103.485,-92.285,-49.634,-3.36125,25.58325
9,2.25,0.05,0.16,18.446,19.538,8.4735,-9.1,-2.5425,-100.98625,-95.238,-60.5635,-2.886,25.27575
9,2.75,0.04,0.1275,18.0175,19.345,8.41875,-9.16025,-3.18,-98.434,-105.02625,-44.76725,-2.359,24.9585
9,3.25,0.04875,0.30875,18.63375,19.315,8.6875,-8.88625,-2.54,-99.57,-80.83375,-30.3365,-1.357,24.68025
9,3.75,0.04925,0.18925,18.06525,18.92925,8.77925,-8.9865,-2.1085,-99.998,-93.05325,-44.227,-1.854,24.38375
9,4.25,0.04,0.167,17.617,18.73125,8.7105,-8.9635,-2.283,-103.166,-96.2625,-58.55925,-2.705,24.136
9,4.75,0.0395,0.2685,17.678,18.732,8.9855,-9.142,-3.4175,-103.01925,-87.8825,-45.53,-2.32925,23.90825
9,5.25,0.05,0.16925,17.40575,18.487,10.15575,-8.23125,-2.25675,-97.129,-83.17325,-39.69,-1.794,23.69875
9,5.75,0.05,0.19925,17.7905,18.71025,9.5585,-1.92375,0.2165,-90.7985,-67.16025,-49.1325,-1.899,23.5765
9,6.25,0.04,0.1585,17.8995,18.747,9.589,13.6675,3.6785,-76.1635,-82.0405,-18.651,-2.01525,23.48575
9,6.75,0.03975,0.1995,18.21725,19.2485,9.39,26.75675,8.22425,-65.26,-56.502,-40.96075,-2.0895,23.43575
9,7.25,0.05,0.188,19.276,20.247,9.053,136.34,27.319,21.9875,-21.737,-28.65,-1.9515,23.49725
9,7.75,0.0695,0.2185,20.135,20.906,8.2565,165.26,36.838,59.75575,0.162500000000003,-19.1955,-2.16075,23.747
9,8.25,0.099,0.258,20.729,21.843,7.885,186.49,49.335,91.50375,-5.31,-34.264,-1.90125,24.177
9,8.75,0.109,0.507,21.938,22.367,7.636,248,55.681,132.39875,56.671,-29.6585,-1.775,24.77675
9,9.25,0.12875,0.62875,22.085,23.3275,7.8075,445.415,73.19125,162.57,81.82875,-18.20375,-1.70975,25.50825
9,9.75,0.12,0.567,23.241,24.1945,7.064,474.2845,75.101,167.525,99.034,-34.06,-2.88225,26.40925
9,10.25,0.17,0.71,23.77125,24.0495,6.82625,307.95725,64.985,149.802,94.2235,-36.614,-1.337,27.42675
9,10.75,0.177,0.534,24.5275,24.931,6.2525,462.788,66.3945,120.641,99.427,-25.626,-1.23125,28.4455
9,11.25,0.2,0.725,24.974,25.09,6.054,407.667,53.4405,86.1395,91.543,-38.7465,-1.825,29.44375
9,11.75,0.19,0.72925,25.0205,25.098,6.0535,285.1295,59.41,125.02075,88.456,-26.076,-1.31625,30.3625
9,12.25,0.2,0.7845,25.1825,25.32525,5.785,373.0375,46.75,70.08125,91.381,-51.565,-1.4725,31.30875
9,12.75,0.17875,0.95125,25.732,25.8775,5.797,179.96,37.002,35.095,63.788,-35.9,-1.0775,32.14275
9,13.25,0.1865,0.749,25.99125,26.271,5.66625,144.64725,32.13375,32.862,41.8,-37.41375,-0.932,32.726
9,13.75,0.19,0.81,26.43075,26.577,5.577,118.64475,22.661,-13.9575,31.16775,-35.695,-0.95725,32.35225
9,14.25,0.18,0.71,26.64875,26.9425,5.71375,102.9785,21.6275,-11.71975,27.599,-25.05975,-0.755,32.09225
9,14.75,0.179,0.987,26.7895,27.2815,5.89825,105.0715,19.9205,-7.70125,22.00775,-31.97575,-0.79775,31.923
9,15.25,0.2045,0.81625,26.481,26.91325,5.68325,117.679,25.94175,14.61075,29.7725,-27.67325,-0.70225,31.99725
9,15.75,0.1875,0.73,25.558,26.752,5.762,85.0965,21.748,-9.07,29.669,-45.282,-0.6225,32.0045
9,16.25,0.17,0.66,26.0815,26.768,5.828,49.724,13.9325,-49.9385,18.584,-42.64075,-0.45,32.01125
9,16.75,0.16,0.64775,25.191,26.907,6.303,32.17075,10.985,-70.255,13.80425,-30.402,-0.79975,31.937
9,17.25,0.1,0.5565,25.30875,26.26625,6.7875,6.73,2.15875,-121.7545,-8.32675,-51.1665,-0.55,31.8485
9,17.75,0.07,0.275,25.21,25.4605,7.208,-7.1575,-0.1835,-126.269,-17.9155,-51.266,-0.4545,31.68875
9,18.25,0.06825,0.37475,24.2135,25.4195,7.2385,-9.65,-0.8565,-127.7445,-34.972,-32.01,-1.346,31.462
9,18.75,0.05,0.35925,24.6065,25.28125,7.49725,-9.6345,-0.8675,-124.3015,-39.223,-23.191,-0.90125,31.15775
9,19.25,0.06,0.26775,24.27875,24.789,7.39025,-9.6635,-0.82075,-124.5135,-49.874,-29.54875,-2.11225,30.84475
9,19.75,0.05,0.3495,22.886,23.912,7.136,-9.73275,-1.401,-122.3785,-47.9645,-40.15225,-1.374,30.357
9,20.25,0.06,0.276,22.306,23.78,6.964,-9.52125,-1.49,-119.7825,-56.198,-29.686,-1.59,29.86025
9,20.75,0.06,0.3375,21.853,23.41375,7.8,-9.3605,-2.162,-115.6625,-61.61625,-32.8,-1.524,29.412
9,21.25,0.05,0.18,21.965,22.90275,7.7775,-9.5575,-2.3575,-115.425,-76.039,-74.602,-3.13625,29.063
9,21.75,0.05,0.24,21.10725,22.027,7.899,-9.44,-3.44175,-115.2295,-72.537,-43.45,-2.0735,28.616
9,22.25,0.05,0.16,21.18625,22.271,8.29625,-9.59775,-2.9225,-110.278,-73.585,-46.3875,-3.01,28.179
