DOY2,HR2,USTAR,TA_1,WS,FC,H,LE,G_1_2_1,RH_1,PA,VPD,NETRAD,PPFD_IN,H2O_1
10,3.25,0.11,11.088,1.14,0.235,-8.048,0.238,-7.085,42.8915,86.688,8.33,-53.61,0,6.641
10,3.75,0.11,11.023,1.106,0.123,-7.8595,0.2245,-7.2335,43.76,86.691,8.33,-53.285,-0.002,6.522
10,4.25,0.11,11.1455,1.087,0.199,-7.1895,0.1,-7.3475,42.67,86.7,8.41,-53.355,-0.002,6.442
10,4.75,0.106,11.039,1.084,0.132,-6.466,0.153,-7.4975,42.142,86.708,8.74,-53.279,-0.001,6.429
10,5.25,0.1095,11.059,1.108,0.1255,-5.418,0.114,-7.551,42.2255,86.712,8.57,-52.777,-0.001,6.3925
10,5.75,0.118,10.8605,1.104,0.167,-9.769,0.128,-7.644,41.697,86.714,8.54,-52.474,0.334,6.444
10,6.25,0.1105,10.686,1.092,0.169,-8.619,0.234,-7.76,41.91,86.717,8.41,-46.094,14.817,6.4395
10,6.75,0.1195,10.9735,1.076,0.086,-8.877,0.816,-7.7755,41.4015,86.736,8.42,-9.506,97.555,6.5355
10,7.25,0.151,11.687,1.135,-0.395,-11.597,5.937,-7.715,40.252,86.7515,8.89,41.6615,285.12,6.773
10,7.75,0.202,12.731,1.151,-1.732,-3.272,31.8105,-7.535,40.1165,86.774,9.68,107.16,466.8,7.1715
10,8.25,0.259,14.3825,1.151,-3.969,22.984,72.712,-6.97,37.7165,86.793,10.7,174.12,653.74,7.546
10,8.75,0.291,15.616,1.3175,-5.668,61.469,94.978,-6.099,35.757,86.817,11.84,242.01,813.3,7.4135
10,9.25,0.304,16.302,1.438,-6.479,98.311,109.527,-4.938,32.943,86.8295,12.76,306.04,976.29,7.243
10,9.75,0.3465,17.0305,1.62,-7.251,145.924,124.437,-3.629,31.112,86.834,13.52,360.98,1095.2,7.046
10,10.25,0.39,17.749,1.829,-7.0875,189.24,128.389,-2.153,29.7935,86.83,14.06,409.89,1208.8,7.0775
10,10.75,0.43,18.005,1.942,-7.155,214.686,132.183,-1.03,29.4155,86.828,14.58,438.43,1281.7,7.2555
10,11.25,0.466,18.3455,2.118,-6.923,243.575,135.835,-0.008,30.369,86.818,15.09,463.1,1328.7,7.409
10,11.75,0.487,18.78,2.213,-7.046,266.66,131.925,1.163,30.577,86.814,14.76,475.528,1360,7.445
10,12.25,0.499,18.613,2.2325,-6.72,266.3885,131.0895,3.2435,30.586,86.7925,14.76,471.035,1345.85,7.662
10,12.75,0.501,18.783,2.337,-6.592,268.0365,126.6165,6.856,30.622,86.768,14.75,462.98,1316.6,7.734
10,13.25,0.506,18.662,2.378,-5.989,253.88,122.6775,11.609,30.292,86.754,14.72,437.24,1239.1,7.605
10,13.75,0.49,18.641,2.2745,-5.829,230.356,108.9425,15.335,30.036,86.745,15.035,392.71,1136.6,7.627
10,14.25,0.481,18.4695,2.275,-5.6095,204.15,105.8285,16.0635,30.3165,86.741,14.43,341.765,1021.5,7.904
10,14.75,0.4495,18.471,2.1035,-4.959,167.413,91.4315,14.268,31.224,86.739,14.13,276.665,863.95,8.036
10,15.25,0.421,18.249,2.0575,-4.245,125.115,76.803,12.0395,32.84,86.737,13.635,207.34,693.13,8.139
10,15.75,0.378,17.748,1.832,-3.434,75.949,65.469,9.9425,33.375,86.733,13.24,130.52,525.15,8.348
10,16.25,0.3195,17.278,1.567,-1.629,30.601,41.088,8.1955,36.222,86.734,12.66,57.526,332.74,8.472
10,16.75,0.245,16.65,1.255,-0.562,0.083,17.318,6.607,38.499,86.7265,11.81,0.0495,154.83,8.737
10,17.25,0.1345,15.6925,0.9365,0.0405,-3.7475,3.466,5.3375,42.3105,86.719,10.45,-50.284,41.0425,8.9265
10,17.75,0.0885,14.605,0.832,0.223,-3.193,0.275,4.056,45.2445,86.7215,9.69,-63.3455,2.6945,8.8765
10,18.25,0.083,13.659,0.747,0.188,-2.3925,-0.002,2.485,47.674,86.721,8.69,-62.812,-0.005,8.735
10,18.75,0.08,12.941,0.764,0.12,-1.5875,0.067,1.162,50.374,86.717,7.89,-61.236,-0.07,8.731
10,19.25,0.0725,12.576,0.7485,0.016,-1.222,-0.014,-0.088,52.11,86.715,7.73,-58.911,-0.101,8.611
10,19.75,0.077,12.067,0.7785,0.0385,-1.253,0.227,-1.131,52.651,86.721,7.44,-57.634,-0.034,8.573
10,20.25,0.083,11.96,0.838,-0.006,-2.541,0.121,-1.946,53.033,86.726,7.44,-56.51,-0.019,8.396
10,20.75,0.09,11.871,0.8595,0.08,-4.176,0.137,-2.773,53.207,86.738,7.35,-55.957,-0.006,8.304
10,21.25,0.098,12.159,0.9195,0.121,-3.7815,0.135,-3.444,51.767,86.741,7.74,-55.246,-0.005,8.057
10,21.75,0.103,11.8655,1.035,0.097,-4.93,0.198,-4.087,50.5875,86.739,7.45,-54.922,-0.004,7.974
10,22.25,0.104,11.8735,1.0255,0.0815,-5.624,0.289,-4.585,50.4165,86.731,7.59,-54.382,-0.009,7.8665
10,22.75,0.108,11.7845,1.035,0.155,-6.589,0.304,-4.977,48.7705,86.731,7.84,-53.598,-0.005,7.854
10,23.25,0.11,11.8015,1.002,0.223,-8.253,0.253,-5.289,48.399,86.733,8.01,-53.977,-0.004,7.752
10,23.75,0.106,11.558,0.9985,0.1955,-7.712,0.306,-5.617,47.71,86.726,7.99,-53.93,-0.004,7.5315
11,0.25,0.111,5.7145,1.1075,0.331,-7.332,0.0395,-8.142,70.5795,86.836,3.37,-39.2405,0,6.7015
11,0.75,0.115,5.559,1.118,0.256,-8.693,-0.026,-8.37,70.033,86.827,3.37,-39.543,-0.001,6.655
11,1.25,0.122,5.731,1.099,0.397,-9.659,0.094,-8.596,69.276,86.813,3.455,-40.605,-0.001,6.61
11,1.75,0.121,5.564,1.14,0.4535,-10.84,0.0155,-8.777,70.19,86.81,3.42,-40.246,-0.001,6.56
11,2.25,0.117,5.573,1.191,0.379,-6.842,0.113,-8.942,68.672,86.803,3.43,-42.565,-0.001,6.485
11,2.75,0.126,5.578,1.146,0.3685,-11.294,0.078,-9.119,65.853,86.786,3.685,-41.802,0,6.397
11,3.25,0.121,5.323,1.219,0.456,-11.0545,0.254,-9.336,64.425,86.775,3.76,-41.411,-0.001,6.306
11,3.75,0.136,5.307,1.255,0.4125,-10.618,0.2175,-9.424,62.928,86.784,3.835,-41.742,0,6.292
11,4.25,0.14,5.126,1.307,0.451,-10.467,0.062,-9.534,65.122,86.787,3.83,-42.399,-0.001,6.256
11,4.75,0.13,5.054,1.244,0.427,-12.348,0.176,-9.678,65.069,86.778,3.65,-40.329,-0.001,6.217
11,5.25,0.131,5.113,1.262,0.379,-11.538,0.225,-9.697,65.106,86.784,3.68,-39.077,-0.001,6.157
11,5.75,0.136,5.192,1.326,0.1995,-9.294,0.0095,-9.66,63.985,86.802,3.705,-38.701,0,6.148
11,6.25,0.118,5.369,1.224,0.266,-9.613,0.132,-9.682,63.821,86.813,3.7,-39.546,0.232,6.162
11,6.75,0.132,5.239,1.2295,0.317,-9.2045,0.152,-9.713,64.945,86.824,3.68,-30.024,10.806,6.083
11,7.25,0.1425,5.507,1.2275,0.19,-12.0815,0.2165,-9.758,62.24,86.839,3.84,-2.469,63.054,6.179
11,7.75,0.184,6.073,1.2825,-0.105,-12.557,2.711,-9.756,59.405,86.858,4.285,32.427,218.16,6.301
11,8.25,0.215,6.69,1.233,-0.469,-5.05,15.3575,-9.631,60.924,86.882,4.685,78.11,375.16,6.651
11,8.75,0.248,7.813,1.259,-2.161,8.413,37.696,-9.067,60.914,86.899,4.94,128.67,528.51,6.924
11,9.25,0.277,8.694,1.3045,-4.036,35.954,57.257,-8.3,55.494,86.909,5.6,180.39,675.93,6.968
11,9.75,0.288,9.438,1.4145,-5.463,64.77,72.826,-7.429,52.504,86.923,6.165,226.1,780.33,6.896
11,10.25,0.348,10.073,1.558,-6.25,91.874,82.101,-5.98,50.191,86.923,6.67,268.49,891.49,6.803
11,10.75,0.374,10.569,1.802,-6.213,100.532,86.875,-4.197,47.408,86.92,6.925,300.73,948.36,6.872
11,11.25,0.4,10.867,1.798,-6.612,125.726,93.368,-2.677,45.902,86.912,7.1,319.01,987.9,7.154
11,11.75,0.415,11.185,1.893,-6.9725,135.287,97.778,-0.682,47.399,86.887,7.42,328.12,990.18,7.104
11,12.25,0.418,11.28,1.922,-6.312,124.17,90.114,1.93,48.883,86.86,6.95,320.83,979.41,7.254
11,12.75,0.428,11.1275,1.958,-6.307,126.206,83.014,4.5835,51.0035,86.8385,7.165,301.395,933.655,7.316
11,13.25,0.419,11.0555,1.9465,-6.3345,115.403,85.7485,7.0005,51.1985,86.829,7.345,275.11,876.08,7.258
11,13.75,0.4295,11.0485,1.885,-5.857,110.8505,79.606,8.1365,52.5705,86.8255,6.805,239.805,775.88,7.471
11,14.25,0.395,10.917,1.78,-5.03,79.68,61.241,7.795,53.593,86.816,6.565,186.64,630.83,7.714
11,14.75,0.361,10.67,1.661,-4.326,51.905,46.3075,7.364,55.736,86.81,6.07,133.98,490.51,7.899
11,15.25,0.312,10.321,1.4815,-2.574,25.153,35.041,6.662,58.609,86.813,5.295,77.75,358.46,8.083
11,15.75,0.2635,10.1635,1.252,-1.58,7.7015,22.5595,5.783,60.996,86.8165,4.93,26.3255,226.03,8.3525
11,16.25,0.195,9.444,1.0195,-0.181,-2.302,6.219,4.5515,65.6585,86.802,4.325,-15.372,85.3735,8.62
11,16.75,0.127,8.627,0.8915,0.346,-5.078,0.669,3.578,72.0185,86.8045,3.58,-49.881,15.2535,8.5885
11,17.25,0.095,8.0685,0.858,0.31,-5.0005,0.086,2.2105,76.523,86.802,3.18,-54.5215,0.338,8.4285
11,17.75,0.085,7.635,0.8545,0.1935,-3.168,-0.025,1.173,76.849,86.8035,2.89,-51.458,0,8.3635
11,18.25,0.0815,7.2065,0.844,0.137,-2.48,0.1625,-0.193,76.996,86.813,2.975,-48.0905,0,8.193
11,18.75,0.092,6.953,0.866,0.2475,-3.482,0.2135,-1.3415,77.5575,86.826,2.97,-43.8195,0,7.971
11,19.25,0.091,6.6285,0.8905,0.205,-3.691,0.278,-2.564,76.664,86.827,2.71,-41.087,0,7.969
11,19.75,0.1035,6.7105,0.9465,0.292,-6.7515,0.205,-3.6045,76.9715,86.829,2.78,-41.3055,0,7.76
11,20.25,0.112,6.7385,0.9745,0.321,-6.507,0.242,-4.558,74.998,86.8355,2.995,-40.3745,0,7.6545
11,20.75,0.101,6.439,1.06,0.368,-6.839,0.284,-5.419,72.509,86.842,2.88,-41.1295,0,7.3825
11,21.25,0.104,6.4165,1.03,0.266,-7.059,0.1055,-5.9345,71.73,86.8525,3.205,-41.0875,0,7.126
11,21.75,0.1105,6.191,0.9845,0.3235,-7.263,0.0295,-6.423,70.5335,86.8535,3.33,-41.4375,0,7.09
11,22.25,0.105,5.9985,1.064,0.238,-6.841,0.099,-6.891,70.2505,86.854,3.52,-40.277,0,6.9885
11,22.75,0.115,5.8865,1.039,0.3895,-7.394,0.1805,-7.2715,71.124,86.849,3.5,-42.8885,-0.001,6.844
11,23.25,0.111,5.81,1.051,0.408,-7.9275,0.059,-7.6545,69.0085,86.853,3.57,-41.443,-0.001,6.795
11,23.75,0.1185,5.642,1.059,0.414,-8.3645,0.1,-7.786,71.306,86.849,3.21,-40.307,0,6.755
12,0.25,0.1485,3.492,1.427,0.3875,-14.3025,0.241,-6.553,72.303,86.916,3.52,-27.028,-0.01,5.834
12,0.75,0.1505,3.328,1.461,0.34,-14.8,0.4395,-6.668,72.754,86.899,3.645,-26.336,-0.009,5.734
12,1.25,0.1455,3.442,1.377,0.385,-11.298,0.442,-6.691,71.466,86.897,3.61,-25.423,-0.009,5.706
12,1.75,0.1375,3.423,1.254,0.4655,-10.354,0.486,-6.695,71.32,86.897,3.76,-23.793,-0.009,5.69
12,2.25,0.125,3.507,1.2015,0.174,-8.291,0.201,-6.765,70.158,86.906,3.8,-26.438,-0.0045,5.645
12,2.75,0.129,3.196,1.2965,0.249,-9.058,0.167,-6.872,70.746,86.891,3.7,-24.194,-0.005,5.748
12,3.25,0.132,3.373,1.3195,0.2695,-11.4915,0.277,-6.904,68.366,86.878,3.52,-24.811,-0.005,5.568
12,3.75,0.135,3.314,1.386,0.3895,-9.549,0.222,-7.02,68.368,86.87,3.7,-23.447,-0.003,5.416
12,4.25,0.141,3.415,1.365,0.389,-14.283,0.648,-6.968,67.99,86.861,3.76,-23.732,-0.0025,5.352
12,4.75,0.1305,3.302,1.45,0.3405,-11.4555,0.341,-7.082,68.413,86.861,3.76,-28.072,-0.0055,5.458
12,5.25,0.1395,3.324,1.386,0.347,-12.0795,0.4885,-7.021,68.146,86.873,3.73,-25.743,-0.005,5.252
12,5.75,0.136,3.189,1.394,0.258,-12.4,0.518,-7.119,66.248,86.8735,3.61,-25.403,-0.006,5.2675
12,6.25,0.14,3.2725,1.459,0.314,-13.5585,0.387,-7.171,66.127,86.874,3.85,-24.097,-0.002,5.1485
12,6.75,0.141,3.313,1.462,0.5515,-14.0525,0.328,-7.172,65.3685,86.885,3.74,-25.3185,0.237,5.129
12,7.25,0.1465,3.0995,1.502,0.3055,-13.4385,0.476,-7.128,66.182,86.9005,3.85,-19.1575,9.8,5.097
12,7.75,0.154,3.446,1.4615,0.199,-14.516,0.432,-7.107,64.6205,86.917,4.13,-3.5275,52.88,5.127
12,8.25,0.191,4.195,1.4735,0.0255,-15.404,2.182,-7.156,63.0335,86.927,4.33,20.1095,184.76,5.3375
12,8.75,0.211,4.81,1.415,-0.215,-9.9765,8.2555,-7.059,61.217,86.976,4.615,57.641,308.92,5.673
12,9.25,0.241,5.198,1.3075,-1.091,-2.311,29.364,-6.6875,61.1515,86.991,4.83,96.5815,395.26,5.9615
12,9.75,0.26,5.8505,1.4675,-2.738,17.2485,42.714,-6.549,59.582,87.003,5.24,131.35,511.12,6.2495
12,10.25,0.295,6.532,1.429,-3.822,44.478,54.4065,-6.2685,57.243,87.007,5.615,161.63,606.4,6.334
12,10.75,0.321,6.593,1.5345,-4.2745,57.5865,62.357,-5.974,54.674,87.001,6.01,180.93,654.3,6.216
12,11.25,0.3215,6.816,1.6075,-4.9925,72.895,61.584,-5.5055,52.377,86.98,6.21,189.45,713.69,6.248
12,11.75,0.342,6.9265,1.742,-5.445,80.856,73.131,-5.004,51.3475,86.947,6.42,203.075,745.66,6.4235
12,12.25,0.3705,7.1405,1.804,-4.698,80.28,67.6435,-4.49,53.027,86.9125,6.22,206.505,710.9,6.3615
12,12.75,0.381,7.264,1.86,-5.002,80.294,67.583,-2.74,50.974,86.8965,6.01,187.635,646.54,6.494
12,13.25,0.365,7.201,1.8585,-4.775,72.072,54.6185,-0.628,54.419,86.8895,5.38,168.65,608.32,6.5275
12,13.75,0.3505,7.105,1.7245,-4.7605,59.6635,51.6735,0.723,56.306,86.877,5.17,134.62,487.58,6.6905
12,14.25,0.348,6.898,1.666,-4.04,43.176,44.817,1.084,57.801,86.873,4.93,115.16,427.36,6.7415
12,14.75,0.3,6.7,1.467,-3.516,24.9915,37.506,1.017,58.545,86.875,4.935,75.772,326.02,6.8385
12,15.25,0.2515,6.612,1.351,-2.162,8.5,26.222,0.884,62.739,86.8715,4.58,39.953,233.89,7.018
12,15.75,0.1915,6.351,1.139,-1.0345,-1.625,13.039,0.578,65.202,86.8625,4.38,5.323,129.2,7.056
12,16.25,0.149,5.986,0.989,-0.047,-4.194,2.483,0.049,71.634,86.862,3.705,-28.559,49.305,7.227
12,16.75,0.1095,5.616,1.022,0.243,-5.097,0.347,-0.51,77.125,86.8645,3.08,-40.4045,6.763,7.128
12,17.25,0.1045,5.045,1.0415,0.318,-4.651,0.1415,-0.945,79.339,86.8715,2.59,-38.728,0,7.0535
12,17.75,0.0975,4.452,1.0615,0.256,-3.81,0.1945,-1.707,80.443,86.885,2.51,-33.2275,-0.009,6.9285
12,18.25,0.114,4.211,1.162,0.2685,-5.727,0.069,-2.732,79.575,86.883,2.43,-29.314,-0.004,6.8305
12,18.75,0.118,4.015,1.2745,0.303,-6.321,0.169,-3.709,81.289,86.898,2.64,-26.898,-0.008,6.714
12,19.25,0.137,3.938,1.292,0.372,-7.118,0.386,-4.573,79.639,86.9075,2.81,-26.8965,-0.005,6.584
12,19.75,0.1365,3.906,1.279,0.415,-9.0275,0.276,-4.703,78.942,86.911,2.92,-26.732,-0.009,6.495
12,20.25,0.139,3.8875,1.386,0.362,-8.442,0.3605,-4.938,76.1575,86.911,2.97,-26.391,-0.009,6.33
12,20.75,0.138,3.8235,1.3855,0.2955,-9.691,0.559,-5.261,77.4395,86.927,3.17,-26.966,-0.009,6.231
12,21.25,0.143,3.6365,1.312,0.374,-10.8545,0.364,-5.492,74.761,86.917,3.145,-26.243,-0.007,6.121
12,21.75,0.129,3.579,1.344,0.302,-9.868,0.277,-5.648,73.708,86.908,3.43,-27.884,-0.01,6.088
12,22.25,0.127,3.613,1.308,0.206,-7.465,0.329,-5.877,73.5765,86.921,3.72,-29.809,-0.009,5.992
12,22.75,0.133,3.746,1.291,0.311,-11.728,0.449,-6.03,73.894,86.929,3.83,-27.177,-0.009,5.95
12,23.25,0.124,3.5125,1.334,0.323,-10.5605,0.5065,-6.22,74.048,86.938,3.91,-27.59,-0.01,5.887
12,23.75,0.1485,3.6985,1.418,0.412,-14.486,0.3205,-6.355,72.9845,86.938,3.78,-28.744,-0.01,5.794
