DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_3_1,CH4_1_4_1
1,5.25,2.31923949071475,-1.90141089326119,0.171266970939058,0.119845488925791,-0.0207033559066537,0.0741056730024147,-0.516254685864031,-0.778895691392914,0.088564955238826,-27.6889491617316,-1.85680040203277,0.356520234719315,1.795,1.28,0.4725,-2.64135,-1.866,-2.983625,-3.131425,-4.3916,95.213135,56.78,0.777925,-2.31,-2.2275,-2.86,0.125,-3.9125,0.8,-0.205,229.525,300.05,229.4,296.25,0.05,0.01,0,-0.1,0.16,-0.18,-0.09,-0.12,0.50225,2.00625,4.433,6.04925,6.8775,0.73,2.08875,4.802,5.89425,6.67175,0.84475,2.30325,4.51825,5.852,6.59225,0.2435,1.6915,4.11975,5.56025,6.4245,0.71925,2.20175,4.739,5.84425,6.159,-21.8025,-25.62475,-23.64225,-80.36,3.65424270499699,3.24185784133611,4.44438996415624,3.21000423737943,3.23154140895744,417.223199313627,423.183225320482,419.246390069277,420.391173004794,419.310915836445,423.280009137385,419.114124722956,423.562605383437,419.115681380293,2113.95907750417,2129.51594251427,2120.11311182799
1,5.75,2.14658175033122,-1.88188100291205,0.146775316498374,0.146441162600929,-0.00826239553401137,0.0634085963940223,-1.03567822810495,-0.577199685668137,0.099278135354704,-24.2497834804277,-2.30277737277468,0.384545261887989,1.8375,1.3625,0.46,-2.8587,-1.81525,-3.047825,-3.33165,-4.5654,95.227695,56.89,0.8593,-2.5025,-2.5325,-2.8475,0.1,-3.9375,0.725,-0.19,228.6,300.4,228.475,297.2,0.05,0.01,0,-0.1,0.16,-0.18,-0.09,-0.12,0.44675,1.943,4.36025,6.0145,6.864,0.68,1.9745,4.73275,5.878,6.6825,0.78775,2.2015,4.44925,5.82075,6.58325,0.14775,1.62125,4.06675,5.54775,6.408,0.6785,2.1415,4.6885,5.8395,6.142,-22.01225,-25.60925,-23.99975,-78.9325,3.71325505134142,3.40930017969085,4.47943083883202,3.35187311394054,3.39772036778605,417.302926775199,423.695280501382,419.214660268095,420.213120018185,419.25718487148,423.674727199127,419.254240619713,424.119353634183,419.266354430981,2103.04716408894,2102.74827642446,2124.99609278912
1,6.25,2.09725757187514,-2.22695565545194,0.137103650314801,0.132379781257799,-0.0312674461092284,0.0803719048443085,-0.444589506134951,-0.937227935265144,0.101962692514746,-24.5468783083915,-2.28309242997168,0.398258263414216,1.7675,1.305,0.46,-3.12755,-2.0385,-3.4333,-3.48645,-4.9004,95.2614825,60.11,0.8075,-2.585,-2.71,-3.2375,0.1,-3.7725,0.725,-0.19,229.575,298.975,229.9,296.475,0.05,0.0025,0,-0.1,0.16,-0.18,-0.0825,-0.12,0.371,1.87725,4.3125,5.9805,6.8475,0.5885,1.8815,4.685,5.86,6.6925,0.7605,2.16125,4.3925,5.789,6.56375,0.08875,1.569,4.016,5.50475,6.3935,0.6555,2.09125,4.6535,5.82125,6.12475,-22.49325,-26.10425,-24.64575,-78.33,3.60821143683092,3.35454533284645,4.3608623304902,3.3785460801798,3.41541594386511,417.370134623053,424.85023126997,419.572213439764,420.094917860444,419.772187077373,424.091659617432,419.694510222839,424.874730842538,419.68793759966,2090.99145591956,2091.90998453028,2096.07015096994
1,6.75,2.28541138979316,-2.5389539921452,0.156735246459643,0.125259445223004,-0.0956892361764467,0.0642539177238895,-0.746865375787891,-0.689690492081796,0.109767596959567,-24.533564411369,-2.27973323707293,0.352516677675122,1.82,1.3325,0.4725,-3.1853,-2.36525,-3.49825,-3.6232,-4.81,95.2772625,60.31,0.7554,-2.53,-2.475,-2.9125,0.1,-3.62,0.7,-0.15,230,300.325,230.975,297.55,0.05,0,0,-0.09,0.16,-0.18,-0.08,-0.12,0.2795,1.819,4.261,5.9845,6.843,0.561,1.8135,4.65875,5.84,6.69025,0.7245,2.1185,4.33825,5.75875,6.54275,0.07475,1.527,3.96575,5.459,6.38875,0.6265,2.0285,4.62475,5.8,6.10575,-22.334,-25.823,-24.3,-77.66,3.51917474736728,3.24959019800622,4.32766887901692,3.28108159202885,3.31102542250105,417.430558172318,424.570272030975,419.739720497285,420.067930506903,419.835294779102,425.158050099197,420.176350027925,425.224005193242,419.927794330304,2095.41131684349,2098.37937631647,2091.06124144318
1,7.25,2.12951150917832,-2.47149301637092,0.144459240492841,0.108237124332866,-0.0993127569605362,0.115679384184531,-0.620974576828455,-0.854474770203502,0.0978131012429906,-22.9733509390822,-2.23301499460042,0.362426919247426,1.715,1.3,0.5,-3.396425,-2.30875,-3.59505,-3.6768,-5.265975,95.31388,62.215,0.7911,-2.7925,-2.685,-2.9925,0.1,-3.395,0.8,-0.075,229.9,297.025,230.35,295.875,0.23,0.0925,0.1325,0.13,0.19,-0.13,-0.02,-0.0675,0.29225,1.7915,4.21175,5.9925,6.83675,0.59475,1.74525,4.65325,5.81875,6.6795,0.67625,2.056,4.296,5.7425,6.518,0.05175,1.4425,3.9175,5.418,6.375,0.52775,1.97425,4.582,5.77825,6.097,-23.235,-26.44575,-24.64575,-76.735,3.54683956002988,3.2212941217486,4.44903009702518,3.2611765371438,3.30330865786594,417.164054580575,424.159762695728,420.179266533103,420.269027397906,420.268084705119,424.540687304922,420.345917886482,424.832893966676,420.146095267209,2085.27792243081,2085.98623762748,2086.57218896737
1,7.75,2.1521559598995,-2.51736960255022,0.149025361265638,0.136343616199045,0.00841335715834594,0.126653520149444,-0.75784103056293,-0.496459404232242,0.0852907314568273,-24.8135765515155,-1.4581793749226,0.365748237861831,1.685,1.36,0.5225,-3.4055,-2.66225,-3.60575,-3.889,-4.937425,95.360185,63.48,0.79395,-2.605,-2.6225,-2.92,3.625,2.92,4.95,0.6925,228.575,297.55,229.575,295.6,9.89,9.58,9.2825,8.9875,1.4775,4.1425,5.7425,4.0525,0.275,1.79475,4.1685,5.97425,6.8245,0.496,1.636,4.588,5.792,6.654,0.6665,2.0615,4.24725,5.74425,6.5135,-0.015,1.3865,3.8735,5.41875,6.35675,0.47325,1.91475,4.52325,5.75875,6.09225,-22.579,-26.371,-24.4525,-65.3625,3.51444254006107,3.22203771881354,4.27760333393639,3.24433192923128,3.280984010107,417.306509605581,424.135628176771,419.793085030513,420.164627581826,419.898677841255,424.329785198558,419.875587562014,424.682311760888,419.765469752759,2091.46121915685,2093.87534870118,2085.09580285294
1,8.25,2.20003297738619,-2.53274653355779,0.115925653131123,0.118859185086174,-0.0242175063195765,0.0858026064506038,-0.338932203411984,-0.317756424498935,0.117615541320904,-17.1481230646836,0.773955845582087,0.352559644194504,1.7575,1.405,0.5225,-3.29225,-2.62325,-3.4639,-3.565425,-4.1111,95.4037525,62.655,0.835875,-1.78,-0.8525,-1.805,18,21.605,21.45,3.5225,229.7,302.625,229.975,302.1,46.0575,45.4375,43.75,43.46,5.295,21.58,28.6075,22.2525,0.3115,1.79525,4.12925,5.959,6.81225,0.479,1.587,4.56,5.764,6.64,0.596,2.04025,4.19725,5.76425,6.50925,-0.04975,1.35225,3.832,5.41125,6.328,0.53575,1.89575,4.5925,5.73925,6.0865,-21.8715,-25.6455,-24.1715,-20.2925,3.49085370800386,3.23419983408645,4.40217277809978,3.30654812465359,3.33890778480823,417.990894039555,424.519989817038,419.854410808771,419.802144322978,419.91481836292,424.778686469744,419.793434236607,424.868518819226,419.626839064326,2093.63816229368,2095.272345873,2096.34291045105
1,8.75,2.03955476373232,-1.90917458372746,0.152687851846629,0.126790314423489,-0.133492195554933,0.126433410556207,2.51062432011901,-0.0248406737565746,0.144614603119685,-6.30435493302439,1.29998236982162,0.405733229141977,1.7925,1.53,0.7125,-2.9052,-2.13725,-2.8373,-2.604925,-2.6186,95.41841,61.0525,0.908075,-0.0675,0.9225,-0.16,30.125,53.45,50.55,7.4575,232.45,309.85,232.125,311.175,108.17,108.8825,104.595,98.445,10.745,50.8925,63.0875,46.1325,0.4465,1.7605,4.0865,5.95975,6.79875,0.651,1.722,4.481,5.729,6.625,0.6495,2.031,4.157,5.74475,6.50725,0.107,1.43775,3.797,5.3775,6.31125,0.56375,1.9115,4.55225,5.70875,6.08,-20.515,-23.9795,-22.8285,17.155,3.62029366629397,3.37195995593674,4.6560828727441,3.43926905459456,3.65242802481217,417.93071907462,424.550832831119,419.178222183688,419.980314871468,419.108692240514,424.308271234925,419.096971933308,424.451387365521,419.082865945806,2090.17281096234,2088.19139265652,2094.61118402737
1,9.25,2.26477857428839,-1.65561379547353,0.178985377122655,0.0841690776585251,-0.254988106397696,0.0510811511421332,6.60371484657565,-1.09179963233881,0.173173401613324,12.0008242017647,2.01059931004933,0.451877061445306,2.25,1.895,0.8325,-1.951075,-1.411,-1.87705,-1.5292,-1.058675,95.4448925,56.295,0.940925,1.355,2.9125,1.4675,39.9,89.0125,81.3,13.0575,234.15,318.725,235.425,319.05,181.0325,179.235,171.9775,166.2925,19.015,86.4,111.14,78.4525,0.614,1.912,4.02675,5.95975,6.80325,1.051,1.952,4.428,5.721,6.61,0.91775,2.11025,4.132,5.71375,6.50225,0.475,1.65,3.7725,5.332,6.291,0.87725,1.9675,4.5195,5.67775,6.07325,-19.358,-22.928,-21.219,41.405,3.62263115021161,3.51265733013112,4.85115984812364,3.55284886259544,3.64404350643247,417.723826801103,423.854943526168,418.401823738045,418.864602181475,418.747817746343,423.741169234152,419.024878363433,424.029009666203,418.586739896394,2079.6279524615,2077.87877439161,2076.77855956946
1,9.75,2.14747781799396,-0.184262866868266,0.239731048453143,0.0212992686165824,-0.24560478027659,-0.0881154749101505,10.4162970964801,-1.66170056619936,0.201421753371835,27.50626878051,2.89729274055502,0.575532983768246,2.7875,2.335,0.97,-0.950475,-0.5545,-0.76645,-0.503875,0.13925,95.47249,50.5875,1.18455,3.27,4.65,2.96,49.55,138.145,131.65,22.185,238.175,326.175,238.8,328.7,289.725,284.0025,272.33,222.78,32.12,126.855,150.46,115.7,1.14225,2.184,4.0225,5.96125,6.80825,1.584,2.278,4.455,5.7,6.594,1.0845,2.22625,4.1125,5.67425,6.46625,0.65975,1.78225,3.7115,5.31125,6.2775,1.177,2.187,4.488,5.63,6.06625,-16.786,-20.016,-18.245,67.2875,3.50924885455717,3.28364696020526,4.75825825513162,3.3327771521673,3.46390082234913,417.621140448113,423.201055125885,418.5362044779,418.603026891956,418.685254954284,422.5302167645,418.232227537153,423.053291466708,418.092366543579,2069.4913041543,2067.00333542064,2074.84666413635
1,10.25,2.58826832869968,0.551456539621327,0.28274698234531,-0.0580413864039996,-0.115188670718552,0.0776052357254332,13.3485075686178,-1.69464952296359,0.266951534168526,42.5041657317184,1.66005300933601,0.62296641869606,2.925,2.58,1.05,0.0871,0.3465,0.19455,0.588625,1.6387,95.50067,45.64,1.346125,4.68,5.74,4.0825,51.675,208.565,213.325,33.0575,240.35,332.325,240.7,334.8,451.735,451.8725,434.3,388.65,47.81,198.115,225.745,171.85,1.67975,2.464,4.0885,5.95975,6.81175,1.919,2.504,4.599,5.683,6.578,1.542,2.43,4.163,5.657,6.47,1.276,1.936,3.7275,5.284,6.275,1.431,2.399,4.459,5.596,6.0585,-14.819,-18.222,-15.19,114.64,3.49237878459752,3.26766091467422,4.59501901677956,3.35577096863239,3.44085131239812,417.27394749467,422.350529201679,418.790717435838,418.353741489191,418.642637755891,422.228931630637,418.433533014116,422.434199137151,418.355776349666,2062.30152119916,2065.2456705994,2065.49771215855
1,10.75,2.90869712322168,0.861604560224564,0.341294049777419,-0.204237175028208,-0.330447468328629,-0.395225569751899,17.4274023965092,-1.09175208540245,0.282308527655959,64.6226875574869,2.51303587763943,0.768466366261047,3.3075,2.875,1.1225,0.702325,1.09275,0.98055,1.5721,2.0689,95.531035,40.8725,1.549175,6.0125,7.18,5.0825,53.05,264.045,254.425,40.88,243.65,338.525,244.425,342.675,543.39,529.8325,520.465,511.485,60.775,238.4225,299.0975,208.82,2.16475,2.915,4.1965,5.926,6.80725,2.6055,2.957,4.623,5.6825,6.573,2.175,2.776,4.212,5.636,6.462,1.951,2.267,3.75475,5.25,6.273,1.977,2.702,4.5,5.582,6.051,-11.601,-12.424,-9.551,157.635,3.22964637668523,3.107563785805,4.46040672741013,3.301972767642,3.50675184641944,416.813432693372,420.869344009032,417.893883573321,417.98658294487,417.829265841233,421.456148226447,417.93430852724,420.729510784685,418.125116939785,2061.90353260455,2063.94479370743,2113.16584492007
1,11.25,3.21216023256809,0.881164280626592,0.405092982878553,-0.267270394488102,-0.130792772553974,-0.349745640359264,17.175683256593,-1.00791260138401,0.312735659362681,93.9033513577222,2.23644095447076,0.800098314196792,3.515,3.03,1.06,1.161775,1.2355,1.405275,1.8403,2.46845,95.50389,38.53,1.7763,7.66,8,6.03,57.675,328.72,315.45,50.1275,246.975,345.775,247,347.85,660.2575,658.2825,634.73,627.37,72.76,303.5775,371.555,253.49,2.8485,3.25525,4.35,5.885,6.79775,3.654,3.511,4.79,5.683,6.558,2.966,3.194,4.287,5.633,6.454,2.867,2.926,3.81075,5.215,6.263,2.572,2.926,4.639,5.577,6.04425,-7.4685,-9.401,-5.4445,197.8075,3.21334938004054,3.18448468137241,4.70191288328281,3.16426753287694,3.39143752529162,416.07562578428,421.801393589044,417.675250311356,418.295479562951,417.686968791872,421.384443731856,417.77453825325,421.702799888702,417.713286028693,2070.59747989396,2071.24208501827,2069.57054778252
1,11.75,3.33851975552551,1.29975196088373,0.422116297255446,-0.267384062853474,-0.0887034053456362,-0.230738830698815,18.8963196538697,-1.03684977608316,0.307586597397434,92.5385507253373,1.54686801562185,0.855200707792035,3.485,2.865,1.13,1.3012,1.4785,1.71555,2.207775,3.216425,95.44016,36.3575,2.114,8.17,9.34,6.72,61.1,356.43,330,63.63,248.4,352,247.925,353.8,705.3825,682.52,668.42,659.38,88.5425,342.53,429.89,286.19,3.726,3.671,4.505,5.828,6.784,4.575,4.05,4.889,5.675,6.56025,3.816,3.711,4.421,5.641,6.446,4.0585,3.7455,3.941,5.19925,6.239,3.6,3.365,4.6715,5.577,6.027,-1.9655,-4.671,0.0465,209.72,3.19776106625029,2.98607802728777,4.75231204253445,3.23308007468602,3.26002888675316,416.048817284073,420.57262952767,417.800707877402,417.690312524834,417.876849234681,420.547374670427,417.84336530892,420.564884995343,417.474005290367,2068.2874038841,2065.18552051193,2069.41680927877
