DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_3_1,CH4_1_4_1
3,12.25,6.38581021604845,14.7812812485336,0.779573427954955,-0.323752641288062,-0.04889855365193,-0.42598225885648,68.6283043238944,-0.402032531253789,0.45500697127813,228.612773041941,3.42067220856059,1.40091180100878,5.68,4.68,2.255,14.1325,14.4945,14.7017,15.3272,17.2279,95.60044,42.285,9.4338,25.29,25.74,19.76,146.9,855.745,776.2,119.92,304.75,436.05,308,446.95,1640.26,1623.395,1612.15,1626.16,157.645,1209.095,1247.27,1065.75,14.025,12.1925,10.7485,10.954,11.082,14.231,12.1285,10.5735,10.3905,10.8545,13.843,12.377,11.218,11.493,11.455,15.281,13.4505,11.097,10.912,11.2965,14.054,12.3535,10.436,10.7475,11.0145,34.586,51.479,50.671,556.125,5.39559666173295,6.35302700316438,6.78276610423445,6.70662177453215,6.83200317343877,415.612290398661,421.952910025205,418.432858079653,422.189592622279,418.584354922152,421.937561128017,417.811143992978,421.860154507966,418.251955836841,2036.96270610846,2030.31330179424,2025.85722286503
3,12.75,5.99464123827634,15.4050148399933,0.802323703640873,-0.409048165793053,-0.0438296440656159,-0.351832084008635,72.8748639577652,-0.182397956793067,0.449099149184739,235.313886026201,2.9783371797746,1.43765484521896,5.36,4.46,2.03,14.9401,15.067,15.3649,15.91055,17.7778,95.591455,41.16,9.9645,26.04,26.06,20.96,158.45,861.555,800.7,120.685,305.6,441.5,310.6,452,1647.535,1637.37,1625.64,1634.53,158.29,1233.615,1305.265,1036,14.662,12.5355,10.883,10.9395,11.067,14.951,12.4035,10.7235,10.394,10.857,14.49,12.866,11.376,11.53,11.441,16.065,14.1155,11.2585,10.879,11.2855,14.778,12.9585,10.5835,10.7625,10.9975,40.261,60.092,57.628,563.13,5.37853237956867,6.19375334646304,6.43894610836399,6.41106077905927,6.6516719094784,415.329291698679,421.932346093434,418.412489208032,421.941807670644,418.339300122701,422.028971223156,418.4949556055,421.836224348331,418.312645783306,2027.25119169817,2027.15871880793,2020.9213766688
3,13.25,6.39446528841689,15.6962983336172,0.785891397536447,-0.290243022818359,-0.0240090132600333,-0.207778215852352,70.0368499764671,-0.0660543389938827,0.474310562633675,232.950873477476,2.61930349360355,1.49017660731993,5.725,4.53,2.02,15.54845,15.893,15.6873,16.2931,18.3641,95.55586,38.5,10.5634,26.39,26.38,22.705,168.95,853.895,799.5,119.635,310.6,444.75,315.6,457.15,1639.73,1646.995,1616.95,1622.56,155.2,1202.43,1296.48,1037,15.31,12.956,10.998,10.9305,11.061,15.5655,12.844,10.887,10.403,10.8525,14.933,13.147,11.571,11.575,11.41,16.78,14.65,11.534,10.907,11.266,15.6365,13.532,10.778,10.799,10.9835,46.28,65.3075,64.188,555.75,5.34608198024346,6.19085941271167,6.47716333835294,6.44660268398703,6.96527110031191,415.340645841392,422.530026143271,418.304403447641,422.522533015998,418.619934667147,422.348134838502,418.527580288434,422.373514769554,418.032433769056,2018.68760345379,2020.83872839336,2020.20046991193
3,13.75,6.25524386515155,16.1570770411947,0.771099988850056,-0.205548544300041,-0.0342492376517629,0.115130027707616,64.4983196330474,-0.0590231067198027,0.465348006147471,222.137461793943,2.07662735241673,1.49886316919295,5.575,4.36,2.085,16.1335,16.389,16.3805,17.0182,18.8857,95.55346,36.79,11.1864,27.05,26.49,23.425,159.2,829.655,776,117.06,312.4,447.6,315.1,460.75,1568.75,1585.9,1573.43,1575.11,150.29,1135.315,1225.255,967.91,15.708,13.355,11.1935,10.936,11.084,16.0915,13.2005,11.085,10.4385,10.8475,15.465,13.687,11.79,11.628,11.405,17.4755,15.183,11.809,10.985,11.2525,16.544,14.133,10.9865,10.849,10.975,51.03,70.3285,68.263,532.19,5.34144280207009,6.03121327322387,6.95773309805113,6.43567328914431,6.59726631687305,415.360202429385,421.816798236737,418.020977335641,421.378413677086,418.309768907088,421.448522629098,418.371150069091,421.361269726226,418.051930056008,2011.24486068469,2016.81112714542,2015.96747590535
3,14.25,6.26461614592549,16.7114367106969,0.753061557622502,-0.239619053874172,-0.0425343480065104,-0.0956974511631945,61.0196459142876,-0.0179299813972776,0.464613141154249,218.483110609881,1.57595855878707,1.47214095902877,5.425,4.36,2.18,16.6367,16.662,17.0342,17.6196,19.50025,95.504345,35.88,12.0904,26.88,26.02,23.5,146.7,782.24,727,112.79,313.1,447.9,316.1,463.4,1470.21,1506.32,1480.3,1492.22,144.64,1065.77,1192.79,873.705,16.2895,13.756,11.381,10.9665,11.082,16.448,13.664,11.268,10.503,10.845,15.9955,14.2045,11.969,11.7885,11.4025,18.183,15.749,12.017,11.132,11.273,17.218,14.718,11.1295,10.889,10.99,51.7385,68.772,71.19,497.56,5.44107355642889,5.96886868392138,6.90555199946986,6.37102744066262,6.61080478066485,415.225779809451,422.269573300047,417.824029665055,422.014806411973,417.69821622688,421.549242646315,417.991771776691,421.542333511,417.691308390645,2018.369098195,2017.66492514578,2012.84856451045
3,14.75,6.50087487057474,17.0789022814525,0.719416464781361,-0.249184538041622,-0.0252884674968833,-0.243295879646036,65.3234486773696,-0.0771490210847913,0.442386310968371,200.331478814051,1.00891166216314,1.53496656554613,5.69,4.43,2.09,17.1308,16.991,17.41565,17.98485,19.7331,95.51015,33.945,12.2998,26.415,25.105,22.82,131.9,729.065,704.15,107.165,313.65,446.85,316.05,459.2,1383.24,1413.44,1383.485,1386.685,139.385,1042.74,1103.495,820.35,16.5,13.981,11.539,10.986,11.069,16.748,13.9585,11.4195,10.529,10.842,16.336,14.5245,12.1605,11.8595,11.397,18.604,16.175,12.315,11.219,11.2595,17.499,15.1995,11.2875,10.9265,10.9615,51.337,65.834,67.4525,457.335,5.31954317116276,5.96917645676303,6.96983951676629,6.40938413042589,6.53454487150499,414.999532410473,421.344071674318,417.787617979411,421.461783668091,417.753096769439,421.394850650755,417.717064108291,421.352519208673,417.346012801841,2004.48065063134,2002.7261690275,2003.07196447014
3,15.25,6.30377709697897,17.1263905813601,0.648693844122793,-0.158676118779361,-0.0186678243771536,-0.121051263367957,52.6631380770808,-0.374267098190847,0.443097726724815,168.843812322543,0.106818036763278,1.48518119387951,5.815,4.28,2.11,17.266,17.226,17.7205,18.1156,19.60955,95.42807,33.64,12.7999,25.79,24.15,21.8,100.7,649.18,622.4,98.44,313.6,443.3,318.8,459.4,1217.87,1258.47,1228.985,1230.765,126.255,888.99,978.05,663.88,16.718,14.157,11.736,11.017,11.058,16.8275,14.2235,11.557,10.5295,10.842,16.507,14.734,12.303,11.839,11.396,18.905,16.433,12.567,11.215,11.236,17.71,15.441,11.477,10.97,10.923,51.1875,62.408,65.369,388.63,5.32032888633776,6.35453055666685,6.77631992051383,6.70416323646939,6.89889687926542,415.07206409371,421.040900980863,417.508453455325,420.949541364112,417.585802221355,420.760629685856,417.223478975622,421.058584201869,417.616245053293,2003.7817584672,2003.93242200055,2003.70253030274
3,15.75,6.41413069349393,17.4639793603911,0.575212075284449,-0.174707136140465,-0.0059490684789983,0.0270140988709332,45.2190934338249,-0.281888933199461,0.473851263855873,139.845635742976,0.179033915787019,1.39573379339346,5.575,4.325,2.04,17.27845,17.417,17.5437,18.0061,19.2306,95.4156,33.82,12.71615,24.47,22.575,21.28,102.1,558.25,536.6,88.35,312.95,438.1,318.05,452.7,1064.175,1095.4,1072.995,1080.735,114.33,752.58,787.625,537.21,16.6625,14.4475,11.874,11.0515,11.061,16.568,14.127,11.653,10.561,10.85,16.703,14.859,12.4725,11.851,11.3895,19.035,16.6995,12.825,11.3965,11.2845,17.724,15.452,11.597,11.0295,10.9565,47.7415,57.342,61.017,315.48,5.16223200065643,6.70115986728397,6.90131258963446,6.54578459648924,6.93867965760056,415.085994054724,420.821998985337,417.507840514235,420.959440940055,417.231313968004,420.836332423904,417.356459890825,420.692053792383,417.650889602431,2007.95372226836,2001.94135351274,2004.09838203183
3,16.25,6.38403635126604,17.714484209362,0.498067956776628,0.0797066018156931,-0.00918259993133789,0.0565532334142518,41.637686773359,0.112877659876677,0.44144032424111,118.53034629299,-0.340682210412127,1.31036745258745,5.455,4.305,2.055,17.46215,17.514,17.8125,18.2319,19.1317,95.40774,33.7,13.0233,22.555,21.095,20.24,93.1,448.365,438.7,73.8,314.3,431.2,317.8,444.15,868.225,897.675,879.115,878.45,96.075,548.6,604.52,413.55,16.453,14.552,12.022,11.127,11.085,16.335,14.1915,11.758,10.643,10.8525,16.608,15.07,12.71,12.012,11.398,18.886,16.6425,13.053,11.475,11.3025,17.459,15.481,11.7335,11.0915,10.961,40.664,50.8465,52.148,232.825,5.35820795118262,5.98973124615092,6.69304928727909,6.10465142576727,6.3118030921212,415.11025393953,420.918388122514,417.06869257795,421.149077229811,417.41309873787,420.908499462873,417.166078184883,420.883907812045,416.943701781876,2002.42128424824,2008.71017018857,2004.44457680215
3,16.75,6.33033654707204,17.5898718879024,0.380246244590176,0.208360057226932,-0.00049457460747736,0.249677386603184,35.5442994822758,0.0266794802721349,0.43531819553222,70.4084856478091,-1.29716897893442,1.26281439776491,5.54,4.285,2.05,17.3216,17.554,17.5764,17.9371,18.66645,95.41347,33.795,13.1893,20.84,19.95,19.47,84.85,345.27,339.15,59.45,312.7,424.9,313.3,435.55,655.66,690.925,681.29,670.175,75.845,358.06,428.8,278.695,16.015,14.434,12.124,11.174,11.103,15.9885,14.117,11.7995,10.711,10.8565,16.348,15.039,12.747,12.019,11.403,18.3615,16.41,13.202,11.612,11.3245,16.8865,15.343,11.8635,11.163,10.968,34.592,43.7065,43.2145,148.24,5.5137567857788,6.4934801293198,6.73761292476322,6.66011938757924,6.81799613344009,415.096486106255,420.97298088904,417.291403591938,420.980877925914,417.514725314888,420.891162093957,417.39672302499,420.997124433984,417.248491721874,2007.48643432424,2003.80408750768,2002.77097916736
3,17.25,6.01412755351767,17.4228488815608,0.272505879111703,0.184616554046614,0.00650400639324994,0.178943810202882,25.3736666252478,0.331260014963425,0.438303431309396,41.2591855698359,-2.25518120709186,1.08751175295145,5.34,4.195,1.995,17.01165,17.183,17.0597,17.1779,17.748,95.42863,34.44,12.9807,18.32,18.085,17.7,69.2,239.4,235.05,43.35,312.1,414.5,312.55,422.2,446.76,482.55,467.55,475.045,54.82,201.77,263.235,158.56,15.617,14.243,12.221,11.256,11.12,15.477,13.919,11.809,10.77,10.822,15.9815,15.1445,12.874,12.135,11.4355,17.5665,16.161,13.278,11.7405,11.355,16.367,15.13,11.9545,11.25,10.991,27.1115,33.9245,31.0925,69.83,5.47570728595354,6.35354899763257,6.67709699376941,6.48983328240671,6.67202598477986,415.027624638331,421.093246271656,417.360706676516,421.14352463132,417.422298527067,421.348535529587,417.603728515799,421.133365073547,417.204060917688,2010.77655282141,2007.90653970513,2006.43200280484
3,17.75,5.56280874480911,16.8467238752389,0.208993674237973,0.310096428907411,0.0783071926291896,0.347242624422058,20.4640997210256,0.507608773509885,0.38322117707272,9.6585243277388,-3.4957513202995,0.883517602821242,5,3.99,1.68,16.7514,16.921,16.71425,16.81085,16.8542,95.44668,36.285,12.0356,16.235,16.51,15.795,51.8,131.75,123.2,25.12,308.9,404.3,310.15,408.6,225.43,247.2,243.54,239.7,33.49,95.085,126.995,80.76,15.0125,13.932,12.284,11.33,11.1465,14.9305,13.6715,11.831,10.831,10.828,15.484,14.917,13.0185,12.192,11.4895,16.845,15.818,13.336,11.869,11.404,15.678,14.874,12.028,11.299,10.992,20.086,23.946,20.6875,3.18,5.45271773521786,6.49154983311134,6.61897888935949,6.58576719262068,6.79786679466013,414.840396130631,421.090391220055,417.226694907211,421.245873698479,417.30235935759,420.959542145813,417.040475663423,421.094534614554,417.262997557002,2008.07809106199,2009.0201287609,2007.24466399412
3,18.25,4.72679107018154,15.9967325861389,0.288451476432295,0.379391681125755,0.150110378865129,0.515541438641234,9.02865702650044,0.683957532056344,0.295936846939012,-12.814395577741,-6.60981414122799,0.694255121355834,3.99,3.25,1.49,15.9099,16.113,15.7289,15.61765,15.089,95.47115,39.74,11.1751,13.52,14.025,13.25,29.9,45.015,45.9,9.515,305.9,392.15,306.6,393.95,66.89,82.015,80.135,78.595,13.38,36.79,45.82,35.055,14.296,13.513,12.289,11.383,11.164,14.209,13.335,11.822,10.872,10.835,14.962,14.688,12.999,12.215,11.497,15.996,15.322,13.347,11.898,11.438,15.0225,14.527,11.9865,11.3895,11.0255,12.918,16.153,11.365,-44.66,5.66394055709022,6.87669372821764,7.12993417136768,7.01921166219903,7.14629676992137,415.188499445612,421.215855908843,416.453010114649,421.348251471105,417.167789183236,421.538825864154,416.556221054686,421.59126808433,416.187346506295,2009.68031019851,2012.78828547466,2007.4234341652
3,18.75,4.34973012843665,14.995417507777,0.339729344988171,0.431940183448392,0.221913565101069,0.68384025286041,4.22326318889452,0.860306290602804,0.237795141851727,-18.9386113825846,-6.91690926654689,0.545246516394506,3.305,2.61,1.045,14.49695,14.797,14.0736,13.792,12.9482,95.49226,43.22,9.6271,11.735,12.25,11.43,6.55,0.51,7.95,0.645,304.75,379.2,305.95,379.8,9.41,8.675,9.295,9.075,2.16,5.02,5.585,4.71,13.473,13.03,12.298,11.419,11.19,13.37,12.923,11.819,10.909,10.843,14.222,14.328,12.999,12.267,11.5005,14.924,14.825,13.301,11.949,11.501,14.1245,13.969,11.9455,11.471,11.0675,4.853,6.5235,4.5285,-83.24,5.82321981773931,7.01187846459507,7.36780432009691,7.22618046607806,7.23938176216253,415.626609073394,421.243944912197,417.401020781893,421.351949390946,418.273653720688,421.947481796209,418.655244865503,422.48362850058,418.485270850559,2008.2643259696,2011.48227707794,2008.33252804111
3,19.25,4.19085213351464,13.9016800492016,0.345777705047602,0.513776934356664,0.171449551135835,0.783438765156736,3.95588780079972,0.232995991811879,0.21285651737335,-23.5266465686422,-4.63456200015046,0.542819660529047,3.1,2.39,0.97,13.576,13.802,13.0647,12.48375,11.5154,95.51376,47.17,8.52745,10.57,11.41,10.73,1.5,-4.65,2.9,-0.22,302.65,374.45,302.25,373,0.29,0.07,0.16,0.16,0.575,-0.02,0.01,-0.005,12.699,12.564,12.181,11.436,11.201,12.646,12.4,11.77,10.942,10.85,13.4535,13.942,12.997,12.336,11.504,13.971,14.252,13.169,12.027,11.559,13.2055,13.356,11.9325,11.539,11.1105,-1.141,-1.375,-1.1,-82.28,5.99452656668539,6.91381520254157,7.2508599985503,7.05602232391694,7.15337848289533,416.365344458839,422.597095552738,418.849777476247,422.711017537812,419.517453933031,422.868818078603,419.512190855275,423.436316300756,420.407391290951,2040.01725006962,2044.48895940811,2047.30719132205
3,19.75,4.21335301650203,13.3316714314964,0.305537348352443,0.581054933093942,0.12993043405135,0.839848658192517,2.95426950386187,-0.151074714578503,0.212850028649765,-20.6904510774339,-3.29753436810626,0.53219828652552,3.2,2.42,0.92,12.9005,13.087,12.4364,11.8708,10.9879,95.52484,50.53,7.5439,10.23,10.755,10.33,1.2,-4.535,2.7,-0.215,299.1,371.15,301.25,369.4,0.2,0.03,0.02,0.12,0.54,-0.13,-0.06,-0.07,11.958,12.323,12.061,11.493,11.207,11.962,11.986,11.711,10.947,10.857,12.781,13.47,12.9725,12.401,11.5365,13.0215,13.666,13.073,11.9965,11.5895,12.582,12.886,11.9015,11.5885,11.154,-6.37,-7.825,-6.9105,-79.77,6.06353809144327,7.22302924174762,7.59451679424831,7.48416713535951,7.50506389961816,416.533034880779,423.085576696491,420.401800802372,423.427056429147,420.554388439524,424.047134587369,421.706513135302,425.129739556673,422.222275824557,2056.42234382056,2051.53274038102,2053.64402487879
3,20.25,4.13387318166029,12.5444398506775,0.309016982924579,0.629861625652472,0.164652102015271,0.882876268153527,4.32786048512154,0.173627058285769,0.202095748428452,-21.1608148542592,-2.96688591964184,0.556411669016191,3.045,2.32,0.945,12.0455,12.31,11.44435,11.0626,10.0298,95.52875,53.57,6.93665,9.445,10.065,9.56,1.2,-4.34,2.55,-0.18,297.15,367.8,299,365.7,0.21,0.03,0.02,0.11,0.535,-0.14,-0.07,-0.08,11.665,11.973,11.986,11.55,11.209,11.497,11.659,11.638,10.979,10.865,12.474,13.091,12.933,12.4545,11.573,12.286,13.114,13.0175,11.999,11.603,12.135,12.4845,11.8575,11.6145,11.19,-7.408,-10.2355,-8.828,-78.145,5.89386573786792,7.06825826936587,7.46327681356621,7.25070632635149,7.38410820215387,417.536415753471,424.507913560265,420.553466424028,424.313225250591,421.687515265526,424.689208938956,422.466057527071,425.423163611505,423.61776302962,2062.59392215814,2058.6105426757,2070.25633828131
3,20.75,4.21794839751496,11.9372503193963,0.294969602416182,0.62127507598783,0.168864567090447,0.980616514996937,4.01662761228141,0.12559726798761,0.22597946014088,-19.4681537703831,-2.15613615324062,0.547931453804908,3.06,2.355,0.965,11.4454,11.557,10.9169,10.548,9.5853,95.532525,54.36,6.0557,9.07,9.79,9.485,1.1,-4.31,2.6,-0.065,294.85,364.05,296.45,366.3,0.205,0.03,0.02,0.11,0.53,-0.14,-0.07,-0.08,11.233,11.668,11.892,11.596,11.236,11.063,11.424,11.561,10.989,10.884,12.1185,12.8045,12.884,12.4815,11.603,11.7685,12.562,12.9155,11.961,11.5995,11.7465,12.1145,11.7905,11.6235,11.2045,-9.735,-12.3,-11.8825,-75.06,5.91731318332241,7.1531610103855,7.68707133319916,7.21491972653226,7.33800494511399,418.354551936747,424.695227802654,422.367899844395,424.981435822414,423.968894655202,424.890854202515,424.135238648656,425.512301174037,424.950928242554,2090.35153759731,2099.32611632006,2105.09401931239
3,21.25,4.16472696933479,11.6258073944234,0.267107580676419,0.642944447517093,0.043867259344105,0.72968565769385,2.11438953488333,-0.116094735632379,0.226117166684596,-17.7476852984492,-1.36738635770865,0.535769459114735,3.145,2.385,0.975,11.0627,11.089,10.4615,10.0027,9.22795,95.54126,55.705,5.7373,8.7,9.355,9.125,1.2,-4.15,2.6,-0.05,293.45,362.6,295.65,363.2,0.21,0.025,0.02,0.11,0.52,-0.14,-0.07,-0.08,10.9595,11.553,11.803,11.6035,11.2165,10.825,11.134,11.48,10.992,10.895,11.747,12.532,12.8005,12.491,11.615,11.3315,12.1535,12.823,11.9575,11.6115,11.3455,11.882,11.6895,11.635,11.218,-11.3095,-13.086,-12.81,-75.09,5.93918987217988,7.19376205238055,7.60628739859969,7.25233809050714,7.28471930744784,418.618171134986,424.953944872286,422.935689212617,425.529532248079,423.561245766454,425.75502741327,424.921098867746,425.807920216789,424.789436909023,2096.86022732574,2092.45973053492,2088.38297120205
3,21.75,4.37932404677568,11.215950665464,0.26473857620779,0.55675671664954,0.0397650377866711,0.645302688436286,2.43326874858441,-0.325433632921995,0.225040862723426,-22.8417163840648,-1.48078225853736,0.536866736538826,3.14,2.33,0.935,10.6107,10.632,10.1828,9.6422,8.7018,95.54501,57.29,5.1961,8.395,8.93,8.845,1,-4.175,2.6,-0.03,291.05,361.3,294.7,361.65,0.21,0.02,0.02,0.11,0.52,-0.14,-0.07,-0.08,10.6885,11.4165,11.738,11.6305,11.2345,10.552,10.919,11.338,10.992,10.92,11.3575,12.3035,12.6665,12.481,11.6215,11.0345,11.8165,12.6795,11.974,11.6315,11.0725,11.6745,11.5915,11.6495,11.23,-13.2735,-14.7745,-14.531,-74.88,5.97231489204182,7.1627660347549,7.42506137685915,7.17171636272992,7.38261500583645,418.693064331634,425.759122776553,421.872880162862,425.516565401541,423.609867696026,425.692804029908,423.468147639555,426.774053608851,424.293134535984,2107.24076113436,2112.79921645298,2076.23206046385
3,22.25,4.24820598947788,10.7800394153873,0.273651827075155,0.562025890292834,0.0562973415441678,0.708484910937218,3.30439804319708,-0.122926579241977,0.234530798070607,-21.9482810392889,-1.7021493268931,0.568972342182645,3.22,2.395,1,10.14985,10.083,9.84545,9.4191,8.599,95.560835,58.36,4.89745,8.38,8.755,8.865,1.1,-3.945,2.7,-0.015,290.15,360.9,293.15,362.4,0.215,0.02,0.02,0.11,0.52,-0.14,-0.07,-0.08,10.495,11.1645,11.664,11.64,11.2505,10.39,10.717,11.318,10.99,10.937,11.1085,12.087,12.567,12.471,11.6415,10.714,11.5225,12.5715,11.9825,11.655,10.8405,11.5345,11.521,11.6415,11.24,-14.025,-15.4555,-15.4635,-73.885,5.97855959527084,7.24431365837158,7.4724271024818,7.29315038789943,7.29533593433245,418.508960048169,425.378349401274,422.991513733209,426.144009933904,423.834050862045,426.444201768805,424.794454161476,427.159901246226,425.994218137213,2121.56922783749,2102.02647191991,2075.48662091283
3,22.75,4.17551208143416,10.2171319926093,0.278731557582964,0.59439332740901,0.0375404060371563,0.525789038792291,3.82316543386068,-0.201766426197696,0.23860814775508,-22.8449651249233,-1.77381797325837,0.581600308191324,3.135,2.3,0.98,9.7785,9.6705,9.5219,9.25885,7.98865,95.5718,60.34,4.70945,8.055,8.165,8.33,1.1,-3.965,2.6,-0.075,289.9,358.45,291.9,359.2,0.215,0.02,0.02,0.11,0.52,-0.15,-0.07,-0.08,10.25,11.0275,11.6105,11.6435,11.2625,10.049,10.608,11.238,10.975,10.953,10.8995,11.882,12.4955,12.4575,11.6665,10.467,11.3005,12.5,11.985,11.681,10.576,11.344,11.482,11.6265,11.248,-14.905,-17.306,-16.9405,-74.34,5.94555510033531,7.09481870479586,7.38048090289809,7.1633901136927,7.35412587404275,419.153904673301,425.580911224817,423.297086000518,426.414713447568,423.828342178265,426.727228320097,423.795517617507,426.726483944377,424.80931388516,2127.42596049047,2103.27196830063,2125.44894655486
3,23.25,4.31479221155676,9.67594206755501,0.265258740777044,0.524593511761083,0.0750840323298126,0.630043605731664,2.40297037487458,-0.171969863268449,0.236842246318804,-17.7878604827937,-1.44684222905659,0.608889888056234,3.265,2.465,1.065,9.32265,9.313,9.0978,8.7743,7.73575,95.57524,61.43,4.6494,7.77,8.065,8.185,1.1,-4.03,2.6,-0.075,285.8,357.7,292.55,358.4,0.22,0.03,0.015,0.11,0.515,-0.14,-0.07,-0.09,10.0585,10.874,11.5365,11.627,11.2745,9.849,10.513,11.166,10.97,10.961,10.677,11.6195,12.362,12.4485,11.6865,10.2015,11.1805,12.3785,11.973,11.7145,10.34,11.103,11.476,11.615,11.253,-15.39,-17.928,-16.648,-75.64,6.17238019441416,7.22495820425148,7.25255854712673,7.17543076170896,7.21807990346742,419.520625562608,426.044501893459,423.309896316556,426.06200936008,425.11271758278,426.547155060585,425.406185161733,426.885792192926,425.571476100533,2080.30910737449,2132.42222838966,2121.80423685594
3,23.75,4.28872519794349,9.23498735769329,0.252113453781942,0.490769190041274,0.0971371185174964,0.523989612249874,3.1658207567617,-0.183049611820491,0.228495274155475,-20.3478543988841,-1.04115445831735,0.649718593601589,3.175,2.43,1.035,9.2603,9.3175,8.88315,8.3892,7.53785,95.566155,63.515,4.2053,7.645,7.895,7.805,1.1,-3.9,2.6,-0.02,286.5,355.6,288.35,356.6,0.215,0.03,0.01,0.11,0.52,-0.15,-0.07,-0.085,9.894,10.75,11.4855,11.6145,11.286,9.713,10.339,11.12,10.952,10.965,10.4665,11.475,12.2885,12.42,11.692,10.024,11.0335,12.277,11.961,11.7445,10.0925,11.019,11.4715,11.5835,11.2565,-15.837,-18.3585,-17.5995,-73.82,6.20968691990991,6.95673030552986,7.32890554359509,7.07379854842699,7.10166007458992,419.861778637992,426.680787159125,425.030144500555,427.056561997922,425.571486495273,427.509825034079,425.352669227623,427.660873395903,425.906897080834,2119.98549534594,2110.45453184882,2096.98757725894
4,0.25,4.40014724724139,12.2255418968594,0.240250602962188,1.11911467856117,0.0579278605160088,0.857994746657558,3.73965390744913,-0.30028117623065,0.250779160496747,-19.0370426971934,-1.52860956510336,0.63187303534765,3.54,2.835,1.115,11.7206,11.863,11.50825,11.15825,10.92975,95.360895,65.13,4.5653,11.155,11.335,11.015,1.1,-3.755,2.6,-0.025,310.1,372.8,312.85,371.8,0.24,0.02,0.01,0.12,0.52,-0.14,-0.07,-0.08,13.208,14.358,15.422,15.384,14.934,13.201,13.8735,14.7415,14.36,13.841,14.23,15.5605,16.121,15.903,15.4185,13.6795,14.744,16.158,15.99,15.5695,13.7915,14.828,15.5505,15.5505,15.0455,-15.89,-18.482,-19.576,-73.8,7.90870713002602,9.40144096395825,9.44756632575899,9.42810637042126,9.23056683326872,419.908399591372,424.47692078481,423.883791219827,424.995204605039,424.846808562539,425.732623552601,424.699722143425,425.922755196852,425.404429834561,2070.90657617818,2078.82730401989,2070.89447343941
4,0.75,4.43202505252173,12.1938009066837,0.241549920088362,1.02232454830813,0.0819202517445112,0.806054330305417,2.20585394654826,-0.0643973770333101,0.252209158356876,-11.788079323896,-1.10480298755918,0.56154699958572,3.395,2.79,1.23,11.5554,11.616,11.3324,11.15275,10.69045,95.36741,67.345,4.2242,11.285,11.24,10.875,1,-3.69,2.5,0.04,308.3,370.85,311.25,370.9,0.235,0.02,0.01,0.115,0.52,-0.15,-0.07,-0.08,13.134,14.18,15.324,15.355,14.945,12.9295,13.718,14.6645,14.3615,13.849,14.017,15.4595,15.963,15.8755,15.4285,13.46,14.5575,16.007,15.9485,15.5875,13.597,14.5985,15.468,15.486,15.0645,-15.912,-18.467,-19.0785,-74.775,7.89526983646742,9.18281773440741,9.15420401152974,9.23907325651043,9.19534579917478,419.975556124364,424.323086758988,423.472396035923,424.618163751632,425.132563162593,425.11188654025,424.566062103119,425.428554021703,424.61282176838,2062.17180430811,2055.55500615709,2056.84218147824
4,1.25,4.46916384149164,11.9275296356809,0.246336503972033,1.13966699106706,0.0999020711001467,0.846902528519607,2.90381805377698,0.208981155719576,0.250589808557068,-13.0938510969525,-1.41957297080502,0.598544894779206,3.54,2.89,1.275,11.404,11.3885,11.29835,11.0871,10.70965,95.32807,69.34,3.8259,11.46,11.205,11.225,1.05,-3.66,2.6,-0.01,308.05,370.95,310.5,371.45,0.24,0.02,0.01,0.12,0.52,-0.15,-0.075,-0.08,13.015,13.99,15.247,15.342,14.952,12.724,13.602,14.544,14.368,13.87,13.858,15.222,15.835,15.8525,15.435,13.22,14.226,15.873,15.904,15.6015,13.412,14.3245,15.38,15.4305,15.063,-16.7275,-19.3705,-19.352,-72.795,8.17783367244976,9.01729113912799,9.0583467626208,9.06712394963681,9.04047930834714,420.731380616037,425.290415862951,425.316509063682,425.936822700198,425.569953264343,425.714847525658,425.760782539576,425.571039129818,425.723935280042,2075.31391373951,2079.31407870279,2073.01257638408
