DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
3,17.75,368.2575,4.27375,-0.426,-0.2145,-36.243,10.1725,1.1295,0.1245,0.495,0.476,0.211,99.4815,31.8215,10.1345,3.865,10.775,0.237,45.71775,33.655,7.416,259.97,347
3,18.25,369.23,4.46775,-0.199,-5.9835,-42.2585,1.639,0.91,0.087,0.345,0.354,0.12,99.49025,35.045,9.1435,3.19,9.8225,0.327,0,2.132,1.63,258.56,338
3,18.75,367.82,4.445,0.046,-10.5175,-32.81,0.2155,0.73825,0.07625,0.26925,0.3345,0.10075,99.50975,39.569,8.0705,2.34,8.9045,0.3005,0,-3,0.76,259.03,331.9
3,19.25,369.01,4.57925,0.12,-14.10725,-27.9345,-0.4045,0.685,0.07475,0.2435,0.2985,0.0795,99.5115,41.815,7.2035,1.73,8.1205,0.296,0,-2.841,0.899,258.05,328.95
3,19.75,370.01,4.73025,0.136,-16.3905,-29.091,-0.415,0.71325,0.06075,0.232,0.3115,0.0765,99.509,43.271,6.32,1.48,7.681,0.299,0,-2.39,1.01,257.36,326.87
3,20.25,370.6125,4.61075,0.16075,-17.06125,-43.331,0.0625,0.713,0.0665,0.229,0.3285,0.07875,99.52475,45.81,6.03825,1.25,6.838,0.2785,0,-2.2,1.185,257,324.32
3,20.75,369.08,4.9025,0.1715,-19.25375,-39.8625,-0.034,0.7635,0.0625,0.22375,0.31775,0.07075,99.5215,47.007,5.72825,0.97,6.4345,0.292,0,-2.131,1.208,256,321.74
3,21.25,369.975,4.97925,0.214,-19.32875,-40.2495,0.4645,0.7755,0.0765,0.21975,0.3395,0.0775,99.5535,48.136,5.37225,0.91,5.818,0.28575,0,-2.059,1.18,256.07,321.61
3,21.75,370.46,4.8085,0.213,-19.72875,-42.6515,0.4765,0.8015,0.0655,0.2545,0.315,0.086,99.572,48.659,5.41625,0.8,5.425,0.297,0,-2.007,1.096,258,322.86
3,22.25,371.175,4.768,0.2125,-19.93375,-44.9225,0.5195,0.814,0.068,0.24275,0.3325,0.09725,99.565,50.42,5.215,0.65,5.64025,0.278,0,-2.193,1.059,256.57,319.78
3,22.75,372.13,4.79,0.237,-20.355,-37.82775,-0.2205,0.82475,0.07275,0.271,0.328,0.105,99.587,50.944,5.7135,0.51,5.1015,0.306,0,-2.13,1,253.07,319.84
3,23.25,373.18,4.77325,0.0495,-20.58125,-39.24,0.0375,0.86425,0.07175,0.282,0.3445,0.1025,99.57125,54.262,5.162,0.62,5.088,0.2815,0,-2.153,1.153,254.51,319.67
3,23.75,373.83,4.95725,0.532,-20.64,-41.3665,0.00025,0.86625,0.08225,0.2895,0.345,0.1235,99.55575,54.13,4.831,0.47,5.021,0.2625,0,-2.081,1.27,253.27,319.67
4,0.25,376.94,7.36475,0.851,-17.5775,-31.06775,-0.03175,0.82175,0.0755,0.291,0.355,0.1175,99.385,60.8,8.1295,0.7,9.196,0.261,0,-2.074,0.914,277.7225,341.025
4,0.75,377.45,7.26,0.71875,-17.3,-30.456,0.073,0.83,0.06975,0.2855,0.3375,0.1075,99.364,59.983,7.93025,0.74,9.199,0.224,0,-1.9,0.878,276.3625,340.395
4,1.25,377.85,7.15575,0.61025,-18.462,-28.69225,-0.01225,0.869,0.0795,0.273,0.34025,0.12075,99.34425,59.137,8.011,0.69,8.818,0.217,0,-1.9,0.9855,275.5575,339.24
4,1.75,378.295,7.2125,0.6635,-18.82925,-27.027,-0.28775,0.882,0.076,0.284,0.3565,0.1015,99.296,60.243,7.8185,0.44,8.559,0.2455,0,-1.827,1.0345,272.25,336.6725
4,2.25,378.855,7.122,0.62275,-18.94625,-28.5675,-0.522,0.876,0.076,0.282,0.348,0.11,99.283,62.812,7.42,0.35,8.26125,0.237,0,-1.9455,1.017,272.625,335.39
4,2.75,379.2,7.23075,0.38225,-18.52775,-28.623,-0.534,0.843,0.069,0.255,0.323,0.089,99.3025,62.976,7.2825,0.32,8.1145,0.229,0,-1.843,1.044,270.525,334.595
4,3.25,379.66,7.1685,0.401,-18.24,-28.7,-0.391,0.77775,0.06525,0.236,0.33,0.079,99.28475,65.6795,6.92,0.265,7.7545,0.219,0,-1.9365,1.095,271.2525,333.8875
4,3.75,379.545,6.855,0.11425,-17.83275,-29.94725,-1.15,0.7915,0.057,0.2425,0.3205,0.0895,99.30375,67.306,6.5685,0.2275,7.338,0.224,0,-2.02,1.1975,270,333.0075
4,4.25,380.545,6.825,0.5345,-18.1675,-29.891,-0.3335,0.78025,0.066,0.255,0.317,0.077,99.33175,69.20575,6.26975,0.1175,6.95725,0.217,0,-1.9365,1.139,274.045,331.475
4,4.75,379.41,6.8785,-0.1095,-18.99675,-27.9425,-0.885,0.75075,0.063,0.241,0.286,0.07025,99.36325,71.89425,6.00825,0.0875,6.816,0.21625,0,-1.8135,1.1195,274.2975,332.1
4,5.25,380.23,6.37575,0.1615,-19.854,-23.61875,-1.34775,0.712,0.06275,0.232,0.28675,0.07325,99.37725,74.01225,5.894,0.0575,6.63,0.195,0,-1.565,1.02925,272.0075,330.1725
4,5.75,381.155,6.347,-0.1235,-20.05775,-22.25975,-1.528,0.766,0.0625,0.22725,0.279,0.07325,99.3925,75.79225,5.901,0.0275,6.171,0.19025,1.611,0.831,1.56325,275.3625,332.1025
4,6.25,382.09,6.703,-0.512,-19.881,-23.834,0.04725,0.734,0.07,0.2245,0.29375,0.074,99.443,76.80075,6.104,0.0525,6.742,0.20075,29,21.4815,5.6185,268.75,336.865
4,6.75,379.7925,7.21675,-2.17,-18.0675,-14.968,11.828,0.78725,0.088,0.2785,0.3525,0.122,99.46025,73.89275,7.14625,0.035,7.444,0.2425,97,52.87925,11.664,264.4625,345.97
4,7.25,376.5925,7.442,-4.14875,-12.74875,-3.15475,24.7325,0.917,0.115,0.3785,0.40975,0.17975,99.4675,68.01275,8.1685,0.48,8.668,0.267,197.35,102.1375,22.8165,263.65,353.7375
4,7.75,372.96,7.218,-6.308,-6.41025,8.51075,41.0475,1.20875,0.15825,0.505,0.59775,0.251,99.46675,58.019,9.08,1.52,10.2525,0.2975,306,166.945,35.1945,267.43,361.3775
4,8.25,370.4025,6.9415,-8.623,-1.248,19.74975,53.39625,1.4885,0.1915,0.619,0.7465,0.2875,99.471,51.978,10.0865,2.39,11.257,0.332,373.75,207.215,43.94975,273.1875,369.635
4,8.75,369.585,6.663,-8.966,3.82925,36.465,76.345,1.5935,0.19925,0.70975,0.8455,0.332,99.455,47.027,10.703,3.38,12.411,0.39575,499.4,305.89,60.25,279.02,375.01
4,9.25,366.79,6.7125,-8.994,8.91,45.797,80.643,1.65,0.195,0.778,0.922,0.329,99.436,42.224,10.91175,4.51,13.126,0.433,567.75,336.84,65.819,281.825,386.175
4,9.75,365.155,6.49575,-10.325,13.26625,59.141,91.055,1.659,0.212,0.83375,1.00325,0.34775,99.435,39.512,11.399,5.54,13.553,0.44375,714.75,371,71.008,286.665,391
4,10.25,364.2975,6.403,-10.009,18.39125,64.47075,108,1.745,0.211,0.862,1.04725,0.34575,99.44575,37.02275,11.987,6.0125,14.1455,0.47125,763.3975,429.93,85.93,294.585,394.7
4,10.75,362.5,6.45375,-10.1975,23.74625,74.973,114.4275,1.77325,0.207,0.916,1.093,0.349,99.453,35.4535,12.479,6.5725,14.7105,0.481,874.25,485.81,96.367,296.5,401.6825
4,11.25,361.09,6.34075,-9.92,29.375,63.83075,121.47,1.77,0.232,0.9475,1.1435,0.3635,99.404,33.976,13,7.05,15.2565,0.437,834.75,458.17,86.541,300.96,407.43
4,11.75,359.8175,6.5845,-9.7995,33.16,68.66925,126.1275,1.7785,0.2265,0.964,1.175,0.371,99.379,32.36475,13.484,7.6125,15.567,0.481,773.545,427,94.85625,304.38,409.345
4,12.25,357.975,6.683,-9.744,31.48125,68.3185,145.31,1.773,0.235,0.94425,1.1345,0.361,99.338,31.49525,14.099,8.13,15.6135,0.46575,912.795,560.785,103.355,307.535,409.665
4,12.75,358.93,6.686,-9.35825,35.36,68.0855,137.2475,1.84325,0.23025,0.965,1.143,0.364,99.281,30.817,14.718,8.54,15.859,0.46,945.75,515.11,100.65,310.8025,413.4275
4,13.25,357.105,6.7195,-8.697,37.1425,54.53175,126.7825,1.88975,0.227,1.013,1.158,0.36,99.272,29.8585,15.101,8.9925,16.1675,0.424,871.4575,484.3075,91.1115,311.25,413.945
4,13.75,356.82,6.956,-8.144,35.1475,45.5605,125.03,1.75,0.23775,0.97275,1.14575,0.36575,99.25875,28.7525,15.3,9.1825,16.454,0.40925,847.0875,420.805,79.7645,309.6,410.1725
4,14.25,356.875,6.7375,-8.193,29.6725,41.812,121,1.879,0.228,0.9145,1.186,0.351,99.2275,28.0595,15.5055,9.4625,16.617,0.3755,798,395.76,78,311.175,411.57
4,14.75,356.3325,6.7175,-7.76425,26.305,37.369,128.36,1.868,0.23725,0.946,1.1605,0.359,99.20925,28.106,15.586,9.3125,17.008,0.3485,775.815,373.02,76.542,311.355,407.725
4,15.25,357.005,6.681,-7.261,20.855,26.6235,110.35,1.888,0.23475,0.937,1.1235,0.36,99.19625,28.3725,15.379,9.495,17.235,0.313,604.1,314.815,62.3775,309.275,405.09
4,15.75,356.37,6.733,-7.07325,17.88625,17.5585,101.065,1.7475,0.22,0.877,1.0685,0.342,99.1925,28.44025,15.6935,9.4875,17.71025,0.2545,583.3275,287.005,54.9585,310.985,400.915
4,16.25,356.48,6.776,-5.901,13.7425,0.137,82.023,1.7,0.207,0.80275,0.95675,0.31475,99.21,29.10825,15.6075,9.3225,17.668,0.19175,479.825,235.845,48.089,306.2,395.16
4,16.75,357.125,6.94725,-4.70425,10.215,-9.3775,55.526,1.5145,0.18725,0.705,0.828,0.287,99.2365,29.552,15.266,8.875,17.154,0.154,323.8,174.945,36.77125,303.5,389.88
4,17.25,358.2425,7.012,-3.10925,6.103,-21.739,39.69,1.31075,0.16525,0.624,0.718,0.25075,99.2215,30.26675,15.26,8.36,17.0265,0.143,222.625,124.3,28.53775,301.34,385.29
4,17.75,359.27,6.98,-1.47775,2.457,-30.659,20.226,1.105,0.131,0.509,0.574,0.206,99.2,31.7105,14.8,7.5325,16.9345,0.196,125.34,65.41475,15.26275,298.92,380.48
4,18.25,360.9825,7.0805,-0.0965,-0.83875,-31.8165,5.45,0.785,0.0835,0.344,0.363,0.135,99.206,35.87275,14.208,5.99,16.141,0.305,52.7735,26.5995,6.265,295.1575,372.71
4,18.75,364.975,7.3695,-0.1465,-5.2615,-26.30975,-0.7615,0.6235,0.0625,0.2325,0.28475,0.07575,99.22875,41.26175,13.219,4.7075,14.7405,0.3785,0,0.6515,1.0115,293.1275,362.0275
4,19.25,370.215,7.6165,-0.38325,-10.24525,-23.03775,-1.02,0.60075,0.06175,0.187,0.27425,0.059,99.234,46.00275,12.075,3.5325,13.42875,0.32675,0,-3.2115,0.573,293.995,357.04
4,19.75,372.7275,7.70675,0.0295,-14.31875,-21.656,-0.364,0.65825,0.062,0.1815,0.2505,0.0525,99.293,47.79375,10.9,2.9725,12.351,0.2765,0,-2.5705,1.1105,289.1175,353.935
4,20.25,374.53,7.758,-0.1525,-16.315,-25.956,-0.3625,0.698,0.0625,0.2085,0.2975,0.0635,99.3345,49.29175,10.26,2.275,11.86325,0.2525,0,-2.2025,1.139,288.0275,351.69
4,20.75,375.4175,7.656,0.176,-18.18,-28.436,-0.0565,0.8015,0.066,0.2375,0.27875,0.074,99.3605,50.31675,9.72,1.9225,11.4575,0.2335,0,-2.0205,1.3315,285.3875,349.1275
4,21.25,375.81,7.698,0.483,-17.74525,-32.562,-0.12,0.79825,0.07075,0.24525,0.307,0.07825,99.37275,51.5495,9.46,1.545,10.79425,0.2555,0,-2.033,1.2895,283.07,348.06
4,21.75,377.33,7.481,0.277,-16.895,-32.973,-0.133,0.842,0.077,0.2565,0.2975,0.094,99.388,53.62875,9.3865,1.4025,10.3885,0.2795,0,-1.9685,1.1545,282.06,345.0125
4,22.25,377.23,7.7465,0.6485,-17.075,-34.6945,0.42525,0.836,0.077,0.252,0.335,0.094,99.3825,54.183,8.919,1.32,9.884,0.258,0,-1.9035,0.985,281.25,345.025
4,22.75,375.97,7.429,0.6505,-16.99375,-37.60425,0.12025,0.8665,0.073,0.2705,0.314,0.10525,99.371,53.328,8.786,1.19,9.59575,0.27025,0,-2.0735,0.888,280.9325,343.72
4,23.25,376.5025,7.20225,0.493,-17.8,-31.143,0.242,0.77625,0.071,0.27675,0.35475,0.11,99.375,55.009,8.411,1.21,9.33275,0.249,0,-2.065,1.0135,277.6425,342.33
4,23.75,376.7125,7.19825,1.11575,-18.8435,-33.113,-0.14675,0.7905,0.07,0.27825,0.33175,0.1115,99.38,57.454,8.542,0.89,9.1965,0.23225,0,-2.0185,0.902,278,340.685
5,0.25,376.225,11.862,0.5405,-17.2625,-19.53225,-0.1895,0.765,0.072,0.205,0.29575,0.0775,99.496,77.9775,12.445,0.2125,13.592,0.20475,0,-1.71325,1.17925,316.895,366.16
5,0.75,377.985,12.046,0.523,-17.595,-20.828,-0.69475,0.751,0.067,0.213,0.282,0.068,99.495,79.70125,12.2495,0.22,13.48375,0.193,0,-1.64375,1.0865,313.1625,364.5275
5,1.25,378.1,11.849,0.7045,-17.735,-20.18475,-0.61025,0.712,0.0695,0.226,0.268,0.087,99.4725,80.328,12.282,0.17,13.32775,0.19,0,-1.7685,1.0495,312.8125,361.21
5,1.75,377.1275,11.82375,0.671,-17.70375,-19.69125,-0.7615,0.719,0.071,0.22075,0.29125,0.079,99.445,79.805,12.077,0.135,13.2485,0.18975,0,-1.8175,0.94425,314.72,360.3275
5,2.25,378.1,11.781,0.784,-17.01,-20.6755,-1.192,0.7065,0.06375,0.192,0.268,0.071,99.4205,81.60225,11.7605,0.1125,13.10575,0.178,0,-1.7385,1.0605,315.045,360.15
5,2.75,378.8475,11.74375,0.197,-17.3925,-18.764,-1.061,0.655,0.06,0.21525,0.27675,0.0625,99.4335,83.04,11.6655,0.085,12.78825,0.17275,0,-1.7745,1.0175,315.31,359.045
5,3.25,378.9625,11.8845,0.8185,-17.859,-18.06175,-1.23825,0.667,0.06,0.208,0.2705,0.0665,99.408,84.60875,11.50025,0.08,12.3995,0.188,0,-1.733,1.041,317.35,358.925
5,3.75,377.9175,11.1165,0.489,-18.185,-18.1435,-1.253,0.681,0.067,0.205,0.285,0.069,99.433,85.32925,11.30675,0.0425,12.8075,0.197,0,-1.563,1.0745,317.735,358.5
5,4.25,380.885,10.87725,0.9215,-18.445,-18.24,-1.537,0.6855,0.066,0.215,0.2785,0.066,99.459,86.43875,10.97,0.025,12.3465,0.1675,0,-1.695,0.995,316.87,359.645
5,4.75,381.0025,10.954,0.427,-18.18,-19.045,-2.615,0.6935,0.0625,0.216,0.28475,0.07,99.467,87.25525,10.9085,0.0025,12.17125,0.16075,0,-1.365,1.2195,315.54,357.72
5,5.25,381.535,11.053,0.4365,-17.86375,-19.78325,-1.69125,0.67575,0.06325,0.219,0.25525,0.06625,99.49225,87.1165,10.7795,0,11.96025,0.157,3.24325,1.8715,1.8895,316.425,358.07
5,5.75,381.7975,11.561,-0.382,-17.20625,-16.287,0.1465,0.666,0.068,0.215,0.28225,0.07875,99.49925,86.83,11.154,0,11.92575,0.171,36.585,22.8445,6.746,316.145,361.92
5,6.25,377.86,11.6685,-1.752,-15.419,-13.575,8.01475,0.6925,0.08375,0.266,0.331,0.121,99.50125,85.0315,11.8365,0,12.561,0.172,93.025,62.866,13.473,308.875,368.725
5,6.75,373.01,12.097,-3.996,-9.8525,-5.463,18.969,0.8475,0.109,0.3635,0.423,0.1805,99.501,82.11675,12.93675,0.025,13.933,0.2145,177.025,102.56,22.2335,306.45,374.245
5,7.25,367.3625,12.351,-6.2295,-5.78225,2.5835,35.059,0.96,0.149,0.461,0.544,0.237,99.518,77.978,13.95675,0.4175,14.9075,0.255,260.755,155.435,32.808,307.775,383.51
5,7.75,362.895,12.282,-8.1525,-1.3225,15.779,46.206,1.16275,0.151,0.5385,0.60625,0.2525,99.54475,71.156,15.009,1.285,15.884,0.291,371.02,214.905,45.425,311.5,390.985
5,8.25,358.6925,12.1285,-9.645,3.33725,23.336,56.2125,1.27675,0.1755,0.58125,0.71375,0.277,99.5465,65.62375,15.664,2.245,16.633,0.32625,532.9575,366.695,74.299,315.995,397.09
5,8.75,354.62,12.2975,-10.434,8.35825,30.992,80.1,1.421,0.1975,0.6465,0.768,0.2985,99.533,61.12325,16.4105,3.5275,17.154,0.355,605.4,427.605,82.297,322.45,405.845
5,9.25,353.6325,11.995,-11.669,13.60125,41.366,85.836,1.43075,0.2045,0.71725,0.8405,0.31425,99.544,56.2375,17.1085,4.245,17.53275,0.42825,664.575,451.705,88.128,327.12,414.03
5,9.75,352.0175,11.987,-12.28075,18.44875,61.193,111.89,1.435,0.19,0.757,0.9055,0.32,99.53475,53.22825,17.48725,5.015,18.1235,0.44325,912.75,593.32,109.19,329.745,415.15
5,10.25,349.89,11.757,-12.57225,22.875,70.537,123.6275,1.386,0.188,0.805,0.948,0.326,99.53425,49.42425,17.975,5.9975,18.761,0.467,984.705,624.075,117.69,332.83,424.355
5,10.75,349.1775,11.83,-12.643,29.71875,74.0365,131.515,1.5155,0.1945,0.82475,0.98975,0.32875,99.50725,47.46475,18.801,6.76,19.4395,0.45425,1095.4,641.285,115.165,336.43,428.93
5,11.25,349.18,11.2625,-12.8995,33.83375,77.225,144.95,1.52,0.202,0.827,1.0075,0.3415,99.495,45.10925,19.07075,7.6225,19.74725,0.4805,1075.5,681.75,120.7625,339.875,431.9525
5,11.75,348.17,11.31725,-12.707,37.21875,81.527,159.055,1.61675,0.212,0.867,1.027,0.337,99.466,43.64975,19.138,8.535,20.277,0.493,1136,683.8425,120.01,342.8325,434.83
5,12.25,347.81,11.2955,-12.2485,43.05,75.34025,157.78,1.616,0.221,0.877,1.054,0.349,99.4195,41.88375,19.87375,8.705,20.3665,0.476,1205.35,715.935,122.455,344.745,433.38
5,12.75,347.46,11.2015,-11.503,36.185,72.7295,150.3325,1.672,0.24925,0.8655,1.092,0.3505,99.4205,40.8315,20.02925,9.2475,20.899,0.467,1127.25,640.01,109.9725,346.82,433.05
5,13.25,346.1775,11.432,-10.5875,29.92625,59.0405,136.02,1.57425,0.222,0.82125,1.04025,0.3405,99.39825,40.86975,20.297,9.21,21.09075,0.42825,960.01,576.185,106.145,348.65,434.915
5,13.75,345.7275,11.428,-10.392,23.8435,51.063,141.48,1.566,0.2375,0.84025,1.0105,0.337,99.371,39.328,20.376,9.7325,21.258,0.39625,960.5,556.0225,102.4825,350.47,434.7875
5,14.25,345.3425,11.6875,-9.64825,24.89375,48.2245,143.03,1.57475,0.22025,0.822,0.975,0.327,99.3475,38.76375,20.59025,9.1675,21.34325,0.387,876.5,545.8,99.9205,352.89,430.875
5,14.75,344.59,11.596,-9.9095,21.33375,40.49525,133.75,1.571,0.21425,0.818,0.9885,0.3245,99.318,39.07525,20.306,9.555,21.2775,0.3665,851,491.48,92.4835,352.375,431.13
5,15.25,343.96,11.548,-9.26,18.1355,32.86975,115.9875,1.5935,0.211,0.776,0.928,0.324,99.30475,38.106,20.036,9.305,21.3005,0.326,738.075,375.885,71.4755,347.68,427.83
5,15.75,343.99,11.54125,-8.63,15.884,23.703,99.44,1.465,0.186,0.70975,0.84525,0.29475,99.31075,37.9385,19.8955,8.265,21.2545,0.2625,633.26,306.305,60.3775,345.94,424.17
5,16.25,343.815,11.273,-7.0465,12.96425,12.39125,85.1425,1.35025,0.175,0.68825,0.73425,0.275,99.305,37.427,19.99725,8.44,20.969,0.2165,507.335,240.11,49.0385,343.945,421.455
5,16.75,344.3375,11.326,-5.699,10.2155,-0.68,68.662,1.313,0.19125,0.59825,0.68225,0.2565,99.31275,40.2815,20.115,7.69,21.255,0.16575,384.78,183.08,36.219,339.33,416.64
5,17.25,344.835,11.608,-3.984,6.2165,-9.93425,47.232,1.054,0.1515,0.4795,0.584,0.22025,99.302,42.377,19.781,6.76,20.96625,0.148,306.8,147.065,29.94,335.87,412.97
5,17.75,345.16,12.193,-2.02375,3.932,-14.4675,26.3175,0.80675,0.118,0.357,0.416,0.1685,99.30675,45.0805,19.1,5.995,21.014,0.1475,188.635,96.9,19.0425,335.01,408.045
5,18.25,348.275,12.8745,-0.633,1.18725,-14.3085,9.23575,0.576,0.071,0.271,0.2985,0.1025,99.3165,50.036,19.02075,4.61,20.00625,0.2365,108.025,51.3945,12.673,329.9,403.175
5,18.75,352.695,13.319,-0.53925,-1.32575,-12.151,-1.047,0.532,0.057,0.17875,0.262,0.054,99.3385,59.114,17.919,3.24,18.955,0.31025,32,13.4435,3.539,328.28,391.99
5,19.25,359.21,13.36925,-1.04125,-6.39425,-10.755,-3.1735,0.5675,0.051,0.171,0.2365,0.0415,99.3565,64.13325,16.323,2.2575,17.745,0.3205,0,-0.894,0.19,323.555,384.735
5,19.75,364.4725,13.291,-1.16475,-10.5315,-10.432,-1.985,0.552,0.041,0.166,0.21625,0.036,99.37325,67.458,15.2,1.535,16.779,0.26,0,-3.315,0.447,322.78,379.34
5,20.25,369.57,13.392,-0.5055,-13.1885,-10.163,-1.70175,0.58575,0.045,0.163,0.239,0.0395,99.42425,69.702,14.4,0.98,16.387,0.2395,0,-2.3815,1.08,322.045,375.155
5,20.75,373.7125,13.33975,-0.514,-14.6215,-8.962,-1.04275,0.595,0.047,0.163,0.255,0.048,99.46775,74.69025,13.9,0.705,15.773,0.215,0,-1.911,1.2385,319.45,372.655
5,21.25,375.735,13.2345,0.0545,-15.60625,-12.437,-1.54,0.592,0.049,0.19125,0.25125,0.051,99.47625,76.19625,13.54,0.4925,15.403,0.21825,0,-1.803,1.3525,319.155,372.015
5,21.75,373.68,13.187,0.0215,-15.83,-16.43425,-0.914,0.671,0.052,0.1855,0.27975,0.0565,99.497,77.747,13.367,0.37,15.319,0.20075,0,-1.6345,1.2825,322.5,370.705
5,22.25,372.655,13.02025,-0.607,-17.21,-19.1,-1.551,0.643,0.058,0.20125,0.265,0.06425,99.4955,78.0315,13.251,0.36,15.072,0.19275,0,-1.7205,1.1665,321,369
5,22.75,373.615,12.6585,0.665,-16.48125,-22.07175,-1.29725,0.67625,0.059,0.2205,0.2675,0.07925,99.491,75.5875,12.893,0.29,14.647,0.1965,0,-1.7015,1.1365,319.935,367.54
5,23.25,373.57,12.29575,0.62,-16.79875,-23.335,-0.864,0.721,0.068,0.2195,0.282,0.0845,99.4975,75.981,12.674,0.18,14.3425,0.184,0,-1.658,1.217,319.125,367.445
5,23.75,373.06,12.247,0.6515,-16.64,-21.503,-0.887,0.718,0.06525,0.229,0.29475,0.0735,99.5005,77.06,12.5895,0.235,13.995,0.1955,0,-1.7275,1.2385,316.815,366.885
6,0.25,376.5675,17.481,0.59525,-8.21825,-12.9855,-1.796,0.614,0.067,0.23975,0.3335,0.08375,99.38475,82.915,18.26925,0.2,19.92075,0.16375,0,-1.25725,0.92175,362.3375,398
6,0.75,377.3575,17.23,1.4665,-8.18225,-14.0595,-1.5055,0.6525,0.0645,0.2705,0.32625,0.09375,99.379,83.36275,17.89175,0.16,19.54175,0.16525,0,-1.32,0.85775,360.52,395.435
6,1.25,377.3,16.977,1.566,-8.688,-14.461,-1.60425,0.62,0.072,0.25475,0.33775,0.1015,99.383,83.64075,17.556,0.105,19.463,0.179,0,-1.333,1.005,361.56,394.34
6,1.75,380.32,17.0445,1.269,-8.907,-12.6655,-1.809,0.671,0.068,0.251,0.32075,0.09275,99.37025,84.67225,17.4495,0.1,19.3245,0.17525,0,-1.3,0.919,364.79,393.58
6,2.25,380.67,16.595,0.56375,-8.65525,-10.775,-2.051,0.573,0.068,0.244,0.297,0.093,99.36725,86.0735,17.3585,0.0425,19.103,0.166,0,-1.3405,0.81075,365.09,393
6,2.75,383.5875,16.68,0.832,-8.6495,-10.9835,-1.64225,0.5425,0.063,0.22475,0.3125,0.08675,99.357,87.89075,17.14275,0.0325,18.88,0.16575,0,-1.306,0.825,365,392
6,3.25,382.565,16.34625,0.81975,-8.699,-10.8985,-2.0125,0.5755,0.063,0.2335,0.2805,0.083,99.36425,89.11925,16.859,0.02,18.56325,0.165,0,-1.284,0.83,365.58,391.54
6,3.75,385.59,16.688,0.978,-9.1245,-8.8265,-1.1305,0.542,0.058,0.21,0.274,0.0735,99.3705,89.7745,16.59725,0,18.077,0.144,0,-1.287,0.909,361.84,390.5
6,4.25,386.73,16.663,1.091,-9.9515,-8.438,-1.61175,0.55175,0.057,0.212,0.261,0.0705,99.3775,90.2475,16.4045,0,17.95125,0.143,0,-1.24,0.902,361,389
6,4.75,386.765,16.1555,1.014,-9.74,-8.714,-1.39525,0.53775,0.058,0.1975,0.26075,0.0755,99.3855,90.572,16.19775,0,17.709,0.14375,0,-0.37,0.845,362.01,388.9
6,5.25,389.3325,16.1505,0.95525,-10.15725,-8.976,-1.366,0.539,0.063,0.21525,0.2805,0.0715,99.39375,90.651,16.10775,0,17.67,0.1395,16.10425,6.249,2.111,361,389
6,5.75,387.1775,16.836,1.20725,-9.15525,-5.407,2.31625,0.556,0.069,0.215,0.29,0.095,99.419,90.183,16.5,0,18.09625,0.177,65.5795,26.913,5.926,363,394.14
6,6.25,382.5175,17.214,0.56525,-6.744,-2.52825,12.014,0.532,0.078,0.25275,0.30875,0.13775,99.456,87.908,17.86,0,19.1385,0.20875,138.75,62.361,12.4,356.98,402
6,6.75,376.72,17.90925,-0.766,-4.694,5.15025,27.187,0.73825,0.106,0.3685,0.41675,0.19125,99.4865,84.473,19.01625,0,19.99525,0.21425,213.395,96.836,18.021,352.28,409.32
6,7.25,369.68,17.906,-3.118,-3.0405,14.046,38.123,0.9835,0.1355,0.42975,0.5065,0.22375,99.498,79.828,19.761,0.34,21.118,0.273,313.7425,143,25.453,350,417
6,7.75,363.63,18.06125,-4.631,-1.62525,24.072,55.3655,1.069,0.159,0.504,0.5815,0.249,99.5005,73.162,20.334,1.02,21.97275,0.33375,455.83,194.66,35.084,354,423.37
6,8.25,359.3625,18.071,-6.072,-0.386,36.49275,65.0705,1.207,0.167,0.583,0.67,0.277,99.50425,68.5635,21.33775,2.41,22.786,0.388,583.16,281,49.9,357.52,431.2
6,8.75,355.78,17.855,-7.571,1.3355,55.372,84.589,1.2825,0.18425,0.63325,0.7115,0.29475,99.521,65.1305,22.0965,3.5475,23.461,0.422,757.925,340.17,58.584,362,440.7
6,9.25,352.01,17.40125,-7.9205,2.97675,62.209,94.3475,1.31,0.183,0.682,0.797,0.303,99.52,61.31325,22.61475,5,23.978,0.455,851,411.98,72.669,366.4,446
6,9.75,350.03,17,-8.49625,4.824,75.6275,108.0125,1.3415,0.18425,0.734,0.86875,0.32025,99.50775,57.03,23.241,5.775,24.5755,0.487,904.25,442.1475,76.38575,369.345,451.5675
6,10.25,348.1475,16.78175,-9.20025,6.42775,81.3115,118.56,1.414,0.198,0.765,0.931,0.3235,99.5115,53.56075,23.72375,7.0925,25.027,0.5155,1016,509.2775,91.245,375.98,459.5875
6,10.75,347.225,16.47575,-9.45725,8.88475,89.29375,131.71,1.441,0.199,0.786,0.911,0.32025,99.5065,50.806,24.163,8.01,25.307,0.52225,1146.75,596.9875,107.3825,378.605,468.2575
6,11.25,346.255,16.2955,-8.734,11.5505,92.6195,140.4475,1.438,0.19875,0.8135,0.94925,0.328,99.502,49.022,24.3345,8.81,25.85225,0.54275,1184.775,578.9925,101.245,384.025,468.145
