DOY2,HR2,TA,RH,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2,H2O,FC,LE,H
4,4.25,3.48925,94.906,0.0250055,0.607755,4.858075,0.3095575,3.93485,4.55365,5.49545,-0.83457,-0.17459,407.5301,6.6426,0.5267225,0.326725,-1.602575
4,4.75,2.74435,94.6795,0.1507125,4.527175,4.632725,0.2798575,3.82295,4.485775,5.1032,0.22465,0.9506,407.2705,6.8608,0.574595,1.5259,-3.619
4,5.25,2.95245,94.683,4.732775,14.647,3.93425,0.2870775,3.702,4.421975,5.7276,2.9452,3.0765,405.91295,7.34825,0.631285,1.9826,-0.1658075
4,5.75,3.2085,93.875,40.21575,27.939,4.054625,0.29502,3.83485,5.40665,6.42635,5.2622,4.6234,407.0044,7.732975,1.1322,4.17685,8.56375
4,6.25,4.16605,91.874,133.42,41.60975,3.962,0.3319075,5.115375,6.6898,7.25735,9.1937,10.409,405.1754,7.8076,1.10815,9.6511,28.169125
4,6.75,5.3733,90.125,271.1725,57.1935,4.8498,0.331455,5.222225,6.63425,9.02875,17.846,21.808,405.2783,7.24215,1.2625,16.445975,50.14485
4,7.25,6.58895,87.772,444.485,71.98575,4.995175,0.34515,5.241175,6.584075,10.543,34.492,59.657,401.128725,7.099825,1.581525,26.21285,82.81925
4,7.75,7.40325,84.178,635.185,86.256,5.11305,0.3532875,5.298075,6.5493,11.755,38.497,66.602,399.7572,7.3688,1.583425,37.9469,102.215675
4,8.25,8.4663,81.9,853.1275,98.9615,5.065825,0.370295,4.92395,6.516475,13.0485,51.158,103.28,398.7831,7.2258,1.65735,51.583875,131.765225
4,8.75,9.31545,79.384,1023.575,110.0775,5.663525,0.3772025,4.8219,6.39925,13.879,72.688,130.71,398.3513,7.4961,1.6702,53.6383,152.3495
4,9.25,9.497,76.256,1201.425,125.01,5.866525,0.38502,5.136975,6.0103,14.4745,80.847,152.3,397.4091,7.5925,1.795925,73.034175,198.133175
4,9.75,9.85895,73.3905,1372.625,131.56,6.2023,0.405945,5.37765,6.344,15.142,100.67,158.9,397.1149,7.3719,1.907075,79.893325,216.406325
4,10.25,10.3255,73.633,1527.425,139.24,6.077225,0.420375,5.532325,6.3304,15.6655,91.098,140.04,396.5652,7.5002,2.047075,108.58765,256.2833
4,10.75,11.421,72.32,1616.675,141.7725,6.2896,0.4252225,5.9397,6.2993,15.3105,97.435,130.3,395.909275,7.4479,2.03225,115.3602,253.843725
4,11.25,11.569,76.62475,1727.4,144.555,6.11105,0.4088525,6.4249,6.3286,15.815,118.08,134.285,395.3287,7.277075,1.984475,126.33575,279.4722
4,11.75,12.7495,72.454,1779.65,146.675,6.591625,0.44437,6.824725,6.31485,16.28675,125.48,127.79,394.5293,7.0084,1.9212,133.5961,289.7626
4,12.25,13.244,71.625,1813.15,146.69,6.5918,0.42717,7.5954,6.4714,17.112,110.3175,105.74575,394.0198,7.167425,2.08185,120.8641,289.1976
4,12.75,13.57475,71.403,1819.05,139.91,6.2124,0.4397475,8.3343,6.8516,17.0935,104.265,101.8715,393.9749,7.2798,1.809275,125.2878,271.3552
4,13.25,14.12175,68.2315,1803.175,131.51,6.6006,0.4328,8.618475,6.9233,17.3335,94.11475,95.891,393.6974,6.84565,1.946475,109.3281,246.441175
4,13.75,14.363,67.78575,1734.2,123.39,6.501,0.46523,8.76935,7.0398,17.474,85.29025,76.74625,393.8226,7.3415,1.67065,107.76465,224.57965
4,14.25,14.60975,68.88175,1647.3,113.79,6.8961,0.481165,8.714575,7.1557,17.7925,66.709,63.40325,393.7524,7.231225,1.7257,105.196,183.5214
4,14.75,14.88425,73.446,1522.85,99.376,6.9596,0.46993,8.6744,6.5782,18.0935,50.8485,39.05675,393.5466,7.092,1.6863,88.03825,163.73765
4,15.25,14.83825,68.55,1389.725,87.657,6.4182,0.46565,8.6634,6.6862,18.074,41.156,22.594,393.9064,6.9895,1.51255,86.0982,131.32805
4,15.75,15.21775,67.98275,1230.05,73.922,6.30955,0.45427,8.7445,6.923475,18.15,38.336,12.35075,393.7965,6.95465,1.2901,76.0261,95.32035
4,16.25,15.07525,69.161,1046.8,59.912,5.7922,0.43609,8.7423,6.7226,18.0105,26.915,5.5325,393.8812,7.1244,1.324025,53.7719,68.5607
4,16.75,14.66125,71.086,855.7525,43.23,5.9851,0.419195,8.7145,6.719,17.208,14.15525,3.833925,394.09335,7.1355,1.1263,50.8443,24.0016
4,17.25,14.48075,71.997,658.3175,27.258,5.4183,0.33916,8.65165,6.7824,16.453,6.6355,-4.88085,394.47455,7.1244,1.0771,31.28985,3.0407
4,17.75,14.028,74.90675,463.9475,13.98,4.7118,0.2830525,8.048125,6.8214,15.3955,0.8377825,-4.972475,394.93155,7.4848,0.8893625,12.40205,-4.051975
4,18.25,13.322,79.125,257.885,4.5652,4.1508,0.2370975,7.31985,6.0263,14.243,-1.352675,-4.52895,396.8048,7.185575,0.658595,4.96805,-3.666775
4,18.75,12.52125,81.935,120.9675,0.56978,4.0015,0.2364475,7.261725,5.7983,13.164,-3.386475,-5.18645,399.48645,7.301125,0.8282875,4.100975,-1.62245
4,19.25,12.035,84.888,36.76475,0.006957,4.3452,0.2520475,7.173725,5.4565,12.534,-5.989675,-5.441075,402.036,7.514575,1.1079,2.4038,-0.806645
4,19.75,11.231,85.861,3.30505,-0.00029312,3.9384,0.2506025,7.059425,5.4781,11.882,-5.451825,-5.37575,403.843425,7.4749,0.9546,4.162225,-2.191575
4,20.25,10.41125,87.792,0.0962775,-0.0022798,3.9776,0.19227,6.9224,5.4578,10.87,-3.49965,-4.480975,405.050075,7.3632,1.01685,1.875475,-2.7648
4,20.75,9.930025,88.852,0.0224705,-0.0021901,3.7659,0.221985,6.76575,5.6514,10.761,-2.697425,-3.776225,406.3346,7.408825,0.74499,1.4278,-2.299875
4,21.25,8.74795,88.385,0.02487625,-0.0040261,3.7256,0.195815,6.58245,5.53,10.471,-1.9506425,-3.47505,409.6316,7.292025,0.81064,0.9721625,-3.1447
4,21.75,8.609775,88.448,0.0218755,-0.0021902,4.1415,0.192025,6.409325,5.5618,10.12865,-1.88507,-3.691925,406.099075,6.8126,0.551355,1.886425,-4.569225
4,22.25,8.3393,89.3385,0.02351425,-0.0035505,4.4994,0.22297,6.2223,5.5796,9.4308,-1.976775,-3.56775,406.208225,6.707725,0.8232875,3.356125,-4.44185
4,22.75,7.651275,91.039,0.024079,-0.0016287,4.244,0.246645,6.042975,5.5874,8.88775,-3.772775,-4.03855,404.276625,7.048075,0.86414,3.54555,-6.7552
4,23.25,7.47215,90.8075,0.02526125,-0.0035436,4.4959,0.2581925,5.859075,5.5177,9.0637,-3.4959,-4.0092,405.034725,7.444725,0.88129,3.51455,-2.7853
4,23.75,6.5011,91.4865,0.0240555,-0.001303,4.4406,0.26675,5.68195,5.4524,8.9465,-3.98185,-3.211875,406.50455,7.55885,0.8714,2.5174475,-0.9307375
5,0.25,12.44625,92.663,0.03477,-0.0029552,3.70905,0.215,12.218,11.652,13.2095,-4.8487,-3.2282,416.6978,10.57475,1.087475,2.039775,-4.159475
5,0.75,11.8345,93.85225,0.0353755,-0.0019273,3.96085,0.22561,12.042,11.654,13.2185,-3.9696,-3.5763,423.432125,10.55,1.2777,0.8448625,-0.894
5,1.25,11.40525,95.11875,0.0349405,-0.0025767,4.1209,0.19869,11.915,11.653,12.7675,-3.1732,-3.055,427.510625,10.559,1.2812,0.57584,-2.7645
5,1.75,11.40825,94.9405,0.0319595,-0.0019654,3.935225,0.17848,11.815,11.646,12.9425,-4.6471,-3.8877,418.6695,10.71125,1.1042,1.3651,-1.08433
5,2.25,10.611,94.533,0.03876,-0.0019278,3.753675,0.17679,11.644,11.641,12.804,-5.0801,-4.8514,429.67,10.66325,1.07635,1.15763,-1.645525
5,2.75,10.40325,95.294,0.0380485,-0.0018681,3.8726,0.18348,11.471,11.633,12.7275,-5.1481,-4.903,426.97095,10.7255,1.2103,1.3086,-3.6853
5,3.25,10.736,95.164,0.0418665,0.068718,4.0465,0.156105,11.318,11.633,12.3895,-5.37,-4.4907,427.23465,10.375,0.95628,0.7781225,-0.52323
5,3.75,10.58355,95.42825,0.078541,1.1507,3.9354,0.179135,11.166,11.562,12.257,-4.1079,-4.9399,432.96115,10.595,1.297,1.547925,-1.762325
5,4.25,10.297425,95.81025,1.11935,5.9069,4.313025,0.20006,11.021,11.486,11.66875,-2.9025,-4.0741,427.9837,10.673,1.2362,1.81585,-2.57755
5,4.75,9.87815,95.817,16.523,15.562,4.4501,0.2462625,10.883,11.423,12.5305,-0.55993,-3.0885,424.833775,10.988,1.3398,2.70155,-2.4978
5,5.25,9.64585,95.076,74.7195,28.275,4.02315,0.27531,10.793,11.359,13.4905,6.3479,1.8669,421.73195,11.3545,1.6639,8.7114,7.4388
5,5.75,10.7115,92.86425,193.05,42.26,4.638075,0.3225975,10.706,11.281,14.63175,13.318,10.586,412.054675,11.8205,1.7432,17.8839,26.846125
5,6.25,10.8125,91.79225,358.16,55.326,4.822,0.33173,10.648,11.202,15.05,19.425,17.56,410.6399,12.209,2.0208,32.5252,52.37095
5,6.75,12.2175,88.78975,542.31,69.64,5.721125,0.345185,10.623,11.148,15.58,56.832,27.802,405.395925,12.163,1.547825,40.0239,82.82305
5,7.25,12.681,90.2425,724.135,83.627,5.4045,0.3471,10.618,11.073,15.91,83.805,50.867,403.084175,11.926,2.164075,59.842225,92.64345
5,7.75,13.31375,90.559,915.41,97.119,5.9203,0.3522225,10.636,11.019,16.056,86.961,55.994,400.95915,11.5145,2.4067,85.5576,121.34705
5,8.25,13.819,90.49525,1113.5,109.33,6.3813,0.4039525,10.702,10.939,16.593,94.489,58.41,399.5012,11.10475,2.0773,92.825525,138.814925
5,8.75,13.98425,87.88675,1296.8,121.865,6.531575,0.400655,11.054,10.89525,17.342,103.485,66.16375,398.33355,11.002,2.1567,127.222325,168.5567
5,9.25,15.20475,85.96525,1456.6,133.42,6.682,0.426085,11.399,10.857,17.89,106.66,77.424,397.37165,10.94,2.024625,123.062375,174.32335
5,9.75,15.729,85.902,1610.15,139.76,6.8798,0.440845,11.627,10.816,18.302,120.65,72.619,396.399875,10.9135,2.1645,139.44715,193.14865
5,10.25,16.553,81.73725,1741.4,149.48,7.1292,0.45236,11.889,10.849,18.69,135.16,75.047,395.33245,10.888,2.2794,141.5267,190.751825
5,10.75,16.90875,78.668,1847.85,160.32,6.8014,0.435545,12.024,10.836,18.99525,126.71,71.864,394.3256,10.548,2.48655,159.5515,218.947725
5,11.25,17.4145,79.2325,1941.025,156.3,7.262,0.463325,12.257,10.896,19.55675,136.74,67.123,394.24355,10.696,2.3479,159.2462,209.9296
5,11.75,17.678,78.97025,2021.475,153.41,6.8549,0.45347,12.45,10.926,19.95125,123.68,62.714,394.9371,11.9365,2.4743,169.654525,181.33695
5,12.25,18.0165,75.96975,2024.8,150.02,6.6659,0.445515,12.704,10.949,20.291,99.565,40.679,394.5798,11.303,2.48145,165.2748,180.50625
5,12.75,18.59925,77.41875,2037.55,141.92,6.4975,0.4370725,12.993,11.156,20.7305,100.47,37.7,394.0749,11.361,2.3239,158.947225,189.52485
5,13.25,19.285,77.73075,1979.05,129.29,6.762675,0.4349475,13.2885,11.2835,20.39825,41.6085,48.946,393.699575,11.086,2.3656,136.8897,196.846025
5,13.75,19.4,78.76,1939.8,125.57,6.637,0.4209425,13.437,11.143,20.5815,51.455,49.553,393.63715,11.24325,2.4591,128.335975,179.544425
5,14.25,19.453,77.99475,1842.975,119.0625,6.355375,0.4199175,13.4855,11.11575,20.86625,59.483,44.29125,393.1505,10.95775,2.249225,124.57685,147.5346
5,14.75,19.7245,77.8955,1750.4,110.7425,6.225075,0.40999,13.66975,11.1725,20.332,43.473,39.79175,393.162725,10.98925,2.1556,124.73485,129.22535
5,15.25,20.12775,77.63,1603.45,101.7005,5.89075,0.4184,13.73075,11.21475,20.5585,31.355,35.6175,394.3553,10.695,2.1761,119.3879,109.3017
5,15.75,18.4325,78.555,1460.025,90.30775,5.906,0.399875,13.8785,11.25275,20.7815,21.089,27.14,394.27115,10.6545,2.1383,109.8139,101.2336
5,16.25,18.4915,77.21,1261.3,75.30325,5.936125,0.3992275,13.897,11.3105,20.5495,13.346,19.96625,394.079025,10.62675,2.0142,91.794925,84.62175
5,16.75,18.5475,78.313,1075.2,64.93425,5.99545,0.389535,13.81825,11.35475,20.8715,6.9591,11.994,394.062075,10.831,1.855275,73.4199,54.1439
5,17.25,18.271,79.542,906.8175,47.43625,5.681375,0.386,13.84075,11.41575,19.9245,2.1164,8.1585,394.08185,11.2935,1.66055,62.85695,35.3516
5,17.75,18.0405,79.4785,726.5275,31.23775,5.32155,0.33632,13.72325,11.48375,19.5915,0.31509,5.950725,394.79405,11.2505,1.8092,40.108125,15.8519
5,18.25,18.0305,79.625,480.5225,15.46125,5.0996,0.33878,13.62175,11.52125,19.212,-1.06375,2.32435,395.313175,11.441,1.3652,23.32735,-0.14348
5,18.75,17.5445,81.6325,308.09,5.643475,4.986325,0.27342,13.54675,11.546,18.254,-4.151225,0.99965,396.69715,11.0695,1.328,10.423375,-1.41855
5,19.25,16.8075,81.8205,128.7425,0.9084725,4.7317,0.242285,13.46075,11.59,17.619,-5.7554,-1.51805,401.1157,10.89875,1.158,6.03975,-4.7628
5,19.75,15.974,83.0325,63.38025,0.04548575,4.6026,0.261095,13.36125,11.62125,16.79325,-4.797425,-3.011175,402.4708,10.85675,0.96781,3.73755,-2.158675
5,20.25,15.2145,84.271,16.1755,-0.001521725,4.3724,0.29461,13.2695,11.654,16.1875,-5.299075,-3.200525,408.3413,10.8655,1.5743,3.6984,-4.752
5,20.75,14.107,86.205,0.93361,-0.00239785,4.1803,0.24734,13.08575,11.6655,15.7795,-5.086725,-3.83605,407.8548,11.01,1.429475,2.44805,-2.0701
5,21.25,13.92,86.89,0.0566055,-0.001537,4.0559,0.195085,12.8945,11.68125,15.58825,-4.544475,-3.4794,408.61875,10.995,1.1505,3.01235,-3.0375
5,21.75,13.2215,87.8055,0.0365515,-0.002730875,4.2255,0.23834,12.7405,11.698,14.94625,-5.6561,-4.7515,410.2569,10.828,1.2654,1.5359,-4.6896
5,22.25,13.2895,88.4015,0.03298225,-0.004007125,3.9958,0.218375,12.64325,11.6835,15.36975,-3.902,-2.647425,415.817375,10.682,1.54485,2.048175,-1.911
5,22.75,12.419,91.196,0.03508125,-0.001606325,3.8799,0.18862,12.593,11.67175,15.27725,-4.206625,-3.02735,417.8778,10.639,1.2959,1.825,-3.6242
5,23.25,12.446,91.983,0.03469175,-0.0032122,4.0471,0.2146,12.34325,11.657,14.709,-3.594725,-3.002925,417.08875,10.7535,1.17255,1.8643,-3.17805
5,23.75,12.276,92.698,0.03710075,-0.0026411,3.9434,0.235865,12.31225,11.64825,14.018,-3.4105,-3.623575,425.8331,10.539,0.89287,2.01045,-3.2686
6,0.25,16.12675,94.2485,0.05576175,0,3.4104,0.20815,17.02825,16.28375,17.81075,-7.891925,-7.41715,418.2209,16.613,2.42555,2.853,-0.96716
6,0.75,16.13775,94.29425,0.0517665,0,3.0465,0.1969925,16.88825,16.211,17.56625,-7.499725,-7.9147,409.50155,16.3715,2.7621,3.277,0.137292
6,1.25,15.596,94.6495,0.059521,0.0002254435,3.28905,0.19816,16.80825,16.173,17.3535,-7.59445,-8.451275,422.95215,16.3275,2.801325,2.90725,-1.88325
6,1.75,15.5815,95.3855,0.0556875,0.0003218725,3.40075,0.2043825,16.72875,16.129,17.5265,-7.463625,-7.322075,415.8082,16.261,2.8003,2.16585,-1.40385
6,2.25,15.58125,95.728,0.05813725,0.0003218275,3.272925,0.19856,16.6675,16.0825,17.5635,-6.739425,-7.6543,428.8074,16.234,2.4826,1.7985,0.37115
6,2.75,15.4295,96.407,0.05538125,0.0061033,3.434025,0.2179325,16.60125,16.029,17.3735,-6.736,-6.946375,429.43165,16.0185,1.74065,1.6616,-0.5983625
6,3.25,15.389,96.443,0.06643175,0.500655,3.15005,0.19877,16.53375,15.96,17.301,-6.974,-6.214575,433.1378,16.074,1.558625,2.2819,1.353
6,3.75,15.25575,95.993,0.4027025,3.2832,3.2066,0.1814025,16.44625,15.9105,16.97075,-6.25035,-5.80945,423.641525,16.002,2.24585,2.51575,-0.4283875
6,4.25,15.04725,96.68,6.6797,10.01415,3.060075,0.17824,16.34325,15.85025,16.7235,-4.370925,-4.932175,412.86305,15.89075,1.75595,3.9094,0.757275
6,4.75,14.8415,96.98925,44.54375,18.9215,3.317525,0.183435,16.229,15.788,17.0525,-1.577675,-2.6338,416.0315,16.20875,2.0985,5.22315,2.0999
6,5.25,15.08875,96.88675,132.6275,29.558,3.6595,0.208915,16.11775,15.74575,17.629,3.920475,1.135645,414.859625,16.2315,1.5733,7.443575,2.282725
6,5.75,15.5195,94.989,276.4425,43.00125,3.9217,0.262215,15.96325,15.69725,17.957,8.844725,5.8559,412.09385,16.2895,1.9032,20.93535,11.1723
6,6.25,16.14375,92.287,443.6075,55.45225,4.101,0.27709,15.86575,15.6395,18.9115,17.9095,13.87275,405.7105,16.56025,1.87095,34.72565,24.329675
6,6.75,16.89825,90.4955,613.67,67.78725,4.318075,0.277195,15.835,15.55625,19.866,25.508,24.59025,400.370825,16.81225,1.752,55.05625,35.7267
6,7.25,17.615,87.6775,796.3025,79.037,4.43495,0.291395,15.8045,15.49475,20.25425,33.89,30.66525,395.8744,17.10975,1.7822,81.6075,52.4729
6,7.75,18.474,86.7025,993.7275,94.14425,4.533475,0.27541,15.84675,15.46775,20.704,44.98075,35.72625,393.0969,17.42675,2.07125,108.3665,73.871525
6,8.25,19.041,85.873,1175.425,98.337,4.7167,0.2925425,15.97575,15.451,21.1395,52.759,40.688,390.13705,17.43425,2.4233,154.47175,87.74105
6,8.75,19.77825,85.6335,1360.525,110.1025,4.792175,0.31755,16.0885,15.4305,21.6765,63.23675,48.5375,388.22405,17.51475,2.048125,175.400625,103.916825
6,9.25,20.403,84.5245,1519.55,119.02,4.8316,0.34788,16.08825,15.4195,22.275,64.45025,51.29675,387.420125,16.99125,2.5933,186.4926,127.119175
6,9.75,20.71325,83.71775,1675.15,125.4225,5.085625,0.368475,16.289,15.42775,22.69625,75.4355,55.3315,386.8328,17.109,2.715,196.09545,128.4846
6,10.25,21.3495,80.509,1791.7,132.9,5.411325,0.3648525,16.5705,15.45475,23.348,77.4455,61.8795,386.4911,17.4235,2.822375,214.67435,126.1729
6,10.75,21.69025,78.88125,1920.525,137.89,5.6939,0.37434,16.95025,15.461,23.65425,85.313,76.165,385.78615,17.413,2.6735,241.41375,163.83625
6,11.25,21.901,75.99325,1991.075,141.635,5.939575,0.390895,17.148,15.40825,23.773,94.25375,72.8695,384.9662,16.94875,2.5166,208.37775,164.8003
6,11.75,22.365,76.35125,2003.125,140.58,5.7901,0.37858,17.39,15.538,23.686,95.644,68.92,385.5305,16.573,2.52305,228.820925,157.73025
6,12.25,22.67025,74.8385,2091.5,138.3875,5.748125,0.366785,17.51625,15.58875,23.736,90.34375,73.79225,385.9791,16.80575,2.4367,221.894075,167.3223
6,12.75,22.816,73.9115,2099.75,138.2625,5.730925,0.38223,17.87175,15.6735,24.12,86.9975,81.33075,384.9572,16.316,2.43855,214.41255,173.7886
6,13.25,22.6705,73.99475,2011.85,132.505,5.625825,0.377,18.19975,15.71375,24.427,82.528,71.069,384.444,16.388,2.6042,239.63625,167.2655
6,13.75,23.06175,73.4345,1975.425,124.49,5.63165,0.376345,18.456,15.772,24.606,65.59675,62.13925,384.54955,16.3365,2.3804,211.35915,147.54575
6,14.25,23.164,72.597,1927.575,115.165,5.5681,0.3806325,18.55725,15.8755,24.64725,64.55875,55.382,384.48705,16.3615,2.371625,192.11695,133.797475
6,14.75,23.1965,70.95175,1819.35,111.43,5.675175,0.37286,18.7535,15.9785,24.71375,54.08875,53.63725,384.50765,16.296,2.6439,181.7965,129.0447
6,15.25,23.30475,71.83975,1665.075,105.3,5.563425,0.3658,18.799,16.0395,24.80675,50.287,44.23325,384.0002,16.40575,2.3627,191.0425,123.0569
6,15.75,23.37225,72.28525,1531.325,95.847,5.28395,0.35617,18.75075,16.043,25.0815,37.302,47.009,384.0157,16.66925,2.011325,173.15645,92.926
6,16.25,23.344,69.65525,1383,83.29525,5.174875,0.352575,18.5785,16.05075,24.909,24.7885,33.89125,384.1207,16.20125,2.14465,146.94255,75.7079
6,16.75,23.53575,68.73175,1205.175,69.88425,4.9696,0.3313625,18.46575,16.08175,24.84275,20.711,28.74875,384.1644,16.45075,2.0207,129.3724,57.2551
6,17.25,23.45025,69.33,1015.7,53.9335,4.5112,0.2925,18.38375,16.17275,24.64775,14.744,18.25575,384.0257,16.472,2.344175,101.6252,44.7128
6,17.75,23.43025,70.65525,837.415,40.84325,4.716725,0.30122,18.354,16.26575,24.18225,7.070925,9.96765,384.8165,16.57,2.13265,84.7523,20.9372
6,18.25,22.65275,72.03125,637.385,26.6405,4.458775,0.29735,18.338,16.34225,23.61975,2.776075,5.176375,384.87675,16.681,1.989925,60.834875,7.480925
6,18.75,21.91875,73.21775,461.595,15.38775,4.0594,0.2732375,18.3135,16.41625,23.10225,0.2066725,2.891575,386.1705,16.897,2.3185,37.490575,2.3082
6,19.25,21.5855,76.65475,294.955,9.157925,3.597325,0.227955,18.28375,16.45875,22.161,-2.072225,-1.54855,389.5765,17.28975,1.943775,20.23815,0.07844025
6,19.75,20.78875,79.44075,137.0425,4.237425,3.079225,0.2019975,18.19825,16.493,21.27225,-5.7536,-4.3654,394.0132,17.5675,2.9407,16.1241,-0.013845
6,20.25,20.06225,82.3905,48.69125,1.1812,2.995175,0.1998575,18.09325,16.52125,20.67625,-8.279,-5.2042,400.5447,17.76375,2.8109,9.9184,-2.2941
6,20.75,18.62475,84.46225,9.69585,0.07038725,3.0327,0.198555,17.99075,16.52075,20.032,-8.959475,-6.25475,398.94525,17.35375,2.6215,6.0223,-1.21535
6,21.25,17.65175,86.6175,0.550615,0.00032186,3.093525,0.189675,17.89975,16.54175,19.351,-9.717275,-8.463275,404.8828,17.161,2.3689,5.242875,-2.3196
6,21.75,17.42,89.434,0.08322025,0,2.9961,0.1932875,17.809,16.524,18.97,-9.8416,-8.895425,406.3704,17.25675,2.658125,4.06085,-1.010395
6,22.25,17.21975,91.6205,0.0572925,0,3.1536,0.20131,17.717,16.47975,18.6245,-8.9353,-9.037175,408.052875,17.033,2.36575,4.11485,-1.583275
6,22.75,16.84275,92.102,0.05906275,1.480725e-08,3.02565,0.18214,17.54475,16.448,18.28975,-7.8942,-8.247625,410.1032,17.01225,2.596425,4.9947,-2.619775
6,23.25,16.78775,92.179,0.05959225,0.000281645,3.1419,0.20326,17.3955,16.40575,18.293,-7.9626,-7.485675,403.412425,17.035,3.36445,4.0562,-1.9763
6,23.75,16.25075,93.91275,0.0553785,0,3.255575,0.21449,17.265,16.3775,18.094,-8.8906,-8.4,411.387125,16.891,2.773975,3.20935,-1.864
7,0.25,17.935,94.1165,0.0606815,-5.04975e-10,2.659,0.243205,19.68975,19.209,20.06225,-13.396,-14.78075,414.3837,17.6255,5.02455,3.7713,-2.768075
7,0.75,17.788,95.7235,0.0587305,-0.000329485,2.431575,0.229385,19.5455,19.12175,19.27375,-15.0945,-14.2025,406.1075,17.53125,5.532025,2.79855,-1.378675
7,1.25,17.40275,96.042,0.0549175,-8.0525e-06,2.632175,0.2507875,19.437,19.02825,19.52075,-13.9765,-14.62825,405.266875,17.37725,5.4171,2.225675,-3.7665
7,1.75,16.8655,95.96125,0.053918,0,2.5089,0.23474,19.243,18.92975,19.31125,-13.7535,-14.0065,425.9242,17.29525,5.1779,2.320975,-1.8725
7,2.25,16.9275,96.21525,0.05353225,0,2.41835,0.21774,19.05875,18.87075,19.15275,-15.009,-14.209,411.2663,17.34425,5.9299,1.6328,-3.761775
7,2.75,16.60725,96.4485,0.0572365,0.0006037725,2.450625,0.2242,18.90975,18.8015,18.881,-12.51925,-12.1675,421.0459,18.8115,5.2328,1.6425,-3.4175
7,3.25,16.50025,96.605,0.061337,0.2182025,2.64615,0.22614,18.7325,18.74675,18.2975,-13.08975,-13.10775,435.0945,18.1475,5.039775,1.693,-1.42035
7,3.75,16.32725,96.13875,0.1795875,2.110575,2.58255,0.24051,18.6465,18.6785,18.5035,-11.959,-12.945,433.38685,17.6205,4.842,3.29725,-2.69575
7,4.25,15.92725,96.34275,2.73845,8.78945,2.6175,0.25391,18.5645,18.612,18.3515,-10.8825,-10.70825,423.00285,17.668,4.7801,7.7069,-1.22155
7,4.75,15.889,96.4775,26.626,22.95225,2.9042,0.23513,18.501,18.5375,18.9895,-6.11605,-8.430675,412.8473,18.255,3.69205,11.85745,-0.96118
7,5.25,16.25625,95.7455,99.618,38.5285,3.1746,0.291765,18.45,18.48825,19.266,0.3979125,-4.1418,412.78245,19.1375,2.0086,25.6768,0.788565
7,5.75,16.966,93.63525,224.6975,56.524,3.298825,0.3146075,18.38175,18.413,20.3015,8.645425,1.855,405.41995,19.5095,1.877575,47.228,7.50875
7,6.25,17.34975,91.46575,390.8375,70.84925,3.8005,0.349585,18.3485,18.279,20.972,17.34275,9.40275,397.68325,20.1015,0.22535,62.5392,22.564425
7,6.75,18.259,89.59425,572.835,84.73975,3.793925,0.3545625,18.39075,18.2015,22.0095,28.44925,19.36,390.3927,19.956,-2.170775,86.5342,30.8729
7,7.25,19.16175,86.41475,760.6275,96.81475,3.9967,0.40476,18.3955,18.13575,22.794,39.1325,29.10525,384.039125,19.33275,-2.73275,106.73485,50.153125
7,7.75,20.12375,84.48125,944.47,109.7325,4.3007,0.42213,18.4185,18.05,23.34925,52.49825,36.14625,380.28715,19.4105,-3.546575,130.899775,57.633125
7,8.25,20.85875,82.28875,1113.55,123.4075,4.45095,0.440245,18.71975,17.99325,23.977,65.851,49.49575,378.0767,20.17475,-2.813475,144.781,69.521925
7,8.75,21.47,80.71625,1290.825,135.1,4.529125,0.45959,18.89375,17.99775,24.68525,80.06525,56.302,375.76665,21.1025,-4.7652,161.6568,86.910925
7,9.25,22.19675,79.59875,1454.4,144.2475,4.667725,0.4688325,19.15275,18.03775,25.011,86.0515,64.62675,373.94055,20.732,-5.40975,188.9252,96.314975
7,9.75,22.8895,77.97075,1630.325,149.7875,4.601925,0.4678775,19.50375,18.04125,25.57675,91.1355,77.5315,373.2569,20.051,-4.732,204.1135,104.321675
7,10.25,23.3915,76.32975,1745.4,154.4625,4.6344,0.47159,19.773,18.066,26.0675,95.2115,79.98125,371.5997,20.494,-4.53355,222.2689,108.4538
7,10.75,23.94725,74.8975,1866.475,161.23,4.4788,0.45774,19.988,18.137,26.25525,100.6835,83.919,369.9975,19.564,-4.791525,246.296,108.8133
7,11.25,24.359,72.67575,1965.5,163.2575,4.792225,0.4663,20.209,18.32325,26.416,108.5225,89.06625,370.8407,19.53125,-4.34315,256.8653,121.4382
7,11.75,24.617,71.5185,2010.775,171.9125,4.945925,0.47719,20.4015,18.447,26.777,101.72,82.08025,370.3144,19.2905,-3.7876,246.163525,113.772
7,12.25,25.01375,70.4025,2049.5,164,4.90605,0.48362,20.57025,18.5625,27.494,101.95,78.26,369.9128,19.435,-4.11345,247.27265,116.52695
7,12.75,25.25225,68.92475,2032.3,156.07,5.03675,0.4766025,20.786,18.61475,27.528,97.588,82.9145,369.324075,19.271,-3.8535,260.031075,124.842
7,13.25,25.4315,67.336,2014.7,155.885,4.984725,0.480025,21.029,18.64275,27.67575,97.117,74.953,368.632,19.048,-3.7619,261.3018,116.47225
7,13.75,25.74425,67.32,1979.725,152.08,5.043075,0.48446,21.239,18.71175,27.661,91.788,74.4395,368.811725,18.695,-2.953525,247.2606,101.6757
