DOY2,HR2,RH,TA,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT
7,3.25,59.42,0.608025,1.1257,0.231525,269.635,315.27814175,2.306854325,0.1214713275
7,3.75,59.545,0.544025,1.8557,0.51755,271.82090475,314.34160475,4.464367725,0.24362449
7,4.25,62.07,0.36795,3.65595,0.756475,274.885,315.025,7.659084575,0.413613385
7,4.75,62.155,0.028475,5.944525,1.217475,274.34581675,316.0575,9.613155575,0.6001332
7,5.25,61.985,0.233275,8.7985,1.824525,269.4025,320.2675,16.913698,0.9831091375
7,5.75,61.94,0.637925,11.47575,2.130825,269.4675,324.6809145,22.92698025,1.3141953
7,6.25,58.48,0.67435,16.39375,2.8451,263.775,328.445,28.46084725,1.8482195
7,6.75,56.25,0.95775,21.879,4.3663,262.77,330.37703325,41.0113055,2.7741932
7,7.25,53.275,1.12775,29.758,5.51045,270.2929915,332.7181935,55.89144075,3.674422375
7,7.75,49,1.3915,35.88875,6.488825,263.599556,333.645,66.4394055,4.6274433
7,8.25,47.265,1.529375,42.4385,8.02565,265.92968775,334.6,77.730471,5.05598465
7,8.75,45.14,1.657525,43.447,7.65355,266.0975,336.5675,82.32211825,5.298876175
7,9.25,41.9,1.72595,53.802,9.887,271.12623175,336.97,104.85729,7.23831635
7,9.75,39.695,2.13685,59.057,11.2565,272.8,339.1375,115.469435,7.6302172
7,10.25,36.1,2.66435,63.8835,11.6775,273.52299775,339.47,115.932905,8.5640016
7,10.75,33.825,3.00065,71.0295,12.8125,275.415817,343.245,130.86744,8.68140515
7,11.25,32.845,3.186425,86.785,15.40325,278.2228255,344.9275,153.78805,10.6886675
7,11.75,32.3925,3.5609,89.075,15.7055,277.78,346.6,170.844625,11.4298345
7,12.25,32.01,4.1163,84.285,14.6445,278.84,346.6,174.324835,10.5994945
7,12.75,30.995,4.5122,103.6375,17.9975,279.0475,347.7125,196.3161525,13.28481125
7,13.25,30.3,4.660275,99.095,17.457,281.6925,350.2875,182.46765,12.32755925
7,13.75,28.895,4.8676,94.17,17.636,282.64385,351.56,182.91822,12.484083
7,14.25,29.275,5.012,102.6525,17.60575,282.48,353.2675,199.31969,12.241961
7,14.75,28.6975,5.242625,89.675,15.83625,284.27826825,352.2175,180.0002775,11.24611525
7,15.25,27.79,5.0827,92.42,16.42125,285.5975,350.84,179.318375,11.652753
7,15.75,27.295,5.19875,78.07875,13.26975,285.5275,351.3025,167.3841175,10.53288285
7,16.25,26.5,5.1819,81.0915,13.84675,286.54738725,353.805,152.57461,10.0852749
7,16.75,26.5,5.6382,68.1075,11.834,285.0625,354.95,125.0763,9.0274459
7,17.25,26.185,5.3745,58.20525,10.317,285.655,356.9025,118.025085,7.89150375
7,17.75,26.19,5.394775,53.739,9.38875,286.35639425,354.135,115.449425,7.85417655
7,18.25,26.69,5.609475,52.871,10.29925,282.63560975,352.035,104.933905,7.1147782
7,18.75,28.4575,5.872975,43.03025,8.2716,284.179134,349.925,87.995753,5.963160375
7,19.25,29.19,5.698525,40.43625,7.1956,284.275524,348.29,71.853326,5.218394625
7,19.75,30.6975,5.398475,34.48,5.525225,282.85231325,346.5675,60.3423905,4.03516165
7,20.25,33.9925,4.927275,27.5595,4.923175,280.6743785,345.2125,54.51831125,3.4802101
7,20.75,35.5725,5.00135,21.47775,4.055525,276.98,344.0225,41.596332,2.8574203
7,21.25,41.095,4.688275,17.498,3.387575,274.1972815,342.2575,30.08270375,2.1063211
7,21.75,45.7675,4.517325,12.12775,2.333025,272.4625985,340.835,21.942472,1.376276875
7,22.25,50.79,4.260175,8.028075,1.62125,270.345,338.89,15.705912,1.0099451175
7,22.75,53.395,4.055125,5.4616,1.2109,267.342149,334.4675,9.93523015,0.65721313
7,23.25,53.76,3.36265,3.398425,0.87575,263.81726925,331.42071925,7.378878725,0.4137311825
7,23.75,54.0875,2.6177,1.77415,0.443525,262.545,326.68502825,3.45053895,0.185343895
8,0.25,62.44,-0.66945,0.019,0.023,252.12,305.13,-0.23837936,0.00182374245
8,0.75,64.3075,-0.80235,0.003,0.009375,251.04,305.12,-0.24360687,0.0007752886
8,1.25,63.5,-1.10395,0.003,0.0155,246.11,304.37,-0.24902785,0.00014309675
8,1.75,64.485,-0.87165,0.01045,0.018,248.4,303.56,-0.236163965,0.001900430625
8,2.25,63.975,-1.05755,0.003825,0.0272,248.72,303.14,-0.22130665,0.003182930375
8,2.75,64.45,-1.6432,0.0048,0.01155,250.22,302.4,-0.19300357,0.004050277
8,3.25,65.65,-1.818,0.02425,0.0156,252.85,300.75,-0.15108794,0.00260364365
8,3.75,65.385,-2.1636,0.01625,0.015225,252.61,301.41,-0.102158025,0.0019974185
8,4.25,64.57,-1.9457,0.03175,0.02825,252.17,300.88,-0.020476714,0.00569159425
8,4.75,65.06,-1.79845,0.0744,0.064,250.62,301.33,0.0829719025,0.0121979105
8,5.25,64.475,-1.8647,0.178125,0.150475,249.43,300.77,0.76832006,0.043762596
8,5.75,64.225,-1.9175,1.3529,0.3434,249.17,302.24,2.95316445,0.27322205
8,6.25,63.78,-1.85165,3.82975,0.7034,254.66,302.66,7.2537755,0.68012652
8,6.75,62.5725,-1.7632,7.1311,1.46255,257.58,306.34,14.532857,1.13835345
8,7.25,60.8825,-1.37695,13.5885,2.33485,257.38,309.74,25.309217,1.73929525
8,7.75,57.0725,-1.099,19.998,3.293,253.31,312.7,35.376822,2.5406943
8,8.25,53.175,-1.024,20.268,3.6879,254.94,315.32,41.2806635,2.69834435
8,8.75,50.46,-1.0824,30.94,5.75515,257.5,315.47,58.358526,4.06638905
8,9.25,48.105,-0.7717,45.087,8.267525,253.2475,316.5225,81.308605,5.577469225
8,9.75,46.045,-0.4061,49.94425,8.7985,255.83,317.0225,95.7419985,6.4760869
8,10.25,41.4125,-0.2112,55.41,9.772,259.36,317.515,102.56316,6.870212
8,10.75,38.62,-0.15975,61.1225,10.6125,259.5,317.7,109.9078,7.96333075
8,11.25,37.7975,-0.0531999999999999,65.382,11.738,263.9,318.04,125.97678,8.4629928
8,11.75,34.8675,0.138,76.378,13.26,259.54,317.885,136.24988,9.602202
8,12.25,33.8275,0.1038,72.106,11.904,262.685,319.91,136.30412,9.046945
8,12.75,32.54,0.3878,82.132,13.862,258.61,321.135,153.28878,10.4977
8,13.25,32.1375,0.8842,75.83,13.044,259.805,322.878561,144.42014,10.636688
8,13.75,31.425,0.8582,72.178,12.902,261.71,323.485469,140.16144,10.1908708
8,14.25,32.7675,1.02695,63.76675,10.1585,262.7525,327.310829,114.016265,8.440678025
8,14.75,32.135,1.21545,57.22575,9.4675,259,330.2,112.226505,7.482004125
8,15.25,30.945,1.491825,49.0795,9.50225,262.175,331.2225,92.576857,6.5502621
8,15.75,32.1175,1.1239,54.3835,8.6715,263.135,331.5125,101.6712755,6.560661725
8,16.25,32.835,1.41065,54.30025,8.863,263.3125,331.5275,95.22755825,6.9225173
8,16.75,32.8725,1.466575,45.832,7.733325,260.3675,330.3275,84.936617,5.8567023
8,17.25,32.7,1.49365,43.4785,7.257975,258.4025,329.7275,81.0004585,5.5043098
8,17.75,33.2875,1.362075,40.04525,6.612925,259.3025,328.3,72.360549,5.21334205
8,18.25,34.06,1.459075,38.075,6.660425,260.2025,326.935,71.4186775,4.878966725
8,18.75,34.98,1.450175,29.477,5.1675,258.835,326.3675,54.86026275,3.62300575
8,19.25,36.0025,1.26315,24.34375,4.4682,260.005,326.325,45.79056575,3.13143925
8,19.75,42.62,1.30075,17.47525,3.174775,254.81,325.4075,32.65653,2.353619825
8,20.25,44.62,0.656325,12.2745,2.419575,252.4025,323.4075,22.621772,1.701341575
8,20.75,47.55,0.9973,6.46175,1.1549,248.83,318.8118705,13.53301575,0.9555669925
8,21.25,52.5075,0.62895,2.882,0.60025,247.3275,315.0075,6.511074175,0.49888265
8,21.75,56.345,0.14135,0.370125,0.2083,247.35,309.9,1.7000858,0.0997619895
8,22.25,57.215,-0.122775,0.0605,0.09705,248.3625,309.1025,0.245445405,0.01686765925
8,22.75,57.7575,-0.166125,0.03155,0.021275,246.6775,307.84,-0.01357845725,0.00596441925
8,23.25,58.8175,-0.21655,0.034,0.02445,251.805,306.5025,-0.1326968475,0.005134726
8,23.75,61.4375,-0.53905,0.03755,0.027475,253.905,305.5225,-0.235324605,0.000468787
9,0.25,59.9775,-6.28415,0.025,0.014075,220.472076,285.2375,-0.3763791525,0.00045620495
9,0.75,60.575,-6.192375,0.0344,0.0151,220.137031,284.0825,-0.31493849,3.77762e-05
9,1.25,65.835,-6.634625,0.018,0.022,220.14870725,281.6425,-0.31246331,4.85825e-05
9,1.75,63.9775,-6.0879,0.0148,0.01015,220.84,282.22,-0.331649565,0.00940694255
9,2.25,66.305,-6.1142,0.01725,0.016,220.72702,280.36,-0.328922605,0.0035963033
9,2.75,66.565,-6.3911,0.023675,0.00885,219.84,278.2,-0.296503125,0.00133732875
9,3.25,67.7025,-6.5205,0.01905,0.0281,221.395088,277.550632,-0.30578001,6.026e-05
9,3.75,67.805,-6.8441,0.005925,0.0307,221.84,278.129294,-0.3061091,0.00942747945
9,4.25,62.465,-7.1796,0.00155,0.0325,221.447072,277.848476,-0.282991645,0.006740663025
9,4.75,66.515,-7.2641,0.00445,0.01645,219.035072,276.204498,-0.2843362,0.002079510275
9,5.25,66.3575,-7.3532,0.0094,0.0293,219.951776,276.187664,-0.26973,0.018469162
9,5.75,61.1375,-7.305,0.02315,0.0542,219.594904,274.018036,-0.23157312,0.006915578
9,6.25,65.785,-7.604,0.05705,0.02825,218.641548,274.234322,-0.156456305,0.0067778818
9,6.75,66.9,-7.7845,0.04015,0.1098,215.78147,271.112358,0.1206929,0.04323811825
9,7.25,67.9,-7.7736,0.722825,0.4006,218.154362,271.109352,1.39548745,0.30137303
9,7.75,67.965,-7.8177,5.4627,1.4622,218.288492,274.214938,8.6431511,1.012859525
9,8.25,65.165,-7.6957,9.6445,3.08185,216.449352,279.16,14.916524,1.94136275
9,8.75,62.7075,-7.2961,16.742,3.89275,214.786498,285.44,24.5788015,2.83464555
9,9.25,57.885,-6.9288,26.199,5.64585,215.659894,288.058714,43.8193,4.12268755
9,9.75,52.16,-6.8543,39.037,7.25405,217.91623,292.000226,57.05667,6.37482265
9,10.25,48.9,-5.815,42.454,7.95645,220.49076,296.772972,77.830858,5.89257575
9,10.75,48.46,-5.4157,53.3715,9.6935,222.221544,295.791916,94.645595,7.62348075
9,11.25,46.84,-5.934075,60.19575,11.10225,223.35856875,296.71740625,106.040965,9.80482175
9,11.75,45.285,-5.503675,71.06475,12.00575,224.90397625,300.692345,132.2060925,10.67637825
9,12.25,43.75,-4.92405,83.925,13.42625,225.9969475,302.62958,149.543745,12.13129025
9,12.75,41.345,-4.933575,80.8975,12.6365,227.1530525,304.700425,127.61686,10.54943075
9,13.25,41.01,-4.340475,64.31575,11.594,229.172849,306.6009675,109.641295,9.7292408
9,13.75,38.65,-4.83825,71.7425,10.09,230.18901375,306.58701175,116.6227,8.5302538
9,14.25,39.0375,-4.630875,73.72,12.04,232.23709,304.99537375,122.78015,10.4891
9,14.75,38.095,-4.51805,74.364,13.806,233.044354,306.225,131.38964,11.903748
9,15.25,37.7625,-4.761,75.10125,11.41125,227.9185905,305.12016625,128.2918,9.96135375
9,15.75,38.7,-4.8338,63.2775,11.6865,231.89304,305.96986,101.449289,9.82987735
9,16.25,43.995,-4.9478,53.9645,9.84775,229.728771,303.92,87.08452125,7.752361775
9,16.75,45.345,-5.0273,42.86,7.481175,229.015496,303.219269,75.7609135,6.08945165
9,17.25,46.19,-5.05685,34.50825,6.300625,228.325376,302.923376,60.203104,4.77576365
9,17.75,48.46,-5.08855,23.54675,5.169225,227.817355,301.43,42.7496445,3.347170525
9,18.25,48.3175,-5.3759,12.7545,2.752175,227.908114,299.972498,24.15401,1.897722625
9,18.75,50.945,-5.6153,10.1745,2.096125,228.288132,298.092345,16.389442,1.299438575
9,19.25,54.65,-5.9035,3.294,1.2796,227.818543,297.15753425,6.4999887,0.71246821
9,19.75,55.0775,-6.14565,0.386625,0.4585,226.31153625,296.3925,0.98718188,0.14550906
9,20.25,58.9575,-6.3862,0.2198,0.0876,227.58226825,292.05,-0.041175342,0.011444289
9,20.75,60.465,-6.38805,0.0839,0.0507,225.31648025,290.1825,-0.30423416,0.0131822
9,21.25,61.35,-6.37395,0.020825,0.03355,225.63593975,291.3125,-0.37903875,0.0068450755
9,21.75,62.4,-6.39435,0.0364,0.015,224.8960345,289.595,-0.42856619,4.52e-05
9,22.25,62.01,-6.42685,0.04535,0.023975,224.4092845,286.85,-0.3350584,0.005838649375
9,22.75,62.3975,-6.4654,0.002875,0.02865,223.63261275,287.7675,-0.33320744,0.00253672725
9,23.25,62.315,-6.517175,0.0049375,0.029925,222.58128475,286.37,-0.31992963,1.617885e-05
9,23.75,60.1,-6.888675,0.007,0.0162,221.82774,286.4425,-0.3493756,0.002580498125
10,0.25,63.26,-18.408,0.054675,0.0273,185.99,218.915,-0.06072423575,2.098945e-05
10,0.75,61.89,-18.273,0.054675,0.03005,186.01,221.2925,-0.0721656125,0.002581679375
10,1.25,61.915,-18.56525,0.054675,0.0169,186.52,224.44,-0.06495018675,3.373e-08
10,1.75,64.22,-18.751,0.054675,0.019,187.5025,223.385,-0.05256674775,0.0029529917
10,2.25,62.88,-18.89,0.054675,0.023125,186.2075,224.5625,-0.04400774775,0.003674278
10,2.75,63.21,-18.899,0.054675,0.0172,187.01,224.31,-0.054206233,0.0010304615
10,3.25,65.11,-19.049,0.054675,0.022675,189.3175,224.925,-0.0337067045,0.0033338455
10,3.75,64.44,-18.782,0.054675,0.019225,189.515,224.4175,-0.03808170175,0.0036376377
10,4.25,64.44,-18.52,0.054675,0.004325,186.74,225.3775,-0.04448751025,0.0017450063
10,4.75,62.68,-18.59,0.054675,0.015475,186.8525,225.055,-0.046833137,0.00461050385
10,5.25,63.46,-18.778,0.054675,0.01725,199.185,229.395,-0.0342289025,0.0033538355
10,5.75,62.61,-19.17,0.054675,0.0193,199.6425,232.305,-0.05780139275,7.53625e-05
10,6.25,64.37,-18.735,0.054675,0.00365,200.94,234.6175,-0.0204087505,0.006686973
10,6.75,62.79,-18.3,0.054675,0.0139,196.6375,232.4225,-0.0270959535,0.00331639145
10,7.25,63.68,-18.575,0.054675,0.003,199.6425,232.05,-0.017428159125,0.001896939875
10,7.75,63.73,-18.483,0.0371,0.00825,200.435,234.55,-0.00406147715,0.0079878743
10,8.25,61.68,-18.083,0.1609,0.079125,203.1075,236.3725,0.03136673155,0.03791326425
10,8.75,63.17,-18.537,0.1719,0.376275,199.6225,225.1075,0.78582179,0.619777305
10,9.25,60.48,-18.327,2.20155,2.5476,197.315,226.435,5.66408995,5.201143075
10,9.75,59.77,-18.666,7.292825,6.96805,195.9025,225.5625,17.381379,14.0048565
10,10.25,58.6,-18.443,15.8205,14.7755,192.4575,227.44,35.56963075,29.526873
10,10.75,56.23,-18.369,28.33,27.267,190.5325,229.875,64.0641215,42.963017
10,11.25,57.59,-17.78,41.13325,37.2875,188.49,228.9225,89.14433975,47.94757475
10,11.75,58.02,-17.415,50.5765,42.92575,188.1325,231.565,103.1615525,62.8061655
10,12.25,59.25,-17.319,62.9295,40.874,180.895,235.6475,124.069725,57.083202
10,12.75,55.88,-17.292,66.429,43.5665,180.69,236.2075,127.4422875,57.98932825
10,13.25,55.22,-17.625,62.00225,25.93625,176.0625,233.425,122.4056875,38.39240925
10,13.75,56.87,-17.687,66.75375,30.85875,168.0525,229.2225,123.8958125,43.0928995
10,14.25,52.45,-16.953,58.52125,36.89475,167.81,226.8425,116.93117,50.7439435
10,14.75,51.67,-17.02,50.016,39.0085,169.535,225.8425,99.56478225,48.1343945
10,15.25,51.04,-16.897,36.73575,28.198,176.6525,227.005,78.89645575,39.4255225
10,15.75,53.69,-16.879,25.9585,18.16525,179.4025,227.66,59.58823575,24.1779725
10,16.25,55.53,-16.795,17.50625,11.7425,181.54,229.49,38.218257,16.39975
10,16.75,55.2,-17.232,7.1922,6.525575,180.5625,228.0275,17.52574175,14.04036025
10,17.25,56.08,-17.459,1.82845,2.083025,182.1875,227.125,4.910581425,4.684730425
10,17.75,51.57,-17.67,0.0732,0.2234,183.2,225.1875,0.5817465575,0.5729041975
10,18.25,52,-18.202,0.0919,0.0836,194.385,223.52,0.02155933675,0.025739796
10,18.75,59.82,-18.549,0.0595,0.046525,196.635,223.4975,-0.0356968085,0.018967517
10,19.25,58.13,-18.862,0.0169,0.02525,194.515,224.78,-0.0445021115,0.00353889955
10,19.75,60.38,-18.136,0.074,0.02655,185.285,220.6775,-0.0501670065,6.49775e-05
10,20.25,60.29,-18.557,0.1311,0.02065,196.875,226.215,-0.0567308335,0.001940253075
10,20.75,61.62,-18.86,0.1311,0.014225,197.5825,226.485,-0.061540084,0.006742410575
10,21.25,60.84,-18.357,0.1311,0.035175,194.265,227.74,-0.0627481555,0.006706246
10,21.75,62.95,-18.802,0.1311,0.0026,195.4475,226.2575,-0.058333658,0.00307346505
10,22.25,64.07,-18.667,0.1311,0.0232,193.195,221.0975,-0.066843743,0.00678169075
10,22.75,61.07,-18.125,0.1311,0.00675,185.745,222.37,-0.06215447525,3.768e-05
10,23.25,59.5,-18.339,0.1311,0.02245,185.4925,223.2775,-0.06928789775,6.234975e-05
10,23.75,62.93,-18.686,0.1311,0.0205,184.9,220.27,-0.05543344675,0.009625470325
11,0.25,59.5,-30.46825,0.0438,0.0016,171.8525,189.365,-0.04227623475,3.7735e-05
11,0.75,59.1,-30.5515,0.0438,0.016325,172.645,190.66,-0.0510369415,0.00166814575
11,1.25,60.85,-30.43525,0.047928125,0.0155,172.8725,190.995,-0.03852451625,0.0017149475
11,1.75,60.0875,-30.11925,0.05205625,0.03535,174.1875,190.6225,-0.04162158825,0.00840736475
11,2.25,61.6075,-30.725,0.056184375,0.01975,175.3325,191.3175,-0.06531004875,2.8438125e-05
11,2.75,61.975,-30.62225,0.0603125,0.0192,175.5225,191.68,-0.0438221935,2.6445185e-05
11,3.25,62.895,-30.95025,0.064440625,0.0324,176.7125,191.195,-0.04426027025,3.76225e-05
11,3.75,63.47,-30.4005,0.06856875,0.007,178.8375,192.475,-0.056751866,0.00220517525
11,4.25,65.5375,-30.2015,0.072696875,0.0143,181.06,193.6375,-0.04135166725,3.7755e-05
11,4.75,67.6825,-30.0225,0.076825,0.02945,181.6875,193.3325,-0.04746889075,0.00155538
11,5.25,67.845,-30.146,0.080953125,0.0088,182.1175,192.785,-0.044307665,3.3864836e-05
11,5.75,67.97,-30.0745,0.08508125,0.016375,180.43,192.8275,-0.05120710825,0.0020499612
11,6.25,68.595,-30.0275,0.089209375,0.03275,181.3075,193.695,-0.06452878125,0.0020282288
11,6.75,68.165,-29.90375,0.0933375,0.01625,180.375,193.4675,-0.0377082625,0.0091197614
11,7.25,65.4575,-29.88225,0.097465625,0.006025,180.89,193.2425,-0.03797760775,0.00682023555
11,7.75,63.3625,-30.11625,0.10159375,0.0278,181.885,194.295,-0.0456623145,1.71102e-05
11,8.25,62.5275,-30.1785,0.105721875,0.035,178.715,194.05,-0.05096137575,0.0033833675
11,8.75,62.565,-30.0515,0.10985,0.043375,177.83,194.3175,-0.0333620915,0.00032098525
11,9.25,61.3575,-30.283,0.0284,0.0304,179.2,194.13,-0.0407522785,0.006749672
11,9.75,59.7775,-30.14675,0.0798,0.098,178.265,194.465,-0.027503372,0.014937266
11,10.25,57.0275,-29.61775,0.1197,0.173375,174.775,193.575,0.0409063747,0.06656165625
11,10.75,58.0975,-29.531,0.114775,0.454575,174.91,195.7425,0.5576513625,0.7606705625
11,11.25,56.76,-29.58275,0.5532,1.921175,175.425,197.1,2.304967825,3.2601689
11,11.75,57.06,-29.651,2.3118,3.8742,178.9125,195.845,5.197873025,7.927476525
11,12.25,56.8975,-29.693,4.006675,5.6711,176.315,196.3275,8.8016968,13.13504675
11,12.75,55.7175,-30.0255,5.545275,7.3901,173.265,194.1725,11.962046,17.10265325
11,13.25,56.875,-29.578,6.86275,8.190775,172.445,195.7025,12.706568,19.59872425
11,13.75,55.28,-29.51425,5.893775,8.07395,172.9925,196.0375,11.90155525,17.85280375
11,14.25,55.89,-29.48925,4.986925,6.265825,173.605,192.685,9.474756625,14.63016075
11,14.75,55.32,-29.83975,3.125425,3.89265,172.54,191.78,6.14882,9.437858125
11,15.25,58.435,-29.90175,0.91765,1.942475,174.595,192.8775,2.76696715,4.19573755
11,15.75,58.465,-29.5115,0.22915,0.653425,174.5125,195.44,0.89391828,1.14294465
11,16.25,56.795,-29.7515,0.0602,0.205425,174.92,194.39,0.1229389925,0.152389975
11,16.75,55.615,-29.75225,0.0276,0.135375,175.0625,192.7875,-0.014060055875,0.013193383
11,17.25,55.0375,-30.5325,0.03325,0.06435,176.7775,191.54,-0.0306172095,0.00531435295
11,17.75,57.69,-29.93175,0.080725,0.05325,177.1775,193.9975,-0.038659166,7.727055e-05
11,18.25,59.5925,-30.03125,0.06795,0.019625,176.3325,193.785,-0.03461341475,0.002145729475
11,18.75,59.14,-30.23475,0.0583,0.0178,176.3625,193.8425,-0.045107863,3.39888e-05
11,19.25,57.43,-30.1625,0.053,0.017725,175.96,193.6325,-0.0474769875,0.00895370045
11,19.75,57.9675,-29.7815,0.0477,0.03325,175.575,192.01,-0.038874372,0.00171494775
11,20.25,55.08,-30.19625,0.0424,0.0096,175.585,192.0275,-0.04750415475,3.7465e-05
11,20.75,61.17,-29.86325,0.040625,0.029,175.5925,192.96,-0.085569771,1.069085e-05
11,21.25,62.1925,-29.959,0.040625,0.0245,175.865,193.1525,-0.05786614775,7.528e-05
11,21.75,60.9475,-29.8835,0.040625,0.023625,175.86,192.595,-0.0610705695,4.9861508625e-05
11,22.25,61.665,-30.17675,0.040625,0.02015,176.475,191.6375,-0.04159022125,2.444301725e-05
11,22.75,63.2,-30.1965,0.040625,0.001125,176.5375,190.99,-0.0614342455,3.7435e-05
11,23.25,63.505,-30.57725,0.040625,0.0081,175.87,190.68,-0.04910489625,1.03152325e-05
11,23.75,61.825,-30.50875,0.040625,0.004625,175.0225,190.855,-0.04743219125,0.006708708075
12,0.25,37.0325,-34.81525,0.0235,0.01775,159.56,182.13,-0.04854235425,6.135e-08
12,0.75,37.655,-34.767,0.0235,0.012275,160.1575,181.9775,-0.05352078225,3.74425e-05
12,1.25,39.5475,-34.671,0.0235,0.02105,159.2375,182.175,-0.055305969,0.0067257257
12,1.75,37.0825,-34.6505,0.0235,0.0456,156.3125,182.3075,-0.06771538775,3.76325e-05
12,2.25,38.3275,-34.45,0.0235,0.03305,154.51,182.1775,-0.0484714375,0.0020516835
12,2.75,34.8075,-34.47475,0.0235,0.0466,155.4975,182.485,-0.057161599,3.7735e-05
12,3.25,30.1575,-34.57625,0.0235,0.02605,156.3875,182.3925,-0.05414749275,1.894545e-05
12,3.75,35.7925,-34.63425,0.0235,0.028,156.0875,182.1875,-0.064054087,0.0089756235
12,4.25,36.275,-34.56175,0.0235,0.01575,157.6175,182.3425,-0.0476637455,0.0028519392475
12,4.75,36.72,-34.2975,0.03175,0.0187,158.2275,182.865,-0.06492964225,5.38375e-05
12,5.25,38.53,-34.52575,0.04,0.0233,157.9775,182.7875,-0.0493367195,4.2383125e-05
12,5.75,38.1775,-34.672,0.041345,0.0166,158.5325,182.74,-0.0560321415,0.002218269875
12,6.25,39.305,-34.62025,0.04269,0.020125,157.155,182.75,-0.04844420875,0.0135721835
12,6.75,42.86,-34.70575,0.044035,0.02395,156.94,182.055,-0.05749789025,3.751e-05
12,7.25,41.765,-35.03025,0.04538,0.0465,157.7325,181.83,-0.0486746025,0.00219398045
12,7.75,40.2525,-34.783,0.046725,0.036375,159.22,181.7525,-0.0579047465,0.00261520625
12,8.25,40.22,-34.58725,0.10935,0.0342,159.0925,182.3625,-0.04934528475,0.0028523184825
12,8.75,42.1425,-34.317,0.0478,0.010675,158.08,182.8425,-0.05577066225,3.396564e-05
12,9.25,40.54,-34.075,0.0284,0.003,158.5025,183.72,-0.0442381055,0.0067106637
12,9.75,42.095,-34.04125,0.05195,0.020075,158.3625,184.1775,-0.055776868,3.01875e-07
12,10.25,40.9,-34.09475,0.088,0.0271,159.0825,184.44,-0.04751850975,0.0061071675
12,10.75,37.7375,-34.30225,0.114775,0.065225,153.2275,183.8175,-0.04498076425,0.003671567875
12,11.25,41.2025,-34.31725,0.051,0.013,149.905,183.42,0.0233104215,0.0525319975
12,11.75,43.0925,-34.0375,0.0191,0.13255,149.065,183.8025,0.19569441,0.3728287125
12,12.25,43.3975,-34.01875,0.03775,0.4183,149.8625,183.7975,0.62477343,1.1160131775
12,12.75,44.8675,-34.11775,0.1354,0.87825,155.1525,183.985,1.11407945,2.10633125
12,13.25,43.525,-33.9515,0.188675,1.0451,160.735,184.1975,1.448721525,2.725247675
12,13.75,40.69,-33.99725,0.05225,1.079825,163.945,184.72,1.368844875,2.764810025
12,14.25,44.245,-33.6565,0.2669,0.54075,160.2575,185.245,0.984199365,2.15123905
12,14.75,46.6075,-33.84225,0.0423,0.4055,158.7725,184.9825,0.4967525775,1.181232975
12,15.25,43.0625,-33.783,0.00615,0.0667,153.865,184.715,0.1501005075,0.3774044675
12,15.75,41.6425,-33.32675,0.14775,0.061425,153.34,185.2325,-0.008092895125,0.033416509
12,16.25,38.7575,-33.331,0.0602,0.009225,154.555,186.2175,-0.04052819675,3.76e-05
12,16.75,37.405,-34.07525,0.0276,0.020825,155.305,184.6775,-0.0497437225,1.4425625e-05
12,17.25,39.9025,-34.34675,0.0778,0.039725,155.5875,183.7775,-0.05324337175,0.0067411724
12,17.75,41.1575,-34.12025,0.08825,0.025,154.075,183.85,-0.058364477,1.618005e-05
12,18.25,41.095,-33.86275,0.044,0.031925,154.57,184.2625,-0.046987703,0.00247085075
12,18.75,38.6425,-34,0.0571,0.0342,153.8025,184.265,-0.05684549925,0.0027974986
12,19.25,39.445,-33.464,0.004225,0.0479,155.2075,185.0525,-0.05494064725,2.8548125e-05
12,19.75,41.715,-33.92325,0.0098375,0.018225,156.2375,184.5325,-0.0694317165,1.322575e-05
12,20.25,42.5525,-33.578,0.01545,0.0291,157.3125,184.885,-0.06100594975,7.1649e-05
12,20.75,40.8775,-33.38325,0.01545,0.00845,156.69,185.495,-0.07078139775,0.00302257385
12,21.25,40.76,-33.318,0.01545,0.0344,156.765,185.9475,-0.0672375515,0.00302294095
12,21.75,42.155,-33.25025,0.01545,0.0208,156.2125,185.9275,-0.100099322,0.00915905275
12,22.25,45.13,-33.89625,0.01545,0.0319,154.78,185.055,-0.07173374,1.614453e-05
12,22.75,43.3725,-34.77475,0.01545,0.0282,154.5425,183.12,-0.0707816065,0.01583022975
12,23.25,41.325,-34.585,0.01545,0.03375,155.9325,182.375,-0.04723996175,1.13912e-05
12,23.75,40.065,-34.5445,0.01545,0.036375,158.255,182.595,-0.058952835,0.00178092075
