DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
5,18.25,0.6995,15.92,2.925,-0.469,-0.866,0.176,21.8855,-5.8625,41.449,0.254,13.11,16.171,15.02,22.23,78.09,384.902,14.35,9.64,294.1,143.6,0,22.37,284.9,393.2,5.119,123.1
5,18.75,0.548,15.15,2.437,0.679,0.42,0.314,-16.702,-13.5285,26.195,1.944,6.361,15.31,14.84,23.33,78.1,385.3725,13.92,-59.2,107.95,52.76,0,11.54,282.5,386,5.0815,70.9
5,19.25,0.438,14.33,2.063,2.116,1.347,0.542,-31.6135,-12.8595,12.468,0.649,2.605,14.59,14.63,25.22,78.1,386.329,12.61,-100.1,17.465,3.945,0,2.375,279.1,378.1,5.1375,15.44
5,19.75,0.3305,13.55,2.027,2.641,1.956,0.612,-34.9045,-11.074,6.365,-0.442,-0.874,13.82,14.32,25.98,78.12,386.806,11.99,-105.1,1.641,-3.279,0,2.227,276.8,370.8,5.138,0.7
5,20.25,0.3405,12.86,2.062,2.355,1.868,0.406,-33.889,-8.3045,3.788,-1.054,-4.059,13.23,14.07,26.98,78.13,387.68,11.3,-102.7,1.4185,-3.25,0,2.551,274.7,365.2,5.114,0.672
5,20.75,0.337,12.28,2.038,2.014,1.671,0.139,-35.7965,-5.816,2.742,-0.544,-6.342,12.75,13.78,27.63,78.16,387.8765,10.86,-102.5,1.423,-3.009,0,2.646,273,361.7,5.1725,0.673
5,21.25,0.332,11.94,2.08,2.376,1.719,0.238,-36.301,-4.156,2.224,-0.442,-7.197,12.325,13.52,28.45,78.18,388.377,10.78,-100.8,1.4295,-2.923,0,2.657,272,361,5.13,0.673
5,21.75,0.328,11.48,2.06,1.697,1.913,0.064,-38.7765,-4.198,2.215,-0.779,-8.34,11.87,13.18,29.07,78.19,388.869,10.47,-98.9,1.4285,-2.811,0,2.649,270.8,359.9,5.189,0.673
5,22.25,0.3115,11.09,1.992,2.1155,1.7725,0.069,-36.8775,-3.7795,1.9775,-0.7485,-9.86,11.595,12.865,30.01,78.2,389.261,10.09,-98.6,1.4345,-2.894,0,2.602,268.3,358,5.093,0.673
5,22.75,0.274,11,1.922,1.685,1.565,0.095,-32.189,-4.1825,1.686,-0.243,-10.99,11.255,12.615,29.07,78.2,389.4135,10.04,-97.3,1.44,-2.742,0,2.644,268.4,355.4,5.193,0.673
5,23.25,0.285,10.94,1.855,1.738,1.427,0.053,-31.5205,-3.137,1.246,-0.261,-11.91,10.92,12.31,30.23,78.19,389.463,9.68,-95.1,1.4435,-2.626,0,2.628,266.6,353.7,5.2695,0.673
5,23.75,0.2425,10.68,1.773,1.765,1.518,0.0795,-33.8195,-3.393,1.206,0.092,-12.68,10.57,12.06,30.26,78.18,389.4725,9.47,-93.5,1.4485,-2.599,0,2.595,266.8,351.5,5.302,0.673
6,0.25,0.23,15.08,1.832,2.8365,1.9755,0.105,-35.894,-3.339,2.459,-0.175,-9.67,15.09,16.77,23.71,78.375,390.024,14.1,-95,1.428,-2.763,0,2.718,280.4,370.8,5.3785,0.672
6,0.75,0.206,14.72,1.798,2.094,1.581,0.1275,-32.219,-5.52,1.5445,0.0675,-9.28,14.68,16.49,24.12,78.3605,390.202,13.715,-93.7,1.4285,-2.76,0,2.716,279.8,369.5,5.3085,0.672
6,1.25,0.209,14.64,1.82,1.63,1.679,0.051,-33.802,-3.46,1.0585,0.0265,-9.94,14.4,16.281,24.88,78.36,390.252,13.585,-91.2,1.412,-2.646,0,2.692,280.3,367.2,5.3045,0.672
6,1.75,0.196,14.35,1.818,1.5865,1.5635,-0.1185,-30.573,-3.176,1.014,-0.047,-10.56,14.14,16.06,25.22,78.34,390.355,13.35,-91,1.423,-2.626,0,2.63,280.2,365.6,5.3145,0.672
6,2.25,0.189,13.97,1.877,1.6505,1.1785,0.0295,-23.888,-3.463,1.0315,0.0115,-10.94,13.91,15.86,26.14,78.33,390.685,12.81,-90.1,1.426,-2.645,0,2.61,279.9,363.8,5.414,0.672
6,2.75,0.206,13.83,1.828,1.405,1.4735,-0.0785,-31.09,-2.39,0.904,0.12,-11.45,13.54,15.575,26.33,78.33,390.548,12.595,-89.2,1.432,-2.578,0,2.691,278.9,363.4,5.4135,0.672
6,3.25,0.194,13.68,1.838,1.97,1.3405,-0.084,-27.284,-2.237,0.778,0.0175,-11.605,13.3,15.42,26.81,78.3255,390.523,12.475,-90.1,1.429,-2.657,0,2.761,279,362.6,5.499,0.672
6,3.75,0.185,13.57,1.832,1.0265,0.987,-0.1625,-25.629,-2.363,0.682,0.409,-10.795,13.05,15.2,26.28,78.3255,390.51,12.205,-90.2,1.423,-2.575,0,2.664,277.9,362.2,5.4805,0.672
6,4.25,0.184,13.19,1.788,0.915,1.161,-0.0905,-29.908,-2.276,0.678,0.2685,-11.495,12.78,14.995,27.55,78.32,390.393,11.875,-88.7,1.426,-2.565,0,2.626,277.2,359.9,5.4695,0.672
6,4.75,0.161,13.12,1.728,1.1455,0.831,0.0415,-26.822,-2.021,0.523,0.4495,-11.71,12.5,14.88,27.52,78.32,390.36,11.6,-87.9,1.516,-2.316,0,2.676,277.8,359.1,5.6485,0.689
6,5.25,0.128,12.82,1.66,0.731,0.646,-0.177,-18.504,-0.954,0.72,0.376,-11.975,12.27,14.67,27.69,78.335,390.7255,11.57,-81,17.47,6.127,0,5.376,276.2,358.4,5.845,14.3
6,5.75,0.161,13.2,1.563,-0.177,0.256,-0.701,-18.937,6.057,2.876,2.624,-11.985,12.15,14.51,28.01,78.36,389.978,11.68,-46.49,111.8,58.16,0,20.23,277.5,361.4,5.91,60.47
6,6.25,0.2,14.19,1.468,-2.237,-0.415,-1.322,-11.07,12.053,13.326,5.529,-11.855,12.22,14.3,27.87,78.37,387.9485,12.29,21.35,301.05,147.4,0,29.84,280.3,370.7,6.081,102.4
6,6.75,0.285,15.4,1.343,-4.579,-2.421,-2.054,0.896,25.544,40.475,8.054,-6.2195,12.535,14.155,27.69,78.395,385.7525,13.21,106.5,541.65,251.4,0,35.3,283.5,385.9,6.366,127
6,7.25,0.414,16.23,1.57,-4.69,-4.083,-0.603,44.181,24.328,71.895,0.486,-2.8955,13.17,14.07,26.75,78.42,385.4635,13.915,199.7,795.05,362.6,0,41.11,287,399.8,6.45,148.4
6,7.75,0.5215,16.98,1.943,-5.22,-5.269,-0.123,106.187,14.66,83.788,-1.866,-0.5535,13.86,14.09,23.82,78.45,385.5085,15.62,288.6,1008.5,468.7,0,49.45,292.4,411.4,6.38,159.4
6,8.25,0.62,17.76,2.228,-5.764,-5.73,-0.065,153.862,10.299,98.94,-0.126,1.102,14.335,14.15,23.3,78.47,385.0165,16.785,377.7,1212,575.8,0,59.93,294.5,424.3,6.385,174.2
6,8.75,0.6785,18.53,2.63,-6.388,-6.229,-0.148,206.39,9.432,110.075,-1.029,3.105,15.09,14.24,22.46,78.475,384.548,17.67,464.1,1401.5,685,18.86,70.39,299.5,437.6,6.282,194.8
6,9.25,0.7375,19.27,2.968,-6.488,-6.5615,-0.055,251.5025,6.82,116.8255,-1.5865,4.3315,15.585,14.335,21,78.485,384.632,18.91,540.1,1598.5,781.2,44.26,79.09,302.3,451.6,6.1155,214.6
6,9.75,0.744,20.045,3.03,-6.187,-6.135,-0.047,287.362,7.287,124.16,-2.841,9.7,16.765,14.44,19.36,78.48,384.237,19.57,605.5,1756,861.5,61.315,87.4,306.1,463.1,5.942,239.65
6,10.25,0.75,20.48,3.0685,-5.977,-6.0175,0.002,318.955,5.3325,126.4835,-1.297,11.07,17.63,14.6,18.55,78.49,384.261,20.48,664.15,1909,938,83.85,94.75,311.25,475,5.7015,272.95
6,10.75,0.788,20.925,3.1455,-5.953,-6.081,-0.005,354.908,6.823,123.879,-0.635,13.545,17.9,14.825,17.795,78.5,383.9055,21.29,716.6,2053,1009,87.1,102.05,314.5,483.05,5.762,276.05
6,11.25,0.789,20.785,3.2075,-5.245,-5.3385,-0.011,373.4965,6.436,124.439,-0.4225,29.25,18.31,15.035,17.565,78.495,384.1075,22,739.6,2125,1045,88.9,106.2,316.8,492.1,5.814,248.2
6,11.75,0.774,21.04,3.395,-5.2345,-5.084,0.0415,380.039,5.3805,121.302,-0.72,47.49,20.2,15.28,17.42,78.475,383.863,22.115,754.7,2183,1069,92.2,109,316.1,500.95,5.763,247.8
6,12.25,0.833,21.29,3.465,-4.666,-4.895,0.005,383.405,3.289,116.72,-0.48,53.43,21.66,15.705,17.38,78.46,384.142,22.565,748.3,2176,1070.5,95.45,112.55,318.35,504.55,5.711,236.6
6,12.75,0.853,21.82,3.353,-4.694,-4.703,-0.007,388.117,5.749,121.953,0.631,45.535,20.99,16.185,16.351,78.45,384.0675,22.745,752.8,2155.5,1077,96.5,110.5,322.3,506.2,5.6845,238.8
6,13.25,0.828,21.9,3.515,-4.307,-4.319,0.0135,365.525,1.804,122.765,-0.951,32.42,20.75,16.5,16.191,78.43,383.9835,23.085,741.4,2143.5,1056,89.2,105.2,321,503.1,5.5105,265.8
6,13.75,0.7945,21.99,3.577,-4.2265,-4.1135,-0.003,377.29,2.038,116.21,-0.241,26.57,21.62,16.72,15.39,78.4155,383.973,23.335,720,2078,1027,87.1,102.7,319.9,500.2,5.403,274.2
6,14.25,0.847,22.24,3.632,-3.7825,-3.8965,-0.014,363.7475,1.238,115.564,-0.7485,23.09,23.45,17,14.9,78.4,383.835,23.69,677.9,1987.5,974,86.3,95.5,319.2,499.5,5.2845,252.8
6,14.75,0.865,22.545,3.683,-3.7855,-3.768,0.004,331.4175,1.9825,112.4915,-0.0725,19.97,25.52,17.49,15.195,78.39,384.077,24.075,627.45,1872,906,75.44,89.1,317.6,491.65,5.203,257.55
6,15.25,0.874,22.84,3.483,-3.477,-3.462,0.0285,320.9925,0.795,114.195,-0.732,20.08,26.52,18.18,15.36,78.38,383.935,24.52,572,1714,832,49.33,82.2,319.5,487.8,5.184,245.7
6,15.75,0.8515,22.84,3.49,-2.999,-3.206,0.012,280.422,-1.609,102.865,-0.699,31.73,26.91,18.77,15.44,78.36,384.042,24.565,501.4,1548.5,740.4,29.75,70.52,316.6,480.2,5.1,234.5
6,16.25,0.843,22.78,3.377,-2.953,-3.226,0.025,243.286,-2.931,95.851,-0.241,28.39,27.5,19.21,15.04,78.355,384.166,24.335,416.8,1388.5,644.8,2.177,60.58,318,471,5.178,215
6,16.75,0.81,22.7,3.398,-2.646,-2.754,0.022,192.351,-3.756,82.13,0.069,21,27.57,19.7,15.04,78.35,384.225,24.375,326.4,1163,537.1,0,51.57,317.6,458.1,5.295,211.7
6,17.25,0.7885,22.82,3.293,-2.064,-2.156,0.071,142.321,-4.334,75.08,-0.369,19.6,26.35,20.01,15.32,78.335,384.491,24.035,233.3,956.5,429.2,0,41.35,315.8,448.3,5.302,197.5
6,17.75,0.7665,22.42,3.183,-1.311,-1.386,0.082,96.626,-4.2505,65.542,0.318,15.2,24.97,20.18,15.77,78.325,384.663,23.88,143.3,722.3,317.2,0,33.32,311.3,438.1,5.268,173.6
6,18.25,0.681,21.94,2.913,-0.848,-0.77,0.132,42.987,-4.564,54.335,0.245,14.17,23.805,20.2,16.371,78.3305,384.959,23.37,49.29,459.5,203.4,0,27.3,307.1,429,5.3245,139.6
6,18.75,0.633,21.22,2.737,0.477,0.267,0.276,-3.6765,-13.4505,38.086,0.835,9.28,22.58,19.98,17.13,78.335,385.34,22.355,-35.04,231.2,106,0,19.69,303.9,419.9,5.477,97.9
6,19.25,0.483,20.27,2.31,1.881,1.141,0.56,-26.7255,-12.914,19.731,0.4975,6.133,21.51,19.66,18.35,78.34,385.794,20.89,-88.3,75.65,32.83,0,9.75,299.3,409.9,5.631,50.55
6,19.75,0.337,19.22,2.047,3.107,1.744,0.858,-35.1525,-16.7915,8.3505,0.7425,2.693,20.47,19.5,19.38,78.35,386.727,19.725,-109.9,8.355,-1.506,0,2.281,298.4,400.6,5.5055,6.765
6,20.25,0.3435,18.3,2.135,3.139,1.976,0.667,-37.963,-10.7375,5.2865,-0.9665,-0.417,19.54,19.24,20,78.365,387.585,18.325,-109,1.411,-3.65,0,2.668,293.4,394.6,5.4565,0.672
6,20.75,0.3655,17.91,2.113,2.841,2.55,0.258,-44.256,-6.7165,4.3475,-0.3805,-2.907,18.68,18.88,20.26,78.38,387.905,17.595,-106.8,1.4,-3.262,0,2.82,291.3,392.2,5.405,0.672
6,21.25,0.3185,17.13,2.025,2.884,2.535,0.305,-41.8665,-4.182,2.9475,-0.5395,-4.044,18.07,18.6,21.23,78.395,388.182,17.04,-105.8,1.4115,-3.131,0,2.926,292,388,5.388,0.672
6,21.75,0.299,17,1.958,2.58,2.063,0.092,-43.17,-6.148,2.508,-0.2295,-5.468,17.45,18.25,21.83,78.42,388.711,16.695,-104.6,1.417,-3.098,0,2.875,288,385.7,5.385,0.672
6,22.25,0.2875,16.62,1.987,2.56,2.071,0.045,-40.4885,-4.7785,2.709,-0.3675,-6.549,16.88,17.92,21.97,78.415,389.028,16.06,-100.7,1.412,-3.019,0,2.928,287.8,382.6,5.4105,0.672
6,22.75,0.2935,16.101,1.94,2.591,2.296,0.062,-44.1,-4.7325,3.0315,-0.509,-7.468,16.34,17.65,22.41,78.4205,389.29,15.705,-99.3,1.423,-2.962,0,2.894,286.3,378.6,5.4465,0.672
6,23.25,0.302,15.95,1.985,2.209,2.164,0.108,-41.6605,-4.605,2.6235,-0.223,-8.28,15.92,17.45,22.6,78.41,389.649,15.415,-97.5,1.418,-2.929,0,2.832,285.4,376.9,5.4755,0.672
6,23.75,0.277,15.46,1.93,2.065,2.03,0.102,-41.7295,-4.5085,1.717,0.122,-8.74,15.54,17.17,23.22,78.4,389.919,14.7,-96.4,1.4175,-2.841,0,2.716,282.7,375.7,5.4585,0.672
7,0.25,0.2,17.53,1.58,2.877,1.824,0.5905,-16.6845,-2.489,2.258,-0.4515,-10.47,16.92,18.24,49.96,78.59,388.64,11.61,-66.725,1.384,-1.9265,0,2.1345,331.95,393.95,13.355,0.672
7,0.75,0.156,17.45,1.457,1.6725,1.602,-0.235,-15.613,-2.508,1.523,-1.436,-10.58,16.71,18.135,50.1,78.585,388.904,11.15,-65.2895,1.3865,-1.893,0,2.222,327.7,392,13.394,0.672
7,1.25,0.14,17.32,1.46,1.712,1.289,0.028,-14.205,-1.454,1.135,-0.88,-11.28,16.46,17.93,51.14,78.5705,388.8955,11.46,-68.315,1.384,-1.97,0,2.315,325.1,390.4,13.684,0.672
7,1.75,0.1385,16.975,1.473,1.657,1.322,0.117,-13.437,-2.1145,1.275,-1.069,-11.835,16.2,17.755,50.43,78.56,388.81,10.755,-68.33,1.3785,-1.906,0,2.254,324.5,389.7,13.015,0.672
7,2.25,0.129,16.92,1.392,1.52,1.356,0.0275,-15.165,-2.086,0.846,-0.557,-12.11,15.95,17.63,51.81,78.56,388.9165,10.46,-69.345,1.3895,-1.986,0,2.27,320.5,388.1,13.223,0.672
7,2.75,0.1325,16.94,1.388,1.387,1.1115,0.195,-14.201,-2.1705,0.358,-0.759,-12.66,15.76,17.45,51.59,78.56,388.503,10.53,-69.755,1.387,-1.763,0,2.248,319.7,387.2,13.33,0.672
7,3.25,0.149,16.75,1.357,2.3745,1.0395,0.051,-13.726,-1.2265,0.426,-0.847,-12.71,15.59,17.29,51.11,78.54,388.918,10.36,-70.53,1.384,-1.857,0,2.368,318.7,386.6,13.302,0.672
7,3.75,0.143,16.51,1.403,0.859,1.042,-0.244,-12.8535,-1.9075,0.176,0.105,-11.88,15.43,17.15,52.74,78.54,389.229,10.18,-70.635,1.384,-1.829,0,2.269,317.1,385.1,13.2705,0.672
7,4.25,0.11,16.18,1.347,1.498,0.6585,-0.071,-10.6005,-1.991,0.341,-0.365,-12.61,15.26,17.02,54,78.54,388.96,9.59,-69.905,1.39,-1.8,0,2.257,317.2,383.7,13.3605,0.672
7,4.75,0.106,16.06,1.287,1.044,0.712,0.096,-9.642,-2.1405,0.351,0.2465,-12.83,15.08,16.82,54.08,78.55,389.099,9.24,-69.435,1.3925,-1.793,0,2.343,316.3,382.6,13.462,0.672
7,5.25,0.121,16.115,1.4025,1.19,0.997,-0.241,-9.3115,-0.6195,0.342,-0.426,-13.22,14.93,16.65,53.435,78.56,388.858,9.65,-65.87,5.882,0.696,0,2.792,315.3,381.5,13.359,4.755
7,5.75,0.11,16.27,1.2925,0.277,0.594,-0.643,-9.821,1.205,0.8535,1.2755,-12.79,14.76,16.52,52.545,78.585,387.965,9.825,-43.99,52.93,27.94,0,9.67,316,383.3,13.366,45.24
7,6.25,0.148,16.67,1.3125,-0.652,0.062,-1.3085,-8.494,7.3105,4.805,3.9835,-12.65,14.74,16.4,51.255,78.6055,386.057,10.29,6.683,191,98.3,0,22.22,317.8,388.9,13.655,95.2
7,6.75,0.183,17.7,1.245,-3.1695,-0.653,-2.757,-3.5245,17.252,18.865,9.7755,-7.703,14.92,16.281,52.46,78.62,383.9475,10.78,80.5,399.2,191.7,0,27.87,321.1,399.2,14.291,137.2
7,7.25,0.2995,18.88,1.18,-3.657,-1.836,-1.3845,18.9995,19.076,54.8045,4.1245,-4.819,15.48,16.22,50.15,78.65,382.6145,11.96,174.75,666.4,303.9,0,33.27,325.6,412.4,14.781,177.2
7,7.75,0.3785,19.93,1.483,-5.295,-3.915,-0.759,60.534,15.205,81.939,1.769,-1.308,16.08,16.27,45.92,78.66,382.456,13.66,261.3,892.5,410.1,0,40.78,330.1,424,14.3515,211.5
7,8.25,0.434,20.69,1.667,-5.433,-4.957,-0.235,113.1675,11.1185,103.274,-1.392,0.958,16.64,16.351,43.21,78.68,381.953,15.03,357.65,1138,523.8,0,49.56,333.9,436.1,14.221,231.4
7,8.75,0.479,21.44,1.7915,-5.645,-5.534,-0.205,159.6855,11.1055,126.0925,-1.453,2.41,17.08,16.49,41.305,78.69,381.726,16.23,435.35,1313,615.8,0,55.81,336,446.2,14.3215,272.5
7,9.25,0.5095,22.06,1.895,-5.5215,-5.528,-0.074,188.6815,9.1465,133.931,-2.411,3.3625,17.43,16.63,38.29,78.7,381.297,17.57,515.8005,1496,713.8,15.23,63.86,342.2,457,14.093,319.2
7,9.75,0.542,22.905,2.0055,-5.904,-5.6875,-0.188,213.2475,8.9735,139.089,-4.843,8.82,18.12,16.77,35.795,78.7,381.012,19.05,576.6,1623,787,31.925,69.17,348.2,465.2,13.604,343.3
7,10.25,0.588,23.44,2.0995,-5.292,-4.7895,-0.042,260.293,7.82,147.531,-3.983,10.14,18.94,16.99,33.145,78.71,380.96,20.365,622.5,1790,849,50.8,74.03,355.9,474.85,12.861,415.3
7,10.75,0.545,23.815,2.153,-4.046,-3.85,0.021,270.573,7.691,127.9865,-3.787,12.65,19.29,17.22,30.8,78.7,380.866,21.805,640.6,1811,864,63.14,76.52,360.5,481.3,12.352,457.35
7,11.25,0.558,24.245,2.1535,-4.119,-4.185,0.031,267.941,6.808,150.902,-4.204,26.36,19.75,17.43,30.415,78.71,380.961,22.315,611.3,1722,824,64.925,75.06,368.5,486,12.43,508.9
7,11.75,0.557,24.355,2.355,-3.1625,-3.0945,0.029,261.989,3.755,136.721,-0.251,41.04,20.81,17.67,29.745,78.7,380.759,22.98,639.3,1716.5,831,69.62,77.58,372.35,486.65,12.2865,489.3
7,12.25,0.598,24.27,2.47,-2.9805,-3.065,0.0295,267.143,1.861,134.755,0.246,42.69,22.045,18.075,30.37,78.685,380.894,22.48,594.7,1633.5,798.6,74.355,76.855,373.55,491.75,12.543,514
7,12.75,0.627,24.33,2.536,-2.722,-2.519,0.029,240.177,-0.541,127.838,0.061,39.335,21.71,18.46,30.25,78.66,380.974,22.61,496.6,1353.5,679.7,65.27,64.55,377.5,484.2,12.8655,492.1
7,13.25,0.682,24.125,2.78,-2.545,-2.5325,0.012,217.054,0.488,110.2995,2.092,31.005,21.54,18.73,31.535,78.64,381.215,22.92,398.45,1151,560.1,55.84,52.915,376.35,475.9,12.995,507.1
7,13.75,0.713,23.735,2.861,-1.933,-2.099,-0.011,171.529,-0.841,109.487,0.33,24.81,21.52,18.92,33.32,78.611,381.171,20.815,397.6,1120,546.65,53.67,50.65,375.95,471.4,13.071,468.2
7,14.25,0.6755,23.49,2.8805,-1.975,-2.174,0.0095,148.192,-0.478,106.8375,0.086,20.11,22.025,19.05,35.415,78.61,381.159,20.19,296,913.5,445.3,58.405,43.29,374.4,468.6,13.48,473.6
7,14.75,0.691,23.265,2.728,-2.469,-2.3125,0.009,156.058,1.965,114.0935,-1.096,17.49,22.52,19.29,36.34,78.6,381.043,19.82,313.05,908.5,440.6,42.44,42.36,373.9,471.2,14.076,459.4
7,15.25,0.609,23.225,2.4765,-1.953,-2.2905,0.0785,127.3,1.475,111.5705,-3.499,17.06,23.165,19.69,35.01,78.58,381.091,19.255,303.8,872.5,432.8,2.539,40.03,370.2,459.1,13.721,474.5
7,15.75,0.615,23.255,2.541,-2.5395,-2.325,-0.036,126.4765,0.1125,101.352,-2.92,22.09,23.265,19.955,34.62,78.56,380.911,19.575,300.4,905,439.1,3.626,41.075,369.6,458.1,13.6565,423.5
7,16.25,0.589,22.93,2.4225,-2.3005,-2.113,0.047,90.341,-1.226,100.999,-3.119,19.825,23.23,20.07,35.925,78.54,381.073,18.535,219.6,695.8,332.6,0,31.475,367.45,450.55,13.653,357.4
7,16.75,0.5975,22.89,2.392,-1.2575,-1.215,0.052,58.6165,-2.075,82.013,-2.133,16.54,22.805,20.205,35.97,78.53,381.041,18.76,145.25,531.45,249.9,0,23.4,366.4,447.4,13.2265,291.5
7,17.25,0.5285,23.1,2.227,-0.3905,-0.446,0.072,35.038,-2.6265,74.928,-0.784,14.8,22.54,20.255,34.42,78.515,381.231,19.37,105.9,452.1,211.35,0,19.705,363.1,443.7,13.377,252.3
7,17.75,0.531,22.69,2.337,0.2375,-0.076,0.085,21.313,-3.4935,57.93,-0.1525,11.86,22.15,20.31,36.41,78.51,381.337,18.47,63.5,327.3,151.3,0,14.795,357.15,437.8,13.588,208.85
7,18.25,0.486,22.01,2.143,1.232,0.523,0.275,3.337,-3.626,46.539,1.61,10.36,21.765,20.375,37.36,78.51,381.67,17.9,12.83,210,97.1,0,11.5,354.45,432.7,13.039,145.6
7,18.75,0.4195,21.52,2.012,1.572,1.075,0.3895,-7.296,-7.9385,31.94,2.988,5.157,21.215,20.285,37.92,78.52,382.384,17.68,-20.24,117.8,54.04,0,7.1305,353.35,425.85,13.637,100.1
7,19.25,0.3705,20.99,1.927,2.725,1.7885,0.712,-20.679,-9.407,18.6025,2.394,1.87,20.675,20.19,40.3,78.53,383.154,16.4,-52.81,46.71,18.33,0,3.851,349.75,418.75,13.581,40.92
7,19.75,0.321,20.19,1.86,3.6335,2.387,0.886,-26.14,-9.743,11.1965,1.011,-1.634,20.165,20.075,42.75,78.54,384.552,15.64,-68.49,4.508,-0.467,0,1.8605,349.35,413.5,13.478,3.317
7,20.25,0.34,19.78,1.885,3.2815,2.6565,0.636,-30.215,-6.947,8.6905,-1.3965,-4.2665,19.645,19.915,44.08,78.545,385.125,14.61,-69.2,1.378,-2.47,0,1.9215,346.7,410.45,13.532,0.672
7,20.75,0.317,19.49,1.843,3.125,2.62,0.337,-30.464,-4.563,4.4725,-1.9625,-6.1325,19.13,19.7,44.71,78.565,385.953,14.59,-67.92,1.373,-2.239,0,2.1505,339.05,406.8,13.4,0.672
7,21.25,0.313,19.31,1.815,3.266,2.652,0.386,-26.849,-2.795,4.7665,-0.851,-6.7315,18.725,19.475,45.28,78.59,386.3755,14.43,-65.61,1.372,-2.1695,0,2.163,342.45,405.4,13.516,0.672
7,21.75,0.269,19.13,1.717,2.6095,2.555,0.1435,-26.267,-3.73,3.582,-1.0175,-7.552,18.37,19.26,46.38,78.6,386.6895,13.82,-68,1.372,-2.034,0,2.0765,336.6,403.2,13.198,0.672
7,22.25,0.272,18.63,1.733,3.199,2.89,0.0625,-28.071,-3.464,5.4435,-1.281,-8.35,18.005,19.03,46.91,78.6005,386.824,13.38,-68.18,1.367,-2.239,0,2.189,335.3,401.4,13.4995,0.672
7,22.75,0.237,18.42,1.623,2.8595,2.482,0.292,-24.2875,-3.1255,2.13,-1.298,-9.46,17.64,18.83,47.89,78.601,387.417,12.3,-70.23,1.378,-1.932,0,2.173,332.6,398.9,13.327,0.672
7,23.25,0.2,18.21,1.555,2.605,1.9075,0.419,-21.642,-4.5195,2.0855,0.09,-10.18,17.35,18.66,48.96,78.61,387.824,11.99,-67.17,1.378,-2.069,0,2.092,332.7,396.7,13.337,0.672
7,23.75,0.214,17.66,1.513,2.405,1.88,0.422,-21.484,-3.801,2.448,-0.2305,-10.47,17.13,18.46,50.49,78.6,388.816,11.11,-65.61,1.373,-2.058,0,2,331.7,394.8,13.3805,0.672
8,0.25,0.14,15.78,1.3765,2.543,1.703,0.377,-13.474,-2.691,1.476,-0.278,-17.085,16.46,18.03,59.445,78.535,387.4815,8.465,-74.235,1.373,-1.9345,0,2.325,319,384.4,14.4225,0.672
8,0.75,0.128,15.69,1.2665,1.9965,1.561,0.079,-12.6605,-2.2975,1.082,-0.5855,-16.405,16.24,17.85,59.81,78.525,387.57,8.08,-71.65,1.3755,-1.839,0,2.2725,319.1,383.55,14.605,0.672
8,1.25,0.1345,15.42,1.385,1.964,1.617,-0.021,-13.164,-2.0765,1.2725,0.042,-17.29,15.98,17.68,61.04,78.51,386.981,8.135,-73.365,1.378,-1.9075,0,2.2865,319.75,383.05,14.6375,0.672
8,1.75,0.133,15.305,1.3655,2.013,1.545,0.075,-12.789,-2.3535,1.6735,-0.588,-17.87,15.8,17.54,62.975,78.51,387.2495,7.77,-71.155,1.3755,-1.927,0,2.223,318.45,382.1,14.522,0.672
8,2.25,0.124,15.14,1.304,2.0605,1.585,-0.1775,-11.637,-1.7745,0.815,-0.197,-18.02,15.58,17.36,62.445,78.5,387.814,7.445,-70.27,1.384,-1.8585,0,2.2895,317.9,381,14.6285,0.672
8,2.75,0.1135,14.855,1.271,1.843,1.465,5e-04,-11.956,-1.6865,0.812,-0.45,-17.56,15.49,17.18,63.51,78.5,387.2765,7.185,-69.685,1.3805,-1.7735,0,2.307,318.55,380.8,14.645,0.672
8,3.25,0.1065,14.43,1.2925,1.287,1.079,0.0345,-8.026,-1.7215,0.49,-1.127,-17.82,15.31,17.05,64.9755,78.4905,387.9765,6.965,-69.53,1.379,-1.9145,0,2.2395,316.95,379.7,14.7545,0.672
8,3.75,0.1025,14.41,1.334,0.757,0.86,-0.4765,-6.759,-0.449,0.501,-0.372,-17.07,15.12,16.9,67.21,78.485,387.6,6.505,-69.945,1.384,-1.696,0,2.3135,316.6,378.75,14.879,0.672
8,4.25,0.11,14.44,1.3005,1.409,1.329,-0.15,-10.2095,-0.8285,0.505,-0.459,-17.49,14.92,16.75,65.99,78.49,387.27,6.57,-69.82,1.3845,-1.7005,0,2.224,316.35,378.1,14.652,0.672
8,4.75,0.099,14.505,1.3165,1.422,1.161,0.074,-8.525,-0.73,0.651,-0.454,-17.88,14.88,16.58,66.245,78.49,386.744,6.665,-67.025,1.389,-1.678,0,2.2695,317,378.15,14.735,0.672
8,5.25,0.109,14.385,1.3125,1.079,0.908,-0.377,-9.5835,-0.0525,1.097,-0.181,-18.24,14.74,16.45,66.855,78.491,386.469,6.775,-67.785,1.4205,-1.615,0,2.3525,316.7,377.8,14.738,0.672
8,5.75,0.1145,14.36,1.2375,1.192,0.642,-0.184,-7.609,-0.3795,0.486,0.0715,-17.97,14.58,16.32,66.51,78.51,386.7755,6.515,-61.015,9.72,3.2205,0,3.291,314.15,377.5,14.821,8.035
