DOY2,HR2,CO2,H2O,FC,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
6,5.25,380.76,15.3545,-0.34425,-17.40175,-1.7995,0.453,0.0635,0.191,0.219,0.083,99.41,90.651,16.133,0,18.351,0.138,18.1325,17.887,17.695,7.653,1.8705,344.44,391.4975
6,5.75,379.25,15.569,-0.42975,-15.073,0.0885,0.4395,0.0635,0.196,0.219,0.10025,99.4525,90.183,16.47,0,18.6105,0.144,18.0775,17.874,70.25,29.7525,4.22,349.215,394.19
6,6.25,377.67,15.977,-2.19575,-7.864,7.175,0.47125,0.09175,0.21275,0.23225,0.12725,99.4845,87.908,17.09,0,19.288,0.15925,18.0465,17.867,139.575,65.449,8.632,338.88,401.21
6,6.75,371.96,16.328,-4.7835,-0.285,25.427,0.56575,0.14775,0.269,0.311,0.191,99.5,84.473,17.997,0,20.067,0.18,18.069,17.864,223.65,99.0585,12.634,337.85,407.0025
6,7.25,366.13,16.8005,-8.644,8.4745,43.745,0.658,0.2075,0.3545,0.4,0.245,99.556,79.828,19.07,0.34,21.0005,0.1985,18.02,17.854,315.175,145.505,17.882,334.42,412.4175
6,7.75,363.18,16.964,-12.035,27.112,65.683,0.7535,0.22975,0.4,0.436,0.288,99.582,73.162,19.91,1.02,22.0335,0.269,18.025,17.85,469.05,216.635,24.5935,338.355,417.7475
6,8.25,359.11,17.022,-16.11,41.5875,90.521,0.8095,0.2715,0.4595,0.5085,0.3315,99.569,68.5635,21.006,2.41,22.883,0.3085,18.02,17.847,597.575,291.09,33.4985,341.515,424.265
6,8.75,356.1975,16.63575,-19.242,59.2535,120.26,0.8575,0.294,0.49025,0.53875,0.35975,99.5485,65.1305,21.8,3.5475,23.327,0.349,18.016,17.84,767.25,336.78,38.8005,345.88,429.375
6,9.25,354.2525,16.64175,-20.686,82.435,145.235,0.91025,0.312,0.534,0.626,0.3885,99.543,61.31325,22.425,5,24.172,0.35775,18.095,17.84,889.5,439.25,45.9245,350.64,433.21
6,9.75,351.81,16.465,-22.1785,90.48675,161.0975,0.95,0.336,0.558,0.65,0.391,99.535,57.03,23.079,5.775,24.7645,0.395,18.124,17.814,929.5,453.24,48.628,356.545,437
6,10.25,350.5025,16.36225,-23.46925,112.415,181.72,0.969,0.338,0.61,0.678,0.413,99.518,53.56075,23.662,7.0925,25.194,0.438,18.12,17.824,1044.25,519.455,57.098,360.97,440.7075
6,10.75,350.99,16.148,-23.786,114,192.7975,0.957,0.344,0.61225,0.69825,0.41475,99.5035,50.806,24.36475,8.01,25.527,0.46525,18.179,17.804,1159,616.705,65.793,364.355,442.72
6,11.25,350.2525,16.1175,-24.814,119.8825,213.65,0.9805,0.332,0.62125,0.70375,0.42675,99.483,49.022,24.475,8.81,25.81725,0.47975,18.18,17.797,1264.525,606.78,62.0405,368.705,445.61
6,11.75,350.4325,16.12925,-24.372,112.9425,208,1.033,0.357,0.6515,0.75025,0.44375,99.462,47.32,24.8975,9.32,26.24025,0.457,18.1865,17.794,1254.75,599.115,64.136,374.895,446.75
6,12.25,349.795,16.0085,-24.02625,105.745,193.92,0.997,0.343,0.647,0.721,0.434,99.438,45.80225,25.1605,9.4775,26.62525,0.471,18.245,17.794,1254.25,595.765,63.266,377.32,447.68
6,12.75,348.8125,15.80075,-23.416,110.55,201.295,0.976,0.341,0.632,0.756,0.44025,99.401,44.55775,25.69825,10.015,26.947,0.4825,18.2775,17.804,1198.5,629.55,64.8145,380.205,450.97
6,13.25,348.81,15.613,-24.33575,115.45,226.8,1.0115,0.34875,0.62,0.7615,0.4415,99.381,43.594,25.81475,10.75,27.02,0.4765,18.35075,17.804,1228.05,624.18,66.561,379.895,454.37
6,13.75,347.9,15.543,-21.756,76.902,197.32,1.01375,0.33075,0.6375,0.7345,0.428,99.369,43.147,26.02925,10.95,27.3065,0.438,18.4,17.80425,1113.525,565.145,58.262,381.055,452.25
6,14.25,347.735,15.308,-20.041,77.17825,176.59,1.031,0.318,0.6215,0.696,0.4055,99.324,41.964,26.41175,11.44,27.491,0.415,18.4635,17.78175,1055.825,476.565,46.7605,379.295,453.5
6,14.75,346.955,15.21725,-18.3785,39.924,175.8975,0.947,0.31,0.569,0.6615,0.386,99.28875,41.7775,26.375,11.3575,27.1645,0.3585,18.48375,17.81725,893.625,363.47,40.12225,377.6225,452.91
6,15.25,346.67,15.646,-16.53225,23.655,157.42,0.925,0.288,0.522,0.614,0.366,99.28225,42.07575,26.14,10.815,27.3,0.335,18.4935,17.817,739.25,323.23,33.153,374.92,449.75
6,15.75,346.035,15.6685,-14.5095,12.19025,130.3775,0.8975,0.281,0.529,0.609,0.364,99.28,41.78225,25.67,8.98,27.1,0.26,18.5135,17.83375,678.35,250.9825,26.101,372.6725,445.93
6,16.25,345.6525,15.634,-12.5955,12.021,127.3675,0.869,0.263,0.52425,0.5565,0.333,99.30725,42.52275,25.71,8.6,27.10675,0.2565,18.57575,17.86175,535.1675,252.54,30.5145,372.625,447.36
6,16.75,345.66,15.329,-9.59675,-1.492,91.31,0.827,0.2465,0.47725,0.4965,0.296,99.312,44.0125,24.981,7.04,26.9525,0.20775,18.56,17.881,388.2375,181.34,17.466,371.03,442.815
6,17.25,345.36,15.829,-7.152,-9.12925,70.0415,0.733,0.20475,0.37575,0.403,0.23875,99.297,45.88675,24.31,6.13,26.493,0.182,18.5725,17.90425,263.45,122.08,13.4595,366.94,437.1475
6,17.75,346.07,16.5145,-3.9895,-12.2355,47.0405,0.652,0.152,0.321,0.346,0.197,99.30375,49.18875,23.533,5.0375,26.026,0.161,18.5805,17.939,213.85,86.3545,9.1915,363.315,433.4125
6,18.25,345.72,17.27,-1.83,-19.0085,18.9225,0.5205,0.10275,0.24575,0.2545,0.13675,99.319,53.88475,23.159,4.04,25.855,0.178,18.58475,17.94775,132.025,63.5845,7.504,358.58,430.755
6,18.75,348.73,17.692,-1.29375,-22.69675,5.86525,0.476,0.071,0.19275,0.21175,0.097,99.314,60.96525,22.48,2.675,25.19775,0.228,18.5835,17.9615,63.087,28.2725,3.8795,355.805,426.64
6,19.25,352.2825,18.02825,-0.15575,-24.799,0.472,0.40475,0.05625,0.165,0.191,0.082,99.314,68.1725,21.736,1.875,23.74825,0.256,18.59125,17.98525,1.75,6.2405,1.3965,349.78,419.9125
6,19.75,356.0125,17.9105,-0.64675,-24.029,-0.441,0.42875,0.06,0.175,0.197,0.078,99.34,72.4845,20.54,1.3,23.101,0.273,18.5995,18.0085,0,-2.137,0.7995,353.51,414.6675
6,20.25,356.56,17.509,0.229,-23.308,-1.774,0.39925,0.0555,0.183,0.184,0.065,99.378,74.3305,20.17,0.87,22.822,0.228,18.543,18.0125,0,-2.673,1.151,351.92,413.455
6,20.75,359.38,17.724,0.104,-25.53325,-0.342,0.3855,0.04875,0.175,0.2,0.066,99.377,76.329,19.75,0.54,22.3,0.237,18.57625,18.02,0,-2.1595,1.198,350.645,409.5675
6,21.25,363.1,17.253,0.07875,-26.633,-1.1855,0.42,0.051,0.172,0.196,0.064,99.399,78.40925,19.471,0.3775,21.85375,0.228,18.5665,18.03175,0,-2.1555,1.143,349.595,407.9875
6,21.75,364.63,17.497,0.673,-27.5585,-0.87375,0.4375,0.06,0.1915,0.21875,0.076,99.427,80.0105,19.121,0.28,21.597,0.215,18.5035,18.033,0,-1.946,1.1965,349.355,407.355
6,22.25,365.725,17.22675,0.2545,-30.2165,-0.851,0.453,0.0575,0.19,0.232,0.0705,99.431,80.2335,18.89,0.2375,21.348,0.204,18.465,18.03,0,-1.79,1.2145,344.115,406.33
6,22.75,365.785,17.10375,0.65525,-32.32225,-1.6175,0.5285,0.069,0.2,0.22,0.08125,99.44,82.339,18.48,0.23,21.051,0.18925,18.479,18.047,0,-1.7405,1.151,349.46,405.48
6,23.25,368.3375,17.1745,0.525,-31.31575,-0.9015,0.477,0.062,0.213,0.23425,0.0825,99.435,82.889,18.25,0.2125,20.7,0.20075,18.4675,18.057,0,-1.867,1.2035,348.57,403.505
6,23.75,369.04,16.5465,0.29675,-27.9505,-1.43925,0.475,0.069,0.2145,0.256,0.0835,99.433,82.988,18.082,0.2125,20.40375,0.197,18.4725,18.04,0,-1.761,1.136,349.65,401.6625
7,0.25,381.58,20.396,0.173,-23.1325,-2.24,0.386,0.064,0.189,0.2075,0.079,99.488,89.159,19.86175,0.09,22.6,0.176,20.795,20.34275,0,-1.66325,1.25975,358.9425,414.705
7,0.75,380.8975,19.8175,-0.0045,-21.3475,-1.439,0.424,0.052,0.18,0.209,0.0665,99.4525,90.4765,19.72075,0.035,22.362,0.169,20.79,20.339,0,-1.6235,1.25625,360.9875,413.535
7,1.25,383.99,19.80475,0.3805,-19.44575,-2.155,0.418,0.05825,0.196,0.2075,0.079,99.44825,90.92525,19.515,0,22.229,0.17,20.765,20.33375,0,-1.55625,1.26575,359.9975,411.97
7,1.75,383.6125,19.63325,0.467,-20.3275,-2.5885,0.461,0.059,0.186,0.1945,0.0815,99.442,90.891,19.403,0,21.8095,0.166,20.723,20.32525,0,-1.5545,1.23225,359.4925,411.87
7,2.25,384.235,19.5825,0.897,-19.589,-2.5105,0.42125,0.0595,0.1895,0.2095,0.0805,99.4205,92.464,19.21525,0,21.95925,0.16875,20.71125,20.31525,0,-1.4955,1.22775,357.715,410.8725
7,2.75,385.47,19.628,0.367,-19.2325,-2.20475,0.4385,0.0545,0.17775,0.216,0.078,99.40575,92.74325,19.05875,0,21.83825,0.153,20.7,20.30625,0,-1.49475,1.25675,354.4125,409.34
7,3.25,387.7,19.48,0.53175,-17.18875,-2.20475,0.437,0.057,0.1775,0.20425,0.07875,99.406,93.06175,19.0035,0,21.75525,0.14475,20.7,20.3,0,-1.51775,1.25075,355.2325,408.085
7,3.75,389.13,19.43825,0.4815,-17.296,-2.509,0.375,0.05775,0.1815,0.18825,0.07825,99.407,93.635,19.05775,0,21.604,0.148,20.6885,20.2695,0,-1.44125,1.2475,354.0725,406.7375
7,4.25,388.5475,19.49175,0.688,-17.10375,-2.0465,0.40925,0.057,0.178,0.201,0.08,99.42175,93.63425,18.795,0,21.3695,0.151,20.6625,20.2595,0,-1.4455,1.18675,354.985,405.995
7,4.75,392.62,19.2585,0.10025,-17.002,-2.818,0.447,0.058,0.18,0.184,0.07625,99.452,93.329,18.6325,0,21.2,0.153,20.634,20.251,0,-1.23575,1.19425,352.915,404.7025
7,5.25,394.65,19.329,-0.247,-15.496,-2.586,0.448,0.061,0.1745,0.1935,0.084,99.472,93.625,18.4375,0,21.1195,0.1345,20.632,20.2205,6,2.79425,1.87875,356.4125,405.25
7,5.75,394.72,19.7145,0.041,-12.416,-0.435,0.47175,0.061,0.183,0.19675,0.089,99.48675,93.814,18.565,0,21.1,0.137,20.6,20.23175,46.35,25.5035,4.964,356.94,406.265
7,6.25,388.4,20.186,-1.676,-7.88325,6.3105,0.448,0.084,0.19125,0.222,0.105,99.497,92.58625,19.1205,0,21.59525,0.158,20.59375,20.2,122.3,66.06575,9.2825,357.52,412.2175
7,6.75,382.4125,20.8295,-3.77975,-2.43,24.209,0.529,0.129,0.2355,0.277,0.157,99.5095,88.96075,19.93,0,22.0805,0.1825,20.56,20.201,217,127.665,15.484,353.88,418.36
7,7.25,376.6125,21.5025,-7.3305,7.709,50.967,0.56925,0.16525,0.295,0.336,0.2045,99.538,83.7585,20.658,0,22.99325,0.231,20.54,20.188,341.35,201.2775,23.79875,357.9025,424.36
7,7.75,373.04,21.988,-11.47225,22.974,75.293,0.64725,0.219,0.357,0.38725,0.26,99.5385,77.60775,21.5795,0.385,23.9,0.265,20.5175,20.17125,477.9,261.6975,29.53025,358.99,431.42
7,8.25,366.81,21.823,-15.13425,47.4935,105.66,0.6815,0.2495,0.405,0.457,0.29775,99.54,73.339,22.5255,1.94,24.58275,0.29475,20.5,20.164,607.3,345.895,38.50375,362.7575,436.765
7,8.75,360.8975,21.73925,-17.969,60.962,140.34,0.76675,0.253,0.43725,0.5035,0.323,99.55025,69.478,23.321,3.885,25.39775,0.34375,20.5,20.141,744.0075,449.315,47.404,365.445,442.73
7,9.25,356.65,21.38,-20.5815,76.8045,175.04,0.775,0.264,0.478,0.5305,0.343,99.5495,65.3595,24.23525,5.04,25.925,0.3795,20.5225,20.10425,881.25,496.28,50.47875,369.1425,448.0875
7,9.75,354.86,21.427,-22.6345,83.173,187.065,0.83925,0.2955,0.522,0.5765,0.3725,99.551,62.208,24.951,7.15,26.3835,0.4135,20.50875,20.10175,1001.25,538.755,53.181,375.2,452.4325
7,10.25,353.21,21.068,-25.425,98.513,222.2525,0.864,0.297,0.5595,0.613,0.379,99.543,59.113,25.44,8.67,26.94,0.4375,20.51125,20.1,1116.75,591.855,56.95675,379.8925,456.135
7,10.75,351.1475,20.62175,-25.68525,106.5575,240.1975,0.888,0.31225,0.56375,0.658,0.40225,99.53875,54.5705,25.97575,9.835,27.57825,0.45,20.53125,20.1025,1139.025,641.26,59.058,378.0825,459.2725
7,11.25,350.08,20.49575,-25.997,109.5225,257.205,0.926,0.321,0.58325,0.6445,0.412,99.5225,52.8495,26.475,10.69,27.9095,0.464,20.5515,20.125,1226,680.3725,63.50275,386.2,461.9475
7,11.75,349.3625,20.74075,-25.4005,108.205,245.9925,0.92525,0.30575,0.59975,0.708,0.404,99.508,50.634,27.0645,11.22,28.306,0.46375,20.577,20.1245,1253.45,722.19,68.507,388.1875,462.99
7,12.25,347.33,20.362,-25.708,103.12,265.06,0.90325,0.314,0.5925,0.691,0.4065,99.501,48.954,27.38,11.37,28.6985,0.4295,20.6,20.126,1253.825,670.1975,63.0595,392.715,465.9075
7,12.75,347.39,19.90775,-24.72,93.54625,260.81,0.9455,0.3175,0.63325,0.68575,0.39425,99.4695,48.1215,27.82725,12.5825,29.177,0.4465,20.64875,20.1355,1201.775,627.56,59.5215,395.8525,467.2775
7,13.25,347.43,19.88025,-25.01175,86.928,241.46,0.91425,0.29925,0.57625,0.687,0.37875,99.4475,46.906,27.9755,13.1775,29.2895,0.434,20.69825,20.15975,1178.5,626.88,58.94675,397.2125,468.745
7,13.75,346.0125,20.0245,-22.848,73.7805,242.18,0.88625,0.2925,0.57775,0.678,0.38275,99.41325,45.73625,27.709,13.27,29.2415,0.408,20.71625,20.152,1084.65,535.09,52.256,398.27,469.72
7,14.25,346.73,20.006,-19.92725,64.04825,245.095,0.89725,0.30675,0.592,0.641,0.384,99.387,45.625,27.75775,13.955,29.418,0.395,20.7575,20.154,999.76,527.63,51.24675,395.25,466.135
7,14.75,346.4275,20.21925,-18.431,48.202,231.285,0.908,0.286,0.565,0.62975,0.349,99.376,45.795,27.66975,13.47,29.3,0.3675,20.787,20.201,947.5,464.945,46.98875,395.08,468.1025
7,15.25,346.36,20.112,-18.6335,34.5855,219.34,0.87975,0.288,0.549,0.6105,0.347,99.369,46.2085,27.93975,12.5975,29.06,0.316,20.8095,20.2035,867.5,441.105,44.015,393.4225,465.2725
7,15.75,344.7,19.9005,-15.365,22.998,178.145,0.8305,0.278,0.498,0.578,0.344,99.356,46.673,27.8885,11.97,29.1,0.3,20.84,20.2,644.9875,335.0925,33.8915,390.605,463.5075
7,16.25,344.7775,20.1305,-14.0515,5.2895,148.43,0.8535,0.2805,0.495,0.54975,0.32875,99.3265,46.946,27.644,11.275,28.7485,0.25375,20.87225,20.205,547.595,290.5425,28.682,388.3325,461.8
7,16.75,345.1575,20.5505,-10.60525,-1.68025,113.99,0.78675,0.242,0.46875,0.48475,0.2915,99.31225,50.184,26.92,10.345,28.36825,0.2,20.9,20.21025,400.675,222.085,21.57525,385.93,460.67
7,17.25,345.2175,20.62525,-7.133,-10.94875,84.348,0.718,0.203,0.39075,0.415,0.2315,99.318,52.493,26.16275,8.9725,28.1025,0.191,20.9075,20.23775,255.65,158.23,17.24375,381.5025,453.74
7,17.75,346.36,20.844,-4.075,-21.145,57.288,0.64875,0.1595,0.3185,0.31775,0.19,99.3365,58.09675,25.46675,6.965,27.7385,0.1865,20.9475,20.23425,193.25,94.42775,10.25975,376.55,449.1175
7,18.25,345.07,21.53075,-1.38975,-24.949,23.121,0.58125,0.11675,0.243,0.25325,0.149,99.35425,63.07675,24.69575,5.3875,27.2825,0.192,20.9695,20.216,118.7725,60.8795,7.1955,373.0125,442.1325
7,18.75,351.38,22.065,-0.087,-23.647,7.95925,0.4805,0.088,0.199,0.2155,0.1,99.372,68.377,24.14525,3.93,26.4575,0.228,20.98,20.237,59.654,28.8255,3.506,369.3675,436.85
7,19.25,355.2825,21.905,0.438,-24.9305,0.34725,0.419,0.0625,0.176,0.17525,0.078,99.37875,74.069,23.265,2.525,25.559,0.26025,20.9975,20.2825,0,5.76475,1.409,367.7175,430.99
7,19.75,361,21.4645,-0.463,-19.047,0.682,0.389,0.053,0.157,0.182,0.079,99.392,78.269,22.22,1.485,24.871,0.233,21,20.33425,0,-2.40125,0.73625,364.735,427.1825
7,20.25,363.0525,21.28925,0.3935,-18.83825,0.0345,0.34125,0.049,0.159,0.196,0.058,99.4165,81.5785,21.6925,0.93,24.4,0.204,21,20.34675,0,-2.696,1.19925,363.2175,423.625
7,20.75,366.195,21.755,0.33,-25.1515,-0.6675,0.39175,0.047,0.17075,0.177,0.058,99.443,83.50425,21.335,0.5975,24.00925,0.21175,20.9845,20.35275,0,-2.14575,1.26175,360.4075,422.2225
7,21.25,367.16,21.516,-0.08375,-21.90575,-0.441,0.402,0.05,0.1695,0.20725,0.06175,99.477,85.0495,21,0.43,23.69425,0.2,20.94375,20.3645,0,-1.88775,1.283,361.0025,420.3775
7,21.75,367.44,21.4,0.5335,-25.44475,-0.97475,0.4075,0.0555,0.1645,0.193,0.07075,99.483,86.6965,20.655,0.29,23.398,0.19275,20.91875,20.36775,0,-1.706,1.332,359.6975,418.9075
7,22.25,373.155,20.832,0.16525,-22.939,-0.762,0.396,0.053,0.17425,0.1905,0.06,99.48375,87.413,20.4325,0.225,23.082,0.18325,20.9,20.383,0,-1.55275,1.3565,359.1175,417.8
7,22.75,372.33,20.433,0.2945,-24.3355,-0.96425,0.427,0.053,0.1745,0.201,0.07225,99.4825,87.9925,20.169,0.125,22.89775,0.1865,20.89825,20.38225,0,-1.61975,1.28625,359.6625,417.855
7,23.25,375.345,20.368,0.626,-23.56125,-1.1225,0.404,0.058,0.178,0.21025,0.07,99.4795,87.679,20.044,0.11,22.749,0.17075,20.885,20.37,0,-1.651,1.272,360.6925,416.8675
7,23.75,378.9125,20.41525,0.37475,-22.1965,-0.847,0.3715,0.061,0.17725,0.21275,0.077,99.476,87.90075,20.032,0.09,22.82625,0.177,20.86,20.37,0,-1.65325,1.2755,360.8475,415.9425
8,0.25,381.0125,20.18425,0.04725,-19.007,-1.97075,0.37625,0.04875,0.162,0.179,0.063,99.4715,86.6295,19.85775,0,22.38,0.178,21.52125,21.1,0,-1.74,1.175,357.945,413.805
8,0.75,378.935,20.204,0.002,-17.437,-2.52125,0.3485,0.049,0.16175,0.189,0.065,99.46525,87.4415,19.794,0,22.1945,0.174,21.49,21.06025,0,-1.564,1.153,360.4325,413.5325
8,1.25,381.36,20.215,-0.026,-16.78275,-1.993,0.3765,0.055,0.17225,0.1745,0.068,99.4395,88.1775,19.575,0,22.02175,0.1605,21.48,21.058,0,-1.65175,1.1345,360.6725,412.12
8,1.75,383.48,20.2,0.1845,-18.027,-1.57825,0.358,0.045,0.163,0.18625,0.06675,99.426,88.529,19.35725,0,21.87,0.157,21.456,21.055,0,-1.60675,1.153,360.1675,410.3075
8,2.25,384.55,20.2135,0.216,-14.993,-2.35375,0.342,0.04975,0.16075,0.183,0.061,99.426,91.342,19.095,0,21.50825,0.1655,21.435,21.05275,0,-1.509,1.1335,360.97,409.355
8,2.75,384.275,20.165,0.113,-14.172,-2.4445,0.35,0.043,0.165,0.18725,0.06,99.417,92.706,18.89775,0,21.393,0.148,21.40725,21.0475,0,-1.49625,1.0565,360.795,408.8575
8,3.25,385.12,20.0095,-0.018,-11.835,-2.344,0.3485,0.051,0.15975,0.177,0.064,99.4,93.5535,18.788,0,21.241,0.153,21.36375,21.00675,0,-1.5045,1.1325,360.4975,408.9275
8,3.75,386.9075,19.91075,0.097,-14.022,-3.683,0.3505,0.04825,0.16,0.171,0.0675,99.39375,94.06075,18.645,0,21.1555,0.1565,21.33375,21.005,0,-1.4845,1.05575,363.655,408.165
8,4.25,389.035,19.9825,0.031,-11.69625,-3.6705,0.34125,0.04425,0.15075,0.178,0.05975,99.392,94.411,18.6135,0,21.106,0.15125,21.2995,21.00425,0,-1.40775,1.12625,363.2275,407.8375
8,4.75,389.14,19.995,-0.092,-13.27475,-2.63575,0.3555,0.048,0.15875,0.178,0.06375,99.395,95.112,18.485,0,20.96625,0.15075,21.27,21.00175,0,-1.4145,1.11725,365.8625,408.5075
8,5.25,392.1875,19.7995,-0.335,-12.129,-3.392,0.377,0.047,0.1565,0.17875,0.066,99.423,95.219,18.35675,0,20.65275,0.1485,21.2375,21,0,-0.8945,1.127,362.545,408.6025
8,5.75,391.925,19.8555,-0.319,-10.959,-2.2985,0.37925,0.051,0.161,0.1785,0.07575,99.4605,94.76875,18.34,0,20.505,0.1375,21.2,21,11,5.858,1.8075,364.675,408.495
8,6.25,392.09,19.7675,-0.4425,-10.3475,0.1625,0.40475,0.05575,0.176,0.19125,0.0805,99.4735,94.643,18.6155,0,20.745,0.13275,21.195,20.92175,64.015,38.28275,5.22825,367.055,409.97
8,6.75,385.2275,20.271,-1.752,-4.1045,10.7615,0.436,0.087,0.2085,0.227,0.111,99.492,92.446,19.1475,0,21.633,0.152,21.16,20.985,133.2175,76.354,9.1325,365.5975,413.96
8,7.25,379.31,20.8285,-5.13725,4.29675,31.2905,0.52675,0.1395,0.281,0.2875,0.176,99.4965,87.902,20.20625,0,22.4325,0.205,21.15,20.99925,212.3075,124.6475,14.84825,359.3875,418.7075
8,7.75,370.56,21.103,-7.735,15.352,50.0655,0.589,0.1875,0.3375,0.337,0.2295,99.49925,82.0295,21.04625,0,23.4225,0.215,21.12625,20.9885,300.9,175.375,20.32825,360.5575,423.78
8,8.25,363.29,21.407,-12.37625,32.08225,74.4415,0.6845,0.2195,0.398,0.4105,0.268,99.51225,77.441,21.9995,0.08,24.18425,0.256,21.1075,20.9775,380.125,211.8525,22.487,363.1525,429.4175
8,8.75,358.7425,21.34075,-16.166,55.806,94.3075,0.64425,0.24475,0.42825,0.46675,0.29475,99.536,73.9195,22.763,1.47,25.03675,0.32025,21.1075,20.96675,512.205,284.1325,28.55525,366.6275,433.19
8,9.25,353.93,20.8815,-17.422,64.099,124.29,0.6885,0.246,0.47,0.4885,0.322,99.551,70.61925,23.734,3.2575,25.728,0.333,21.122,20.9505,732,389.0575,38.5375,370.61,437.175
8,9.75,350.625,20.64225,-19.56075,88.732,134.58,0.72,0.264,0.506,0.5405,0.3465,99.572,65.458,24.6435,4.665,26.3705,0.39525,21.1245,20.9475,811.045,436.305,43.051,377.0725,441.355
8,10.25,350.1,20.609,-21.706,94.748,162.825,0.774,0.2775,0.534,0.564,0.3635,99.553,61.3795,25.24075,6.28,26.852,0.439,21.146,20.94525,906.9575,472.2825,44.351,380.48,445.63
8,10.75,348.005,20.6295,-23.092,97.136,180.1,0.8165,0.294,0.537,0.571,0.367,99.557,56.6825,25.855,7.17,27.2315,0.42,21.17175,20.94525,961.11,550.015,53.249,387.8875,447.7425
8,11.25,349.245,20.29525,-23.45825,89.8005,194.28,0.8765,0.3125,0.548,0.629,0.398,99.534,53.7845,26.394,8.385,27.557,0.471,21.2095,20.9475,1029.825,567.9975,50.92325,389.3075,451.54
8,11.75,348.1575,20.02475,-23.191,100.07675,207.035,0.87925,0.30275,0.6005,0.6385,0.4,99.51025,51.316,26.96,9.465,28.045,0.463,21.26,20.9505,1153.75,638.1025,57.27825,389.795,453.175
8,12.25,347.5075,19.64025,-22.41775,107.415,188.4275,0.89875,0.31175,0.62375,0.65625,0.40175,99.505,49.985,27.1295,10.255,28.24975,0.484,21.265,20.911,1162.25,639.81,56.8695,393.2325,455.19
8,12.75,347.45,19.2525,-21.07325,98.306,200.03,0.938,0.307,0.622,0.681,0.41,99.49475,49.087,27.67875,11.07,28.67,0.474,21.34125,20.96775,1178.175,618.8575,56.36025,392.94,457.945
8,13.25,346.03,19.12,-21.073,99.83,211.8675,0.9235,0.31925,0.63,0.682,0.415,99.4745,47.3915,27.8615,11.825,28.936,0.474,21.37,20.9175,1187.775,630.66,56.8165,393.1525,459.5175
8,13.75,345.9475,19.133,-19.896,84.281,188.515,0.9,0.303,0.609,0.63925,0.401,99.421,46.04675,28.055,12.62,29.2605,0.449,21.415,20.99025,1096.5,573.53,53.29725,393.755,461.1525
8,14.25,346,18.433,-18.7855,78.447,166.3025,0.923,0.306,0.613,0.6725,0.3745,99.3915,45.0725,28.087,12.4925,29.308,0.434,21.4575,21.001,1100,555.0275,52.282,390.135,461.1925
8,14.75,345.065,18.49975,-16.531,44.308,167.825,0.887,0.299,0.551,0.593,0.35025,99.38,44.7875,27.9375,11.7225,29.2625,0.3585,21.495,21.005,908.185,448.47,43.72475,392.205,460.07
8,15.25,344.01,18.463,-15.82575,34.706,151.225,0.925,0.294,0.5575,0.5575,0.343,99.366,44.5895,27.75775,11.18,29.3,0.314,21.5075,21.055,869,358.945,35.1575,389.165,458.095
8,15.75,343.18,18.521,-14.104,17.1185,133.78,0.877,0.277,0.542,0.563,0.3205,99.357,45.55575,27.77275,10.46,29.35225,0.2745,21.55,21.06,656.57,353.14,35.75925,387.4725,456.8125
8,16.25,342.435,18.866,-10.6565,6.51325,111.74,0.87525,0.27375,0.507,0.527,0.317,99.349,45.761,27.3185,9.37,29.09925,0.239,21.58,21.08,593.625,317.97,32.21075,385.575,455.4225
8,16.75,343.3425,19.4175,-8.78125,-0.74975,94.933,0.74975,0.22,0.42275,0.425,0.26875,99.36475,47.219,26.9475,8.33,28.89,0.19575,21.614,21.1,444,222.03,23.3245,381.225,453.4175
8,17.25,341.255,19.3795,-4.818,-8.762,61.32475,0.664,0.1775,0.36775,0.384,0.2155,99.364,50.795,26.375,7.07,28.635,0.18325,21.64,21.1,318.2,161.42,15.8145,378.34,449.7875
8,17.75,343.07,19.53,-2.37075,-16.582,33.4475,0.5175,0.1335,0.2735,0.2725,0.1645,99.3515,52.86625,25.65475,5.5925,28.1085,0.191,21.665,21.1,185.125,92.0575,9.6225,371.795,444.27
8,18.25,347.115,20.199,-0.259,-17.322,11.617,0.4595,0.083,0.1955,0.2155,0.10775,99.369,59.36525,24.81825,3.75,27.444,0.24575,21.685,21.1,89.25,46.8335,5.83025,369.78,440.5175
8,18.75,354.575,20.5685,-0.50225,-18.261,-2.1875,0.36,0.05375,0.173,0.175,0.081,99.392,67.16975,23.80725,2.2025,26.241,0.316,21.685,21.1,8.188,8.6685,1.343,365.9825,435.4275
8,19.25,359.2175,21.0325,-0.897,-18.285,-1.19375,0.356,0.056,0.15825,0.16525,0.07,99.4145,70.762,22.7425,1.3125,25.301,0.279,21.696,21.1,0,-2.11075,0.4555,363.0525,430.035
8,19.75,363.295,20.6825,-0.167,-16.96,-0.589,0.3355,0.04975,0.153,0.176,0.061,99.449,72.103,22.1775,0.7525,24.766,0.242,21.71,21.1,0,-2.804,0.9095,360.01,426.3025
8,20.25,365.95,20.85675,0.1515,-20.3235,-0.6505,0.32625,0.04125,0.14925,0.16525,0.052,99.47225,75.249,21.74375,0.47,24.378,0.20475,21.7015,21.2,0,-2.31025,1.23025,360.6,424.08
