DOY2,HR2,FC,CO2,SC,H,LE,H2O,SH,SLE,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,WS,USTAR,V_SIGMA,W_SIGMA,PA_1_1_1,PA_1_1_2,RH_1_1_1,RH_1_2_1,VPD,TA_1_1_1,TA_1_1_2,TA_1_1_3,TA_1_2_1,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_1_10_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_2_10_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,FCH4,SCH4,NEE
4,0.75,0.23738,406.0246985,0.0229,-5.8698255,0.51051,2.9406895,-3.1944,-0.21578,0.000184,-0.13552,-0.034282,-0.079573,3.021,0.196674,0.41902,0.244741,97.965915,97.931,57.89,70.17323,1.83745,-0.588,0,-1.8243,-2.1334755,-1.797,-0.38643,-0.527,-2.0607,-0.10186,-0.4565,-0.171429,-0.34143,-0.29957,-0.39329,-0.3124265,-0.54643,-0.230643,-0.279,-0.3897145,-0.221285714,0.062,-0.53757,-0.3945,0,0.437981,254.9596,303.22,-0.003,-0.001,2.81,0.2235,0.326278
4,1.25,0.234886,406.0498765,0.0289,-6.49706,0.49539,2.9216,-2.87447,-0.13441,-0.000367,-0.135863,-0.034319,-0.08821,3.068,0.20352,0.4261345,0.2394765,97.981,97.942,59.48,72.06,1.7804,-1.241,0,-1.99051,-2.4941345,-1.9445165,-0.45257,-0.535,-2.0956,-0.108,-0.454715,-0.1857145,-0.33729,-0.32043,-0.37414,-0.319714,-0.577286,-0.23593,-0.279,-0.4012855,-0.21014,0.062,-0.54743,-0.41593,0,0.370918,252.4647,301.39,-0.003,-0.001,2.805,0.185,0.355017
4,1.75,0.230651,406.204071,0.03695,-5.9555,0.623455,2.9813,-3.28653,-0.21068,-0.000661,-0.15772,-0.033629,-0.087048,3.0395,0.19518,0.406600441,0.232376,97.979,97.94619,61.05,73.2825,1.593323872,-1.533,0,-2.2959505,-2.730247,-2.296975,-0.482428571,-0.59186,-2.1489,-0.095857,-0.468002,-0.19,-0.335,-0.325,-0.379143,-0.3155705,-0.59486,-0.2603595,-0.29486,-0.420214,-0.20786,0.049429,-0.52514,-0.4195,0,0.384899,249.4015,300.0546873,-0.003,0,2.775,0.2205,0.323548
4,2.25,0.262984,406.140122,0.0164,-6.47777,0.3709205,2.9609,-3.433588,-0.20677,-0.000698,-0.16268,-0.033826,-0.08743,3.036,0.2179745,0.4384,0.23622,97.963,97.9565,63.44,74.4,1.522651779,-1.81,0,-2.669374,-2.8466835,-2.6874785,-0.585,-0.57386,-2.26335,-0.069571429,-0.4804995,-0.195429,-0.356571,-0.32243,-0.376857,-0.317355,-0.58243,-0.260425,-0.292,-0.4205695,-0.22,0.043571,-0.54086,-0.4187855,0,0.368059,249.464,299.6556,-0.002,0,3.01,0.2705,0.347519
4,2.75,0.269024,406.366368,0.0228,-5.53225,0.390418,2.9302,-3.002,-0.320841,-0.000147,-0.162393,-0.033791,-0.09432,3.0467,0.20722,0.4359915,0.235902,97.963218285,97.964735,63.74,75.636115,1.432786619,-2.052,0,-3.067353,-3.1684,-2.970643,-0.59129,-0.59971,-2.24425,-0.116857,-0.4842835,-0.217857,-0.351571,-0.31914,-0.391714,-0.3254285,-0.599286,-0.30457,-0.30486,-0.436,-0.21414,0.056857,-0.56014,-0.4152845,0,0.405468,248.9973,297.85,-0.00175,-0.001,2.715,0.156,0.342335
4,3.25,0.288627,406.4356325,0.03795,-5.551465,0.58656,2.958633,-2.9947565,-0.188477,-0.000478,-0.16535,-0.03268,-0.098222,3.00475,0.2005555,0.41631446,0.2497985,97.95731741,97.964,66.18,76.74729,1.345585216,-2.322,0,-3.486747,-3.368,-3.225,-0.62,-0.62657,-2.27975,-0.104286,-0.485643,-0.209857,-0.357143,-0.32514,-0.39871,-0.3237855,-0.60771,-0.31693,-0.30329,-0.4357145,-0.22429,0.055143,-0.58657,-0.443857,0,0.384559,250.3743285,297.8514,-0.002,-0.001,2.785,0.143,0.377365
4,3.75,0.2826535,406.055049,0.0346,-6.5026795,0.581953,2.853017,-2.976705,-0.23449,-0.001657,-0.16656,-0.033074,-0.099114,3.0471,0.178599,0.467823,0.252287,97.97634,97.953,67.31,78.462,1.278097878,-2.492,-0.273371,-3.916897,-3.78,-3.54,-0.63443,-0.642714,-2.2736,-0.14257,-0.4883575,-0.222286,-0.37871,-0.316857,-0.401571,-0.337285,-0.603,-0.3409285,-0.318,-0.444071,-0.19414,0.032571,-0.56743,-0.46136,0,0.425662,248.1932,296.3679,-0.001,-0.001,2.865,0.155,0.384191
4,4.25,0.245455,407.0800315,0.0302,-4.31915,0.4857455,2.8570685,-2.7193,-0.217563,-0.001838,-0.16522,-0.033268,-0.098671,3.0256,0.191642,0.4401975,0.2486965,97.983,97.941,68.15,79.354565,1.226114618,-2.636,-0.50511,-4.2216,-4.133912,-3.762975,-0.64443,-0.673714,-2.2579,-0.140857,-0.4859305,-0.227429,-0.38,-0.332857,-0.38314,-0.336928,-0.59943,-0.340429,-0.320571,-0.4355715,-0.221143,0.017286,-0.57643,-0.441,0,0.412898,247.916,294.9614,0,0,2.68,0.0747,0.3703045
4,4.75,0.30309,406.76,0.0308,-5.297462,0.571808,2.818198,-2.4221,-0.16107,-0.001213,-0.16542,-0.033596,-0.097919,3.11295,0.203399,0.4441,0.2473835,97.99718258,97.966,69.08,79.285,1.187404176,-2.771,-0.807158,-4.281602,-4.4753995,-3.9505655,-0.6735714285,-0.670502,-2.2409,-0.191286,-0.495857,-0.220286,-0.3916415,-0.336857,-0.39743,-0.345286,-0.609,-0.380143,-0.335645,-0.43743,-0.2357855,0.0234285,-0.59314,-0.449571,0,0.434843,249.8748,294.88,0,0.022,3.22,0.265,0.3943835
4,5.25,0.3116085,406.891187,0.0149,-5.402494,0.5966125,2.7977,-2.215445,-0.20949,-0.000663,-0.15613,-0.03258,-0.097885,3.049,0.207805,0.462191,0.252982,97.998,97.941,70.22,79.647955,1.190047311,-3.224,-0.665967,-4.4249535,-4.5845,-4.1415455,-0.6640715,-0.6453585,-2.2237,-0.2126425,-0.482143,-0.23471,-0.3888555,-0.337,-0.407645,-0.34414,-0.620785,-0.346714,-0.3496445,-0.44157,-0.2422145,0.0207855,-0.58114,-0.4455,0,0.59674,250.94,294.03,0.252596,0.546,2.925,0.0484,0.378665
4,5.75,0.266958,406.489274,0.03675,-4.344024,0.4657,2.7389,-1.845137,-0.308968,-0.001987,-0.14246,-0.033664,-0.09799,2.9766,0.22386,0.4721725,0.2648535,98.01437,97.9435,70.21,79.34963,1.1583681775,-3.53,-0.6160785,-4.418931,-4.74038,-4.344915,-0.6507155,-0.581002,-2.2649,-0.229287,-0.487429,-0.21429,-0.3912145,-0.3542855,-0.4187835,-0.361286,-0.611855,-0.348571,-0.3470735,-0.46157,-0.25443,0.0347855,-0.5765,-0.456,1.4237,1.2635,251.5893,293.6476,4.594,2.365766,3.58,0.089,0.31204
