DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,G_1_1_1,G_3_1_1,G_5_1_1
2,22.25,413.9095,1.4795,413.6965,1.7735,1961.278,413.524,1.4965,413.74025,1.59725,1959.6155,413.8815,1.5475,413.539,1.909,1959.96675,414.033,1.616,413.47425,2.001,1957.3445,414.184,1.779,414.0105,2.05325,1960.581,2.02975,-9.607,0.19825,412.213,1.4915,0.292,-0.1035,0.28675,1.30075,-1.93775,0.27925,-84.278,-3.56,0.821,1.69,0.9,0.51,0.72,-9.2505,-9.61125,-9.447,-9.95925,-11.623,-11.9445,71.934,32.39,1.10025,-9.8475,-10.0475,-10.3925,-6.14,0.3,-4.555,1,0.2225,199.525,268.75,-100.475,269.6,280.7,0.09,-0.11,-0.03,-0.35,0.09,-0.07,-0.045,-0.27,-0.07,-2.855,-2.7,-1.856,-1.68625,-1.1825,-0.7165,-0.61,-1.73475,-1.62825,-1.318,-1.0365,-0.623,0.06,0.421,1.276,1.92775,-1.493,-1.571,-1.235,-1.22,-0.7995,-0.558,-0.0255,0.117,0.81675,-1.8345,-1.749,-1.21425,-1.32975,-1.04,-0.219,0.086,0.508,-2.76675,-2.4515,-1.98425,-1.17175,-0.838,-0.526,0.00675,0.0985,-2.495,-2.7335,-2.86
2,22.75,413.9825,1.4515,413.412,1.925,1961.833,413.4485,1.50475,413.43025,2.03525,1959.88875,413.96875,1.52775,413.67675,2.1315,1960.14725,414.099,1.642,413.5725,1.93525,1960.3415,414.1425,1.827,413.919,2.0125,1957.6045,2.14,-9.46475,0.19775,412.21225,1.466,0.297,-0.0905,0.40025,1.73125,-1.56925,0.28725,-90.81375,-5.765,0.865,1.68,0.875,0.47,0.64,-9.009,-9.705,-9.317,-9.837,-11.818,-12.25075,71.91,33.345,1.1455,-10.375,-10.78,-10.59,-6.2,0.2,-4.67,1,0.1825,198.6,267.975,-99.37,270.9,280.8,0.1,-0.12,-0.04,-0.355,0.09,-0.07,-0.045,-0.27,-0.07,-2.91075,-2.698,-1.858,-1.68075,-1.188,-0.7155,-0.609,-1.73525,-1.63,-1.314,-1.029,-0.6245,0.0615,0.408,1.2755,1.9275,-1.517,-1.58,-1.231,-1.223,-0.80075,-0.6325,-0.02575,0.118,0.81575,-1.8595,-1.752,-1.20875,-1.3295,-1.044,-0.218,0.08525,0.51025,-2.85425,-2.54775,-2.00575,-1.1915,-0.846,-0.523,0.007,0.09825,-2.53525,-2.8305,-3.009
2,23.25,413.43225,1.55225,413.428,1.944,1961.04975,413.4005,1.5145,413.057,1.8,1962.1275,413.51,1.533,413.5555,1.72575,1961,413.6775,1.6075,413.643,2.13175,1961.424,414.17175,1.837,413.8055,2.3795,1961.6095,2.2,-9.827,0.194,412.28425,1.372,0.28175,-0.072,0.36075,2.477,-1.493,0.266,-90.423,-6.268,0.861,1.7325,0.93,0.47,0.64,-9.112,-9.8005,-9.833,-9.562,-11.93775,-12.47075,71.916,33.655,1.051,-10.55,-10.94,-10.7775,-6.19,0.2,-4.66,0.9,0.16,197.1,267.5,-99.72,269.125,280.275,0.09,-0.12,-0.04,-0.35,0.09,-0.07,-0.04,-0.27,-0.07,-2.9075,-2.726,-1.86025,-1.67575,-1.18625,-0.714,-0.611,-1.73725,-1.629,-1.312,-1.023,-0.62575,0.0655,0.403,1.27825,1.927,-1.543,-1.563,-1.243,-1.2205,-0.80225,-0.63275,-0.02625,0.119,0.811,-1.9145,-1.774,-1.203,-1.3295,-1.047,-0.217,0.0885,0.50575,-2.929,-2.6205,-2.021,-1.19075,-0.841,-0.521,0.01,0.09775,-2.69,-2.863,-3.19825
2,23.75,413.9305,1.545,413.451,1.689,1960.923,413.12925,1.5305,413.61175,1.885,1959.65675,413.85025,1.509,413.248,1.8395,1959.63325,413.752,1.5805,413.7755,1.908,1958.71725,414.1925,1.726,413.79625,1.92225,1962.801,2.1185,-10.141,0.198,412.5565,1.4525,0.199,-0.095,0.3285,1.9685,-2.20875,0.276,-81.808,-4.64225,0.85,1.675,0.865,0.45,0.66,-9.46075,-10.5845,-10.217,-10.57675,-12.2705,-12.625,71.9115,33.49,1.122,-10.4975,-11.025,-11.12,-6.36,0.2,-4.8375,0.9,0.22,197.725,266.925,-100.38,269.7,279.6,0.09,-0.1175,-0.04,-0.355,0.09,-0.07,-0.055,-0.27,-0.06,-2.94675,-2.761,-1.86325,-1.674,-1.184,-0.71175,-0.61475,-1.745,-1.628,-1.3095,-1.032,-0.628,0.06825,0.406,1.285,1.92625,-1.5655,-1.563,-1.26125,-1.215,-0.819,-0.63275,-0.026,0.1165,0.811,-1.966,-1.7885,-1.19825,-1.328,-1.051,-0.221,0.0885,0.504,-2.976,-2.709,-2.03775,-1.1905,-0.832,-0.518,0.011,0.098,-2.676,-2.845,-3.08875
3,0.25,416.756,2.39575,414.9675,2.71125,1961.444,416.9,2.508,416.1265,2.745,1961.091,419.38,2.47675,417.275,2.716,1959.509,418.40275,2.551,417.255,2.815,1957.316,418.874,2.728,417.363,3.2845,1958.615,1.85225,-6.65075,0.18,412.301,2.2845,0.35675,-0.161,0.464,1.628,-1.989,0.222,-80.634,-5.39975,0.73425,1.4975,0.7875,0.42,0.5575,-6.48525,-6.70025,-6.893,-7.287,-7.766,-8.899,72.19425,36.795,0.894,-7.325,-7.9225,-7.49,-2.66,0.2,-4.785,0.9,0.3,202.6,282.15,-98.9175,285.3,297.4,0.09,-0.11,-0.04,-0.3575,0.09,-0.08,-0.06,-0.26,-0.07,-1.285,-1.18,-0.563,-0.64575,-0.31125,-0.153,-0.239,-0.82325,-0.6365,-0.561,-0.40375,-0.247,0.318,0.4265,1.055,1.616,-0.513,-0.691,-0.5825,-0.60175,-0.251,-0.171,0.296,0.19375,0.714,-0.58325,-0.428,-0.245,-0.674,-0.0735,0.101,0.314,0.575,-0.588,-0.641,-0.561,-0.106,0.025,0.113,0.43575,0.4665,-1.07975,-1.20475,-0.797
3,0.75,416.985,2.303,415.5765,2.555,1962.1155,416.68775,2.32175,416.459,2.722,1959.1155,418.98775,2.4235,417.479,2.6055,1962.1195,418.074,2.441,416.875,2.802,1961.634,418.6095,2.63425,418.975,2.707,1960.3165,1.828,-6.879,0.172,411.922,2.199,0.412,-0.08025,0.39475,1.72425,-1.889,0.224,-84.505,-5.29125,0.699,1.52,0.79,0.44,0.5775,-6.668,-6.797,-7.0355,-7.34175,-8.18925,-9.104,72.198,36.7,0.946,-7.505,-7.99,-7.73,-2.7075,0.2,-4.81,0.9,0.25,202.2,282.4,-97.35,286.05,296.975,0.09,-0.12,-0.04,-0.35,0.09,-0.08,-0.06,-0.2625,-0.07,-1.29175,-1.2,-0.564,-0.641,-0.3195,-0.1515,-0.2545,-0.8185,-0.63925,-0.56375,-0.40025,-0.247,0.312,0.4265,1.05525,1.618,-0.516,-0.7,-0.585,-0.60675,-0.251,-0.171,0.29575,0.1945,0.71225,-0.62,-0.43125,-0.242,-0.6725,-0.0735,0.1005,0.30925,0.57375,-0.6055,-0.65225,-0.566,-0.1085,0.022,0.11175,0.4235,0.4645,-1.072,-1.22275,-0.82
3,1.25,416.837,2.30825,415.59525,2.62525,1964.4405,417.037,2.3345,414.901,2.622,1963.8395,419.9345,2.3535,417.233,2.577,1957.73625,418.08625,2.4685,417.817,2.8605,1957.07575,418.581,2.578,418.18575,3.13975,1955.101,1.72725,-7.08125,0.204,412.07975,2.20175,0.3345,-0.11425,0.51625,1.369,-1.6765,0.23325,-88.864,-4.8665,0.67825,1.4325,0.795,0.42,0.625,-6.7465,-6.822,-7.1465,-7.663,-8.2675,-9.17175,72.17225,36.685,0.8725,-7.7675,-7.955,-7.8375,-2.74,0.1,-4.8075,0.9,0.2225,201.575,282.15,-96.53,285.3,296.1,0.09,-0.11,-0.04,-0.35,0.0925,-0.08,-0.05,-0.27,-0.07,-1.296,-1.2075,-0.56175,-0.639,-0.306,-0.15,-0.234,-0.808,-0.63425,-0.566,-0.3945,-0.24525,0.313,0.4265,1.0555,1.62525,-0.51375,-0.69575,-0.572,-0.604,-0.2495,-0.1655,0.297,0.19475,0.712,-0.62225,-0.46,-0.2445,-0.673,-0.07275,0.10075,0.306,0.57275,-0.6195,-0.656,-0.571,-0.1085,0.0225,0.113,0.4275,0.46275,-1.032,-1.18675,-0.85425
3,1.75,417.053,2.3315,415.393,2.533,1958.859,416.637,2.393,416.484,2.493,1958.9635,419.946,2.434,418.616,2.497,1957.89925,418.425,2.5465,417.074,2.72375,1961.50375,419.7065,2.677,417.46575,3.0095,1960.113,1.6645,-7.053,0.22125,412.186,2.239,0.3125,-0.08575,0.4,2.2185,-2.08775,0.21125,-80.686,-6.197,0.695,1.4125,0.765,0.41,0.655,-6.59975,-7.1575,-7.144,-7.631,-8.40325,-9.32725,72.1595,37.4025,0.91575,-7.8525,-8.3275,-7.8325,-2.86,0.1,-4.905,0.8,0.2125,201.5,281,-97.185,284.8,296.1,0.09,-0.11,-0.04,-0.35,0.09,-0.08,-0.05,-0.26,-0.07,-1.29725,-1.20925,-0.5465,-0.64,-0.305,-0.148,-0.23,-0.806,-0.6405,-0.56575,-0.393,-0.24375,0.31575,0.42725,1.0555,1.6175,-0.512,-0.695,-0.577,-0.59875,-0.2485,-0.165,0.297,0.194,0.712,-0.63625,-0.4605,-0.2465,-0.67225,-0.07225,0.10075,0.30275,0.57225,-0.645,-0.677,-0.57,-0.1075,0.0215,0.113,0.43175,0.46275,-1.10375,-1.186,-0.826
3,2.25,416.50875,2.35925,416.50775,2.55675,1960.3465,416.511,2.324,416.26,2.6205,1964.0845,419.31025,2.347,417.35,2.506,1960.416,418.59725,2.4055,418.675,2.5675,1960.7185,419.639,2.5735,420.12225,2.7505,1958.47975,1.72675,-6.91,0.23525,411.966,2.208,0.2775,-0.121,0.359,0.3025,-2.398,0.19725,-86.531,-5.04775,0.76,1.42,0.765,0.42,0.635,-6.76,-7.25475,-7.4355,-7.8795,-8.758,-9.614,72.116,37.33,1.03,-8.005,-8.41,-8.1575,-2.98,0.2,-4.91,0.925,0.2525,201.1,280.3,-96.84,284.125,295.2,0.09,-0.11,-0.04,-0.3575,0.1,-0.08,-0.05,-0.26,-0.07,-1.32275,-1.212,-0.5535,-0.64,-0.306,-0.1475,-0.2075,-0.805,-0.642,-0.56,-0.3935,-0.2425,0.316,0.42775,1.0525,1.6225,-0.5095,-0.69475,-0.579,-0.599,-0.24775,-0.165,0.298,0.19325,0.7125,-0.65425,-0.472,-0.251,-0.6715,-0.0715,0.10075,0.3065,0.573,-0.6705,-0.689,-0.5775,-0.1065,0.021,0.11175,0.4295,0.465,-1.04425,-1.191,-0.798
3,2.75,416.6775,2.3475,414.9875,2.7415,1963.61175,416.95,2.4525,414.9825,2.618,1961.341,419.288,2.38025,417.1245,2.54725,1959.367,418.0745,2.46375,417.468,2.8215,1958.786,418.263,2.6555,417.68475,3.01375,1965.2485,1.91725,-7.2635,0.2235,411.927,2.231,0.366,-0.148,0.44275,0.787,-2.80825,0.2125,-83.547,-5.86025,0.7505,1.48,0.75,0.43,0.62,-6.737,-7.336,-7.113,-8.045,-8.9215,-9.847,72.0975,38.7125,1.055,-8.2575,-8.69,-8.3375,-3.135,0.2,-4.85,0.9,0.18,199.9,279.7,-97.93,284.2,295.1,0.09,-0.12,-0.04,-0.35,0.09,-0.08,-0.05,-0.27,-0.07,-1.334,-1.213,-0.56025,-0.643,-0.30925,-0.14625,-0.184,-0.81125,-0.64225,-0.557,-0.397,-0.242,0.31725,0.4275,1.052,1.6175,-0.5065,-0.689,-0.5765,-0.599,-0.247,-0.168,0.299,0.191,0.7135,-0.672,-0.48,-0.254,-0.673,-0.07075,0.10375,0.315,0.5775,-0.706,-0.721,-0.582,-0.1065,0.02,0.112,0.4335,0.46325,-1.151,-1.239,-0.894
3,3.25,416.563,2.4075,415.602,2.572,1961.11225,416.8305,2.376,416.967,2.724,1959.667,419.67,2.3435,416.939,2.554,1963.482,419.16125,2.429,416.55125,2.72025,1962.43425,417.817,2.44925,418.42275,2.5405,1959.69075,1.747,-6.959,0.213,412.01675,2.3245,0.3275,-0.125,0.30875,0.809,-2.203,0.218,-88.772,-5.373,0.763,1.48,0.78,0.44,0.68,-6.845,-7.3235,-7.1755,-7.791,-8.9665,-9.7705,72.1005,37.97,1.0105,-8.445,-8.88,-8.59,-3.17,0.2,-4.88,0.9,0.24,200.525,279.35,-99.02,284.6,296.1,0.09,-0.11,-0.05,-0.35,0.09,-0.08,-0.05,-0.26,-0.07,-1.33925,-1.215,-0.558,-0.64125,-0.3135,-0.144,-0.184,-0.81,-0.64325,-0.553,-0.4,-0.24275,0.3175,0.428,1.053,1.623,-0.507,-0.692,-0.576,-0.603,-0.247,-0.168,0.3005,0.19275,0.714,-0.675,-0.489,-0.256,-0.673,-0.071,0.1105,0.3185,0.58,-0.77775,-0.76525,-0.57975,-0.10425,0.02325,0.113,0.436,0.465,-1.1495,-1.20425,-0.91525
3,3.75,416.469,2.3095,414.5165,2.589,1964.4765,416.48175,2.337,415.211,2.623,1960.957,418.966,2.38575,416.9665,2.592,1958.667,417.823,2.4625,416.56925,2.759,1960.33625,418.05725,2.4845,417.921,3.0045,1957.875,1.7445,-7.0705,0.2375,411.86,2.226,0.29925,-0.181,0.43875,0.47075,-2.859,0.21,-88.699,-5.323,0.7355,1.4825,0.79,0.44,0.7025,-6.727,-7.04275,-7.3705,-7.9715,-9.0045,-10.2215,72.0785,38.7075,1.15425,-8.7675,-8.99,-8.7825,-3.23,0.2,-4.8575,0.8,0.2325,200.475,278.625,-99.105,281.8,295,0.09,-0.11,-0.04,-0.35,0.09,-0.08,-0.05,-0.27,-0.07,-1.336,-1.19675,-0.5585,-0.641,-0.3135,-0.143,-0.183,-0.816,-0.64425,-0.55125,-0.3965,-0.242,0.32025,0.428,1.0525,1.6225,-0.516,-0.694,-0.574,-0.602,-0.24875,-0.17,0.302,0.193,0.71525,-0.6505,-0.5025,-0.258,-0.67225,-0.06875,0.115,0.319,0.583,-0.8245,-0.78825,-0.58875,-0.102,0.02475,0.11375,0.43525,0.46425,-1.101,-1.197,-0.914
3,4.25,416.83425,2.3165,415.6975,2.487,1960.7815,417.062,2.34825,416.125,2.436,1960.245,419.218,2.37275,418.4745,2.525,1957.4885,418.17,2.435,417.224,2.724,1963.10925,418.8465,2.559,418.151,2.82125,1958.3675,1.882,-7.107,0.237,411.8995,2.277,0.456,-0.132,0.4845,1.60725,-2.1245,0.213,-89.54075,-6.194,0.724,1.5325,0.79,0.44,0.6075,-6.894,-7.1945,-7.666,-8.26375,-9.329,-10.135,72.0775,38.915,1.026,-8.6975,-9.19,-8.81,-3.27,0.2,-4.8775,0.9,0.2725,198.175,277.875,-99.535,281.9,294.6,0.0975,-0.1175,-0.04,-0.35,0.09,-0.08,-0.05,-0.27,-0.07,-1.339,-1.209,-0.562,-0.6435,-0.311,-0.142,-0.1925,-0.818,-0.65,-0.548,-0.3965,-0.237,0.32125,0.428,1.0525,1.62,-0.517,-0.699,-0.573,-0.602,-0.248,-0.167,0.302,0.192,0.715,-0.65875,-0.5145,-0.23875,-0.67225,-0.0715,0.11375,0.31775,0.5745,-0.871,-0.82025,-0.584,-0.1005,0.02575,0.11375,0.43575,0.46425,-1.064,-1.185,-0.9665
3,4.75,416.4665,2.33,415.251,2.639,1961.3305,416.071,2.361,414.46,2.70375,1964.62525,419.275,2.343,417.012,2.578,1961.308,417.998,2.474,417.255,2.55,1962.468,418.67225,2.36925,419.227,2.505,1957.6985,1.827,-7.2035,0.2275,411.84225,2.21625,0.3855,-0.1075,0.438,1.071,-2.3435,0.2085,-82.27325,-5.3575,0.7825,1.47,0.8025,0.4475,0.61,-7.0725,-7.297,-7.7055,-8.61475,-9.21875,-10.2065,72.0875,37.04,1.0605,-8.9025,-9.1075,-8.97,-3.4325,0.2,-4.88,0.9,0.23,197.9,277.1,-98.39,281.7,293.875,0.09,-0.12,-0.04,-0.36,0.09,-0.08,-0.05,-0.27,-0.07,-1.352,-1.20425,-0.56175,-0.6415,-0.3085,-0.141,-0.223,-0.8085,-0.6485,-0.544,-0.3935,-0.235,0.3195,0.428,1.0515,1.618,-0.529,-0.701,-0.575,-0.6065,-0.24525,-0.166,0.3025,0.192,0.7125,-0.676,-0.52425,-0.2435,-0.6725,-0.0765,0.1115,0.32125,0.575,-0.84275,-0.8145,-0.588,-0.098,0.0295,0.1145,0.436,0.463,-1.15325,-1.237,-0.939
3,5.25,416.286,2.283,414.4655,2.473,1962.1905,416.226,2.29,414.9185,2.551,1962.579,420.074,2.28825,416.937,2.3465,1961.84975,417.51925,2.40525,416.75425,2.63725,1960.88675,419.94075,2.42275,418.326,2.8115,1962.172,1.824,-7.0745,0.237,411.92925,2.18925,0.333,-0.0845,0.4445,-0.2515,-2.5715,0.229,-79.7875,-6.013,0.7705,1.465,0.77,0.41,0.61,-7.252,-7.364,-7.8135,-8.7385,-9.2455,-10.3975,72.1035,36.9325,1.14,-8.96,-9.15,-9.02,-3.475,0.2,-5.0325,0.9,0.22,198.2,275.525,-98.66,283.2,293.85,0.1,-0.11,-0.04,-0.35,0.0925,-0.08,-0.0575,-0.2625,-0.07,-1.356,-1.2225,-0.55625,-0.642,-0.303,-0.139,-0.2005,-0.81575,-0.654,-0.545,-0.395,-0.234,0.31875,0.42875,1.05225,1.62,-0.5475,-0.7,-0.5745,-0.608,-0.242,-0.166,0.3025,0.19175,0.7135,-0.69,-0.5335,-0.242,-0.6725,-0.075,0.1165,0.324,0.575,-0.969,-0.876,-0.593,-0.0975,0.025,0.116,0.438,0.466,-1.093,-1.1805,-0.95
3,5.75,416.0585,2.306,415.32125,2.4635,1960.7585,415.902,2.33775,415.43,2.506,1960.4855,420.188,2.2595,416.29425,2.319,1964.0135,417.95025,2.4425,416.359,2.49,1961.831,420.036,2.4775,417.803,2.677,1960.1675,1.75925,-6.874,0.25775,411.86,2.152,0.3095,-0.1455,0.458,0.644,-2.077,0.2135,-81.14525,-5.7995,0.7605,1.49,0.78,0.4125,0.595,-7.14475,-7.4655,-7.6545,-8.70725,-9.59275,-10.696,72.1185,35.095,1.1655,-8.87,-9.405,-9.18,-3.5375,0.475,-4.385,1.2,0.355,198.55,275.9,-97.555,280.475,293.45,0.395,0.11,0.1325,0.13,0.13,0.155,-0.06,-0.26,-0.07,-1.40575,-1.243,-0.5525,-0.64075,-0.305,-0.1395,-0.22275,-0.827,-0.658,-0.544,-0.395,-0.243,0.319,0.42875,1.05275,1.616,-0.561,-0.70375,-0.581,-0.61,-0.241,-0.1635,0.30325,0.1915,0.71675,-0.7,-0.54525,-0.25275,-0.672,-0.0735,0.1065,0.3205,0.576,-1.04625,-0.9195,-0.595,-0.099,0.02375,0.115,0.4385,0.4635,-1.12625,-1.20125,-1.128
3,6.25,416.0155,2.28025,414.455,2.45,1966.08775,416.3475,2.327,414.596,2.55575,1963.977,420.25775,2.2985,416.902,2.5685,1959.856,417.47875,2.4125,416.744,2.445,1960.712,418.858,2.442,419.4255,2.65175,1954.8135,1.7495,-7.1915,0.2335,411.698,2.2005,0.347,-0.1185,0.43775,1.914,-1.8175,0.22225,-86.47075,-4.38,0.74,1.4775,0.76,0.425,0.6125,-7.285,-7.5115,-7.817,-8.574,-9.3455,-10.7135,72.14,35.605,1.152,-9.13,-9.52,-9.2625,-3.65,2.725,-0.18,3.8,0.845,198.85,276.375,-89.7975,280.15,293.15,4.775,3.45,3.2525,1.155,0.9825,0.825,-0.04,-0.2375,-0.02,-1.3995,-1.25725,-0.557,-0.64,-0.302,-0.1375,-0.22,-0.825,-0.6585,-0.544,-0.39575,-0.242,0.3195,0.42775,1.05425,1.618,-0.5605,-0.707,-0.578,-0.607,-0.24125,-0.163,0.30425,0.192,0.71675,-0.6835,-0.549,-0.253,-0.671,-0.07225,0.105,0.31475,0.57525,-1.12625,-0.95675,-0.598,-0.1,0.027,0.1195,0.4395,0.461,-1.20625,-1.20675,-1.151
3,6.75,416.22025,2.236,415.0885,2.483,1962.195,416.30425,2.26975,415.67,2.457,1962.707,419.6375,2.3,418.3465,2.4845,1960.232,417.529,2.419,416.603,2.679,1964.6165,418.40425,2.45325,419.058,2.726,1961.374,1.67575,-7.0735,0.2175,411.668,2.216,0.45125,-0.111,0.491,1.6655,-0.93325,0.2295,-77.97825,-1.1555,0.87175,1.3775,0.71,0.42,0.6475,-7.027,-7.26575,-7.73,-8.4835,-9.271,-10.597,72.147,35.12,1.278,-8.9325,-9.64,-9.205,-3.515,15.15,14.005,15.55,3.225,199.125,276.75,-69.225,282.8,293.1,44.4075,33.845,28.385,8.75,7.8975,4.88,-0.02,-0.155,0.0375,-1.4335,-1.26275,-0.558,-0.6345,-0.30325,-0.1365,-0.20825,-0.829,-0.66,-0.54325,-0.3955,-0.243,0.32025,0.428,1.05525,1.619,-0.569,-0.7165,-0.578,-0.607,-0.245,-0.16325,0.305,0.19075,0.7175,-0.66775,-0.55475,-0.254,-0.66975,-0.07225,0.10025,0.318,0.577,-1.13875,-1.01225,-0.6,-0.0995,0.0285,0.11875,0.441,0.462,-1.238,-1.2245,-1.164
3,7.25,415.7035,2.28125,414.261,2.378,1960.731,415.8515,2.23375,414.27275,2.5015,1963.2065,419.024,2.3,416.469,2.365,1963.0075,416.92875,2.422,416.608,2.4725,1962.135,417.921,2.63675,418.6395,2.66075,1959.1205,1.43275,-6.4415,0.24,411.74575,2.1635,0.441,-0.137,0.349,4.957,-0.8615,0.21125,-42.6095,5.076,0.74175,1.19,0.68,0.39,0.555,-6.686,-6.51475,-6.809,-7.166,-8.035,-9.405,72.159,32.695,1.3765,-8.09,-8.585,-8.57,-3.035,32.5,65.87,65.675,12.03,200.125,283,3.3075,284.65,294.6,138.325,114.0075,105.4625,22.9425,18.2,15.6775,0,-0.07,0.1,-1.4615,-1.268,-0.555,-0.6345,-0.304,-0.1355,-0.20725,-0.8315,-0.664,-0.543,-0.39675,-0.242,0.32,0.42775,1.0545,1.619,-0.566,-0.72125,-0.575,-0.606,-0.24325,-0.16275,0.307,0.191,0.71775,-0.66875,-0.55925,-0.26275,-0.671,-0.07225,0.10225,0.313,0.577,-1.1975,-1.05,-0.607,-0.095,0.02775,0.11925,0.442,0.462,-1.13925,-1.20475,-1.195
3,7.75,416.251,2.327,414.4655,2.5115,1961.185,416.12275,2.31975,415.194,2.618,1960.449,419.1985,2.3045,417.008,2.266,1960.302,417.29,2.46525,415.81125,2.654,1960.212,418.0755,2.672,416.239,3.0115,1962.648,1.5695,-6.133,0.226,412.129,2.07725,0.585,-0.352,0.39775,10.76375,-1.87725,0.254,11.4425,4.1715,0.681,1.295,0.78,0.41,0.555,-5.877,-5.791,-6.156,-6.02,-6.1815,-7.637,72.1835,31.44,1.581,-6.59,-7.075,-7.33,-2.97,46.1,114.355,115.9,20.815,202.9,289.375,43.595,289.1,295.75,298.9725,194.05,174.7075,45.75,42.56,28.725,0.0275,-0.01,0.2075,-1.46,-1.2875,-0.5645,-0.6365,-0.305,-0.134,-0.20625,-0.8305,-0.6725,-0.5425,-0.396,-0.241,0.32025,0.4275,1.0545,1.619,-0.5695,-0.727,-0.5745,-0.608,-0.237,-0.16375,0.307,0.192,0.718,-0.63425,-0.56325,-0.2635,-0.671,-0.0695,0.104,0.314,0.578,-1.22525,-1.0685,-0.607,-0.105,0.026,0.1155,0.4435,0.465,-1.255,-1.203,-1.26625
3,8.25,415.377,2.318,414.428,2.3445,1961.432,415.3685,2.39825,414.202,2.4245,1959.1555,418.92175,2.22725,416.52575,2.4905,1963.7295,415.808,2.587,415.65775,2.6115,1961.26975,416.3595,2.767,416.192,3.066,1959.9765,1.698,-5.51,0.274,411.856,2.0755,0.52675,-0.227,0.41325,17.55325,-1.725,0.336,43.51975,3.859,0.786,1.53,1.01,0.5,0.58,-5.434,-5.23375,-5.2865,-5.2305,-5.191,-6.107,72.172,30.5125,1.628,-5.2575,-5.89,-5.675,-2.48,56.275,170.245,178.1,33.425,205.5,293.775,87.455,292.7,297.4,462.4475,294.27,270.605,99.85,72.45,45.41,0.04,0.06,0.34,-1.457,-1.283,-0.563,-0.6315,-0.30075,-0.132,-0.20525,-0.8355,-0.671,-0.543,-0.3935,-0.23725,0.32175,0.429,1.05675,1.6215,-0.563,-0.722,-0.5725,-0.60175,-0.23375,-0.16425,0.308,0.1945,0.719,-0.615,-0.565,-0.26175,-0.672,-0.066,0.106,0.319,0.5825,-1.2005,-1.07725,-0.61175,-0.1055,0.0265,0.12,0.44625,0.465,-1.23625,-1.19475,-1.1275
3,8.75,415.65375,2.252,414.251,2.628,1964.814,415.6435,2.257,414.1475,2.82,1961,418.5615,2.245,417.2535,2.81875,1960.757,415.3365,2.483,413.772,2.773,1960.504,415.118,2.7485,413.901,3.059,1963.952,1.775,-4.874,0.298,411.614,2.077,0.472,-0.14075,0.3935,15.692,-1.458,0.38,62.523,3.78525,0.849,1.6975,1.1575,0.59,0.765,-4.78775,-4.81675,-4.79825,-4.91725,-4.366,-5.1735,72.12,29.0025,1.758,-4.08,-4.735,-3.99,-2.125,61.675,213.17,226.925,46.205,206.9,298.1,130.0825,295.85,299.4,622.655,356.95,330.08,160.415,124.92,67.215,0.04,0.14,0.3,-1.42525,-1.301,-0.56675,-0.631,-0.29925,-0.1315,-0.20425,-0.829,-0.6715,-0.5435,-0.3935,-0.23675,0.3215,0.4275,1.05675,1.618,-0.5775,-0.7225,-0.5715,-0.605,-0.234,-0.165,0.3075,0.195,0.71925,-0.6325,-0.551,-0.25,-0.672,-0.06475,0.105,0.3215,0.57775,-1.123,-1.08125,-0.61675,-0.108,0.02575,0.121,0.44875,0.465,-1.291,-1.2765,-1.224
