DOY2,HR2,WS_1_1_1,T_SONIC_1_1_1,USTAR_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,TAU_1_1_1,CO2_1_1_1,H2O_1_1_1,PA_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TA_1_1_1,RH_1_1_1,WS_2_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,H_1_1_1,LE_1_1_1,FC_1_1_1
2,22.75,1.49264,19.9935,0.281325,0.600295,0.489072,0.32657,0.139516,-0.0744163,380.012,25.0735,91.8744,-45.94,-1.79,1.73,375.7,419,20.12,93.05,1.29,22.388,22.76775,23.060333335,23.502166665,23.718666665,23.7415,23.3,-13.03,7.68,4.54
2,23.25,1.476295,19.8272,0.257848,0.522074,0.472912,0.268808,0.150481,-0.0549482,384.996,25.02375,91.8681,-47.9,-2,1.66,372.7,417.9,20.04,93.4461,1.177,22.264,22.543,22.897833335,23.318166665,23.64333333,23.729,23.295,-10.26,7.39,3.89
2,23.75,1.50457,19.478,0.2544075,0.555753,0.477606,0.313152,0.141655,-0.0735041,377.95,24.9311,91.8466,-44.82,-1.8,1.64,376.2,416.8,19.93,93.93,1.184,22.192,22.456,22.841416665,23.32366667,23.5765,23.719,23.335,-9.37,4.72,4.01
3,0.25,1.50799,19.8486,0.293964,0.523998,0.479135,0.3230255,0.140796,-0.0697149,365.399,24.4616,91.865,-31.74,-1.371,1.429,387.9,416.5,20.02,95.4689,1.44,22.166,22.8465,23.201,23.666833335,24.06166667,24.32875,23.955,-9.025,5.7,4.44
3,0.75,1.46919,19.66995,0.25654,0.5107825,0.463929,0.3224165,0.1350685,-0.0804786,367.421,24.1951,91.8342,-33.775,-1.421,1.5075,386.8,415.8,19.815,95.61985,1.365,22.024,22.71,23.10833333,23.58133333,24.03533333,24.3625,23.98,-8.895,5.97,4.26
3,1.25,1.438635,19.4662,0.270093,0.54118,0.463386,0.329968,0.141209,-0.07658435,369.4555,24.15905,91.8266,-34.52,-1.357,1.41,384.6,415.9,19.82,95.97,1.263,21.883,22.58975,23.022,23.525666665,23.92,24.27375,23.97,-7.48,4.75,4.65
3,1.75,1.56755,19.3672,0.275799,0.5517335,0.4828715,0.316918,0.1274205,-0.0828564,374.3715,24.0589,91.80995,-31.105,-1.259,1.4915,386.85,415.7,19.72,96.17,1.36,21.7445,22.502,22.939166665,23.421333335,23.87033333,24.26425,23.975,-5.9,6.465,4.54
3,2.25,1.3307,19.021,0.257712,0.5196855,0.4700795,0.309374,0.139109,-0.0701608,371.163,24.0581,91.78105,-26.76,-1.289,1.42,388.8,414.7,19.675,96.32,1.215,21.593,22.4345,22.83333333,23.31033333,23.78133333,24.1315,23.97,-6.91,4.82,4.13
3,2.75,1.40214,19.0632,0.266089,0.496477,0.441736,0.2999535,0.12846,-0.0770129,377.397,23.91225,91.7695,-27.465,-1.25,1.35,386.85,414.2,19.575,96.38595,1.08,21.582,22.35875,22.729666665,23.27633333,23.772666665,24.17025,24,-7.3,4.97,4.26
3,3.25,1.40082,18.946,0.256789,0.495131,0.4576605,0.309884,0.134841,-0.0600115,381.01,23.7341,91.7714,-31.71,-1.56,1.47,385.3,413.8,19.48,96.628,1.06,21.416,22.3445,22.656,23.184166665,23.692666665,24.08225,23.985,-7.67,6.66,3.93
3,3.75,1.33762,18.9254,0.2454975,0.421391,0.4110505,0.280796,0.121532,-0.0558506,377.465,23.6605,91.7455,-32.49,-1.434,1.36,384.3,412.6,19.44,97.07,0.894,21.2855,22.27325,22.638333335,23.104,23.585,24.0715,23.98,-7.43,4.9,4.43
3,4.25,1.21614,18.767,0.225261,0.448525,0.399552,0.260964,0.135074,-0.04756685,373.392,23.7542,91.7507,-32.07,-1.41,1.423,387.5,411.6,19.28,97.07,1.05,21.259,22.1915,22.605166665,23.05333333,23.606833335,24.09475,24.03,-6.135,3.83,3.96
3,4.75,1.22899,18.6655,0.230952,0.41762,0.386675,0.25584,0.1303155,-0.056206,374.773,23.5829,91.7455,-30.54,-1.37,1.36,388.2,412.2,19.15,97.471,0.98,21.062,22.11625,22.572833335,22.992666665,23.53516667,24.0175,24.005,-5.81,4.75,3.9
3,5.25,1.29335,18.5249,0.2270125,0.419305,0.378247,0.254749,0.13319,-0.0557812,375.8555,23.5303,91.7583,-28.89,-1.251,1.399,386.9,411.5,19.19,97.47,0.86,20.972,22.01275,22.453333335,22.956,23.41816667,23.975,23.975,-6.485,4.15,3.98
3,5.75,1.11907,18.5052,0.2241855,0.397673,0.373123,0.263283,0.129577,-0.04870335,376.7825,23.2244,91.7885,-28.245,-1.235,1.379,385,411,19.065,97.58,0.79,21.023,21.988,22.432666665,22.948833335,23.430666665,24.01575,24.03,-6.44,3.07,4.44
3,6.25,1.177165,18.4804,0.231786,0.4029215,0.349461,0.2286505,0.119836,-0.0400284,382.3455,23.17315,91.823,-23.55,3.717,2.38,386.3,411.4,19.06,97.2603,0.729,20.912,21.92675,22.3465,22.888,23.3555,23.935,23.99,-5.7,3.36,3.76
3,6.75,1.09824,18.5648,0.2223055,0.409469,0.384979,0.292982,0.162085,-0.0545473,379.3265,23.4713,91.8427,5.54,44.92,9.5,384.6,413.6,19.23,96.97,0.799,20.821,21.731,22.21133333,22.79033333,23.25733333,23.86766667,23.95,-6.7,4.475,3.84
3,7.25,1.257545,19.06265,0.255068,0.4644745,0.442551,0.276696,0.240697,-0.06453485,378.016,24.39665,91.8567,56.085,128.55,23.25,380.55,418.05,19.95,94.3098,1.081,21.037,21.7935,22.17816667,22.740166665,23.240833335,23.863583335,23.955,-1.92,11.65,3.3
3,7.75,1.51808,19.7856,0.287914,0.592975,0.5156125,0.3577175,0.299679,-0.101956,369.818,24.8193,91.87535,138.7,245.9,39.435,379.9,427.35,21.135,91.292,1.415,21.325,21.982,22.30066667,22.67833333,23.227,23.8385,23.96,11.53,41.86,1.12
3,8.25,1.580995,20.7025,0.3078205,0.690974,0.670724,0.4101535,0.413615,-0.122797,364.8575,25.3865,91.8998,240.45,377.7,55.155,379.6,435.2,22.09,86.9336,1.6125,21.855,22.18625,22.40833333,22.716666665,23.15183333,23.780416665,23.935,27.53,79.13,-2.68
3,8.75,1.85086,21.72625,0.3685305,0.7923615,0.762075,0.435142,0.4646,-0.157616,359.129,25.57555,91.92415,334.2,499,65.6,384.1,441.45,22.78,83.4158,1.87,22.594,22.425,22.51933333,22.66,23.054,23.698,23.89,49.56,113.94,-5.455
3,9.25,2.13864,22.5766,0.410411,0.899977,0.822946,0.487208,0.570069,-0.1835885,358.039,25.737,91.91565,428.2,579.85,81.4,392.7,447.2,23.305,81.3083,2.15,23.095,22.87525,22.82866667,22.869,23.126333335,23.722916665,23.935,81.425,152.98,-7.04
3,9.75,1.910875,23.2855,0.432754,0.888988,0.885613,0.484712,0.5671035,-0.202506,356.897,25.4468,91.912,512.65,687.4,89.9,389,453.2,23.92,77.37,1.961,23.589,23.29575,23.133666665,23.0065,23.108166665,23.676083335,23.885,103.555,183.755,-10.04
3,10.25,2.07836,24.0002,0.446265,0.9621485,0.949605,0.500134,0.675163,-0.195906,353.764,25.7659,91.9232,573.1,770.9,101.2,393.5,462.1,24.82,73.88,1.91,24.4755,23.693,23.55833333,23.14733333,23.14166667,23.609,23.85,124.08,194.815,-10.34
3,10.75,1.83743,24.4706,0.430449,0.968626,0.948882,0.494944,0.697133,-0.197694,351.091,25.8887,91.9084,612.8,813.5,108.8,399.85,471.85,25.745,69.8209,1.962,25.501,24.418,24.07866667,23.52233333,23.23033333,23.603,23.81,149.07,237.47,-10.36
3,11.25,1.85732,24.90115,0.424641,0.995251,1.028465,0.485539,0.76079,-0.194618,351.0485,25.9524,91.87335,650.6,818,110.6,406.25,474.2,26.11,68.995,1.9685,25.989,24.84625,24.668666665,23.81,23.397166665,23.566,23.815,155.19,242.46,-10.98
3,11.75,2.00167,25.3008,0.447452,1.04242,0.993029,0.506341,0.750433,-0.21071,352.315,26.0417,91.8587,620.7,809,110.3,409.1,475.6,26.79,68.9779,2.13,26.991,25.788,25.183166665,24.1825,23.4635,23.541083335,23.78,161.83,257,-10.86
3,12.25,2.045955,25.3983,0.445103,1.07145,1.044065,0.500486,0.671926,-0.193462,352.7575,25.47635,91.8246,634.95,811,108.15,414,479.3,26.94,67.17,2.18,27.939,26.3595,25.585,24.44666667,23.76033333,23.619,23.81,162.74,266.95,-10.175
3,12.75,2.139915,25.59915,0.448479,1.12882,1.01977,0.50281,0.785351,-0.213041,352.111,25.3837,91.81085,637.6,803,109.9,411.8,481.25,27.14,65.3786,2.038,27.941,26.62025,25.937,24.7585,23.918833335,23.585083335,23.815,122.5,265.35,-10.935
3,13.25,1.93165,26.0745,0.419375,1.03475,0.979269,0.519309,0.735857,-0.198116,351.355,25.1084,91.7916,612.05,808,110.25,412.3,480.9,27.82,63.51,2.067,28.249,26.889,26.38533333,25.06883333,24.145666665,23.62733333,23.77,152.905,258.15,-10.51
3,13.75,1.95326,25.8251,0.443522,1.05346,1.00068,0.482805,0.5844785,-0.193028,348.871,25.1685,91.7305,514.15,653.8,88.2,417.2,476,26.93,66.8388,1.96,28.094,26.8235,26.22666667,25.209,24.31,23.6925,23.81,150.34,272.15,-9.965
3,14.25,1.75464,26.2197,0.418352,0.99477,0.93919,0.483596,0.622975,-0.181063,353.679,25.6123,91.6888,498,643.8,93.05,414,477.2,27.23,65.0685,1.96,27.673,26.512,26.001666665,25.1735,24.426333335,23.683833335,23.745,91.95,225.17,-9.23
3,14.75,1.76199,25.6951,0.39725,0.971825,0.9138175,0.465035,0.611499,-0.160417,354.082,25.92285,91.6819,396.05,519.6,78.05,412.3,471.7,26.51,67.176,2.04,27.319,26.5775,26.12233333,25.30833333,24.62566667,23.7975,23.77,104.36,226.45,-8.865
3,15.25,1.80286,25.7368,0.383281,0.919026,0.837364,0.4406905,0.491601,-0.142839,352.768,26.1023,91.6522,342.15,441.1,67.96,408,469.6,26.36,69.17,1.81,27.439,26.601,26.187,25.3845,24.68416667,23.8815,23.8,94.19,204.61,-7.94
3,15.75,1.591745,25.4343,0.381582,0.869232,0.838795,0.432686,0.480973,-0.151837,352.143,25.6458,91.6232,281.9,394.05,59.29,406.1,464.55,26.47,70.39775,1.7,27.09,26.4835,26.38,25.621916665,24.8875,24.0225,23.86,79.975,186.58,-6.8
3,16.25,1.68969,24.8164,0.34245,0.844062,0.731961,0.383402,0.35268,-0.10444,352.088,25.6663,91.6228,188.1,280.9,43.22,401.9,459.1,26.21,71.12,1.68,26.632,26.26,25.922333335,25.459166665,24.830166665,24.04025,23.84,55.06,169.65,-5.58
3,16.75,1.50917,24.0864,0.322398,0.69486,0.610072,0.366192,0.247794,-0.101682,348.694,25.9731,91.6278,83.6,158.6,25.625,398.3,456.2,25.97,71.981,1.357,26.21,26.1475,25.83683333,25.498,24.9,24.124,23.855,24.545,126.66,-4.47
3,17.25,1.28658,23.6991,0.295097,0.626474,0.574518,0.321801,0.222469,-0.0765402,348.333,26.0189,91.61205,35.15,109.9,17.97,398.85,449.05,25.205,76.94945,1.19,25.903,25.91375,25.76,25.639,25.0135,24.19975,23.885,20.99,88.44,-2.16
3,17.75,1.35159,23.8025,0.271717,0.5558385,0.485954,0.2796365,0.2482165,-0.0613397,351,26.42385,91.6505,-0.7575,50.79,9.635,398.7,440,24.3,79.7893,1.06,25.382,25.535,25.50566667,25.417,24.88333333,24.234,23.87,5.44,61.86,0.24
3,18.25,1.22558,23.1258,0.246393,0.461252,0.440819,0.275593,0.258387,-0.04246145,356.0255,26.26705,91.661,-28.2,8.83,2.802,389.5,434.1,23.39,84.55,0.687,24.937,25.17675,25.27766667,25.263833335,24.949333335,24.298666665,23.885,-2.665,31.295,1.535
3,18.75,1.018255,21.9964,0.1970355,0.42059,0.4097035,0.203943,0.244598,-0.0358914,364.503,26.25155,91.6862,-47.34,-1.53,1.51,386.1,428.7,22.31,87.9874,0.55,24.549,24.81525,24.964333335,25.14216667,24.9435,24.35475,23.92,-9.355,18.81,3.2
3,19.25,1.00387,21.58615,0.198445,0.429838,0.416702,0.2068295,0.218451,-0.0330998,371.765,25.9282,91.72075,-48.715,-2.26,1.676,386.4,425.4,21.715,91.12,0.5995,24.145,24.624,24.75,24.95833333,24.859,24.396,23.91,-7.37,14.695,3.8
3,19.75,1.19044,21.13115,0.226469,0.5057455,0.421978,0.239964,0.204619,-0.054456,370.524,25.7815,91.75975,-45.44,-1.91,1.775,386.45,423.7,21.145,92.07,0.513,23.926,24.34,24.645,24.813,24.84766667,24.4915,23.96,-7.5,10.36,3.89
3,20.25,1.21501,20.9731,0.231921,0.550652,0.554437,0.288918,0.20031,-0.0522972,377.259,25.2388,91.7902,-44.5,-1.65,1.836,385.7,421.6,21.15,92.93,0.66,23.7275,24.0205,24.425,24.64666667,24.76833333,24.508,23.99,-9.6,6.7,4.04
3,20.75,1.33058,20.7418,0.276347,0.5160865,0.5326135,0.3209275,0.185698,-0.055276,383.633,25.3254,91.8234,-43.96,-1.48,1.687,384,420.9,20.83,92.64,1.06,23.298,23.7505,24.07133333,24.42166667,24.691,24.4435,23.94,-7.7,7.68,4.175
3,21.25,1.49986,20.6369,0.3289825,0.57348,0.5098745,0.3817465,0.1738565,-0.115541,375.7015,24.9563,91.84785,-36.98,-1.33,1.665,387.3,420.5,20.745,93.23,1.455,23.063,23.62075,23.94683333,24.328,24.608833335,24.43925,23.95,-9.42,6.35,4.385
3,21.75,1.539325,20.48295,0.322238,0.6297825,0.537406,0.371213,0.148254,-0.113755,371.3945,24.9236,91.8783,-39.94,-1.5,1.645,382.8,419.05,20.62,93.76645,1.245,22.994,23.4815,23.8265,24.253833335,24.528166665,24.445,23.97,-11.44,11.115,4.24
3,22.25,1.47543,20.3054,0.31848,0.573268,0.506116,0.3392175,0.1622845,-0.0781718,368.198,24.7876,91.8711,-40.14,-1.427,1.59,387.3,418.1,20.42,93.85,1.3,22.659,23.32,23.65466667,24.02066667,24.341,24.404,23.94,-9.87,5.93,4.765
3,22.75,1.49057,19.9644,0.290343,0.5230735,0.474986,0.347923,0.133217,-0.0994486,370.453,24.4887,91.8753,-41.75,-1.52,1.54,381.3,417.5,20.22,94.3826,1.385,22.3825,23.119,23.45666667,23.916,24.254,24.373,23.95,-9.905,8,3.87
3,23.25,1.6649,19.9543,0.305647,0.5422955,0.498249,0.345242,0.144922,-0.103498,368.586,24.3847,91.88285,-39.48,-1.585,1.478,384.1,416.85,20.075,94.5349,1.29,22.3945,23.0395,23.40866667,23.828,24.186,24.34566667,23.95,-9.68,6.415,4.295
3,23.75,1.59938,19.6377,0.289335,0.550812,0.463465,0.3455805,0.139844,-0.0801652,366.827,24.17915,91.8753,-36.53,-1.51,1.497,386.1,415.8,19.94,94.65,1.508,22.225,22.93825,23.303666665,23.745833335,24.09966667,24.297833335,23.96,-9.08,4.825,4.07
4,0.25,1.78829,17.08075,0.3499355,0.661488,0.540567,0.4005365,0.139525,-0.112941,353.571,22.142,92.0138,-41.93,-1.544,1.565,364.1,401.95,17.695,94.72,1.841,20.438,20.8115,21.1655,21.8285,22.374,22.921666665,23.02,-13.05,4.945,3.05
4,0.75,1.950415,16.87875,0.337351,0.698462,0.548362,0.40351,0.146464,-0.1182215,352.543,21.50035,92.0031,-45.365,-1.5185,1.657,366.55,401.05,17.435,95.15,1.88,20.3275,20.7055,21.082833335,21.75,22.317,22.9205,23.07,-10.625,4.67,2.92
4,1.25,1.90187,16.71745,0.328586,0.572248,0.508767,0.373928,0.1377865,-0.09318765,353.907,21.98005,91.97955,-41.13,-1.7845,1.5225,365.7,401.45,17.285,95.23905,1.776,20.1955,20.63925,20.945833335,21.6535,22.232833335,22.869666665,23.055,-9.22,1.99,3.315
4,1.75,1.79205,16.512,0.3019925,0.600391,0.502838,0.35884,0.132849,-0.094511,353.704,21.333,91.9591,-39.28,-1.653,1.6,366.5,400.7,17.23,95.41,1.77,20.175,20.567,20.907833335,21.586,22.1905,22.87,23.07,-9.85,3.54,3.35
4,2.25,1.67894,16.467,0.2992905,0.606869,0.5204,0.366119,0.136265,-0.099931,353.166,21.2041,91.9422,-39.02,-1.58,1.53,368.5,399.6,17.13,95.6978,1.69,20.1325,20.46825,20.849833335,21.490333335,22.209,22.85225,23.09,-8.99,3.15,3.18
4,2.75,1.7103,16.54445,0.311184,0.5954685,0.4953375,0.3536825,0.1360715,-0.09946655,354.004,21.15755,91.9273,-38.245,-1.565,1.4,366.7,399.15,16.965,95.62645,1.5755,19.87,20.3495,20.745166665,21.35083333,22.066666665,22.735333335,23.075,-11.205,5.19,3.195
4,3.25,1.738635,16.3707,0.316087,0.640905,0.52681,0.371074,0.133112,-0.113826,353.345,20.9423,91.9273,-33.78,-1.47,1.415,368.7,398.3,16.75,96.16,1.7,19.797,20.22775,20.70216667,21.326833335,22.038166665,22.7645,23.085,-8.98,2.98,3.27
4,3.75,1.774685,16.13575,0.334566,0.704867,0.5032675,0.382005,0.1204565,-0.134798,353.364,21.2006,91.9145,-36.67,-1.571,1.56,364.3,397.75,16.71,95.97,1.63,19.737,20.148,20.606833335,21.211833335,21.960333335,22.72175,23.075,-9.68,5.01,3.165
4,4.25,1.67089,16.0802,0.303997,0.600685,0.4910105,0.370487,0.143088,-0.1139765,352.726,20.9493,91.9127,-40.25,-1.8105,1.5485,356.1,396.5,16.6,95.97,1.66,19.545,20.0375,20.487166665,21.141166665,21.91783333,22.654083335,23.075,-9.89,4.02,3.15
4,4.75,1.47773,16.0099,0.2848955,0.59005,0.471719,0.3477725,0.145772,-0.104101,354.5985,21.2217,91.9013,-41.365,-1.85,1.575,355.45,396.6,16.555,96.495,1.34,19.4645,20.00075,20.40133333,21.037,21.8495,22.56266667,23.06,-10.96,3.16,2.91
4,5.25,1.48992,15.647,0.2858655,0.563322,0.482617,0.321047,0.146065,-0.0883516,355.405,21.0525,91.9177,-39.76,-1.64,1.58,356.1,395.5,16.45,96.6422,1.47,19.35,19.8815,20.42933333,21.04366667,21.82866667,22.637,23.09,-10.95,3.03,3.205
4,5.75,1.502535,15.8479,0.261265,0.548576,0.469013,0.318707,0.157898,-0.076917,359.7425,20.90415,91.943,-37.34,-1.72,1.6,356.9,395.4,16.49,96.53,1.522,19.2455,19.82775,20.327833335,20.927333335,21.7545,22.622833335,23.085,-10.74,3.995,3.005
4,6.25,1.58077,15.8693,0.2737425,0.5469285,0.451905,0.3117475,0.160718,-0.07916985,360.284,20.8215,91.9757,-40.14,-0.14,1.881,360.3,394.8,16.45,96.5373,1.304,19.277,19.82825,20.32,20.916,21.722,22.603166665,23.09,-11.2,2.08,3.16
4,6.75,1.54252,15.9277,0.275686,0.587062,0.489855,0.32754,0.15425,-0.0889481,358.325,20.7397,91.9996,-17.58,22.47,6.907,358.5,395.3,16.57,96.22,1.486,19.229,19.7055,20.14166667,20.821,21.60233333,22.507,23.08,-8.39,4.39,2.9
4,7.25,1.49965,16.4153,0.289834,0.604921,0.491436,0.346984,0.234059,-0.0902189,357.624,21.3996,92.0217,24.66,96.2,21.22,358.9,401,17.23,94.2288,1.516,19.4155,19.69225,20.1355,20.776666665,21.53466667,22.46475,23.045,-9.105,8.135,2.21
4,7.75,1.722485,17.33475,0.349468,0.703181,0.5803195,0.418284,0.311027,-0.1458825,357.261,21.66555,92.04205,101.4,203.55,34.19,362.7,409.65,18.425,92.18255,1.713,19.554,19.94725,20.25016667,20.772,21.4385,22.420416665,23.02,6.31,26.7,-0.52
4,8.25,1.96452,18.4348,0.3924425,0.866472,0.713245,0.515039,0.387011,-0.206725,353.35,22.15515,92.0582,191.5,323.9,49.29,364.1,417.9,19.24,86.73,2.061,20.063,20.229,20.373,20.779,21.392,22.384,22.98,27.5,56.59,-2.52
4,8.75,2.31221,19.2104,0.447543,0.967592,0.8148035,0.535709,0.466845,-0.217215,350.986,22.371,92.0694,282.6,429.3,61.92,361.5,424,20.17,83.57,2.31,20.651,20.689,20.72266667,20.94,21.42466667,22.349,22.97,57.32,86.23,-5.195
4,9.25,2.215275,19.8456,0.47824,0.983161,0.8957995,0.5494955,0.563154,-0.250365,350.322,22.6237,92.0768,374.7,538.2,75.695,363.9,435.4,20.885,79.12,2.2275,20.947,21.037,20.94266667,20.99266667,21.40333333,22.283,22.97,78.52,115.2,-6.78
4,9.75,2.12821,20.82105,0.505342,0.958119,0.940031,0.55359,0.6671065,-0.2496165,348.776,23.068,92.0831,447.15,641.7,87.6,369,443,21.795,75.66,2.2295,21.7115,21.57725,21.42816667,21.2375,21.455166665,22.31475,22.97,122.485,143.04,-7.375
4,10.25,2.269735,21.5824,0.504604,1.07825,0.9733385,0.580536,0.7111745,-0.269178,347.7645,22.69615,92.0845,509.25,712.35,95.65,374.45,453.85,22.265,73.46735,2.422,22.366,22.07075,21.82316667,21.50983333,21.55416667,22.23425,22.95,151.01,162.91,-9.14
4,10.75,2.22522,21.9929,0.512276,1.05984,1.04253,0.5856615,0.755016,-0.264824,348.068,22.62905,92.05885,550.45,759.1,101.35,382.05,458.9,22.99,69.79105,2.34,23.233,22.86525,22.322833335,21.830166665,21.6585,22.19566667,22.915,168.64,176.15,-9.43
4,11.25,2.239785,22.6228,0.508054,1.08272,1.05275,0.589832,0.772345,-0.249,347.815,22.7576,92.0465,578.1,770.2,104.4,386.3,463.8,23.68,68.13,2.37,23.737,23.568,22.76533333,22.12766667,21.715,22.09433333,22.74,173.38,189.305,-9.01
4,11.75,2.14034,23.543,0.494188,1.07885,1.03252,0.5354225,0.77012,-0.2579355,347.62,22.2215,92.0162,595.8,803,104.55,389.85,468.05,24.245,65.77,2.209,24.311,24.01725,23.374,22.5875,22.01933333,22.203833335,22.89,187.09,189.685,-9.295
4,12.25,2.05692,24.16115,0.4801905,1.0664,1.030275,0.540669,0.78866,-0.221781,347.248,22.51855,91.96555,576.9,785.45,104.9,390,471.65,25.025,64.43455,2.185,24.615,24.1125,23.72433333,22.82233333,22.24333333,22.17266667,22.82,195.745,206.04,-8.99
4,12.75,1.899785,24.55155,0.4517585,1.07862,1.03064,0.508443,0.768138,-0.204153,346.501,22.517,91.92255,535.8,727,101.75,396.1,470.7,25.53,62.25,2.08,25.058,24.35525,24.046166665,23.021166665,22.3705,22.09016667,22.85,190.43,209.59,-9.41
4,13.25,1.96071,24.802,0.435299,0.9919895,0.997831,0.5007455,0.750295,-0.1927615,346.711,22.7754,91.8787,514.4,712.4,100.4,399,472.1,25.51,61.43,2.003,25.404,24.6495,24.19566667,23.29233333,22.63,22.17666667,22.85,164.76,200.72,-8.61
4,13.75,1.82124,24.8303,0.441574,1.03019,0.95417,0.486224,0.708259,-0.2001015,346.7985,22.5617,91.8589,461,642.9,90.4,399.9,469.4,25.62,62.18,2.028,25.493,24.6495,24.32066667,23.40433333,22.794,22.251,22.85,159.4,193,-8.52
4,14.25,1.7553,25.1775,0.417747,0.9567275,0.940066,0.474608,0.6687965,-0.172694,346.621,22.795,91.8093,440,615.6,88.3,396.7,468.3,25.96,61.1752,1.91,25.671,25.06,24.45033333,23.509,22.975,22.49,22.88,139.88,181.1,-7.77
4,14.75,1.70024,24.3939,0.428916,0.91249,0.8987005,0.4743625,0.5285845,-0.18793,345.221,22.519,91.7829,328.3,496.5,73.08,392.1,465,25.85,60.78,1.923,25.52,25,24.45433333,23.60933333,23.084,22.5715,22.87,125.11,168.215,-7.65
4,15.25,1.605335,25.1604,0.392883,0.828196,0.790203,0.418748,0.487164,-0.138354,344.613,22.8198,91.7714,300.8,441.6,68.175,394.95,460.85,25.835,61.46255,1.6685,25.266,24.86675,24.4135,23.709666665,23.109166665,22.56175,22.89,94.39,140.35,-6.36
4,15.75,1.53331,24.6347,0.361133,0.811781,0.7804,0.410933,0.401482,-0.134522,344.4025,23.05615,91.76085,228.45,375.35,61.355,393.45,460.3,25.835,61.335,1.6555,24.861,24.697,24.35866667,23.69166667,23.188,22.663,22.88,80.34,119.46,-5.57
4,16.25,1.44126,24.646,0.344523,0.754745,0.698211,0.38025,0.2957565,-0.108027,343.718,23.1614,91.7699,153.3,264.75,47.02,387.75,451.2,25.44,65.845,1.485,25.0595,24.738,24.3465,23.814833335,23.349166665,22.765,22.91,63.43,117.665,-4.94
4,16.75,1.31744,22.8806,0.288015,0.620003,0.55366,0.356158,0.233072,-0.0869872,346.877,24.0992,91.7784,72.27,191.5,38.13,379,446.6,24.55,66.957,1.39,24.6845,24.41625,24.22916667,23.864833335,23.372,22.791083335,22.91,28.055,80.885,-3.24
4,17.25,1.16378,22.5377,0.2778235,0.499316,0.4637895,0.307091,0.283618,-0.053146,343.81,24.50285,91.7989,-2.64,88.5,20.09,375.2,439.9,24.14,70.7975,1.14,24.034,24.05775,23.936,23.77216667,23.387666665,22.681083335,22.88,8.44,57.57,-2.06
4,17.75,1.07053,21.6564,0.21576,0.440756,0.393423,0.230496,0.31718,-0.02889935,346.435,25.20545,91.8291,-45.37,16.31,3.94,372,429.9,22.95,77.72,0.64,23.573,23.6915,23.68566667,23.70633333,23.46933333,22.90366667,22.94,-1.63,34.24,-0.415
4,18.25,0.9907925,20.77235,0.2073235,0.357717,0.434225,0.2063825,0.31131,-0.0181367,348.981,24.6024,91.85165,-61.735,-1.9585,1.663,366,421,21.505,82.2223,0.68,23.0065,23.325,23.393,23.5675,23.432666665,22.868833335,22.95,-8.78,14.575,1.65
4,18.75,1.096,20.0334,0.174273,0.389081,0.3795915,0.2006485,0.245596,-0.0176927,357.0465,24.1109,91.8854,-61.23,-2.9,1.88,362.4,417.4,20.6,84.7849,0.9,22.624,22.818,23.05933333,23.34366667,23.42,22.922,22.95,-12.59,9.63,3.28
4,19.25,1.40894,19.6802,0.223447,0.55241,0.497105,0.27296,0.2373375,-0.05179075,350.552,23.6721,91.9041,-60.85,-2.4645,2.0725,361.8,413.9,19.92,86.09655,1.048,22.3345,22.5695,22.776,23.119666665,23.3335,22.97,22.935,-8.02,3.75,2.91
4,19.75,1.42248,19.02425,0.259191,0.621346,0.528921,0.340508,0.22231,-0.0639092,350.889,23.1867,91.9337,-59.43,-2.261,1.885,359.95,410.6,19.39,87.8279,1.345,21.7235,22.23125,22.521666665,22.872,23.167666665,22.857833335,22.93,-17.37,2.815,3.565
4,20.25,1.52864,18.3778,0.327728,0.646286,0.576598,0.401205,0.193821,-0.115114,350.304,22.47345,91.9697,-57.49,-2.146,1.846,362.1,408.5,18.99,89.6733,1.51,21.4465,21.96225,22.323833335,22.715666665,23.085833335,22.84125,22.92,-15.67,3.11,3.35
4,20.75,1.516,18.11865,0.333078,0.592298,0.542788,0.359133,0.1828705,-0.0894285,352.2835,22.4935,91.9888,-57.185,-2.1685,1.93,361.25,407.45,18.84,91.1504,1.4945,21.117,21.6865,22.102,22.55,22.945,22.826,22.91,-15.445,5.83,3.07
4,21.25,1.59545,17.9758,0.311657,0.634775,0.5188615,0.368268,0.165588,-0.0976668,352.702,22.582,92.0255,-57.22,-2.0225,1.895,360.2,406.45,18.61,92.12505,1.615,21.094,21.632,22.015833335,22.46466667,22.913833335,22.883916665,22.95,-14.205,4.09,3.075
4,21.75,1.83341,17.8033,0.330217,0.7204365,0.6145775,0.436936,0.151946,-0.118809,352.494,22.2587,92.03365,-54.52,-2.095,1.7615,359.55,404.85,18.345,92.5,1.875,20.88,21.51125,21.8545,22.321166665,22.820333335,22.864333335,22.95,-13.89,3.34,2.97
4,22.25,1.8458,17.6849,0.359995,0.711743,0.565794,0.380477,0.159849,-0.114993,352.112,22.1951,92.0312,-53.61,-1.85,1.74,360,404,17.96,93.0745,1.8,20.72,21.371,21.72733333,22.215,22.71166667,22.91633333,22.97,-14.55,3.65,2.81
