DOY2,HR2,FC_1_1_1,CO2_1_1_1,CO2_SIGMA_1_1_1,SC_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,H_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,TA_1_1_1,VPD_1_1_1,RH_1_1_1,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD_1_1_1,SW_IN_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_DIF_1_1_1,FC_1_2_1,CO2_1_2_1,CO2_SIGMA_1_2_1,LE_1_2_1,H2O_1_2_1,H2O_SIGMA_1_2_1,H_1_2_1,T_SONIC_1_2_1,T_SONIC_SIGMA_1_2_1,WS_1_2_1,USTAR_1_2_1,W_SIGMA_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,TA_1_2_1,VPD_1_2_1,RH_1_2_1
3,20.25,2.08,409.337352,2.5522885,2.14929175,7.2875,12.500407,0.2320125,-3.75475,19.6245,0.3734965,2.4675,0.26275,0.326341,0.682273,0.646142,16.0875,9.06,75.6,99.5,14.99,15.06,15.0215,14.7115,14.2335,-7.153,-39.856,0,0,0,0,0,333.3755,371.076,0,2.6342,439.08933575,12.55651,4.980675,12.5109405,0.316447,0.1063675,15.2495,0.36269475,0.4058,0.058607,0.0928845,0.2750745,0.2637395,12.52,4.55385,84.65
3,20.75,2.498,412.741369,2.803381,2.392944,7.535,12.4427145,0.19650925,-5.30275,18.92,0.372827,2.5415,0.24425,0.30536775,0.65935525,0.596238,15.2975,8.125,76.7375,99.5,14.8565,14.978,14.9765,14.7,14.249,-8.079,-42.212,0,0,0,0,0,332.8005,368.7435,0,2.4149,441.159356,12.270994,4.4042,12.6424255,0.258609,0.1790675,14.84,0.355373,0.430065,0.059345,0.0862675,0.265626,0.249677,11.97,4.0001,86.55
3,21.25,2.5775,414.1307345,2.7045315,2.993542,7.29775,12.740148,0.19629,-5.042,18.385,0.380789,2.71275,0.267,0.316228,0.658027,0.602495,14.8425,7.22,77.9,99.5,14.73,14.881,14.92,14.6975,14.2585,-8.87275,-41.331,0,0,0,0,0,333.621,366.2745,0,2.36915,444.417943,12.850952,4.00105,12.5276925,0.25881425,0.09865075,14.513,0.36422525,0.465115,0.0591995,0.086289,0.2532305,0.2558355,11.625,3.53985,87.85
3,21.75,2.9785,415.2741215,2.8005185,2.2682085,7.602,12.74913775,0.191184,-5.586,17.9825,0.365034,2.7495,0.266,0.325576,0.66670775,0.59118475,14.3075,6.68,80.3,99.5,14.5875,14.7575,14.85,14.682,14.2715,-8.999,-43.669,0,0,0,0,0,332.11525,364.9685,0,2.4873,450.07500575,12.861095,3.80665,12.62144575,0.24498,0.33462,14.3385,0.3516105,0.4652025,0.06080225,0.08344675,0.2688455,0.24042775,11.265,3.28665,89.05
3,22.25,2.982,416.8679085,2.81058075,1.70480875,8.4815,12.464833,0.16699075,-6.38275,17.72925,0.359166,2.8215,0.276,0.33354125,0.672309,0.583095,13.865,6.17,81.05,99.5,14.4375,14.684,14.784,14.668,14.289,-9.22725,-42.158,0,0,0,0,0,327.6915,364.657,0,2.4588,452.67305625,12.04448825,3.958725,12.4146555,0.228681,0.14226,14.1955,0.3467415,0.4957975,0.0593075,0.0852175,0.251448,0.246982,11.075,3.16075,89.8
3,22.75,3.2165,419.452495,3.0202435,1.63074325,6.6375,12.585698,0.15564075,-6.022,17.454,0.368782,2.88,0.284,0.344964,0.694262,0.61563,13.64,5.85,81.4,99.5,14.32,14.57,14.7215,14.644,14.2985,-9.68275,-42.877,0,0,0,0,0,327.652,363.889,0,2.7492,452.403717,11.64215125,4.0353,12.244069,0.207165,0.3737975,14.076,0.389667,0.5106,0.0609635,0.0812525,0.2643485,0.249109,10.85,3.0291,90.25
3,23.25,3.2725,418.650556,2.94249275,1.8147745,7.301,12.2060415,0.17193025,-6.839,17.31125,0.365034,2.85025,0.287,0.352136,0.699285,0.60663,13.35,5.5225,81.57725,99.5,14.22,14.4675,14.649,14.625,14.31,-9.84925,-43.453,0,0,0,0,0,331.134,362.8705,0,2.3553,451.480648,11.60139525,3.2378,12.151069,0.20858275,0.2728475,13.97475,0.378516,0.4979675,0.0620335,0.0853425,0.26881375,0.25106075,10.555,2.8837,90.8
3,23.75,3.27275,421.14060825,2.87328325,1.386972,6.978,12.211605,0.1721915,-7.20775,17.058,0.359859,2.845,0.28675,0.3489265,0.68775,0.58885475,13.1075,5.17,82.775,99.5,14.153,14.3665,14.59,14.615,14.3115,-9.997,-44.262,0,0,0,0,0,329.982,361.972,0,2.2964,458.378286,11.398468,3.1826,12.1685405,0.195313,0.21485,13.899,0.362643,0.50201,0.061516,0.079994,0.262134,0.252458,10.345,2.76375,90.955
4,0.25,3.903,422.695464,3.026897,1.78034375,8.605,11.9781315,0.1689395,-4.823,17.198,0.378813,2.665,0.245,0.306594,0.621289,0.555878,13.545,5.755,83.5,99.4,15.864,16.0415,16.255,16.289,15.799,-12.22175,-44.316,0,0,0,0,0,310.09375,368.791,0,2.5882,454.12059275,9.489691,3.385225,13.19343025,0.191263,1.412475,14.5895,0.2577195,0.36706,0.05536,0.064229,0.225905,0.206952,11.12,2.738725,91
4,0.75,4.115,422.475392,3.049469,1.8450205,9.034,12.090224,0.17688075,-5.55375,17.09925,0.38826475,2.647,0.248,0.309839,0.629285,0.556776,13.285,5.6325,84.4,99.4,15.7705,15.95,16.186,16.2715,15.8075,-12.311,-44.244,0,0,0,0,0,315.8865,367.914,0,2.71525,456.688025,9.53871925,3.4167,12.964959,0.19877325,1.43975,14.40725,0.27399325,0.36466,0.055555,0.063131,0.233713,0.200435,10.975,2.608525,91.4
4,1.25,4.10725,422.798084,2.84032125,1.360712,9.38825,11.891728,0.167636,-6.194,16.92275,0.376829,2.6745,0.249,0.309839,0.641872,0.541756,12.99,5.3675,85.1,99.4,15.688,15.88,16.1215,16.2325,15.8095,-12.48125,-39.712,0,0,0,0,0,315.76075,366.2355,0,2.9189,457.1013055,9.12767,3.35325,13.042884,0.18062075,1.438925,14.29975,0.250419,0.37894,0.057453,0.06448,0.229876,0.203116,10.7175,2.543225,91.6
4,1.75,3.7425,424.706192,3.0105155,1.66700025,8.261,11.8342045,0.159073,-5.719,16.72525,0.3755,2.71975,0.24975,0.317805,0.64768775,0.55385025,13.01,5.32,85.65,99.3145,15.5875,15.771,16.0555,16.199,15.8095,-12.2715,-41.726,0,0,0,0,0,317.809,365.8765,0,2.65675,458.90451,8.48662425,3.1629,12.855204,0.170223,1.601275,14.186,0.261329,0.38144,0.056496,0.06522,0.228823,0.207176,10.5475,2.557025,91.875
4,2.25,4.007,426.2020945,3.23594825,1.732083,9.492,11.765314,0.170678,-4.9955,16.5725,0.3956,2.65375,0.259,0.320936,0.66087075,0.57727675,12.83,5.19,86,99.3,15.52,15.691,15.9865,16.1675,15.8075,-12.38075,-40.431,0,0,0,0,0,322.05975,364.3855,0,2.54595,458.356612,8.794889,3.2503,12.807433,0.172516,1.418525,14.08025,0.26500875,0.34959,0.055803,0.065835,0.228274,0.212758,10.4075,2.482125,92.1
4,2.75,3.8205,427.320205,3.456493,1.1892775,8.92275,11.8005465,0.177146,-4.84425,16.44175,0.38890825,2.67525,0.2605,0.3170145,0.6507685,0.5698685,12.72,5.03,86.4,99.3,15.4485,15.633,15.9275,16.1375,15.815,-12.5595,-39.64,0,0,0,0,0,322.08575,363.907,0,2.73515,458.36072,8.600803,2.8602,12.4978,0.1785715,1.505325,13.959,0.2496095,0.37122,0.057127,0.065467,0.236696,0.203025,10.23,2.315675,92.375
4,3.25,4.42425,427.7003255,3.38070025,1.214882,9.072,11.600661,0.18443825,-5.05,16.423,0.374166,2.6325,0.2605,0.317805,0.6519145,0.565016,12.455,4.855,87.1,99.3,15.38,15.5645,15.8775,16.104,15.811,-12.463,-39.82,0,0,0,0,0,320.502,363.0785,0,2.796475,458.688322,8.666607,2.8681,12.38394,0.193328,1.19345,13.788,0.2458305,0.38096,0.055919,0.065705,0.231525,0.209518,10.1,2.217575,92.5
4,3.75,3.749,428.429874,3.4947015,0.85076725,7.79175,11.39717175,0.1721145,-4.847,16.2785,0.381444,2.60525,0.25875,0.3185875,0.6455615,0.5652425,12.315,4.915,87.4,99.3,15.297,15.49,15.825,16.0715,15.806,-12.7105,-37.698,0,0,0,0,0,320.714,362.2575,0,2.5998,457.9697445,8.6314465,2.8143,12.3508355,0.1741105,1.35205,13.61075,0.240841,0.37045,0.055368,0.064066,0.223253,0.210048,9.94,2.193175,92.6
4,4.25,4.071,427.749824,4.0388085,1.2795275,8.4565,11.267225,0.19571775,-5.129,16.00325,0.4107915,2.609,0.252,0.311448,0.660303,0.581378,12.15,4.5225,87.2,99.3,15.211,15.4125,15.7625,16.0275,15.79825,-12.99825,-37.41,0,0,0,0,0,319.21675,360.7195,0,2.429475,458.9132835,8.403661,2.8126,12.2091335,0.177135,1.27125,13.583,0.255014,0.36183,0.056689,0.061911,0.226711,0.210495,9.88,2.0927,92.8
4,4.75,4.078,427.493142,3.764158,1.5249375,8.7685,11.524306,0.183958,-5.362,15.951,0.407431,2.61,0.248,0.3106435,0.644981,0.544059,11.87,4.5075,87.875,99.3355,15.1315,15.326,15.69,15.9765,15.7995,-12.9105,-39.42425,0.1746,0.388,0,0.1746,1.63975,320.05,359.7345,0.4495,2.5485,459.659117,8.653586,2.6936,12.217675,0.163254,1.3927,13.66575,0.25941525,0.36836,0.05752375,0.06658525,0.232955,0.207085,9.6925,2.008825,92.9
4,5.25,3.989,429.38049,3.706705,1.40720475,7.677,11.258023,0.17962725,-4.871,15.74725,0.40342275,2.5565,0.2365,0.2958005,0.6284885,0.529858,11.71,4.43,88.5,99.3895,15.0615,15.2575,15.6225,15.9545,15.79675,-12.91125,-39.73,6.017,13.953,1.134,5.995575,2.603,323.235,360.1825,5.733,2.349275,459.461121,8.4518245,2.4633,12.039716,0.16149925,1.2215,13.57,0.240048,0.36357,0.0539485,0.06295,0.2273045,0.199522,9.525,1.9663,93.1
4,5.75,3.61475,428.9387535,3.865415,0.560597,7.76,11.147148,0.182508,-4.28175,15.6475,0.42953325,2.622,0.253,0.308221,0.667083,0.562139,11.71,4.4675,88.4,99.4,14.991,15.194,15.579,15.9185,15.78875,-12.64225,-23.75575,34.6915,75.4845,6.215,32.135175,8.172,323.4685,361.144,50.155,2.2866,457.297813,7.905805,2.73115,11.9761335,0.182197,1.1608,13.58,0.251064,0.366805,0.054308,0.063886,0.2277425,0.2161095,9.51,1.86675,93.3
4,6.25,3.831,428.52490575,3.396727,-0.517139,15.124,11.2407755,0.1929845,-2.30375,15.4525,0.381444,2.39,0.26475,0.32365025,0.68501725,0.55699975,12.05,4.6325,86.7895,99.4,14.9295,15.1465,15.521,15.87,15.7865,-11.985,3.5185,112.747225,239.6645,18.526,113.4767,25.65775,320.998,366.7905,105.55,1.3961,450.6925055,7.75977,4.9301,12.359618,0.30985925,1.6957,13.798,0.3835735,0.4018975,0.06321975,0.08173625,0.2479575,0.224012,9.955,1.966725,93.18
4,6.75,3.543,428.38382725,3.555958,-2.08177475,35.2435,11.707624,0.30344975,7.95375,15.686,0.34641,2.14975,0.293,0.35319875,0.701427,0.5854485,12.57,5.21,85.4,99.4,14.915,15.107,15.455,15.8065,15.757,-9.5315,55.521,212.2265,449.903,30.813,211.97675,39.22,326.97875,373.599,161.65,1.155975,439.325958,8.688192,19.629,12.771049,0.4895705,7.5562,14.463,0.65866675,0.46802,0.1004775,0.12058925,0.28673975,0.28985775,11.29,2.5184,92.1
4,7.25,2.165,424.00631775,4.009037,-3.02219075,65.71425,11.9924655,0.38519,44.589,16.16675,0.427785,2.0535,0.34125,0.4192255,0.75927575,0.6797045,13.47,5.7,83.55,99.4685,14.965,15.116,15.415,15.7665,15.745,-6.63425,160.197,313.4195,678.7485,41.399,317.888175,54.288,328.0885,381.653,215.25,0.45994,423.79037,5.6841635,42.949,13.005755,0.56915375,20.66725,15.58,0.665238,0.5725575,0.13663,0.16468475,0.36449625,0.39150025,12.8575,3.950075,87.375
4,7.75,-1.025,417.942022,3.12626125,-1.823889,94.807,12.121807,0.407773,85.48575,16.7995,0.429534,2.046,0.373,0.470106,0.814862,0.77846,14.325,6.47,81,99.5,15.115,15.2325,15.432,15.7575,15.7425,-1.93575,251.63725,415.4075,909.629,50.713,422.7808,66.15575,327.67575,388.4825,280.3,-0.7019725,417.241042,2.89997175,56.20925,12.90783625,0.517641,27.0455,16.706,0.5310035,0.64556,0.158785,0.1899175,0.4440185,0.492364,14.5575,5.45015,79.95
4,8.25,-3.23825,414.651195,2.427757,-0.861274,122.744,12.2232225,0.44439925,120.88675,17.4115,0.45524725,2.15625,0.407,0.515752,0.88261,0.873642,15.1,7.0925,77.975,99.5,15.258,15.3025,15.454,15.743,15.7575,4.7015,337.4785,513.419,1124.515,58.601,516.890925,77.78875,326.4005,398.552,363.45,-1.4195,413.7429825,2.15270625,55.5455,13.1655675,0.51304975,28.10025,17.705,0.54889225,0.7258625,0.16836,0.2070405,0.50395925,0.553401,15.585,6.88625,76.15
4,8.75,-5.4065,411.72103575,2.03356,-0.677042,149.219,12.39320625,0.43272675,158.2775,17.81725,0.490663,2.308,0.436,0.5570005,0.93340775,0.943663,15.795,7.675,75.4,99.5,15.428,15.4155,15.47,15.72,15.7625,10.44,422.371,603.8765,1339.2835,66.541,611.33715,88.277,330.5115,408.5125,401.45,-1.68505,411.13832525,1.91215,60.91575,13.25001275,0.525829,28.945,18.5575,0.496578,0.79501,0.17079,0.225931,0.558104,0.609327,16.4675,7.9049,73.25
4,9.25,-6.41775,410.018321,2.0721155,-0.63256225,167.016,12.419959,0.46626475,186.328,18.42675,0.524404,2.538,0.49,0.594979,1.052615,1.0134085,16.585,8.74,73.5,99.5,15.589,15.4965,15.5015,15.6975,15.7555,16.115,495.03325,687.300075,1517.441,73.724,693.847225,96.709,328.60125,417.289,485.15,-1.9411,409.1051995,2.006099,66.156,13.3770455,0.557795,33.3825,19.1455,0.48842575,0.82913,0.17467,0.235862,0.597319,0.649508,17.1775,8.885275,71.275
4,9.75,-6.979,408.11871925,1.86252425,-0.572104,198.74625,12.63518725,0.487414,213.622,18.9325,0.5554275,2.603,0.503,0.6258985,1.1210485,1.10871575,17.3,9.4425,69.775,99.5,15.7475,15.6,15.5485,15.664,15.745,20.126,561.2395,764.5555,1691.86,79.773,768.4173,103.241,333.696,425.7245,534.45,-2.3148,407.73245575,1.88560625,79.30675,13.4446955,0.6027575,43.466,19.7435,0.516904,0.9074875,0.1854675,0.2503265,0.6419715,0.688253,18.035,9.920125,67.88
4,10.25,-6.5215,407.097698,1.72839375,-0.464931,220.96525,12.61436725,0.50334425,228.163,19.4535,0.577927,2.753,0.523,0.651153,1.167904,1.173456,17.79,10.2725,67.37,99.5,15.899,15.7165,15.5925,15.6585,15.7465,25.8375,611.676,827.435,1839.0695,84.877,829.36035,109.14925,336.156,434.2755,569.05,-2.4278,406.030369,1.83711925,91.541,13.65870525,0.645643,50.132,20.043,0.549108,0.95901,0.1901375,0.261294,0.67921625,0.71610725,18.915,10.97125,65.8125
4,10.75,-7.263,406.0321175,1.749912,-0.52182975,229.57875,12.9495705,0.525624,241.107,19.931,0.588218,2.863,0.55875,0.676757,1.21993825,1.2410675,18.34,11.155,66.04,99.5,16.1015,15.8845,15.644,15.655,15.74,29.51675,657.7335,880.8145,1947.674,88.847,877.02975,113.105,335.72625,442.19325,583.45,-2.4648,405.253892,1.8801465,100.92,13.791026,0.6627185,58.74,20.53575,0.598398,0.9944,0.19189,0.272487,0.7170045,0.7571555,19.615,11.794,63.67
4,11.25,-7.31725,405.0873955,1.710384,-0.391083,245.741,12.89889175,0.573956,251.6445,20.596,0.614817,3.015,0.588,0.706399,1.27397,1.308052,19.045,11.72,64.9625,99.5,16.5235,16.1425,15.765,15.6775,15.726,35.3525,687.766,917.2955,2031.007,92.06,914.82525,116.384,337.9705,448.8265,622.6,-2.37255,404.5211615,1.84438175,112.4775,13.9992595,0.7507905,63.712,21.03275,0.61192725,1.03265,0.1942525,0.28302975,0.7346695,0.7679645,20.505,12.9175,61.395
4,11.75,-7.553,404.26100425,1.5534615,-0.320892,257.40625,12.89906475,0.57220675,254.9515,20.97475,0.60270225,3.069,0.588,0.713442,1.334166,1.31225,19.65,12.84,62.73,99.5,17.0135,16.47225,15.92225,15.6975,15.72,44.8925,700.983,935.983,2074.612,94.363,931.0987875,118.31,337.846,451.91475,649,-2.4271,403.91877325,1.7977685,117.445,14.0180735,0.78429575,68.848,21.3935,0.6493935,1.0684,0.200175,0.2918355,0.768049,0.7802365,21.34,14.064,59.19
4,12.25,-7.15,402.968828,1.586714,-0.177382,266.70675,12.847335,0.598846,255.6515,21.274,0.588218,3.116,0.601,0.713442,1.360515,1.346105,20.11,13.785,60.8,99.4525,17.50125,16.846,16.0875,15.7295,15.68775,49.53475,696.396,939.4625,2059.9415,95.085,926.95635,119.2465,341.1365,454.534,623.35,-2.342,402.9641345,1.776204,125.655,13.98163575,0.826217,70.28,21.772,0.66583,1.056775,0.2007525,0.29156075,0.781356,0.801636,22.02,15.131,57.3
4,12.75,-6.46525,402.2478395,1.5414375,-0.249135,267.492,12.636065,0.59872,246.788,21.762,0.587367,3.19425,0.59525,0.72560325,1.383022,1.3769515,20.755,14.3925,59.5875,99.4,17.77575,17.14775,16.26725,15.7895,15.67,52.3205,681.56925,927.435,2032.945,97.164,913.5171,120.8715,341.2675,457.0485,672.3,-2.2488,402.00710675,1.68767,128.55,13.950083,0.838811,67.1875,22.358,0.616895,1.083625,0.1962225,0.29566125,0.78821,0.81374475,22.495,16.288,55.835
4,13.25,-6.47525,401.95495925,1.3756495,-0.065715,256.914,12.5799275,0.59918125,241.0225,22.29075,0.563915,3.37,0.6145,0.735866,1.42214625,1.42627025,21.2575,15.3775,57.5625,99.4,18.084,17.4135,16.45725,15.82975,15.661,54.873,654.672,899.3035,1956.39875,95.841,881.027,119.35075,340.44975,456.16075,692.45,-2.260125,401.760995,1.60399675,132.785,14.127092,0.86172,67.376,22.624,0.620492,1.1026,0.19806,0.298436,0.799112,0.823013,22.725,16.943,54.7
4,13.75,-5.8575,401.267659,1.3701585,0.02426425,251.40425,12.5394355,0.5708835,227.806,22.63,0.54635,3.379,0.6045,0.7293825,1.412621,1.41386,21.675,16.115,56.175,99.4,18.33175,17.64125,16.67425,15.90225,15.6885,53.876,615.104,854.472,1850.20425,92.628,837.20925,114.39725,340.64,454.848,570,-2.034225,401.597364,1.556668,131.71,13.966456,0.835815,62.48525,23.113,0.58649,1.106275,0.19987,0.29661575,0.78602925,0.828579,23.09,17.6215,52.88
4,14.25,-5.798,401.85050025,1.3573315,-0.0704445,234.70775,12.46534275,0.5658655,209.903,22.94775,0.513809,3.372,0.59,0.71954825,1.40889975,1.3895125,22.1015,16.6375,54.515,99.39925,18.4,17.728,16.815,15.963,15.71325,48.5765,564.745,797.337,1715.116,86.2,779.688325,108.941,342.611,452.324,520.25,-2.0228,399.847543,1.56201875,126.73,13.8609085,0.832839,56.3655,23.43,0.562681,1.099275,0.191085,0.29662025,0.76703575,0.79438625,23.23,18.352,52.575
4,14.75,-5.63025,401.96943375,1.349633,0.011597,213.62025,12.38497375,0.556943,189.277,23.237,0.484768,3.3675,0.592,0.6989275,1.3720425,1.3634515,22.47,17.3975,54.37,99.3,18.43525,17.7655,16.905,16.02325,15.71025,41.79525,500.609,727.832,1550.98475,79.51125,707.6941875,101.52325,342.69125,449.6505,479.575,-1.97145,399.7407595,1.49038875,120.35,13.9787345,0.80812375,48.612,23.66,0.510612,1.1265,0.1896,0.2929,0.780596,0.778675,23.2,18.8175,53.05
4,15.25,-4.618,402.227372,1.339541,0.135715,192.843,12.3798195,0.51877075,168.121,23.40975,0.4452525,3.33025,0.589,0.704627,1.3672045,1.34786825,22.52,17.83,53.835,99.3,18.291,17.73625,16.95625,16.076,15.70975,33.64,429.305,645.477,1366.59125,71.08225,622.91565,93.482,342.2525,444.9525,422.6,-1.745725,399.916749,1.475177,111.9775,13.757625,0.78473325,40.837,23.73875,0.47638725,1.10485,0.1904725,0.28718975,0.74751275,0.76102425,23.185,18.8545,52.535
4,15.75,-3.8175,402.3245385,1.14233325,0.1435625,173.756,12.35531625,0.50093075,140.24675,23.4155,0.402492,3.3355,0.582,0.699106,1.3406075,1.28666225,22.5025,18.405,53.58,99.3,18.184,17.72625,17.012,16.14625,15.72,26.506,346.724,552.286,1160.729,62.4405,529.816575,82.337,340.0545,440.6055,392.675,-1.48435,399.303307,1.444464,98.209,13.71689,0.73118125,31.721,23.89,0.405096,1.0881,0.17959,0.282335,0.7468265,0.7508895,22.935,18.8585,52.715
4,16.25,-2.79,402.656913,1.121343,0.247667,140.442,12.35320225,0.4618565,108.982,23.492,0.3442375,3.261,0.562,0.65134475,1.3004805,1.19968675,22.63,18.2575,54.225,99.3,18.182,17.744,17.06125,16.21275,15.709,21.14,257.93,449.105,943.75525,52.552,431.1064375,69.331,338.79075,434.66275,323.025,-1.0867,399.616775,1.343089,81.879,13.593025,0.7063935,20.992,23.836,0.34667675,1.05935,0.169185,0.2755315,0.6984375,0.708375,22.84,18.43,52.785
4,16.75,-1.967,401.188689,0.8195915,0.348792,106.87325,12.280267,0.43,69.295,23.45825,0.27110375,3.23925,0.547,0.641872,1.226988,1.0822425,22.5075,18.0275,55.475,99.3,18.0805,17.716,17.1035,16.267,15.7165,16.782,166.47325,346.3715,718.26525,41.021,328.2993,56.943,338.2335,427.59225,270.95,-0.6533125,400.319119,1.19781325,66.1055,13.638573,0.66518025,9.752725,23.74775,0.28111625,1.0083,0.1557125,0.26259075,0.6430375,0.65093575,22.505,17.9575,55.67
4,17.25,-0.63075,401.6308775,0.79862275,0.59592025,76.56,12.52827925,0.375365,33.9205,23.354,0.225832,3.1965,0.509,0.6020795,1.132916,1.0034935,22.225,17.58,56.6475,99.3,17.86275,17.5975,17.1,16.3355,15.7485,10.94925,76.762,239.0655,495.9785,28.733,227.578275,44.242,335.39625,421.15225,199.375,0.088636,400.807026,1.296543,51.665,13.91846,0.648268,2.23225,23.492,0.307046,0.9467325,0.1360925,0.24381625,0.56661725,0.58910925,21.935,17.4795,57.705
4,17.75,0.409,401.835369,0.79266025,1.4232155,49.496,12.625842,0.34448825,8.047,23.16575,0.216795,2.96375,0.48625,0.562139,1.10181375,0.898191,21.7575,16.6075,59.7125,99.3,17.7115,17.503,17.06,16.3565,15.769,7.07125,7.1405,136.6795,280.2805,16.257,130.0986,29.226,337.086,412.5255,130.325,1.436325,402.785032,3.6469695,32.789,13.996311,0.706145,-0.65658,22.93325,0.4401135,0.810775,0.116805,0.216132,0.511815,0.478487,21.1,16.1595,60.825
4,18.25,1.41275,403.231436,1.0979145,3.1831665,29.14,12.748987,0.2866155,-1.39825,22.8135,0.248998,2.56525,0.3955,0.47748975,0.90788175,0.73705475,21.015,15.46,63.915,99.3,17.6075,17.4015,17.061,16.4015,15.774,3.4445,-32.158,47.96175,98.84925,6.238,45.904075,13.012,336.3695,404.092,64.6275,2.899225,410.873144,10.21537275,17.184,14.524148,0.68357775,2.1867,21.19525,0.604116,0.5950025,0.092129,0.1642365,0.40758425,0.3740535,19.795,13.577,64.975
4,18.75,2.634,404.052968,1.128679,4.245097,18.589,12.602954,0.2961275,-1.74,22.38825,0.293258,2.417,0.339,0.41862625,0.8267405,0.70320475,20.085,13.8225,67.6175,99.3,17.453,17.308,17.04625,16.4125,15.7845,-0.17275,-51.025,5.7605,14.922,0.756,6.0776,2.681,332.26625,395.0475,9.425,4.8701,419.6032125,11.71791775,11.315,14.286555,0.476226,1.408925,19.7905,0.56240625,0.478415,0.0769625,0.140234,0.361149,0.312912,17.625,10.6255,70.95
4,19.25,3.156,406.10953475,1.4752375,3.56275,15.1685,12.7561995,0.2967115,-2.47575,21.922,0.325576,2.42125,0.3135,0.394968,0.7789415,0.67657,19.36,12.83,70.1,99.3,17.30325,17.2195,17.01225,16.444,15.81225,-3.15525,-49.352,0,0,0,0,0,330.1505,389.523,0,4.4909,423.984761,12.26479825,9.122925,13.99313725,0.422046,1.11755,18.6005,0.4088615,0.387775,0.0678255,0.1148845,0.3014885,0.2928015,16.015,8.2973,75.875
4,19.75,2.9105,406.3105025,1.71553375,3.085316,13.13925,12.457074,0.3107125,-3.09775,21.3735,0.347851,2.3395,0.28675,0.35035675,0.726459,0.6501925,18.805,11.51,71.525,99.3,17.11,17.115,16.942,16.443,15.8155,-5.3535,-50.17925,0,0,0,0,0,326.5355,386.4015,0,4.01635,427.42372,12.64099725,7.4295,13.646927,0.3801355,1.228275,17.97,0.38091975,0.34283,0.06595,0.102064,0.289641,0.2623415,15.005,6.845425,78.7
4,20.25,2.703,407.863348,2.2343185,3.454569,11.39075,12.477421,0.299491,-4.6645,20.65125,0.408656,2.304,0.249,0.316228,0.714143,0.652687,18.1,10.41,73.4,99.3,16.94275,16.98125,16.885,16.4575,15.82125,-6.55975,-50.817,0,0,0,0,0,322.81175,383.8835,0,3.8005,433.35751025,12.7148665,6.79545,13.5280275,0.38166375,0.98485,17.2025,0.36861225,0.318145,0.061976,0.089298,0.261694,0.24376,14.3,5.8877,80.575
4,20.75,2.763,408.4222085,2.4606795,3.267361,10.54175,12.6213485,0.257392,-5.20125,20.2195,0.384708,2.365,0.2425,0.294958,0.68117425,0.642649,17.284,9.68,75.05,99.3775,16.8085,16.849,16.831,16.465,15.84075,-8.147,-50.072,0,0,0,0,0,319.9795,380.5505,0,4.21,437.100107,12.499466,6.3182,13.755234,0.3339835,0.8733,16.7705,0.345601,0.313675,0.0614155,0.0768525,0.253525,0.2349205,13.675,5.137425,82.975
4,21.25,2.956,412.36244675,2.81034175,2.856389,10.68625,12.5607025,0.21907975,-4.48725,19.511,0.4,2.363,0.232,0.28939525,0.668019,0.62449825,16.495,8.5425,76.5,99.4,16.655,16.711,16.748,16.454,15.86025,-9.2115,-50.359,0,0,0,0,0,321.78,377.768,0,3.7817,444.37941225,11.7147715,5.2984,13.5701715,0.292458,1.0314,16.26675,0.318583,0.331585,0.0565135,0.0686245,0.238254,0.2161375,13.11,4.4005,84.675
4,21.75,3.174,414.928507,2.8158475,2.5903195,10.94725,12.4337235,0.1996475,-4.051,19.0775,0.3791395,2.491,0.25075,0.298329,0.6494225,0.59224175,15.845,7.87,77.945,99.4,16.4975,16.5925,16.688,16.439,15.88,-9.82175,-46.87,0,0,0,0,0,320.07425,376.181,0,3.4937,446.89167975,11.2365165,5.1021,13.5800075,0.27714375,1.1013,15.84375,0.29561525,0.347265,0.0599745,0.0694545,0.2375015,0.216063,12.635,4.0266,87.1
4,22.25,3.3515,418.4365255,3.0136335,2.03502775,10.018,12.586103,0.1878515,-3.468,18.67325,0.40311125,2.47225,0.24575,0.30290175,0.671565,0.57402025,15.295,7.12,80.2,99.4,16.383,16.4665,16.6235,16.4225,15.8925,-10.391,-46.301,0,0,0,0,0,318.802,374.46,0,3.5675,447.723041,11.018534,4.5717,13.546031,0.255101,1.48345,15.629,0.27506,0.3262425,0.0582605,0.06812525,0.224438,0.204427,12.13,3.56975,88.5225
