DOY2,HR2,USTAR,TA,WS,FC_1_1_1,H,LE,G,TS,RH,PA,CO2,VPD,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O
8,5.75,0.18425,23.65425,1.6525,1.2525,-6.15375,11.275,-31.875,27.3,85.63,90.4,394.75,11.5625,-37.225,5.85075,3.696,393.6685,433.00475,24.843
8,6.25,0.17625,23.94675,1.50475,0.6465,-2.645,17.175,-31.9015,27.2,83.199,90.4,393,12.17,-13.05,53.303,14.4,395,435.63325,25.1295
8,6.75,0.18675,25.3,1.28875,0.1155,10.756,33.6035,-31.125,27.276,79.70925,90.4,390.239,13.63,47.61925,139,25.1,398.4555,443.25,25.584
8,7.25,0.19725,26.9,1.3125,-0.40975,35.275,56.24825,-26.82025,27.6,72.40225,90.4,389,16.915,130.62825,240.5,34.51025,402.163,455,25.609
8,7.75,0.2295,28,1.505,-0.841,68.25125,72.84925,-21.2,28.25,72.9835,90.4,390,18.94,215.4705,347.271,47.8235,401.5,468,25.51825
8,8.25,0.2605,28.994,1.735,-0.853,93.1,89.5,-11.35,29.219,68.571,90.4095,389,21.05,300.1175,458.169,65.4505,402,481,25.5
8,8.75,0.299,30.1735,1.923,-0.884,127,120,3.054,30.691,63.937,90.4055,386,23.59,377,563.072,86.7635,406,500.088,25.398
8,9.25,0.2945,30.785,1.88,-1.1035,158.75,136.25,23.2,32.85,58.772,90.4,386,26.0075,449.642,661,106.0945,410,518.734,24.525
8,9.75,0.2935,31.562,1.9495,-0.775,193.27475,157.6785,47.615,35.181,55.855,90.4065,385,28.2425,509,749,123.5975,412,537,24.525
8,10.25,0.283,32.34,1.97,-0.526,216.5,163.7885,68.4,37.5,53.1625,90.4,384,31.42,558.777,828.603,141.974,415,554,23.45
8,10.75,0.312,33.2,2.138,-0.43,233,163.026,86.2,39.703,51.928,90.4,384,33.45,593,887,156,420,570,23.399
8,11.25,0.333,33.7,2.37,-0.35425,258.765,162.033,101,41.877,47.87475,90.4,384,35.2325,623,938.69,164.172,422,581,23.1915
8,11.75,0.334,34.5,2.34,-0.328,282.49,174,113,43.46,47.661,90.4,382,38.41,639,972,174.681,426,593.659,23.1
8,12.25,0.356,34.8,2.53,-0.02875,286,169.97025,121,45.078,45.94575,90.346,382,39.215,636.439,992,180,428,604,22.9955
8,12.75,0.36675,35.4,2.605,0.099,287,164,125.203,46.425,45.315,90.3,380,41.18,640.64375,997,183.788,430.55,613.04725,22.788
8,13.25,0.38575,35.725,2.70325,0.118,296,155,124.5,47.6,43.107,90.3,383,43.84,624.5,986,181.423,432.25,615.238,22.647
8,13.75,0.4075,36,2.765,0.06875,300.5,151.75,122.2825,48.315,41.5775,90.2,382,46.0325,592,949.0055,173,434.5,615.5,22.342
8,14.25,0.4285,35.9585,2.9425,0.243,273.6975,149.0025,117.1935,48.88,40.004,90.2,382,47.085,548.5915,898.828,164.3965,435,612,22
8,14.75,0.46,36.1725,3.071,0.35975,260,145.84475,109.7525,48.25,39.018,90.2,380.75,48.2225,507.362,834.7725,153.311,436,605.285,21.819
8,15.25,0.4575,36.2865,3.185,0.10375,239,131.704,101,47.65,39.01675,90.1225,379.5,48.0725,447.012,755.2285,137.64225,433.2195,593,21.378
8,15.75,0.465,36.309,3.2195,0.358,214.5,119.5,90.0315,46.9255,39.4915,90.1105,381,47.85,384.5405,668.2595,123.138,433.66,584.5,21.3
8,16.25,0.4595,36.214,3.16,0.1145,183.4785,107.75,76.25,45.918,40.04225,90.1,379.25,46.3425,317,576.63,107.18025,432.181,574.5,21.31825
8,16.75,0.456,35.9,3.078,0.3105,148,104,58.9895,44.596,40.7125,90.1,378.5,45.915,241,480.92275,86.875,431,560.6925,21.4
8,17.25,0.479,35.4965,3.3705,0.1925,110.3645,81.95,44.3,43.2,43.793,90.1,379,45.825,160.888,353.25,63.365,430.5,544.7625,21.5305
8,17.75,0.456,34.8,3.11,0.6115,65.11925,71.85,34.26925,41.8,46.65825,90.2,379.25,42.345,68.66,232.36625,41.92725,430,526,22.25275
8,18.25,0.43675,34.21475,3.09325,0.76575,30.76775,58.5,22.515,40.4265,49.578,90.2,379,40.1075,-0.32475,118.71125,25.925,424,513,22.65
8,18.75,0.39875,33.23325,2.63875,0.961,6.59,37.94,9.00525,38.93625,53.809,90.2,381,36.72,-34.86925,38.35,11.31975,422.032,500,23.7
8,19.25,0.321,31.8065,2.225,1.28,-3.31,26.3,-3.0655,37.519,59.066,90.2,383,32.51,-44.87975,3.533,3.5875,421.57625,487.0755,24.3
8,19.75,0.314,30.81775,2.173,1.535,-4.325,25.48525,-10.899,36.325,61.142,90.285,385,29.605,-46.218,-1.444,2.67,422,478.856,24.1
8,20.25,0.3075,29.8,2.26,1.6485,-4.4125,29.575,-17.23775,35.3,61.797,90.3,387,26.475,-43.75175,-1.4415,2.96,419.18575,472.27,23.82325
8,20.75,0.31425,29.31,2.1125,1.5335,-6.9845,26.19525,-21.575,34.6,63.8345,90.3,388.5,24.7425,-44.64875,-1.32825,2.91,417.8725,469.011,24.5
8,21.25,0.27325,28.725,1.93125,1.335,-6.032,19.625,-24.8,33.81675,64.08775,90.3,390,23.7,-45.49375,-1.22625,2.87675,414,466.13525,24.2
8,21.75,0.2555,28.2,1.9505,1.56,-7.545,21.248,-26.6,33.11575,64.987,90.344,390.5,22.0675,-45.075,-1.3425,2.941,412,463.0875,24.2105
8,22.25,0.25025,27.8185,1.9275,1.2885,-7.28,17.8445,-28.475,32.5705,68.97325,90.3735,391,20.955,-41.49725,-1.2575,2.837,411.21375,459.056,25.45
8,22.75,0.26325,27.7,1.97475,1.5,-6.76275,19.9095,-29.0045,31.95175,70.7935,90.4,391,20.05,-39.1425,-1.173,2.8,412,457.3145,25.225
8,23.25,0.27125,27.3,1.93775,1.366,-7.2025,16.4935,-29.92625,31.5,70.2285,90.4,390,19.5075,-39.55,-1.20475,2.71,408.25,455,24.5645
8,23.75,0.2395,27.17375,1.8625,1.48,-7.352,18.219,-31.45,31.1,71.802,90.4,390.492,18.61,-40.628,-1.1275,2.78,407.75775,454.1475,24.779
9,0.25,0.2305,24.442,1.9295,0.89575,-9.90475,11.12125,-28.55,27.8,70.2295,90.4,387,16.865,-55.75,-1.3875,2.93,385.5,437.8855,21.6
9,0.75,0.2125,24.2,1.904,0.94875,-9.59625,12.416,-28.8825,27.5,77.389,90.4,386,16.465,-54.75,-1.4235,2.88375,384.599,436.6735,22.1
9,1.25,0.21,23.85,1.8575,0.86175,-6.1025,10.38425,-29.4,27.251,74.92975,90.4,386,15.6975,-53.472,-1.45,2.8335,383.771,434.583,21.925
9,1.75,0.202,23.6635,1.8445,0.80125,-7.1425,9.115,-29.95,27,75.31325,90.4,386,15.095,-54.4,-1.5045,2.77,383.5,431.788,21.875
9,2.25,0.1985,23.4,1.853,0.7095,-7.46975,9.34,-29.9805,26.75,77.774,90.392,386.25,14.375,-53.7,-1.374,2.8675,382,430.5,22
9,2.75,0.201,23,1.76,0.7385,-7.2425,10.19,-30.315,26.35,77.9235,90.4,386,13.865,-52.5,-1.225,2.82,382,428.6975,21.884
9,3.25,0.188,22.65,1.791,0.672,-6.5495,8.1335,-31.1,26.0975,79.99475,90.3875,386,13.285,-53.7,-1.3045,2.74,380.5,427.5,22.239
9,3.75,0.182,22.35,1.7435,0.678,-5.14,8.901,-31.15,25.85,82.0975,90.3905,386,12.44,-52.5,-1.341,2.835,377.5,426,22.275
9,4.25,0.194,22.3,1.7665,0.67875,-5.75175,7.20375,-31.55,25.5075,81.4735,90.4,386,12.045,-49.75,-1.2725,2.72,380,425,22.06375
9,4.75,0.20075,22.2,1.7725,0.64875,-6.73,9.1045,-31.15,25.318,83.719,90.4,386.13425,11.67,-50.16475,-1.2425,2.73475,376.3285,424.792,21.87675
9,5.25,0.18375,21.9,1.75425,0.62125,-5.725,7.445,-31.60075,25.1,85.182,90.4,386.25,12.1,-47.9,-1.0375,2.6745,377,423,22.1185
9,5.75,0.194,21.745,1.78375,0.607,-5.08,7.798,-32.01925,24.9,86.6895,90.4,387,11.8575,-49.51725,-0.439,2.74,375,422,22
9,6.25,0.18375,21.6675,1.7875,0.51375,-5.5825,9.104,-32.4,24.6,86.6455,90.425,386,11.35,-36.4875,17.41575,6.71475,373.75,422,21.97325
9,6.75,0.2045,22.4,1.62375,0.10325,-0.79275,17.74875,-31.975,24.575,83.599,90.45875,384.75,11.8925,10.03575,89.6105,20.5205,376,427,22.77275
9,7.25,0.1995,24.9,1.339,-0.51425,23.2,35.25525,-30.6,24.8615,73.195,90.46,383.75,15.52,90.667,189.312,30.85,379.5,437.5115,23.1
9,7.75,0.222,26.549,1.46,-0.75325,54.736,55.4,-23.85,25.551,67.5525,90.4845,384,18.595,182.288,300.0145,41,383,449.02,22.6185
9,8.25,0.2555,27.6565,1.7155,-0.873,86.95,78.5535,-14.05,26.55,65.3945,90.5,385,20.7825,271,413.938,57.8125,388,466,22.69275
9,8.75,0.26375,28.5,1.69425,-0.775,119.279,93.5,0.3345,28.02625,61.405,90.5,385,23.26,345.111,519.378,78.075,390,482,22.664
9,9.25,0.267,29.3,1.7755,-0.9715,151.1845,96.968,17.8905,30,58.1955,90.5,385,26.365,416,621.1975,98.7,393.07,497.1125,22.634
9,9.75,0.2785,30.25,1.8745,-0.5045,179.5,105,39.6,32.3,55.5595,90.5,386,28.99,473.4595,711.137,118,395,516.5,22.1475
9,10.25,0.31275,31.175,2.02,-0.5195,205,128.942,59.344,34.65925,51.8015,90.5,384,31.22,522.24125,784,135.75,400,537.266,21.7
9,10.75,0.336,32.224,2.231,-0.50075,235.93925,136.14175,76.881,36.811,49.0555,90.456,384,33.2775,561.7295,851.5,148,403,551,21.51075
9,11.25,0.358,32.9305,2.345,-0.429,246.5,149.7615,91.4,38.8,46.292,90.4,383.5,35.9,587.5,895,160,407,564,21.2145
9,11.75,0.379,33.45,2.5325,-0.254,277,135.751,104.4805,40.6145,44.2125,90.4,383,38.795,606,931.7255,168,410.4,575,20.8495
9,12.25,0.423,34,2.744,-0.16625,286,147.95825,110.4055,42.2,42.6625,90.4,382,40.5225,615.6915,947.9955,174.174,416,583.8705,20.417
9,12.75,0.4395,34.25,2.975,-0.067,289,135.999,116.1145,43.579,40.902,90.3,382,41.84,592.5,941,174.2775,418.153,592,20.18825
9,13.25,0.48575,34.575,3.17925,0.04075,290.5,122.61375,113.7555,44.49675,39.083,90.3,382,42.8475,575.5,917.54725,171,421.33675,592.85975,19.5
9,13.75,0.5015,34.7,3.265,0.009,276.788,128.1385,109,45.0135,37.44575,90.2815,382,43.49,541.3745,879,162.5645,421.808,590.5385,19.2135
9,14.25,0.4875,34.532,3.225,-0.08025,255.41525,114.544,103,44.8555,37.40825,90.2,382,43.28,495.4895,821.5,151.8105,422,581.5,19.3
9,14.75,0.4875,34.6,3.26,-0.289,231.025,107,94.7,44.2425,36.769,90.2,381,42.34,431.0115,739.946,137.75,419.032,576.438,18.8545
9,15.25,0.457,34.517,3.055,-0.14825,210.665,97.085,82.978,43.6,36.0315,90.2,381,42.0025,371.5955,657.5,121.75,418.5,565.5,19
9,15.75,0.477,34.1855,3.2875,-0.0135,179.947,86.85,71.4,42.62675,35.9875,90.1875,381,42.225,304.75,562.25725,103,419.94225,556.09825,18.725
9,16.25,0.481,34.1995,3.2285,-0.0735,141.102,89.65,58.4405,41.4675,37.9835,90.2,381,41.59,228.75,458.75,82.221,416.8185,542.18625,18.9155
9,16.75,0.47475,33.81575,3.1345,0.013,105,76.7,44.025,39.89175,38.562,90.17175,381,41.07,152.5,340,60.4,413.2955,528,19
9,17.25,0.43225,33.3,2.8985,0.176,65.459,64.672,31.075,38.4945,39.744,90.19325,381.5,39.885,72.61675,232.2215,43.231,412.34,512.98375,19.275
9,17.75,0.404,32.757,2.885,0.287,23.624,46.9,18.95,37.266,42.362,90.2,381,38.29,4.825,116,26.8405,408.081,498,19.2
9,18.25,0.379,31.383,2.5945,0.6615,1.6,30.25,9.07,35.908,46.916,90.2,381,34.07,-47.8,33,9.906,408,485.199,19.50225
9,18.75,0.325,29.8095,2.1695,0.967,-2.23,15.80975,0.1195,34.6665,51.055,90.2,381.25,29.0875,-59.75,1.261,2.9,408,470.35,19.9
9,19.25,0.288,28.7515,2.0735,0.9825,-3.81,14.4325,-7.213,33.5525,55.25825,90.2355,383,26.0075,-57.7495,-1.88075,2.87475,402.4765,464.5,20.2175
9,19.75,0.277,27.9,2.015,1.046,-5.4125,15.2195,-12.862,32.5175,57.98175,90.3,385,24.24,-58.31,-1.835,3.2,400,460.5,20.9595
9,20.25,0.271,27,2.001,1.078,-7.227,15.464,-17.176,31.75,60.333,90.3,386,23.51,-51.8,-1.78,3.15,401,456.7845,21.175
9,20.75,0.2795,26.85,2.0845,1.1925,-10.87425,17.525,-20.074,31.1,60.74625,90.3,385.01,22.355,-52.547,-1.455,3.2325,401.3395,452.5,21.298
9,21.25,0.2695,26.3165,2.0045,1.145,-10.6,15.72525,-22.4865,30.6,61.79375,90.3215,385,21.4075,-53.4315,-1.3865,3.2225,396,449.5,21.3
9,21.75,0.241,25.932,1.97,1.01,-10.45,13.975,-24.7,30.091,63.12875,90.3975,386,20.2975,-54.7625,-1.4815,3.035,398.332,447,21.3035
9,22.25,0.2345,25.6355,1.99,0.9835,-11.0195,13.848,-26.15,29.557,64.9715,90.3885,386,19.275,-57.75,-1.45,3.01,393,445,21.11225
9,22.75,0.231,25.2,1.965,1.068,-12.4,14.302,-27.3055,29.0405,66.82875,90.4,386,18.6475,-58.589,-1.4845,2.9425,390.5,442.0645,20.99975
9,23.25,0.2245,24.8,1.967,0.8725,-11.01225,11.25,-28.2195,28.4885,67.65525,90.4,387,18.25,-58.2,-1.565,2.8725,387.5,439.016,20.9
9,23.75,0.235,24.431,2.005,1.014,-10.329,13.959,-29.112,28.0215,70.0075,90.4,387,18.19,-57.45,-1.3365,2.93,388.1275,437.418,21.375
10,0.25,0.229,20.5,2.12,0.202,-14.8,0.541,-28.1,23.062,63.825,90.5,383,15.055,-74.853,-1.89,3.0675,332.764,406.347,14.1
10,0.75,0.224,20.402,2.094,0.1755,-15.35,0.586,-28.6,22.641,65.6555,90.5,382,14.48,-73.6,-1.751,3.01,335,403,14.1
10,1.25,0.222,19.7,2.09,0.167,-12.1,0.626,-29.1,22.3,67.46,90.5,382,13.905,-72.683,-1.77675,2.97,334,402,14.054
10,1.75,0.216,19.7,2.057,0.097,-12.9,0.836,-29.6,22,71.0225,90.5,382,13.44,-71.9,-1.67,2.95,330,401,14.1145
10,2.25,0.217,19.3,2.03,0.131,-13.4325,1.147,-30.3,21.5,69.568,90.5,382,13.05,-70.656,-1.728,2.92,330.862,398,14.2
10,2.75,0.22,18.9,2.04,0.125,-14,1.02,-30.8,21.1,70.4285,90.5,382,12.095,-70.278,-1.622,2.868,329.763,397,14.2475
10,3.25,0.207,18.42,2,0.1335,-10.9315,0.7245,-31.2,20.877,72.65125,90.489,382,11.4025,-70.1,-1.73,2.89325,329.45,393.2,14.36075
10,3.75,0.204,18,2.06,0.09675,-9.25275,0.874,-31.6,20.498,70.8075,90.5,382,10.76,-68.8,-1.7,2.85,329,392,14.3475
10,4.25,0.207,17.55,2.07,0.109,-12.0295,1.5155,-32,20.337,71.2995,90.5,381.75,10.0525,-67.4,-1.48075,2.90075,330,391.022,14.218
10,4.75,0.204,17.527,2.034,0.094,-11.9,1.199,-32.212,20.2,73.5685,90.5,381,10.19,-67.7,-1.48,2.855,328.513,390,14.3305
10,5.25,0.209,17.4,2.01,0.072,-8.995,0.913,-32.213,19.84,70.7875,90.5,382,9.8975,-67.234,-1.45,2.8425,326,389,14.4
10,5.75,0.204,17.1,1.976,0.084,-11.8,1.153,-32.4,19.6,72.26075,90.531,382,10.195,-65.9,-1.434,2.945,325,387,14.2545
10,6.25,0.201,16.542,2,0.034,-10.1,0.7,-32.702,19.4,74.075,90.552,381,9.64,-63.54,1.76,3.2625,324.05,386,14.25
10,6.75,0.196,16.8,1.93,-0.094,-9.957,1.861,-33.2,19.117,73.372,90.6,381,10.01,-39.4,39,12.025,326,387,14.3295
10,7.25,0.196,19,1.58,-0.352,4.5725,10.85,-32.4,19.1,67.3705,90.6,380,12.33,29.9,137,28.5,324,395,15
10,7.75,0.194,21.8,1.35,-0.683,38.1,19.813,-29.9,19.57,58.25625,90.6,379,16.35,119,246.768,38.5,329,412.279,14.85
10,8.25,0.2255,23.23525,1.484,-0.73325,69.56925,29.81725,-25.05,20.303,52.006,90.6,380,18.96,206,359.25,52.26275,338,430,14.7
10,8.75,0.25,24.5,1.61,-0.7135,98.97725,34.2835,-17.2,21.8,50.681,90.6,381,21.16,281.846,468,70.3,344,447.236,14.7
10,9.25,0.27075,25.39725,1.89,-0.54075,135.66375,37.82425,-4.37,23.7,47.177,90.6,382,22.42,350,568.06825,91.05,347.5355,465.08925,14.48025
10,9.75,0.29675,26.26525,2.06025,-0.53675,168.6735,39.4305,11.88975,26.115,44.55275,90.6,382,24.345,405.78075,657.38,110,353.2825,482.75,14.3625
10,10.25,0.32375,27.2,2.269,-0.47675,194.005,43.38525,30.15,28.775,42.9835,90.57325,383,26.51,450.61875,732.02975,128,354.80825,500.75,14.3
10,10.75,0.38825,28.175,2.52025,-0.378,220,46.975,45.62325,31.075,39.3905,90.542,382.75,28,485.75,789.78975,142,357.42675,515.75,14.12025
10,11.25,0.45275,28.742,3.01625,-0.341,245,45.5855,58.57825,33.275,37.4025,90.5,382,30.01,505.75,831.8425,153.366,361.192,529.441,14.118
10,11.75,0.52075,29.45,3.41375,-0.142,255.04775,45.7145,68.55,34.899,35.80925,90.5,382,32.055,515.057,857.66075,161,364.5,538.75825,13.6865
10,12.25,0.49925,29.975,3.39,-0.17,265.13725,41.42375,75.3345,36.45975,34.5675,90.406,382,33.455,515,866,165,366.14375,546.81375,13.5245
10,12.75,0.515,30.3,3.46,-0.074,272,45.3,81.4,37.8,33.4405,90.4,381,34.7575,503,861.833,166,368,552.112,13.409
10,13.25,0.507,30.514,3.57,-0.061,264.337,42.064,85.2,38.8,32.82125,90.353,382,34.8375,475,829.242,161,369.322,554.388,13.47275
10,13.75,0.501,30.824,3.52,-0.096,252.0415,40.5,85,39.4,31.04375,90.3,382,35.665,438,782,153,369.757,555.413,13.2
10,14.25,0.517,31,3.5,-0.132,242.603,38.6,80.9,39.5,30.13875,90.3,382,36.3375,391,716,140,368.415,552,12.476
10,14.75,0.514,31.215,3.74,-0.114,212.026,32,76.3,39.3,29.92975,90.3,382,36.6325,333.844,643.721,126,372,546,12.119
10,15.25,0.551,31.2,3.6,-0.109,189.8195,31.1,69.173,38.8,30.544,90.3,381,36.88,270,552.829,107.37825,372.273,535.792,12.585
10,15.75,0.544,31.049,3.769,-0.156,153,25.99825,59.7,37.91,29.778,90.287,381,36.66,198,447,87.55,371,522.42,12.684
10,16.25,0.523,30.8,3.64,-0.20575,117.0165,21.36425,48.5,36.7,31.6915,90.29,381,35.97,123,334.557,67.023,366,509,12.45
10,16.75,0.514,30.451,3.573,-0.178,71.6,17.664,37.3,35.349,33.95075,90.295,381,35.25,40.2,227.906,48.748,364,493,12.8
10,17.25,0.46775,29.712,3.2875,-0.091,27.2395,11,26.55275,34.05375,36.121,90.3,381,33.3825,-33.113,111.97975,30.3,360,477.273,12.84
10,17.75,0.3755,28.2,2.63125,0.10775,-1.87525,3.9925,16.3275,32.6,39.925,90.3,381,29.52,-86.45,25.06325,10.45825,358,462.923,13.154
10,18.25,0.2585,26.6,1.9275,0.2055,-2.815,0.957,6.48425,31.175,41.7135,90.3,382,25.38,-95.50175,-1.565,2.92,355.75,447.75,13.1685
10,18.75,0.22125,24.9675,1.8575,0.239,-2.955,0.756,-1.79,29.843,44.7925,90.4,383,22.215,-89.505,-3.14,3.161,350.75,437.91825,13.5
10,19.25,0.24925,23.9,2.0055,0.293,-8.79625,0.9755,-8.655,28.75,49.123,90.4,383.75,19.73,-87.305,-2.7625,3.31,346.99175,432.75,13.6295
10,19.75,0.23775,23.47275,2.0275,0.326,-11.9,0.75325,-13.5,27.8,52.372,90.40075,383,19.275,-84.38625,-2.4575,3.421,343.75,428.4425,13.9
10,20.25,0.2345,23.19975,2.03,0.362,-13.892,0.944,-17.15,27.02175,53.1585,90.44025,384,18.595,-83.10325,-2.26,3.49525,343.5,424.99,13.851
10,20.75,0.2475,22.796,2.10675,0.36425,-14.1875,1.26,-19.715,26.4,55.884,90.49275,384,17.6875,-81.6955,-2.212,3.39,343.82575,421.89,13.8
10,21.25,0.2465,22.3645,2.187,0.3,-15.18,0.532,-21.6135,25.8615,56.2,90.5,383,17.27,-80.66475,-2.13075,3.3375,340.76575,416.17025,13.851
10,21.75,0.251,22.1,2.17,0.304,-16.6,0.8315,-23.317,25.209,56.811,90.5,383,16.47,-78.9435,-2.0425,3.225,338.18625,414.75,13.82875
10,22.25,0.2445,21.502,2.1795,0.2455,-14.2,1.165,-24.625,24.6,60.332,90.5,383,15.88,-78.25275,-2.087,3.0875,337,413,13.886
10,22.75,0.2425,21.075,2.1735,0.244,-16.259,0.921,-25.71375,24.08125,62.0755,90.5,383,15.64,-76.6015,-2.04075,3.106,334.06275,410.87375,13.9
10,23.25,0.24075,20.775,2.16,0.228,-16.3,0.78625,-26.625,23.58625,60.63525,90.5,382.25,15.55,-75.825,-1.87175,3.12375,333.188,409.67575,13.806
10,23.75,0.2335,20.58725,2.1695,0.2265,-16.39875,0.61675,-27.45,23.275,59.8455,90.5,383,15.4775,-74.76075,-1.7615,3.1,333.75,406.75,13.8295
11,0.25,0.21075,15.5705,2.07,0.031,-13.161,1.018,-27.518,17.075,66.32425,90.7,383,10.5175,-66.20275,-1.531,2.81,313.43725,375,10.209
11,0.75,0.213,15,2.10075,-0.005,-11.2605,0.3585,-28.103,16.7,67.353,90.7,383,10.035,-65.66825,-1.57575,2.7265,313.22425,374,10.312
11,1.25,0.221,14.625,2.11025,0.0025,-11.8,0.6905,-28.7755,16.4,67.87525,90.715,383,9.5075,-65.8685,-1.586,2.678,308.7575,373.545,10.1895
11,1.75,0.20875,14.29775,2.05825,-0.023,-10.9,0.23425,-28.708,16,71.291,90.74925,383,9.1,-64.33275,-1.58,2.645,307.96475,371.75,10.18925
11,2.25,0.206,14.525,2.04,-0.02025,-11.2,0.33525,-29.2635,15.8,70.7025,90.74575,383,8.9325,-64.35,-1.47925,2.64075,307.922,369,10.22875
11,2.75,0.21125,14.15,2.0775,-0.003,-9.18,0.683,-30.16875,15.475,71.93025,90.7,383,8.52,-62.61125,-1.52,2.602,305.7975,369.55075,10.345
11,3.25,0.2055,13.575,2.02075,-0.01925,-9.531,0.55825,-30.625,15.2,72.413,90.7,383,8.2125,-62.54075,-1.47375,2.66,308.5,366.75,10.2465
11,3.75,0.20375,13.2225,2.03925,-0.028,-11.962,0.573,-30.825,14.87725,75.07325,90.7,382,8.14,-63.28825,-1.41,2.681,304.25325,365,10.155
11,4.25,0.199,13.19925,2.02,-0.00525,-10.1,0.45625,-30.725,14.65,75.3545,90.7,382.75,7.7875,-61.219,-1.3,2.60825,306.75,365.28725,10.16125
11,4.75,0.19975,13.024,1.99,-0.033,-10.264,0.181,-30.818,14.3,74.9005,90.7,382,7.965,-59.59025,-1.3125,2.65475,308.75,364,10.1
11,5.25,0.19825,13.28975,1.9665,-0.022,-8.284,0.69125,-31.125,14.0795,75.10275,90.715,382,7.545,-58.59625,-1.28,2.76,305.318,364,10.091
11,5.75,0.19625,12.9,1.9775,0.007,-8.075,1.055,-31.3,13.88175,77.22175,90.7605,382,7.5625,-57.4,-1.15175,2.708,306.75,362.81275,10.307
11,6.25,0.18575,12.575,1.99325,-5e-04,-9.5545,0.634,-31.85,13.59925,77.1455,90.792,382,7.48,-57.31375,-1.1785,2.64925,304.312,361.9345,10.2075
11,6.75,0.18975,12.475,1.99225,-0.024,-10.125,0.509,-32.125,13.3,79.944,90.8,382,7.35,-53.1985,5.5475,3.96,303.75,362.12,10.457
11,7.25,0.191,13.624,1.83775,-0.1345,-5.61,1.15,-32.525,13.2,79.2675,90.8,382,7.545,-12.35175,66.96525,18.47475,305.75,365.7195,10.39
11,7.75,0.20375,15.675,1.516,-0.184,12.13,7.696,-31.025,13.4,73.66325,90.8,382,10.6925,54.225,163,31.5225,308.94225,376.647,10.5
11,8.25,0.197,18,1.42,-0.2865,43.62125,13.35,-27.818,14.06675,62.596,90.8,384,12.8325,134.90275,261.7685,41,313.68625,389.94725,10.93025
11,8.75,0.2315,19.1765,1.513,-0.399,72.366,17,-21.90275,15.1,52.6805,90.8,384,13.9675,211.75,363.5,54.775,318.458,405,10.653
11,9.25,0.253,20.15,1.7075,-0.321,103,21.75,-11.07375,16.691,47.89675,90.8,384.5,15.64,277.805,458.5,71.051,322.77975,421.75,10.6385
11,9.75,0.26275,21.18025,1.785,-0.1525,132.06925,24.525,2.634,18.739,43.71875,90.8,385,17.5025,334,545.10725,88.5,329,438.282,10.561
11,10.25,0.283,22.095,2.01,-0.171,156.013,26.271,18.7,21.1,40.50375,90.8,385,18.87,376.814,614,105,331,455,10.489
11,10.75,0.3135,23.1,2.22575,-0.11425,182,28.775,33.71775,23.3615,39.035,90.7075,385,20.645,407.9655,668.75,117,333.7105,469.75,10.44775
11,11.25,0.39575,24,2.665,0.0055,200.75,28.08225,45.9,25.2885,36.0825,90.7,385,22.675,435,714.8865,127,336,480.75,10.36625
11,11.75,0.43625,24.981,2.99975,-0.057,212,28.7,57.129,26.974,32.976,90.7,385,24.27,445.1035,742.68475,135.96075,339,492.84525,10.3
11,12.25,0.4805,25.56625,3.1975,0.03375,212.75,30.716,65.97825,28.339,33.125,90.6,385,25.9125,439,744.7945,138.4375,340,498.75,10.13075
11,12.75,0.48,26.18175,3.4225,-0.00425,216.973,29.14125,71.5,29.6,31.5105,90.5875,384,27.315,423.83375,736,138.58775,343.50625,504.75,10.11525
11,13.25,0.476,26.421,3.537,0.15725,209.486,28.52975,74.4,30.8,31.0925,90.5,384,28.53,400.575,705,135,344,506,10.068
11,13.75,0.511,26.9,3.44,0.12025,206.51975,26.075,74.394,31.5,31.425,90.5,384,29.19,359,657.118,127.5095,343,505,9.97075
11,14.25,0.514,27.027,3.7,0.0935,190.276,24.125,72.1,31.5,30.521,90.5,384,29.58,309.28,593.582,115.5875,345,501.275,9.76
11,14.75,0.508,26.946,3.61,0.079,164,20.072,66.337,31.4,31.6065,90.495,384,29.945,251,516,101,343.118,495,9.7
11,15.25,0.513,26.894,3.612,0.05125,140,19.05,60,31,30.4875,90.473,384,29.5525,188,424,83.643,343.648,486,9.658
11,15.75,0.511,26.9,3.62,0.014,105,14.5,51.5,30.3,30.155,90.5,384,29.035,117,327,66.5,341,473.409,9.66
11,16.25,0.47975,26.475,3.4995,0.0015,62.25,12.222,41.175,29.31875,30.71525,90.48525,384,28.0425,39.753,217.302,48.2575,339.66725,459.75,9.84
11,16.75,0.445,25.7,3.2,-0.016,21.772,7.89,30.175,27.9,33.13725,90.5,384,26.15,-32.34925,111.21525,31.475,338.75,445,9.726
11,17.25,0.3695,24.075,2.51375,0.02625,-3.635,3.01,19.15,26.475,36.301,90.5,384,23.53,-81.39025,25.86025,11.575,333.8905,429.9945,9.97175
11,17.75,0.317,22.1,2.1855,0.10675,-4.804,1.37,8.61,25.1,41.47,90.52575,383,19.885,-87.1,-2.2875,2.383,333.01725,416,10.1
11,18.25,0.2925,20.59525,2.18,0.1015,-4.465,1.8075,0.38325,23.745,45.82875,90.6,383.25,16.72,-81.7165,-2.811,2.679,328.5,410,10.218
11,18.75,0.2875,19.975,2.18625,0.132,-9.21,1.58,-6.33025,22.84425,49.818,90.6,384,16.6,-79.425,-2.4525,2.924,326.75,405.75,10.269
