DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1
4,9.75,0.86475,16.8875,3.5485,-0.9305,-0.52,-0.1955,379.49,112.392,6.375,12.9075,76.025,101.9,396.922,11.1,500.325,725,76.3
4,10.25,0.92925,17.7225,3.5625,-0.614,-0.63625,-0.167,409.821,111.70725,7.48725,13.1925,73.025,101.9,395.982,12.1,543.525,781.25,80.975
4,10.75,0.915,18.51,3.4795,-1.09,-0.567,-0.161,428.486,119.876,8.1035,13.4675,70.0625,101.801,395.6215,13.2075,577.025,824,84.1
4,11.25,0.93525,19.03,3.57,-1.2305,-0.86925,0.015,434.3535,118.8845,9.4215,13.8575,67.7625,101.801,395.356,13.86,602.8,854.25,85.575
4,11.75,0.873,19.8575,3.57375,-0.761,-0.678,-0.0725,479.962,131.0525,10.97475,14.14,64.1875,101.801,394.736,14.1625,616.425,871,87.575
4,12.25,0.92875,20.4025,3.809,-0.998,-0.66525,-0.09125,450.9,112.008,13.1915,14.38625,62.3975,101.8,394.325,15.825,609.575,869,87.925
4,12.75,0.923,20.4525,3.75375,-0.885,-0.6425,0.02275,445.271,118.033,15.51875,14.6725,62.21,101.7,394.508,16.58,598.95,847,84.9
4,13.25,0.909,20.105,3.6915,-0.873,-0.64925,-0.0195,430.899,102.89125,16.44125,14.8125,64.4075,101.7,394.33425,16.9,576.05,829,80.425
4,13.75,0.919,20.67,3.7895,-0.50975,-0.3355,-0.0095,414.372,108.536,16.465,15.005,61.35,101.7,394.089,17.23,540.9,781,76.9
4,14.25,0.9635,20.38,3.7535,-0.363,-0.303,0.055,388.71475,108.64825,16.8015,15.12,61.985,101.7,393.999,17.22,488.85,723.5,67.08
4,14.75,0.91275,20.4225,3.613,-0.0995,-0.148,0.163,337.5015,104.66,16.15475,15.5,61.41,101.7,394.287,17.29,434.775,658.85,62.3775
4,15.25,0.8685,20.415,3.58225,-0.19075,-0.20375,0.189,280.94875,90.41925,14.7225,15.315,59.43,101.601,394.036,17.0725,369.8,584.675,54.425
4,15.75,0.879,19.9,3.57875,0.5615,0.428,0.2165,235.16125,69.964,13.00125,15.01,59.0125,101.601,394.26425,17.005,299.3,501.375,44.9025
4,16.25,0.866,20.3975,3.48,0.8055,0.74175,0.303,173.69,72.016,11.2815,14.75375,61.055,101.601,394.081,16.125,220.125,405.65,33.895
4,16.75,0.8115,19.4725,3.4685,1.05925,0.616,0.4405,108.941,57.7165,9.99125,14.45125,63.92,101.6,394.12,15.225,136.05,299.9,24.2725
4,17.25,0.7415,19.115,3.25275,1.598,1.03225,0.50975,67.392,44.8735,8.5625,14.1875,66.705,101.6,394.165,13.6475,62.9325,214.1,18.3075
4,17.75,0.723,18.565,3.01675,1.946,1.52875,0.6695,14.808,31.515,7.24625,14.0025,69.545,101.6,394.43425,11.995,3.89,118.8,10.9075
4,18.25,0.63575,17.4275,2.837,2.4645,1.748,0.928,-8.78325,15.416,5.94125,13.7775,74.225,101.601,394.694,10.4325,-19.8325,38.94,3.31675
4,18.75,0.564,16.26325,2.5445,2.3025,1.70075,1.05275,-9.255,8.92675,4.87825,13.5575,77.875,101.601,395.156,8.495,-26.0375,3.51375,-1.72775
4,19.25,0.546,15.1875,2.39375,2.584,1.6505,1.0205,-8.265,7.0445,3.68975,13.3875,81.95,101.7,396.22375,7.5175,-27.0925,0.02025,-2.251
4,19.75,0.482,14.3925,2.5255,2.463,1.69575,0.918,-6.196,3.39075,2.56925,13.2075,84.325,101.7,396.95125,6.815,-24.0325,-0.00475,-2.2835
4,20.25,0.433,13.8225,2.39375,2.5345,1.83675,0.8445,-8.60925,4.059,1.71575,13,84.75,101.7,397.33275,5.935,-24.5125,-0.00675,-2.323
4,20.75,0.4035,13.3625,2.28525,2.444,1.916,0.705,-10.924,2.682,1.29675,12.7775,84.8,101.7,397.94225,5.43,-21.9875,-0.0055,-2.2595
4,21.25,0.3985,13.0625,2.29,2.231,1.801,0.635,-4.111,3.91525,0.81625,12.5825,84.925,101.8,398.595,5.145,-22.255,-0.008,-2.2275
4,21.75,0.468,12.6525,2.357,2.128,1.59475,0.65775,-8.439,3.05,0.37,12.3425,86,101.8,399.58925,5.1625,-22.4325,-0.006,-2.1905
4,22.25,0.4385,12.3775,2.28925,2.345,1.962,0.48775,-10.373,3.8595,0.10125,12.2075,86.575,101.8,400.814,4.825,-21.0325,-0.008,-2.25125
4,22.75,0.4615,12.5375,2.07625,2.223,1.6405,0.562,-11.813,3.2495,-0.11,12.06625,87.75,101.8,401.585,4.865,-15.715,-0.00875,-2.24375
4,23.25,0.39875,12.0325,2.082,2.31675,1.498,0.513,-15.205,3.897,-0.26725,12.03375,87.775,101.8,401.665,4.535,-16.1125,-0.01075,-2.23425
4,23.75,0.4445,11.92,2.16525,2.202,1.7005,0.4775,-12.922,3.71,-0.385,11.89875,88.825,101.8,402.4135,4.385,-16.335,-0.008,-2.26575
5,0.25,0.28575,14.055,1.6775,3.3705,2.407,1.124,-9.164,2.02525,-0.35125,15.1025,91.3,101.60075,404.65775,4.1525,-22.425,0,-2.117
5,0.75,0.28425,13.6175,1.6175,3.8585,2.76,1.0015,-8.375,2.90775,-0.5645,15.035,91.375,101.67525,406.86725,4.0175,-22.835,0,-2.2315
5,1.25,0.26575,13.3425,1.616,3.4,2.51175,1.18175,-11.9265,1.54275,-0.724,14.9625,91.875,101.7,408.81375,3.83,-23.3975,-0.00075,-2.14025
5,1.75,0.26775,13.15,1.61425,3.47125,2.0985,0.88875,-13.6325,2.977,-0.851,14.8875,92.2,101.675,408.9885,3.58,-20.4075,0,-2.21025
5,2.25,0.28825,12.9325,1.646,3.28275,2.329,0.91225,-9.774,2.44275,-0.96025,14.795,92.65,101.6,412.33425,3.4725,-23.7275,-0.001,-2.28475
5,2.75,0.274,12.87,1.638,4.02375,2.56525,1.35625,-11.0215,2.927,-0.92125,14.695,92.85,101.6,412.237,3.3875,-25.6925,-0.00075,-2.2295
5,3.25,0.302,12.7575,1.50975,3.3085,2.033,0.758,-11.949,2.949,-1.064,14.58,93.1,101.6,413.88,3.295,-24.5175,-0.003,-2.28025
5,3.75,0.3225,12.6725,1.6425,3.906,2.3615,1.1875,-9.58175,2.788,-1.16825,14.4775,93.2,101.6,412.78925,3.01,-19.51,-0.00075,-2.25225
5,4.25,0.304,12.31,1.65375,3.45825,2.30075,0.8055,-12.43475,2.096,-1.1905,14.38,93.1,101.6,412.9625,2.79,-20.7525,0.24725,-2.1685
5,4.75,0.2675,12.22,1.63075,2.653,1.879,0.898,-12.62925,2.2315,-1.24025,14.28375,93.5,101.601,414.04075,2.71,-19.365,8.3725,0.24675
5,5.25,0.28625,12.1375,1.65075,1.914,1.98825,0.591,-7.961,6.45075,-1.23475,14.20375,93.825,101.7,415.17875,2.7225,-6.11575,43.9975,11.8775
5,5.75,0.32775,12.66,1.74225,1.33125,2.8145,-0.19775,8.437,15.68,-1.207,14.21,94,101.7,414.531,3.175,28.9725,98.075,23.885
5,6.25,0.4205,13.55,1.81975,0.228,1.53475,-0.81375,42.67675,41.969,-1.04525,14.27625,92.8,101.7,409.0165,3.785,84.65,198.2,31.92
5,6.75,0.535,14.595,2.057,-2.211,0.48,-1.01,105.105,87.279,-0.61975,14.41375,89.75,101.7,403.7,5.3,155.35,292.175,40.8
5,7.25,0.651,16.105,2.4405,-1.772,-0.124,-0.796,170.658,101.778,-0.23925,14.5925,86.1,101.7,398.292,6.6725,235.6,372.675,49.5925
5,7.75,0.695,17.4275,2.66925,-1.471,-1.172,-0.715,230.603,113.224,0.5995,14.71375,80.725,101.7,394.38675,7.6575,322.125,478.4,57.0475
5,8.25,0.718,18.3775,2.8295,-2.862,-1.924,-0.84725,296.128,127.453,1.9595,14.99125,75.6,101.7,392.252,9.2725,397.35,565.375,66.3125
5,8.75,0.794,19.3175,2.83275,-2.87,-2.23,-0.528,352.949,156.954,3.84125,15.52,71.675,101.7,391.932,10.8775,464.25,653.175,73.15
5,9.25,0.748,20.1325,2.79325,-3.281,-2.233,-0.364,387.297,167.675,5.2555,16.17825,67.285,101.7,390.819,12.555,525.8,723,80.75
5,9.75,0.80425,21.35,3.061,-3.51475,-2.50675,-0.4475,424.84275,158.334,6.67675,16.74625,63.61025,101.7,388.845,14.35,574.45,787.25,89.6
5,10.25,0.775,21.99,2.89275,-3.4165,-2.9375,-0.27075,417.0185,189.1975,7.6935,16.9675,59.65,101.7,388.4495,15.425,620.6,834.25,94.525
5,10.75,0.8,22.865,3.09875,-2.648,-2.786,-0.19775,469.885,179.2655,8.4785,16.99125,57.4025,101.60075,387.9935,16.11,640.85,869.75,98.25
5,11.25,0.8185,23.0475,3.0555,-2.858,-2.55775,-0.199,467.99775,171.40775,9.3595,17.23625,55.7575,101.6,387.84625,16.9525,662.2,901.25,99.45
5,11.75,0.79725,23.375,3.09475,-3.306,-2.64675,-0.269,485.36525,181.78025,11.1375,17.4025,53.7725,101.6,387.46575,17.48,666.625,907,99.725
5,12.25,0.8805,23.7625,3.16975,-2.1815,-1.736,-0.07725,447.40425,192.20275,13.69975,17.7375,52.5225,101.6,386.8695,17.7075,660.125,899,100.975
5,12.75,0.83,24.16,3.29325,-2.5775,-2.30325,-0.0985,433.26175,180.8695,15.127,18.0275,52.3225,101.575,386.779,18.365,648.425,891.5,96.95
5,13.25,0.846,24.33,3.1975,-2.16775,-2.00575,0.134,413.69575,180.31975,15.5915,18.0925,51.7025,101.575,386.591,19.08,610.7,848.75,90.35
5,13.75,0.8345,24.13,3.29175,-1.92575,-1.6895,0.0565,394.789,184.5095,16.294,18.395,51.2525,101.5,386.5125,19.815,577.775,810,84.475
5,14.25,0.81925,24.265,3.321,-1.18375,-0.767,0.05725,412.831,189.66775,15.87375,18.465,53.4,101.5,386.5405,19.5175,539.725,769.25,79.975
5,14.75,0.756,24.1725,3.1985,-0.431,-1.047,0.471,369.246,161.05,14.154,18.75,53.43,101.5,386.443,19.3975,486.875,695.95,70.975
5,15.25,0.771,24.1475,3.21175,-1.692,-1.66975,0.26425,281.306,155.137,12.991,18.5375,53.3075,101.5,386.65525,19.71,428.5,633.875,61.925
5,15.75,0.805,23.7775,3.087,-0.23525,-0.7405,0.219,241.4135,136.3565,12.14775,18.24625,52.0275,101.475,386.4945,19.4175,355.4,544.9,52.245
5,16.25,0.72975,23.405,2.99475,-0.2915,-0.2595,0.2995,189.8725,121.86925,10.98,18.00625,54.0875,101.475,387.06775,18.78,280.025,456.525,42.605
5,16.75,0.66925,23.16,2.94925,-0.00575,-0.106,0.2275,137.388,89.3725,9.90775,17.9275,56.1975,101.475,386.94275,17.0975,206.25,369.125,32.51075
5,17.25,0.6835,22.6775,2.78875,0.93625,0.5655,0.4205,79.19,92.2655,8.61075,17.68,56.9275,101.475,386.94525,16.0125,120.15,273.55,24.0975
5,17.75,0.6095,21.945,2.63575,2.29575,1.656,0.607,29.76,64.06,7.44675,17.42625,58.4775,101.475,387.99075,15.245,50.63,175.6,16.7775
5,18.25,0.555,21.0975,2.60675,3.042,2.017,0.88275,-2.104,37.415,6.247,17.17,62.6775,101.5,388.01425,13.82,-0.53625,96.2,9.3075
5,18.75,0.4765,20.165,2.35025,3.781,2.775,1.125,-12.3095,28.121,5.06925,16.8475,69.8675,101.5,389.57375,11.95,-26.7975,28.2575,3.71025
5,19.25,0.399,18.9025,2.1995,4.539,2.929,1.365,-13.0775,15.4615,3.97225,16.64875,74.15,101.5,390.82675,10.5725,-31.8775,3.71675,-1.5195
5,19.75,0.323,17.8025,2.1365,4.0475,2.8415,1.3065,-10.8245,12.1775,2.93475,16.4625,78.25,101.6,392.05775,8.9,-31.4225,0.023,-2.1695
5,20.25,0.327,17.07,2.00375,4.929,2.7705,1.07425,-10.57075,8.4895,1.99925,16.19575,82.425,101.601,393.31025,8.02,-28.685,0,-2.073
5,20.75,0.261,16.4575,1.83425,3.1795,2.4285,1.133,-9.80775,6.123,1.59725,16.02125,84.6,101.601,395.59375,7.46,-26.8225,0,-2.10925
5,21.25,0.26,15.93,1.88875,3.954,2.3605,1.1785,-7.753,2.51,1.16725,15.86375,86.3,101.67525,396.7365,6.725,-27.48,0,-2.076
5,21.75,0.237,15.7475,1.78925,4.38,2.417,0.863,-7.034,2.086,1.008,15.86,86.25,101.67525,399.702,6.33,-27.1675,0,-2.1255
5,22.25,0.2685,15.0075,1.831,3.9825,2.455,1.0985,-5.186,5.027,0.60175,15.7,87.625,101.601,400.449,5.71,-22.615,-0.00075,-2.1055
5,22.75,0.283,14.4675,1.838,4.487,1.87925,0.93625,-4.52225,2.88575,0.326,15.5925,88.7,101.601,401.9305,5.28,-24.04,0,-2.23475
5,23.25,0.25925,14.315,1.6955,3.879,2.88725,1.1115,-4.5665,3.2175,-0.0215,15.52125,88.825,101.67525,403.7095,4.7275,-23.38,-0.00075,-2.225
5,23.75,0.2825,14.4675,1.701,3.357,2.478,0.828,-6.054,1.7935,-0.1425,15.40625,90.2,101.67525,404.364,4.4425,-22.9875,0,-2.1675
6,0.25,0.298,20.8425,1.72625,4.5425,3.6325,1.0595,-10.676,1.761,1.503,20.81,91.925,101.5,405.496,5.055,-25.065,0,-2.34075
6,0.75,0.272,20.5925,1.6265,3.6295,3.44075,0.955,-10.8945,2.062,1.3875,20.7,92.825,101.5,406.284,4.4625,-24.8375,0,-2.4885
6,1.25,0.268,20.515,1.55275,4.28975,3.786,1.2505,-11.052,2.69075,1.096,20.61,92.7,101.5,408.84825,4.1575,-21.3775,0,-2.5885
6,1.75,0.289,20.41,1.5545,4.559,3.8345,1.1735,-6.941,1.85425,0.9155,20.53125,92.75,101.5,410.38475,3.7675,-21.77,0,-2.4315
6,2.25,0.282,20.265,1.4355,4.468,3.317,1.0055,-8.92,1.54725,0.87825,20.46125,93.025,101.5,413.23875,3.5525,-22.07,0,-2.721
6,2.75,0.262,20.1725,1.43725,4.4895,2.98075,0.9965,-9.213,1.8245,0.73675,20.3825,93.5,101.5,415.0755,3.4475,-17.5725,0,-2.807
6,3.25,0.291,20.0125,1.55075,4.828,4.2965,1.033,-8.661,1.4515,0.62725,20.3075,93.85,101.5,415.29625,3.21,-19.6275,0,-2.70825
6,3.75,0.273,19.9075,1.58725,4.35,4.21525,1.2065,-9.607,1.7595,0.57425,20.2625,94.2,101.475,417.66575,3.06,-16.685,0,-2.55075
6,4.25,0.28625,19.9775,1.4515,4.548,4.18,0.678,-9.41725,1.991,0.48575,20.2075,94.2,101.4,419.136,3.17,-14.5175,1.0895,-2.37875
6,4.75,0.328,19.9525,1.41525,4.71875,4.2185,0.3435,-5.4905,4.0345,0.4615,20.1525,94.325,101.5,418.8715,3.0625,-9.595,14.8625,3.4335
6,5.25,0.32,20.1875,1.528,3.761,3.50975,-0.03575,0.069,5.13175,0.4665,20.155,94.3,101.5,417.8415,3.1475,5.84775,59.53,14.755
6,5.75,0.401,20.59,1.67575,2.496,4.02,-0.745,17.4,18.96,0.62425,20.1775,94.175,101.5,413.639,3.9,49.8725,101.8,23.3425
6,6.25,0.459,21.14,1.7595,0.897,1.8695,-1.11125,62.906,56.742,1.03725,20.2725,93.9,101.5,408.9545,4.88,110.95,214.8,29.5425
6,6.75,0.543,21.895,1.98125,-2.849,0.42125,-1.1725,96.393,91.35,1.549,20.445,92.625,101.5,403.54075,6.4225,185.425,299.95,38.1275
6,7.25,0.59975,22.705,2.15825,-3.0815,-1.465,-1.162,164.96275,131.815,2.2595,20.6625,89.425,101.5,399.869,8.2325,258.4,385.3,45.9
6,7.75,0.604,23.5075,2.25525,-3.23075,-2.4475,-1.03675,204.4095,169.01325,2.996,20.98625,83.725,101.5,394.40125,9.6875,337.8,473.15,53.4375
6,8.25,0.635,24.3825,2.24125,-4.49875,-3.07275,-0.85525,272.3485,209.9385,3.83025,21.26125,79.975,101.5,391.7145,11.1575,410.9,548.6,61.825
6,8.75,0.64425,25.4725,2.419,-5.917,-4.418,-0.659,271.692,229.71,5.2635,21.655,75.9,101.5,387.53325,13.5675,479.1,632.525,68.9575
6,9.25,0.663,26.385,2.4875,-3.779,-4.67975,-0.475,329.6655,233.49375,7.096,22.11625,73.15,101.5,387.4555,15.4125,536.875,709.25,76.65
6,9.75,0.699,27.47,2.5365,-6.067,-5.228,-0.277,349.66525,281.766,8.594,22.72625,69.98,101.5,384.391,17.585,587.725,772.25,83.95
6,10.25,0.6925,28.055,2.69275,-5.089,-4.5925,-0.312,344.32225,339.56975,9.50025,22.97625,67.4775,101.5,381.827,19.4175,623.925,812.25,88.95
6,10.75,0.71425,28.6025,2.612,-6.464,-6.33575,-0.221,356.8565,378.8395,9.9675,22.84125,65.6775,101.5,380.961,20.6975,647.5,844,91.4
6,11.25,0.6895,29.29,2.571,-6.30875,-5.746,-0.10675,385.8325,324.8535,10.3015,23.0625,64.2425,101.5,380.4115,21.9425,674.45,870.5,94.15
6,11.75,0.667,29.585,2.68,-7.6365,-7.305,-0.0285,336.866,348.9275,11.3445,23.23,63.24,101.475,379.785,22.7175,670.75,872,95.75
6,12.25,0.73175,30.12,2.661,-5.723,-5.9,-0.14,345.4825,331.60775,13.0775,23.53625,61.305,101.4,378.529,24.0225,666.2,865.25,95.15
6,12.75,0.7025,30.155,2.64,-4.813,-5.08575,-0.1145,356.938,320.27125,14.50375,23.7925,60.43,101.4,377.879,24.69,659.675,858,90
6,13.25,0.81,30.4,2.73175,-4.2,-5.626,0.0325,382.4,325.9785,15.024,23.94875,59.4425,101.4,378.025,25.145,627.7,828,88.4
6,13.75,0.741,30.295,2.91525,-5.5325,-5.43525,0.0735,342.214,327.54225,16.21725,24.4,60.2075,101.37525,377.972,25.34,602.65,809.25,83.05
6,14.25,0.75425,30.27,2.75875,-4.768,-4.452,0.11275,289.86775,242.268,16.4355,24.5025,61.3175,101.30075,378.748,25.9725,568.1,766.25,77.55
6,14.75,0.791,30.3025,2.827,-4.144,-4.152,0.185,293.28425,260.096,14.99625,24.2075,61.1025,101.30075,378.387,26.01,508,693,67.93
6,15.25,0.7985,30.175,2.90775,-2.847,-2.653,0.186,241.80125,239.035,13.3165,24.0525,60.6925,101.30075,378.17,25.8225,454.15,638.6,61.655
6,15.75,0.72,30.035,3.10525,-2.4215,-2.526,0.22,191.8185,222.566,12.21625,23.925,59.5075,101.3,378.23,25.2225,377.9,551.225,52.865
6,16.25,0.722,29.635,3.017,-2.12375,-2.2495,0.302,148.566,220.515,11.08675,23.7125,61.935,101.3,378.584,24.17,317.275,473.425,43.01
6,16.75,0.703,29.5125,2.82425,-1.2445,-1.304,0.414,120.217,174.909,10.50125,23.53875,65.2875,101.3,378.756,23.8925,243.7,393.05,33.66
6,17.25,0.67325,28.7525,2.814,0.0235,-0.113,0.5695,76.766,145.02,9.83125,23.465,66.9825,101.3,378.21175,22.4575,163.225,295.25,26.73
6,17.75,0.574,28.165,2.52,1.1625,0.6275,0.77975,27.372,97.41575,8.88825,23.1875,68.8275,101.3,378.467,20.71,94.725,214.9,18.34
6,18.25,0.5105,27.18,2.58175,2.1535,1.174,1.009,3.371,48.0075,7.72975,22.93625,71.625,101.3,379.661,19.0775,32.22325,130.35025,11.725
6,18.75,0.37875,26.2225,2.24075,4.0675,2.5175,1.343,-9.26225,24.361,6.60325,22.6525,74.425,101.37525,381.457,17.02,-8.8575,58.7825,5.801
6,19.25,0.339,25.455,2.02475,5.7365,3.64,1.685,-8.859,13.4575,5.635,22.405,78.425,101.37525,383.745,14.42,-31.195,14.19,0.4295
6,19.75,0.3545,24.6775,1.917,6.1135,4.0025,1.919,-10.53625,8.2355,4.695,22.12375,82.5,101.4,386.783,12.26,-29.3625,0.77725,-2.439
6,20.25,0.35075,23.7725,2.048,5.99075,4.055,1.5665,-9.024,3.892,3.9635,21.8725,84.625,101.4,391.073,11.01,-29.43,0.00125,-2.591
6,20.75,0.33825,23.135,1.89925,5.61275,4.307,1.258,-11.75175,4.7595,3.42175,21.69,86.525,101.4,393.2575,9.7525,-30.155,0,-2.562
6,21.25,0.33375,22.2875,1.9405,5.314,3.6095,1.405,-10.391,3.249,2.824,21.565,88.15,101.4,394.546,8.5175,-29.795,0,-2.609
6,21.75,0.342,22.01,1.92075,5.60125,4.9175,1.271,-12.91625,3.37125,2.42775,21.4925,89.125,101.5,396.416,7.5325,-23.055,0,-2.5175
6,22.25,0.349,21.81,1.955,4.758,3.99025,1.033,-11.448,1.975,2.2065,21.36625,89.35,101.5,399.454,7.005,-28.3925,0,-2.4215
6,22.75,0.33975,21.5225,1.91525,5.30175,4.154,0.9875,-10.755,2.48525,2.0065,21.2225,90.8,101.5,401.35775,6.305,-25.205,0,-2.3025
6,23.25,0.31775,21.2225,1.90175,5.063,4.017,0.977,-10.6495,1.45175,1.79525,21.08875,91.175,101.5,402.878,5.895,-23.55,0,-2.2925
6,23.75,0.29725,21.085,1.81675,4.307,3.647,1.49,-11.2335,1.87075,1.64175,20.9625,91.9,101.475,405.711,5.3975,-24.455,0,-2.2925
7,0.25,0.3025,22.4225,1.54475,4.607,4.4755,1.19225,-11.0125,2.4075,0.25425,23.3025,92.325,101.5,408.62075,5.73,-29.58,0,-2.8325
7,0.75,0.312,22.3075,1.53975,5.369,3.871,1.954,-10.845,2.5455,0.10775,23.2025,92.2,101.5,411.4045,5.36,-30.0875,0,-2.852
7,1.25,0.294,22.0325,1.563,4.464,4.2885,1.789,-11.826,0.6435,-0.04025,23.11,92.725,101.425,414.77,4.885,-24.1175,0,-2.95175
7,1.75,0.3015,21.98,1.5965,4.5345,4.342,1.355,-8.6575,2.6045,-0.20675,23.0525,93.025,101.425,417.1275,4.485,-22.83,0,-2.98375
7,2.25,0.2955,21.785,1.51,4.551,4.3825,1.366,-9.3175,1.609,-0.1475,23,93.1,101.425,417.92625,4.3025,-19.8875,0,-2.89325
7,2.75,0.304,21.755,1.41425,4.261,4.22,1.082,-8.386,2.1455,-0.10175,22.915,93.4,101.4,419.55,4.0675,-19.845,0,-3.04675
7,3.25,0.2865,21.63,1.3195,4.60925,4.6265,1.155,-7.569,1.249,-0.18575,22.8325,93.3,101.4,420.64025,3.6525,-19.1625,0,-3.25425
7,3.75,0.3165,21.6475,1.407,4.99,4.605,1.2175,-7.781,1.671,-0.23675,22.80875,93.5,101.425,426.40875,3.375,-18.7275,0,-3.107
7,4.25,0.3,21.6625,1.44325,4.673,4.72725,1.59025,-9.447,1.7565,-0.243,22.78125,93.7,101.425,427.472,3.215,-17.77,0.18375,-2.8925
7,4.75,0.33175,21.465,1.38375,4.2235,4.5465,1.857,-5.52975,2.69475,-0.2345,22.70875,94.025,101.5,433.6825,3.1875,-15.485,6.16625,-1.2375
7,5.25,0.33375,21.54,1.375,4.19,4.3825,0.44875,-2.87475,2.2495,-0.253,22.61125,94.1,101.5,429.3845,3.365,-2.371,37.56,9.4825
7,5.75,0.37725,21.955,1.4665,3.00175,5.2185,0.0805,5.8365,8.192,-0.1865,22.58,94.2,101.5,429.075,3.5925,34.48,84.625,19.135
7,6.25,0.403,22.4,1.58925,3.166,6.016,-0.634,21.98675,29.38125,0.22475,22.6325,93.75,101.5,420.96925,4.615,86.975,180.625,25.09
7,6.75,0.471,23.4425,1.75325,2.05225,4.851,-0.949,57.63775,75.07775,0.53925,22.73125,92.175,101.5,415.892,6.485,151.6,267.4,31.9775
7,7.25,0.556,24.485,1.93,-2.04975,0.146,-1.539,105.2635,99.31675,1.04075,22.915,89.025,101.5,404.86775,8.58,229.8,335,40.4025
7,7.75,0.60125,25.2225,1.9565,-3.33375,-1.90475,-1.2205,139.261,128.4,1.6845,23.1025,85.85,101.5,397.003,10.615,307.375,433.425,48.2275
7,8.25,0.6055,26.0625,1.9935,-3.9,-2.10575,-0.8855,194.618,184.966,2.473,23.33875,82.7,101.5,392.7345,12.2,385.35,513.15,55.41
7,8.75,0.61775,27.15,2.06,-5.102,-4.23675,-0.86525,215.361,245.123,3.957,23.62375,78.4,101.5,386.509,14.3025,458.425,600.625,63.8975
7,9.25,0.615,28.09,2.1525,-3.4295,-3.253,-0.68675,230.50425,224.56275,5.57425,24.1775,74.125,101.5,382.49625,16.565,526.15,689.275,70.4
7,9.75,0.6625,28.9475,2.23725,-4.356,-3.886,-0.3075,295.824,269.9,6.905,24.89,69.985,101.5,380.654,18.91,580,754.25,79.4
7,10.25,0.69925,29.565,2.273,-3.547,-3.5625,-0.214,320.861,291.347,7.81975,25.405,66.9025,101.5,379.1405,21.0575,610.725,797,82.1
7,10.75,0.712,30.125,2.39425,-4.42625,-3.8885,-0.352,327.01375,330.0205,8.05025,25.21625,65.08525,101.5,377.944,23.18,641.45,834.25,90
7,11.25,0.697,30.2375,2.37375,-6.03625,-5.625,-0.161,324.2535,372.3745,8.8375,25.545,64.1025,101.5,377.28775,23.6825,664.2,856.75,91.7
7,11.75,0.7065,30.785,2.482,-4.34225,-4.1645,-0.131,312.5095,339.458,10.0745,25.6475,63.58,101.475,376.7195,25.235,672.3,870.5,93.1
7,12.25,0.722,31.175,2.6395,-3.58325,-3.528,0.085,334.4445,343.9595,11.7095,25.9975,61.845,101.4,376.216,25.985,670.725,867.5,91.4
7,12.75,0.727,31.6575,2.63725,-3.322,-2.52,0.008,322.1375,377.8355,12.72975,26.26,61.955,101.4,376.212,26.3225,661.325,848.25,89
7,13.25,0.71675,31.8125,2.69575,-3.93825,-3.7515,0.09825,331.616,355.3595,13.207,26.32375,59.64,101.4,375.7425,27.015,640.65,829.25,86
7,13.75,0.7575,32.0025,2.7845,-4.22,-4.3425,0.075,335.2645,340.06175,14.679,26.745,59.9325,101.4,376.399,27.3375,613.575,809.25,82.2
7,14.25,0.753,31.8725,2.79825,-2.86325,-2.53025,0.18475,311.7965,344.10325,15.10225,26.8275,59.72,101.4,375.1535,27.98,562.25,749.5,74.1
7,14.75,0.7695,31.56,2.75175,-2.77875,-2.23875,0.213,258.34575,249.24025,14.014,26.92,60.565,101.4,375.978,27.6075,500.925,683.825,66.03
7,15.25,0.776,31.4,2.83725,-2.08325,-2.15,0.26025,245.03725,250.859,12.525,26.54875,62.025,101.3505,376.094,27.55,452.45,622.55,58.6
7,15.75,0.727,31.025,2.76225,-1.302,-1.42,0.27,161.236,209.823,11.1975,26.17125,63.1675,101.30075,376.042,27,382.1,536.55,50.15
7,16.25,0.733,30.68,2.759,-1.196,-0.994,0.277,137.655,209.839,10.13675,25.965,63.7925,101.3,375.366,26.435,320.25,469.175,42.25
7,16.75,0.67,30.5,2.63425,-0.703,-0.827,0.388,106.952,185.847,9.26325,25.9025,64.335,101.3,374.891,25.215,245.25,390.55,33.64
7,17.25,0.648,29.605,2.61325,0.6335,0.217,0.526,55.83,139.574,8.48625,25.675,67.235,101.3,375.905,23.49,169.525,313.15,25.94
7,17.75,0.563,29.005,2.33475,0.96,0.832,0.63,18.159,77.775,7.522,25.405,69.925,101.3,376.52,21.78,91.925,211.3,17.74
7,18.25,0.478,28.6775,2.09775,2.415,1.645,0.871,-0.452,43.134,6.24925,25.17625,74.75,101.3,376.881,19.435,33.055,133.375,11.4
7,18.75,0.4295,27.4575,1.88525,4.00575,2.83975,1.3315,-9.973,24.44,5.3345,24.97,77.65,101.3505,378.766,17.3375,-9.405,58.635,5.491
7,19.25,0.37,26.655,1.6905,5.4385,3.338,2.078,-9.972,12.468,4.3595,24.72375,81.2,101.4,382.084,15.0275,-28.155,14.7075,0.314
7,19.75,0.305,25.51,1.6985,5.29125,2.86925,1.83025,-7.74025,7.44425,3.398,24.49875,84.5,101.4,383.8745,12.915,-33.76,0.60525,-2.83
