DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_3_1_1,G_5_1_1
2,21.75,427.875,3.0955,421.77,3.625,1996.55,427.867,3.0645,422.077,3.319,1993.244,427.925,3.087,422.2265,3.714,1997.312,428.0275,3.076,422.143,3.297,1997.48,428.3775,3.082,421.855,3.69,1995.6795,1.708,-6.548,0.1855,422.271,2.8935,0.275,0.039,0.2585,0.239,-0.036,0.3175,-21.3255,-1.371,0.7645,1.38,1.125,0.835,0.09,-7.234,-7.296,-7.511,-7.8,-6.7525,-9.137,78.1335,74,0.8925,-9.085,-9.26,-7.625,-3.495,0.5,-1.89,1.8,-0.925,0.05,247.05,273.85,-26.055,293.85,295.75,0.19,0.01,0.205,0,-0.11,-0.015,-0.01,-0.02,-0.02,-2.208,-1.9645,-1.6575,-1.237,-0.6915,-0.3675,-0.134,-1.357,-1.209,-1.194,-0.528,-2.919,-2.5385,-2.1215,-1.583,-1.273,-0.799,-0.234,-1.092,-1.2255,-0.915,-0.4935,-0.582,0.154,0.3495,0.601,-3.019,-2.8555,-2.566,-2.169,-1.853,-1.407,-0.842,-1.027,-0.8525
2,22.25,427.387,3.192,421.414,3.576,1996.591,427.329,3.2035,421.194,3.5605,1996.81,427.469,3.232,422.073,3.5375,1994.86,427.4655,3.222,422.384,3.671,1996.32,427.743,3.114,421.306,3.629,1988.679,1.764,-6.451,0.183,422.2205,2.854,0.2535,0.037,0.2985,2.321,-0.159,0.34,-18.541,-1.565,0.774,1.395,1.13,0.88,0.205,-7.1675,-7.22,-7.39,-7.4735,-7.104,-9.18,78.1365,74.215,0.854,-9.27,-9.74,-7.96,-3.4,0.5,-1.815,1.8,-0.915,0.035,246.25,274.25,-26.5,294.35,296.15,0.11,-0.055,0.2,0,-0.1,-0.165,0.04,-0.025,-0.02,-2.198,-1.941,-1.653,-1.235,-0.693,-0.3385,-0.138,-1.378,-1.222,-1.198,-0.546,-2.888,-2.5205,-2.116,-1.566,-1.271,-0.794,-0.234,-1.0935,-1.228,-0.911,-0.491,-0.584,0.144,0.356,0.6,-3.02,-2.855,-2.568,-2.1765,-1.864,-1.409,-0.865,-0.988,-0.8585
2,22.75,427.427,3.215,421.0315,3.412,1992.778,427.386,3.216,421.077,3.44,1994.8555,427.406,3.233,420.869,3.0725,1993.909,427.55,3.213,421.705,3.318,1997.245,427.942,3.1515,420.932,3.5485,1994.48,1.739,-6.386,0.198,422.081,2.859,0.284,0.038,0.223,0.726,-0.0665,0.332,-18.952,-0.545,0.767,1.38,1.11,0.845,0.21,-7.478,-7.5545,-7.653,-7.635,-7.1445,-9.525,78.147,73.95,0.8665,-9.79,-9.77,-8.06,-3.52,0.4,-1.705,1.7,-0.915,0.06,247.65,273.85,-26.08,294.4,295.85,0.125,0.01,0.2,0,-0.12,-0.15,0.015,-0.02,-0.02,-2.201,-1.93,-1.6415,-1.216,-0.694,-0.303,-0.139,-1.347,-1.21,-1.202,-0.534,-2.899,-2.528,-2.094,-1.5305,-1.242,-0.795,-0.2255,-1.092,-1.2215,-0.892,-0.4765,-0.5835,0.154,0.3555,0.6015,-3.016,-2.852,-2.57,-2.1685,-1.8485,-1.405,-0.9095,-1.052,-0.933
2,23.25,427.706,3.2255,421.4,3.491,1991.565,428.063,3.1975,421.517,3.558,1996.759,428.483,3.1935,421.572,3.208,1995.182,428.225,3.1655,422.015,2.991,1996.356,428.169,3.1805,421.953,3.549,1994.919,1.8115,-7.6,0.1855,421.625,2.804,0.238,0.021,0.3065,0.569,0.038,0.337,-19.238,-1.615,0.7635,1.35,1.1,0.85,0.2325,-7.955,-7.97,-7.911,-8.0095,-7.4585,-9.555,78.142,75.485,0.829,-9.79,-9.81,-8.275,-3.64,0.45,-1.705,1.55,-0.935,-0.01,249,273.65,-24.955,294.45,295.25,0.19,0.02,0.21,0,0.015,0.11,-0.01,-0.02,-0.02,-2.201,-1.934,-1.624,-1.217,-0.675,-0.315,-0.1445,-1.397,-1.2195,-1.2255,-0.547,-2.9175,-2.545,-2.111,-1.5295,-1.215,-0.7885,-0.234,-1.099,-1.238,-0.935,-0.4965,-0.588,0.1435,0.342,0.6005,-3.019,-2.8585,-2.573,-2.17,-1.857,-1.405,-0.912,-1.06,-0.919
2,23.75,427.752,3.1795,421.165,3.316,1995.616,427.7355,3.189,421.463,3.2885,1996.231,427.799,3.2065,421.57,3.343,1996.098,428.0885,3.202,421.822,3.239,1992.5145,428.6835,3.225,421.052,3.352,1993.1075,1.685,-7.795,0.191,422.024,2.821,0.261,0.0155,0.32,-0.507,-0.389,0.287,-18.4865,-1.425,0.721,1.375,1.11,0.86,0.2725,-8.103,-8.199,-8.234,-8.211,-7.86,-9.765,78.1675,76.13,0.796,-9.56,-9.395,-8.245,-3.56,0.5,-1.75,1.8,-0.92,0,247.3,272.2,-26.49,294.4,295.1,0.19,0.015,0.2,0,-0.125,0.115,0.04,-0.02,-0.02,-2.2015,-1.9295,-1.622,-1.236,-0.676,-0.316,-0.145,-1.405,-1.21,-1.224,-0.545,-2.909,-2.515,-2.1095,-1.5295,-1.214,-0.793,-0.233,-1.118,-1.239,-0.971,-0.507,-0.589,0.15,0.342,0.599,-3.028,-2.8625,-2.5735,-2.169,-1.868,-1.4065,-0.919,-1.049,-0.917
3,0.25,427.994,3.959,422.134,3.932,1992.421,428.331,3.916,421.867,3.842,1991.699,427.059,3.97,421.173,3.791,1987.185,428.626,3.848,423.634,3.725,1992.2,429.432,3.9485,425.166,3.756,1992.477,1.294,-4.915,0.293,420.725,3.909,0.286,0.026,0.302,0.984,-0.308,0.211,-16.558,-2.366,0.597,1.12,0.93,0.745,0.14,-4.644,-4.505,-4.435,-5.0425,-5.38,-6.261,78.3175,71.08,1.185,-6.975,-6.82,-4.695,-1.19,0.4,-3.17,1.8,-1.15,0.175,237.6,284.3,-49.77,300.9,305.9,0.195,-0.18,0.21,0.02,-0.135,0.115,0.05,-0.02,0.02,-1.461,-1.236,-1.1525,-0.794,-0.137,-0.3765,-0.2395,-1.143,-0.98,-1.009,-0.409,-1.9785,-1.6625,-1.344,-1.028,-0.927,-0.566,-0.2615,-0.619,-0.9935,-0.684,-0.3745,-0.5845,0.073,0.208,0.4325,-2.2,-2.111,-2.0235,-1.7245,-1.471,-1.315,-0.406,-0.373,-0.354
3,0.75,428.5915,3.882,421.2605,3.817,1992.1,428.7885,3.835,421.839,3.735,1992.547,427.864,3.879,421.358,3.918,1990.294,428.999,3.805,422.332,3.742,1992.722,429.7255,3.817,423.378,3.777,1991.0665,1.249,-5.038,0.278,420.9635,3.9525,0.276,0.038,0.3595,0.6665,-0.426,0.217,-12.11,-2.519,0.584,1.065,0.88,0.71,0.15,-4.8835,-4.832,-4.93,-5.1785,-5.4575,-6.6685,78.313,72.26,1.121,-7.31,-7.24,-4.97,-1.285,0.3,-2.95,1.4,-1.14,0.11,238.55,282.3,-48.135,300.15,305.45,0.19,-0.18,0.21,0.02,-0.15,0.035,0.05,-0.02,0.01,-1.4615,-1.2465,-1.152,-0.784,-0.116,-0.4,-0.2395,-1.1435,-0.9795,-1.004,-0.401,-1.987,-1.674,-1.343,-1.017,-0.926,-0.5715,-0.263,-0.618,-0.989,-0.677,-0.3745,-0.5805,0.073,0.208,0.433,-2.2095,-2.1115,-2.025,-1.704,-1.48,-1.324,-0.376,-0.41,-0.354
3,1.25,428.835,3.85,422.4305,3.9385,1992.4185,428.9725,3.791,423.466,3.931,1993.875,427.4665,3.8725,420.944,3.8945,1991.63,429.244,3.75,423.213,3.845,1991.303,430.251,3.908,424.346,3.959,1989.936,1.239,-5.314,0.2895,421.089,3.932,0.274,0.029,0.383,0.702,-0.276,0.213,-13.403,-1.599,0.558,1.05,0.88,0.7,0.155,-5.225,-5.2235,-5.141,-5.508,-5.442,-6.7815,78.302,72.78,1.086,-7.42,-7.34,-5.15,-1.455,0.4,-2.685,1.5,-1.08,0.11,245,282.45,-45.315,300.7,304.8,0.19,-0.175,0.25,0.02,-0.005,0.11,0.02,-0.02,0.01,-1.463,-1.239,-1.132,-0.779,-0.106,-0.393,-0.234,-1.142,-0.979,-0.9985,-0.401,-1.992,-1.682,-1.3365,-1.015,-0.926,-0.569,-0.263,-0.624,-0.9895,-0.673,-0.378,-0.578,0.074,0.208,0.433,-2.209,-2.1185,-2.0195,-1.7255,-1.475,-1.324,-0.345,-0.293,-0.338
3,1.75,428.966,3.7885,421.742,3.7285,1993.078,429.223,3.784,421.9155,3.799,1992.542,428.1775,3.773,421.472,3.743,1990.0145,429.2215,3.718,423.2235,3.665,1992.321,430.2975,3.74,424.447,3.629,1995.3555,1.285,-5.567,0.2635,421.095,3.92,0.3165,0.0155,0.31,0.318,-0.3025,0.2265,-14.554,-1.4955,0.551,1.04,0.85,0.72,0.15,-5.176,-5.246,-5.3115,-5.66,-6.195,-7.139,78.305,73.35,0.9855,-7.24,-7.19,-4.99,-1.415,0.4,-2.59,1.7,-1.1,0.12,244,281.6,-41.02,300.05,304.15,0.19,-0.18,0.26,0.02,0.12,0.11,-0.01,-0.02,0.015,-1.457,-1.241,-1.127,-0.775,-0.105,-0.362,-0.238,-1.1395,-0.979,-0.999,-0.399,-1.99,-1.6865,-1.3355,-1.0135,-0.924,-0.567,-0.263,-0.62,-0.99,-0.67,-0.377,-0.5765,0.073,0.209,0.4335,-2.209,-2.125,-2.036,-1.747,-1.4635,-1.323,-0.403,-0.395,-0.3535
3,2.25,428.807,3.749,422.095,3.807,1992.939,428.976,3.787,422.479,3.796,1994.021,427.732,3.762,422.426,3.731,1996.657,429.174,3.771,422.6695,3.761,1993.381,430.376,3.63,423.707,3.759,1990.545,1.26,-5.512,0.2675,421.2545,3.8675,0.293,0.034,0.376,0.487,-0.349,0.212,-11.591,-1.664,0.5565,0.99,0.8,0.71,0.14,-5.3965,-5.441,-5.443,-5.908,-6.513,-7.501,78.2985,74.54,0.985,-7.54,-7.685,-5.31,-1.39,0.4,-2.7,1.7,-1.08,0.08,241.6,281.3,-45.52,299.35,304.35,0.19,-0.18,0.25,0.02,0.13,0.115,-0.01,-0.02,0.01,-1.452,-1.2395,-1.138,-0.785,-0.114,-0.356,-0.2285,-1.137,-0.978,-1.006,-0.398,-1.988,-1.684,-1.335,-1.017,-0.9225,-0.578,-0.2725,-0.62,-0.9945,-0.675,-0.3865,-0.5765,0.074,0.21,0.4335,-2.209,-2.132,-2.0175,-1.7245,-1.451,-1.322,-0.384,-0.411,-0.3565
3,2.75,428.629,3.715,422.5215,3.759,1995.2725,428.9215,3.7105,422.677,3.8005,1993.41,428.188,3.731,421.938,3.7485,1987.914,429.28,3.644,424.373,3.759,1994.5,430.05,3.51,425.812,3.543,1995.784,1.2315,-5.6655,0.27,421.197,3.835,0.275,0.028,0.333,0.35,-0.376,0.216,-12.508,-1.719,0.5215,0.99,0.81,0.685,0.145,-5.473,-5.53,-5.5815,-6.2,-6.687,-8.008,78.282,75.835,0.932,-7.96,-7.915,-5.65,-1.54,0.5,-2.8,2,-1.08,0.04,243,280.5,-44.37,299.15,303.95,0.19,-0.18,0.24,0.02,0.13,0.11,-0.01,-0.02,0.01,-1.445,-1.2375,-1.143,-0.794,-0.1085,-0.36,-0.222,-1.135,-0.977,-1.004,-0.409,-1.992,-1.6705,-1.334,-1.014,-0.925,-0.562,-0.272,-0.62,-0.995,-0.682,-0.374,-0.5725,0.0735,0.21,0.4335,-2.23,-2.141,-2.0165,-1.704,-1.451,-1.322,-0.3295,-0.402,-0.339
3,3.25,428.736,3.7185,421.904,3.734,1993.2745,428.7125,3.7025,422.0345,3.7115,1995.7815,428.268,3.6985,421.894,3.674,1992.648,429.2125,3.6025,423.9745,3.5805,1997.4555,429.9265,3.49,423.969,3.683,1994.215,1.273,-5.9815,0.2685,421.1405,3.8435,0.263,0.033,0.344,0.209,-0.437,0.2125,-13.288,-1.549,0.553,1,0.83,0.69,0.14,-5.669,-5.634,-5.7455,-6.269,-6.739,-8.157,78.2755,75.49,0.885,-8.5,-8.5,-6,-1.63,0.4,-2.95,1.5,-1.08,0.1,240.9,279.8,-45.93,299.1,303.9,0.19,-0.175,0.235,0.02,0.13,0.11,0,-0.02,0.01,-1.442,-1.246,-1.154,-0.794,-0.107,-0.36,-0.225,-1.135,-0.977,-1.0075,-0.415,-1.998,-1.669,-1.3345,-1.011,-0.924,-0.576,-0.272,-0.632,-0.9955,-0.6785,-0.374,-0.5725,0.074,0.21,0.4335,-2.237,-2.139,-2.028,-1.702,-1.4505,-1.321,-0.341,-0.391,-0.332
3,3.75,428.8665,3.7135,422.636,3.63,1994.815,428.9475,3.6795,423.887,3.545,1996.509,428.306,3.7665,422.265,3.63,1995.434,429.518,3.609,423.8,3.588,1993.4915,430.0875,3.5265,424.958,3.6225,1994.971,1.2705,-6.1785,0.2625,421.161,3.856,0.3555,0.0495,0.355,0.505,-0.4455,0.2205,-14.3005,-1.98,0.5725,0.96,0.835,0.69,0.12,-5.689,-5.777,-5.825,-6.2355,-6.836,-8.1175,78.279,76.58,0.878,-8.485,-8.59,-5.74,-1.725,0.4,-2.74,1.8,-1.035,0.1,241.5,280.25,-37.415,299,303.7,0.185,-0.18,0.22,0.02,-0.01,0.115,0.02,-0.02,0.015,-1.433,-1.247,-1.1535,-0.794,-0.1,-0.376,-0.228,-1.133,-0.976,-1.003,-0.4125,-1.995,-1.6675,-1.334,-1.008,-0.928,-0.558,-0.262,-0.637,-0.994,-0.6785,-0.373,-0.572,0.074,0.209,0.433,-2.28,-2.135,-2.022,-1.701,-1.45,-1.321,-0.395,-0.4435,-0.347
3,4.25,428.925,3.659,422.153,3.791,1994.667,429.338,3.6205,422.354,3.779,1994.642,428.505,3.74,421.9345,3.893,1992.667,429.3555,3.532,423.679,3.484,1996.943,430.01,3.381,425.231,3.5275,1996.092,1.1775,-6.594,0.2705,421.228,3.8895,0.268,0.013,0.329,0.194,-0.37,0.2175,-11.303,-1.4155,0.542,0.97,0.82,0.67,0.125,-6.031,-6.011,-6.06,-6.7105,-7.1245,-8.0775,78.279,76.85,0.862,-8.92,-8.815,-5.93,-1.795,0.4,-2.675,1.75,-1.065,0.07,240.35,278.95,-43.565,298.9,303.4,0.19,-0.18,0.21,0.015,-0.15,0.11,0.05,-0.02,0.01,-1.429,-1.249,-1.153,-0.768,-0.099,-0.39,-0.235,-1.132,-0.976,-1.006,-0.4115,-1.997,-1.674,-1.334,-1.005,-0.922,-0.556,-0.262,-0.6365,-0.991,-0.665,-0.3735,-0.572,0.0735,0.209,0.433,-2.279,-2.13,-2.017,-1.706,-1.446,-1.32,-0.3765,-0.437,-0.358
3,4.75,429.163,3.5895,422.507,3.72,1996.219,429.177,3.577,423.063,3.629,1996.87,428.449,3.6795,423.459,3.729,1996.734,429.603,3.556,422.952,3.72,1994.3,430.9915,3.4325,424.8965,3.5695,1993.2275,1.228,-6.8565,0.256,421.182,3.98,0.263,0.041,0.3395,0.358,-0.372,0.1945,-14.2225,-1.819,0.545,0.97,0.83,0.71,0.13,-6.209,-6.359,-6.433,-6.734,-7.295,-8.053,78.293,78.22,0.8315,-8.89,-8.545,-6,-1.82,0.5,-2.57,1.65,-1.02,0.08,241.1,277.75,-39.89,299.1,303.7,0.19,-0.18,0.21,0.02,-0.16,0.115,0.05,-0.02,0.01,-1.421,-1.225,-1.1355,-0.781,-0.105,-0.389,-0.23,-1.132,-0.975,-1.001,-0.4015,-1.993,-1.6645,-1.3365,-1.0035,-0.928,-0.531,-0.258,-0.6365,-0.995,-0.653,-0.374,-0.572,0.074,0.21,0.434,-2.229,-2.122,-2.0125,-1.708,-1.447,-1.319,-0.3855,-0.4315,-0.3455
3,5.25,428.81,3.632,422.5955,3.7625,1999.0665,429.256,3.6255,422.345,3.8095,1996.4385,428.532,3.808,421.708,3.737,1991.3255,429.494,3.556,425.4095,3.5865,1995.923,430.2005,3.498,426.507,3.555,1994.2335,1.163,-6.962,0.251,421.3585,3.8055,0.277,0.0065,0.312,0.371,-0.1785,0.1935,-10.627,-1.0495,0.5495,0.95,0.82,0.665,0.125,-6.402,-6.412,-6.387,-6.831,-7.459,-8.354,78.306,78.55,0.726,-8.675,-8.53,-6.03,-1.93,0.3,-2.565,1.3,-1.01,0.05,250.5,277.3,-34.26,298.9,303.7,0.19,-0.18,0.21,0.02,-0.17,0.11,0.05,-0.02,0.02,-1.391,-1.215,-1.095,-0.768,-0.1045,-0.358,-0.233,-1.132,-0.979,-1.005,-0.41,-1.974,-1.656,-1.341,-1,-0.92,-0.529,-0.256,-0.634,-0.994,-0.654,-0.373,-0.571,0.0735,0.21,0.434,-2.238,-2.1235,-2.0085,-1.719,-1.4495,-1.319,-0.3955,-0.43,-0.3445
3,5.75,428.8445,3.6725,422.5635,3.6665,1996,429.0195,3.5995,422.7495,3.609,1996.774,427.9975,3.681,423.718,3.506,1997.057,429.2465,3.4795,423.0665,3.5775,1998.193,430.143,3.4275,424.427,3.685,1995.306,1.2195,-6.889,0.2775,421.711,3.761,0.257,0.0055,0.333,-0.0835,-0.315,0.19,-11.776,-1.398,0.508,0.94,0.81,0.67,0.13,-6.477,-6.453,-6.566,-7.1625,-7.538,-8.612,78.296,79.66,0.703,-8.53,-8.375,-6.34,-1.995,0.45,-2.39,1.6,-0.95,0.04,247.7,278.6,-32.99,298.3,303,0.2,0.06,0.29,0.07,0.13,0.12,0.05,-0.02,0.01,-1.387,-1.216,-1.1035,-0.7675,-0.129,-0.3565,-0.227,-1.1315,-0.9765,-0.9945,-0.4065,-1.975,-1.656,-1.338,-1.004,-0.918,-0.53,-0.258,-0.632,-0.9935,-0.6475,-0.374,-0.571,0.076,0.213,0.434,-2.247,-2.131,-2.007,-1.7115,-1.448,-1.318,-0.4215,-0.434,-0.387
3,6.25,428.937,3.487,423.5885,3.6125,1996.605,429.246,3.489,424.2415,3.6045,1997.226,428.08,3.695,422.454,3.553,1995.732,429.6425,3.3935,424.669,3.548,1994.846,430.775,3.34,425.6115,3.473,1995.4445,1.165,-7.618,0.265,421.732,3.77,0.314,0.019,0.3005,1.169,-0.2515,0.202,-12.583,-0.942,0.579,0.94,0.8,0.655,0.12,-6.845,-6.9035,-6.902,-7.264,-7.622,-8.485,78.321,80.105,0.6315,-8.155,-7.89,-6.19,-2.08,1.2,-0.805,2.6,-0.15,0.48,250.8,278.85,-29.35,298.2,302.75,1.225,1.02,1.325,0.985,1.035,0.545,0.06,-0.02,0.01,-1.4005,-1.219,-1.129,-0.801,-0.1275,-0.357,-0.228,-1.131,-0.975,-0.991,-0.3985,-1.9995,-1.6565,-1.342,-1.03,-0.913,-0.55,-0.2595,-0.614,-0.988,-0.6475,-0.3735,-0.571,0.077,0.213,0.434,-2.257,-2.132,-2.003,-1.7015,-1.448,-1.318,-0.41,-0.418,-0.348
3,6.75,429.173,3.479,422.8105,3.628,1996.911,429.2005,3.429,423.626,3.604,1996.823,428.592,3.556,422.517,3.6505,1993.25,429.837,3.381,424.0715,3.542,1997.481,430.486,3.3105,426.241,3.474,1998.288,1.051,-7.351,0.233,422.117,3.7155,0.289,0.015,0.312,-0.284,-0.099,0.195,-8.628,-0.023,0.53,0.87,0.785,0.645,0.12,-7.216,-7.364,-7.3155,-7.822,-7.678,-8.53,78.302,79.45,0.6765,-8.41,-8.365,-6.26,-2.14,10.65,10.445,12.45,14.33,5.155,249.65,279.1,-18.725,297.6,302.5,26.385,20.69,21.2,18.205,15.19,12.57,0.1,-0.02,0.045,-1.4,-1.2335,-1.1255,-0.801,-0.114,-0.384,-0.228,-1.132,-0.974,-0.992,-0.399,-2.017,-1.655,-1.3415,-1.028,-0.9125,-0.528,-0.259,-0.59,-0.987,-0.6475,-0.3735,-0.5715,0.079,0.213,0.434,-2.275,-2.134,-2.0015,-1.7025,-1.4525,-1.317,-0.421,-0.418,-0.384
3,7.25,429.054,3.527,423.783,3.809,1994.2075,428.888,3.479,424.019,3.937,1996.3015,427.949,3.569,423.004,3.8975,1997.109,429.5395,3.4285,424.0715,3.643,1996.509,430.262,3.35,425.1445,3.611,1993.343,1.068,-7.328,0.217,421.245,3.872,0.271,5e-04,0.275,1.458,0.9135,0.201,-6.601,3.516,0.5225,0.85,0.715,0.645,0.13,-7.129,-7.007,-6.979,-7.5085,-7.128,-8.039,78.303,77.72,0.766,-8.16,-8.12,-5.91,-2.15,36.4,57.355,52.3,57.995,16.05,248.35,280.2,8.08,297.4,302.2,107.07,87.27,74.9,63.91,54.91,39.845,0.13,-0.02,0.1,-1.383,-1.239,-1.103,-0.799,-0.104,-0.3565,-0.2275,-1.132,-0.973,-0.992,-0.394,-2.0165,-1.656,-1.3415,-1.003,-0.915,-0.515,-0.2585,-0.5885,-0.9895,-0.6475,-0.373,-0.5715,0.078,0.213,0.434,-2.282,-2.135,-1.9995,-1.702,-1.456,-1.317,-0.418,-0.391,-0.391
3,7.75,428.9355,3.4985,422.736,3.675,1998.864,428.8955,3.477,422.964,3.655,1996.3475,427.949,3.792,421.8265,3.8935,1990.551,429.077,3.404,425.118,3.841,1996.7815,429.8315,3.325,425.8165,3.502,1996.941,0.953,-7.2095,0.247,421.6275,3.873,0.39,-0.0015,0.417,2.126,1.046,0.222,6.846,6.335,0.523,0.78,0.685,0.59,0.15,-6.6315,-6.579,-6.3275,-6.9315,-6.4465,-7.552,78.299,74.485,0.929,-8.085,-7.95,-5.88,-2.05,68.8,119.275,115.2,128.525,32.785,250,281,45.25,297.8,302.5,230.265,196.39,140.46,114.87,115.06,75.875,0.2,-0.02,0.15,-1.3995,-1.241,-1.1215,-0.796,-0.081,-0.356,-0.227,-1.131,-0.972,-0.988,-0.399,-2.015,-1.659,-1.3235,-1.012,-0.914,-0.5185,-0.2585,-0.5875,-0.9895,-0.6475,-0.372,-0.573,0.076,0.213,0.434,-2.288,-2.139,-1.9985,-1.698,-1.456,-1.3055,-0.419,-0.359,-0.4095
3,8.25,428.9935,3.646,423.146,3.914,1993.8885,428.961,3.607,423.1125,4.062,1994.3175,427.969,3.906,423.858,3.946,1997.892,428.8845,3.634,424.491,3.668,1999.1325,429.6035,3.612,424.412,3.905,1996.5175,1.041,-6.666,0.266,422.102,3.9135,0.4665,0.0195,0.384,5.211,0.853,0.259,21.7165,6.883,0.555,0.86,0.745,0.65,0.15,-5.934,-5.5055,-5.847,-5.969,-5.209,-6.788,78.3015,72.02,1.079,-7.53,-7.59,-5.55,-1.87,113.3,197.97,192.7,202.215,54.37,248.5,284.5,94.08,298.5,302.55,397.435,365.31,273.66,159.61,145.775,124.31,0.29,0,0.205,-1.416,-1.261,-1.12,-0.782,-0.069,-0.356,-0.23,-1.13,-0.97,-0.984,-0.395,-2.017,-1.664,-1.3215,-1.008,-0.9095,-0.516,-0.2585,-0.5875,-0.989,-0.638,-0.374,-0.573,0.0695,0.211,0.434,-2.291,-2.122,-1.985,-1.692,-1.453,-1.3055,-0.422,-0.395,-0.402
3,8.75,428.8945,3.76,423.443,3.755,1998.428,429.001,3.8155,424.3465,3.381,2001.016,427.853,3.9685,423.86,3.7385,1994.109,428.983,3.779,424.4025,3.941,1993.649,429.191,3.855,424.472,3.926,1993.94,1.144,-5.918,0.323,422.6875,3.9785,0.694,-0.073,0.602,9.284,0.888,0.314,45.118,7.5525,0.615,1.03,0.89,0.77,0.22,-5.253,-4.779,-5.092,-5.2845,-4.481,-5.821,78.324,69.88,1.238,-7.055,-7.19,-4.94,-1.91,148.3,299.3,297.2,309.48,81.39,252.3,287.5,160.54,298.7,302.8,586.79,548.87,522.855,278.47,227.36,182.77,0.33,0.05,0.23,-1.403,-1.233,-1.093,-0.767,-0.089,-0.3505,-0.2285,-1.117,-0.961,-0.983,-0.394,-2.011,-1.67,-1.3205,-1.003,-0.907,-0.503,-0.2545,-0.589,-0.987,-0.648,-0.374,-0.579,0.07,0.21,0.433,-2.29,-2.111,-1.971,-1.68,-1.4525,-1.3045,-0.445,-0.444,-0.428
3,9.25,428.884,3.798,423.5235,3.992,1997.273,428.694,3.843,423.208,4.091,1995.932,427.808,3.9235,422.597,4.0855,1993.687,428.738,3.844,424.105,3.4885,1998.831,428.906,3.9695,424.527,3.7355,1999.956,1.262,-5.326,0.392,422.833,4.031,0.621,-0.0655,0.664,12.025,0.7625,0.34,62.4735,7.7805,0.638,1.15,0.98,0.84,0.215,-4.6185,-4.2905,-4.463,-4.629,-3.855,-4.773,78.343,66.535,1.369,-6.33,-6.29,-3.775,-1.885,174.25,382.83,388.75,398.66,117.6,245.35,293.4,207.895,299.2,303.1,790.44,744.445,676.45,408.725,331.63,272.785,0.33,0.09,0.265,-1.412,-1.231,-1.087,-0.768,-0.116,-0.332,-0.224,-1.1195,-0.969,-0.987,-0.395,-2.0105,-1.663,-1.321,-1,-0.906,-0.498,-0.258,-0.6045,-0.9885,-0.671,-0.371,-0.574,0.071,0.211,0.433,-2.2945,-2.116,-1.968,-1.681,-1.4495,-1.314,-0.419,-0.3945,-0.4305
