DOY2,HR2,USTAR,SH,V_SIGMA,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_4_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.154225351781961,1.74688462693053,0.583436456272559,621.312275958144,26.9236835589133,650.311043683947,690.239415244059,26.8978074260625,682.117102487013,718.446340845278,26.144186727783,709.41858672929,783.484007480973,26.479208478566,761.152458916834,1.50348612265965,24.8720578207427,0.778532666481505,0.876,0.698,0.17,22.36374,22.5318,22.0003,21.797585,20.17765,101.635646,99.23925,4.0380725,22.356,22.53,21.35,1.48,-0.254,2.78,1.91,433.8,441.74,425.88,432.68,0.19,0.17,0.5,-0.03,-0.28,-0.072,0.268,0.21,24.8016,25.0896,24.00225,25.788,26.3964,25.552375,26.459875,23.431,23.7858,24.277,23.8982,24.9634,25.219,29.186575,24.075,24.5172,24.9,25.671,26.01505,26.5178,26.64495,24.3782,24.9936,25.6844,25.925,25.9724,26.4972,27.192825,-8.7452,-3.2505,-5.2245,-3.406
1,5.75,0.162909395326629,3.19447403493864,0.638484872138396,619.935492797377,26.581466375992,647.268597886905,670.799929744017,26.6822722903268,684.182020926715,708.826923130885,26.2972992449877,712.804422005329,797.572011513895,27.0595578182042,786.265229147619,1.20692224649983,24.705425619988,0.728057327886772,0.784,0.638,0.206,22.19022,22.5476,21.75008,21.545775,20.477,101.65483,99.4775,4.5208,22.232,22.362,21.334,1.58,-0.252,2.78,2.006,434.28,441.56,424.2,433.44,0.18,0.17,0.518,-0.04,-0.28,-0.08,0.26,0.21,24.7244,25.0408,23.959325,25.7706,26.3962,25.551375,26.458875,23.3032,23.754,24.2608,23.87,24.9444,25.21405,29.184575,23.9716,24.433,24.8538,25.6376,26.01445,26.518,26.64495,24.2772,24.9282,25.6562,25.9152,25.9714,26.4972,27.196575,-8.61140000000001,-3.9376,-5.3508,-2.21
1,6.25,0.162927646445632,0.93845163994364,0.610930496978548,635.384469793561,25.9585029161014,634.052922857742,684.330303951586,25.8860286745297,668.417111105386,711.266605065272,25.9901148248051,719.558435132283,790.216766061695,25.8254908975854,768.350054328999,1.49597661559736,24.6608040784695,0.915750802186706,0.946,0.696,0.186,22.2003,22.3612,22.00642,21.631245,19.355125,101.68188,99.772,5.24202,22.52,22.66,21.578,1.48,-0.0860000000000004,2.7,1.418,433.06,442.98,426.14,434.1,0.19,0.17,0.51,-0.04,-0.29,-0.072,0.25,0.218,24.667,25.002,23.9153,25.7526,26.3932,25.550375,26.458875,23.2346,23.6676,24.2442,23.83335,24.9248,25.2137,29.18405,23.8516,24.3304,24.8592,25.64,26.01705,26.5158,26.64485,24.2774,24.8742,25.6296,25.904,25.973,26.497,27.196225,-8.58225,-4.07,-5.05775,-3.6
1,6.75,0.230773864837866,3.02188436653353,0.734347114648031,636.577087930311,26.3071084308007,663.625946255064,688.200249917514,26.5302490502205,649.869760440828,714.641865239114,26.2587692135165,713.204552865325,780.762377989569,26.9082623746976,787.286633941791,2.25519154721865,24.5593811158478,0.713186674761936,1.066,0.73,0.186,22.14562,22.4326,21.90912,21.92699,19.1968775,101.71332,99.6925,4.02512499999997,22.536,22.626,21.644,2.62,0.815999999999999,3.84,1.56,432.28,443.24,428.56,434.16,3.216,2.964,3.014,2.546,-0.07,0.424,0.806,1.18,24.6246,24.961,23.872275,25.7328,26.411,25.5501,26.457875,23.2104,23.574,24.2262,23.81185,24.9032,25.19975,29.181,23.769,24.243,24.8112,25.636,26.0192,26.5148,26.64475,24.2244,24.8262,25.5984,25.891,25.9718,26.4962,27.1932,-8.4175,-4.139125,-5.02645,-3.064
1,7.25,0.308024118524024,7.3535539021782,0.713816132606831,661.194563433961,26.4224462663657,663.834794959856,672.801248540493,26.6621341299318,682.095805622751,730.533712459057,26.1446443640117,748.25552591571,792.634934160119,26.6968748915708,785.44045158815,1.90710829026359,24.5409758344443,0.810320734438913,1.09,0.738,0.218,22.05946,22.4162,21.80706,21.71363,20.1554,101.734008,99.634,3.98959749999999,22.548,22.692,21.718,23.22,38.502,28.6,9.436,433.76,444.26,428.46,434.66,76.168,63.748,64.032,55.234,9.9255,11.256,17.706,25.596,24.5464,24.8818,23.826475,25.7102,26.3918,25.5491,26.457875,23.1962,23.529,24.208,23.7912,24.8814,25.2013,29.185,23.7708,24.2016,24.7986,25.6036,26.01765,26.5124,26.64155,24.0972,24.7816,25.5694,25.8762,25.9672,26.4942,27.184775,-7.85160000000001,-4.0295,-5.1944,21.33
1,7.75,0.170155472507697,17.1906807230389,0.656888889409986,635.379287728241,27.6267627666443,675.624998260952,652.114995428623,27.3432617609143,657.838077940645,696.9260622366,27.0960449942267,666.264169718968,743.310306021391,28.2781866504271,739.926671701367,1.60493290545068,24.932316445674,0.839332173884879,1.256,1.044,0.24,22.1343625,23.128525,22.12242,22.1822925,21.7152,101.770316,99.69625,5.040625,23.438,23.64,22.3,65.1825,173.2985,118.3475,28.32125,437.1475,449.065,431.2,439.34,321.07575,263.316,290.378,258.41,35.0975,33.874,57.004,109.486,24.5216,24.8008,23.786675,25.6898,26.4006,25.5481,26.456875,23.1116,23.4812,24.1906,23.7675,24.861,25.20725,29.186,23.8052,24.2282,24.7886,25.5682,26.0191,26.5112,26.6411,24.1032,24.7094,25.5288,25.8632,25.9668,26.4934,27.184325,-7.16950000000001,-4.75,-5.974125,135.57325
1,8.25,0.21059320672337,17.8158420775784,0.637388622016998,585.1692291338,28.4215971600456,599.876570951604,585.469559918817,28.7508535620981,572.711459789055,595.27731289654,28.6337608356305,588.281642064903,597.607658588565,29.5193887165465,621.753773319883,1.9994697243654,26.2373718847387,0.9692362863235,1.29375,1.027,0.3355,23.32599,24.5402,23.368875,23.519185,23.6872225,101.820554,99.701,7.124595,24.389,24.782,23.50675,122.45,303.654,237.36,49.785,444.7,456.6,437.91,446.4675,595.615,515.43375,555.9975,523.6275,53.492,60.07275,142.093,282.145,24.564025,24.76915,23.76805,25.676725,26.4213,25.5471,26.455875,23.1762,23.450525,24.17375,23.72025,24.839325,25.2014,29.18665,23.8817,24.25735,24.8162,25.546575,26.02045,26.510675,26.6411,24.213,24.75455,25.510125,25.856075,25.9666,26.493425,27.185425,-6.096,-4.7627,-5.8852,231.115
1,8.75,0.283939318431552,15.8755638256639,0.815139634341791,523.073799508627,28.3531107060432,509.903431227673,523.759032412614,29.0445817043549,544.487984275733,520.825545483917,28.724583744918,529.622845234294,545.966894112614,29.8953053459379,514.028349518495,3.1264815305557,27.6578616950774,1.08292060704164,2.57599999999999,1.9435,0.397,24.871245,26.2393,24.8882,25.0808,26.25132,101.851759,97.235,9.90261,26.305,29.0075,24.98975,204.86,386.0765,354.465,75.8295,455.52,471.46,448.4825,456.0475,829.7415,748.425,794.6315,772.6765,70.326,165.94225,267.20725,472.7405,24.6621,24.77925,23.778975,25.665975,26.417125,25.5461,26.454875,23.335425,23.49555,24.1562,23.7073,24.8199,25.2025,29.1834,24.144575,24.399875,24.742625,25.527075,26.02,26.50985,26.63955,24.46915,24.853175,25.500525,25.843425,25.964125,26.4926,27.182225,-4.180275,-4.655125,-5.2442,297.156
1,9.25,0.414984601204388,16.8374744761506,0.976401427714915,492.939512007266,28.6297696694388,489.942635194598,486.818562238407,29.0262210895818,506.100200946208,487.086746088798,29.5384805686111,494.485177052146,487.293633814253,31.4842051858831,479.935752890801,4.68446806132498,28.7600811280387,0.954274479412756,3.6675,2.927,0.579,26.05526,27.7203,26.1263625,26.3054475,27.95158,101.866556,86.6905,15.20761,29.804,31.656,26.461,260.11,494.363,492.745,94.7165,461.195,486.055,457.53,486.95,1042.2995,969.11,1008.718,992.667,83.196,352.89725,427.22375,694.9005,24.80465,24.8489,23.822525,25.657225,26.394975,25.545375,26.453875,23.54145,23.62255,24.1404,23.71305,24.805125,25.20305,29.1802,24.529225,24.65675,24.654425,25.513675,26.0218,26.51055,26.639,24.76765,24.973225,25.50705,25.838775,25.965125,26.4926,27.192125,-1.4282,-3.93325,-4.0372,373.649
1,9.75,0.520299728231692,10.8787134523273,1.30588766385957,452.216483083864,29.023380811931,464.383353683748,454.431193648885,29.3855599363418,451.2869672682,459.851427042455,29.8838421770824,443.74176393254,452.391604791686,31.7487517130487,451.434209003421,5.48505988746276,29.530730033931,0.827187118340499,4.6015,3.5535,0.6625,26.937995,29.14845,27.170955,27.5537,29.6239,101.86927,78.193,17.26364,32.9235,34.5855,28.9575,336.32,587.714,574.995,110.511,468.47,501.58,473.875,507.65,1214.9175,1147.5605,1209.496,1182.781,95.888,479.796999999999,545.2825,836.104999999998,24.9991,24.9994,23.903625,25.6568,26.3988,25.546625,26.455125,23.7384,23.75705,24.1316,23.73435,24.796,25.21185,29.1818,24.894475,24.925175,24.739625,25.500125,26.02885,26.51095,26.6431,25.0174,25.1261,25.55,25.8585,25.9703,26.4942,27.201175,2.048675,-2.691,-2.71205,464.1435
1,10.25,0.635543142537206,10.4632764223171,1.42221803139043,432.896175676277,29.0662026064421,432.170858088832,431.732109168543,29.498633676108,431.361793021991,433.286745388269,29.2104889974252,432.814560834339,429.359607929851,30.6702447779626,430.034111127802,6.95995647295603,30.3518868359743,0.68664781280686,5.32,4.108,0.782,28.09202,29.758,28.25224,28.4962875,30.970525,101.901096,75.12,19.34862,35.94,36.686,31.974,377.64,691.98,668.72,124.188,474.28,513.28,482.29,535.305,1394.964,1319.626,1383.45,1365.144,107.389,636.508,706.3285,1044.196,25.323,25.1866,23.985125,25.6536,26.398,25.544375,26.453875,24.008,23.907,24.125,23.7635,24.78235,25.206625,29.1734,25.4554,25.1636,24.839,25.4892,26.035675,26.5136,26.645525,25.666,25.2742,25.5468,25.8468,25.9712,26.4942,27.19205,6.31819999999999,-1.6376,-0.4584,531.676
1,10.75,0.717572094484797,8.37240112545504,1.56922129458168,423.623495873432,27.5758886882764,422.050910348647,424.602838618738,28.8338372273848,422.273985910569,422.014813761934,29.3965944142731,422.705833391736,421.548865518144,33.454464752978,420.013318531385,7.23465001814483,31.0979218460567,0.691404149541872,5.68775,4.27125,0.81825,28.7103375,30.0835,28.978575,29.2694,31.387805,101.8777655,71.14075,20.44942,37.39175,38.973,34.846,442.53,766.102,731.545,136.08025,472.3275,521.83,482.98,558.66,1540.6355,1494.67275,1538.08075,1514.04675,115.272,747.896,797.586,1154.042,25.6816,25.3748,24.077475,25.6564,26.3984,25.543375,26.452875,24.3736,24.0924,24.1214,23.7935,24.774,25.2294,29.17355,26.5106,25.5022,24.82,25.4842,26.0413,26.5194,26.647,26.8364,25.6314,25.5692,25.8466,25.9716,26.495,27.1871,11.00145,0.854600000000002,3.860125,593.68725
1,11.25,0.771661894109641,7.4137530519241,1.74331662573476,420.069950743732,28.2029638556149,420.423009783371,420.295105514877,29.0719179810817,418.817901889635,419.143515789517,29.4756207312492,417.821479794869,417.602449847271,30.4688441442643,419.866122766389,6.81874782246369,31.5919968060656,0.711315808515826,5.397,4.395,0.93825,29.0911425,30.55885,29.391,29.803855,31.994655,101.85701625,73.315,21.9368725,38.092,39.52075,37.5575,486.25,856.34875,810.755,144.73575,466.685,530.825,494.805,573.83,1653.353,1625.205,1651.38,1655.36225,121.35575,847.115249999999,885.252249999999,1260.841,26.023475,25.5928,24.22335,25.658575,26.3988,25.542375,26.452875,24.901375,24.24335,24.1172,23.84365,24.7705,25.214625,29.175625,28.080475,25.997,24.812825,25.479625,26.043775,26.524775,26.647525,28.05365,26.06615,25.587075,25.84495,25.972775,26.49475,27.18225,15.6006,1.6984,7.8576,644.13075
1,11.75,0.75722176934024,6.54554899507341,1.80523560252804,420.65875292584,28.21172021299,419.063126214355,420.455151179902,29.174809336964,418.008375928046,420.969943374802,29.6929677565643,417.28483157038,419.344838124784,34.5015815414073,418.759109312593,7.32113336922472,32.0590145656599,0.717520054328443,5.46025,4.013,0.93825,29.33455,30.5183,29.6914875,30.0564,32.2061275,101.817704,73.22975,22.5116625,39.27825,40.3835,39.96275,488.435,907.64475,857.595,150.3955,454.955,536.495,493.15,580.7525,1750.10125,1738.401,1736.973,1781.863,126.178,892.069749999999,934.175749999999,1305.30675,26.388975,25.799075,24.392,25.662225,26.400625,25.541375,26.4526,25.4519,24.534525,24.115725,23.88775,24.770175,25.115825,29.181625,29.999625,27.070925,24.86295,25.469325,26.04715,26.53455,26.64805,29.2142,26.885275,25.613875,25.84795,25.973775,26.49475,27.1828,19.491925,3.7514,12.1096,678.774
1,12.25,0.769373710050464,7.76036009142676,1.69286123328056,419.512736077086,28.9650716508005,417.870491690524,419.234502426766,29.7086821526953,416.961127480788,419.789858542336,29.8500239363116,417.144985655037,417.128936739456,32.6002046403912,415.817700277133,7.14938910571899,32.1544506406346,0.758044836564932,5.309,4.00075,1.0355,29.5924125,30.388875,29.8705875,30.34795,32.4285425,101.791327,74.30925,22.1948775,40.919,41.28625,41.30825,478.5775,974.76625,921.1375,154.90675,447.58,537.7075,494.6975,582.0325,1835.02175,1810.433,1830.343,1902.28525,129.579,896.824749999998,936.007499999997,1310.57625,26.82755,26.00925,24.613225,25.667975,26.402625,25.540375,26.451875,27.335925,25.037875,24.1168,23.925825,24.77185,25.118625,29.18125,31.12165,28.094475,24.912325,25.462025,26.048625,26.535775,26.64905,30.18545,27.582225,25.644025,25.8495,25.974,26.49475,27.1773,23.4602,6.3304,15.9295,726.333
1,12.75,0.834350391388589,8.80632805364506,1.80486181981771,418.306286319882,29.7029957749157,417.604156905313,417.900350200417,29.8950519770938,417.295468817116,418.478637051109,30.3245989106644,417.144681703494,417.703187142356,31.8738866056472,414.181781620113,7.00807503271967,32.3177851541373,0.791330284257156,4.93975,3.86775,1.12875,29.61036,30.637175,29.89837,30.3007,32.5409775,101.746367,76.286,21.98623,39.8055,41.36875,41.66075,466.525,981.896,919.6075,158.74375,449.9425,539.265,486.825,587.695,1844.89825,1826.44225,1838.84875,1896.63825,131.19225,921.990749999999,1013.92925,1351.07375,27.424375,26.2034,24.844775,25.6755,26.405075,25.539375,26.4516,29.66505,26.45935,24.123425,23.9763,24.77575,25.12225,29.182675,32.004475,28.7694,24.93125,25.461725,26.051,26.54065,26.649575,30.913025,28.098575,25.6757,25.853375,25.97455,26.49475,27.1641,26.4104,9.32065,18.41415,732.316
1,13.25,0.883802066344949,7.12038224027938,1.81473455055689,419.465388839055,29.512324345869,417.254597227083,418.747429794673,29.8763348866678,417.634085388987,417.92060397826,30.9234406716901,416.543992487917,418.061458328949,31.6717923830065,414.501569516733,6.86340175879152,32.4275669697661,0.766490551200317,4.931,3.74525,1.14525,29.5333975,30.680225,29.7539025,30.1376,32.5507525,101.70120325,78.8164999999999,23.6736875,39.59175,41.104,41.75475,507.05,983.175,913.465,159.48625,450.82,539.1625,473.5525,579.545,1889.604,1843.23875,1860.1585,1864.245,132.92675,876.870499999998,971.881749999998,1296.6075,27.957625,26.469375,25.050125,25.68215,26.409625,25.53865,26.450875,31.2449,27.7476,24.12365,24.029375,24.78765,25.143325,29.181625,32.786225,29.5063,25.007875,25.459325,26.052525,26.5401,26.649575,31.35975,28.548475,25.713275,25.85815,25.974325,26.49475,27.171775,28.052875,12.58945,22.179875,719.887
