DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD,PPFD_BC_IN_1_1_1
1,5.25,0.380956916455135,0.134181837952554,0.39769665675,0.639013288,0.3553042705,0.326498623997962,0.05930809381477,0.895944607139301,0.745256872595129,425.677815998351,4.31346883825,427.180183857302,4.30997312831235,424.577211480149,425.845031752221,4.38350519763936,424.3178137,427.236078445122,4.25859972705622,425.0829734,426.964503211435,4.24615976282942,425.3395901,5.8509450925,-2.76007722194803,0.29073844275,5.1625,4.1425,2.085,-2.7274,-3.46,-3.0954,-2.7122,-3.357775,95.167225,88.56,0.91295,-2.9525,-2.36,-2.37,1.7,-0.27,3.5,0.245,271.6,291.6,276.05,301.6,0.11,0.04,0.3,0.11,0.2,0.19,0.145,-0.245,0.15425,0.52475,0.89075,1.46425,2.775,4.272,5.398,6.0165,-0.919,-0.60775,-0.04725,0.546,1.0415,1.95875,4.08575,5.424,5.91625,-0.61825,-0.54775,0.05425,0.4985,0.98575,2.3355,3.96825,5.35625,6.4245,-0.9335,-0.51725,0.217,0.74725,2.672,3.94725,5.2995,6.108,-0.148,-0.169,0.23175,0.634,1.357,2.16125,4.4355,5.6135,6.12325,-1.259,-2.245,-2.836,-3.77,0.1575
1,5.75,0.3576549235,0.043489047,0.462956919606992,0.870959248086876,0.398886508,0.343687921948691,0.197098535165196,1.72266442249895,0.797003028,425.61241065,4.3337773765,426.89195632224,4.23389845255548,424.619198775,425.334978364535,4.30021729725,424.83462775,426.830266365633,4.1825335062979,424.7945555,427.062508326083,4.11431959558283,425.4864836,6.4058273835,-2.59901712287532,0.300119546006208,5.63,4.5825,2.3125,-2.523975,-3.446,-3.1706,-2.5163,-3.120925,95.1638475,87.65,0.901375,-2.785,-2.5825,-2.5375,1.7,-0.28,3.525,0.2725,274.45,290.9,277.625,302.375,0.11,0.04,0.3,0.11,0.2,0.19,0.1425,-0.24125,0.14175,0.52025,0.89075,1.4625,2.77525,4.272,5.397,6.01625,-0.9185,-0.576,-0.04975,0.53825,1.041,1.95775,4.08575,5.42325,5.916,-0.619,-0.55025,0.038,0.52225,0.984,2.33675,3.96825,5.3555,6.4235,-0.96025,-0.532,0.21125,0.74475,2.6725,3.9455,5.29825,6.107,-0.15025,-0.1685,0.1745,0.634,1.3565,2.16025,4.43525,5.61175,6.123,-1.272,-2.1645,-2.861,-3.775,0.16
1,6.25,0.345149977014184,0.082358741,0.258596185684255,0.416263937855512,0.316372149,0.317869884,-0.7682161354753,1.65487018710406,0.8039720515,425.40541047979,4.62977278412377,426.329121185955,4.35562169275,424.865991431356,425.4266538,4.403612743,425.022483530406,427.222154664867,4.22686449525,424.7897679,426.676200010314,4.2360590752882,425.86230785,6.75961467240397,-2.79073191414998,0.327162691889158,5.96,4.685,2.36,-2.691225,-3.7735,-2.91635,-2.81565,-3.6486,95.1665,87.59,0.9605,-3,-2.52,-2.5275,1.8,-0.26,3.6,0.235,274.7,290.25,278.625,303.05,0.11,0.04,0.3,0.11,0.2,0.19,0.1375,-0.23775,0.1435,0.5085,0.89075,1.4595,2.77375,4.272,5.396,6.015,-0.912,-0.5795,-0.053,0.53775,1.0405,1.95725,4.08575,5.42225,5.91525,-0.6205,-0.5445,0.0375,0.524,0.98225,2.33725,3.9675,5.35525,6.4225,-0.94575,-0.5495,0.207,0.742,2.673,3.944,5.297,6.106,-0.1535,-0.168,0.173,0.63125,1.35625,2.16025,4.43425,5.61075,6.122,-1.296,-2.28275,-2.828,-3.475,0.15
1,6.75,0.3871330015,0.07746242075,0.252133731887931,0.85662157020395,0.35103463825,0.3370657265,2.5484240305,1.63152138452549,0.801087505358064,425.609726249457,4.59881868169719,426.950239225,4.35481661843224,425.054613311828,425.38880190704,4.30547105425,424.878176164191,427.120542263979,4.25696366675,425.19002084901,427.353092184105,4.14337906,425.34072929661,6.70106929,-2.91510887926587,0.299315321849643,5.8325,4.6,2.285,-2.7489,-3.71375,-2.940025,-2.62565,-3.6224,95.18061,87.99,0.9773,-3.155,-2.4325,-2.435,1.8,-0.2,3.625,0.2425,274.8,288.75,278.725,303.3,0.11,0.03,0.3,0.11,0.1975,0.1825,0.135,-0.234,0.14375,0.504,0.89075,1.4565,2.77475,4.272,5.395,6.014,-0.90325,-0.57625,-0.06,0.53675,1.0405,1.95625,4.08575,5.42225,5.91425,-0.621,-0.53925,0.037,0.525,0.9815,2.3375,3.96775,5.35425,6.4215,-0.94375,-0.54175,0.20025,0.7395,2.6725,3.946,5.296,6.105,-0.15675,-0.168,0.1715,0.631,1.3105,2.171,4.43325,5.609,6.121,-1.28675,-2.3485,-2.974,-2.79,0.16
1,7.25,0.3093978555,0.067274961,0.3709458795,0.547832744,0.335946322,0.3269415355,-1.503949123,0.75822070725,0.82937379875,426.004983375,4.41862799322775,427.820602642115,4.40379867813281,425.4075842,427.270831731116,4.3358527355927,425.019416548845,427.738361039161,4.172255184,425.9029067,427.968393493435,4.151653637,425.950720307433,6.45751430775,-2.94711224287,0.3264426025,5.58,4.5525,2.2725,-2.4668,-3.751,-2.794975,-2.71415,-3.2608,95.18222,88.925,0.9804,-3.125,-2.61,-2.5075,1.8,-0.2125,3.7,0.2225,275.5,289.2,281.075,302.825,0.11,0.04,0.3,0.11,0.2,0.19,0.1425,-0.2305,0.14175,0.50675,0.89075,1.45575,2.774,4.27225,5.394,6.013,-0.83025,-0.56925,-0.06075,0.5355,1.0405,1.95575,4.08575,5.42125,5.91325,-0.6615,-0.528,0.03675,0.5095,0.98075,2.33825,3.96775,5.3535,6.4205,-0.95375,-0.5495,0.20225,0.737,2.673,3.946,5.29425,6.104,-0.162,-0.156,0.1705,0.6395,1.3105,2.1705,4.43225,5.60775,6.12075,-1.284,-2.3285,-2.949,-2.54,0.15
1,7.75,0.333394666,0.065824013,0.251777211,0.705853960226845,0.3586575595,0.334976719459806,2.116436934,1.19301384,0.749814266347036,425.653102459315,4.33909260377529,427.480546,4.23742788067999,425.229421788779,426.1169386,4.3302680895295,425.023754870271,427.864429193096,4.17442637,425.487894298361,427.956703828599,4.1157616375,425.57283465861,6.4347105835,-2.90518149026171,0.306246296069535,5.445,4.51,2.0175,-2.529675,-3.6225,-3.051275,-2.5691,-3.7294,95.18234,88.78,0.9019,-3.1175,-2.595,-2.845,1.8,-0.115,3.625,0.2425,274.4,289.2,279.675,301.65,0.21,0.12,0.37,0.18,0.31,0.19,0.1525,-0.2295,0.1435,0.50875,0.89075,1.4555,2.7735,4.27225,5.393,6.01225,-0.8395,-0.603,-0.06225,0.53425,1.03975,1.95475,4.08575,5.42125,5.913,-0.65,-0.529,0.03675,0.505,0.97975,2.33875,3.9685,5.3525,6.4195,-0.9625,-0.556,0.19975,0.735,2.6735,3.945,5.2925,6.103,-0.17575,-0.1545,0.23,0.6395,1.26475,2.1815,4.43125,5.60625,6.11975,-1.278,-2.418,-3.00125,-2.8575,0.16
1,8.25,0.314898859,0.0730116265,0.3641844595,0.591204207,0.3258788345,0.351598779,-1.173684191,0.915550552,0.833336204,425.143698500867,4.20126848063183,427.7983409,4.200092418,425.165089,425.9408852,4.08040701414436,425.76630775,427.63696505,4.05061393384017,425.891502875,428.486322874401,4.06655915700865,425.664915226987,6.42584936425,-3.05649153361102,0.32497308575,5.5625,4.4325,2.125,-2.727225,-3.64675,-3.35675,-2.7587,-3.674575,95.20995,88.345,0.970625,-3.3425,-2.5975,-2.8925,4.7,2.88,6.4,2.6,271.3,288,278.075,300.475,7.43,7.19,6.7,7.11,5.7275,0.2325,0.31,-0.23075,0.14375,0.50925,0.8915,1.45425,2.773,4.27225,5.39225,6.01125,-0.85925,-0.63975,-0.06525,0.53275,1.0395,1.9545,4.08575,5.4195,5.912,-0.65975,-0.52825,0.036,0.4985,0.9785,2.33975,3.96775,5.3525,6.4185,-0.97375,-0.5515,0.1995,0.7345,2.67325,3.943,5.2915,6.102,-0.17525,-0.1575,0.22825,0.6385,1.31,2.1815,4.43025,5.60675,6.1195,-1.306,-2.43325,-3.038,-2.14,0.32
1,8.75,0.507022008,0.0611961725,0.477241997,0.744423381650552,0.525264137633319,0.355919799166259,0.13768427,2.08105215542982,0.8197768265,425.3385343564,4.09085284182217,427.063424874665,4.06231529271932,425.153576378405,425.335268161021,4.02896933275,424.721446886716,427.363857092929,4.01627613706693,425.7281726,427.470819640864,4.00527448184281,426.1446588,6.26341142570977,-3.0918934725123,0.275646417373547,5.505,4.22,2.205,-3.022525,-3.64325,-3.39875,-3.26495,-3.5926,95.22562,88.4575,0.91705,-3.3125,-2.695,-2.8025,20.5,27.825,24.75,18.65,269.05,288.95,273.625,300.95,55.39,52.23,47.07,51.37,36.8175,0.5925,1.5875,-0.23225,0.14425,0.508,0.8915,1.45375,2.77175,4.272,5.392,6.0105,-0.9155,-0.64525,-0.07675,0.53175,1.03825,1.95325,4.08575,5.4185,5.911,-0.664,-0.53025,0.03475,0.4805,0.9765,2.34025,3.9675,5.3515,6.4175,-1.01375,-0.54925,0.19925,0.73325,2.67275,3.943,5.29,6.10175,-0.1785,-0.16975,0.22575,0.612,1.217,2.1395,4.43025,5.60025,6.1185,-1.2855,-2.227,-3.081,2.64,2.3125
1,9.25,0.338342807,0.0596571123796662,0.2982181995,0.691623618,0.88210978,0.366921284,5.0881542302238,3.1900171400503,0.84351742975,425.5548448,4.163281431,426.7720824,4.044848647,425.52138905,425.875416396184,4.15209022966674,424.784452735043,427.0644024,4.089104471,425.761115621927,427.2388828,4.06832622220628,425.861741825,6.900018917,-3.3564107155,0.253989778,5.8725,4.56,2.215,-2.9444,-3.673,-3.3151,-3.085625,-3.64505,95.23517,87.765,0.930325,-3.06,-2.385,-2.6025,46.7,79.715,69.7,51.75,271.2,289.9,277.5,302.375,157.74,143.1,129.965,143.36,100.99,1.475,3.8325,-0.2415,0.14625,0.50775,0.89225,1.453,2.77025,4.272,5.39025,6.00875,-0.905,-0.6465,-0.08075,0.5305,1.03725,1.95225,4.085,5.41775,5.91,-0.662,-0.53225,0.0385,0.47675,0.97525,2.3455,3.96775,5.35075,6.41675,-1.03125,-0.553,0.19675,0.73125,2.67225,3.943,5.28825,6.10075,-0.18075,-0.17075,0.1635,0.609,1.3095,2.1575,4.42925,5.6,6.11825,-1.32,-2.443,-3.105,10.345,5.555
1,9.75,0.465757053946321,0.051364629,0.40470348475,2.17424094662702,1.16726601884052,0.38663547875,9.32279354979515,4.5395811315,0.89369040375,425.457987,4.34183179661961,427.187951979902,4.06600103645495,425.2924554,425.5572963,4.04993606261925,425.414150490218,427.48815415043,4.13853826022824,425.4778569,427.425489005357,4.16495474516704,425.5542196,7.175060851,-3.71299215112966,0.293810911,6.04,4.63,2.295,-2.7847,-3.8245,-2.83575,-2.8188,-3.004075,95.24845,87.775,1.0004,-2.6925,-2.255,-2.2825,80.05,145.4925,131.15,91.25,272.4,292,279.3,303.525,305.035,281.07,252.725,283.7,183.075,2.5475,7.435,-0.25075,0.15075,0.50775,0.89,1.45225,2.77025,4.272,5.39,6.00775,-0.905,-0.6385,-0.07675,0.5285,1.03525,1.952,4.085,5.4175,5.90975,-0.66175,-0.535,0.034,0.47225,0.97425,2.345,3.9675,5.34975,6.41575,-1.049,-0.556,0.19325,0.731,2.67175,3.943,5.2865,6.09925,-0.18275,-0.168,0.162,0.61475,1.26325,2.1565,4.42825,5.6,6.11725,-1.308,-2.347,-2.8535,23.48,10.2875
1,10.25,0.435136515459581,0.05389327475,0.3293267235,3.09631556525,1.2243696055,0.367253972862447,17.390769575,4.5665447975,0.92753209775,425.978939525,4.18859613505248,426.885717590062,4.04134250242041,424.953362025,425.187921725,4.08594195648806,424.97057315,427.127356443546,4.10170135764968,425.081025535362,426.973557274968,4.16104415751282,425.2580404,6.92595096,-3.049545137,0.272949268,6.02,4.92,2.39,-2.3642,-3.43675,-2.346,-1.6808,-2.13275,95.24879,87.1825,1.0879,-1.9925,-1.04,-1.71,105.175,210.87,163.65,125.5875,272.4,295.35,281.4,307,465.07,436.32,391.25,441.45,262.965,4.32,11.15,-0.24875,0.15625,0.50925,0.89125,1.45125,2.76975,4.27225,5.38825,6.00675,-0.9005,-0.62725,-0.07675,0.5255,1.03425,1.95125,4.085,5.41675,5.90875,-0.625,-0.537,0.0345,0.4685,0.972,2.3455,3.968,5.3495,6.41475,-1.03725,-0.5455,0.20175,0.73125,2.67025,3.94275,5.2855,6.0985,-0.1745,-0.1655,0.13625,0.639,1.26325,2.15575,4.42725,5.59875,6.11625,-1.302,-2.258,-3.164,40.135,15.51
