DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,TS_1,TS_2,TS_3,G_1,G_2,WS
3,23.25,0.293104179,-7.14255,0.2679,0.0555,0,0.5865,-24.67,0,0,0.608985,79.675,99.15,-7.5075,-3.513,-4.932,-4.6215,-3.61175,-2.47025,0.44918
3,23.75,0.437867881,-7.8752,0.738925,0.0615,0,0.598,-23.68,0,0,0.55665,79.98,99.2,-8.1055,-3.514,-4.939,-4.619,-3.6315,-2.44825,0.34524
4,0.25,0.854309108,-9.7558,0.88067,0.07015,0,1.168,-47.955,0,0,1.54885,72.975,98.9,-0.2525,-0.108,0.063,0.0345,3.91525,3.55395,0.4291
4,0.75,1.252749843,-10.929,2.06945,0.0811,0,1.1965,-45.4,0,0,1.36815,75.97,98.9,-0.5615,-0.1095,0.064,0.041,3.89725,3.42595,0.39689
4,1.25,0.914737109,-10.1368,2.2238,0.084,0,1.158,-45.3,0,0,1.20775,78.4,98.9,-0.563,-0.115,0.0635,0.035,3.3715,2.69535,0.41772
4,1.75,0.953491478,-9.97765,1.2741,0.0726,0,1.123,-43.145,0,0,1.09375,78.24,98.95,-0.443,-0.113,0.0585,0.035,3.2085,2.5596,0.41963
4,2.25,1.212317441,-13.826,1.3708,0.0849,0,1.033,-43.3,0,0,0.99425,80.8,98.9,-0.4035,-0.117,0.056,0.035,3.0855,2.5786,0.41018
4,2.75,0.73465742,-9.6425,1.154,0.07195,0,1.03,-42.86,0,0,0.935375,79.885,98.9,-0.6805,-0.118,0.0515,0.0345,2.99075,2.43275,0.373625
4,3.25,1.049199483,-5.172,0.768,0.0698,0,1.0275,-41.67,0,0,0.851765,81.55,98.95,-1.17,-0.1185,0.0465,0.034,2.7295,2.4912,0.36663
4,3.75,0.5987530805,-7.3979,1.04489,0.0731,0,1.0605,-40.89,0,0,0.84783,82.25,98.95,-1.6105,-0.129,0.044,0.0345,2.60025,2.48605,0.3704
4,4.25,0.879340622,-9.2388,0.850825,0.0632,0,1.0755,-42.22,0.0055867,0,0.816205,81.9,98.95,-1.1625,-0.135,0.0455,0.032,2.4995,2.4726,0.358325
4,4.75,0.83849339,-7.6278,1.0194,0.0663,0,1.1955,-41.105,0.60798,0,0.84399,82.05,98.95,-1.3175,-0.133,0.0485,0.026,2.393,2.40785,0.32842
4,5.25,0.857170131,-7.018,-0.0657,0.062,1.782,1.557,-33.97,6.4122,0.5763,0.901235,81.65,98.95,-2.1135,-0.136,0.0445,0.0225,2.365,2.2663,0.3672
4,5.75,0.5761881485,-8.00885,0.28246,0.0624,13.7,2.839,-25.76,27.4885,2.2431,0.946195,80.395,98.95,-1.3255,-0.1455,0.042,0.022,2.32025,2.11915,0.34036
4,6.25,0.9159473715,-5.0171,3.3923,0.0834,41.655,5.791,-9.255,81.133,6.14955,1.13,78.025,99,-0.77,-0.18,0.032,0.007,2.3775,2.14385,0.332125
4,6.75,0.6121452815,-3.5261,7.2504,0.077,72.915,12.09,-2.66,142.67,12.8525,1.52725,73.9,99,-0.1385,-0.223,0.0205,-0.005,2.32775,2.69025,0.43631
4,7.25,0.107244415,9.76305,12.232,0.12094,137.75,20.54,32.21,214.66,19.0675,2.2748,67.48,98.95,0.567,-0.23,-0.003,0,2.31725,2.7453,0.62994
4,7.75,-0.000651,26.541,18.138,0.16119,187.5,28.435,51.845,305.82,28.896,2.8679,63.735,98.95,1.89,-0.2305,-0.009,0.0055,2.23625,3.5389,0.906125
4,8.25,-0.607382717,49.725,21.974,0.20308,286,37.155,106.8,504.44,43.038,3.3659,58.11,99,3.172,-0.213,-0.005,0.0205,2.43875,4.0602,1.1969
4,8.75,-0.7131610265,64.888,23.282,0.26356,326,46.585,135.25,577.52,48.273,3.9494,53.325,98.95,4.0395,-0.195,0.007,0.026,2.60275,4.81275,1.6527
4,9.25,-1.0359719765,74.726,25.8825,0.2796,368.15,49.07,154.9,679.665,49.874,4.46905,48.575,98.9,4.7925,-0.1715,0.0385,0.0425,2.73225,5.48895,1.60455
4,9.75,-1.143040064,89.135,29.49,0.28734,395.7,53.39,180,719.71,55.6215,5.0752,45.675,98.9,5.891,-0.134,0.06,0.0595,2.71425,5.62335,1.65285
4,10.25,-1.640087526,108.598,37.499,0.28953,480.1,58.785,239.6,819.78,69.601,5.2979,42.845,98.9,6.23,-0.1005,0.0955,0.081,2.828,5.84405,1.75765
4,10.75,-1.9575691495,119.5,43.0965,0.288715,507.6,62.2,275.9,881.03,69.865,5.7403,41.105,98.9,6.625,-0.0795,0.12,0.1035,2.913,5.86335,1.73895
4,11.25,-1.633306233,112.105,42.785,0.261425,513.2,63.9,271.6,847.36,71.077,6.2823,39.255,98.9,7.2545,-0.066,0.1255,0.134,2.9679,5.76405,1.64795
4,11.75,-2.315179718,137.35,53.288,0.28252,539.9,67.055,304.7,945.75,81.7965,6.74165,37.63,98.9,7.92,-0.068,0.1345,0.1345,2.96825,5.72295,1.69285
4,12.25,-2.299522567,135.185,54.265,0.28769,569.9,66.295,325.9,966.21,87.809,6.8714,37.245,98.9,8.36,-0.057,0.1365,0.134,2.97075,5.4707,1.70105
4,12.75,-2.227007037,135.47,57.409,0.30228,580.6,65.525,326.3,959.73,70.1245,7.45635,36.01,98.85,8.835,-0.037,0.156,0.139,2.96825,5.60055,1.8352
4,13.25,-2.073104019,142.19,56.6385,0.32305,535.5,64.325,301.5,890.94,64.665,7.6181,35.25,98.8,9.31,-0.025,0.1775,0.1605,2.9705,5.7734,1.82885
4,13.75,-1.876792622,139.25,54.595,0.30169,552.1,63.11,326.7,896.87,66.2705,7.97175,34.295,98.8,9.985,-0.019,0.192,0.1645,3.04555,5.7492,1.8606
4,14.25,-1.970804599,133.41,55.495,0.30843,528.5,59.38,313.9,824.38,59.7195,8.2029,33.415,98.8,10.605,-0.0125,0.2025,0.181,3.0361,5.7445,1.79645
4,14.75,-1.4114431675,118.96,51.11,0.29993,485.4,57.76,273.9,776.1,49.3645,8.6001,32.345,98.8,10.955,-0.011,0.207,0.1835,3.1491,5.64595,1.8806
4,15.25,-1.551829487,121.33,49.518,0.29048,460.4,51.97,267.3,719.94,49.877,8.6219,32.17,98.75,10.995,-0.007,0.204,0.1805,3.1154,5.8695,1.77405
4,15.75,-1.544556978,96.9895,42.68,0.277015,390.8,45.93,211.5,614.82,40.8005,8.76045,31.94,98.7,11.04,-0.0055,0.199,0.182,3.23705,5.94705,1.7756
4,16.25,-1.153105311,69.766,37.28,0.31011,329.7,41.1,174.8,516.82,41.801,8.3425,31.93,98.7,10.675,-0.0045,0.1975,0.1725,3.26325,6.05155,1.8339
4,16.75,-0.8683411315,65.5165,30.598,0.30238,302.65,34.455,153.3,447.315,33.5035,8.4155,31.615,98.7,10.055,0.0035,0.194,0.1625,3.388,5.51115,1.7882
4,17.25,-0.761945555,58.506,33.188,0.291255,271.1,28.325,137.2,392.26,29.2985,8.1126,32.275,98.75,9.97,0.007,0.187,0.1525,3.36535,5.1752,1.74245
4,17.75,-0.543789129,42.474,24.635,0.30146,220.25,23.505,85.05,299.595,26.3095,8.07515,33.135,98.75,9.51,0.0055,0.1915,0.1425,3.33565,4.6981,1.8123
4,18.25,-0.3597640865,27.52,20.735,0.29236,169.55,18.85,57.42,228.965,22.1425,7.874,33.025,98.75,9.145,0.001,0.182,0.135,3.27375,4.39195,1.7774
4,18.75,0.0698,-0.94775,17.2075,0.24382,103.7,13.83,15.66,146.87,15.34,6.95935,35.515,98.75,8.26,-0.0095,0.1645,0.122,3.39275,3.75945,1.5866
4,19.25,0.498848453,-12.362,14.858,0.24672,47.8,7.0785,-12.15,83.75,8.7371,6.2213,39.225,98.75,7.36,-0.0145,0.1655,0.1045,3.34375,3.50195,1.29895
4,19.75,0.579744977,-19.674,10.00635,0.164255,23.62,3.7675,-37.83,43.601,3.69915,5.40345,44.01,98.8,5.747,-0.024,0.155,0.094,3.43725,2.9252,1.09965
4,20.25,1.0317502025,-19.8725,5.92205,0.14894,8.98,2.2345,-42.83,16.536,1.03675,4.44795,46.905,98.8,5.105,-0.0345,0.141,0.0845,3.48275,2.60785,0.830365
4,20.75,1.173163243,-24.3295,6.0109,0.15648,0.739,1.414,-45.78,2.9425,0.100344,3.7668,53.675,98.8,4.104,-0.0475,0.1295,0.0775,3.41175,2.39885,1.012925
4,21.25,1.430251791,-21.211,3.5846,0.12511,0,1.3155,-49.42,0.22517,0,3.7497,54.505,98.8,4.014,-0.054,0.118,0.07,3.41825,2.3336,0.735015
4,21.75,1.279776316,-23.815,3.3464,0.12171,0,1.248,-48.225,0.004875,0,3.06865,57.76,98.85,3.131,-0.0655,0.1085,0.068,3.413,2.3425,0.76656
4,22.25,1.014233812,-20.918,3.676,0.11484,0,1.189,-49.98,0,0,2.69045,62.1,98.85,1.8855,-0.0755,0.0935,0.0585,3.39325,2.3982,0.581585
4,22.75,1.038264673,-14.0305,2.5826,0.0959,0,1.1035,-48.14,0,0,2.4856,64.825,98.9,1.6075,-0.0825,0.088,0.0535,3.28375,2.4395,0.512165
4,23.25,1.0700444275,-14.5,3.1552,0.0897,0,1.1,-48.67,0,0,1.93105,69.745,98.9,0.682,-0.0865,0.083,0.052,3.27575,2.4212,0.55285
4,23.75,1.047784065,-11.796,1.1355,0.0709,0,1.1315,-48.21,0,0,1.73935,71.135,98.9,0.459,-0.093,0.0755,0.049,3.25775,2.4022,0.498615
5,0.25,1.642840024,-12.537,0.53595,0.0798,0,0.9105,-29.105,0.0388695,0,2.60355,74.855,99.8,6.921,1.252,7.3495,3.2105,14.579,8.1957,0.46761
5,0.75,1.1975892645,-16.555,1.31115,0.0783,0,0.835,-28.05,0.015584,0,2.29955,74.97,99.85,7.2565,1.175,7.181,2.9925,13.021,6.44015,0.42509
5,1.25,1.322272731,-23.956,0.98816,0.081,0,0.7925,-28.25,0.016497,0,2.3191,77.765,99.9,7.022,1.085,7.0595,2.7355,11.892,4.5717,0.453755
5,1.75,1.2136774225,-10.14075,-0.59971,0.07545,0,0.7835,-25.49,0.048496,0,1.78705,78.965,99.9,6.4715,1.0145,6.862,2.3305,11.282,3.27245,0.40748
5,2.25,0.956046712,-12.0735,0.15983,0.068,0,0.7985,-22.84,0.19174,0,1.3368,82.95,99.85,5.6065,0.922,6.7135,1.8645,10.3295,1.64555,0.395815
5,2.75,1.2592717435,-9.5376,-0.69498,0.0715,0,0.832,-23.68,0.81706,0,1.3583,82.2,99.9,5.6685,0.8555,6.555,1.5425,9.1928,0.534555,0.397915
5,3.25,1.279143686,-8.6662,-0.790875,0.0748,1.321,0.954,-20.63,3.4756,0.000427255,1.36955,83,99.9,4.932,0.7715,6.3255,1.3415,7.9808,-0.93265,0.44507
5,3.75,1.339167526,-10.514,-0.56914,0.0756,5.4375,1.2685,-18.66,11.558,0.31185,1.37965,83.6,99.9,4.9155,0.6865,6.189,1.096,6.9503,-1.4247,0.45342
5,4.25,0.906312805,-7.771,-0.97802,0.0667,13.875,1.9075,-10.8,28.4845,0.951485,1.33745,84,99.9,4.895,0.6395,6.076,0.983,6.3175,-2.3176,0.44683
5,4.75,0.5999382045,-5.20005,1.4634,0.07265,27.69,3.3515,-2.956,50.994,2.04585,1.33765,84.45,99.95,5.2365,0.56,5.9865,0.8085,5.67535,-2.7844,0.42102
5,5.25,0.291913751,-5.2023,1.6865,0.06495,56,5.4985,10.74,103.57,3.9513,2.06085,80.35,99.9,6.3955,0.5145,5.865,0.721,4.63955,-2.8684,0.47337
5,5.75,0.2093831225,-1.32308,5.9433,0.0709,94.7,9.31,17.585,169.705,6.49135,2.5509,76.285,99.95,7.8085,0.462,5.76,0.6485,4.47005,-2.56375,0.49709
5,6.25,-0.592828515,12.729,13.485,0.0999,147.25,17.11,41.765,287.125,11.371,3.0263,69.35,100,8.18,0.368,5.6165,0.78,4.26015,-2.1169,0.55669
5,6.75,-1.8045978595,35.013,22.513,0.156935,159.3,24.51,57.3,415.51,17.0495,3.78975,65.99,100,9.105,0.295,5.5465,1.017,4.55665,-1.42565,1.0017
5,7.25,-2.034654697,49.9395,31.645,0.18583,156.4,31.325,95.3,447.42,21.439,4.8362,60.2,100,9.785,0.2875,5.5465,1.2875,5.1957,-0.410405,1.2585
5,7.75,-2.622162557,68.078,33.242,0.251995,296.7,40.705,124.4,461.94,26.004,5.54695,57.255,100,10.61,0.3145,5.5505,1.957,6.3074,0.480845,1.3612
5,8.25,-3.185421935,94.659,44.605,0.26366,335.55,44.935,175.75,656.51,31.115,6.23005,53.68,100,11.6,0.369,5.5695,2.9095,7.9206,2.21845,1.5663
5,8.75,-3.484390924,121.58,56.0825,0.27529,431.75,49.41,226.75,816.46,33.994,7.1233,51.52,100,12.085,0.4265,5.566,3.647,8.8104,4.5995,1.6468
5,9.25,-3.738178912,137.1,64.779,0.29581,491.6,54.725,271.35,903.9,37.86,7.31635,49.26,100,12.665,0.534,5.5375,4.3175,10.054,6.8148,1.7726
5,9.75,-3.9775926715,165.805,78.7645,0.303765,542.15,59.99,309.7,983.055,41.626,8.2862,46.4,100,13.47,0.654,5.5135,5.43,11.7105,8.95545,1.947
5,10.25,-4.2671404965,183.735,84.246,0.323455,592.5,63.815,358.95,1052.5,45.7135,9.39715,44.275,100,13.92,0.772,5.582,6.5595,14.24,10.5415,1.926
5,10.75,-4.088596298,200.65,101.29,0.32658,631.25,68.04,373.85,1100.7,48.5385,10.0355,41.385,100,14.33,0.8925,5.6195,7.9155,16.452,13.2955,1.9967
5,11.25,-3.970664824,204.785,100.55,0.31408,653.4,69.585,397.8,1139.65,50.6425,10.6815,38.28,100,15.045,0.9965,5.633,8.8,19.008,15.733,1.857
5,11.75,-4.113575336,210.87,109.12,0.314035,678.2,70.42,416.2,1144,52.107,11.473,35.3,99.95,15.685,1.188,5.7105,9.475,22.343,18.799,1.9281
5,12.25,-3.952023939,203.81,112.96,0.30856,649.3,65.35,413.9,1115.5,50.8575,12.2815,34.225,99.9,16.135,1.4605,5.8935,9.895,24.784,22.1645,1.9755
5,12.75,-3.675321035,208.53,115.41,0.314685,682.4,68.04,429.3,1132.5,52.879,12.33,33.28,99.9,16.11,1.723,6.178,10,27.363,25.105,2.0141
5,13.25,-3.7869160595,195.95,109.3,0.29046,689.6,68.57,419.6,1103.4,52.236,12.527,31.91,99.9,16.33,1.839,6.31,9.9,29.123,27.798,1.79545
5,13.75,-3.614028416,203.31,118.05,0.30829,646.7,63.51,398.9,1046.35,49.352,13.44,30.44,99.9,16.64,2.058,6.49,9.86,32.499,29.71,1.9198
5,14.25,-3.41851127,184.3,105.77,0.29733,569.75,56.6,354.2,931.335,42.911,13.245,31.53,99.9,16.73,2.096,6.647,9.85,34.5,31.495,1.8337
5,14.75,-3.212228883,140.06,98.892,0.30365,513.4,52.43,299.9,841.29,39.7555,13.7375,30.72,99.85,16.68,2.233,6.8205,9.87,34.4525,33.5765,1.73645
5,15.25,-2.928680854,164.24,90.2755,0.29883,545.15,50.785,332.8,835.835,40.107,14.278,30.245,99.8,16.97,2.3455,6.995,9.555,36.4205,35.163,1.8583
5,15.75,-2.974164603,145.115,91.948,0.291065,469.4,44.73,268.7,725.11,36.734,13.859,29.5,99.8,16.86,2.404,7.147,9.47,39.212,35.728,1.7194
5,16.25,-2.6029379215,150.86,86.701,0.31657,495.7,45.56,291.2,745.73,36.969,14.464,29.22,99.8,17.11,2.437,7.285,9.23,41.058,36.366,1.85135
5,16.75,-2.3458907445,114,79.182,0.323265,394.2,38.44,240.6,623.06,30.729,14.045,29.93,99.8,17.03,2.4675,7.439,8.985,41.457,35.8445,1.98605
5,17.25,-2.102209888,93.004,71.9345,0.332955,371.55,34.51,208.55,532.855,28.18,13.403,30.14,99.8,17.095,2.4835,7.6085,8.76,40.707,34.9945,2.05385
5,17.75,-1.7651331495,71.015,55.615,0.32209,335.1,28.645,161.8,438.1,24.2065,13.422,30.185,99.8,17.06,2.485,7.725,8.67,39.7565,33.2775,2.07755
5,18.25,-1.519153595,54.58,46.806,0.31475,291.8,25.65,128.4,387.2,20.9705,13.652,29.21,99.8,16.815,2.4475,7.8355,8.4,38.3005,31.94,1.87295
5,18.75,-0.8643554715,30.4715,42.5395,0.26915,210.9,19.63,84.1,290.7,15.9425,12.954,30.005,99.8,16.635,2.3675,7.9145,8.09,36.9725,30.5225,1.7966
5,19.25,-0.424540954,11.52,36.805,0.24566,164.5,16.055,54.76,236.03,12.8055,12.5555,31.835,99.75,16.18,2.275,8.025,7.845,35.979,29.1925,1.63755
5,19.75,0.168393225,-4.0807,23.295,0.21957,119.5,12.465,27.05,165.22,9.40355,11.91,34.51,99.8,15.93,2.197,8.155,7.429,34.9275,27.395,1.49435
5,20.25,0.804204205,-16.662,16.652,0.17602,78.985,7.326,-3.794,115.005,5.5458,10.7315,38.915,99.75,15.005,2.129,8.195,7.009,33.335,25.746,1.1998
5,20.75,1.070061881,-16.7835,10.658,0.12752,33.795,4.0895,-23.67,62.587,2.61115,9.48505,43.105,99.8,13.055,2.0585,8.215,6.6445,31.5165,24.0455,1.0679
5,21.25,1.586769839,-18.855,7.48875,0.10842,17.77,2.788,-33.41,36.55,1.35515,7.2746,48,99.8,12.275,1.977,8.2,6.2275,28.7795,21.642,0.784155
5,21.75,1.53087605,-17.2975,4.4923,0.10515,7.622,1.925,-34.975,17.9095,0.534845,6.15015,53.75,99.8,11.88,1.8985,8.135,5.6875,25.457,20.434,0.580555
5,22.25,2.075338279,-20.23,4.8038,0.11725,2.276,1.388,-34.65,6.69065,0.0751375,4.6595,59.29,99.8,10.49,1.809,8.003,5.029,23.7575,17.4145,0.61034
5,22.75,1.607376051,-14.5415,2.4276,0.085,0.1725,1.1365,-33.155,1.7361,0,3.9959,64.475,99.8,9.06,1.695,7.9085,4.6175,20.696,14.6335,0.493015
5,23.25,1.8654247105,-17.451,-0.44854,0.102115,0,0.9915,-31.93,0.44603,0,3.58585,69.02,99.8,8.47,1.5975,7.7845,4.293,17.76,12.574,0.51716
5,23.75,2.27222157,-14.366,-0.14183,0.0847,0,0.981,-30.67,0.10781,0,2.95965,72.43,99.8,7.611,1.497,7.631,3.922,15.997,9.4501,0.46995
6,0.25,1.901301373,-10.0091,0.37344,0.0895,0.6735,0.957,-27.14,2.69465,0,2.6081,76.765,99.4,11.44,3.0995,7.5325,7.3475,8.52415,8.6659,0.52637
6,0.75,2.979301394,-16.3995,-0.855015,0.0902,0.502,0.907,-26.91,2.391,0,2.19125,80.72,99.4,11.135,3.001,7.386,6.9265,7.9311,6.51385,0.557375
6,1.25,1.806161541,-18.439,1.61815,0.0945,0.449,0.8815,-24.6,2.2955,0,2.1288,80.01,99.45,10.655,2.9105,7.2375,6.5495,7.2239,4.43125,0.52605
6,1.75,1.349156378,-8.5993,0.78041,0.086,1.103,0.874,-23.5,3.2205,0,1.86645,82.55,99.4,10.34,2.832,7.117,6.02,6.63915,3.03125,0.49211
6,2.25,1.960012832,-18.2225,-0.028825,0.0939,2.39,1.045,-20.18,5.3947,0.073749,1.8852,84.65,99.4,9.92,2.7575,6.987,5.5145,6.14175,1.925,0.440885
6,2.75,2.7837678055,-15.976,2.23535,0.0858,5.274,1.3695,-17.705,11.4555,0.298315,1.6595,85.25,99.45,9.635,2.698,6.8655,5.156,5.632,0.44051,0.442875
6,3.25,1.290086938,-9.0869,2.1257,0.07625,10.68,1.815,-14.09,24.573,0.811495,1.4278,86.45,99.5,9.015,2.6295,6.723,4.845,4.9944,-1.37885,0.432825
6,3.75,1.832332061,-8.4985,1.96825,0.0999,22.7,2.544,-5.9335,44.101,1.59775,1.7551,85.1,99.5,8.605,2.527,6.5555,4.6045,4.65945,-2.79955,0.475685
6,4.25,1.2124985365,-4.76915,2.802,0.081,47.03,4.6855,3.4305,82.749,3.0243,1.84925,85.3,99.5,9.08,2.4665,6.428,4.4025,4.405,-3.869,0.48738
6,4.75,0.885228401,-8.3198,4.0217,0.0792,65.575,7.097,12.515,119.355,4.6205,2.13535,81.3,99.5,10.365,2.3455,6.3,4.3045,4.07495,-4.24145,0.53055
6,5.25,-0.11554411,-0.72277,13.517,0.0955,107.7,12.32,31.15,207.99,7.67135,2.771,75.94,99.55,10.895,2.1875,6.141,4.222,4.15525,-4.34035,0.66223
6,5.75,-0.386254523,10.7015,19.545,0.15074,146.45,15.61,36.915,282.28,10.754,3.70575,73.07,99.55,12.33,2.1225,6.0295,4.2645,4.2989,-3.56425,0.909005
6,6.25,-2.07494323,26.45,29.526,0.182055,170.8,18.975,21.15,312.9,12.649,4.5356,69.665,99.55,12.925,2.0405,5.89,4.268,4.20155,-1.8823,1.11865
6,6.75,-2.816000122,46.754,39.66,0.246705,205.2,27.365,86.4,455.02,17.5975,5.1542,67.365,99.6,13.5,2,5.836,4.4445,4.69535,0.372015,1.36945
6,7.25,-3.530616433,63.677,44.951,0.23792,118.9,29.495,74.06,490.4,19.385,5.8021,64.85,99.6,13.855,2.0225,5.8355,4.889,5.1868,2.9143,1.43325
6,7.75,-4.080424905,94.729,57.746,0.26821,278.35,42.1,137.15,603.26,27.322,6.25775,61.665,99.6,14.295,2.059,5.794,5.636,5.7407,5.24695,1.49845
6,8.25,-4.372247033,115.655,71.401,0.282485,329,46.31,224.5,766.25,31.0285,6.83575,58.905,99.6,14.935,2.159,5.772,6.283,6.63135,7.8296,1.47935
6,8.75,-4.903340043,111.885,75.256,0.272,421.8,43.25,228.9,742.17,29.1305,7.26585,56.62,99.6,15.595,2.245,5.816,7.1305,7.5301,11.104,1.61835
6,9.25,-5.160184715,131.64,88.1705,0.32077,519.35,47.3,306.55,944.005,32.5455,8.80205,53.44,99.6,16.105,2.328,5.884,7.8225,8.5537,13.15,1.85855
6,9.75,-4.974209194,142.73,99.152,0.29004,502.15,52.88,307.05,893.585,36.206,9.2789,50.865,99.6,16.57,2.3565,5.982,8.755,9.2159,15.3785,1.80655
6,10.25,-5.0389125,163.355,113.755,0.3185,542.8,57.66,343.8,931.07,38.318,9.9696,48.9,99.5,17.085,2.4285,6.0525,9.895,10.6745,17.3125,2.0096
6,10.75,-5.061038435,191.32,122.27,0.33093,597.6,64.81,371.7,1031.2,44.195,10.88,47.1,99.5,17.41,2.507,6.129,11.3,12.134,19.894,2.01795
6,11.25,-5.2190100215,176.765,118.24,0.33712,611.85,65.535,378.3,1058.9,44.753,11.622,45.215,99.5,17.765,2.607,6.2265,12.095,13.6555,22.5525,1.985
6,11.75,-4.768543187,181.395,121.715,0.30742,615.65,64.935,387.7,1043.25,44.5205,12.391,44.61,99.5,18.435,2.7785,6.348,13.02,15.061,24.8535,1.9415
6,12.25,-4.865544472,183.235,127.74,0.33769,589.7,65.97,355.8,959.08,42.258,13.284,42.94,99.5,18.83,3.155,6.575,13.81,16.092,27.568,1.9217
6,12.75,-4.459101576,169.2,121.21,0.32591,594.6,63.53,363,976.14,43.044,13.506,40.77,99.5,19.35,3.373,6.652,13.84,17.039,30.658,2.02395
6,13.25,-4.704182288,203.69,146.76,0.29975,679,71.92,443.65,1132.35,51.384,14.51,38.48,99.5,19.73,3.465,6.798,13.83,17.711,34.997,1.938
6,13.75,-3.932854153,199.39,126.815,0.320085,663.5,69.44,424.1,1089.8,50.219,14.913,36.94,99.4,19.65,3.611,6.953,13.58,18.038,36.774,1.94225
6,14.25,-3.989261455,193.65,121.2,0.30041,621.8,65.3,390.4,1017.8,44.975,14.615,34.42,99.4,19.845,3.735,7.016,13.165,17.5985,39.678,1.8565
6,14.75,-3.498767242,180.47,118.88,0.308,577.6,61.21,356,921.81,41.372,14.7335,35.92,99.4,19.71,3.886,7.1915,12.895,17.689,41.979,1.85255
6,15.25,-3.46509242,163.915,115.57,0.3094,523.5,55.43,348.5,876.07,39.55,14.6065,35.165,99.4,20,3.9845,7.3795,12.65,17.414,43.5035,1.86215
6,15.75,-3.381846177,160.94,102.36,0.33094,479.15,50.365,292.5,768.32,35.2125,14.526,35.82,99.4,19.76,4.028,7.5475,12.44,17.2555,44.5145,1.97015
6,16.25,-2.5170865875,129.335,94.2715,0.31619,458.2,46.58,260.95,677.455,30.651,14.903,36.555,99.35,19.65,4.0645,7.702,12.265,17.3395,45.219,1.93375
6,16.75,-2.427801148,110.58,90.057,0.30834,444.25,45.78,261.65,687.34,33.456,14.682,35.5,99.35,19.67,4.105,7.8475,12.095,17.1275,44.6795,1.83105
6,17.25,-2.001980213,100.3095,79.2775,0.301255,371.8,38.665,218.6,575.57,27.6805,14.0315,37.46,99.3,19.13,4.1195,8.019,12.075,17.0725,43.3825,1.8641
6,17.75,-2.0908843465,94.729,68.324,0.30158,376.65,36.7,210.75,542.205,27.7875,13.421,37.685,99.3,18.895,4.151,8.145,12.015,16.759,41.543,1.87235
6,18.25,-1.539248527,57.148,62.207,0.29041,299,29.495,154.7,452.08,22.1735,13.4145,38.39,99.3,18.58,4.1595,8.245,11.825,16.434,39.6985,1.71965
6,18.75,-1.1465173655,37.766,46.777,0.276745,233,24.725,110.5,355.67,17.8255,13.4685,37.005,99.3,18.595,4.1615,8.315,11.6,15.976,37.9775,1.72535
6,19.25,-0.448831856,30.559,41.538,0.25884,209.2,21.055,88.4,318.56,15.657,13.45,37.225,99.3,18.65,4.103,8.355,11.27,15.3505,35.0705,1.6503
6,19.75,0.390387228,13.5615,34.284,0.21431,150.8,15.72,52.695,232.165,11.5615,12.4295,39.815,99.3,17.895,4.0135,8.375,11.085,14.5695,31.452,1.3323
6,20.25,1.343940046,4.40065,27.281,0.16166,118.6,12.15,29.16,181.21,8.80185,10.523,45.365,99.3,17.42,3.9345,8.36,10.76,13.9955,29.03,1.10535
6,20.75,1.7989273855,-3.5334,16.896,0.13933,93.45,7.84,10.875,141.885,6.4884,10.1281,49.315,99.3,16.64,3.88,8.34,10.435,13.3405,26.618,0.89868
6,21.25,1.657228303,-7.1081,8.40495,0.0904,51.645,4.312,-10.515,88.6105,3.2818,9.20005,54.655,99.3,15.725,3.824,8.295,10.155,12.626,24.4035,0.62958
6,21.75,1.597153362,-11.93,7.84355,0.0962,24.625,3.148,-25.555,55.4155,2.0307,6.1671,61.865,99.35,14.275,3.7595,8.235,9.825,11.793,22.3275,0.60605
6,22.25,1.6885007395,-18.489,5.285,0.08015,15.73,2.3765,-25.51,31.989,1.15795,5.0344,67.285,99.35,13.93,3.692,8.125,9.395,11.0265,19.554,0.5917
6,22.75,2.78260249,-18.7675,4.0816,0.10904,8.995,2.004,-27.525,19.3665,0.60796,4.62405,71.905,99.4,13.455,3.6215,7.9845,8.97,10.3085,16.4495,0.623705
6,23.25,1.779314947,-18.4835,3.0238,0.0876,4.1345,1.4225,-28.905,9.8574,0.20412,3.5386,74.065,99.4,12.595,3.541,7.812,8.445,9.6472,13.8135,0.5263
6,23.75,2.704251016,-12.045,0.292545,0.09675,1.697,1.1395,-28.07,4.9142,0.0104838,3.13145,76.97,99.4,11.875,3.4675,7.6955,7.9835,8.931,10.988,0.54029
7,0.25,3.118297888,-17.602,2.5822,0.0865,0,0.5905,-23.245,1.21065,0,2.56805,83.9,99.25,13.615,4.9245,10.47,9.49,9.77125,9.53765,0.56821
7,0.75,3.398940228,-10.871,-0.40723,0.083,0,0.592,-18.27,0.62588,0,2.40405,84.15,99.3,13.56,4.839,10.38,9.14,8.2603,7.6406,0.501525
7,1.25,2.579737825,-12.0335,1.7169,0.0805,0,0.6085,-19.185,0.597515,0,2.0325,86.9,99.35,12.98,4.753,10.25,8.88,7.28605,5.67675,0.51789
7,1.75,2.4452763835,-7.5329,-1.2929,0.068,0.071,0.658,-18.325,0.93019,0,1.6301,88.3,99.35,12.47,4.6355,10.155,8.62,6.59565,4.68165,0.5052
