DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,LE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,5.25,8.53004162960155,-17.4486661721463,0.283781242532598,0.137832061588155,0.0363407440072515,0.303250506002146,-2.28939386040998,0.2000921814914,0.605266158760779,5.58,5.595,-15.8811,-19.004,-16.44865,-20.656125,102.5972875,83.015,0.266075,-16.535,-16.35,-10.94,1.8,-0.63,2.9,-0.13,229,236.5,250.9,259,0.09,0.6,0.77,0.03,-0.01,-0.11,-0.21,-8.216,-7.829,-6.836,-6.521,-5.815,-5.021,-3.942,-3.693,-8.337,-7.655,-4.371,-3.564,-3.01675,-2.171,-7.052,-6.711,-6.517,-6.318,-3.246,-4.311,-3.224,-2.646,-2.392,-10.011,-9.856,-8.439,-7.61,-7.126,-6.369,-5.055,-4.79,-11.254,-9.849,-8.93,-7.658,-7.58,-5.91675,-4.78375,-4.07175,-3.68225,-1.6755,-1.5,0.884734702999371,0.388757850508253,1.09565712931436,0.37804034012619,1.1637899785084,0.346294797138468,1.13096495460867,0.312574337615329,1.07981831374688,423.94433435421,429.115820228791,425.755802278328,427.047729059438,425.90156934203,429.425883213892,425.831088868171,429.620487475844,426.038416207238,2063.90740000916,2070.19412729353,2070.06747752908,2080.77991258977
1,5.75,8.80345198884293,-17.6941259594351,0.337734424842334,0.133795104085914,0.465070115958541,0.299623116582047,-1.66973418736666,0.533639957492689,0.61072626702467,5.4425,5.08,-16.292575,-18.875,-17.045375,-20.785475,102.62954,83.2,0.26425,-16.945,-16.38,-10.94,1.9,-0.62,3.2,-0.17,230.3,236.1,250.7,258.6,0.09,0.61,0.76,0.02,-0.0025,-0.11,-0.21,-8.214,-7.836,-6.84,-6.524,-5.818,-5.026,-3.944,-3.696,-8.343,-7.662,-4.3745,-3.568,-3.019,-2.17175,-7.051,-6.716,-6.518,-6.3225,-3.252,-4.318,-3.229,-2.65,-2.394,-10.013,-9.862,-8.442,-7.60875,-7.127,-6.371,-5.057,-4.792,-11.231,-9.84,-8.93,-7.656,-7.584,-5.92025,-4.786,-4.07475,-3.75,-1.69,-1.19,0.907670124125561,0.381568243366499,1.10316476600371,0.374369272364836,1.10821933949232,0.3493652943523,1.09924608019825,0.318438925579772,0.846090946571797,423.770892654279,432.92544294097,425.618203068951,427.036395915098,424.913253911494,429.350493335468,424.917348624587,431.296183903465,427.028270402878,2064.30138363244,2060.92320723964,2065.29421746626,2072.47850031059
1,6.25,8.58155262538706,-17.6756416583415,0.321553829814512,0.182537038170034,0.195170387433962,0.302541706511777,-0.916708046362569,0.354961402990377,0.680220953328027,5.51,5.1,-16.6654,-18.864,-15.922125,-21.0895,102.628015,83.3675,0.261525,-16.55,-16.24,-11.03,1.8,-0.58,3.1,-0.11,228.6,237.4,249.4,258.2,0.09,0.62,0.7525,0.03,0,-0.11,-0.21,-8.211,-7.839,-6.8445,-6.527,-5.821,-5.03,-3.947,-3.698,-8.34,-7.655,-4.379,-3.571,-3.022,-2.172,-7.054,-6.722,-6.52,-6.328,-3.257,-4.326,-3.234,-2.653,-2.397,-10.015,-9.8675,-8.444,-7.60875,-7.129,-6.373,-5.059,-4.794,-11.214,-9.861,-8.933,-7.655,-7.587,-5.92325,-4.788,-4.07675,-3.798,-1.668,-1.5,0.910222640623587,0.366335808844869,1.14584328161656,0.37228732855189,1.17759261978588,0.324206947855622,1.13186370424393,0.315235007764366,1.0516981656733,423.505520760806,432.214445089391,425.56923600175,432.953225781565,425.339737013017,431.237788651747,425.852251014543,431.488375050433,426.087648964031,2065.92405094453,2064.31462250907,2068.34936407472,2071.5577630469
1,6.75,8.51075459771819,-17.7099144922052,0.347095244903789,0.128073078271893,0.3429777293826,0.301953540894199,-2.12301779856177,0.357286149429408,0.759300802799401,5.4475,4.965,-17.11785,-18.994,-15.977875,-20.84685,102.645215,83.52,0.26185,-16.4175,-16.33,-11.11,1.7,-0.64,3.1,-0.14,229.4,236.4,249.7,258,0.08,0.61,0.75,0.02,0,-0.11,-0.21,-8.207,-7.83,-6.8485,-6.531,-5.824,-5.034,-3.95,-3.701,-8.34,-7.649,-4.3835,-3.575,-3.02425,-2.17275,-7.057,-6.729,-6.522,-6.335,-3.261,-4.333,-3.239,-2.656,-2.398,-10.018,-9.8745,-8.445,-7.6085,-7.131,-6.376,-5.062,-4.796,-11.229,-9.889,-8.936,-7.655,-7.592,-5.926,-4.791,-4.07875,-3.7845,-1.6625,-1.35,0.850699431420665,0.354031997685786,1.02041671446448,0.351632798730244,0.997546570046945,0.311248648535107,1.10491279166604,0.302692378698837,1.06596815176515,424.042427091192,432.692058943148,425.081630177484,431.740544112443,425.423340899167,431.562076487647,425.074168494067,431.509331360943,425.914936392233,2063.42909120647,2063.11160220783,2066.79535133918,2065.45403151997
1,7.25,8.72047137264714,-17.5355420036736,0.380577177464392,0.146819123901006,0.196439981665191,0.321998911485134,-1.63918802029517,0.489658518408264,0.709137418507281,5.51,5.005,-16.38915,-19.395,-16.077925,-20.58315,102.64833,83.58,0.26155,-16.525,-16.25,-11.13,1.9,-0.71,3.2,-0.12,230.6,235.9,250.1,257.9,0.0875,0.62,0.75,0.02,0,-0.11,-0.21,-8.205,-7.821,-6.8525,-6.535,-5.827,-5.038,-3.952,-3.704,-8.34,-7.645,-4.387,-3.579,-3.02725,-2.17375,-7.06,-6.734,-6.524,-6.3405,-3.266,-4.341,-3.245,-2.66,-2.4135,-10.02,-9.881,-8.446,-7.61125,-7.133,-6.378,-5.064,-4.798,-11.266,-9.919,-8.939,-7.654,-7.596,-5.9295,-4.79325,-4.0815,-3.552,-1.619,-1.55,0.878524490190974,0.345185177076115,1.05232142588363,0.33382795250853,1.14214087090933,0.30516477298003,1.20660720571881,0.272021020768422,0.919683905221979,423.812571063551,432.489348590543,425.689117596161,431.735509558584,425.490086136387,431.89747609869,425.484588499641,431.817142261114,426.247066431465,2064.60689308518,2065.0038931161,2063.89559886066,2069.89924142076
1,7.75,9.06931207112477,-17.3489562140026,0.332260089373357,0.139925669316126,-0.0594341081615315,0.30950365946078,-4.6001365569363,0.678190580389757,0.698584775907476,5.775,5.7825,-16.30045,-19.543,-16.012525,-20.37665,102.6658275,83.33,0.2617,-16.17,-16.25,-11.19,1.8,-0.64,3.1,-0.15,228.5,236.1,249.9,258,0.09,0.61,0.7525,0.02,0,-0.11,-0.21,-8.213,-7.812,-6.857,-6.539,-5.831,-5.042,-3.955,-3.707,-8.337,-7.618,-4.391,-3.582,-3.02925,-2.17475,-7.068,-6.737,-6.527,-6.3465,-3.272,-4.349,-3.25,-2.663,-2.41475,-10.021,-9.887,-8.447,-7.61325,-7.134,-6.38,-5.066,-4.8,-11.295,-9.949,-8.943,-7.653,-7.6,-5.93175,-4.79525,-4.0835,-3.26925,-1.616,-1.245,0.862541040548213,0.33845525724034,0.997986431289234,0.336744567566908,1.00483702336763,0.292500696356427,0.985044652199706,0.262309790902789,0.956097638869789,423.87173648955,433.06000744112,425.640954690367,431.759173279018,425.293507890824,431.787414709459,425.88443198363,431.771425533549,426.459110584066,2062.23053484806,2059.16736894548,2060.93998523601,2067.29052205212
1,8.25,9.1906053015208,-17.0950593875495,0.355651133414399,0.0819696360019851,0.115327083568262,0.349658754563452,-3.8989019498194,0.801448423506048,0.742832274975913,6.1625,5.7425,-16.0871,-19.6,-16.10255,-19.1841,102.66695,83.3725,0.263075,-16.2925,-16.14,-11.09,1.9,-0.67,3.2,-0.13,229.5,235.4,249.6,258,0.09,0.62,0.75,0.04,0,-0.11,-0.21,-8.202,-7.804,-6.86,-6.542,-5.834,-5.047,-3.958,-3.709,-8.337,-7.617,-4.3955,-3.586,-3.099,-2.1755,-7.075,-6.741,-6.5295,-6.3545,-3.277,-4.357,-3.256,-2.667,-2.416,-10.022,-9.8945,-8.444,-7.615,-7.136,-6.383,-5.068,-4.802,-11.302,-9.981,-8.946,-7.652,-7.604,-5.93525,-4.79825,-4.0855,-3.861,-1.658,-1.4,0.854948175709177,0.800062569483416,1.11762718544088,1.47408538933842,1.07697096621806,0.759075853213153,0.982307759803623,0.833592095254884,0.980685261503425,424.091232307365,430.661543477082,425.336367677643,426.7658161211,425.574869220179,431.183409489852,425.573486343269,431.343308001519,426.2260432943,2054.3922571042,2062.86312195421,2060.85481373156,2069.90161910247
1,8.75,9.14610023175043,-17.2406639343643,0.307862017506691,0.255423441710258,0.0136429530932951,0.320388942950473,-3.77846650633301,1.22041683804502,0.673882331998028,6.11,5.795,-16.489225,-19.684,-16.5136,-19.120475,102.65984,83.135,0.2615,-16.33,-16.07,-11.01,1.8,-0.61,3.2,-0.12,230.3,235.1,249.5,257.8,0.0975,0.61,0.76,0.06,0,-0.11,-0.21,-8.193,-7.804,-6.8625,-6.546,-5.9105,-5.051,-3.96,-3.712,-8.337,-7.628,-4.3995,-3.589,-3.102,-2.1765,-7.084,-6.746,-6.5325,-6.36,-3.282,-4.365,-3.261,-2.67,-2.406,-10.025,-9.901,-8.445,-7.61775,-7.138,-6.385,-5.07,-4.804,-11.31,-10.013,-8.942,-7.652,-7.608,-5.93825,-4.80025,-4.08825,-3.842,-1.65675,-1.2,0.837054556653813,0.814651864613547,1.0793334260882,1.20482962343585,1.016571451598,0.775055496045654,1.0855173161945,0.849179345517456,0.961221655785018,424.018777601581,429.515506152692,424.714875811114,427.032766007947,425.00563475458,429.552459126198,424.957273964774,429.758919089704,426.172510203178,2063.66529621019,2065.65100299386,2061.23009390221,2063.44691659446
1,9.25,8.65025382120656,-16.9538647777704,0.348360628078415,0.28664212572539,-0.335600361183044,0.32501273329886,-0.730817009876447,0.689672069102951,0.670676715558297,6.315,6.215,-16.3885,-19.6695,-16.0703,-19.022275,102.646055,83.08,0.2628,-16.37,-16.17,-11.055,1.775,-0.64,3.075,-0.165,229.475,234.75,249.4,258,0.09,0.6,0.76,0.0475,0,-0.11,-0.21,-8.2015,-7.8205,-6.889,-6.55525,-5.94,-5.0705,-3.995,-3.744,-8.3415,-7.635,-4.45575,-3.593,-3.1045,-2.1765,-7.11425,-6.7605,-6.55325,-6.44375,-3.305,-4.387,-3.30375,-2.6825,-2.4115,-10.057,-9.936,-8.44925,-7.627,-7.165,-6.409,-5.0915,-4.826,-11.323,-10.03425,-8.93625,-7.66075,-7.61325,-5.954,-4.8045,-4.1085,-3.817,-1.6065,-1.5375,0.823950020640369,0.762243776667385,0.949746862952403,1.25384899697724,1.12526322444536,0.772281052912363,1.14264289376254,0.7535960933448,0.938247639238953,423.83396341265,429.515395093597,424.488404400068,426.97157722785,424.944851400296,429.80592732769,424.80943282179,430.779871102003,425.843102466682,2061.85032821043,2061.37802393307,2062.08341741638,2068.13527276777
1,9.75,8.64644118506874,-17.0237784077014,0.330864459537656,0.187623845014448,0.188713052397126,0.314377977040599,-0.631451897843854,0.802901844481443,0.717987903556008,6.43,6.015,-15.823875,-19.541,-15.768625,-19.05605,102.6572675,83.11,0.26485,-16.32,-16.145,-11.04,1.8,-0.54,3.1,-0.1125,230.275,235.35,250.05,258.325,0.09,0.61,0.75,0.055,0,-0.11,-0.21,-8.20125,-7.81975,-6.89,-6.559,-5.946,-5.07425,-3.99775,-3.74625,-8.34375,-7.63825,-4.45975,-3.596,-3.0405,-2.1775,-7.12375,-6.76575,-6.5545,-6.4475,-3.30975,-4.3935,-3.3085,-2.686,-2.4135,-10.058,-9.942,-8.4505,-7.627,-7.167,-6.411,-5.0935,-4.828,-11.29725,-10.025,-8.94075,-7.6605,-7.6175,-5.957,-4.8065,-4.1105,-3.4895,-1.566,-1.525,0.813433074730325,0.79554776575216,1.14085111166891,1.04317848702352,1.12429650399956,0.749597154452603,1.12990507078486,0.795456975563862,1.00587988182322,423.943452921335,430.149899312531,424.609983916382,427.305846681438,424.652128389154,430.008350652818,424.83954423346,430.617813275162,426.053315013951,2055.21636222345,2062.87902838486,2064.8148921856,2070.49894208103
