DOY2,HR2,CO2,H2O,FC,NEE,LE,H,USTAR,TA_1_1_2,TA_1_1_1,RH,PA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN_1_1_1,PPFD_OUT,PPFD_IN_1_1_2,PPFD_DIF,TS_1_1_1,TS_2_1_1,TS_1_2_1,TS_2_2_1,TS_1_3_1,TS_2_3_1,TS_1_4_1,TS_2_4_1,TS_1_5_1,TS_2_5_1,TS_1_6_1,TS_2_6_1,WS
2,16.75,386.987431,1.245,0.06,0.05,0.1575,-5.0225,0.19,-12.185,-12.22,54.515,94.5,23.81,12.735,207.775,255.85,-32.2325,45.57,22.8925,55.6875,47.105,-7.8175,-9.7875,-6.73375,-9.4375,-5.365,-8.7075,-1.98325,-6.41425,-0.3945,-1.37275,-9.885,-0.432,1.3575
2,17.25,387.08567875,1.2525,0.04,0.0475,-0.095,-12.145,0.1375,-12.8525,-12.815,55.5875,94.4,3.695,2.9325,203.4,252.25,-53.025,11.5525,5.5925,28.4525,18.895,-7.8,-9.745,-6.679,-9.305,-5.3885,-8.645,-1.99575,-6.397,-0.3955,-1.37175,-9.885,-0.432,1.1325
2,17.75,387.48156625,1.225,0.01,0.03,-0.16,-13.2525,0.0675,-13.5725,-13.595,58.545,94.5,-1.155,0.455,201.425,243.775,-59.1625,0.69,0.3775,11.185,8.1075,-7.9,-9.9275,-6.7635,-9.36,-5.41625,-8.57,-2.10925,-6.3675,-0.3965,-1.373,-9.885,-0.43225,1.0475
2,18.25,387.02083325,1.235,0.0075,0.03,-0.1725,-13.04,0.05,-14.18,-14.0975,61.305,94.5,-2.58,0.13,200.4,238.9,-58.28,-0.04,-0.01,3.6475,2.6875,-7.88,-10.25,-6.69725,-9.4975,-5.3515,-8.665,-2.09425,-6.332,-0.3975,-1.373,-9.885,-0.433,1.02
2,18.75,387.516982,1.2,0.01,0.045,-0.2425,-11.94,0.04,-15.14,-15.1075,64.9375,94.475,-2.4375,0.14,197.9,234.275,-51.9525,-0.2025,-0.14,2.8325,2.29,-7.795,-10.3725,-6.72275,-9.6225,-5.38675,-8.6075,-2.04525,-6.29675,-0.4,-1.37775,-9.885,-0.433,1.0675
2,19.25,387.46015225,1.195,0,0.07,-0.16,-11.62,0.04,-15.5225,-15.505,67.885,94.475,-2.1425,0.185,196.425,233.4,-47.4325,-0.24,-0.1625,2.8475,2.3,-7.7475,-10.4,-6.753,-9.7025,-5.33475,-8.745,-1.9855,-6.28825,-0.4005,-1.381,-9.885,-0.433,1.005
2,19.75,387.65,1.15,0,0.04,-0.2,-11.61,0.05,-15.895,-15.6825,69.3475,94.5,-2.075,0.22,199.45,230.125,-49.1,-0.2225,-0.18,2.86,2.3075,-7.7225,-10.405,-6.69875,-9.7175,-5.42375,-8.715,-2.03475,-6.35425,-0.4005,-1.38425,-9.885,-0.43325,0.9475
2,20.25,387.84,1.13,0.01,0.03,-0.22,-12.82,0.04,-16.3125,-16.3125,70.4,94.5,-1.855,0.28,197.975,226.05,-49.0375,-0.24,-0.1325,2.885,2.35,-7.625,-10.415,-6.6525,-9.7725,-5.4595,-8.7125,-2.17525,-6.342,-0.4015,-1.38525,-9.885,-0.434,0.9475
2,20.75,388.26,1.13,0.01,0.03,-0.23,-11.14,0.05,-16.7275,-16.7875,71.525,94.5,-1.9725,0.27,197.95,227.6,-48.36,-0.23,-0.1325,2.895,2.2975,-7.6125,-10.395,-6.59175,-9.7075,-5.45575,-8.735,-2.26975,-6.315,-0.402,-1.37775,-9.885,-0.434,0.8475
2,21.25,388.33,1.13,0.01,0.05,-0.21,-12.03,0.05,-17.0675,-17.0325,72.375,94.5,-1.94,0.24,194.975,226.775,-46.1625,-0.22,-0.1225,2.87,2.2975,-7.6375,-10.41,-6.5795,-9.6475,-5.46225,-8.6925,-2.2775,-6.2795,-0.402,-1.3655,-9.885,-0.434,0.8475
2,21.75,388.73,1.11,0.02,0.06,-0.25,-11.83,0.05,-17.9625,-17.7325,73.9,94.5,-1.8625,0.18,192.375,225,-43.675,-0.21,-0.1025,2.96,2.325,-7.595,-10.7425,-6.64075,-9.6575,-5.56675,-8.6775,-2.326,-6.26275,-0.40225,-1.35325,-9.885,-0.43475,0.9275
2,22.25,388.72,1.09,0.01,0.035,-0.21,-10.68,0.04,-18.23,-18.185,74.7,94.5,-1.7275,0.345,194.075,225.525,-46.3175,-0.2025,-0.1,4.8075,2.4975,-7.73,-10.71,-6.62525,-9.7425,-5.704,-8.72,-2.3655,-6.282,-0.403,-1.34225,-9.885,-0.435,0.81
2,22.75,388.965,1.0825,0.01,0.04,-0.1575,-8.5175,0.0425,-18.7125,-18.4625,74.075,94.5,-1.7925,0.3025,194.125,226,-43.825,-0.2025,-0.1025,6.5125,3.11,-7.7625,-10.7625,-6.60875,-9.8625,-5.7285,-8.7325,-2.3425,-6.272,-0.4035,-1.34175,-9.885,-0.435,0.81
2,23.25,388.9825,1.0425,0.01,0.02,-0.1475,-8.98,0.05,-19.1025,-19.0725,75.125,94.5,-1.715,0.195,192.1,227.275,-42.8825,-0.2,-0.11,7.095,3.81,-7.81,-10.8975,-6.71975,-9.9775,-5.7105,-8.8625,-2.3545,-6.2695,-0.40525,-1.3335,-9.885,-0.435,0.7075
2,23.75,389.1275,1.0125,0.01,0.03,-0.1325,-8.9125,0.05,-19.2075,-19.1125,75.825,94.5,-1.6125,0.2425,190.55,226.425,-40.1775,-0.195,-0.0925,7.755,3.535,-7.97,-11.1075,-6.9225,-10.1225,-5.7905,-8.885,-2.36125,-6.267,-0.40625,-1.33225,-9.885,-0.435,0.79
3,0.25,389.175,1.8175,0.04,0.07,-0.28,-11.3975,0.05,-10.8975,-11.015,74.975,94.475,-1.8425,0.3,214.3,256.6,-52.685,-0.17,-0.03,2.6375,2.05,-4.40475,-6.17475,-3.303,-5.666,-2.79925,-4.58225,-0.6105,-3.15375,-0.42325,-1.1025,-10.3225,-0.6795,1.0075
3,0.75,389.32,1.8025,0.04,0.09,-0.2875,-10.82,0.06,-11.2325,-11.2225,76.375,94.4,-1.85,0.335,212.05,256.525,-54.11,-0.15,-0.03,2.61,2.05,-4.48425,-6.2445,-3.274,-5.7885,-2.81,-4.586,-0.64525,-3.174,-0.42325,-1.1095,-10.325,-0.6795,0.96
3,1.25,389.53,1.81,0.05,0.07,-0.33,-12.43,0.06,-11.7025,-11.7475,76.25,94.4,-1.91,0.2875,209.775,255.225,-53.06,-0.1925,-0.03,2.61,2.0575,-4.55675,-6.385,-3.354,-5.73025,-2.80975,-4.6175,-0.6625,-3.145,-0.42325,-1.11075,-10.325,-0.6795,0.97
3,1.75,389.6325,1.8025,0.07,0.07,-0.24,-15.76,0.0525,-11.9525,-11.93,76.1,94.4,-1.8425,0.28,209.775,251.5,-50.535,-0.17,-0.04,2.645,2.07,-4.57625,-6.6085,-3.38475,-5.7975,-2.8475,-4.596,-0.651,-3.089,-0.42325,-1.11125,-10.325,-0.6795,1.04
3,2.25,389.5125,1.76,0.06,0.08,-0.38,-11.4,0.06,-12.3225,-12.2575,76.5,94.4,-1.78,0.33,208.95,250.925,-48.915,-0.17,-0.04,2.665,2.0775,-4.6275,-6.72775,-3.42,-5.77175,-2.89625,-4.66175,-0.62025,-3.06425,-0.42025,-1.11025,-10.325,-0.6795,0.9975
3,2.75,389.86,1.8025,0.0575,0.065,-0.45,-12.5,0.06,-12.585,-12.5,75.875,94.4,-1.68,0.28,213.4,252.1,-46.6575,-0.1725,-0.04,2.66,2.08,-4.613,-6.8405,-3.47175,-5.76375,-2.89375,-4.66825,-0.71625,-3.095,-0.42,-1.11,-10.325,-0.6795,1.0125
3,3.25,389.91,1.795,0.06,0.1,-0.18,-11.755,0.06,-12.845,-12.7375,75.4,94.4,-1.7475,0.2775,214.3,251.35,-46.9575,-0.1625,-0.04,2.65,2.08,-4.61,-7.0525,-3.50375,-5.96,-2.878,-4.74775,-0.737,-3.10975,-0.42025,-1.10925,-10.325,-0.68025,1.05
3,3.75,389.6475,1.7725,0.075,0.08,-0.35,-12.9675,0.06,-13.145,-13.17,77.1,94.4,-1.8575,0.2875,210.325,249.425,-49.49,-0.145,-0.04,2.6675,2.08,-4.61625,-7.0275,-3.55625,-6.08975,-2.8745,-4.92475,-0.74,-3.138,-0.42,-1.10875,-10.325,-0.6805,0.9525
3,4.25,389.765,1.78,0.06,0.07,-0.33,-13.18,0.06,-13.26,-13.235,77.05,94.4,-1.875,0.3875,211.375,250.95,-49.1975,-0.18,-0.03,2.655,2.0875,-4.68,-7.1275,-3.63175,-6.24675,-2.90725,-5.075,-0.7475,-3.1695,-0.42,-1.10875,-10.325,-0.6805,1.0275
3,4.75,389.805,1.7475,0.08,0.08,-0.33,-12.205,0.07,-13.3125,-13.3925,77.8,94.4,-1.8125,0.355,213.75,248.45,-47.0125,-0.1625,-0.03,2.6475,2.07,-4.73725,-7.565,-3.70725,-6.30825,-2.96125,-5.12225,-0.745,-3.20425,-0.42,-1.10775,-10.325,-0.6805,0.9875
3,5.25,389.74,1.78,0.055,0.06,-0.31,-11.82,0.07,-13.4475,-13.4625,78.575,94.4,-1.705,0.36,211.95,247.775,-46.46,-0.16,-0.03,2.67,2.1,-4.771,-7.53,-3.70925,-6.3585,-2.981,-5.163,-0.7525,-3.2555,-0.42,-1.107,-10.325,-0.6805,0.9775
3,5.75,389.74,1.745,0.06,0.07,-0.3325,-13.395,0.07,-13.4825,-13.645,77.975,94.4,-1.6525,0.315,211.65,247.85,-45.9275,-0.0825,-0.01,2.8275,2.21,-4.78625,-7.655,-3.7275,-6.36525,-2.967,-5.2495,-0.7525,-3.3645,-0.42,-1.10525,-10.325,-0.68075,0.9975
3,6.25,390.03,1.73,0.065,0.095,-0.25,-15.01,0.09,-13.4425,-13.575,78.475,94.4,-0.9725,0.465,213.6,247.125,-40.9575,0,0,4.595,3.6875,-4.85775,-7.605,-3.706,-6.371,-2.97725,-5.27225,-0.776,-3.455,-0.42,-1.10375,-10.325,-0.68075,0.89
3,6.75,390.01,1.74,0.08,0.09,-0.3,-12.32,0.07,-13.73,-13.8575,78.65,94.4,0.535,1.3475,211.85,248.875,-32.875,2.16,0.675,12.5875,9.215,-4.8845,-7.44,-3.68775,-6.5075,-2.985,-5.284,-0.787,-3.49925,-0.42,-1.103,-10.325,-0.68075,0.91
3,7.25,389.974651,1.765,0.1,0.14,-0.11,-7.9875,0.1,-13.75,-13.87,77.475,94.4,10.5625,5.62,212.95,251.925,-13.2075,21.96,7.85,33.0125,26.6675,-4.99375,-7.4925,-3.74,-6.66025,-2.93875,-5.305,-0.79625,-3.54775,-0.42,-1.10175,-10.325,-0.68075,0.915
3,7.75,389.89,1.82,0.15,0.1025,0.06,-4.49,0.15,-13.0475,-13.1225,75.675,94.4,33.185,16.975,214.65,254.175,3.795,66.8225,26.8525,76.575,66.065,-5.06575,-7.5675,-3.70775,-6.7325,-2.9575,-5.3925,-0.803,-3.56875,-0.42,-1.1,-10.325,-0.68075,1.05
3,8.25,389.6575,1.9,0.09,0.0125,0.725,1.6325,0.2,-12,-12.075,73.5,94.4,61.1275,30.8525,214.1,260.425,16.865,131.9,48.2925,137.7,121.875,-4.9925,-7.5275,-3.68325,-6.759,-2.9525,-5.405,-0.81025,-3.5815,-0.41925,-1.10075,-10.325,-0.6815,1.09
3,8.75,389.340334,1.8625,0.0875,0.0375,1.84,9.835,0.2325,-10.6575,-10.9075,69.85,94.4,97.125,42.0925,215.125,265.125,36.5825,215.375,79.175,217.875,170.575,-4.98,-7.3625,-3.7225,-6.65875,-2.979,-5.495,-0.80925,-3.5935,-0.42,-1.106,-10.325,-0.6815,1.4775
3,9.25,389.074653,1.96,0.0775,-0.035,2.88,22.14,0.27,-10.225,-10.2425,66.125,94.3,129.5,54.66,217.075,270.875,49.3175,283.475,106.4,292.875,217.25,-4.97125,-7.1325,-3.725,-6.457,-3.02725,-5.53,-0.789,-3.606,-0.42,-1.10775,-10.3325,-0.6815,1.5925
3,9.75,388.9,1.945,0.04,-0.0275,3.12,32.115,0.27,-9.7175,-9.82,62.3075,94.3,169.7,70.5,217.8,275.65,65.0075,378.725,140.7,384.6,265.725,-4.97125,-6.9315,-3.674,-6.466,-3.048,-5.53625,-0.7585,-3.6175,-0.42,-1.1075,-10.3325,-0.6815,1.71
3,10.25,388.725,1.945,0.02,-0.01,4.92,42.175,0.285,-9.0125,-9.15,59.31,94.3,196.775,82.975,222.05,281.6,83.3,438,165.025,452.825,276.625,-4.9505,-6.72175,-3.65375,-6.2565,-3.014,-5.455,-0.79975,-3.6165,-0.42,-1.10775,-10.3325,-0.6815,1.72
3,10.75,388.6475,1.97,0.02,-0.0375,5.1125,50.54,0.29,-8.135,-8.195,55.555,94.3,239.175,97.65,221.725,284.875,104.9,509.85,197.725,526.875,294.7,-4.912,-6.5775,-3.627,-6.0875,-3.008,-5.335,-0.78675,-3.60375,-0.42,-1.11,-10.3325,-0.68175,1.845
3,11.25,388.06,2.025,-0.01,-0.08,7.46,57.015,0.32,-7.59,-7.85,51.9775,94.3,273.925,104.125,221.6,289.15,116.225,567.475,211.275,614.95,310.475,-4.915,-6.10075,-3.58,-5.8225,-2.9875,-5.24675,-0.776,-3.5485,-0.42,-1.1105,-10.3325,-0.6815,1.9375
3,11.75,387.8949915,2.0875,-0.06,-0.08,9.0275,69.6675,0.3275,-6.8775,-7.1075,48.905,94.3,292.425,103.275,219.8,291.475,128.45,618.675,215.725,640.825,296,-4.9545,-6.02225,-3.56425,-5.72275,-2.9825,-5.109,-0.766,-3.48525,-0.42,-1.11175,-10.3325,-0.68175,1.9775
3,12.25,387.97,2.11,-0.06,-0.1,8.12,69,0.34,-6.3175,-6.44,47.695,94.3,279.875,107.1,220.15,292.7,134.05,606.85,223.525,639.4,308.525,-4.83275,-5.969,-3.55925,-5.62825,-2.955,-4.93375,-0.7555,-3.476,-0.42,-1.11225,-10.3325,-0.68175,2.09
3,12.75,387.75,2.12,-0.0275,-0.04,9.44,67.2,0.35,-5.84,-5.9525,46.64,94.3,294.4,107.3,224.975,295.75,134.875,614.725,219.7,657.775,320.125,-4.66625,-5.8265,-3.517,-5.50875,-2.9175,-4.842,-0.75425,-3.46275,-0.42,-1.1125,-10.3325,-0.68175,2.1825
3,13.25,387.655,2.0825,-0.05,-0.1,10.0675,67.9325,0.37,-5.135,-5.3225,44.955,94.3,293.675,109.225,231.225,298.3,136.6,632.45,223,653.425,324.35,-4.604,-5.692,-3.417,-5.34225,-2.872,-4.80825,-0.752,-3.44225,-0.42,-1.1125,-10.3325,-0.68175,2.2075
3,13.75,387.205,2.0975,-0.0375,-0.08,10.77,61.09,0.38,-4.6,-4.775,42.725,94.2,277.85,104.325,227.35,299.05,120.75,594.45,218.85,614.65,303.85,-4.5425,-5.6875,-3.3135,-5.39525,-2.81025,-4.7645,-0.74525,-3.41825,-0.42025,-1.114,-10.3325,-0.6825,2.36
3,14.25,387.465,2.075,-0.0275,-0.0725,9.1325,57.485,0.38,-4.27,-4.525,40.6025,94.2,238.75,95.825,225.85,296.975,109.3,509.375,199.025,530.875,290.525,-4.442,-5.423,-3.236,-5.18875,-2.7675,-4.691,-0.73825,-3.362,-0.4215,-1.116,-10.3325,-0.68175,2.3775
3,14.75,387.38,2.135,-0.01,-0.03,8.9975,49.0425,0.3575,-4.3075,-4.42,40.645,94.275,225.975,86.9,226,297.525,97.05,471.15,172.8,499.75,280.825,-4.35,-5.31525,-3.19475,-5.05525,-2.71725,-4.68125,-0.7285,-3.33475,-0.42325,-1.11375,-10.3325,-0.6825,2.31
3,15.25,387.6,2.145,0.03,0.01,9.11,44.68,0.365,-4.2675,-4.3475,40.5575,94.2,206.95,76.475,227.775,297.8,84.5,436.275,155.7,461.525,259.475,-4.35025,-5.155,-3.15125,-4.97925,-2.62225,-4.60325,-0.7135,-3.259,-0.4245,-1.111,-10.3325,-0.68325,2.2875
3,15.75,387.4025,2.185,0.03,0.01,7.2725,30.025,0.3625,-4.35,-4.39,39.78,94.3,167.825,61.7225,226.65,295.45,59.315,359.55,128.675,368.775,236.375,-4.31225,-4.95275,-3.0855,-4.85625,-2.54825,-4.52125,-0.7,-3.233,-0.42625,-1.1055,-10.3325,-0.68325,2.28
3,16.25,387.04,2.195,0.0125,0.005,5.52,19.985,0.33,-4.2425,-4.3075,40.2525,94.3,133.575,48.885,224.8,293.925,37.7825,278.05,99.3,295.925,204.125,-4.297,-4.7945,-3.004,-4.66675,-2.493,-4.514,-0.69375,-3.201,-0.42425,-1.1025,-10.3325,-0.68325,2.1375
3,16.75,387.31,2.175,0.04,0.0325,4.885,9.92,0.33,-4.4275,-4.475,40.655,94.3,95.725,37.82,223.5,290.575,15.4525,196.975,70,212.125,173.45,-4.2625,-4.68425,-2.958,-4.6505,-2.47825,-4.4365,-0.671,-3.16975,-0.426,-1.09875,-10.3325,-0.68325,2.1425
3,17.25,387.37,2.165,0.08,0.075,2.575,-2.725,0.275,-4.8875,-4.91,42.0025,94.3,58.8375,25.735,222.725,288.775,-8.255,125.75,42.54,134.35,117.35,-4.2125,-4.573,-2.94275,-4.574,-2.47675,-4.34075,-0.634,-3.12225,-0.42575,-1.094,-10.3325,-0.68325,1.9025
3,17.75,387.24,2.145,0.07,0.1,0.98,-6.945,0.24,-5.465,-5.4175,44.155,94.3,27.4975,13.06,220.05,284.55,-36.7,60.415,22.36,67.46,60.85,-4.15175,-4.4895,-2.928,-4.46025,-2.454,-4.256,-0.6175,-3.0785,-0.42475,-1.091,-10.3325,-0.6835,1.6575
3,18.25,387.49807,2.1625,0.07,0.0975,-0.0425,-17.86,0.18,-5.7225,-5.705,47.2825,94.3,4.325,3.055,221.8,279.225,-58.9025,13.8125,4.3175,22.4975,17.835,-4.1405,-4.572,-2.994,-4.46475,-2.436,-4.23575,-0.60175,-3.008,-0.42375,-1.08925,-10.3325,-0.68425,1.405
3,18.75,387.642786,2.125,0.055,0.1,-0.13,-22.205,0.105,-5.9525,-6.02,50.38,94.3,-1.1575,0.6575,220.275,275.575,-69.63,0.765,0.2775,5.7975,4.64,-4.141,-4.80725,-2.9625,-4.4275,-2.44025,-4.34375,-0.58225,-3.00925,-0.4225,-1.09025,-10.3325,-0.68425,1.2775
3,19.25,387.837197,2.125,0.06,0.09,-0.23,-18.16,0.085,-6.36,-6.365,54.04,94.3,-2.585,0.2775,217.375,270.5,-73.75,-0.0525,-0.01,2.815,2.1375,-4.09975,-4.991,-2.953,-4.39425,-2.439,-4.19325,-0.577,-2.9745,-0.42225,-1.087,-10.3325,-0.68425,1.125
3,19.75,388.19,2.115,0.07,0.12,-0.37,-19.145,0.07,-6.885,-6.915,56.8675,94.375,-2.5925,0.33,216.475,267.05,-71.025,-0.165,-0.07,2.63,2.04,-4.158,-5.15375,-2.9115,-4.53275,-2.49075,-4.12375,-0.55075,-2.979,-0.422,-1.0875,-10.3325,-0.68425,1.165
3,20.25,388.2084125,2.15,0.055,0.12,-0.38,-19.565,0.075,-7.41,-7.4825,59.355,94.3,-2.31,0.3425,216.875,265.6,-66.64,-0.1825,-0.06,2.63,2.05,-4.154,-5.43925,-2.96575,-4.84125,-2.495,-4.101,-0.56325,-2.99925,-0.421,-1.08725,-10.3325,-0.68425,1.19
3,20.75,388.4134105,2.155,0.08,0.1,-0.4625,-19.135,0.08,-8.0075,-8.0875,61.1875,94.4,-2.115,0.3875,215.4,265.7,-67.3575,-0.17,-0.05,2.6275,2.04,-4.215,-5.4975,-3.065,-4.9445,-2.45825,-4.0825,-0.55925,-2.982,-0.421,-1.08575,-10.3325,-0.68425,1.1975
3,21.25,388.61,2.115,0.06,0.0925,-0.405,-17.685,0.07,-8.625,-8.67,63.0575,94.4,-2.22,0.365,214.55,265.5,-64.67,-0.15,-0.04,2.6475,2.06,-4.2495,-5.59525,-3.0525,-5.08925,-2.537,-4.202,-0.5425,-2.956,-0.421,-1.08425,-10.3325,-0.68425,1.1575
3,21.75,388.465,2.06,0.045,0.08,-0.4075,-14.03,0.06,-9.1825,-9.24,64.5725,94.4,-2.0425,0.335,215.1,262.575,-62.0175,-0.17,-0.04,2.66,2.07,-4.26,-5.80375,-3.06,-5.06025,-2.5455,-4.299,-0.55475,-3.00175,-0.42025,-1.08725,-10.3325,-0.68425,1.06
3,22.25,388.5775,2.0125,0.04,0.0775,-0.42,-12.63,0.06,-9.31,-9.4,66.665,94.4,-1.97,0.35,211.875,260.95,-61.675,-0.14,-0.04,2.6475,2.0575,-4.336,-5.89125,-3.09625,-5.07175,-2.53175,-4.375,-0.5585,-3.01675,-0.4195,-1.08725,-10.3325,-0.6845,0.9825
3,22.75,388.88,2,0.04,0.06,-0.295,-12.6825,0.05,-9.74,-9.8175,68.1675,94.4,-2.0725,0.2975,213.275,260.45,-61.71,-0.16,-0.02,2.6275,2.05,-4.2495,-5.76225,-3.09425,-5.107,-2.48975,-4.444,-0.55625,-3.0075,-0.419,-1.08225,-10.3325,-0.68525,0.92
3,23.25,389.0675,1.9775,0.0275,0.09,-0.2625,-13.17,0.05,-10.185,-10.335,70.375,94.4,-1.9525,0.28,215.725,258.7,-58.1025,-0.16,-0.03,2.6175,2.05,-4.268,-5.81075,-3.0915,-5.09575,-2.517,-4.44325,-0.5535,-2.99975,-0.41775,-1.0835,-10.335,-0.68525,0.9175
3,23.75,389.185,1.895,0.04,0.09,-0.2325,-13.0075,0.04,-10.4425,-10.6225,72.625,94.4,-1.85,0.3475,214.325,257.9,-57.375,-0.1525,-0.03,2.6375,2.0475,-4.3005,-5.894,-3.14175,-5.206,-2.5575,-4.4345,-0.57575,-2.992,-0.42025,-1.084,-10.3325,-0.68525,0.91
4,0.25,390.775471,2.96,0.02,0.09,-0.32,-17.58,0.04,-3.215,-3.395,60.6875,94.4,-2.07,0.76,228.25,290.775,-68.3325,-0.13,-0.04,2.6575,2.07,-1.8645,-2.8945,-0.36425,-1.873,-0.177,-0.55925,0.4785,-0.13,-0.241,-0.4085,-10.715,-0.8335,1
4,0.75,390.935572,3.08,0.03,0.06,-0.15,-15.8675,0.04,-3.34,-3.46,61.6475,94.4,-2.1075,0.7425,229.75,289.8,-66.855,-0.13,-0.04,2.63,2.06,-2.01,-3.17975,-0.37225,-1.97175,-0.179,-0.5985,0.47975,-0.13,-0.241,-0.4085,-10.715,-0.8335,0.9075
4,1.25,390.990973,3.0525,0.07,0.0975,-0.2575,-14.5675,0.04,-3.71,-3.8375,65.035,94.4,-2.0475,0.7375,231.925,288.95,-64.9775,-0.17,-0.05,2.63,2.06,-2.1475,-3.4615,-0.391,-2.357,-0.182,-0.67775,0.48,-0.13,-0.241,-0.4085,-10.715,-0.8335,0.94
4,1.75,391.19,3.04,0.03,0.04,-0.2,-15.88,0.04,-4.1775,-4.29,66.5875,94.5,-2.0525,0.795,230.975,286.375,-65.8425,-0.18,-0.07,2.5975,2.06,-2.225,-3.78125,-0.41475,-2.5145,-0.18525,-0.68675,0.48,-0.13,-0.241,-0.40825,-10.715,-0.8335,0.92
4,2.25,391.46,3.03,0.04,0.075,-0.26,-15.21,0.04,-4.16,-4.29,67.5925,94.5,-1.9925,0.71,226.85,285.375,-65.33,-0.22,-0.08,2.6075,2.06,-2.299,-4.16875,-0.43325,-2.63625,-0.18725,-0.6945,0.48,-0.13,-0.241,-0.40825,-10.715,-0.8335,0.975
4,2.75,391.48,3.02,0.04,0.1325,-0.22,-13.82,0.04,-4.68,-4.6475,68.6625,94.5,-2.05,0.6675,229.6,284.825,-64.63,-0.19,-0.0925,2.6175,2.06,-2.4355,-3.98425,-0.4495,-2.73,-0.1865,-0.59525,0.48,-0.13,-0.241,-0.40825,-10.715,-0.8335,0.8975
4,3.25,391.3140745,3.055,0.07,0.1525,-0.19,-12.765,0.05,-4.6475,-4.64,69.1575,94.5,-1.9725,0.7475,228.575,284.125,-64.73,-0.225,-0.1225,2.6075,2.06,-2.53375,-4.11025,-0.49375,-2.69675,-0.18775,-0.62975,0.48,-0.132,-0.24,-0.40825,-10.715,-0.8335,1.02
4,3.75,391.42024975,2.9875,0.04,0.1325,-0.255,-12.76,0.05,-4.885,-5.035,69.65,94.5,-1.9675,0.7,229.15,283.25,-63.77,-0.23,-0.13,2.58,2.06,-2.67225,-4.14375,-0.56325,-3.01625,-0.18975,-0.68075,0.48,-0.13675,-0.241,-0.4085,-10.715,-0.8335,0.98
4,4.25,391.59,2.9,0.0625,0.12,-0.3275,-15.1375,0.0475,-5.2475,-5.4925,70.375,94.5,-1.9825,0.695,228.4,283.125,-65.5475,-0.19,-0.15,2.585,2.06,-2.768,-4.47625,-0.64975,-3.22675,-0.19075,-0.7505,0.48,-0.14,-0.24125,-0.4085,-10.7225,-0.8335,0.9275
4,4.75,391.995,2.875,0.09,0.125,-0.2725,-13.6,0.04,-5.4725,-5.6425,71.725,94.5,-1.88,0.835,228.625,282.35,-65.035,-0.0625,-0.0525,2.6875,2.08,-2.89275,-4.7545,-0.6985,-3.52675,-0.193,-1.0065,0.48,-0.14,-0.2405,-0.40775,-10.7225,-0.8335,0.9275
4,5.25,392.0988005,2.86,0.03,0.1525,-0.32,-14.825,0.04,-5.4925,-5.7075,71.775,94.5,-1.01,1.105,226.5,281.9,-59.5175,0.235,0,3.3525,2.53,-3.04125,-4.9365,-0.75075,-3.37175,-0.197,-0.98575,0.48,-0.14,-0.241,-0.40825,-10.7225,-0.83325,0.8575
4,5.75,392.315,2.91,0.09,0.0175,-0.2,-12.26,0.045,-5.6125,-5.79,73.025,94.5,2.4775,2.1,228.45,282.675,-42.24,6.9925,0.97,14.3875,11.355,-3.10125,-4.84025,-0.75925,-3.57875,-0.202,-0.92775,0.47925,-0.14,-0.241,-0.4085,-10.7225,-0.83325,0.9125
4,6.25,392.314819,2.9,0.175,0.125,-0.08,-9.74,0.06,-5.135,-5.325,72.1,94.5,20.715,5.79,229.025,288.8,-16.06,39.1525,4.035,49.13,42.845,-3.03275,-4.36725,-0.81475,-3.11825,-0.21,-0.80675,0.4775,-0.14,-0.24025,-0.40825,-10.7225,-0.8335,0.8175
4,6.75,391.89,2.89,0.1375,-0.0725,0.175,-4.33,0.08,-4.1025,-4.24,69.6375,94.5,47.47,10.3775,232.3,295.85,9.8625,102.05,9.6,110.6,97.25,-2.8825,-3.01125,-0.7575,-2.49825,-0.19725,-0.755,0.4775,-0.14,-0.24025,-0.40825,-10.7225,-0.83325,0.8275
4,7.25,391.1575,2.975,-0.05,-0.36,2.66,-1.5225,0.15,-2.4425,-2.8375,64.9125,94.5,87.7,14.9725,234.85,302.475,31.26,177.925,15.965,190.8,153.2,-2.302,-1.842,-0.68175,-1.2125,-0.1915,-0.44875,0.4775,-0.14,-0.24025,-0.4075,-10.7225,-0.83325,0.9375
4,7.75,390.2325,3.1275,-0.21,-0.62,5.5025,9.485,0.21,-1.1775,-1.38,58.7975,94.5,120.575,22.475,235.75,308.375,60.525,250.925,25.655,270.95,186.475,-1.8205,-0.65225,-0.57,-0.318,-0.18525,-0.1545,0.4775,-0.14,-0.24025,-0.4075,-10.7225,-0.83325,1.2475
4,8.25,389.27512675,3.22,-0.565,-0.76,8.0975,22.445,0.25,-0.4075,-0.75,54.2825,94.5,169.55,29.6375,238.95,313.1,95.9,363.025,34.3525,384.075,213.75,-1.46675,-0.1925,-0.42075,-0.1355,-0.184,-0.05,0.4775,-0.13,-0.24025,-0.40725,-10.7225,-0.8325,1.4
4,8.75,388.01,3.26,-0.86,-0.91,11.1,38.75,0.27,0.72,0.3275,49.13,94.5,202.375,34.53,240.25,315.425,121.975,431.925,40.9425,458.125,239.925,-1.2945,-0.08975,-0.35275,-0.0925,-0.18025,-0.03,0.48,-0.13,-0.24025,-0.40725,-10.7225,-0.8325,1.4875
