DOY2,HR2,RH,TA,PPFD_IN,PPFD_OUT
12,1.25,77.175,-22.125,-0.026674035,1.046903
12,1.75,77.4,-21.8275,-0.0254994775,1.050237
12,2.25,77.8,-22.08,-0.027668695,1.06005725
12,2.75,77.275,-22.2525,-0.0299684975,1.0375345
12,3.25,77.05,-21.82,-0.025376605,1.04584175
12,3.75,76.6,-22.175,-0.0238402375,1.06084925
12,4.25,76.825,-22.975,-0.0262379225,1.06171125
12,4.75,76.925,-22.9825,-0.02463542,1.0604245
12,5.25,76.65,-22.9,-0.02664583,1.07667
12,5.75,76.775,-21.9725,-0.0248098525,1.0701205
12,6.25,75.925,-22.1425,-0.0252167775,1.0539105
12,6.75,76.5,-22.025,-0.02571616,1.05676625
12,7.25,76.6,-22.135,-0.024152245,1.044653
12,7.75,76.275,-22.71,-0.0260872925,1.02555625
12,8.25,76.3,-22.71,-0.026482425,1.02093125
12,8.75,76.7,-22.6825,-0.0264762525,1.00756175
12,9.25,76.625,-22.49,-0.0254888425,1.01025575
12,9.75,76.2,-22.155,-0.02294335,1.0260435
12,10.25,76.2,-22,-0.017421945,1.0245515
12,10.75,76.325,-22.055,0.0293874,1.15668625
12,11.25,76.2,-21.6425,0.370994625,1.7391695
12,11.75,76.45,-22.04,1.342038,3.07349625
12,12.25,76.15,-22.1,2.91750375,5.1277455
12,12.75,76.15,-22.22,4.5084635,7.15193875
12,13.25,76.525,-22.1825,5.29782825,8.14704975
12,13.75,76.35,-22.485,5.02224125,7.81031025
12,14.25,76.8,-22.5075,3.971465,6.21306475
12,14.75,76.525,-22.765,2.28533825,4.0510765
12,15.25,76.5,-22.51,0.8725303,2.26505675
12,15.75,76.575,-22.4875,0.205476825,1.27890975
12,16.25,76.225,-22.295,0.0071300235,1.07362675
12,16.75,76.975,-22.6125,-0.020962745,1.0421715
12,17.25,76.775,-22.62,-0.02435415,1.0034344
12,17.75,77.425,-22.2625,-0.02232765,1.02063875
12,18.25,77.575,-22.1675,-0.025111975,1.02289925
12,18.75,77.125,-22.01,-0.02521507,1.038246
12,19.25,77.1,-21.9875,-0.0222720075,1.02925025
12,19.75,77.1,-22.0775,-0.0244585675,1.0709015
12,20.25,76.8,-21.88,-0.025784635,1.098884
12,20.75,76.425,-22.23,-0.0265095075,1.072784
12,21.25,76.425,-22.235,-0.0241170875,1.061018
12,21.75,76.975,-22.4325,-0.0260955025,1.0570925
12,22.25,76.825,-21.8525,-0.0239242825,1.04740075
12,22.75,76.45,-22.1875,-0.02569855,1.013966
12,23.25,76.8,-22.3275,-0.0273340575,1.03393025
12,23.75,77.025,-22.185,-0.02266932,1.02907975
