DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD,PPFD_DIF,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
2,17.25,398.939272,8.692316,-0.15050075,-5.945913,-20.624753,1.3067925,1.177888,0.0508875,-0.078721,0.2424405,0.0514335,101.48775,46.765,12.555,4.93036725,17.861954,0.20378425,11.723333,11.57,11.773333,10.955,11.256667,-50.127717,36.619718,36.666667,1.677149,19.354839,3.6,277.730846,359.430663
2,17.75,400.7776205,8.79487475,0.2182,-12.494114,-21.898746,-0.319059,1.19237,0.0413945,-0.05907075,0.20228975,0.03951675,101.495,52.63,11.76,4.073425,17.33171875,0.237949,11.250833,11.32375,11.63416675,11.0175,11.24333325,-72.112122,3.257042,2.666667,0.209644,-1.500375,-0.133333,272.298337,351.502495
2,18.25,404.3924305,9.09609725,0.03637975,-18.667181,-23.971933,-0.40491425,0.996605,0.045978,-0.0467855,0.2589705,0.0338695,101.49525,55.9325,10.99,3.102248,16.921624,0.26353,10.9191665,10.96875,11.5058335,11.0525,11.216667,-77.345196,-0.528169,0,0,-3.825956,-0.266667,271.820618,344.718788
2,18.75,405.7526995,9.059818,0.180933,-22.304727,-19.7025405,-0.23193875,1.1102565,0.0434425,-0.04084,0.2327385,0.0336515,101.53325,61.54,10.8,2.9483895,16.578049,0.275027,10.57833325,10.67291675,11.349167,11.06375,11.1991665,-71.397991,-0.528169,0,0,-3.525881,0.066667,270.643407,342.44728
2,19.25,407.248427,9.1389835,0.90159525,-23.60007,-21.524827,-0.614762,1.1136365,0.048756,-0.0420155,0.2470065,0.036658,101.5455,65.195,10.38,2.4680705,16.167729,0.26613,10.2558335,10.48375,11.1675,11.06749975,11.1983335,-72.041942,-0.528169,0,0,-3.6009,0.066667,269.949191,340.173247
2,19.75,407.343967,8.659814,0.809685,-24.60087,-17.45177675,-0.79828,0.9946585,0.0454265,-0.0472765,0.2335515,0.035351,101.56175,71.2525,9.93,2.069289,15.8976685,0.28106975,10.021667,10.21125,11.00833325,11.0475,11.20000025,-74.696945,-0.528169,0,0,-3.450863,0.2,263.401675,337.160716
2,20.25,407.97135725,8.85334975,0.928593,-24.995042,-20.703719,-1.38924225,1.0956825,0.049252,-0.046755,0.2808815,0.032671,101.57625,72.13,9.46,1.68907125,15.4992215,0.265268,9.835,9.98375025,10.895,11.04625,11.1758335,-74.89979175,-0.528169,0,0,-3.300825,0.133333,265.2291855,336.086073
2,20.75,407.501141,8.72870675,0.751233,-25.92904,-22.584636,-0.826599,1.1796195,0.0442445,-0.056678,0.2618965,0.036556,101.595,75.45,8.945,1.48614075,15.228947,0.2556205,9.6641665,9.7825,10.70750025,11.02125,11.16250025,-74.87052525,-0.528169,0,0,-3.31957975,0.2333335,265.761937,335.43155275
2,21.25,409.0882845,8.6408645,0.66123675,-25.785794,-22.35442375,-1.4163215,0.9511415,0.0584655,-0.051889,0.2955605,0.0378055,101.606,76.645,8.4875,1.44017575,14.5735795,0.26942475,9.39166675,9.655,10.539167,10.98625,11.159167,-71.21608675,-0.528169,0,0,-3.150788,0.266667,265.62450825,334.5216915
2,21.75,407.489175,8.780493,1.1946805,-26.31805825,-22.04292,-1.619065,1.00575425,0.04229775,-0.05236725,0.273355,0.03820725,101.61,78.52,7.878,1.321752,14.4423605,0.251323,9.223333,9.5316665,10.3533335,10.9275,11.185,-70.6018395,-0.528169,0,0,-3.1695425,0.25000025,264.4006705,331.0659525
2,22.25,408.848392,8.606719,1.166927,-25.990116,-23.4305595,-1.500185,1.06039275,0.04880675,-0.04739525,0.26085375,0.03705775,101.624,78.795,7.833,1.255301,14.37244825,0.265825,9.13,9.445,10.18,10.8675,11.176667,-71.16408325,-0.528169,0,0,-3.075769,0.3166665,265.15065225,329.2453045
2,22.75,407.9471315,8.7701715,1.2374965,-26.61709925,-22.2027685,-2.985164,0.86289675,0.05406125,-0.04912425,0.28396525,0.03958075,101.619,79.9075,7.727,1.117116,14.2029565,0.2683345,8.9916665,9.2866665,10.02,10.8241665,11.185,-69.44595875,-0.528169,0,0,-3.150788,0.333333,265.11338625,329.3178445
2,23.25,407.7821505,8.6297845,1.029289,-26.2271125,-25.816965,-1.721608,0.891422,0.045678,-0.049831,0.26083,0.037583,101.622,81.25,7.6405,1.016835,13.860099,0.2606585,8.859167,9.10458325,9.91083325,10.78750025,11.188333,-67.7002165,-0.528169,0,0,-3.0382595,0.333333,263.792229,328.2205945
2,23.75,407.361968,8.26362,1.453546,-26.565557,-24.78197225,-2.201907,0.862269,0.048509,-0.048713,0.279785,0.035334,101.63,79.805,7.29075,0.95875075,13.726191,0.2413005,8.729167,9.02875025,9.79000025,10.71875,11.20583325,-64.8708105,-0.528169,0,0,-2.925731,0.333333,266.0270555,327.7561895
3,0.25,416.5478355,9.210333,2.68852175,-27.07823875,-28.71461075,-1.157883,1.08359225,0.06163075,-0.062593,0.2835135,0.05395225,101.59025,75.02,9.145,1.2564525,15.19911525,0.2682885,10.934167,11.39125,11.73999975,12.46125025,12.5175,-76.076163,-0.528169,0,0,-3.150788,0.5,271.3237135,337.694395
3,0.75,415.4892775,9.4443705,3.2497185,-26.86531925,-29.6046105,-1.5670565,1.0915465,0.057937,-0.057828,0.30567325,0.0495385,101.5915,75.1025,9.325,1.23504125,15.0932265,0.286848,10.8208335,11.25,11.61833325,12.39999975,12.50500025,-77.940029,-0.528169,0,0,-3.225806,0.4333335,272.9790755,335.5824945
3,1.25,414.44004,9.106867,2.4313365,-27.0628345,-34.332413,-1.604226,1.0311375,0.053799,-0.07379825,0.293869,0.058948,101.5925,77.6225,8.9125,1.21395475,15.11722025,0.27623775,10.6825,11.10125,11.549167,12.35,12.5183335,-77.6698235,-0.528169,0,0,-3.225806,0.4,271.275956,337.9792145
3,1.75,413.479681,9.255641,2.0134815,-26.98770025,-26.712277,-1.348936,1.1278645,0.06003025,-0.064375,0.30517125,0.05624675,101.59725,78.03,8.83,1.16840325,14.97174425,0.275441,10.601667,10.965,11.52166675,12.29125,12.513333,-76.4810465,-0.528169,0,0,-3.225806,0.4,271.840666,337.6493475
3,2.25,415.240614,8.986664,1.40114875,-26.84026,-30.67488675,-1.060572,0.985531,0.05704425,-0.0704175,0.314344,0.05180425,101.59425,79.375,8.3975,0.91079325,14.74989625,0.24990075,10.525833,10.82500025,11.42749975,12.2308335,12.52249975,-75.1502425,-0.528169,0,0,-3.225806,0.4,271.6191325,335.7815175
3,2.75,414.27248575,9.21944575,1.997447,-27.354376,-32.986038,-1.621045,0.9809705,0.0547495,-0.06188025,0.33686025,0.0479285,101.60925,81.15,8.38,0.9444535,14.61975,0.27650775,10.42249975,10.72708325,11.3116665,12.17833325,12.5216665,-71.983111,-0.528169,0,0,-3.225806,0.4,271.360456,334.2254955
3,3.25,413.190491,9.3188515,2.24817575,-27.27757625,-26.41803025,-2.25163125,1.067021,0.055967,-0.05156475,0.2924095,0.05697375,101.57925,81.4,8.2425,0.92280425,14.6062395,0.26748925,10.3166665,10.64125,11.2033335,12.12875,12.52583325,-72.722581,-0.528169,0,0,-3.075769,0.4,273.5484465,333.013774
3,3.75,413.27994375,9.51791575,2.530766,-27.87411,-28.62959225,-2.31433,1.044078,0.0614635,-0.06823525,0.3295185,0.05727525,101.573,82,7.737,0.795686,14.25214125,0.25918775,10.16750025,10.57875025,11.139167,12.08875,12.5358335,-72.1792875,-0.528169,0,0,-3.1132785,0.5,273.7576965,331.9458095
3,4.25,412.737886,9.5754095,1.374337,-27.600837,-31.19813,-1.142272,1.01406075,0.052873,-0.0659545,0.30847175,0.0539785,101.58075,81.8,7.9805,0.85759925,14.37621025,0.254569,10.0483335,10.45625,11.09666675,12.04125,12.55249975,-71.532896,-0.528169,0,0,-3.150788,0.466667,272.0982125,330.755656
3,4.75,413.16421125,9.348186,2.0955275,-27.19125075,-27.58576725,-1.020747,1.03899125,0.05238025,-0.07051675,0.29266325,0.05241675,101.597,83,7.86425,0.8191045,14.22303825,0.25175575,9.95166675,10.37708325,11.05666675,12.000833,12.56166675,-69.8161635,-0.528169,0,0,-3.150788,0.4,272.384407,330.5336725
3,5.25,412.36712325,9.38947225,1.8940035,-27.04234025,-23.284259,-2.3538925,0.88702825,0.0519015,-0.053194,0.2776505,0.0429695,101.61725,83.1,7.3185,0.66299725,14.11772275,0.240707,9.8475,10.26791675,11.013333,11.95833325,12.57416675,-65.2385085,-0.528169,0,0,-2.925731,0.4,275.402625,329.062798
3,5.75,413.022193,9.29257,1.11697625,-27.472888,-24.05528425,-1.239498,1.01787575,0.05453425,-0.0497145,0.2927665,0.0427735,101.62125,83.975,7.2515,0.6195715,14.09129925,0.237029,9.7075,10.15875025,10.913333,11.9225,12.5733335,-67.426225,-0.528169,0,0,-2.475619,0.4,274.1113035,330.587498
3,6.25,413.426672,9.095521,1.774433,-27.047862,-22.5377305,-2.96719675,0.952763,0.05788175,-0.04817025,0.29403425,0.04536175,101.6275,84.5,7.22925,0.57013475,13.9826595,0.24439725,9.680833,10.11125025,10.831667,11.85833325,12.54666675,-51.1362025,0.880282,4.111111,0.209644,-0.225056,1.133333,272.94752,331.4331675
3,6.75,411.6580275,9.3988655,-0.2675795,-24.47981,-19.84648975,-0.193284,0.9488965,0.0576925,-0.06104125,0.27716175,0.05864125,101.66,82.25,7.64625,0.639551,13.7798255,0.21296525,9.7225,10.08125,10.7833335,11.76958325,12.53249975,-17.1934935,25,36,1.467505,19.467367,5.1333335,274.75799,338.387294
3,7.25,408.494523,9.7753885,-3.28407025,-18.334931,-9.194866,6.7534455,1.2145075,0.0845555,-0.06330075,0.31129775,0.1005105,101.6955,78.39,8.9125,0.84123875,14.23487825,0.1800775,9.80666675,10.15750025,10.7525,11.70958325,12.49833325,15.718783,75.352113,122.444444,4.5073375,60.84021,13.2,275.974103,349.4447575
3,7.75,405.651385,9.847489,-6.836073,-11.0736655,-2.183318,29.788599,1.3735685,0.123135,-0.0913,0.3559615,0.148022,101.69625,74.01,9.93,1.0893335,14.90382125,0.1711195,10.04166675,10.28291675,10.7375,11.65375,12.47916675,56.562701,116.725352,238.4444445,9.4339625,121.867967,24.2666665,277.735286,357.2126165
3,8.25,402.9452115,9.78181175,-9.9060035,-4.7816405,7.3383015,47.2073635,1.60708875,0.13867225,-0.118296,0.44199825,0.186081,101.7,68.79,10.8625,1.35834525,15.61807775,0.21308375,10.356667,10.4625,10.7491665,11.61875,12.494167,89.3970595,136.443662,347.333333,12.9979035,177.456864,34.4,277.955592,363.732838
3,8.75,400.23286625,9.851545,-11.58108325,1.0329365,13.7660745,67.09253,1.70029625,0.1630055,-0.13830375,0.48796575,0.21791825,101.714,65.79,11.54,1.965068,16.20145,0.24620225,10.5958335,10.5775,10.7983335,11.5775,12.498333,150.149883,153.25704225,499.111111,18.4486375,256.6016505,47.5,276.8718355,369.682106
3,9.25,399.697233,10.14889925,-13.904795,7.1219295,29.97448725,79.7561365,2.017524,0.1808905,-0.1506275,0.565618,0.238547,101.7315,61.055,12.24,2.548823,16.815836,0.30317425,11.18833325,10.88333325,10.95166675,11.56375,12.52500025,203.7120035,155.1056335,674.777778,25.157233,344.5236305,68.3666665,279.501656,376.7015625
3,9.75,398.25626625,10.01605975,-15.537968,13.0959245,43.042252,101.5054975,1.9145765,0.18350075,-0.14883225,0.63608425,0.2528835,101.7425,57.8325,12.94,3.313584,17.241856,0.324268,11.72250025,11.32125,11.156667,11.5875,12.5316665,231.792938,157.92253525,751.2222225,27.3584905,389.0472615,74.333333,281.5946375,381.4161355
3,10.25,397.62481,9.960158,-15.513391,20.0976285,53.3267865,124.047819,1.943054,0.182334,-0.1576255,0.669392,0.262526,101.73,54.93,13.4625,3.800843,17.887171,0.372627,12.3483335,11.775,11.4083335,11.6708335,12.55,302.93071775,161.83978875,899.44444425,31.1844865,451.7816955,84.216667,282.05258525,387.697595
3,10.75,396.97184025,9.9275405,-16.5426415,26.71397225,63.775318,139.66728075,1.862043,0.192754,-0.153894,0.697163,0.273447,101.708,53.65,13.99,4.447966,18.368829,0.402686,12.7916665,12.3,11.6766665,11.7016665,12.5583335,297.233157,168.838028,974.4444445,34.3815515,501.65041275,95.5166665,284.8328415,390.36318
3,11.25,396.21952625,9.83409925,-16.764096,33.100453,62.636794,160.4809505,1.724153,0.193409,-0.1616765,0.741984,0.278402,101.714,51.13,14.395,5.1766525,18.39133,0.4289755,13.2,12.685,11.89,11.7275,12.5666665,372.7913475,177.288732,1081.38888875,36.79245275,558.0457615,102.34999975,289.904994,397.648546
3,11.75,395.643617,9.741755,-17.81350575,37.704911,72.241493,161.839258,1.953531,0.216053,-0.17591,0.764798,0.28303,101.694,49.115,14.91,5.789513,18.762599,0.448745,13.64250025,13.11125,12.10500025,11.72749975,12.50999975,345.8997985,176.62852075,1034.4444445,34.591195,526.66916775,100.383333,291.10430275,398.466931
3,12.25,394.994877,9.66460975,-17.32379,36.7828835,56.9855645,163.6669725,1.9818535,0.196845,-0.18240175,0.7516875,0.27964025,101.657,46.5275,15.175,6.1961385,18.87525175,0.388489,13.6575,13.42291675,12.34583325,11.80125,12.49500025,324.321851,190.536972,935.333333,35.220126,466.091523,93.6,296.18857,397.354994
3,12.75,394.24761425,9.6573155,-17.3590755,35.367196,50.85805275,175.251359,1.98217625,0.19351225,-0.16977475,0.76928775,0.277848,101.617,42.9275,15.6275,6.63335625,19.14540825,0.41041325,14.1891665,13.575,12.56249975,11.86041675,12.48500025,329.74477,188.33626725,959.111111,33.333333,498.949737,91.933333,298.176441,399.309129
3,13.25,394.98759225,9.638318,-16.314816,35.458708,54.75009875,173.02362775,1.85894775,0.18056225,-0.180477,0.788399,0.2782265,101.559,41.6975,15.985,7.044535,19.24589825,0.38031,14.52999975,13.72,12.81749975,11.91625,12.49833325,330.737732,184.50704225,989.555556,33.333333,518.454614,95.8,298.655791,400.65265
3,13.75,395.06923725,9.72413025,-15.175345,33.935151,46.404388,156.80001725,2.0226645,0.18477,-0.169533,0.751051,0.2680015,101.55,40.53,16.17,7.0578765,19.483569,0.3544895,14.710833,13.935,13.08166675,12.01875,12.486667,294.8468255,180.28168975,916.2222225,32.7044025,474.643661,95.4,300.572539,401.4844105
3,14.25,394.63497425,9.43856075,-13.895018,30.1014015,36.605045,145.66931025,1.820931,0.18269,-0.167297,0.7089995,0.2569425,101.52,40.625,16.1475,7.01120625,19.522381,0.3266415,14.8525,14.19125,13.31250025,12.12125,12.47,283.391942,171.1267605,891.333333,31.656184,455.738935,90.666667,300.907287,399.518908
3,14.75,394.36600275,9.442981,-13.104929,24.265829,14.6513905,129.0531725,1.8818225,0.1725755,-0.1564015,0.690897,0.245054,101.51,38.29,16.145,7.632367,19.7252835,0.2452535,14.960833,14.295,13.43416675,12.22708325,12.46249975,207.306667,167.5616195,706,26.834382,346.436609,70.4,298.085479,395.648947
3,15.25,394.593722,9.514656,-11.7869195,16.8479155,5.7758665,118.569667,1.984747,0.165474,-0.1641665,0.6654895,0.2318005,101.4825,39.0375,16.2825,7.70421025,19.688845,0.191093,14.8566665,14.29375,13.58583325,12.3325,12.46500025,172.7250235,155.63380275,592.222222,21.383648,301.425356,58.4,299.98708225,391.51544375
3,15.75,394.279178,9.779096,-8.968806,12.0827965,-4.2497215,95.9885405,1.909755,0.1731405,-0.174872,0.609734,0.206537,101.43875,39.925,16.2025,7.51149725,19.836255,0.1583445,14.805833,14.37125,13.72999975,12.45,12.4791665,123.69146425,150.26408425,492,18.658281,257.23931,47.2,298.023022,387.864044
3,16.25,393.628734,9.755691,-7.2366325,7.510882,-10.9888555,74.6151855,1.933392,0.1451035,-0.179408,0.508214,0.1856885,101.455,40.4725,16.02,7.070329,19.7040745,0.14479,14.70583325,14.41249975,13.823333,12.57125,12.49749975,75.42482075,138.95246475,313.777778,12.159329,159.414854,35.8,295.869756,386.83238675
3,16.75,394.2629635,9.738809,-4.032001,2.301867,-21.8078945,50.9427595,1.8254295,0.1364765,-0.142063,0.397923,0.163564,101.44325,42.02,15.38,6.4540815,19.7340705,0.153683,14.36500025,14.28375,13.8883335,12.635,12.50416675,36.44820375,113.600352,240.222222,8.385744,118.604651,22.866667,293.956344,381.90448325
3,17.25,395.8041985,9.9223405,-1.103352,-2.5139465,-30.1270995,21.83777625,1.80281,0.1108165,-0.11242,0.315694,0.1452315,101.4495,45.6425,15.15,5.50831125,19.454404,0.19630225,14.1391665,14.045,13.878333,12.715,12.52583325,-7.98530025,77.2447185,131.111111,4.821803,65.191298,14.333333,292.14170375,374.876545
3,17.75,399.225159,9.992451,0.3349755,-7.2498965,-34.1736835,3.755911,1.6438535,0.0651075,-0.098483,0.2297815,0.077982,101.47325,49.5375,14.165,4.6955015,19.0664245,0.2144415,13.8108335,13.76208325,13.853333,12.7825,12.5575,-49.2423955,34.6390845,48.8333335,1.677149,22.7869465,5.2,289.4486645,367.143782
3,18.25,402.54206975,10.03235775,1.236527,-14.2590505,-33.7881555,1.9271845,1.4668375,0.0615575,-0.071832,0.259144,0.062451,101.48325,54.6575,13.6125,4.03573625,18.6119445,0.25101075,13.6116665,13.6325,13.794167,12.84125,12.573333,-74.3880795,3.34507,4.888889,0.209644,-1.050263,0.4,284.0225995,358.401049
3,18.75,406.496685,10.035231,2.2389105,-19.730111,-32.316281,0.814525,1.49662,0.0578635,-0.0674075,0.2580125,0.0493215,101.46525,59.825,12.9675,3.4096825,18.2121655,0.275277,13.32249975,13.5075,13.6975,12.86375,12.5575,-79.826921,-0.352113,0,0,-4.051013,-0.066667,282.8221,350.9781285
3,19.25,410.3664955,10.0112445,1.7920295,-21.9497615,-32.1466375,0.031426,1.550295,0.060159,-0.0625295,0.2722985,0.0569365,101.477,64.41,12.2025,2.818572,17.650377,0.2688175,12.969167,13.16999975,13.5516665,12.84875,12.5283335,-78.7269615,-0.528169,0,0,-3.750938,0.133333,280.992714,349.9088165
3,19.75,412.061916,9.930015,2.4219025,-22.9176995,-33.7564285,0.00576825,1.468149,0.0602165,-0.06397,0.278162,0.05413,101.5,66.1625,11.5325,2.3517975,17.185016,0.279912,12.765833,12.915,13.376667,12.83625,12.51666675,-78.71637,-0.528169,0,0,-3.750938,0.2,279.702931,347.5879925
3,20.25,410.845881,9.978388,1.67162125,-24.0274105,-32.083463,-0.086842,1.389106,0.0554335,-0.071986,0.279864,0.060727,101.516,68.705,10.8875,2.12903025,16.881293,0.2640775,12.57833325,12.68708325,13.13166675,12.85875,12.51833325,-78.043675,-0.528169,0,0,-3.525881,0.333333,275.223948,345.7800215
3,20.75,412.09695625,9.70641775,2.58843975,-25.070479,-32.856434,-0.73436275,1.385273,0.066637,-0.0639805,0.2981445,0.065766,101.5175,69.685,10.75,1.91315925,16.6009845,0.253395,12.35583325,12.52916675,13.00666675,12.87375,12.51250025,-76.812804,-0.528169,0,0,-3.4696175,0.333333,275.2747495,345.0772105
3,21.25,413.45485325,9.710563,3.358043,-25.335062,-31.69697675,-0.47630925,1.4510695,0.066821,-0.070143,0.29116,0.064533,101.52875,70.735,10.515,1.74158,16.428317,0.28249225,12.139167,12.36125,12.84750025,12.8675,12.5133335,-78.705861,-0.528169,0,0,-3.375844,0.466667,273.4762,343.411718
3,21.75,413.85761175,9.5916625,2.728328,-26.325373,-34.273325,-0.57940975,1.3944365,0.060851,-0.0660205,0.297288,0.056203,101.538,72.12,10.305,1.7071545,16.1876865,0.2887945,11.946667,12.2325,12.69,12.82875,12.50916675,-79.325877,-0.528169,0,0,-3.31957975,0.333333,271.828182,340.3031145
3,22.25,413.005382,9.482121,2.60858475,-26.560673,-33.027281,-1.601257,1.333271,0.0653785,-0.079299,0.273148,0.0651775,101.54775,73.17,9.725,1.617425,15.976197,0.2896435,11.7058335,12.0825,12.53,12.7775,12.50833325,-79.5032165,-0.528169,0,0,-3.31957975,0.533333,270.6689165,341.0111165
3,22.75,415.119728,9.4211295,2.855346,-26.660263,-34.725627,-0.93029325,1.1931505,0.0667615,-0.091471,0.2877425,0.0608375,101.5655,72.76,9.67,1.5049345,15.7532,0.272873,11.495833,11.9,12.36750025,12.7375,12.51500025,-80.150879,-0.528169,0,0,-3.225806,0.533333,270.9174695,340.5733395
3,23.25,414.64365125,9.3414975,2.55074175,-25.7622565,-32.60860025,-1.299034,1.137147,0.0617775,-0.08392525,0.256236,0.0496995,101.58,74.14,9.54,1.463825,15.721461,0.2667655,11.4275,11.71,12.2358335,12.70125,12.530833,-78.6869175,-0.528169,0,0,-3.150788,0.466667,270.8227215,339.7795655
3,23.75,414.85794,9.3408255,2.54591375,-26.57927475,-34.874199,-0.9625105,1.222706,0.056107,-0.07979,0.2521545,0.056026,101.58225,74.87,9.52,1.374733,15.5399595,0.2826985,11.30833325,11.5675,12.11416675,12.6625,12.5375,-79.058287,-0.528169,0,0,-3.225806,0.5166665,270.3768595,339.747692
4,0.25,409.061795,9.941603,4.33124225,-20.765184,-52.12364075,-0.0151515,1.91862475,0.10710375,-0.15124725,0.36219825,0.12023425,101.39,68.0875,10.465,1.834461,15.55430025,0.269277,13.470833,13.78375,14.5316665,15.0475,14.8941665,-83.597596,-0.352113,0,0,-3.225806,0.54999975,277.514167,349.421977
4,0.75,408.953575,9.923043,4.2530045,-21.1676565,-52.162658,0.033783,1.8040295,0.10632625,-0.1486375,0.38490075,0.118059,101.39,69.2725,10.3,1.761161,15.50809525,0.27167475,13.4,13.66625,14.404167,14.99750025,14.90249975,-82.44949375,-0.352113,0,0,-3.35708925,0.533333,276.7917725,348.42758475
4,1.25,409.798153,9.838776,4.05698875,-21.424106,-50.25880675,-1.00620975,1.60120525,0.0944255,-0.143368,0.36502875,0.116673,101.385,70.2,10.06,1.680485,15.4332145,0.26948175,13.350833,13.57833325,14.31999975,14.9525,14.91583325,-80.78493225,-0.352113,0,0,-3.150788,0.533333,276.66661725,347.4872
4,1.75,409.3474715,9.7922565,3.975692,-21.71326525,-50.80172825,-0.335308,1.47194075,0.0991165,-0.1570425,0.307822,0.114593,101.39925,70.8675,10.145,1.6112245,15.3064485,0.2702255,13.27833325,13.5133335,14.2375,14.9025,14.91583325,-80.95486975,-0.352113,0,0,-3.150788,0.533333,277.403927,346.56851725
4,2.25,409.7898295,9.5181755,3.953254,-21.855169,-50.260194,-0.640138,1.2656125,0.07991075,-0.1507935,0.350354,0.0854465,101.4,72.62,9.845,1.567073,14.90308,0.2638945,13.20249975,13.430833,14.1558335,14.85375,14.91333325,-80.309232,-0.352113,0,0,-3.225806,0.4,276.5068395,344.1951275
4,2.75,409.119156,9.254034,4.068386,-21.865547,-46.71312275,-1.928177,1.2696295,0.076195,-0.14362725,0.32833,0.0869765,101.4,73.0375,9.79,1.547276,14.82785025,0.28136075,13.0691665,13.36041675,14.06333325,14.79375,14.9458335,-79.6244425,-0.528169,0,0,-3.225806,0.533333,276.258188,342.65217875
4,3.25,409.439493,9.508873,4.091574,-22.026409,-45.60330125,-2.118738,1.26934775,0.08752275,-0.120816,0.3449035,0.0885745,101.4,72.51,9.605,1.4829395,14.621296,0.26884425,12.89166675,13.27625025,13.970833,14.76000025,14.935,-78.898491,-0.528169,0,0,-3.300825,0.466667,275.5151955,342.07373275
4,3.75,409.859995,9.62209125,3.544776,-22.314652,-48.07724825,-1.185923,1.2302215,0.070363,-0.116104,0.36054525,0.07056375,101.4,73.2525,9.39,1.3357465,14.54953025,0.282163,12.71916675,13.1225,13.88750025,14.6975,14.93083325,-78.39848925,-0.528169,0,0,-3.225806,0.4833335,274.8112585,341.860881
4,4.25,409.629175,9.655425,3.675602,-22.102004,-48.088348,-1.1160015,1.2004415,0.066519,-0.117437,0.369,0.0703145,101.4175,74.8475,9.21,1.262067,14.4467135,0.2656295,12.64916675,12.99,13.80999975,14.64500025,14.935833,-78.945299,-0.528169,0,0,-3.2070515,0.333333,274.879672,339.148413
4,4.75,410.4547665,9.490999,3.4632215,-21.949552,-44.73308775,-1.2064015,1.2376795,0.0677195,-0.11335725,0.33849625,0.0694445,101.4045,75.55,8.71,1.18033575,14.3119595,0.280886,12.54666675,12.90041675,13.74249975,14.59250025,14.928333,-78.46487625,-0.528169,0,0,-3.150788,0.41666675,272.60531475,339.10304075
4,5.25,411.2501985,9.7573325,3.22689425,-22.29730775,-41.0918475,-2.7546725,1.268315,0.06968125,-0.0914285,0.3334875,0.072868,101.424,77.575,8.5225,1.13347325,14.20137375,0.27967925,12.4525,12.81875,13.6616665,14.53624975,14.92249975,-76.04928425,0,0.222222,0,-2.250563,0.733333,273.49370525,338.640553
4,5.75,410.9480435,9.8271885,1.676974,-22.3792965,-39.67866975,-0.743784,1.23738325,0.06570825,-0.10013775,0.29551,0.067044,101.447,76.4025,8.585,1.1785755,13.9414255,0.251399,12.30249975,12.71833325,13.589167,14.48499975,14.916667,-54.397723,8.40669025,14.22222225,0.628931,5.87021775,2.866667,273.1779285,339.53994925
4,6.25,408.3143755,9.98719425,-1.09020775,-19.8055305,-27.62291325,3.227706,1.12486775,0.07735925,-0.12268225,0.34233625,0.088904,101.482,75.9075,9.1,1.328511,13.80135425,0.22577825,12.21000025,12.5825,13.50333325,14.43625,14.90083325,-10.67145525,53.5211265,81.6111115,3.983229,50.937734,14.06666675,274.209277,347.2515325
4,6.75,404.834305,10.319039,-4.7167675,-15.062118,-15.7104705,22.909618,1.204979,0.12539025,-0.138159,0.38630525,0.14671425,101.50575,71.1,10.6475,1.969895,14.7837235,0.19000725,12.30916675,12.66,13.4083335,14.39375,14.889167,30.693705,98.37147875,195.83333375,10.744235,133.43960975,33.78333325,274.9740665,359.025389
4,7.25,402.32778,10.487492,-9.0092565,-10.12976975,-5.021407,49.753005,1.6102565,0.17582,-0.1741925,0.45347325,0.196199,101.533,66.8725,11.935,2.5072425,15.4990785,0.22322,12.50000025,12.779167,13.35999975,14.35833325,14.89083325,77.29017325,124.8239435,320.05555575,16.404612,193.84846225,50.08333325,276.1576445,367.19582175
4,7.75,400.84595375,10.481979,-13.08653175,-5.358581,6.66723475,72.07759925,2.075401,0.20176375,-0.203255,0.5084935,0.2436665,101.53875,63.6625,12.565,3.106666,16.4337735,0.22200775,12.71666675,12.88541675,13.3758335,14.33625,14.883333,155.53909875,140.8450705,503.166667,24.371069,302.9632405,75.3166665,276.94912425,374.22688175
4,8.25,398.811459,10.3863805,-16.794012,-1.43546725,24.05075275,103.3996615,2.468635,0.226342,-0.21179225,0.64534175,0.2647665,101.528,58.8025,13.06,3.709056,17.00851725,0.27169525,12.99666675,13.0525,13.4716665,14.29875,14.88083325,201.7859635,152.86091525,639.5,27.4633125,346.32408075,83.466667,280.14581175,378.74407125
4,8.75,397.94645925,10.25256025,-20.22463275,3.6369035,39.06715525,127.726502,2.50484475,0.23880675,-0.210083,0.72701025,0.29163475,101.5125,56.3875,13.6875,4.36695675,17.2662285,0.3244795,13.2133335,13.37250025,13.5533335,14.29,14.88583325,275.79088625,162.10387325,806.1666665,35.0104825,456.020255,103.56666675,282.9412205,384.970942
4,9.25,396.4590775,9.944937,-21.76281675,8.51319325,48.53799675,142.863673,2.50791,0.23600025,-0.20942775,0.71170675,0.3040115,101.53725,51.4625,14.385,5.017946,17.668749,0.33868475,13.5625,13.48125,13.6058335,14.30375,14.8866665,358.06886625,173.8116195,989.5555555,42.400419,588.1470365,129.433333,286.864871,390.6225775
