DOY2,HR2,FC,LE,H,G_1_1_1,G_1_1_2,G_1_1_3,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,G_2_1_1,G_3_1_1,NEE
2,14.75,-2.14985625,16.4777,29.97630543,-2.1,-2,-1.1751,396.5905,3.994,88.90545,2.3795071195,0.2,2.413595,1.1686675,1.687475,40.390165,326.118855275,167.13333,27.96,261.065,325.35,88.2225,0.757,0.81,1.07,1.48,2.502,3.858,0.27,0.8,0.7925,0.3959,1.4075,-2.04952,-2.00175,-0.2915
2,15.25,-2.035,12.7617496,17.43039131,-2.1,-2,-1.2,396.78875,4.101705,88.92429,2.492625,0.17,1.82789,1.225025,1.55965,40.5885,265.045,133.2075,25.23,257.884,323.535,65.5365,0.674,0.8215,1.0805,1.514,2.4975,3.86425,0.29,0.779399546,0.77,0.401195496,1.35472,-2.05001,-2.0016,-0.25725
2,15.75,-1.59,7.8826401445,4.9354,-2.1,-2,-1.0006,396.99975,4.1,88.9285225,2.222,0.156251037,1.737435,0.998,1.4385,41.5375,210.0015,100.3675,21.4925,254.78465,321.431665,39.54335,0.62825,0.76175,1.071,1.5225,2.47925,3.8285,0.27,0.74,0.7384244135,0.36145,1.33375,-2.05065,-2.00145,-0.123
2,16.25,-1.19,5.26113,-9.81757,-2.126685,-2,-1.0006,397.335,4.110225,88.926625,1.96281,0.133603333,1.463,0.77035,1.2775,42.33,142.8645,68.488335,13.716665,250.74025,320.4083575,12.0825,0.5085,0.65275,1.065,1.5245,2.48,3.832,0.24,0.669,0.57,0.3132,1.286805,-6.90003,-2.00145,-0.094
2,16.75,-0.734,2.117524164,-22.67,-2.7920825,-2,-1.0006,397.37,4.18575,88.9317325,1.707345,0.14,0.73896,0.516,0.830725,46.77333,64.905,30.783335,6.552335,249.8125,318.0925,-26.0825,0.44,0.6665,1.0515,1.5995,2.483,3.84475,0.2,0.56278134,0.5,0.26,1.1452024975,-10.89289,-2.0017,0.26775
2,17.25,-0.38125,-0.01649,-36.735,-3.1922,-2.225,-1.0006,397.35,4.3,88.92,1.3,0.16,0.29785,0.15,0.615165,51.5908325,21.6635,3.9975,0.881,250.77015,315.2,-60.02473431,0.426,0.66,1.075,1.587,2.493,3.84,0.166,0.54655,0.4725,0.22804,1.06,-10.97232,-2.00195,0.4425
2,17.75,-0.01,-0.3799,-42.559794275,-4.395,-3.5554,-1.2586,397.65,4.302805,88.9203,0.944805,0.1713,-0.4033,-0.319985,-0.0073335,55.4225,1.061,0,0,248.695165,312.6,-73.3665,0.37,0.61,1.05925,1.577,2.49,3.843,0.1296,0.4638725,0.44,0.160861446,1.0375,-10.9029,-2.002085,0.65925
2,18.25,0.0825,-0.6729,-40.496245,-6.7,-6.4987,-1.458625,397.2,4.238756292,88.944355,0.29735483,0.1671,-0.9836,-1.058665,-0.82,60.07,0,0,0,250.4,308.85,-69.588335,0.33,0.604,1.02225,1.574,2.467,3.816,0.1,0.45,0.43,0.14,0.995135,-8.5767,-2.00245,0.60525
2,18.75,0.06,-0.77,-37.6953,-8.429275,-8.20915,-1.45865,397.725,4.3,89.0022125,-0.41,0.17045,-1.616415,-1.50785,-1.1785,63.00167,0,0,0,249.115,306.265,-67.315,0.165,0.5475,0.992,1.58075,2.47375,3.80725,0.092269155,0.424105,0.41515688275,0.1171325,0.93425,-8.98298,-2.0026825,0.608
2,19.25,0.0783541,-0.5888,-38.2140075,-9.00926,-8.4,-1.2,398.2,4.3,89.0005,-0.88,0.1781775975,-2.046975,-1.894,-1.46485,64.374975,0,0,0,247.75,304.93,-68.341665,0.09,0.49,0.979,1.561,2.456,3.794,0.08,0.39,0.38,0.1,0.96,-8.305345,-2.0033,0.69875
2,19.75,0.127,-0.675,-38.3070813925,-9.6,-9.39675,-1.5505,398.442,4.2553471855,88.99351,-1.0972816605,0.18734,-2.2508,-2.35,-1.686,65.785,0,0,0,246.73,303.96667,-67.04333,0.039,0.445,0.9625,1.561,2.45,3.778,0.07,0.36,0.4066,0.09341,0.897405,-8.451465,-2.003675,0.666
2,20.25,0.135,-0.753,-39.5398,-9.7,-10.2135,-2,399.125,4.246155,88.995,-1.3733375,0.1983425,-2.9100875,-2.442,-2.01975,66.06,0,0,0,245.31,302.632475,-66.835,-0.07825,0.42,0.9425,1.54625,2.46725,3.78075,0.07,0.3305125,0.386375,0.09,0.87,-10.821335,-2.002975,0.60875
2,20.75,0.1921075,-0.7165392955,-44.8014875,-10.15982,-10.3,-2,399.7,4.1725425,89.009675,-1.58,0.1959,-3.050185,-2.501,-2.08275,66.753,0,0,0,242.7025,301.899975,-66.0916675,-0.1375,0.38125,0.94,1.53525,2.461,3.7645,0.07,0.35,0.378285,0.07,0.86617,-13.515445,-2.0033,0.532
2,21.25,0.28,-0.813585,-42.2446075,-10.6,-10.3,-2,400.3957,4.21165,89.01563,-1.84,0.2,-3.05581,-2.7117,-2.4,67.243,0,0,0,243.1725,300.8324975,-65.8075,-0.19675,0.36125,0.9285,1.53175,2.451,3.77225,0.071,0.35,0.38,0.08,0.9045,-12.3388975,-2.3282325,0.647
2,21.75,0.26,-0.688,-40.084,-10.6,-10.08575,-2.00155,400.59575,4.209525,89.04617,-2.14,0.196264682,-3.16653,-3.098,-2.58225,67.65,0,0,0,242.215,299.3875,-64.7983325,-0.22675,0.3225,0.921,1.52625,2.452,3.7725,0.07,0.32,0.38852,0.070071797,0.89,-11.4253625,-3.003815,0.78725
2,22.25,0.2325,-0.6875,-35.5224,-10.45,-9.7687,-2.0019,401.059575,4.15539,89.061,-2.5575,0.2,-3.356205,-3.32,-2.84275,67.623335,0,0,0,240.93,298.2125,-65.0375,-0.3425,0.29225,0.896,1.503,2.4485,3.7475,0.06785,0.3324425,0.328969547,0.07283480625,0.840676032,-13.09053,-3.00373,0.6485
2,22.75,0.2375,-0.705,-41.190125,-9.703825,-10.3,-2.003,400.6,4.12046,89.0677725,-2.7075,0.1934575,-3.52958,-3.406,-2.95,68.395,0,0,0,239.63333,297.2241675,-65.4375,-0.37825,0.25675,0.898,1.4995,2.4495,3.76825,0.07,0.319025,0.36664,0.070675,0.86,-14.561445,-3.00376,0.65675
2,23.25,0.3375,-0.79725,-40.608872175,-9.64124,-10.28575,-2.676875,401.075,4.04737,89.08,-2.9775,0.1936275,-3.9723,-3.497,-3.08,70.352525,0,0,0,238.885,295.83,-64.1325,-0.435,0.208,0.9105,1.522,2.4585,3.756,0.06,0.3175,0.38,0.07,0.83,-16.45867,-3.00379,0.661
2,23.75,0.335,-0.5362656435,-43.4935,-10.4595,-9.944,-3,400.4,3.95858,89.071,-3.0609,0.1938288295,-4.18819,-3.675,-3.15,70.468325,0,0,0,237.66,294.63,-64.46,-0.58,0.182,0.9015,1.5,2.46,3.75,0.0695,0.35,0.3827819485,0.077531909,0.86925,-20.44815,-3.00368,0.60925
3,0.25,0.306782,-0.62894217375,-30.70286,-21.525,-15.025,-3.003025,401.7,4.3,89.1775254,-2.13685,0.2,-3.16843,-2.6915,-2.0975,71.86,0,0,0,240.5333,299.47,-62.92,0.019,1,2.5565,3.7735,3.8965,4.1515,0.0513,0.282801655,0.3,0.0612675165,0.87,-24.612435,-3.0036925,0.37275
3,0.75,0.2415,-0.82,-32.0853625,-21.3,-15.3855,-4,401.2,4.3,89.16796,-2.317625,0.2,-3.327375,-2.83835,-2.311,71.75725,0,0,0,238.7,298.23,-63.04,-0.049,0.904,2.446,3.747,3.889,4.1625,0.05836499675,0.262175645,0.3291,0.06,0.8562575,-24.928725,-3.0039475,0.3515
3,1.25,0.25,-0.3425,-34.69175,-20.6,-14.837,-4,401.6405,4.27892,89.14818,-2.49958,0.2,-3.4866225,-3.01415,-2.4643,71.3905,0,0,0,238.63,298,-63.10333,-0.195,0.805,2.4145,3.648,3.8935,4.1425,0.05464580575,0.2761075,0.34,0.0601125,0.826,-26.9431825,-3.004,0.32275
3,1.75,0.363401,-0.61,-31.723,-20.317,-14.13875,-4,402.606007125,4.213575,89.16839,-2.65641,0.190775,-3.487375,-3.108,-2.52,72.0074975,0,0,0,237.7,297.1,-61.47,-0.24825,0.76325,2.376,3.585,3.896,4.14225,0.06,0.295883547,0.3359,0.06,0.872205,-29.93614,-3.0042775,0.40525
3,2.25,0.279,-0.626165,-29.52089566,-19.5976175,-14.025,-4,402.789,4.1999325,89.148552095,-2.84219,0.201,-3.7722025,-3.303835,-2.9235,72.6025,0,0,0,236.3,295.73,-62.27,-0.34625,0.61925,2.2725,3.56675,3.9,4.11,0.06,0.28578,0.330745,0.06,0.858975,-29.7532475,-3.00502,0.3395
3,2.75,0.3067465,-0.4492075,-30.26323,-20.2,-13.32525,-4,401.9692,4.1,89.1277,-3.00391,0.2,-4.3141,-3.412835,-2.9595,73.33175,0,0,0,235.1,294.57,-62.5667,-0.4085,0.557,2.2115,3.52225,3.9275,4.0945,0.06,0.29,0.3390825,0.06,0.81,-29.7649375,-3.00502,0.472
3,3.25,0.26,-0.4765,-31.77721,-19.2,-13.325,-4,401.297165,4.0797875,89.098555,-3.25575,0.21,-4.3192,-3.59235,-3.1225,73.345025,0,0,0,234.77,293.8,-60.3,-0.50275,0.508,2.1035,3.467,3.926,4.131,0.0581,0.28569,0.29495,0.06,0.8502896725,-29.1725925,-3.4380775,0.47525
3,3.75,0.3125,-0.70023,-30.48,-18.386,-13.2,-4,401.54025,3.99683,89.07825,-3.3853,0.20884673475,-4.64915,-3.79035,-3.245,73.8995,0,0,0,234.768,293.3,-59.73,-0.5905,0.4965,2.1055,3.4015,3.913,4.15625,0.052055,0.2665625,0.35,0.06,0.83073,-29.51523,-3.95481,0.44775
3,4.25,0.2642,-0.53,-30.14029,-18.37213,-12.3025,-4,402.237,3.9481575,89.087415,-3.585875,0.215887236,-4.751105,-3.931335,-3.4555,74.115,0,0,0,233.8,291.9333,-60.61667,-0.72625,0.472,2.0545,3.356,3.9135,4.166,0.06,0.29,0.35315,0.06,0.80873,-31.749095,-3.9783825,0.40075
3,4.75,0.220325,-0.54,-28.0795,-19.2,-12.3,-4,402.9575,4,89.08676,-3.7637925,0.22,-5.156095,-4.1465025,-3.6225,74.37,0,0,0,232.8525,291.4058325,-60.6497525,-0.80575,0.44075,1.9785,3.314,3.9175,4.189,0.0678680435,0.3026,0.35748,0.0644564555,0.81159485325,-30.225515,-3.2279425,0.3225
3,5.25,0.20375,-0.54871710675,-28.14,-19.1,-12.3,-4,401.7555,3.9575975,89.080675,-4.0856575,0.2170650395,-5.224625,-4.2955,-3.7575,74.48,0,0,0,231.89,290.2925,-60.4324975,-0.96,0.38,1.945,3.293,3.9435,4.1735,0.06,0.28,0.3297925,0.06,0.8203,-28.8836925,-3.206345,0.296
3,5.75,0.1,-0.62,-26.4045,-18.54946,-12.183,-4,402.51475,3.8664125,89.04345,-4.06768,0.22632,-5.4055,-4.4333925,-3.967,75.78,0,0,0,232.791665,289.15075,-59.8775,-0.98325,0.3445,1.9055,3.22,3.936,4.151,0.05643820275,0.27547,0.2985925,0.06,0.8536575,-27.737555,-3.5053525,0.25375
3,6.25,0.0457655,-0.661,-26.94237,-17.4345,-12.33425,-4,402.3,3.9723,89.104875,-4.1059,0.2146925,-5.4264,-4.3770725,-3.9475,74.6,0.58,0,0,233.741675,289.4416775,-58.0175,-1.038,0.296,1.84325,3.16725,3.96225,4.176,0.05853922225,0.2770075,0.34185,0.06,0.828135,-27.4442775,-3.278635,0.222
3,6.75,-0.213947,-0.5352,-23.0571990475,-16.5,-13.21,-4,402.9435,4.1,89.114285,-3.785,0.212375,-5.3584775,-4.252,-3.6123,75.8174975,19.615425,4.094,0.2375,232.615,291.84835,-44.502978035,-0.9575,0.30075,1.7725,3.1155,3.855,4.1035,0.066,0.271295,0.30114,0.061696178,0.77,-21.8129125,-3.3285575,0.0785
3,7.25,-0.47,-0.60608,-12.25238,-14.9,-12.4,-4,402.2,4.344015,89.1240625,-3.18,0.23072,-4.15912,-3.785,-3.033925,72.4083325,71.38,33.976665,6.549,233.77,297.439,-5.3447,-0.785,0.29,1.7025,3.015,3.792,4.0305,0.06879410925,0.29333213975,0.27,0.087575,0.59,-13.1504925,-3.60529,-0.74125
3,7.75,-1.49,0.771291502,-4.7425,-12.2037,-11.3,-4,401.1,4.4663125,89.168945,-1.7680173645,0.248923471,-2.5465125,-2.716,-1.65,68.5833325,153.0225,71.34,12.0125,238.666665,306.029,30,-0.44,0.29,1.60725,2.9095,3.744,3.952,0.1,0.29,0.292175,0.1239153105,0.49,-5.1532775,-3.4294125,-0.67975
3,8.25,-2.1379425,5.23426,3.6355,-9.576925,-10.225,-4,399.91575,4.6191925,89.17913813,0.09,0.29,-1.063435,-0.91,-0.05,61.925,224.9225,107.315,16.6025,242.35165,316.05,64.8715,-0.10475,0.38375,1.48675,2.751,3.7485,3.92675,0.13,0.36179515375,0.35,0.1958175,0.54413171275,-2.051475,-3.2783275,-1.576
3,8.75,-3.0195,8.08,15.1025,-5.4637,-8.60645,-3.7,398.65,4.5867325,89.18342,1.242655,0.302166484,0.3633,0.15,1.1033,57.0925025,333.875,158.57275,25.2785,246.348335,322.215,98.715,0.125,0.477,1.365,2.665,3.7125,3.9025,0.1737623675,0.43579,0.44096,0.27,0.6975,-2.050475,-3.003625,-2.3815
3,9.25,-3.13,13.106875,28.68,-2.3057,-7.18805,-3.00235,398.3,4.4930475,89.167045,2.125763147,0.355464176,1.3891925,0.795,1.4645,51.44925,380.4175025,179.1475,30.0925,250.2825,328.882525,114.4475,0.37,0.59,1.3885,2.606,3.7175,3.9745,0.1895,0.512779991,0.512425,0.326338116,0.77892,-2.049575,-3.0010175,-2.10875
3,9.75,-3.42775,18.3262425,53.5505775,-2.1269,-3.13775,-2.55,397.38475,4.3476075,89.15393,2.8639675555,0.33741,2.56064,1.40215,2.25365,48.015,503.04725,236.64,36.9,254.275,335.5,165.624,0.763,0.81,1.5125,2.668,3.653,3.9755,0.21436163275,0.583625,0.6197,0.35762,0.90694,-2.048775,-1.0016,-2.06125
3,10.25,-3.643,25.7985,71.158225,-2.1,-1,-2.00055,397.2885,4.23146,89.1476225,3.302843732,0.381365,3.3593,1.881,2.8935,46,593.85,291.27,40.2625,257.55,340.8916925,197.5442787,1.4925,1.18325,1.638,2.74175,3.71825,4.06725,0.25,0.6975,0.66,0.4036,1.0439,-2.048375,-1.0016,-2.09725
3,10.75,-3.739,26.98455,78.86,-1.1,-1,-1.008775,397.4955,4.2394025,89.133015,3.870254583,0.404108486,3.86926,2.404,3.3015,43.6,649.73,309.13,41.42675,259.375,345.8,219.20900675,2.47425,1.66225,1.786,2.735,3.7,4.068,0.25657,0.699625149,0.76,0.42,1.0679,-2.04805,-1.00115,-1.974
3,11.25,-4.09,29.64782717,85.2358,-1.064175,0.00180000000000001,-0.54165,397.5,4.241885,89.126205,4.39,0.41,4.5110025,2.9278325,3.7037,41.82775,720.935,349.95,44.92165,261.6,349.4333,227.941,3.1375,2.36525,1.917,2.7475,3.849,4.14025,0.27936,0.7879575,0.81,0.44,1.24,-2.04775,-1.0007,-2.09275
3,11.75,-3.96,31.07601,102.796635,-1.062525,11.55,0.28333,397.1,4.2,89.120075,4.7575,0.41,5.2796225,3.51,4.23635,39.79225,704.271567175,347.4858325,45.85,264.2,351.23333,229.9,4.55975,3.25475,2.36275,2.77875,3.8575,4.21825,0.27,0.83313996275,0.83241087125,0.4564,1.341475,-2.0475,-1.0003,-1.50275
3,12.25,-3.93,33.61985,95.44,-1.0628,15.7235,1.4,396.9,4.1,89.11031,5.14752,0.45,5.0331125,3.761,4.51075,37.4915,734.14699575,351.435,47.683,265.475,352.95,228.866,5.67225,4.125,2.558,2.81,3.8275,4.1395,0.309750036,0.856274866,0.85,0.4767,1.37505,-2.0478,-1.000225,-1.58425
3,12.75,-3.8055,32.0374075,94.588325,-0.920775,16.85,2,396.265,4.04135,89.09107,5.2527,0.39386,5.885605,4.3,4.745,36.35575,749.8545,370.805,46.798,269.3166675,356.980825,238.00206625,6.5315,4.9795,2.89,2.8475,3.76,4.19,0.32,0.9113,0.9296775,0.48114,1.48982,-2.047475,-1.00015,-2.0925
3,13.25,-3.9325,31.52935,96.9279175,-0.79665,16.175,2.55,395.903,4.08685,89.09,5.5325,0.398275,5.8868875,4.2644975,4.838,34.5788325,690.217525,331.715,46.0615,269.1708325,356.8525,214.7225,7.265,5.7045,3.6225,2.954,3.91575,4.3045,0.32701,0.9775,0.965,0.4790778065,1.548745,-2.04755,-1.000125,-2.1595
3,13.75,-3.975,32.714,92.138,-0.075,13.55,2.925,395.713,4.1404575,89.07,5.701805,0.4109675,5.8132925,4.3945,4.92,34.3435,650.75,318.0275,44.2165,268.4249975,357.6575025,223.2675,7.451,6.078,4.16925,2.97325,3.89225,4.27825,0.33,0.92940453475,0.930725,0.48040085775,1.5,-2.4915725,-1.000025,-1.87025
3,14.25,-3.875,30.4904675,72.40527807,-0.15969,9.175,3,395.8,4.18919,89.06468,5.77157,0.3333,5.6253375,4.519,5.04625,34.735,597.4975,286.01,37.61,268.775,356.1,186.3125,7.42625,6.3965,4.68425,3.2055,3.91575,4.3355,0.36558495625,0.92762426125,0.963233679,0.48,1.6123,-11.5200075,-0.99995,-1.3055
3,14.75,-3.54,29.06966,62.966695,-1.063975,3.772075,3,395.6485,4.11803,89.037,5.7683675,0.3375,5.6791725,4.1816675,4.8173,34.68,492.33,237.5,34,267.3,354.4,152.04,7.124,6.4685,5.0735,3.29,3.90225,4.35825,0.375125,0.98009030525,0.956,0.4849525,1.7328,-4.9706125,-0.99998,-1.99825
3,15.25,-3.4075,26.155,45.661161285,-1.1,-0.5,3.775,394.927,4.215365,89.046,5.6,0.29,5.337425,4.0079175,5.07,35.08,440.57,213.1,29.99525,266.2,351.703,132.17,6.48025,6.17125,5.148,3.41175,3.943,4.30825,0.37328,0.96,0.93938463,0.48906,1.7774575,-2.0486,-1.000125,-1.04525
3,15.75,-3.07675,19.6852751025,31.8412525,-1.1,-0.225,4,395.23075,4.3996425,89.05045,5.32,0.24,5.1233325,3.722225,4.6153,35.624,339.27,162.04,26.62,264.8667,345.98,97.433,5.89325,5.8985,5.2225,3.62,3.94875,4.375,0.36513246425,0.9411,0.87,0.47,1.7777375,-2.04915,-1.0003,-1.219
3,16.25,-2.5143575,16.127688465,18.4593,-2.1,-0.625,3.4833,395.20425,4.4,89.05,5.165662984,0.21,4.56584,3.487725,4.234,37.11,271.13,127.53,21.86,261.77,342.13,65.67,5.284,5.563,5.198,3.83325,3.92975,4.34975,0.34270815,0.860900918,0.823901984,0.4338788725,1.70455,-12.044885,-1.0003,-0.558
3,16.75,-1.8775875,7.916065,2.67825,-3.170385,-1,3.0009,396,4.5,89.0604875,4.78,0.16,3.6771475,3.15025,4.186,37.367,168.57,78.99,14.79,259.23,337.5,29.13,4.8,5.28,5.20175,3.9715,3.9915,4.4655,0.31,0.8343,0.756231878,0.39,1.6,-18.9166725,-1.0003,-0.2575
3,17.25,-1.21,4.720165,-13.45264,-10.5874475,-3.073325,2.783525,396.428,4.6,89.08207,4.37225,0.16,3.3162225,2.7930025,3.661,40.577,99.42,45.438,8.033,259,332.57,-9.04,4.16575,4.85675,5.1065,4.106,4.004,4.4725,0.27,0.72,0.6318,0.33,1.51151,-21.3301375,-1.000325,0.097
3,17.75,-0.38,1.9699,-27.5185,-15.54941,-6.0114,2.1502,396.6,4.7552,89.0986,3.764735,0.156375,2.53689,2.4170025,3.19,44.57,36.14,15.91,3.22,260.27,328.8,-52.7,3.50225,4.471,4.909,4.21875,4.00425,4.4775,0.22,0.61397,0.538143916,0.277023343,1.307505,-24.497805,-1.000625,0.5345
3,18.25,-0.03825,-0.024306503,-37.85,-21.0625875,-9.423825,1.725,397.27925,4.8583,89.09674,3.10856,0.1939872015,1.6760275,1.81075,2.6837,48.51,4.61,0,0,259.086,323.43333,-76.08667,2.79275,3.9865,4.7115,4.29,4.0085,4.46225,0.152998654,0.5533994775,0.48,0.2001758705,1.097052688,-25.5831675,-1.000825,0.5995
3,18.75,0.13604,-0.45436,-40.15,-23.6001675,-12.6265,1,397.46025,4.82355,89.119485,2.51,0.2,1.3185275,1.4817475,2.05,53.06,0,0,0,256.8,319.53,-75,2.1975,3.4625,4.4875,4.32375,4.01825,4.407,0.119,0.451,0.481916859,0.15,1.03101,-25.1435325,-1.0009825,0.85675
3,19.25,0.1934275,-0.33,-41.12387,-23.84039,-14.9,0.075,397.7,4.8468975,89.13525,1.93024,0.21292,0.70471,0.8470025,1.21,56.87,0,0,0,254.7,316.96667,-72.48333,1.6405,2.9815,4.2715,4.33825,4.00075,4.34675,0.09325,0.39,0.44,0.1234,1.05,-25.5751075,-1.0013,0.804
3,19.75,0.19,-0.4251375,-40.1675,-24.1887,-16.85875,-0.40008,398.52887715,4.8123875,89.126375,1.3846175,0.2130843825,0.15298,0.324915,0.698,60.621,0,0,0,253.67,314.2667,-70.5,1.27,2.548,4.092,4.3145,3.97925,4.366,0.09,0.404625,0.41993868175,0.1,0.999875,-25.13513,-1.0016,0.89825
3,20.25,0.23,-0.73535,-38.3461625,-24.218,-16.8,-1,398.93775,4.7897925,89.15075,0.97,0.23294,-0.20088,0.00125,0.496,63.387,0,0,0,251.3333,312.37,-69.84,0.9375,2.30725,3.9465,4.27875,3.985,4.3505,0.0787389155,0.389355,0.4,0.090076997,0.97,-24.115245,-1.00185,0.9155
3,20.75,0.281785,-0.58775,-34.563,-23.686285,-17.4,-1.025825,399.45,4.7707925,89.15,0.6135725,0.23,-0.9342675,-0.3961675,0.1393,64.86333,0,0,0,251.07,310.93,-67.35,0.7125,2.048,3.7625,4.244,3.9285,4.311,0.07,0.345,0.36,0.0842674725,0.97739,-22.900425,-1.18549,0.8475
3,21.25,0.35697075,-0.464075,-34.487,-23.5802,-17.85675,-2,400.406551675,4.6458,89.151,0.2126161285,0.215075,-1.3253225,-0.619825,-0.079,67.29,0,0,0,248.23,309.73,-66.40667,0.5635,1.8085,3.5865,4.2095,3.92975,4.27675,0.07,0.322882077,0.37562,0.08,0.99,-22.141295,-1.85184,0.992
3,21.75,0.3610275,-0.5692725,-36.41575,-22.690945,-17.025,-2,400.156,4.59895,89.16724,-0.30801499975,0.22,-1.8510225,-0.95575,-0.404,68.36667,0,0,0,245.06667,307.3,-65.8867,0.40375,1.635,3.412,4.1695,3.96425,4.2405,0.0672,0.31515,0.361542305,0.0708675,0.96,-21.214635,-2.00199,0.70075
3,22.25,0.3036025,-0.61,-28.328358755,-23.4,-16.65,-2.0019,401.475,4.51076,89.14,-0.765785293,0.218902286,-2.319855,-1.4064225,-0.7687,69.13,0,0,0,243.93,305.232,-66.13,0.33,1.47225,3.291,4.13475,3.98625,4.25625,0.06746435425,0.292547984,0.3435024925,0.07,0.88025,-22.9832525,-2.1616125,0.49025
3,22.75,0.3016665,-0.6635425,-33.9700734025,-22.35,-17.40825,-2.526825,401.3,4.4683425,89.152,-1.01253,0.2188,-2.254375,-1.561525,-1.01,70.63,0,0,0,243.36667,304.596,-65.04,0.316,1.368,3.1865,4.08,4.01725,4.246,0.06,0.29,0.321786458,0.0682569385,0.86673,-22.578705,-2.5026175,0.53725
3,23.25,0.3,-0.53,-31.462,-21.625,-16.8,-3,401.0304,4.400365,89.1588725,-1.45169,0.2097522675,-2.4938075,-1.99325,-1.581,71.64,0,0,0,241.53,302.5,-64.353,0.26725,1.311,3.117,4.01425,3.98925,4.25525,0.058,0.27408,0.31455,0.0610967445,0.88785,-22.12922,-3.003025,0.479
3,23.75,0.3415,-0.6075,-32.94725,-21.7,-15.825,-3,401.825,4.39713,89.1515,-1.8135375,0.195731683,-2.7251075,-2.4247,-1.7685,72.35,0,0,0,241.065,300.6705,-63.51785,0.179,1.211,2.986,3.9695,3.986,4.2665,0.057788933,0.2981175,0.333368162,0.06,0.8532,-23.5556425,-3.00299,0.43575
4,0.25,0.41025,-0.46,-36.7228452075,-38.0388425,-25.9035,-4.003225,400.8985,5.1,89.437,0.3534,0.22,-0.0356575,-0.24475,0.120975,68.535,0,0,0,246.024975,311.003,-67.1167525,1.24925,3.14325,5.455,6.6175,6.292,5.94325,0.062215,0.2826816945,0.34335,0.07,1.01,-36.0387975,-4.0051525,1.36875
4,0.75,0.505,-0.74791,-37.196161325,-37.2227775,-25.628,-5,401.3565,4.995565,89.4367,-0.230825,0.225304039,-0.741715,-0.67,-0.309525,69.2535,0,0,0,244.93,309.4425,-67.1741775,1.0305,2.953,5.249,6.5215,6.2895,5.95775,0.06,0.2976975,0.33438,0.07,0.9893725,-36.730495,-4.1031425,1.128
4,1.25,0.42,-0.528145,-40.24825,-37.139835,-25.6045,-5,401.409,4.9318375,89.41795,-0.9338439585,0.23,-1.356475,-1.07125,-0.6525,69.365,0,0,0,243.5825,307.4825,-69.3475,0.86675,2.77,5.157,6.4665,6.30275,5.94025,0.06025,0.28417,0.33,0.07,0.961625657,-35.8764775,-4.9785,1.561
4,1.75,0.4345,-0.51197915125,-36.84225,-36.5632625,-25.606,-5,402.025,4.9,89.41,-0.9058734235,0.24,-1.87592,-1.43,-0.8995,70.5845,0,0,0,241.33675,305.99,-68.3999975,0.694,2.577,4.939,6.4145,6.305,5.953,0.06,0.297235,0.3313547925,0.07,0.983225,-34.8757,-5.0062975,1.285
4,2.25,0.47,-0.876695,-35.532354485,-36.0917725,-25.6065,-5,402.4,4.8,89.39098,-1.172275,0.245775,-1.7698875,-1.695975,-1.227,71.695,0,0,0,242.85025,305.3175,-66.8725,0.41975,2.39975,4.752,6.35,6.30725,5.955,0.061215,0.3004902495,0.341655,0.07,0.976175,-34.73118,-5.00661,1.44375
4,2.75,0.3905,-0.87561121525,-34.4575,-35.235985,-25.6065,-5,402.175,4.715577878,89.39,-1.25,0.24,-2.08289,-1.8298325,-1.28525,71.925,0,0,0,241.538825,304.0775,-67.505,0.249,2.24,4.557,6.259,6.3205,5.9495,0.06,0.2679547085,0.29,0.07,0.96,-34.5531375,-5.00667,1.2125
4,3.25,0.4015,-0.943055,-36.5696,-34.9549675,-25.15,-5.001425,402.9,4.6518,89.406,-1.61998,0.23,-2.0188775,-2.05525,-1.6675,72.357,0,0,0,240.325,303.46,-66.8941675,0.13025,2.06475,4.4055,6.143,6.30525,5.929,0.06,0.29455576425,0.338689449,0.069917993,0.98,-34.603235,-5.00667,1.31575
4,3.75,0.409575,-0.572883265,-38.84,-35.1273075,-25.011,-5.3,403.1,4.7,89.41,-1.82,0.234067382,-2.41202,-2.2725,-1.84,73.096665,0,0,0,240.72,302.615,-65.866925,-0.02975,1.88325,4.282,6.0875,6.30875,5.9275,0.058,0.2576319575,0.311575,0.06,0.95759918,-34.233315,-5.5238475,1.04575
4,4.25,0.327401,-0.80499,-35.948,-35.4879075,-23.675,-5.925,403.3,4.63239,89.4,-2.15733468775,0.2349825,-2.4701025,-2.4565,-2.065225,73.6145,0,0,0,238.125025,301.49,-66.2008325,-0.2315,1.7375,4.14,5.9775,6.3045,5.9375,0.06,0.269855,0.319175,0.0642925,0.932,-35.8758025,-6.007775,1.18775
4,4.75,0.23,-0.7625,-30.03925,-35.213865,-23.45,-6,403.425,4.632535,89.3958,-2.20592545125,0.23,-2.704975,-2.65975,-2.054175,74.075,0,0,0,237.8175025,300.589175,-64.6199975,-0.435,1.5655,4.025,5.895,6.3115,5.94075,0.053975,0.2725,0.321,0.06,0.93175,-35.8848075,-6.00774,1.39675
