DOY2,HR2,CO2,H2O,VPD,NETRAD,LW_IN,LW_OUT,SW_IN,SW_OUT,TA_1_1_1,RH,PPFD_IN,PPFD_OUT,LE,H,G_1_1_1,SH,TS_1_1_1,TS_1_2_1,USTAR,PA,WS
3,17.25,372.786,1.531525,0.2845,-16.04775,154.045,254.1225,41.3615,7.154,-13.71,28.7575,97.91375,18.112,2.5,-5.45775,-6.4975,-7.58,-5.411,-5.2555,0.2405,92.3225,1.4125
3,17.75,372.091,1.526,0.2445,-42.976,154.14,251.2025,24.27475,4.72125,-14.11,30.2125,53.120325,10.6545,-0.00249999999999999,-11.25,-6.395,-7.5,-5.40325,-5.2455,0.12,92.3,1.045
3,18.25,371.667125,1.502025,0.199,-76.41725,154.1,249.9175,11.23325,2.1865,-14.555,32.5475,27.332075,5.1225,-1.7875,-39.6875,-6.4,-7.7975,-5.391,-5.23,0.07115,92.2225,0.87475
3,18.75,371.7757,1.47445,0.14125,-96.777,153.515,247.69,0.6515,0.40575,-15.995,37.035,4.62925,0.93225,-1.8775,-49.3335,-6.4475,-8.985,-5.37875,-5.21775,0.000650000000000003,92.145,0.68675
3,19.25,369.412,1.4993,0.1045,-105.26525,152.9525,239.21,-3.051,0,-16.9875,39.87,0,0,-3.43,-58.2005,-6.8125,-10.6125,-5.36875,-5.2155,0,92.145,0.71725
3,19.75,368.427,1.479,0.05225,-113.3705,152.465,233.215,-3.2565,-0.04875,-19.1425,46.705,0,0,-1.2,-67.38,-7.52,-10.7,-5.38975,-5.1955,0,92.145,0.74125
3,20.25,369.14065,1.52965,0.04675,-111.944,152.765,228.2225,-3.1265,-0.00775,-20.8525,47.4375,0,0,-4.1,-66.10425,-7.82,-9.4875,-5.41075,-5.1855,0,92.145,0.71475
3,20.75,368.39485,1.574925,0.04225,-109.77175,151.2925,225.4175,-3.82425,0,-21.6325,48.2,0,0,-3.335,-64.5425,-7.74,-12.16,-5.45275,-5.20325,0,92.1225,0.89825
3,21.25,368.31415,1.4858,0.03225,-107.2755,149.69,221.89,-3.18275,-0.07325,-22.6875,49.585,0,0,-2.31,-69.8025,-8.2,-16.715,-5.4915,-5.2265,0,92.1225,0.9025
3,21.75,368.16765,1.4894,0,-105.498,149.88,218.3825,-3.379,-0.3795,-23.7775,50.4725,0,0,-3.3875,-65.600825,-8.84,-7.9375,-5.53575,-5.2575,0,92.1,0.679
3,22.25,367.185,1.4696,0,-104.902,150.2375,217.8125,-3.06175,-0.13175,-24.8975,52.7025,0,0,-7.4575,-70.579,-9.68,-10.38,-5.5745,-5.28625,0,92.0225,0.8835
3,22.75,367.7689,1.3048,0,-103.436,149.55,215.7825,-2.6605,-0.30425,-25.43,53.9675,0,0,-12.1725,-63.35625,-10.26,-11.6375,-5.6055,-5.31175,0,92,0.92225
3,23.25,369.0582,1.298125,0,-101.872,149.6975,214.4925,-2.81875,-0.19625,-25.9075,54.79,0,0,-6.105,-72.1775,-10.6,-21.27,-5.63325,-5.345,0,92,0.97675
3,23.75,368.9509,1.1531,0,-101.324,150.03,214.7,-2.6885,-0.0765,-26.3075,56.7075,0,0,-3.1525,-69.639,-10.96,-9.84,-5.6765,-5.3805,0.0319,91.9225,0.92225
4,0.25,371.1917,2.6044,0,-106.315,181.2225,277.49,-2.991,0,-8.5775,55.83,0,0,-4.755,-70.557,-6.82,-11.33,-0.52075,-0.56525,0,92.3,0.838
4,0.75,371.5155,2.75965,0,-105.15725,181.3675,274.5125,-3.22525,0,-9.2775,58.205,0,0,-3.0875,-70.489,-8.145,-15.47,-0.52075,-0.563,0,92.2225,0.98575
4,1.25,371.5094,2.61545,0,-108.77675,180.89,272.8475,-3,0,-9.8,60.2925,0,0,-2.6,-79.017,-9.105,-9.97,-0.5185,-0.553,0,92.2225,0.7065
4,1.75,371.36865,2.6034,0,-105.85,180.2575,270.6225,-3.08775,0,-10.2775,60.2275,0,0,-3.075,-70.215,-10.2925,-15,-0.51625,-0.553,0,92.245,0.70925
4,2.25,372.23995,2.501925,0,-104.8085,179.26,269.18,-2.79975,0,-10.8775,60.5325,0,0,-4.1075,-73.65675,-11.8875,-11.2175,-0.524,-0.56625,0,92.245,0.44825
4,2.75,371.71315,2.485,0,-103.94225,178.8175,268.9125,-2.76775,-0.062,-11.3775,61.7325,0,0,-3.7,-85.273,-13.5,-10.675,-0.534,-0.57075,0,92.245,0.68475
4,3.25,372.069,2.4255,0,-104.01375,178.6775,267.59,-3.05325,-0.12325,-11.6325,62.6775,0,0,-3.575,-82.444,-15.04,-14.2925,-0.5385,-0.573,0,92.2225,0.6125
4,3.75,370.265,1.802,0,-106.60475,178.655,265.29,-2.81425,0,-11.955,63.5125,0,0,-4.5,-88.332,-15.0625,-6.485,-0.54625,-0.5885,0,92.3,0.559
4,4.25,372.005,2.3964,0,-103.38,178.21,263.07,-2.68625,0,-12.355,68.2025,0,0,-7.68,-80.68675,-16.575,-9.7475,-0.55625,-0.58075,0,92.3,0.7225
4,4.75,370.169,2.3364,0,-101.70125,178.2875,262.335,-2.95425,-0.051,-12.855,66.345,0,0,-4.92,-75.985,-17.355,-16.38,-0.55525,-0.573,0,92.3225,0.86225
4,5.25,370.193525,1.85575,0,-100.63175,178.02,260.9475,-2.791,-0.0465,-13.255,65.8575,0,0,-6.0875,-90.2565,-13.1125,-9.905,-0.5365,-0.5575,0,92.345,0.70925
4,5.75,374.38735,2.4143,0,-98.1865,178.8275,259.51,-2.2265,-0.0465,-13.51,66.0825,0,0,-4.015,-77.65,-8.505,-9.7,-0.53325,-0.552,0,92.4225,0.499
4,6.25,373.57265,2.5255,0,-91.92125,178.0525,258.0925,-0.285,0.0225,-13.83,66.195,0.5225,0,-5.96,-68.28,-9.335,-10.9,-0.54,-0.54875,0,92.4,0.29
4,6.75,372.6793,2.56955,0,-74.9615,178.515,261.3725,6.92025,1.151,-13.7075,63.7975,11.29175,1.36225,-6.2175,-57.4,-9.4,-6.6,-0.55325,-0.5455,0,92.4225,0.73225
4,7.25,371.8281,2.54545,0,-44.546,180.035,269.4025,16.1705,2.26375,-12.1325,62.9825,30.06675,3.0535,-3.5,-33.23,-14.6825,-1.5,-0.57425,-0.55775,0,92.4225,0.33275
4,7.75,371.878375,2.4881,0,-2.2315,180.6925,277.195,21.17675,3.16125,-10.0325,53.17,43.104,4.1985,-3.19,-31.425,-17.365,-0.88,-0.5975,-0.57325,0,92.4225,0.3545
4,8.25,370.954,2.582,0,21.39125,183.79,281.6725,40.6065,7.376,-7.875,42.135,62.539,8.892,-1.1,-6.2465,-16.9025,-1.6975,-0.6375,-0.59425,0.131,92.5,0.4395
4,8.75,369.65025,2.430325,0,43.0025,186.4225,284.4625,75.9275,7.741,-6.13,35.29,146.92,13.0475,7.3,12.51575,-16.985,-1.54,-0.74275,-0.62525,0.14675,92.5225,0.82475
4,9.25,368.5798,1.539125,0,52.279,188.435,286.4675,75.0425,9.6955,-6.285,30.6125,155.88275,12.4635,7.8425,14.07,-16.185,-1.4875,-0.67275,-0.62525,0.1905,92.6,1.00125
4,9.75,360.2729,2.528875,0.0445,61.9195,190.57,290.655,79.565,10.20225,-5.6625,28.3525,172.00425,15.023,4.4875,16.8325,-15.185,-1.2625,-0.65175,-0.56875,0.176,92.6,1.3
4,10.25,365.85825,2.515,0.07,84.34525,193.125,293.5625,97.25,13.0965,-4.42,27.55,212.60525,23.5895,7.03,26.3715,-13.89,-0.5775,-0.60525,-0.5355,0.2389,92.6,1.16675
4,10.75,369.1108,2.8677,0.0225,74.45425,195.4675,297.305,100.115,12.90625,-3.5775,26.97,223.729,17.739,7.96,34.407,-13.125,-2.03,-0.562,-0.52,0.1503,92.6225,1.238
4,11.25,368.0855,2.6279,0.0225,71.4705,196.2375,301.0725,96.0275,15.176,-2.6,25.1825,211.5315,21.757,4.9825,30.926,-12.125,-2.22,-0.5365,-0.5,0.2106,92.6225,1.35125
4,11.75,365.0239,2.65215,0.018,83.89,198.87,303.89,107.215,14.1975,-2.11,24.0675,228.312,20.1685,9.725,16.597,-10.5375,-3.78,-0.53425,-0.50775,0.2623,92.6,1.47125
4,12.25,364.9225,2.60675,0.038,93.15025,201.49,306.2075,126.4675,15.7,-1.6775,20.9025,280.6595,23.41525,14.9325,14.067,-9.11,-1.05,-0.47425,-0.5155,0.2012,92.6,1.4045
4,12.75,368.998,2.6253,0.05125,100.4335,204.5,306.4975,128.1725,20.64575,-1.6325,19.0375,276.58125,23.47,14.7875,34.157,-7.9025,-1.34,-0.4565,-0.51325,0.2863,92.6,1.76675
4,13.25,370.217125,2.3722,0.0425,99.83675,204.1025,307.1825,137.745,18.75875,-1.3325,19.1275,324.77,26.9345,16.145925,30.62,-6.96,-4.1,-0.49425,-0.491,0.18625,92.6,1.59475
4,13.75,365.561375,2.52445,0.027,110.43325,207.095,307.45,147.855,19.1975,-1.2325,19.06,351.47375,27.411,11.3975,39.4,-6.28,-5.15,-0.452,-0.4555,0.18475,92.6,1.46625
4,14.25,371.03885,2.7229,0.05475,91.885,203.7,307.6575,129.2,16.13225,-1.3,18.735,310.04975,26.68825,16.11595,21.333,-5.6,-6.655,-0.3955,-0.41775,0.16325,92.6225,1.576
4,14.75,369.694175,2.6002,0.13225,97.63525,203.67,307.535,140.81,19.078,-1.6875,18.745,248.07625,20.6795,17.38,-10.29175,-5.1,-5.19,-0.37875,-0.3955,0.17075,92.7,1.705
4,15.25,370.613075,2.4314,0.1245,85.89925,204.19,308.845,121.215,17.952,-1.3325,18.89,220.877,21.4115,19.015,-3.47274999999999,-4.51,-4.765,-0.341,-0.381,0.39175,92.7225,1.94225
4,15.75,370.9974,2.3247,0.06925,86.9515,204.3525,309.0225,117.57,13.78,-1.2875,19.9675,224.025,17.57625,4.065,18.2575,-4.125,-3.97,-0.29775,-0.361,0.313,92.7225,1.90825
4,16.25,370.84285,2.4372,0.08175,55.3845,202.5775,307.825,67.57525,8.03,-1.3775,19.3025,166.5345,14.64375,10.635,5.5485,-3.755,-6.665,-0.2385,-0.301,0.3015,92.7225,1.674
4,16.75,371.15925,2.4574,0.0405,46.68775,200.0775,308.89,72.36,10.1,-1.255,19.7575,164.644,16.6595,2.01,4.50125,-3.47,-6.775,-0.23525,-0.28975,0.288125,92.7225,1.5025
4,17.25,370.63815,2.4233,0.07,40.812,199.535,308.545,53.36525,8.8515,-1.2875,21.245,123.7,13.46975,8.805,10.119,-4.22,-6.655,-0.246,-0.292,0.242,92.7,1.47425
4,17.75,369.68015,2.01655,0.1,33.047025,198.245,308.0675,41.39975,4.30675,-1.3425,21.4925,100.0645,8.7325,6.1125,-22.959,-3.07,-8.87,-0.22975,-0.292,0.2604,92.6225,1.5525
4,18.25,369.388,2.4185,0.04125,4.73125,196.26,307.525,24.3325,4.0305,-1.565,23.66,53.85,4.39925,-1.59,-43.47,-3.04,-11.07,-0.21425,-0.26875,0.193,92.6225,1.03475
4,18.75,368.619,2.423,0.0135,-51.54475,194.3025,306.1375,18.384,2.87175,-1.865,27.28,37.7105,3.112,0.43,-40.30425,-3.11,-10.5325,-0.2165,-0.2665,0.1235,92.6225,1.109
4,19.25,369.1568,2.333625,0.02025,-96.06475,192.15,303.99,8.34125,1.208,-2.165,31.49,22.4655,1.9425,-2.01,-58.10325,-3.3,-10.7125,-0.2165,-0.2665,0.07,92.6225,0.879
4,19.75,368.42515,2.29825,0.01575,-109.028,190.8825,299.88,0,0.01125,-2.7325,36.825,4.478,0,-5.43,-78.1875,-3.3,-11.9475,-0.218,-0.27,0.027175,92.6,0.85575
4,20.25,366.04695,2.4115,0.00675,-116.5895,190.1375,297.9475,-3.5675,-0.0555,-3.6325,40.4575,0,0,-4.59,-85.518,-3.3,-13.655,-0.22875,-0.27875,0,92.5225,0.6525
4,20.75,367.4804,2.2369,0.03,-117.1815,188.7825,294.9275,-3.61875,-0.06975,-4.265,42.77,0,0,-3.2925,-78.726,-3.365,-15.48,-0.241,-0.281,0,92.5225,0.7215
4,21.25,366.851375,2.3893,0,-118.0325,184.5625,291.22,-3.63,-0.07425,-5.02,45.96,0,0,-5.27,-79.0475,-3.535,-16.4875,-0.24775,-0.29325,0,92.4225,0.88575
4,21.75,367.727,2.697,0,-118.23175,183.385,287.535,-3.618,-0.09325,-5.875,47.2375,0,0,-3.71,-90.505,-3.79,-22.2,-0.25,-0.29,0,92.4225,0.93475
4,22.25,368.40875,2.2898,0,-116.96325,182.75,285.63,-3.271,-0.00775,-6.32,48.75,0,0,-3.725,-82.21,-4.0025,-18.275,-0.25775,-0.31,0,92.4,0.91225
4,22.75,370.398,2.3607,0,-115.073,182.28,283.7175,-3.56425,-0.101,-6.865,50.2825,0,0,-4.13,-80.7475,-4.4,-13.1,-0.27325,-0.3355,0,92.3225,0.9645
4,23.25,370.2264,2.6654,0,-110.6495,181.7225,282.8675,-3.29725,-0.041,-7.0775,52.0275,0,0,-3.59,-66.68875,-4.97,-13.975,-0.2855,-0.33775,0,92.3,0.6035
4,23.75,369.74645,2.799725,0,-107.8315,181.0225,279.535,-3.09325,0,-7.81,53.2625,0,0,-2.75,-65.876,-5.61,-9.25,-0.3,-0.33775,0,92.3,0.93
5,0.25,370.61905,3.0958,0,-105.85075,188.065,282.8575,-2.93525,-0.03775,-7.365,58.58,0,0,-3.6,-59.5718,-0.875,-10.56,-0.07775,-0.07,0,92.8,0.649
5,0.75,369.66475,3.113975,0,-102.85575,187.515,282.3925,-3.0065,-0.0755,-7.3775,61.08,0,0,-4.5575,-85.16625,-1.075,-11.7875,-0.07775,-0.07775,0,92.745,0.74125
5,1.25,371.46535,3.3124,0,-107.2835,185.86,280.5675,-3.06425,-0.02775,-7.6,59.1025,0,0,-6.2,-70.57825,-1,-15.5675,-0.08775,-0.08775,0,92.745,0.859
5,1.75,368.2005,3.2205,0,-107.788,186.8325,278.8525,-3.05775,-0.1155,-8.0325,55.0675,0,0,-8.655,-64.2575,-1.285,-12.325,-0.09775,-0.09,0,92.7675,0.73575
5,2.25,370.3096,3.0965,0,-106.434,186.6275,276.945,-2.974,-0.05775,-8.61,55.1225,0,0,-6.4475,-63.6075,-2.095,-7.725,-0.1,-0.09775,0,92.745,0.51925
5,2.75,370.939375,3.3508,0,-105.253,186.0575,275.6175,-2.89775,-0.06425,-9.165,55.6425,0,0,-7.975,-75.525,-2.0875,-9.575,-0.10775,-0.1,0,92.7675,0.52125
5,3.25,367.44045,3.259,0,-105.23525,179.23,274.885,-2.92775,-0.05425,-9.6425,56.8975,0,0,-6.215,-59.847,-1.5875,-9.4175,-0.10775,-0.10775,0,92.745,0.47125
5,3.75,373.059425,3.1855,0,-104.143,178.2375,272.0275,-3.0685,0,-10.0425,56.0925,0,0,-6.93,-50.393,-2.0625,-15.4075,-0.11775,-0.10775,0,92.69,0.4225
5,4.25,373.8582,3.1374,0,-103.078,178.665,269.6475,-3.01,-0.00775,-10.71,60.7175,0,0,-6.0275,-77.86,-2.28,-13.975,-0.11775,-0.11,0,92.69,0.39925
5,4.75,374.44465,2.842,0,-99.1375,177.785,267.4925,-2.205,0,-11.41,63.850225,0,0,-7.695,-68.725,-1.2825,-16.75,-0.11775,-0.11,0,92.69,0.53675
5,5.25,363.3545,3.035025,0,-95.7715,177.7575,267.4,0,0.02225,-11.81,63.615,2.7125,0,-8.7575,-50.462,-2.01,-10.4,-0.12,-0.11775,0,92.7675,0.56025
5,5.75,372.26775,2.948675,0,-75.15775,177.2,268.225,3.923,0.5025,-11.6775,65.3925,16.833,0,-4.5625,-46.209,-1.7,-10.82,-0.13,-0.12775,0,92.7675,0.5535
5,6.25,371.185875,3.1218,0,-41.85225,174.605,274.825,11.988,1.08,-10.93,63.725,33.70175,1.58225,-4.715,-51.795,-1.67,-5.56,-0.14775,-0.13775,0,92.7675,0.341
5,6.75,368.498125,3.2236,0,-6.412,177.0625,280.8825,16.06425,1.48825,-8.7775,59.9,49.7165,2.1845,-1.365,-47.055,-1.0625,-5.57,-0.16,-0.15,0,92.8675,0.66475
5,7.25,365.69745,2.151825,0,13.5675,179.655,290.0275,16.93575,3.65225,-6.71,51.5125,58.022975,7.66175,2.53,-44.6385,-0.685,-2.0275,-0.17,-0.15,0.033,92.9675,0.7035
5,7.75,366.7464,3.0361,0,22.3915,181.8775,292.2425,27.3855,6.13575,-4.355,40.9075,78.65875,11.978,7.03,-17.50725,-0.48,-1.425,-0.18,-0.15,0.06325,93.1225,0.64625
5,8.25,367.8411,3.0423,0,30.3265,183.9625,296.0875,40.626,6.023,-2.7775,31.935,120.25775,11.4645,13.47,-30.0675,-0.2,-2,-0.18,-0.13775,0,93.2,0.918
5,8.75,365.21825,2.800675,0,41.1255,187.8575,300.2275,47.53725,8.7235,-2.665,27.5725,176.4385,11.3595,17.69,-9.25699999999999,-0.2,-1.5675,-0.14,-0.10775,0.2286,93.1225,1.06825
5,9.25,365.3941,2.6745,0,48.592,188.255,304.4225,53.5865,10.4915,-1.8875,24.8675,259.0205,15.0425,17.075,3.608,-0.1075,-1.14,-0.08,-0.07,0.23775,93.145,1.11175
5,9.75,362.614675,1.182925,0,54.234,189.5775,306.6725,63.462,10.8685,-1.5425,22.6275,250.01875,13.6855,21.5,4.009,-0.1075,-3.625,-0.05,-0.04,0.21625,93.145,1.4135
5,10.25,365.00925,2.5366,0.02225,55.80375,191.77,308.7925,71.42575,7.96575,-1.2775,23.3225,221.8405,13.1385,24.7675,15.6495,-0.1025,-3.59,-0.04775,-0.03775,0.36875,93.145,1.6135
5,10.75,366.09925,2.41115,0.0145,62.17625,191.95,309.945,74.49,6.742,-0.855,21.88,194.832,17.375,13.0575,11.24875,-0.0975,-3.5125,-0.03,-0.02,0.2699,93.145,1.5035
5,11.25,363.419525,2.4488,0.04,59.85725,198.065,310.845,64.53975,9.9025,-0.7,21.8675,219.64325,19.904,22.1,3.31,0,-2.685,-0.02,-0.01775,0.2855,93.2225,1.69475
5,11.75,364.40755,2.5668,0.01225,52.69425,208.2625,312.6,60.346725,6.145,-0.2775,21.3025,148.50425,24.4235,43.82,-10.866,0,-5.225,-0.02775,-0.02,0.3364,93.2225,1.79575
5,12.25,364.80495,2.540075,0.009,85.4605,204.75,312.475,99.6875,9.37325,-0.485,20.545,149.01225,17.62525,34.775,-2.9425,0,-3.62,-0.02775,-0.02775,0.1676,93.2225,1.58225
5,12.75,364.59175,2.454625,0.06,79.584,203.5625,314.235,96.7575,9.6795,-0.465,19.2,205.849,19.2665,49.2,-2.56299999999999,0,-1.15,-0.01775,-0.01775,0.24975,93.2225,1.929
5,13.25,364.236475,2.4547,0.03125,80.8515,209.65,313.5925,91.6025,8.744,-0.4425,19.0575,205.004,23.30025,45.12,18.176,0,-2.05,0,0.00225,0.144,93.2225,1.90475
5,13.75,363.5071,2.559,0.03125,80.1745,213.39,313.6475,94.6875,7.578,-0.2325,19.4675,207.4335,24.02675,49.325,34.06025,0,-2.365,0.02,0.02,0.10725,93.2225,1.8325
5,14.25,363.393,2.560875,0.0135,51.43525,213.96,314.2225,57.229,10.586,-0.0775,20.09,167.34925,22.53425,29.205925,8.76025,0,-8.4575,0.03,0.04,0.350325,93.2225,1.7525
5,14.75,361.87445,2.617125,0.0045,49.30675,213.49,314.29,52.9625,11.161,0.045,20.5225,195.4465,18.53225,45.805,6.931,0,-8.555,0.04,0.04,0.261625,93.2225,1.66375
5,15.25,359.7386,2.598875,0.009,41.5595,212.545,313.485,46.019,7.6715,0.145,20.2225,175.0265,16.5735,36.1875,-7.73,0,-11.45,0.05,0.05,0.30075,93.2225,1.65825
5,15.75,352.9207,2.3284,0.00675,36.93175,214.29,314.175,54.257,8.725,0.5125,20.245,170.9005,13.27125,43.775,8.1375,0,-5.25,0.06,0.06,0.21,93.2225,1.66475
5,16.25,361.897375,2.485325,0.0135,44.4705,215.605,312.52,59.895,10.2,-0.055,19.4025,170.72425,12.90425,28.2,-6.598,0,-4.325,0.05225,0.04225,0.33,93.2225,1.6035
5,16.75,364.137875,2.2974,0.01125,37.926,214.315,313.935,51.633,7.661,-0.055,20.1225,145.34125,18.512,35.1875,-12.13,0,-9.62,0.0245,0.02225,0.298,93.2,1.60825
5,17.25,364.11685,2.2368,0.009,22.02925,213.0475,312.9675,45.084,5.6675,-0.2425,20.39,108.33875,13.11575,31.6125,-36.02,0,-13.9,0.02225,0.01225,0.31,93.2,1.5045
5,17.75,364.8067,2.537125,0.03225,23.32525,210.025,312.8475,35.93775,6.4825,-0.43,21.0125,86.129,12.102,25.98,-57.82175,0,-8.5,0.01,0.01,0.27,93.2,1.367
5,18.25,361.35965,1.728775,0.0245,14.35475,207.1725,312.0525,27.7795,5.44525,-0.12,23.125,89.004,9.6275,18.4875,-58.81325,0,-8,-0.00775,0,0.21,93.1225,1.2205
5,18.75,365.5456,1.6863,0.0245,-11.13475,198.62,310.0925,19.91125,1.706,-0.53,24.5225,59.07675,2.7345,-11.2875,-32.429775,0,-8.6,0,0,0.126,93.1,0.89675
5,19.25,364.317,1.9547,0,-30.362,203.235,309.1275,13.19,1.426,-0.7075,26.6,48.947,2.0745,7.3,-43.8445,0,-13.28,0.00225,0.00225,0.08775,93.0225,0.77025
5,19.75,360.71065,2.203,0,-69.283275,202.0225,305.25,8.00425,0.9885,-1.075,29.2375,39.3225,1.79675,-1.045,-58.97325,0,-8.8475,0,0,0.03,93.0225,0.6595
5,20.25,364.602375,2.98525,0,-100.4855,191.82,302.885,2.819,0.52,-2.0425,31.6675,13.81375,0.209,-4.04,-62.4555,-0.0875,-15.925,-0.00775,-0.00775,0,93.0225,0.503
5,20.75,365.0465,2.3165,0,-108.00775,199.305,299.8575,-1.3615,0,-3.2775,35.4475,2.11025,0,-1.27,-69.392,-0.2625,-12.5775,-0.0155,-0.0155,0,93,0.7045
5,21.25,365.83795,3.031325,0,-111.11025,197.71,298.2725,-3.261,0,-3.855,44.07,0,0,-0.775,-69.579,-0.485,-11.665,-0.02775,-0.02775,0,93,0.79375
5,21.75,348.713575,3.018525,0,-111.832,196.06,295.44,-3.741,0,-4.31,47.09,0,0,-2.8,-74.139,-0.37,-19.3,-0.0355,-0.04,0,92.9225,0.988
5,22.25,361.8755,3.055675,0,-111.4835,195.67,292.2575,-3.7465,-0.18,-4.855,47.0575,0,0,-4.765,-67.328,-0.185,-22.325,-0.04775,-0.05,0,92.9,0.678
5,22.75,354.996275,3.06075,0,-109.28975,194.995,288.4,-3.36775,-0.031,-5.7,49.0575,0,0,-3.53,-73.56875,-0.695,-13.72,-0.05,-0.05,0,92.9,0.5435
5,23.25,369.565,3.0393,0,-108.4875,194.4575,285.26,-3.29875,-0.06,-6.7425,49.5175,0,0,-5.2,-85.822,-0.63,-13.335,-0.06,-0.06,0,92.8225,0.76225
5,23.75,367.71425,3.1619,0,-105.738,193.0925,283.495,-3.45875,-0.184,-7.065,56.295,0,0,-4.875,-78.667,-1.2,-12.5225,-0.07,-0.06775,0,92.8,0.659
6,0.25,362.73475,6.43825,0,-94.34925,238.0225,319.7275,-3.0855,-0.14075,0.345,72.225,0,0,-4.42,-73.23625,-3,-14.41,2.46125,2.07625,0,93.0225,0.5325
6,0.75,363.9039,5.09125,0,-96.70525,236.49,318.5125,-3.0105,-0.02775,-0.1,70.55,0,0,-7.425,-72.173,-4.255,-15.9025,2.44225,2.03275,0,93,0.6715
6,1.25,366.7748,5.71605,0,-87.962,237.4,314.43,-2.60325,-0.054,-0.91,73.085,0,0,-10.175,-79.44,-5.355,-11.4,2.4,1.98475,0,93,0.528
6,1.75,367.034525,5.848175,0,-86.20775,236.645,310.3875,-2.391,0,-1.7875,74.25,0,0,-10.27,-77.62,-6.2775,-16.01,2.35225,1.93675,0,93,0.45375
6,2.25,364.4773,5.558125,0,-83.59925,234.355,309.1125,-2.85525,-0.0155,-2.12,71.7825,0,0,-11.56,-72.95625,-7.0325,-10.7125,2.28675,1.8535,0,92.9,0.60125
6,2.75,357.6237,6.133125,0,-90.1935,233.6375,308.445,-2.883,-0.061,-2.455,71.99,0,0,-9.14,-91.4215,-7.48,-13.73,2.118,1.7715,0,92.9225,0.55875
6,3.25,361.7077,5.9055,0,-81.378,232.615,308.325,-2.66625,-0.00775,-2.7325,70.275,0,0,-8.345,-60.8019,-8.16,-12.01,1.92475,1.69725,0,92.9,0.7025
6,3.75,365.05075,5.926,0,-88.2555,232.81,308.08,-2.5275,-0.06975,-2.7325,76.8575,0,0,-15.515,-62.13625,-8.4325,-10.6125,1.86125,1.6385,0,92.9,0.638
6,4.25,371.07545,5.894,0,-82.92275,234.2125,308.2675,-0.361,0,-2.6325,78.5475,0,0,-8.1025,-61.047,-8.655,-9.2,1.71675,1.603,0,92.9,0.7545
6,4.75,367.0306,4.1875,0,-83.183,232.4175,308.3575,0.53225,0.099,-2.6325,79.31,2.22575,0,-12.0575,-53.33375,-8.8875,-9.25,1.62,1.5675,0,92.9,0.569
6,5.25,370.0218,4.88225,0,-67.02875,234.035,310.7825,3.54375,0.37225,-2.3325,79.325,7.177,0,-9.26,-58.26875,-8.9425,-7.1875,1.52675,1.53975,0,92.9,0.46525
6,5.75,367.2648,5.21305,0,-34.67325,234.2025,317.515,8.052,0.77225,-1.4775,81.085,16.5995,0.66,-5.59,-54.33,-8.2325,-3.9,1.49,1.503,0,92.9,0.7945
6,6.25,356.5086,6.37315,0,0.946,236.2025,324.9,12.97175,1.13925,-0.3,79.7625,28.01175,1.4145,-4.39,-45.771,-7.0875,-1.9225,1.53225,1.464,0,92.9225,0.477
6,6.75,364.018925,4.8782,0,15.426,240.4125,330.315,20.72275,1.70275,1.9675,75.145,46.79075,1.80225,4.09,-33.5075,-5.8775,-0.35,1.67225,1.435,0,92.9225,0.32125
6,7.25,358.3276,6.482775,0,29.9145,243.17,334.225,32.90525,6.492,3.8675,67.745,72.26425,10.7035,7.93,-18.41975,-4.7775,-0.1275,1.75675,1.426,0.084775,92.9225,0.30025
6,7.75,354.3485,6.6992,0,27.4575,246.6575,336.1,34.2715,6.40575,4.335,56.3375,75.63775,11.31875,18.81,-38.28475,-2.9325,-1.78,1.84125,1.42825,0.11,92.9225,0.6995
6,8.25,355.904575,5.9115,0,33.55525,246.0775,337.27,40.01625,5.8995,4.6025,45.69,85.539,13.19525,46.3875,-21.3625,-0.83,-2.8625,1.91,1.445,0.17875,93.0225,0.7225
6,8.75,355.76365,2.407,0,44.518,247.115,339.9325,50.64575,6.109,5.035,37.17,117.87375,10.63475,29.76,-9.46199999999999,1.7675,-4.8,2.0235,1.4795,0.1736,93.0225,0.76225
6,9.25,354.48075,5.4156,0,55.878,252.235,342.825,61.05775,6.2985,5.6675,35.445,137.5485,10.3625,29.3575,-11.298,4.14,-2.62,2.078,1.49725,0.189,93.1,0.79075
6,9.75,353.344875,5.403,0,52.24325,259.393275,344.48,68.8635,6.714,6.045,31.07,165.77575,10.2455,55.3,-13.955,5.6825,-4.09,2.17125,1.53275,0.108,93.1,1.27675
6,10.25,353.7983,5.427,0,62.90325,263.7175,343.6625,74.335,7.458,5.8675,28.0375,163.20025,13.042,67.4,-29.812,7.8125,-3.84,2.26675,1.5705,0.159,93.1225,1.12475
6,10.75,349.34,5.9091,0,91.0345,264.1525,344.855,117.045,9.398,5.935,28.445,247.8125,11.244,74.735,-16.854,10.09,-2.17,2.41125,1.62825,0.1217,93.2,1.4045
6,11.25,351.82855,5.82695,0,97.52325,266.7,344.3375,105.4325,9.274,6.025,27.6025,268.03275,11.34275,78.0325,0.295,11.3,-11.7625,2.556,1.7325,0.300875,93.2,1.42
6,11.75,349.668,5.7989,0,103.213975,269.5875,347.825,144.57,11.83525,6.3475,25.8025,341.982,14.04125,71.1,-22.939,12.18,-10.31,2.6725,1.8835,0.1899,93.2,0.956
