DOY2,HR2,FC,LE,H,G_1_1_1,G_1_1_2,G_1_1_3,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,NEE,G_2_1_1,G_3_1_1
2,15.25,-0.296,40.7,92.9137843,16.0545675,10.396,5,413.69936,6.6,90.4325,9.79,0.371148819,10.05802,8.496675,8.79,68.935,664.7000025,353.6025,57.693335,307.185,361.77,210.96667,8.74,7.62,5.659,3.856,4.233,5.01275,0.6825425,1.6326,1.55055,0.87,3.823835,0.318,16.752755,5.0008275
2,15.75,-0.14675,31.84689,56.447,10.46478,7.4,4.59875,413.84032,6.7,90.44,9.80475,0.3124,8.63974,8.2925,8.745,69.62125,521.0925025,275.425,47.61225,305.548335,358.4,146.43,7.8225,7.0525,5.657,3.941,4.21,4.99025,0.66607,1.6525,1.5301224995,0.846425,3.877485,0.6475,4.4070625,4.999745
2,16.25,0.02,23.7625,26.4775,6.386425,5.112125,4.9988775,414.34279,6.8,90.46,9.555,0.27,7.95004,7.79267,8.35,71.705,343.13333,176.76667,38.03667,304.2575,352.5825,70.73775,6.88425,6.508,5.53,4.05725,4.19475,5.0185,0.6449275,1.5775,1.38962447575,0.800225,3.67093,0.53825,0.1024725,4.53424
2,16.75,0.11,15.0214,6.82,2.3209925,2.3,4.45,414.42314,7,90.441325,9.1575,0.29,7.05271,7.24,7.92375,72.8,181.6,98.333,26.02,304.249975,347.7575,18.3633325,5.96775,6.02,5.472,4.20225,4.247,5.02725,0.597345,1.545,1.2805731305,0.755,3.609,0.73575,-0.11958,3.5765875
2,17.25,0.35806725,9.51575,-3.897875,0.60264,0.10252,4,414.595235,6.925,90.45,8.365,0.37321,6.55158,6.707,7.203,73.7950825,71.75667,33.93,12.045,300.385,342,-6.943,5.1665,5.385,5.39475,4.313,4.2245,5.021,0.5399,1.34,1.199386708,0.66212,3.218635,0.94425,-0.692005,2.5265125
2,17.75,0.6679,7.235,-2.4555125,0,-0.3,3.26725,415.2849625,6.9,90.47,7.2604652435,0.47201,5.8591,6.12,6.4385,75.404,13.72,0,0,304.27,337.3,-13.14667,4.4435,4.8705,5.16975,4.35,4.216,5.017,0.50365,1.26887164725,1.1725,0.62,3.0220025,1.11175,-2.36526,1.8845
2,18.25,0.69225,4.4475,-2.07,-1.06404,-1,2.617235,415.56548,6.957582729,90.5,6.77313,0.54299,5.34864,5.347,5.515,78.45,0,0,0,306,333.87,-12.78633,3.935,4.4505,4.95675,4.372,4.225,4.997,0.483,1.232195,1.09,0.58,2.88523,1.09425,-1.88722,0.9673675
2,18.75,0.69205,3.91,-1.039,-1.06424,-1,1.958425,416.675,6.9,90.5263925,6.271095,0.55,4.97548,4.741,4.8565,79.66775,0,0,0,307.335,330.63333,-10.63,3.5395,4.1325,4.7865,4.396,4.21625,4.9605,0.4882,1.23925,1.1667,0.59559891425,2.954,1.18775,-4.9466125,0.20016
2,19.25,0.674575,3.46,-0.6425,-1.0644,-1.02526,1.084145,418.95478,6.7,90.54,5.517885,0.54,4.2022925,4.05867,4.275,83.0395,0,0,0,307.55,328.67,-7.229,3.1905,3.843,4.63675,4.3995,4.1875,4.933,0.464,1.218905,1.101438907,0.56142,2.728585,1.18425,-4.05143,0
2,19.75,0.75403,3.934275,-0.63,-1.1,-1,0.5,420.954835,6.6,90.56,4.81608,0.575,3.79044,3.590665,3.946,84.83,0,0,0,309.3,327.251665,-7.073835,2.754,3.56,4.441,4.469,4.21,4.929,0.43,1.184955,1.0337487865,0.54259,2.75867,1.0245,-6.767575,-0.4755
2,20.25,0.85615475,2.59583,0.04,-1.7010425,-1.0258125,0,421.75,6.55,90.5495,4.4,0.5075,2.9301475,3.4145,3.59325,85.7985,0,0,0,308.9858325,324.63025,-6.03,2.2905,3.3415,4.268,4.479,4.2065,4.91875,0.420314839,1.1270275,1.05,0.53,2.7275025,1.0235,-9.1810825,-1.001135
2,20.75,0.7975,2.535,-0.27,-1.7,-1.0256775,-0.075,422.63821455,6.5,90.5489325,4.155,0.50247,2.3174975,2.93,3.305,86.985,0,0,0,308.00833,323.1833325,-7.905,2.06625,3.0725,4.071,4.44025,4.204,4.90825,0.467875,1.17736,1.07877,0.56,2.642215,1.041,-10.389955,-1.4350275
2,21.25,0.93475,3.57468,-0.29515,-2.01867,-1.0257925,-1,423.12192,6.416395,90.57,4.156572357,0.5,2.03814,2.705,2.93,88.1445,0,0,0,304.5525,322.6825,-7.485,1.712,2.814,3.912,4.4135,4.2085,4.90475,0.46,1.241475,1.06,0.56,2.4572,1.02175,-14.12989,-1.551625
2,21.75,0.952245,3.02,0,-2.1,-1.0446125,-1,423.4746575,6.4,90.57,4.3536103185,0.52,2.05995,2.3535,2.5775,88.715,0,0,0,305.64835,321.9333325,-8.205,1.47925,2.565,3.734,4.3925,4.21175,4.9015,0.423961788,1.13,1.07085,0.5045,2.52,1.11575,-19.2950125,-2.0018225
2,22.25,1.1263225,2.806175,-0.502,-2.1,-1.499225,-1,424.0681825,6.375795,90.57145,4.1575,0.4974003385,2.145545,2.16525,2.2725,90.07,0,0,0,304.1,321.64875,-6.935,1.277,2.2605,3.6505,4.3875,4.2445,4.895,0.4349375,1.16846,1.05,0.5475,2.4315175,1.013,-20.2868925,-2.0021225
2,22.75,1.0236995,3.726817873,-0.13,-2.1,-2,-1,424.848125,6.318525,90.570145,3.926742771,0.50844,1.9216,2.05,2.197075,90,0,0,0,303.17,320.9475,-3.63,1.03425,2.08175,3.565,4.3325,4.2475,4.90275,0.42,1.2225,1.1,0.5244725,2.67,1.0785,-15.030455,-2.0021525
2,23.25,1.0275,3.27313,-0.11,-2.1,-1.77855,-1,424.9,6.3,90.55399,3.564275,0.5,1.83082,1.948,2.279,90.807525,0,0,0,304.66667,320.418335,-5.8192475,1.03,1.969,3.49,4.271,4.27,4.9,0.445,1.24234,1.12,0.5291103845,2.5295,1.00225,-17.227075,-2.00251
2,23.75,1.0025,5.33,-0.2975,-2.1,-2,-1,424.9382275,6.375,90.553455,3.76486,0.47884,1.920595,1.95967,2.261,91.05,0,0,0,304.8,319.916665,-5.8225,1.068,1.851,3.267,4.198,4.28,4.906,0.4640275,1.23116,1.12983,0.56,2.65665,0.998,-20.3082025,-2.00268
3,0.25,1.0221,1.9355,-0.259825,-4.025,-2.4618,-1.0008,425.02405,6.57889070025,90.19525,4.115,0.4925,2.44844,2.97,3.51,90.293,0,0,0,309.45,325.173,-7.492685,2.653,3.65,4.89,5.74,5.35,5.35,0.36698,0.9975175,1.06,0.44,2.466785,1.2545,-7.8441025,-1.05096
3,0.75,1.1119,2.65178,0.10198298,-3.63527,-2.2,-1.0009,424.29994,6.542552981,90.203,3.96077,0.5101725,2.066425,2.8,3.2775,91.3175,0,0,0,307.64,324.58,-8.851165,2.46,3.5165,4.78,5.7,5.35,5.35,0.38,1.05,1.03,0.46,2.298443296,1.02875,-7.1955575,-1.24282
3,1.25,1.10739,3.7002225,-0.3875,-3.795215,-3,-1.00099,425.11444175,6.4837223065,90.197975,3.726899834,0.50775,2.00951,2.61967,3.425,91.2749975,0,0,0,307.1,324,-10.72,2.36,3.3455,4.68,5.622,5.36,5.35,0.38,1.03117,0.99666,0.437025,2.05843,1.02775,-11.02176,-1.2511525
3,1.75,1.1,2.24248,0.252,-3.7723975,-3.08365,-1.00125,425.625,6.3,90.20535,3.47,0.4963443395,2.12319,2.4133,3.325,92.20425,0,0,0,304.675,323.281665,-10.772835,2.25875,3.225,4.58425,5.535,5.35525,5.34,0.39304,1.06,0.99,0.4425,2.22375,1.06175,-10.8244525,-1.2511675
3,2.25,1.21,3.125,0.12815,-3.1985575,-3.08365,-1.001275,426.3,6.22390275275,90.20375,3.2943125,0.49,1.7870775,2.34,3.14315,92.075,0,0,0,303.516665,322.05,-11.638335,2.14,3.12225,4.5065,5.45975,5.3575,5.3415,0.368225,1.085527161,0.97,0.42,2.230909598,0.97975,-8.5604825,-1.6264825
3,2.75,1.4455,3.182025,0.295975,-3.19855,-2.6761,-1.0013,425.29621,6.19199600275,90.19575,3.310225,0.48,1.7083625,2.19767,2.98,92.1075,0,0,0,303.333335,321.365,-11.65,1.95575,2.953,4.38,5.3825,5.36625,5.35,0.3525,1.03,0.93912105625,0.4271,2.049725,1.065,-8.4637125,-1.5264175
3,3.25,1.18157,3.71572280625,0.158,-3.198625,-2.351425,-1.0013,427.1136,6.234756948,90.19,3.205,0.5,1.70807,2.05,2.93,92.8175,0,0,0,303.935,321.7,-9.7,1.9515,2.88275,4.31,5.27,5.366,5.346,0.39,1.025935,0.9275,0.44,2.18648,1.20025,-10.14337,-1.25119
3,3.75,1.195,3.6879325,-0.312955,-3.15865,-2.1652,-1.001375,426.6016425,6.123355966,90.19,3.1,0.48637163425,1.48319,2.077,3.005,93.0735,0,0,0,304.126,323,-8.38135,1.91,2.819,4.28,5.1725,5.36,5.33225,0.366,1.0369875,0.94555,0.410675,2.075165,1.20025,-8.7947725,-1.251235
3,4.25,1.31,3.128405,0.01825,-2.90985,-2.0549,-1.00135,426.1928994,6.08555,90.2,3.16216,0.50766,1.420515,2,2.81,93.26667,0,0,0,305.015,322.185,-7.572,1.88375,2.75675,4.08,5.12,5.36,5.33,0.3525,1.001390526,0.98038333075,0.4183,2.04,1.20475,-8.1282325,-1.251265
3,4.75,1.25827,3.39775,0.278525,-3.104525,-2.1884,-1.0014,427.0261875,6.1,90.1825,2.81,0.5,1.3705525,1.9923275,2.5345,93.285,0,0,0,306.49,321.805,-6.35675,1.8915,2.684,3.972,5.07,5.35,5.332,0.36,1.01852,0.8985875,0.4,2.1107525,1.17525,-9.3477325,-1.751665
3,5.25,1.034,2.4684325,-0.4638,-3.19455,-2.1204,-1.00155,426.7150725,5.9811,90.1980525,2.552775,0.49,1.32549,1.70275,2.522475,93.85,0,0,0,305.4625,320.575,-5.710475,1.6155,2.524,3.912,5.03,5.34,5.342,0.35,0.98,0.901565,0.37,1.9515,0.9965,-10.0326575,-2.0018875
3,5.75,1.015,1.98937,0.1036,-3.1947,-2.90471,-1.0016,426.9,6,90.208309005,2.33,0.49124,1.2139425,1.4173325,2.4325,93.9,0.024,0,0,306.0575025,319.905,-5.2154,1.46,2.466,3.83,4.932,5.347,5.342,0.31,0.96,0.89076,0.3304675,2.062335,1.24875,-7.1360675,-2.0019625
3,6.25,1.065,2.68082,0.235925,-3.08715,-2.062975,-1.00195,426.95651,6.155575601,90.22,2.3025,0.497495,1.477405,1.3808325,2.169975,93.835,15.947372275,3.11,0.6538325,305.69,320.1575025,-7.08,1.426,2.3725,3.6875,4.904,5.339,5.343,0.34349,0.9522184715,0.93814790475,0.35885,1.9825,0.94425,-4.85436,-2.0020275
3,6.75,0.76,5.581701981,0.274275,-2.6252,-2.0528,-1.002,427.116505,6.354339157,90.23752,2.536345,0.530869598,1.68282,1.4785,2.33,92.8925,87.01775,42.22,16.399075,304.9,321.47,1.044,1.64925,2.33375,3.601,4.84,5.314,5.34,0.329625,1.05,0.93,0.37,1.9765,0.38375,4.366285,-2.00209
3,7.25,0.961,10.89,6.50575,-2.1293,-2.0521,-1.0023,425.3411225,6.62032,90.246993695,3.0175,0.6681,2.5616375,1.89825,2.824575,90.4,233.93333,115.16667,33.1624975,306.93335,327.1,35.581665,2.0955,2.497,3.575,4.76,5.266,5.332,0.3461655775,0.95,0.97,0.37603,2,0.36825,15.8565625,-2.001945
3,7.75,0.91,20.75,31.7675,-1.4902,-1.1,-1.0019,422.58561,6.8158,90.25,4.329295,0.79808,3.3234525,2.971,3.832,87.76375,421.6225,207.25575,42.36575,310.308,333.23,101.342,2.75,2.84,3.624,4.68,5.24,5.292,0.43,1.05,1.07,0.45,2.2107125,0.0395,21.11124,-1.5764
3,8.25,0.4641,33.72425,63.8211684375,1.5978,1.41873,-1.00145,418.50425305,6.9,90.26,5.40455937675,0.664525,4.4700825,4.169665,4.92,84.40825,610.219715125,307.44775,46.2316675,312.65,341.63,178.27,3.51,3.27,3.69,4.63,5.23,5.26075,0.4565,1.14080081,1.0317975,0.495,2.300035,-0.213,55.6648475,-1.142475
3,8.75,-0.0345,45.0762325,115.373,14.24866,11.5,-1.0009,414.3315,6.8325725,90.267,6.4657483545,0.6,5.5025725,5.223165,5.891,79.93,788.6108325,409.333325,54.09,314.16667,351.17,257.2,4.17,3.695,3.8,4.56,5.165,5.23,0.479,1.2332775,1.0995,0.519995,2.5947425,-0.219,65.086475,0.2834675
3,9.25,-0.56,52.487185,145.5825036,28.36508,25.1,-0.383425,412.5991,6.875,90.28,7.47325,0.58,6.9882425,6.046,6.76,75.5575025,981.25,497.6325025,62.446,312.5625,358.55,327.766665,4.895,4.2865,3.82,4.49,5.17,5.279,0.55,1.3206825,1.215,0.6308625,3.1459525,-0.415,74.5695775,1.17552
3,9.75,-0.70475,68.57588,182.15,46.302085,43.62187,0.9,411.7564047,6.85,90.26,8.4016975,0.6115811385,8.3904875,6.89,7.4,71.29,1136.575,579.633325,71.2030825,315.051665,367.9735,390.55,5.94,4.684,4.04,4.432,5.18,5.32,0.5875,1.38097585225,1.3842,0.7017725,3.26,-0.31925,74.6517975,1.975565
3,10.25,-0.775475,79.13525,201.051355,57.69313,54.675,2.525,411.19507975,6.94335,90.28305,9.14,0.6553,9.7081975,7.67533,8.242,68.703,1272.98044,643.3475,79.31,314.7325025,377.97125,443.565,7.10825,5.5235,4.37,4.54075,5.22,5.33,0.62,1.49,1.4318825,0.74682,3.47569,-0.1755,75.5778275,2.62489
3,10.75,-1.07875,81.485,224.7727325,63.56366,63.72425,3.2,411.12299,7.2,90.27,9.7903579165,0.6832656615,10.3924225,8.2833,8.83165,66.568,1405.15,700.835,85.798,314.4275,385.6475,495.325,8.315,6.2625,4.603,4.54725,5.2325,5.33525,0.649165,1.5850496805,1.508853762,0.7824225,3.48975,-0.0415,62.5415275,2.851055
3,11.25,-1.13,94.705,253.96942,68.725,69.5993075,4,410.7,7.12309791,90.25,10.32525708,0.73,11.02367,9.0134175,9.5,64.6741675,1459.18555675,741.164175,89.57,316.3,390.46667,522.2,9.52,7.075,4.993,4.56125,5.22775,5.3535,0.702975,1.6917,1.6272775,0.88837,3.923835,-0.326,79.4241175,3.00111
3,11.75,-1.01,98.31084,254.837025,72.4304475,75.6,4.8,410.1087641,7.276075,90.22,10.651505,0.70542402175,11.845985,9.3675025,9.905,62.8583575,1496.1285,759.9025,91.73,318.21,394.565,539.543335,10.925,8.0375,5.3625,4.6625,5.229,5.39875,0.73,1.7291225,1.624075,0.89,4.161518952,-0.1085,91.0207,3.35124
3,12.25,-1.115,97.935,266.2865,76.2537025,74.9377575,5.316075,409.96183,7.06791,90.216,10.99,0.72,12.626,9.735,10.191675,62.39,1532.954,778.401,92.5,318.7,399.2,550.46667,12.665,9.34,5.8105,4.6905,5.2135,5.37875,0.75083,1.77,1.71324,0.89392,4.2396,0.22025,75.2766425,4.4233175
3,12.75,-1.2203975,101.81391,263.026,75.925,69.297915,5.9962,409.60724,6.91388,90.173,11.5083,0.72,12.945675,10.199,10.515,62.1725,1507.7,770.4,92.0675,317.8016675,401.9,549.5,14.21,10.455,6.28975,4.759,5.2245,5.38,0.7715,1.735,1.6825,0.9102625,4.223,0.1315,32.8212175,4.430995
3,13.25,-1.08,99.989565,262.397,66.988,56.3,6,409.044163825,6.925,90.14575658,11.81,0.695815977,13.37533,10.5483325,10.77,61.765,1473.259857,748.47375,88.846,318.074975,403.3325,531.470069025,14.94,11.33,6.86075,4.90225,5.2375,5.408,0.76825,1.7829,1.73,0.94,4.22854,-0.1975,14.4167475,5.374195
3,13.75,-1.1525,98.92,255.514685,58.809,36.63525,6,409.0470725,6.891325,90.12705,12.12604694,0.68,13.90719,10.70475,11.0967,61.443575,1395.111623,703.382525,84.881,317.3224975,402.8058325,487.746850875,15.19,11.8375,7.57475,5.072,5.1975,5.4475,0.7755,1.788457066,1.70103,0.953164563,4.48025,-0.1285,15.36999,5.897195
3,14.25,-1.1483,89.7702575,239.26989,51.7681375,27.882,6.2,408.9706175,7,90.12425,12.19,0.631388657,14.02545,10.96,11.1985,60.6385,1300,660.375,80.0001675,317.4725,400.4916675,449.2666675,14.865,12.1125,8.015,5.25,5.252,5.45,0.78,1.76,1.77467,0.94934,4.30705,0.23025,16.61515,5.9826575
3,14.75,-1.14,77.64435,210.1912175,40.425,20.3435,6.6,408.837444575,7.0145225,90.114,12.16,0.58,14.11875,10.957475,11.182,61.837,1167.213552,594.910165,72.91,318.198335,396.115,402.598335,13.66,11.6175,8.31,5.4585,5.21,5.46925,0.764455,1.76641,1.73259,0.93,4.32,-0.2405,21.22127,5.8670975
3,15.25,-1.07,68.0225,177.875,34.0223375,15.5981875,6.9222375,409.08246255,7.1,90.109875,12.230805,0.5369175,13.6875,10.68075,10.98,62.9015,1005.8717155,513.385,65.91,317.385,390.683335,333.0845,12.07,10.9325,8.39,5.645,5.26025,5.46075,0.77075,1.7475,1.68,0.931065,4.275475,0.332,7.1971275,5.1012175
3,15.75,-0.839861,61.14,136.0905,27.825,15.1639975,6.449345,409.41860965,7.1,90.11225,12.22,0.4494,12.917295,10.491975,10.91,64.178,841.10615,427.3385,56.578335,315.85165,384.933335,264.375,10.815,10.2875,8.4,5.8475,5.24925,5.47,0.75,1.7193273735,1.6034275,0.9,4.25825,0.2665,-0.0511625,5.00164
3,16.25,-0.557,48.3,91.88,20.684365,10.99715,6,409.4,7,90.098,11.893,0.37155,12.27694,10.48575,10.861,65.559,636.9267097,332.566665,45.775,314.465,378.57,186.89,10.2125,9.5775,8.3,6.05125,5.2265,5.47,0.698675,1.64,1.50502,0.85083,3.88,0.28925,-6.2196375,4.9430075
3,16.75,-0.238155,37.6825,48.62,14.4,8.1468,6,409.45279835,7.1,90.098,11.71105,0.3097075,11.709565,10.33,10.64,68.092,447.6,231.40165,37.5391675,314.49,371,104.501665,9.535,9.135,8.2175,6.138,5.25,5.48,0.6581082315,1.5288975,1.38,0.80922235375,3.8945,0.5305,-12.99275,4.051465
3,17.25,0.1386975,25.6413725,14.0025,6.511325,2.750225,6,410.107215,7.0914,90.10975,11.25215,0.2909825,10.862695,9.972475,10.16,70.79,258.0212901,137.151665,27.47667,313.2,364.998335,35.18,8.7525,8.68,8.02,6.2515,5.2575,5.48275,0.61283,1.389925,1.2994308195,0.74,3.725,0.78725,-15.864345,3.9514675
3,17.75,0.4475,16.874835,-4.34339,0,-1,5.576375,410.9752525,7,90.1266025,10.525,0.3295125,9.52015,9.4416675,9.66,72.66333,106.56049345,53.81165,13.7975,312.715,357.566665,-5.6555,7.85775,8.1625,7.86,6.34975,5.265,5.4835,0.55,1.2948975,1.1621125,0.6778925,3.24,1.098,-11.9031,3.2270475
3,18.25,0.9225,8.993625,-7.29588,-1.1,-2.048975,4.99985,412.2056979,7,90.14525,9.6548175,0.42,8.275545,8.66,8.962,74.501685,26.283335,8.423335,1.84585,316.042,350.716665,-17.215,7.17025,7.5595,7.67,6.39575,5.2955,5.47625,0.50699,1.2369275,1.0828325,0.62,3.1782,1.5295,-11.311285,2.6181625
3,18.75,1.035,8.135685,-5.52034,-2.127875,-2.0505,4.2,413.1123585,7.160633687,90.16,8.70205,0.499525,7.024235,7.685,8.04,77.465,1.015,0,0,317.515,344.65,-15.094,6.2995,7.0785,7.448,6.4385,5.29,5.4605,0.493835,1.2308325,1.04609,0.592025,2.969,1.7175,-12.7704775,1.925975
3,19.25,1.09068025,6.2605375,-1.29166,-3.182075,-2.4,3.408875,414.115578425,7.1,90.17,7.9178075,0.5606075,6.2326,6.615475,7.06,78.333335,0,0,0,316.12835,340.935,-13.2,5.7225,6.58225,7.205,6.44,5.28875,5.453,0.486,1.2197725,1.075845,0.59521,2.89975,1.89575,-13.3348525,1.751015
3,19.75,1.19,4.1316025,-1.5973975,-3.936905,-3.0755,2.500375,416.1621684,7.2,90.179,7.28176,0.5972,5.342755,5.9175,6.466,79.875,0,0,0,315.03165,337.83,-13,5.20125,5.99325,6.938,6.3875,5.2925,5.43325,0.453425,1.18,1.06855,0.56544,2.83,2.1425,-12.181585,0.825595
3,20.25,1.112575,3.41,-1.481,-3.197975,-2.538335,1.834025,417.60972,7.2,90.20231,6.77977942325,0.603115,4.867155,5.4575,6.03,81.071665,0,0,0,314.095,335.13335,-10.637,4.81425,5.70475,6.661,6.364,5.2975,5.42,0.4405,1.1599928395,1.0341,0.4974623585,2.649,2.06775,-9.473715,0.7505325
3,20.75,1.13,3.23055,-0.405525,-3.198,-2.3085,1.0006,418.981445,7.127196879,90.205,6.15645,0.630265,4.386615,4.95775,5.507,83.32,0,0,0,312.748335,333.518335,-9.93,4.32,5.3575,6.41,6.3275,5.30675,5.40575,0.387,1.07992611675,1.031355,0.45,2.6315,2.14925,-8.218045,0.2751975
3,21.25,1.2766425,3.5126625,-0.5675,-4.1334775,-2.64405,0.625315,421.4918745,6.97902147975,90.23,5.7061125,0.6195263645,3.97684,4.53325,4.9,85.05015,0,0,0,312.62,331.268335,-9.10115,3.95225,5.0125,6.203,6.27825,5.3225,5.39975,0.41,1.077765,1.0125,0.48,2.514715,1.57325,-8.8751925,0
3,21.75,1.28,2.555,-0.04,-4.1181475,-3.076575,0,422.6,6.95,90.22,5.41,0.557923764,3.581195,4.0345,4.653,86.401665,0,0,0,312.57,329.683335,-9.0785,3.7235,4.676,5.986,6.21175,5.3325,5.39975,0.4196675,1.073576677,1.02,0.49021,2.631506871,1.4225,-7.064955,-0.1834725
3,22.25,1.2134075,2.77021578975,0.0141475,-4.103115,-3.1882525,0,423.1,6.9,90.2115,5.0441425,0.5410727005,3.42735,3.85,4.13,87.165,0,0,0,309.78,328.23,-10.161,3.4225,4.33475,5.828,6.1,5.35,5.38925,0.3912,1.085,1.04005,0.4490425,2.4328325,1.4165,-6.38183,-1.00084
3,22.75,1.36,2.773074325,0.12535,-5.06365,-3.0829375,-0.75903,424.4829977,6.9,90.2,4.5956575,0.5562625,3.33971,3.5125,3.933,87.988,0,0,0,309.165,327.42,-9.2245,3.27925,4.19,5.63,6.04,5.365,5.3815,0.4068643555,1.1625,1.02090345675,0.4947951515,2.41,1.376,-7.9159275,-1.000835
3,23.25,1.2685,2.807,-0.3678075,-5.3224375,-3.951395,-1,424.45547,6.798209213,90.216,4.64763698625,0.56,2.891675,3.1465,3.7177,89.333335,0,0,0,308.42,326.6,-8.018685,3.1025,3.997,5.455,5.975,5.37,5.38,0.3901812395,1.021425,1.0004825,0.438965,2.45,1.3115,-10.3948925,-1.000855
3,23.75,1.235,2.8595,-0.3421,-5.3250775,-3.3,-1.0007175,425.2,6.7613265475,90.2384,4.4771823955,0.545,2.41412,3.03,3.5925,89.56667,0,0,0,307.12,325.6,-7.54,2.855,3.874,5.2095,5.925,5.4,5.38,0.39594995975,1.14,1.01578,0.4861,2.476719957,1.3145,-9.761465,-1.0008975
4,0.25,1.6886625,4.7215,-0.49625,-20.203435,-17.70325,-1.000535,429.54371,7.2,90.32115,6.164758472,0.53904,5.77312,5.07,5.41,83.77,0,0,0,309.6025,334.8508325,-24.34,5.19675,6.5325,8.67,9.325,8.2475,7.239,0.439734075,1.10066,1.05,0.53,2.61636,2.05075,-17.58355,-1.601655
4,0.75,1.662,4.91,-0.3069671865,-20.202985,-17.425,-1.550925,432.4,7.185595752,90.3063,5.6671325,0.56,4.9883775,4.614075,5.09,85.63,0,0,0,305.2499975,333.13,-25.0191675,4.848,6.223,8.38,9.1775,8.2625,7.21,0.43,1.121395,1.04,0.4900575,2.4911225,2.0425,-18.2756225,-2.00209
4,1.25,1.8525,3.35524543525,-0.256325053,-21.1769,-17.40625,-2,431.72702,7.2,90.28433202,5.570537925,0.55454,5.12335,4.565475,4.74825,87.913,0,0,0,305.6375,332.242525,-24.095,4.67625,6.0055,8.12,9.095,8.275,7.22675,0.4193022615,1.0833,1.02,0.5,2.509,2.03875,-17.1438375,-2.0020925
4,1.75,1.7,4.2,-0.36823,-21.0988925,-17.408,-2,432.19081,7.0034575,90.2698219425,5.37383505125,0.53,5.1112575,4.3875,4.5565,89.37,0,0,0,306.65,331.3000025,-21.46417,4.5865,5.825,7.825,8.95,8.28,7.22,0.43225,1.063225,0.998435,0.4891475,2.44,1.9135,-16.32552,-2.54433
4,2.25,1.76,4.0203675,0.09775,-20.0327925,-17.4,-2,432.00609,7.0339475,90.25235,5.139009123,0.55,5.180135,4.022825,4.27975,89.87,0,0,0,306.4325,329.6324975,-19.32,4.4475,5.73,7.67,8.81,8.2875,7.20625,0.41,1.030788337,0.93524,0.48,2.39315,1.86525,-16.693685,-2.75321
4,2.75,1.95,3.08225,0.00256977825,-20.38377,-16.4847,-2.076425,432.512235,7.0103977765,90.24535,5.28,0.5418,4.9136275,3.82495,4.216025,90.27,0,0,0,309.9,329.0225,-18.580825,4.2115,5.6095,7.4925,8.66,8.28,7.195,0.409,1.07059,1.02,0.48,2.5675,1.8785,-13.83079,-3.00314
4,3.25,1.83,3.78765,-0.2047684595,-19.3529575,-16.43325,-2.4016925,432.50739555,6.9327960885,90.25469032,4.9232773965,0.55118,4.5693975,3.607075,3.948825,90.76667,0,0,0,307.2666425,328.2725,-17.78825,3.995,5.36625,7.244,8.57,8.28,7.18575,0.399,0.99871271,0.99,0.48,2.4241,2.028,-12.0029275,-3.0031425
4,3.75,1.72,4.343,-0.48587351175,-18.5004,-16.325,-2.4177,434.56149245,6.9,90.26656287,4.52,0.521356814,4.479225,3.2425,3.7063,91.86667,0,0,0,308.5725,327.7525,-19.04,3.87,5.1725,7.06,8.4575,8.2775,7.19,0.36975,1.03,0.94,0.45,2.380519612,1.77025,-13.9649675,-3.003155
4,4.25,1.6025,3.64,0,-18.3169525,-16.025,-3,434.142621475,6.819528456,90.273,4.2302025,0.5483775,4.3434,3.07225,3.460575,92.574,0,0,0,305.944175,327.703325,-18.6192525,3.7275,4.961,6.911,8.4025,8.2775,7.18,0.38875,1.013835,0.9530148125,0.448375,2.28,1.66875,-11.294155,-3.0031625
4,4.75,1.6110625,2.98625,-0.13815544725,-18.891755,-15.4,-3,434.4115775,6.7377666505,90.2805,4.0605840695,0.56,4.1412775,2.947575,3.32725,93.13,0,0,0,304.925,326.66,-17.94,3.55875,4.861,6.76,8.3,8.27,7.17875,0.34,0.91,0.9063475,0.3708725,2.1659175,1.86175,-9.8120675,-3.0034525
4,5.25,1.51,3.82,0.127,-17.4311025,-15.231675,-3,434.02458,6.708625,90.3045,3.840585,0.57945588725,4.187635,2.8924175,3.2445,92.93333,9.658,0,0,302.3,325.57,-21.32025,3.5035,4.70175,6.61,8.14,8.2525,7.18,0.36,0.98816781975,0.9,0.38115,2.18977001675,1.69075,-9.941645,-3.003635
4,5.75,0.9475,6.965885,0.62,-15.9899,-14.032815,-3.0009,434.34373,6.8868241935,90.321,4.1275,0.571395,4.4734475,2.720425,3.3235,91.5667,70.83667,32.98333,11.775,299.16667,328.266675,-13.43375,3.41975,4.65975,6.45,8.01,8.2025,7.1675,0.375041462,0.99818834,0.92239,0.3975,2.25725,1.63125,-6.1881075,-3.003605
4,6.25,1.29,11.82519,4.54503512025,-13.82025,-11.91953,-3,430.9,7.117635,90.3495,4.9239575,0.706255,5.1602225,2.9945575,3.43675,88.37,210.93,102.3,27.548335,300.4166675,334.1191675,25.444975,3.97175,4.7225,6.31,7.9105,8.1275,7.1475,0.38515,0.94265243375,0.9545675,0.43867268425,2.32517,0.96275,4.4349425,-3.0033725
