DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
6,13.25,359.045,23.459,-0.16875,65.26,181.46,322.66,2.488,0.34925,1.21,1.356,0.464,100.04,68.415,30.40075,23.99,32.026,0.891,1751,903.75,143.015,423.6575,512.4375
6,13.75,358.48,23.5365,0.114,55.3425,169.63,321.865,2.4,0.33075,1.1505,1.354,0.4465,100.0225,67.155,30.52475,24.19,32.279,0.8595,1686.25,855.99,135.8725,422.655,508.4375
6,14.25,357.155,23.365,0.09775,43.4925,160.485,301.515,2.46075,0.34875,1.15,1.339,0.45,99.99925,67.048,30.54175,24.36,32.5295,0.836,1616.25,803.6375,131.395,421.6425,505.7425
6,14.75,356.78,23.6575,-0.15375,38.42,141.415,289.07,2.429,0.318,1.091,1.3025,0.444,99.98625,67.97475,30.60375,24.8125,32.5625,0.7565,1477.5,757.2375,122.885,423.8525,505.5275
6,15.25,357.14,23.85075,0.4235,31.76125,119.6525,255.5,2.31,0.329,1.0665,1.252,0.4315,99.9575,68.93625,30.6805,24.6075,32.49925,0.694,1327,668.83,107.545,424.565,498
6,15.75,356.47,23.74,0.244,32.0675,94.64375,233.43,2.233,0.31,1.0375,1.1605,0.417,99.9525,72.484,30.691,24.4525,32.15625,0.6215,1179.25,608,103.34,422,494.01
6,16.25,356.94,24.4105,0.20625,29.2925,72.129,198.83,2.137,0.291,0.97,1.086,0.399,99.92675,74.33725,30.24175,23.9425,32.116,0.538,1019.25,519,93.1,417.59,486.47
6,16.75,358.43,24.683,0.748,16.39,52.323,169.425,2.15125,0.2695,0.895,1.065,0.376,99.92175,77.00875,30.21125,22.7625,31.911,0.454,837.1525,428,80.413,414.12,479.59
6,17.25,358.745,24.3545,1.4085,13.9575,30.231,128.9375,1.9555,0.2445,0.792,0.903,0.345,99.9175,80.69625,29.743,21.33,31.54175,0.353,635.815,325.88,66.861,414,472.34
6,17.75,358.825,24.669,1.373,9.4905,14.11125,96.421,1.6345,0.209,0.679,0.755,0.311,99.964,83.214,29.3225,19.295,30.95875,0.313,458.37,230.1,50.275,411.34,466.2
6,18.25,364.51,25.0105,3.12525,6.207,5.62,52.194,1.54975,0.19325,0.566,0.681,0.276,99.96275,85.96875,28.572,17.1725,30.10175,0.454,282.1075,140.76,35.865,412.89,457
6,18.75,373.095,25.14,3.858,3.58875,1.8825,21.551,1.2685,0.1625,0.51275,0.60475,0.245,99.97675,90.56225,27.371,13.7525,29.017,0.5075,137.175,62.8,16.944,405.07,447.36
6,19.25,380.28,25.6505,4.9615,1.46075,0.4945,11.4575,1.1095,0.1765,0.443,0.5805,0.211,99.992,92.86975,26.127,10.365,28.2235,0.474,38.385,14.2,3.739,404.79,439.04
6,19.75,390.655,25.4515,5.263,-1.01975,1.52825,10.08725,1.102,0.16925,0.46825,0.56625,0.20575,99.9725,94.6505,25.1275,8.415,27.23175,0.43,1,-0.114,1.282,405,432.26
6,20.25,401.3975,25.193,5.805,-2.55225,1.60525,6.275,1.028,0.1505,0.40675,0.55075,0.19275,99.989,96.1655,24.47275,6.855,26.8015,0.3815,0,-0.571,1.336,405,429.74
6,20.75,412.66,25.007,6.0645,-2.66825,0.781,6.8245,1.112,0.17025,0.444,0.625,0.215,100,97.373,24.21975,6.17,26.2135,0.4025,0,-0.703,1.69,400.93,427.96
6,21.25,412.7075,24.963,6.968,-2.98525,0.295,6.0035,1.112,0.1755,0.439,0.606,0.21,100.03,98.26175,23.67675,5.49,25.791,0.4075,0,-0.579,1.833,403.17,425.18
6,21.75,416.78,24.977,7.3795,-3.006,-0.05425,7.5625,1.177,0.16975,0.475,0.6055,0.2265,100.09,98.742,23.422,5.06,25.503,0.387,0,-0.555,1.844,403.81,425
6,22.25,419.685,24.73475,7.8335,-2.801,0.183,7.76,1.13475,0.1855,0.474,0.635,0.242,100.09,98.8525,23.2745,4.6475,25.21,0.4045,0,-0.508,2,402.76,423.35
6,22.75,426.99,24.4195,8.14675,-2.6505,-0.045,8.086,1.224,0.178,0.493,0.673,0.246,100.095,99.024,22.9635,4.39,24.911,0.395,0,-0.513,1.88,403,422
6,23.25,431.4125,24.67875,7.6285,-3.02875,0.286,9.1415,1.188,0.2025,0.5,0.656,0.251,100.09,99.11725,22.5565,4.215,24.546,0.404,0,-0.439,1.88,405,423
6,23.75,432.4675,24.4855,8.39875,-3.435,0.223,8.048,1.1575,0.195,0.522,0.678,0.255,100.09,99.031,22.759,4.2275,24.417,0.40525,0,-0.339,1.873,403.88,423.08
7,0.25,443.985,27.146,8.846,-5.359,1.0215,9.348,1.113,0.193,0.485,0.622,0.243,100.115,99.772,23.397,2.94,25.544,0.373,0,-0.58,1.854,409.96,428.71
7,0.75,448.5075,26.99575,8.348,-5.669,-0.079,5.34,1.097,0.171,0.4485,0.60775,0.2275,100.1175,99.90375,23.059,2.55,25.257,0.34375,0,-0.634,1.726,408.69,427.51
7,1.25,452.06,26.97325,8.91575,-5.876,0.5975,6.5865,1.196,0.171,0.4375,0.60525,0.2295,100.1175,100,22.983,2.2525,25.036,0.35625,0,-0.573,1.72,405.61,426.81
7,1.75,456.74,26.43375,8.559,-5.4655,0.082,6.835,1.20675,0.16375,0.4485,0.55175,0.2285,100.0675,100,22.8685,2.15,24.875,0.3325,0,-0.565,1.77,406,426
7,2.25,456.605,26.3525,8.272,-5.627,0.006,4.875,1.0455,0.1345,0.42025,0.54725,0.216,100.0575,100,22.67725,1.955,24.96175,0.33875,0,-0.514,1.823,405.24,424.72
7,2.75,459.6625,26.20675,8.217,-5.35625,-0.06675,3.534,1.015,0.139,0.40725,0.48975,0.21,100.0475,100,22.6215,1.8175,24.6495,0.32075,0,-0.534,1.709,406.63,425
7,3.25,468.9,26.256,8.90375,-5.5435,0.235,4.916,0.99125,0.13,0.422,0.506,0.198,100.01,100,22.4135,1.6275,24.49875,0.334,0,-0.454,1.742,410,423.83
7,3.75,462.8225,25.98,9.1205,-5.4675,0.1115,5.17,1.09525,0.14275,0.3885,0.4935,0.2,100.01,100,22.33725,1.5,24.414,0.342,0,-0.5495,1.88325,410.1475,424.105
7,4.25,464.22,25.893,8.873,-5.52425,0.028,4.201,1.064,0.138,0.393,0.4665,0.207,100.03,100,22.2705,1.54,24.2955,0.32,0,-0.5165,1.8535,407.16,423.9175
7,4.75,460.35,25.76,8.985,-5.56925,0.07575,5.303,1.0835,0.137,0.3785,0.477,0.1975,100.05,100,22.03,1.52,24.107,0.3455,0.9595,-0.23925,1.90275,409.5425,422.145
7,5.25,465.38,25.933,8.694,-5.01225,-0.06925,3.8315,1.15525,0.14775,0.41375,0.49375,0.20875,100.06,100,21.88125,1.43,24.0315,0.33475,17,9.18575,3.55225,409.9175,422.7075
7,5.75,463.1675,26.0305,9.333,-5.0825,1.22625,10.36,1.2045,0.1525,0.426,0.528,0.23125,100.09,100,22.203,1.45,24.142,0.3515,91.754,49.6145,15.10425,409.4475,425.6
7,6.25,448.07,26.59575,11.3125,-4.35825,7.71025,29.18125,1.25825,0.175,0.44275,0.54775,0.24525,100.11,100,22.717,1.7525,24.492,0.424,216.2,121.61,33.4635,409.5425,431.6175
7,6.75,423.865,27.075,6.8095,-3.0545,18.20575,62.803,1.46675,0.2005,0.537,0.65,0.285,100.11,100,23.4,2.795,25.204,0.4995,378.175,210.075,49.25375,409.155,438.1225
7,7.25,404.53,27.306,3.2745,-0.9625,36.8565,105.225,1.681,0.23375,0.644,0.746,0.334,100.13,100,24.339,4.225,26.0685,0.458,559.5,302.0925,64.50225,405.36,445.6875
7,7.75,393.065,27.618,0.96625,1.6785,62.213,146,1.8105,0.2545,0.708,0.843,0.354,100.14,98.5175,25.3,6.6525,27.012,0.543,754,406.9275,79.96325,403.2425,453.71
7,8.25,382.07,27.54375,-1.37775,7.02875,77.9675,181.77,1.868,0.251,0.76,0.909,0.362,100.14,93.336,26.23,8.46,28.003,0.541,937.825,497.2175,93.7565,404.8025,464.6375
7,8.75,375.395,27.4285,-2.019,11.22875,99.1895,214.315,2.03,0.275,0.829,0.999,0.392,100.155,87.4455,27.4,10.22,28.863,0.594,1120,589.6675,106.365,409.4825,474.4225
7,9.25,371.76,27.57775,-2.83,16.536,114.7125,236.6225,2.172,0.278,0.864,1.03,0.392,100.135,84.79675,28.16,12.7,29.693,0.632,1280,671.27,116.895,414.6825,483.0075
7,9.75,367.7125,27.4195,-2.722,17.4475,135.415,279.44,2.13075,0.278,0.92,1.125,0.4015,100.13,79.901,28.7,14.2,30.364,0.7055,1420,740.28,127,418.07,492.34
7,10.25,364.7725,27.14,-2.82,21.5475,146.8875,302.49,2.14575,0.288,0.9575,1.157,0.4095,100.14,76.16,29.22,16.33,30.934,0.742,1534.125,801.5975,134.9,422.31,499.43
7,10.75,363.79,26.941,-3.0095,24.9825,152.3375,322.845,2.248,0.298,1.0125,1.26575,0.4095,100.13,74.1345,29.7,18.365,31.377,0.7705,1640,849.6375,141.86,425.93,506
7,11.25,361.57,26.5165,-2.864,26.961,155.3175,329.46,2.217,0.306,1.071,1.283,0.411,100.13,72.6205,29.993,19.745,31.855,0.812,1691.625,888.095,147.4525,427.015,511.75
7,11.75,360.2325,26.45175,-1.88325,35.0325,169.0375,350.0525,2.191,0.313,1.025,1.26725,0.4165,100.11,71.687,30.586,20.805,32.368,0.818,1741.675,911.42,148.2,431.54,516.31
7,12.25,359.3275,26.5005,-1.905,38.40625,171.515,357.6925,2.2785,0.315,1.09425,1.3095,0.4255,100.09,71.093,30.93,21.965,32.66875,0.83225,1762,906.63,146.78,433.11,517.72
7,12.75,359.3525,26.51625,-2.05725,44.605,156.85,370.3825,2.27925,0.31625,1.07275,1.2995,0.4215,100.07,69.35575,31.08,22.7525,32.92725,0.79125,1739.625,906.24,147.68,433.04,516.85
7,13.25,358.445,26.444,-1.73725,40.68375,158.4525,347.8475,2.27675,0.29525,1.06725,1.28625,0.424,100.03,68.5895,31.3,22.795,33.22375,0.784,1711.125,882.79,144.8,434.64,516.45
7,13.75,357.6575,26.2195,-1.469,45.9,153.25,344.0375,2.37,0.306,1.06575,1.3035,0.42875,100.01,67.76375,31.493,23.8525,33.508,0.7805,1661.5,853.81,138.54,435.55,516
7,14.25,356.92,26.339,-0.857,43.01125,131.96,333.27,2.359,0.314,1.0515,1.2555,0.42975,100,66.92525,31.777,24.32,33.50975,0.7295,1590.325,810.055,135.745,434.215,513
7,14.75,356.4775,26.205,-1.39475,39.725,117.2025,313.37,2.293,0.29925,1.0465,1.209,0.4255,99.973,67.0885,31.63225,24.58,33.562,0.686,1470.25,744.57,124.8625,433.01,507.4225
7,15.25,356.49,26.4505,-1.472,38.36,99.6455,284.94,2.32425,0.30275,1.02225,1.1675,0.4255,99.959,67.53525,31.82675,24.7425,33.6545,0.60575,1361,681.815,117.6075,431.135,506.5825
7,15.75,356.09,26.749,-0.399,37.71125,88.951,250.33,2.2005,0.292,0.9625,1.134,0.4095,99.9445,69.2375,31.619,23.86,33.622,0.536,1199,604.985,108.195,428.94,501.155
7,16.25,356.18,27.1845,0.254,16.51025,68.6,217.625,2.133,0.2805,0.91225,1.09825,0.39175,99.935,70.032,31.2835,23.7725,33.4165,0.48575,1020.5,521.36,97.6785,427.24,495.455
7,16.75,356.475,27.032,0.5935,20.855,50.898,190.62,2.146,0.269,0.8835,0.98,0.3705,99.93925,71.68275,31.0285,22.3025,33.113,0.427,823.305,420.84,83.3275,425.08,488.8675
7,17.25,356.72,27.82275,1.795,13.225,28.167,139.105,1.99125,0.2355,0.801,0.894,0.3505,99.93125,76.29625,30.62325,20.0575,32.6,0.3435,640.675,320.935,66.4685,424.2925,480.7375
7,17.75,359.5325,28.396,2.5695,6.0045,11.4445,103.78,1.79325,0.22925,0.7445,0.8505,0.3235,99.9425,81.08075,29.91275,17.4725,32.108,0.342,448.2,218.7525,50.51725,421.9625,471.95
7,18.25,364.575,29.412,4.2615,3.52,5.0785,60.5615,1.461,0.171,0.58675,0.69575,0.27125,99.97,84.44525,29.1605,14.105,31.21775,0.402,281.58,131.8525,34.4755,421.2825,463.54
7,18.75,374.6775,29.419,5.8895,1.315,2.61975,26.3375,1.1315,0.15325,0.4925,0.5715,0.231,99.99,87.9065,28.2865,11.355,30.481,0.4755,138,58.19925,15.6345,419.185,456.7725
7,19.25,383.745,29.376,6.4675,-0.067,0.836,13.84775,1.142,0.162,0.509,0.5785,0.2225,99.99375,91.841,26.99875,8.72,29.357,0.487,38.325,12.32925,3.253,418.42,446
7,19.75,396.545,29.056,6.73,-1.8805,0.622,8.3145,1.121,0.184,0.473,0.611,0.206,100.0025,94.9995,26.135,6.78,28.476,0.451,1.852,-0.366,1.127,415,439.63
7,20.25,403.925,28.9595,6.62875,-2.79325,1.64625,8.223,1.05975,0.1905,0.432,0.622,0.206,100.02,96.67575,25.353,5.23,27.5365,0.394,0,-0.761,1.41,414.98,437.09
7,20.75,413.1,28.934,8.1835,-3.67075,1.304,11.1825,1.085,0.192,0.442,0.614,0.209,100.06,97.82275,24.7,4.495,27.152,0.368,0.3985,-0.554,1.858,412.67,435
7,21.25,417.38,28.43575,9.2185,-4.9425,0.557,11.06125,1.1015,0.194,0.448,0.617,0.211,100.09,98.263,24.32,4.1225,26.8125,0.366,0.4625,-0.463,1.92,412.11,434.27
7,21.75,427.3425,28.10425,8.7135,-5.141,0.674,10.61875,1.136,0.209,0.4725,0.669,0.217,100.11,98.86775,24.062,3.78,26.665,0.373,0,-0.501,1.9,412.47,433.06
7,22.25,430.94,27.795,8.167,-4.6925,0.384,12.844,1.137,0.19225,0.4665,0.654,0.2335,100.12,99.169,23.905,3.43,26.40175,0.35775,0,-0.428,1.859,409.87,432
7,22.75,436.6,27.64475,8.7895,-5.16075,0.468,11.11725,1.144,0.18725,0.455,0.6565,0.229,100.13,99.522,23.932,3.285,26.33575,0.3455,0,-0.509,1.775,409.24,430.41
7,23.25,439.9225,27.396,9.554,-4.96425,0.21875,9.9375,1.138,0.221,0.48875,0.68375,0.24675,100.12,99.5255,23.716,3.465,26.05325,0.3525,0,-0.487,1.761,413.4,429.8
7,23.75,443.6,27.183,9.124,-4.67,0.5195,10.582,1.136,0.183,0.48,0.651,0.2385,100.11,99.751,23.692,3.2125,25.7785,0.33,0,-0.497,1.764,411.33,429.41
8,0.25,448.64,27.627,6.736,-3.796,0.274,5.61,0.94175,0.1415,0.419,0.5525,0.209,100.0475,100,23.3,3.52,25.816,0.361,0,-0.493,1.7215,410.07,431.53
8,0.75,450.61,27.681,6.7925,-3.647,0.37525,4.7355,0.97825,0.154,0.42525,0.55325,0.214,100.04,100,23.304,3.21,25.587,0.3305,0,-0.5225,1.5655,410.33,430.915
8,1.25,454.44,27.483,7.1505,-3.72,0.66175,4.658,1.008,0.149,0.40725,0.50925,0.203,100.0375,100,23.028,2.97,25.394,0.31425,0,-0.53,1.639,410.205,429.495
8,1.75,461.175,27.65325,6.4745,-3.637,0.6065,3.6045,0.957,0.1425,0.41175,0.51875,0.2025,100.0275,100,22.9075,2.61,25.313,0.291,0,-0.502,1.66,410.895,429.71
8,2.25,463.355,27.11525,7.46,-3.809,0.8125,4.2985,0.94625,0.14675,0.4165,0.5635,0.21625,100.0275,100,22.80875,2,25.204,0.3325,0,-0.4365,1.6055,411.795,429.295
8,2.75,471.5125,26.9865,7.018,-3.774,0.667,5.6405,0.986,0.14125,0.408,0.523,0.2055,100.01,100,22.6925,1.85,25.096,0.3295,0.2095,-0.4225,1.5985,409.92,429.075
8,3.25,468.63,27.0225,7.635,-3.696,0.4285,4.983,1.06025,0.1545,0.402,0.5165,0.21,100.02,100,22.691,1.7,24.986,0.313,0.248,-0.375,1.5925,411.325,428.645
8,3.75,465.53,26.8895,7.396,-3.871,0.2375,3.57075,1.0095,0.13775,0.4065,0.524,0.1965,100.02,100,22.6395,1.4725,24.981,0.311,0.208,-0.367,1.632,413.055,429
8,4.25,467.015,26.719,7.08575,-4.065,0.5975,4.8665,0.95475,0.13425,0.3965,0.4945,0.1925,100.0375,100,22.378,1.3,24.979,0.311,0.2995,-0.404,1.565,412.535,427.535
8,4.75,467.27,26.935,7.05175,-4.284,0.503,4.0365,0.985,0.141,0.4005,0.46925,0.18475,100.05,100,22.3615,1.195,24.7305,0.32,0.204,-0.344,1.67,413.455,426.48
8,5.25,467.5525,26.798,7.4545,-4.251,0.323,4.72525,1.025,0.142,0.39575,0.48925,0.19725,100.0775,100,22.3315,1.14,24.828,0.32,1.18975,0.894,1.8925,413.53,426.02
8,5.75,466.39,26.917,7.32,-3.887,0.46,6.699,0.9965,0.15225,0.406,0.51675,0.2125,100.11,100,22.243,1.175,24.701,0.305,32.01525,19.7595,5.881,414.34,427.545
8,6.25,470.335,26.881,7.7685,-3.602,2.911,12.6545,1.03125,0.16,0.41,0.4865,0.20875,100.12,100,22.523,1.4,24.8025,0.37675,124.4,77.55,21.95,415.135,431.125
8,6.75,440.16,27.56925,7.703,-2.67,11.2445,37.27675,1.08625,0.172,0.4515,0.5665,0.2435,100.1275,100,23.227,1.915,25.3135,0.515,269.325,156.685,39.5245,416.115,436.945
8,7.25,416.24,28.112,4.792,-1.996,26.035,75.1395,1.30425,0.1885,0.523,0.621,0.278,100.14,100,24.252,3.055,26.29,0.503,448.25,249.255,57.3585,415.125,445.135
8,7.75,398.5525,28.18575,1.368,-0.148,44.708,114.36,1.509,0.213,0.6165,0.7325,0.31625,100.155,100,25.3,5.5625,27.308,0.503,627.855,343.205,74.8425,415.75,456.12
8,8.25,385.7,28.0255,-0.854,2.37,67.056,147.38,1.71925,0.24075,0.6845,0.815,0.3455,100.15,99.73,26.2,7.11,28.224,0.548,820.25,437.1,89.526,417.965,467
8,8.75,378.265,27.9235,-1.065,4.729,92.745,175.21,1.833,0.256,0.75,0.942,0.368,100.1675,94.7585,27.2155,8.94,28.97425,0.603,1008.25,532.785,104.545,419.54,476.015
8,9.25,371.165,27.81325,-1.6115,7.053,107.425,218.655,1.851,0.261,0.81325,1.03925,0.3635,100.18,89.30725,28.01125,10.6925,29.83075,0.674,1169.25,620.74,116,420.74,486.435
8,9.75,366.745,27.726,-2.3275,9.449,123.655,239.13,1.92875,0.25875,0.86625,1.05375,0.37025,100.19,85.377,28.8345,13.04,30.643,0.74325,1312.75,703.08,126.83,424.255,493.715
8,10.25,363.335,27.737,-1.121,12.776,149.195,266.5325,1.88525,0.28325,0.91625,1.1565,0.394,100.17,81.5765,29.609,15.905,31.5465,0.8185,1444,760.5,133.46,427.57,500.185
8,10.75,360.8975,27.576,-1.492,14.735,167.105,301.805,2.0145,0.2895,0.989,1.201,0.406,100.165,79.21,30.25175,18.21,32.131,0.858,1544.325,819.55,143,429.39,507.66
8,11.25,359.02,27.014,-1.28175,14.992,163.01,312.49,2.00975,0.2915,1.03,1.268,0.402,100.14,76.388,30.77475,19.985,32.69,0.899,1622.725,845.025,144.225,432.57,512.75
8,11.75,357.96,26.901,-1.166,18.768,182.55,337.71,2.046,0.287,1.04,1.275,0.408,100.13,73.996,31.086,21.14,33.116,0.886,1654.3,864.98,148.72,435.005,516.51
8,12.25,357.32,26.679,-1.209,20.288,185.84,321.395,2.123,0.307,1.058,1.3,0.418,100.125,73.4385,31.5685,22.495,33.537,0.884,1666,887.045,151.145,435.88,518.485
8,12.75,355.7,27.008,-0.9695,21.5095,179.995,337.38,2.0895,0.2955,1.101,1.338,0.414,100.1,71.749,31.7655,23.385,33.787,0.889,1643.25,881.89,153.5,437,520
8,13.25,355.47,26.728,-0.647,16.27175,189.49,322.945,2.11,0.303,1.1,1.305,0.417,100.055,69.4665,32.1635,24.72,34.008,0.905,1620,857.065,146.86,437.44,521.765
8,13.75,355.35,26.804,-0.191,12.71875,169.7425,312.175,2.169,0.3055,1.087,1.274,0.414,100.02,69.93225,32.27275,25.4,34.197,0.845,1561.25,826.38,144.175,439.61,521.365
8,14.25,355.27,26.555,-0.686,13.21225,157.27,300.635,2.1965,0.3005,1.052,1.282,0.416,99.9985,70.3245,32.504,26.65,34.264,0.827,1476.7,774.57,134.745,434.82,520.91
8,14.75,353.9275,26.146,-0.508,15.653,130.9875,277.9025,2.063,0.288,1.032,1.207,0.397,99.9835,69.97075,32.5145,26.5225,34.284,0.749,1345.6,700.81,127.445,436.84,516.65
8,15.25,353.21,26.524,-0.421,14.865,112.08,257.27,2.049,0.26875,0.969,1.092,0.393,99.969,71.4095,32.20875,25.73,34.415,0.68,1230,636.165,116.225,433.095,512.98
8,15.75,352.725,26.61175,-0.3085,13.4055,90.297,215.3775,2.037,0.2655,0.974,1.087,0.378,99.9475,72.85925,32.019,25.345,34.136,0.579,1080,551.09,105.395,432.49,508.13
8,16.25,354.715,26.947,0.199,12.16675,69.97225,185.3175,1.902,0.251,0.88775,1.055,0.36425,99.954,75.1995,31.85575,25.53,33.99525,0.497,904.24,462.28,94.4085,428.765,498.93
8,16.75,353.9575,26.8875,0.183,9.9955,46.7625,149.67,1.864,0.246,0.79825,0.92975,0.34,99.942,77.964,31.50225,23.99,33.80025,0.40325,710,362.5275,77.46125,426.1275,494.9775
8,17.25,354.7625,27.73075,0.485,8.96925,26.2,108.1625,1.61975,0.2235,0.6875,0.7715,0.316,99.93475,80.621,31.116,21.95,33.457,0.3185,521.75,263.61,60.1385,422.455,487
8,17.75,358.35,28.338,1.704,6.61275,10.704,69.473,1.386,0.189,0.5885,0.6965,0.271,99.92325,84.40725,30.439,18.8925,32.827,0.376,345.345,170.2775,42.09375,421.5375,477.5
8,18.25,364.7675,28.697,3.16325,5.04,4.23025,33.3885,1.15225,0.1575,0.4855,0.6155,0.2245,99.9265,89.04725,29.301,15.81,31.7945,0.5715,184.6525,84.42275,21.09475,418,465.775
8,18.75,373.275,29.10875,4.678,2.68875,1.08425,13.196,1.0975,0.1345,0.45325,0.57925,0.191,99.942,93.13825,27.791,11.79,30.28975,0.5385,67,26.581,6.3355,415.9975,453.67
8,19.25,384.56,29.272,4.531,0.066,0.86,6.28075,0.968,0.113,0.39075,0.478,0.167,99.962,95.548,26.8115,9.5275,29.429,0.4865,2.143,0.71775,1.10975,414.32,445.555
8,19.75,397.2175,28.99725,4.1995,-1.52275,0.835,4.906,0.89025,0.1085,0.3835,0.486,0.15575,99.985,97.36925,25.805,8.9875,28.48775,0.392,0.202,-1.05825,1.23625,413.585,442.2925
8,20.25,407.61,28.818,6.052,-2.65775,0.272,6.567,0.91775,0.1305,0.405,0.542,0.166,100,98.24,25.37525,7.7,27.846,0.39,0.42225,-0.62625,1.6105,411.9775,438.7575
8,20.75,415.32,28.661,6.134,-3.262,0.512,6.90375,0.97325,0.11675,0.399,0.514,0.181,100.03,98.934,24.8895,7.31,27.524,0.361,0.35925,-0.57425,1.8265,412.645,438
8,21.25,421.97,27.96925,5.872,-3.48275,0.19875,5.15175,0.89625,0.12475,0.3865,0.52,0.18675,100.06,99.4685,24.59625,6.49,27.191,0.346,0.20375,-0.54225,1.7765,409.03,435.6025
8,21.75,430.155,27.988,6.493,-3.49825,0.587,6.677,0.936,0.125,0.426,0.576,0.1905,100.06,99.6585,24.20025,6.135,26.759,0.3785,0,-0.609,1.71175,408.995,434.8125
8,22.25,435.45,27.828,6.2965,-3.529,0.335,5.92,0.924,0.131,0.428,0.561,0.202,100.07,99.885,24.0225,5.13,26.5185,0.373,0,-0.552,1.70875,408.7425,433.6775
8,22.75,438.77,27.791,6.7195,-3.61525,0.12875,5.81,0.961,0.139,0.43975,0.51475,0.1995,100.07,99.96425,23.8295,4.7175,26.234,0.332,0,-0.5385,1.64875,406.94,432.195
8,23.25,442.33,27.83,6.578,-3.8155,0.63,4.384,0.93975,0.15225,0.428,0.544,0.199,100.08,100,23.73,4.25,26.051,0.388,0,-0.60375,1.6815,407.075,432.0775
8,23.75,445.9875,27.43825,6.56,-3.965,0.452,4.56225,0.955,0.152,0.422,0.57875,0.20375,100.07,100,23.52175,3.8425,25.981,0.36,0,-0.552,1.753,408.69,432.3525
9,0.25,423.58,21.947,5.02275,-6.88275,0.17275,6.0265,1.08975,0.2075,0.488,0.67775,0.253,100.13,100,21.699,2.58,23.45425,0.36425,0,-0.59275,2.13375,391.105,417.9325
9,0.75,429.78,21.89,4.61975,-6.8115,0.3155,5.69,1.129,0.18175,0.497,0.65,0.262,100.125,100,21.507,2.19,23.248,0.35,0,-0.58375,2.21325,390.815,416.525
9,1.25,428.82,21.721,5.4405,-6.63925,0.182,5.14875,1.248,0.20175,0.49275,0.66425,0.274,100.115,100,21.35275,1.915,23.2465,0.38025,0,-0.59825,2.1595,391.4925,415.805
9,1.75,431.35,21.496,5.4725,-7.1855,-0.22,5.07225,1.17275,0.19025,0.4585,0.627,0.2495,100.105,100,21.4495,1.78,23.008,0.3475,0,-0.509,1.961,391.9575,414.025
9,2.25,431.715,21.6345,6.184,-6.81575,0.2275,5.88,1.293,0.204,0.4705,0.629,0.25525,100.075,100,21.14425,1.6875,22.979,0.34225,0,-0.48975,1.88075,394.0325,414.9925
9,2.75,434.725,21.746,5.8805,-6.6815,0.02,5.668,1.337,0.2285,0.4975,0.6255,0.268,100.065,100,20.9675,1.63,22.86425,0.307,0,-0.4645,1.8775,394.92,414.69
9,3.25,430.255,21.59275,6.09675,-6.4165,0.102,5.474,1.36625,0.1995,0.475,0.64,0.265,100.06,100,20.9495,1.54,22.77025,0.325,0.0195,-0.38375,1.9725,396.25,414.435
9,3.75,439.3525,21.702,5.31425,-6.439,0.2,4.763,1.3635,0.2135,0.48775,0.63375,0.24875,100.075,100,20.85,1.28,22.72275,0.32,0,-0.42475,1.912,399.055,415.2125
9,4.25,435.245,22.0305,5.796,-6.215,0.0645,4.79,1.381,0.227,0.457,0.658,0.256,100.08,100,20.8515,1.22,22.85675,0.309,0,-0.29475,1.906,399.7675,414.25
9,4.75,439.6375,21.6985,6.20575,-5.98425,-0.055,6.0475,1.403,0.238,0.49675,0.68275,0.2825,100.1,100,20.7635,1.1,22.697,0.33225,0,-0.352,1.869,400.8575,416.04
9,5.25,432.98,21.945,5.619,-5.719,-0.151,6.399,1.4735,0.23825,0.49375,0.65775,0.2855,100.115,100,20.7515,1.17,22.467,0.3565,0.0075,-0.37125,1.835,400.8725,416.3675
9,5.75,435.7425,21.99,5.6575,-5.9795,0.0245,5.25,1.46875,0.262,0.497,0.669,0.277,100.125,100,20.63125,1.04,22.464,0.333,4,2.40975,2.46225,400.0175,416.11
9,6.25,434.655,22.003,4.8435,-6.12475,0.03725,7.046,1.46625,0.23825,0.483,0.634,0.287,100.14,100,20.55175,1.03,22.574,0.31725,52.8515,32.051,10.45725,401.7475,416.335
9,6.75,438.895,22.165,4.87225,-5.7325,4.135,20.28625,1.523,0.2415,0.488,0.6595,0.279,100.17,100,20.906,1.29,22.649,0.457,175.075,108.9725,31.2925,403.145,422.7225
9,7.25,415.9075,22.86075,4.44675,-4.2975,20.3495,42.8325,1.675,0.271,0.564,0.732,0.312,100.1775,100,21.7025,1.705,22.97175,0.523,344.4375,198.285,50.21075,405.3875,428
9,7.75,395.055,22.995,2.0335,-2.518,32.0815,74.271,1.893,0.301,0.6455,0.81675,0.34675,100.2,100,22.452,3.12,23.91775,0.5645,531.375,298.2375,67.20175,403.195,435.2675
9,8.25,384.08,23.438,-0.046,-0.38175,55.87325,99.228,1.9465,0.29775,0.73775,0.95075,0.37575,100.22,100,23.2835,4.5575,24.653,0.57,728.7475,398.45,83.374,405.125,445.8125
9,8.75,380.23,23.668,-0.0505,2.2325,89.932,133.425,2.0475,0.313,0.82675,1.02175,0.39775,100.23,97.34075,24.107,6.0475,25.53375,0.61625,913.6425,500.6775,100.035,408.225,457.295
