DOY2,HR2,TA,RH,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2,H2O,FC,LE,H
7,10.25,19.162,60.50725,1032.475,93.90325,2.6224,0.2658525,16.7275,16.2015,20.06525,39.69175,41.72975,363.6867,14.235,-16.63145,115.2714,45.659
7,10.75,19.41175,58.53,1218.125,95.655,2.5963,0.2691975,16.895,16.206,20.4665,41.5855,46.05,364.0537,13.737,-18.694525,145.8421,35.7141
7,11.25,19.76325,56.5735,1236.05,104.2275,2.646325,0.261885,17.175,16.236,20.8885,44.328,46.657,363.277575,13.68875,-18.594575,127.33415,50.3512
7,11.75,20.285,54.29925,1321.475,102.3425,2.66855,0.24981,17.4895,16.33975,21.506,42.069,45.50675,363.2397,13.5115,-15.839925,148.38075,49.94905
7,12.25,20.6135,53.039,1271.575,109.01,2.67855,0.26423,17.68975,16.38675,21.646,40.281,39.49075,362.6989,13.607,-18.2661,154.7021,36.456425
7,12.75,20.93575,52.11925,1346.5,107.6325,2.689625,0.2691375,17.8015,16.48575,21.7695,39.52,38.946,361.09185,13.363,-18.0936,149.42335,46.8118
7,13.25,21.42,50.90375,1448.45,103.2775,2.744525,0.2672625,18.004,16.618,22.088,40.243,37.2175,360.53045,13.49,-17.2877,174.0407,39.946575
7,13.75,21.362,51.1865,1259.2,91.0525,2.66885,0.2622075,18.19,16.68475,22.0345,35.327,39.21775,360.9096,13.653,-16.307425,160.6265,30.8405
7,14.25,21.52475,50.322,1192.05,94.9985,2.8336,0.2813175,18.29975,16.76925,21.96625,34.709,33.00425,360.333525,13.799,-15.4111,147.3471,19.7992
7,14.75,21.50925,49.56425,1082.775,80.38175,2.847225,0.280515,18.4415,16.84475,22.11975,37.782,26.272,360.17755,14.084,-14.7928,137.652225,12.6469
7,15.25,21.29725,49.536,1259.825,80.04475,2.852775,0.2663225,18.6555,16.9355,22.1075,24.421,15.27225,359.82605,13.298,-13.6516,125.3329,5.0989
7,15.75,21.32125,47.71925,1057.55,70.52675,2.662075,0.2593225,18.7165,17.00725,21.72025,13.621,12.76925,360.51215,13.45,-11.9287,116.4162,-4.1483
7,16.25,21.258,48.24575,848.125,59.12175,2.64455,0.2425375,18.797,17.10025,21.8085,7.546,8.509675,361.5894,13.19175,-10.47325,100.431675,-9.14605
7,16.75,20.80325,48.61925,748.205,48.115,2.4568,0.24482,18.796,17.1395,21.76275,3.2143,3.971325,359.83425,13.591,-8.37085,85.4981,-17.3937
7,17.25,20.6115,49.973,613.3525,40.16,2.099825,0.221885,18.807,17.19725,21.5125,0.0047084,1.895375,358.7407,13.5865,-5.702325,65.800525,-19.286125
7,17.75,20.42275,50.5295,543.79,32.599,1.84495,0.1778925,18.826,17.296,21.18575,-4.417,-2.11055,359.67,14.523,-3.0712,46.95185,-26.90715
7,18.25,20.087,52.76875,431.92,19.61925,1.4762,0.136725,18.82775,17.35575,21.12375,-10.31,-5.914975,362.9508,14.444,-1.69525,21.9245,-27.962425
7,18.75,19.77825,55.32275,265.1875,7.8664,1.1626,0.08415025,18.79675,17.39575,20.247,-13.881,-9.762875,367.0119,14.995,-0.5342325,6.416675,-25.57515
7,19.25,19.43575,58.671,155.6,2.2137,1.1783,0.05155825,18.7515,17.42725,19.76275,-19.71,-15.48425,369.869825,15.53175,0.62276,0.80121,-26.981375
7,19.75,18.3105,62.84675,72.90625,0.34835,1.0253,0.04978,18.69525,17.45525,18.63525,-24.429,-20.2915,371.3533,14.9485,1.6859,0.6108125,-29.1482
7,20.25,17.3845,68.84425,20.73125,0.00440315,0.9907475,0.046203,18.624,17.479,17.8285,-26.785,-25.4735,374.68915,15.01175,2.6228,-0.24347,-29.64535
7,20.75,15.89375,72.50675,1.662375,-0.003838825,0.88133,0.03454775,18.556,17.516,16.8315,-28.783,-27.73525,377.672,15.046,2.78385,-0.2653275,-26.2038
7,21.25,14.6985,76.44225,0.099076,-0.00304305,0.8739975,0.0455365,18.501,17.538,16.2325,-29.245,-29.0595,378.5891,14.769,3.028175,-1.35058,-30.46925
7,21.75,13.9945,77.9815,0.015642,-0.0075544,0.9628925,0.0397485,18.423,17.5435,15.671,-28.359,-29.2475,377.49435,14.62325,3.254,-0.519385,-33.26415
7,22.25,13.65525,76.722,0.0156335,-0.0074392,0.89439,0.05091325,18.324,17.547,15.41325,-28.889,-29.08725,379.288075,14.046,3.296,-0.3510325,-34.47125
7,22.75,13.20525,77.015,0.01654775,-0.00894475,0.8698525,0.03708775,18.133,17.5235,14.50725,-27.558,-28.39,382.2228,13.68,2.6855,-0.2105325,-28.9076
7,23.25,12.933,78.30025,0.01695575,-0.009986275,0.8289075,0.02911375,17.98425,17.49275,14.47275,-28.011,-28.34125,381.20405,13.6725,3.0548,-0.353235,-31.88495
7,23.75,12.83375,80.572,0.0174785,-0.009931525,0.7327925,0.033336,17.8495,17.45075,14.02425,-27.728,-28.23625,381.7119,13.43525,3.3521,-0.6898,-33.012025
8,0.25,12.6705,84.02725,0.0220795,-0.0130435,0.7937775,0.031004,16.4435,16.461,14.472,-26.3635,-21.4475,382.5245,13.3775,1.6071,-1.52045,-29.2897
8,0.75,12.4555,84.3545,0.0227355,-0.01197325,0.8425,0.022055,16.37825,16.39,13.851,-25.661,-20.8815,382.70665,13.2415,1.69065,-1.548425,-26.468925
8,1.25,12.4915,85.886,0.021721,-0.01076775,0.8732,0.02167775,16.2475,16.3415,13.568,-26.143,-21.13475,382.99425,12.95,1.4133,-1.5186,-26.9265
8,1.75,12.19,87.22375,0.023042,-0.0123325,0.92379,0.03092225,16.25475,16.25325,13.661,-25.731,-20.9915,383.8907,12.686,1.656,-1.265975,-23.90925
8,2.25,11.90925,88.52125,0.02416225,-0.0141195,0.9206225,0.0432285,16.17025,16.279,13.321,-26.043,-20.9255,383.687225,13.008,1.4498,-1.5207,-28.4965
8,2.75,11.55025,88.1145,0.0241985,-0.012011,0.8455025,0.029692,16.0445,16.1735,13.155,-25.3125,-21.1725,386.46765,12.306,0.8484625,-1.3637,-24.717775
8,3.25,11.45425,88.9395,0.02094325,-0.013489,0.871455,0.043119,15.9825,16.144,12.98,-25.725,-20.854,384.2604,12.106,0.55157,-1.075275,-26.807425
8,3.75,11.35075,89.28025,0.02349225,-0.00709935,0.91328,0.02388275,15.85825,16.20175,13.072,-24.1705,-19.648,387.687125,12.65825,1.31295,-1.188275,-21.2635
8,4.25,11.09625,89.9495,0.0285315,-0.0019323,0.8157,0.019396,15.7225,16.145,12.81875,-24.424,-20.756,384.618025,12.5005,1.3945,-1.4226,-20.3373
8,4.75,11.00675,90.56,0.07753675,0.03311025,0.8099375,0.029572,15.6345,16.1075,12.56925,-22.718,-19.87175,384.895,12.578,1.090825,-1.3717,-21.4149
8,5.25,10.5735,90.57275,1.5381,0.8899325,0.928515,0.045041,15.5495,16.05625,13.4805,-17.356,-16.12775,387.257825,13.53,0.58882,-0.314325,-14.2017
8,5.75,10.817,89.946,22.8225,3.3965,1.0638,0.07328725,15.46825,16.013,14.655,-10.466,-10.694,387.7038,14.11575,-1.1792,0.24942,-9.80915
8,6.25,12.0575,87.93225,70.71825,7.51675,1.293,0.13176,15.377,15.9005,15.2025,-6.51295,-5.3528,384.887775,14.183,-3.1397,0.7855275,-7.35165
8,6.75,13.24475,84.75275,133.0025,12.67925,1.53695,0.17375,15.2915,15.84125,15.80625,-2.39565,-1.285825,383.330825,14.079,-3.3317,5.054575,-2.9638
8,7.25,14.40625,80.09275,193.385,19.7565,1.708625,0.19058,15.3,15.82875,16.373,2.971275,0.30226,377.764775,14.436,-5.48515,15.48445,4.629525
8,7.75,15.61825,77.5105,287.7775,27.221,1.7575,0.223545,15.334,15.794,17.301,9.2157,2.902,374.8229,14.602,-5.718575,23.476925,12.75185
8,8.25,16.33175,70.74675,356.1225,27.213,1.8264,0.2177675,15.369,15.784,18.114,11.537,6.5053,372.8449,14.216,-5.8062,32.65605,17.837
8,8.75,16.86975,66.45625,488.4575,32.877,2.02335,0.2300975,15.48025,15.77525,18.973,16.619,9.3944,371.0375,14.006,-5.39355,33.999,18.95755
8,9.25,17.3685,63.949,443.115,35.9595,2.095025,0.252055,15.681,15.75525,19.249,15.07525,9.539425,368.7141,13.732,-7.970825,35.307925,23.9618
8,9.75,17.6175,60.561,453.35,39.951,2.143,0.2822575,15.66,15.72125,19.51175,17.921,12.35625,367.284225,13.731,-8.797075,42.3025,26.453025
8,10.25,18.2155,56.48475,636.5475,55.645,2.256,0.27003,15.57175,15.701,20.17,29.14,15.625,365.67545,13.319,-9.476025,51.00615,51.2986
8,10.75,18.282,53.895,802.67,58.755,2.222675,0.29747,15.68775,15.641,20.1815,28.9255,22.373,364.7373,13.3205,-11.66175,54.0541,52.9804
8,11.25,18.637,51.117,1107.4,88.88175,2.16195,0.28748,15.814,15.64875,20.35475,28.6475,24.41875,363.5261,12.91,-11.8954,53.9329,72.77335
8,11.75,18.95925,48.299,1115.175,73.9105,2.1976,0.2879475,15.9445,15.66675,20.59825,30.0775,22.5235,361.8556,13.005,-12.295575,55.056225,68.6922
8,12.25,19.3705,45.5385,1122.025,72.93,2.2083,0.28672,16.113,15.642,20.683,25.899,20.7,361.544425,12.4935,-11.77735,54.9411,53.8645
8,12.75,19.5925,43.01875,1115.325,80.5485,2.32825,0.282625,16.22275,15.674,20.82,28.887,19.9125,361.886125,12.901,-11.1625,56.8903,63.6323
8,13.25,19.7585,41.68625,1157.375,84.03725,2.06935,0.27018,16.451,15.78725,20.952,26.603,19.5315,361.116,13.00075,-11.77105,60.5341,54.46
8,13.75,19.97925,42.575,1077.525,67.3265,2.2442,0.27239,16.599,15.741,21.11675,24.7465,18.967,361.185625,13.07075,-10.58245,51.6136,45.0393
8,14.25,19.76775,42.748,1106.25,68.325,2.108475,0.26214,16.72,15.76775,21.245,19.81775,15.8685,361.301975,13.344,-8.987075,44.6441,26.519
8,14.75,19.95275,42.365,901.3925,56.944,2.10065,0.26661,16.858,15.839,21.10725,19.776,11.7855,360.7682,13.3755,-8.41185,50.6408,17.68185
8,15.25,19.872,42.6165,812.8275,57.59225,2.136725,0.25948,16.962,15.92425,21.40875,15.625,9.26095,361.0558,13.2035,-7.617275,38.264325,16.959625
8,15.75,19.8185,43.75775,839.105,52.597,2.176,0.28304,17.004,15.98225,20.91925,13.82675,7.741375,360.64235,13.0645,-7.0695,37.22265,8.91295
8,16.25,19.70575,43.58725,754.8825,36.268,2.1358,0.26895,17.11625,16.044,20.75775,7.4697,5.342,361.0963,12.764,-4.2655,34.9486,1.7969
8,16.75,19.78875,43.543,643.8575,30.163,1.9428,0.22996,17.11425,16.057,20.35875,5.09,2.1513,360.15,13.142,-3.034,23.905425,-7.5135
8,17.25,19.421,43.70825,449.25,28.537,1.700075,0.19167,17.135,16.1275,20.1025,-0.4298675,-0.442845,360.95605,13.301,-1.645575,15.6587,-10.25255
8,17.75,19.19475,46.6355,369.135,14.025,1.2329,0.12315,17.24075,16.1985,19.9895,-4.4857,-3.0988,361.65325,13.847,-1.2009,7.208875,-18.021525
8,18.25,18.6715,48.19375,222.76,4.9466,1.12665,0.069107,17.178,16.096,19.68575,-9.878575,-6.373975,363.5301,14.26875,-0.2778,2.5878,-25.75025
8,18.75,18.06675,53.054,116.395,1.0655,1.1448,0.049148,17.27575,16.237,18.93,-16.209,-10.513,367.11345,14.4975,0.17516,0.2481725,-27.8728
8,19.25,17.12925,60.319,40.38025,0.10441,0.98772,0.03797425,17.305,16.271,18.06,-21.227,-15.763,369.0416,14.6155,1.3056,-0.3944875,-30.82975
8,19.75,16.28025,66.48975,4.823325,-0.00215195,0.8186,0.03524075,17.22525,16.3245,17.5475,-24.5475,-18.876,373.6314,14.468,0.838175,-0.72699,-32.6704
8,20.25,15.234,73.9255,0.1952225,-0.0076495,0.784965,0.0261525,17.23425,16.355,16.8525,-27.075,-22.3175,372.2636,14.1755,2.085225,-0.93115,-33.12635
8,20.75,14.30675,77.4595,0.03142775,-0.0103225,0.7878025,0.03463925,17.103,16.45425,15.76275,-27.18875,-22.85925,374.393,13.933,1.3997,-0.91051,-31.3971
8,21.25,13.98475,79.32525,0.0154415,-0.010743,0.74835,0.02694275,16.9715,16.3845,15.09275,-26.1235,-22.9625,375.4342,13.853,1.14365,-0.977845,-27.568525
8,21.75,13.4075,80.5445,0.01756425,-0.0122385,0.774945,0.01969175,16.814,16.4105,14.61775,-25.651,-22.2245,378.4335,13.536,1.4088,-0.7261,-27.6227
8,22.25,12.88975,81.535,0.018954,-0.0149425,0.78059,0.017338,16.69225,16.4745,14.202,-25.52925,-22.17475,378.24055,13.46525,1.64635,-0.9034775,-27.6794
8,22.75,12.583,82.6615,0.02004775,-0.01313125,0.7556775,0.01270225,16.628,16.335,14.6865,-26.0695,-21.68925,379.4821,13.7635,1.5507,-1.64635,-27.2679
8,23.25,12.52875,82.85975,0.02263125,-0.013812,0.87059,0.038206,16.42375,16.344,14.32575,-26.776,-21.862,377.93805,13.683,1.5394,-1.7888,-28.9074
8,23.75,12.15975,84.1565,0.02021,-0.0113205,0.77912,0.03706675,16.44425,16.3195,14.185,-26.2365,-21.958,379.803975,13.31,1.6145,-2.7582,-32.20895
9,0.25,9.233575,78.986,0.0239375,-0.022228,1.0033,0.0420355,12.639,13.743,9.9528,-21.384,-19.595,388.565475,9.9163,0.6812675,-2.9012,-31.071525
9,0.75,9.202925,80.7305,0.02335575,-0.0191075,0.88879,0.0436375,12.52275,13.75375,9.7663,-22.28575,-19.4135,386.709175,10.193,0.78463,-3.4642,-33.288325
9,1.25,8.8748,81.135,0.02571025,-0.0204825,1.0854675,0.041512,12.47125,13.65175,9.84035,-22.08525,-19.50975,387.568825,10.2365,0.6586475,-4.713125,-31.28665
9,1.75,8.734475,83.51975,0.026293,-0.02035625,0.915765,0.0400215,12.537,13.70725,10.019,-22.37375,-19.21325,388.091025,10.201,0.82027,-3.91395,-28.98065
9,2.25,8.2986,84.765,0.02610925,-0.0228165,1.1602,0.045079,12.366,13.7135,9.871,-23.50075,-19.90175,389.4165,10.09125,0.6423725,-3.9897,-29.4438
9,2.75,8.213275,84.8365,0.0263755,-0.0222635,0.95903,0.029796,12.517,13.7635,9.7782,-23.9245,-20.474,393.7021,9.463375,0.3458675,-1.43665,-19.5646
9,3.25,8.01375,84.16125,0.024213,-0.01969525,1.126675,0.04206,12.08675,13.23175,9.392,-21.7375,-19.63425,395.66875,9.36645,0.48258,-1.5653,-19.192125
9,3.75,7.751875,85.734,0.0273765,-0.02245,0.99092,0.026425,12.2315,13.502,8.840375,-22.817,-19.503,389.913575,10.564,0.902235,-3.5672,-27.33665
9,4.25,7.739175,86.38275,0.02677525,-0.015689,0.934725,0.045637,12.1345,13.3235,8.5525,-22.373,-19.6905,390.443425,10.8635,0.989845,-4.464025,-26.9916
9,4.75,7.524625,86.03825,0.030639,-0.01086175,0.858725,0.02170375,12.0385,13.402,8.4264,-23.76125,-20.85875,389.113075,10.7445,0.98687,-2.736425,-20.854675
9,5.25,7.175875,85.46825,0.0421285,-0.0067875,0.9337925,0.03958525,12.1655,13.268,8.40035,-22.707,-20.0015,389.78825,10.529,1.0798,-3.1346,-22.387625
9,5.75,6.910425,86.285,0.32926,0.14647,0.9134,0.046562,12.1055,13.08,9.04985,-19.26,-18.132,392.1689,10.9,1.0837425,-5.1928,-28.4029
9,6.25,6.87055,86.42275,8.53455,1.807175,1.00978,0.05855425,11.962,13.32375,9.365275,-15.19525,-16,391.6544,10.68375,0.7874325,-3.7059,-25.203925
9,6.75,7.576575,85.72875,62.923,10.2355,1.2091,0.07594625,11.777,12.936,10.089,-10.878,-10.9245,387.49265,11.24,0.266529,-1.626625,-16.355975
9,7.25,8.556825,82.901,173.6725,22.2395,1.5725,0.110775,11.9225,13.1665,11.669,-4.4409,-6.07745,387.8438,11.432,-0.2271,4.23915,-5.745725
9,7.75,9.637575,79.47325,253.0375,31.762,1.6255,0.19122,11.863,13.1185,12.32075,1.4208,0.326615,385.1261,11.2035,0.4457,15.162775,12.20685
9,8.25,10.95425,75.04125,416.7825,45.72,1.73045,0.209145,11.821,13.0725,13.0425,5.49115,4.4316,382.00825,10.27325,-0.16877,23.7139,32.43365
9,8.75,12.1325,69.55075,480.75,62.176,1.8763,0.22499,11.622,12.889,14.24675,7.3925,7.18,380.90355,10.187,-0.051992,27.377175,56.504775
9,9.25,12.876,64.436,579.5025,59.959,1.9854,0.24118,11.70675,13.103,14.874,12.16875,13.87625,376.952325,10.063,0.000807525,31.11905,79.096
9,9.75,13.6845,60.1945,797.63,73.7415,2.147425,0.2782975,11.827,12.97,15.297,15.8965,14.5755,375.8141,9.93305,-0.249405,36.7856,96.103125
9,10.25,13.938,55.83675,774.0375,71.0355,2.3134,0.29752,12.0445,13.069,14.899,14.5,14.9625,374.41055,9.717,-0.18351,39.5125,96.2528
9,10.75,14.097,50.72275,867.0325,88.8365,2.4729,0.291645,12.1825,13.088,15.1115,15.712,14.0905,372.919625,9.519875,-0.3277625,37.0047,104.7625
9,11.25,14.4125,47.5135,1015.975,94.2795,2.4971,0.324325,12.4135,13.136,15.4785,20.754,19.3355,373.1378,9.29355,-0.3493525,40.095,126.9522
9,11.75,14.612,45.107,1141.575,92.9155,2.7275,0.32925,12.583,12.9535,16.5065,22.1045,15.8415,373.28175,9.353675,-0.126467,38.467325,127.89475
9,12.25,15.213,43.5115,913.1,81.41425,2.6651,0.32223,12.661,13.2345,16.80425,27.35675,14.96975,372.3428,9.3896,-0.339495,37.275975,107.697625
9,12.75,15.185,41.1415,1043.4,74.683,2.735,0.319845,12.613,13.102,16.29625,24.965,16.006,372.4214,9.352025,-0.21026,33.357825,92.3936
9,13.25,15.7025,41.657,1096.65,76.4635,2.797,0.327865,12.741,13.0585,16.41475,25.0275,15.4355,371.378825,9.319,-0.24195,34.28935,94.7919
9,13.75,15.924,40.8365,933.1775,74.6395,2.62265,0.29153,12.829,13.43375,17.4765,24.24175,12.98925,370.54825,9.2179,-0.296575,36.189,87.5208
9,14.25,15.97825,39.3165,865.83,62.5755,2.573,0.27546,12.99,13.127,17.54875,20.704,12.4545,370.542375,9.272725,-0.1771225,31.2491,69.0329
9,14.75,16.51325,38.80775,804.53,55.9395,2.509675,0.27264,13.0645,12.9685,17.42275,12.36225,10.88175,370.3345,9.1815,-0.22813,24.777275,57.6554
9,15.25,16.569,38.90175,710.9175,50.813,2.2813,0.26618,12.93875,13.441,17.25175,8.6406,7.2975,370.262825,8.888,-0.1192875,26.8557,39.8837
9,15.75,16.0065,38.71,607.0975,39.97,2.4178,0.2755775,13.125,13.474,16.98525,3.9465,2.6734,370.1715,8.970825,-0.021402,20.5954,15.7248
9,16.25,15.92925,40.2895,539.16,28.8565,2.13145,0.2289025,13.0165,13.251,16.77175,-0.11216,-0.80886,367.7185,9.41685,0.077026,14.0918,0.093175
9,16.75,15.88475,41.3155,350.04,14.495,1.96715,0.20285,13.0275,13.027,16.414,-3.5795,-3.2645,367.6633,9.87035,0.24788,10.72075,-18.40655
9,17.25,15.37725,43.19675,260.69,6.2851,1.6187,0.169235,13.03525,13.036,15.574,-7.771,-7.2732,368.41955,10.27425,0.2121975,3.89405,-25.9251
9,17.75,15.00875,46.646,113.6,1.4118,1.3757,0.103675,13.03725,13.122,15.247,-10.69975,-8.90465,371.8859,10.078,0.21038,0.5640425,-35.279725
9,18.25,14.068,52.97125,31.061,0.268105,1.2362,0.05518575,13.0355,13.3395,14.472,-15.6555,-11.8375,373.48545,10.1695,0.37673,0.006577,-32.4084
9,18.75,13.52275,59.40075,2.451275,0.0044938,1.284025,0.06956375,13.0325,13.49075,13.4155,-17.59375,-15.56725,376.64675,9.970575,0.396205,-0.61253,-35.2631
9,19.25,12.6935,64.11975,0.1255575,-0.0083316,1.1516,0.0432855,12.9985,13.389,12.8985,-19.257,-17.471,378.154575,9.9626,0.3599375,-1.262,-38.323925
9,19.75,11.383,67.34475,0.0317095,-0.01092,1.2249,0.054832,12.98125,13.793,12.5245,-18.724,-17.896,378.4081,9.6812,0.5022,-0.50526,-38.2513
9,20.25,11.14275,69.81075,0.01852925,-0.015198,1.111975,0.0443135,13.0165,13.4435,11.996,-18.2055,-18.019,378.7212,9.4688,0.5543625,-0.93726,-41.2457
9,20.75,10.491,70.82225,0.022466,-0.017879,1.2348,0.04921425,12.9825,13.89,11.7105,-17.628,-18.278,378.7069,9.4754,0.6557225,-1.0123225,-44.677525
9,21.25,10.2549,72.83575,0.027873,-0.01821325,1.1602,0.066977,12.93,13.55675,11.106,-19.46725,-19.026,380.4617,9.42535,0.69758,-0.970555,-40.7949
9,21.75,9.9789,73.674,0.02312025,-0.0188965,0.98545,0.039515,12.83,13.09025,10.5395,-19.2905,-18.779,382.4123,9.6033,0.54537,-1.2108,-38.7992
9,22.25,9.776375,74.914,0.02063475,-0.020167,0.963965,0.050772,12.77475,13.735,10.6365,-19.799,-18.079,382.5743,9.695,0.58614,-1.4757,-36.721625
9,22.75,9.43955,76.495,0.02313925,-0.01477075,0.817895,0.048723,12.72525,13.75325,10.444,-19.38875,-17.73075,383.1278,9.76425,0.63898,-2.13725,-35.91665
9,23.25,9.37585,78.67625,0.02618125,-0.021336,1.1569,0.06901,12.6445,13.49825,10.3535,-18.93425,-18.29775,383.57885,10.04925,0.78681,-2.8739,-37.2087
9,23.75,9.4163,79.67725,0.02412175,-0.022629,1.0491,0.05279625,12.6195,13.7555,10.2395,-21.2295,-19.1625,383.8002,10.212,0.81926,-2.33435,-32.6874
10,0.25,1.972,73.82225,0.03555425,-0.01667075,1.1411,0.0616465,5.2961,6.579825,2.2692,-20.48675,-17.2615,385.847375,7.76395,0.46365,-0.33253,-25.37235
10,0.75,1.8118,74.43,0.03921125,-0.01735775,1.0367,0.060234,5.183975,6.567175,2.0919,-20.9445,-17.05775,387.2349,7.69985,0.45107,-0.54215,-29.44605
10,1.25,1.7124,76.801,0.03159725,-0.01428525,1.0394,0.04158625,5.0874,6.559375,1.9706,-19.868,-16.86975,387.401,7.70245,0.408815,-0.236535,-29.54375
10,1.75,1.2685,78.2585,0.02991875,-0.01957275,1.0006,0.01603,5.00205,6.554475,1.6701,-22.083,-16.87675,384.5055,7.7197,0.342055,-0.5181025,-29.1707
10,2.25,1.35785,79.33475,0.0272325,-0.01774775,0.94254,0.04556,4.928275,6.515725,1.6429,-22.09625,-16.8775,383.04735,7.56735,0.639345,-0.62754,-29.1953
10,2.75,1.015845,80.67175,0.02993875,-0.01647325,1.2028,0.0369805,4.90715,6.4887,1.2724,-21.88675,-16.834,396.8807,9.0153,0.512275,-0.28947,-36.5842
10,3.25,0.70209,81.828,0.0286555,-0.01632425,1.3228,0.03316,4.8793,6.458575,1.1912,-21.6965,-17.29525,398.07455,9.0186,0.47462,-0.930735,-37.22955
10,3.75,0.51845,80.747,0.03377925,-0.0128605,1.17105,0.070666,4.852675,6.417825,1.568225,-21.19625,-17.86525,386.2458,7.3102,0.56017,-0.38694,-24.1256
10,4.25,0.5130375,81.017,0.03308675,-0.01181425,1.2473,0.039973,4.770625,6.374325,1.33003,-21.101,-18.23075,387.397725,7.24965,0.5510575,-0.827665,-26.01865
10,4.75,0.159644,82.406,0.0266325,-0.0125505,1.491475,0.08617775,4.722075,6.3298,1.47535,-21.3865,-17.0105,390.5165,7.3746,0.5075125,-0.8873,-26.0656
10,5.25,0.1188305,82.42925,0.0248995,-0.0082678,1.317775,0.06046025,4.687225,6.25935,1.481325,-20.4485,-16.6985,386.45965,7.307,0.73124,-0.47178,-26.5105
10,5.75,0.4703125,81.58675,0.03459425,-0.005629625,1.23095,0.0630435,4.6691,6.239475,1.205725,-20.38675,-16.74675,386.511825,7.0131,0.809375,-0.82917,-26.7608
10,6.25,1.31445,81.62425,0.10416925,0.00272075,1.39715,0.10956,4.64885,6.18865,0.707845,-19.3525,-16.81,386.37405,7.025025,0.750875,-0.7342,-25.319725
10,6.75,1.027485,80.593,2.563075,1.06545,1.3731,0.0823485,4.636975,6.158275,1.319,-16.6685,-16.34,386.5424,7.234825,0.737195,-0.555405,-25.0515
10,7.25,1.876275,78.798,28.04875,6.926425,1.4487,0.089537,4.616025,6.14465,2.2193,-13.9955,-14.8165,385.9743,7.9475,0.628375,0.53872,-8.5328
10,7.75,3.0437,77.163,74.54675,16.3045,1.8313,0.11468,4.602025,6.1304,2.4811,-11.0855,-11.52225,384.5017,7.0702,0.54855,3.75185,-2.23075
10,8.25,4.1144,72.75625,151.24,27.48275,2.1126,0.182425,4.598175,6.081175,3.51,-7.115575,-9.298325,383.2966,6.900075,0.436455,9.09175,12.0652
10,8.75,4.925175,68.30675,256.9275,34.0645,2.625,0.22132,4.6046,6.03625,3.9905,-2.601275,-5.26235,383.258925,7.01295,0.3177425,18.5261,26.2897
10,9.25,5.552875,64.2065,330.5225,34.354,2.6693,0.22078,4.6459,6.0047,4.5081,0.2163275,-2.210175,385.086,7.1159,0.37115,19.201125,37.3679
10,9.75,6.1082,58.967,409.8875,44.9765,2.898175,0.24334,4.7717,5.9769,5.5296,3.63315,1.6187,385.850575,6.9234,0.51617,18.64515,56.5731
10,10.25,6.2753,56.769,471.8975,52.901,2.954,0.25446,4.9651,6.0056,6.349675,6.60445,5.8703,385.083425,6.8531,0.4791125,22.869175,71.8363
10,10.75,6.9927,54.555,492.375,54.9075,2.9271,0.2478375,5.056925,5.9893,6.6026,7.47545,6.9638,384.122,6.56165,0.42811,23.3381,69.30635
10,11.25,7.3423,52.709,503.925,50.8685,3.0525,0.261095,5.269625,5.9788,6.8856,7.0161,6.6444,382.9973,6.492275,0.466295,19.60055,72.716475
10,11.75,7.6286,51.416,520.2,59.0945,3.286,0.26385,5.3777,5.99695,6.8877,9.1658,9.2251,381.832725,6.448075,0.321505,22.622975,73.39865
10,12.25,7.9745,47.828,521.76,55.997,3.3257,0.290485,5.549025,5.9742,7.1955,10.9585,9.9256,381.82445,6.3519,0.4593,20.762,65.4774
10,12.75,8.2441,46.966,479.03,49.7265,3.1227,0.281675,5.686925,5.9992,7.7029,9.25705,10.846,381.6416,6.36165,0.40128,16.3769,55.77005
10,13.25,8.2416,46.323,480.62,45.59275,3.524825,0.27132,5.86375,6.035225,7.995,9.234125,9.450675,380.6585,6.29685,0.49332,19.15705,46.39825
10,13.75,8.4133,45.229,472.705,45.053,3.4168,0.2658,6.04595,6.0327,7.9416,8.8994,9.8017,380.338675,6.2328,0.381675,15.78395,38.92515
10,14.25,8.5462,43.64025,442.835,40.41775,3.294875,0.26875,6.192025,6.04435,7.9993,5.132075,6.83435,380.356125,6.02235,0.39167,14.07965,31.04155
10,14.75,8.443375,44.559,342.945,29.266,3.4069,0.28037,6.336825,6.1008,8.128025,2.599575,4.374075,380.483125,5.936925,0.34394,12.2525,16.31315
10,15.25,8.093,45.463,257.84,20.296,3.2244,0.24478,6.39075,6.21645,8.3119,-1.457,0.48024,380.3121,5.5742,0.303125,9.30385,11.1911
10,15.75,8.0187,44.979,218.89,12.246,2.957475,0.230045,6.42535,6.25525,8.04585,-5.0772,-1.2423,379.9947,5.8245,0.1919,4.7289,-4.61635
10,16.25,7.4629,47.569,136.305,4.44315,2.340925,0.173375,6.43185,6.2876,7.35455,-6.7008,-4.3968,380.1222,5.76075,0.1361,1.238475,-17.2854
10,16.75,6.0325,51.898,95.583,0.74632,2.111825,0.12289,6.3776,6.3202,6.548625,-9.8273,-8.3106,380.01565,5.8807,0.19957,-0.20367,-25.2856
10,17.25,5.4633,56.024,32.198,0.00985985,1.728775,0.10106,6.3696,6.3551,6.1643,-11.6445,-9.5991,380.687675,5.82395,0.0921635,0.04897225,-27.609375
