DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT
4,8.25,0.2667405,52.0573,19.263225,2.527495,4.1407,0.664424,8.85227,433.184,8.4261,1.61167,1.35527,1.0183,0.466392,370.668975,310.8031
4,8.75,0.2398765,64.2532,21.6007,2.1425575,4.53915,0.69132275,9.91566,433.138,8.40399,1.74707,1.4446025,1.02377,0.494538,460.854675,386.422875
4,9.25,0.37303475,76.98005,23.3421,2.42846,4.81667,0.670064,10.8075,432.417,8.776435,1.87066,1.53677,1.04179,0.535262,545.4209,457.324475
4,9.75,0.35817875,90.64165,33.592425,4.09059,4.98255,0.706815,11.3012,431.8305,8.5483,1.91423,1.66544,1.07762,0.559465,636.640425,533.787725
4,10.25,0.40539875,91.9158,27.6055,3.229035,4.97745,0.745231,11.6174,431.118,8.30258,1.99169,1.80524,1.05951,0.588037,712.717125,597.553825
4,10.75,0.448415,116.36625,28.7069,2.97073,5.06113,0.7968835,12.2304,431.027,8.71556,2.049575,1.827165,1.111395,0.613273,756.30515,634.09245
4,11.25,0.528069,118.38675,29.2612,5.25632,5.21709,0.77881225,13.2853,430.087,9.05659,2.071235,1.9020125,1.20435,0.6102975,795.68345,667.130775
4,11.75,0.52562,119.723,29.5429,3.4142075,5.10869,0.81095725,13.985825,429.3145,8.8614275,2.08033,1.8244325,1.168595,0.634112,816.44185,684.50975
4,12.25,0.357615,138.046,39.230575,3.347225,5.07867,0.763812,14.4802,428.5755,8.61621,2.10844,1.8957,1.1441,0.611629,852.77085,714.988625
4,12.75,0.4132455,121.70075,34.9736,4.14799,5.4762,0.765675,14.922775,428.561,8.9570575,2.213645,2.0855425,1.19249,0.6027855,853.364675,715.41895
4,13.25,0.4048915,139.645,32.2076,4.366385,5.39856,0.79672375,15.0271,427.512,9.081025,2.16328,2.071555,1.19995,0.587933,856.5374,718.140075
4,13.75,0.56689025,124.496,25.8949,2.983455,5.53672,0.80645,15.1913,427.948,9.281155,2.18907,2.10149,1.17746,0.596031,834.1331,699.363525
4,14.25,0.487257,119.2255,23.7375,3.79568,5.40982,0.848247,15.5599,427.583,8.86812,2.17219,2.03469,1.32728,0.607602,777.9792,652.287525
4,14.75,0.54879175,111.171,23.108025,4.18302,5.37545,0.781216,15.5547,427.918,8.92855,2.20624,2.00719,1.1947,0.574097,728.7434,611.012675
4,15.25,0.220645,111.43875,24.1997,3.97726,5.43421,0.754081,15.4224,427.2715,8.90998,2.10439,1.97955,1.247,0.530444,641.6805,537.95745
4,15.75,0.570642,85.51235,21.4167,4.083035,5.41835,0.785108,15.5518,427.1565,8.95862,2.15634,1.85775,1.26507,0.503294,568.7032,476.78035
4,16.25,0.39071175,67.08695,21.58515,2.4787,5.241435,0.729187,15.4153,427.17125,8.8599575,2.04639,1.82002,1.1909,0.446341,499.261125,418.63395
4,16.75,0.35700225,56.5792,19.47315,2.525945,4.9075275,0.683521,14.6309,428.32725,8.66957,1.803245,1.64661,1.14605,0.40040625,406.810425,341.1067
4,17.25,0.358412,43.6533,12.0387,3.3421,4.8581225,0.682408,14.4454,427.56575,8.769665,1.7563925,1.7472775,1.082985,0.333959,325.1333,272.587575
4,17.75,0.368826,33.0539,12.106025,2.182,4.7072025,0.68479675,14.49065,428.479,8.6839625,1.7382425,1.60581,1.031045,0.275537,223.540325,187.467325
4,18.25,0.38032975,24.695725,11.9469,2.22724,4.4572675,0.6940145,14.4135,428.725,8.31396,1.65312,1.38408,1.0535825,0.26253825,130.4696,109.3964
4,18.75,0.306782,13.0196,16.6882,1.5971325,4.1803375,0.62374,13.86895,429.724,8.2678575,1.5346675,1.34541,0.97576,0.25727125,55.430175,46.558335
4,19.25,0.2655005,11.2542,8.70444,1.57122,4.11429,0.54154925,13.307875,430.88,8.98958,1.5788525,1.14217,0.94439,0.2599155,10.1036705,8.465968
4,19.75,0.24887525,14.692475,10.79155,1.889225,3.72452,0.5859045,12.625325,432.383,8.97645,1.4614075,1.1656575,0.88632975,0.24394975,-1.21712575,-0.956856875
4,20.25,0.225373,9.552015,6.471285,1.0889275,3.716645,0.520297,12.126075,433.257,9.026215,1.374535,1.0772,0.81015325,0.2398975,-1.27930125,-1.072149
4,20.75,0.293989,10.5345,7.52216,1.769075,3.4219,0.528057,11.63,434.1905,8.94972,1.31958,1.06885,0.796267,0.238779,-1.23522325,-0.9468103
4,21.25,0.184702,11.587825,10.237875,2.0959,3.492445,0.4931485,11.18225,435.285,8.70016,1.26266,1.08611,0.71337575,0.2067195,-1.0611125,-0.863720325
4,21.75,0.202122,8.53767,8.18447,1.27018,3.5261975,0.564995,10.761725,435.015,9.024365,1.2935675,0.98917225,0.787594,0.222767,-1.1366965,-0.87874115
4,22.25,0.137236,8.95223,6.55348,1.922285,3.20474,0.542042,10.280625,434.6555,9.10053,1.20943,0.982624,0.753406,0.216817,-0.971930325,-0.782719125
4,22.75,0.19326925,7.47715,5.0316925,1.60167,3.30508,0.489402,10.0252175,436.3165,8.78952,1.23675,0.969021,0.760189,0.2253265,-0.852662225,-0.68451715
4,23.25,0.22544,6.9357425,8.37174,1.100015,3.37612,0.50210675,9.560845,436.505,8.88597,1.2058175,0.91411225,0.79414,0.22885575,-0.732434775,-0.545122125
4,23.75,0.1652355,8.176715,6.539835,1.039472,3.1321925,0.511613,9.19202,437.526,8.7269025,1.24445,1.05343,0.789842,0.203129,-0.71900285,-0.534166
5,0.25,0.2004625,2.8533625,4.58207,1.3344,2.71931,0.4591835,19.6463,443.009,18.213625,1.06056,0.86856525,0.65243425,0.22383125,-0.943558925,-0.700459375
5,0.75,0.1764325,2.99698,5.9342,2.53913,2.9223975,0.4443255,18.913925,444.4695,17.534075,0.99648775,0.854584,0.6327295,0.242081,-1.1138765,-0.896524875
5,1.25,0.231774,5.93227,3.9938725,2.15112,2.81754,0.500994,18.241625,450.303,17.40845,1.15087,0.83695,0.673242,0.218599,-0.82046425,-0.635665
5,1.75,0.216591,1.97325,5.58419,2.244385,2.948105,0.475486,18.3514,448.661,17.20645,1.179955,0.922555,0.716628,0.198019,-0.8111313,-0.589720225
5,2.25,0.21027475,3.135575,5.38489,1.80071,2.94124,0.47316825,17.78795,450.674,18.566625,1.1533825,0.894602,0.6994525,0.197213,-0.763071375,-0.55858045
5,2.75,0.18140175,1.73334,4.025295,2.358805,2.8029975,0.4625025,17.691225,449.1915,17.03905,1.0607125,0.84004225,0.7240795,0.22662625,-0.7045855,-0.5175538
5,3.25,0.164439,3.402525,3.69768,1.77416,2.7245625,0.444725,17.5833,456.2935,17.0549,1.0116,0.843924,0.663105,0.22378075,-0.6395531,-0.4485264
5,3.75,0.15868475,1.709495,7.10075,3.20462,2.6353325,0.42400325,17.528,453.566,17.823525,1.0801375,0.818337,0.6551395,0.23842175,-0.60064975,-0.432675625
5,4.25,0.143438,0.82578,6.255885,3.1731575,2.672595,0.43492075,17.276825,454.2625,18.55705,1.01107,0.8128745,0.6638935,0.23576675,-0.6282807,-0.452751775
5,4.75,0.1129215,0.62061275,8.322435,2.718445,2.77641,0.4008885,17.782875,455.128,18.250025,0.950282,0.8031255,0.62882975,0.26613525,-0.684490525,-0.551121675
5,5.25,0.188499,-0.0923,6.433115,1.88622,2.85804,0.456888,17.0645,460.0855,17.5828,1.11786,0.847961,0.709925,0.264543,5.3261675,4.5353865
5,5.75,0.17247975,5.302465,7.88625,2.55985,2.8777125,0.501684,17.972575,459.8255,19.6846,1.12314,0.81282,0.742644,0.29359425,36.3798,30.5743475
5,6.25,0.23151375,11.9518,10.568725,1.5498375,3.0449175,0.49429675,17.57075,454.689,19.6603,1.1966375,0.8372225,0.77287,0.351798,104.2563,87.3984225
5,6.75,0.296152,18.3304,12.97135,1.52667,3.09379,0.585945,18.82125,452.0055,19.6862,1.30446,0.983793,0.830073,0.406316,178.59005,149.714325
5,7.25,0.383325,24.0687,15.03895,3.006815,3.36607,0.606989,19.333125,443.747,19.3304,1.33391,1.06916,0.96229,0.395259,267.780275,224.57195
5,7.75,0.44616175,35.650475,28.285025,1.748605,3.42966,0.6268125,19.8515,437.8255,20.0366,1.4025125,1.050345,1.0176025,0.52847025,357.167,299.4442
5,8.25,0.41857525,46.2874,22.03755,4.753515,3.580715,0.676585,20.241175,437.24575,17.518275,1.493885,1.19934,0.920993,0.5341525,460.871975,386.424675
5,8.75,0.4389465,60.724875,34.104875,1.292555,3.36639,0.635403,20.932825,434.1215,18.5862,1.4556525,1.1773675,1.00419125,0.55203225,552.18735,462.935925
5,9.25,0.430169,66.5514,34.955225,1.83727,3.485295,0.646331,21.8855,431.0665,19.192175,1.52688,1.26546,0.989631,0.543057,628.0533,526.535425
5,9.75,0.420396,80.269,38.4623,1.50317,3.6765525,0.681546,22.196075,428.6325,17.933625,1.6379175,1.3682725,1.06702,0.511949,692.541425,580.664125
5,10.25,0.512784,84.6525,34.77565,2.07381,3.7717625,0.7423325,22.29165,426.3475,17.64465,1.6765525,1.401105,1.114425,0.58598475,766.3678,642.4893
5,10.75,0.519098,97.12585,49.0055,1.6044625,3.9620325,0.726336,22.772975,426.4565,19.4553,1.7352875,1.5099775,1.05663,0.6056635,817.072,684.996875
5,11.25,0.516408,104.5505,49.080025,1.8341825,4.01812,0.769001,22.9596,425.09,18.53535,1.79349,1.47839,1.1397,0.584985,841.6731,705.664475
5,11.75,0.511564,90.974175,45.4748,1.69892,4.28333,0.733959,23.2625,425.444,17.40915,1.79012,1.57407,1.09656,0.626665,887.5813,744.085575
5,12.25,0.520397,98.7756,42.2786,2.00947,4.14728,0.776299,23.7235,424.7905,18.4717,1.76857,1.55831,1.22333,0.617811,868.761725,728.3296
5,12.75,0.6029575,103.519,41.64565,0.9202195,4.22258,0.76251825,23.758525,423.54025,18.65495,1.7985,1.740575,1.1757975,0.63460475,881.049525,738.673525
5,13.25,0.520615,124.1635,39.02495,1.1999575,4.06777,0.728505,24.2379,423.187,18.83915,1.81874,1.689,1.10872,0.634388,873.626275,732.3855
5,13.75,0.4900195,115.2,44.475575,1.70854,4.1250875,0.72543775,24.53855,423.10025,18.89685,1.9324825,1.7287175,1.156635,0.64820775,830.126075,696.0048
5,14.25,0.55966525,114.1555,42.4982,2.504725,4.0821575,0.770473,24.885475,422.7685,18.943475,1.8045875,1.5880225,1.1122875,0.59830375,803.76825,673.843425
5,14.75,0.64741525,101.80475,40.78015,1.6957425,4.4789875,0.773626,24.8799,422.81425,18.7969,1.904915,1.6631825,1.1351175,0.56113775,778.232475,652.414325
5,15.25,0.5435785,98.7061,49.6096,1.864185,4.3400325,0.75069975,25.0145,422.69275,18.10075,1.8548375,1.6874175,1.07605,0.54589125,715.787475,600.0862
5,15.75,0.44191125,93.5333,32.2619,1.55164,3.95659,0.71370575,25.176275,422.845,18.22205,1.6597525,1.5685275,1.14519,0.522675,633.708675,531.3224
5,16.25,0.47929825,82.5698,31.1204,1.3434125,3.8007425,0.71448725,25.185675,423.0675,18.3326,1.6086925,1.50934,1.0854025,0.485489,567.589975,475.847275
5,16.75,0.3222,71.7027,33.4348,0.83614575,4.0659675,0.65666,25.08285,422.4785,18.3034,1.60943,1.511495,1.0523175,0.4048645,499.7215,418.9951
5,17.25,0.435963,55.7158,30.891,1.0664,4.1520975,0.66659025,24.59605,423.12125,17.912875,1.6015875,1.5050525,1.0389675,0.37584025,401.157625,336.369325
5,17.75,0.413718,49.804225,18.750725,0.855217,3.9963925,0.6150365,24.295825,423.71275,18.250825,1.61621,1.327235,0.9450405,0.30962825,319.029325,267.4723
5,18.25,0.3004015,25.314,15.6016,2.016125,3.974155,0.5951435,23.683425,424.156,18.1799,1.5179975,1.2921425,0.93508825,0.252203,211.923,177.657825
5,18.75,0.237044,16.3745,11.42885,2.23175,3.590795,0.608209,23.65915,424.77625,18.01595,1.4044675,1.1435575,0.81592975,0.22072275,125.2651,105.033225
5,19.25,0.2654075,6.76761,7.4497,1.5522775,3.2429275,0.505675,23.53095,426.7725,17.95155,1.1690775,0.9575675,0.713483,0.21338925,58.9367325,49.500385
5,19.75,0.2428315,5.749125,6.8201125,2.200255,2.885745,0.45932025,23.1058,428.46,17.934725,1.0607675,0.8910605,0.71579025,0.22429525,12.6052125,10.63543
5,20.25,0.20429225,7.7019075,8.57222,2.8654725,2.753985,0.45691925,22.67355,430.8545,18.3053,1.01483125,0.85296225,0.71729925,0.256311,-0.63290745,-0.471357225
5,20.75,0.209893,3.0585,9.5289,2.717885,2.787535,0.48342,22.2048,434.309,18.4581,1.03558,0.819754,0.677791,0.240081,-1.9026325,-1.504396
5,21.25,0.261857,5.814605,7.8177575,3.079745,2.7595025,0.505445,21.848675,436.0495,19.1633,1.01312,0.802498,0.775491,0.258151,-1.735419,-1.405254
5,21.75,0.213628,6.1480125,6.93979,2.46462,2.764525,0.44545775,21.14015,437.478,19.00755,1.0222025,0.88856,0.77124375,0.26800775,-1.43266425,-1.106592
5,22.25,0.225475,1.69393,8.529115,1.667255,2.7971675,0.48566425,20.848975,438.736,18.8501,1.069455,0.866477,0.718061,0.249796,-1.266453,-0.981231975
5,22.75,0.2044885,0.159274,6.03998,2.0512775,2.9715175,0.461061,20.490825,439.2255,18.054375,1.0290825,0.78926725,0.6990495,0.223733,-1.11031125,-0.904164
5,23.25,0.219968,3.5036125,7.30691,2.2435575,2.7620625,0.47633275,19.9734,441.305,18.02445,1.03342,0.81862025,0.667814,0.235598,-0.98817595,-0.788691375
5,23.75,0.23676075,1.451905,6.442585,2.289825,2.786995,0.49874275,20.0157,442.59,18.11045,1.0471275,0.8362245,0.70439375,0.2141515,-0.9132367,-0.74963955
6,0.25,0.135686,-0.15244,9.32006,2.7637825,2.72736,0.445512,22.4167,440.85,20.178525,0.977028,0.702886,0.686194,0.232957,-1.422652,-1.16316625
6,0.75,0.128442,3.12297,8.93127,2.15147,2.65384,0.416758,22.1479,442.406,20.5774,0.992942,0.7625,0.651071,0.222907,-1.4494475,-1.16678375
6,1.25,0.109656,6.450395,11.7663,2.820215,2.54773,0.415269,21.9905,446.458,20.6119,0.915602,0.796426,0.676672,0.2381295,-1.3210105,-1.058895
6,1.75,0.103896,3.3952175,6.30358,2.4732575,2.42463,0.40687575,21.447275,450.17375,20.230425,0.87452675,0.76235875,0.61335425,0.2015505,-1.285174,-1.03432325
6,2.25,0.11282675,3.138265,7.75794,2.2608625,2.3927275,0.38604225,21.41335,451.10025,19.94095,0.857974,0.74501275,0.56983875,0.23557725,-1.13358325,-0.880207775
6,2.75,0.11270075,3.70984,6.08952,2.29743,2.45754,0.41749,21.39835,456.42075,20.52335,0.89217125,0.6947825,0.6112195,0.21801225,-1.1114525,-0.929427325
6,3.25,0.101612,3.70332,6.384175,2.40918,2.360475,0.41501,21.3328,456.428,20.966025,0.88097925,0.678541,0.5696845,0.23781,-1.08401975,-0.837295125
6,3.75,0.08595,1.701355,6.616275,1.81239,2.4028475,0.3929815,21.111225,454.67025,20.7169,0.878776,0.68155,0.5995725,0.2236455,-0.93632245,-0.7425636
6,4.25,0.0995385,1.556295,5.8436225,2.49925,2.315305,0.3674315,21.16315,461.38125,20.9071,0.8799525,0.6796985,0.611278,0.2041165,-0.958690425,-0.753556675
6,4.75,0.113027,1.06147,12.0119,4.8276325,2.31647,0.409957,21.06745,464.2375,20.15265,0.864101,0.717831,0.590037,0.2700345,0.0159554025,0.048418585
6,5.25,0.1083835,8.257815,9.59211,4.03046,2.4944375,0.40341025,20.925025,459.158,20.039925,0.8631715,0.77133125,0.608358,0.275854,15.03075,12.693855
6,5.75,0.1242285,10.5766,13.264975,4.5241,2.45119,0.4137875,21.361675,459.3905,20.5546,0.9592975,0.818269,0.6492785,0.3576735,64.946735,54.53872
6,6.25,0.1695955,15.7139,18.89935,1.4630875,2.57207,0.466109,21.5705,454.04,20.7891,1.01806,0.763033,0.703325,0.3914625,138.982525,116.606175
6,6.75,0.190987,20.63475,22.041125,2.395805,2.9056025,0.4887305,22.073575,445.65425,20.66225,1.127255,0.912751,0.747909,0.47276775,227.38665,190.692575
6,7.25,0.262815,32.883625,23.9207,2.462965,2.9003325,0.50980175,22.867275,433.993,21.075175,1.242125,0.93649675,0.8534935,0.47554,317.6105,266.352325
6,7.75,0.2751915,39.928075,28.56515,3.254055,3.0713,0.53153375,23.48655,426.102,21.073925,1.25606,1.0426975,0.85952025,0.49086,413.256225,346.5106
6,8.25,0.29576425,57.35415,36.309725,1.4580175,3.127975,0.593271,24.4763,422.569,21.0845,1.3245575,1.1597475,0.873438,0.5919305,505.65135,423.99135
6,8.75,0.29503575,74.5912,40.7894,2.490275,3.1349375,0.5855565,24.92395,420.24075,21.362525,1.3476675,1.098775,0.92991375,0.56177025,587.081525,492.198725
6,9.25,0.36292925,80.4719,37.981875,0.926044,3.1882125,0.61398475,25.912125,416.589,21.545275,1.40315,1.241215,0.97171425,0.628666,663.486,556.284025
6,9.75,0.387657,94.4577,42.710875,3.087805,3.337755,0.656221,26.37995,415.3305,21.40955,1.491815,1.37132,0.9250495,0.6585895,738.01405,618.786725
6,10.25,0.26567975,112.762,53.6843,1.01668,3.499335,0.68498375,26.961125,414.088,21.720625,1.559975,1.5017975,0.97566825,0.684171,797.1714,668.3365
6,10.75,0.4272175,112.72075,50.619625,1.6304125,3.352295,0.71607775,27.383,413.88725,21.672475,1.64486,1.52037,1.039865,0.7236735,854.0816,716.0867
6,11.25,0.4639825,124.946,41.10235,1.70892,3.597025,0.7424295,27.54465,414.567,21.38435,1.63301,1.57276,1.007845,0.7431,889.9634,746.1041
6,11.75,0.442636,133.303,59.5782,1.173625,3.686225,0.73137475,28.2598,413.0205,20.6326,1.7319175,1.5833375,1.0457375,0.810798,925.13595,775.6547
6,12.25,0.6553545,134.065,62.22275,1.085576,3.71974,0.8006095,28.60365,412.05075,20.7598,1.766655,1.6794125,1.0779725,0.7298115,930.24325,776.87515
6,12.75,0.362734,144.58125,71.11755,2.261165,3.98212,0.8051645,28.54,410.658,20.638025,1.7369075,1.628255,1.1450225,0.78542975,918.6786,769.7657
6,13.25,0.367101,141.20225,60.38885,1.199055,4.062495,0.77572,28.620675,411.43625,20.60435,1.75552,1.64448,1.05089,0.7496985,917.777,767.9766
6,13.75,0.511497,131.4065,65.65475,1.395845,3.837175,0.766415,28.4161,411.17425,20.4093,1.810645,1.66072,1.08245,0.715831,917.115475,765.8127
6,14.25,0.44681725,127.099,68.9384,1.118135,3.904985,0.81581875,28.6791,410.642,20.5052,1.8026,1.72314,1.036005,0.717683,868.6723,728.230425
6,14.75,0.3271775,114.58,64.9188,0.6757995,3.9628475,0.69277625,28.545425,409.951,20.9895,1.7548225,1.645185,0.98164475,0.6621325,804.195825,674.265775
6,15.25,0.28990975,108.683,54.14,1.5979425,3.864945,0.76241975,28.9486,409.63675,20.891,1.7894625,1.6163375,0.994463,0.62343925,786.58005,659.412675
6,15.75,0.296053,93.502875,42.088775,1.15844,3.810155,0.726643,29.23565,410.0455,21.210625,1.728745,1.561895,0.9405355,0.5718345,696.405075,583.815675
6,16.25,0.338732,86.560575,48.4467,0.95467175,3.8788025,0.67340175,28.96015,411.42,21.32365,1.7721575,1.61369,0.98094725,0.5346135,613.02355,513.935175
6,16.75,0.2006805,74.7233,41.5272,0.727627,3.9296625,0.643264,29.208825,411.1815,21.1865,1.6852625,1.480575,0.9802245,0.44437725,546.97145,458.6081
6,17.25,0.364546,64.573025,43.3725,0.8993465,3.827995,0.6611345,29.0896,410.56525,21.3576,1.65644,1.513925,0.904004,0.420471,476.523375,399.54915
6,17.75,0.3245045,50.73165,29.944375,0.844514,3.708935,0.648255,28.6588,411.31325,21.574175,1.57353,1.418205,0.9075995,0.326499,387.71815,325.124525
6,18.25,0.245559,32.8141,22.068675,0.87655475,3.36059,0.560974,28.488,412.6165,21.6421,1.35348,1.2053,0.893927,0.280623,296.050175,248.25435
6,18.75,0.18439525,18.6791,20.5518,0.8908905,3.2012175,0.51635675,28.1385,412.47175,20.88995,1.283215,1.170885,0.7653445,0.23772575,204.64725,171.650975
6,19.25,0.15739375,12.90885,17.095325,1.307055,2.80772,0.46570975,27.6846,414.1245,20.9402,1.1573275,0.8838235,0.6867425,0.23260175,115.9588,97.3026075
6,19.75,0.133449,10.56715,11.8216,2.197715,2.69019,0.420977,27.1128,416.76125,20.812275,0.96086625,0.77928725,0.62551825,0.25329275,44.5941475,37.47606
6,20.25,0.1368875,7.973265,8.03548,1.43296,2.51794,0.38257375,26.475975,422.8965,21.206475,0.92840825,0.72060875,0.6019845,0.2690975,4.66983075,3.9345695
6,20.75,0.13618075,2.18119,6.48929,1.61632,2.45723,0.41624475,25.9088,426.572,20.7407,0.85787725,0.73960325,0.61852075,0.25776025,-1.710132,-1.411391
6,21.25,0.12537,3.52373,10.51865,2.9231275,2.39922,0.399519,25.1434,432.33,21.0875,0.85249,0.786981,0.657776,0.232213,-1.76561,-1.387222
6,21.75,0.1109115,3.4483725,8.919355,2.5889925,2.5408425,0.44848025,24.6356,434.243,21.2781,1.0249925,0.792603,0.68588025,0.24358025,-1.531774,-1.21335025
6,22.25,0.150077,2.0368575,8.51902,2.05076,2.5427325,0.41761275,24.106775,436.4935,21.03545,0.97337875,0.76688875,0.69247525,0.241239,-1.68029475,-1.40529475
6,22.75,0.127703,-0.40438,12.38075,2.4413,2.57086,0.448051,23.7393,435.503,21.29405,0.933264,0.724315,0.689854,0.213815,-1.882768,-1.4907945
6,23.25,0.13848,1.240155,8.17709,3.399615,2.47585,0.4031985,23.580275,437.40325,21.2749,0.8372865,0.74762725,0.62909,0.2188495,-1.7328805,-1.38724
6,23.75,0.118893,0.215137,11.475175,2.924355,2.4315,0.4235605,23.184875,439.067,21.2873,0.8778015,0.76359775,0.6351535,0.21917725,-1.53047525,-1.26236975
7,0.25,0.0722,0.996874,3.8202075,2.83787,2.15687,0.321465,26.7954,436.556,25.3042,0.83017,0.666412,0.450411,0.211039,-1.86030725,-1.46740625
7,0.75,0.089175,1.72729,1.81811,1.79257,2.1685625,0.341877,26.735725,438.22475,25.5499,0.84383175,0.68719125,0.468926,0.20525225,-1.75505225,-1.41252875
7,1.25,0.0499,1.14214,4.26217,2.255845,2.14655,0.3253815,26.2803,439.356,25.32355,0.867602,0.712111,0.458197,0.208145,-1.868699,-1.532041
7,1.75,0.06175,1.01262,4.5408025,2.48449,2.1792525,0.29855325,25.91945,442.14325,25.3182,0.8668565,0.6606245,0.491022,0.200072,-1.82853575,-1.5032455
7,2.25,0.0386,0.3393165,4.502105,2.59655,2.1095325,0.34472275,25.598975,446.8175,25.404,0.81551575,0.62086575,0.512055,0.19874675,-1.7886425,-1.47863525
7,2.75,0.04375,1.931455,3.70598,2.1888225,2.08767,0.30888075,25.6058,447.43025,25.306825,0.8281095,0.6899255,0.4605745,0.183335,-1.74561575,-1.37096975
7,3.25,0.04,1.83131,3.416525,1.862285,2.02993,0.313523,25.4754,450.787,25.2852,0.831164,0.690771,0.452618,0.199944,-1.57478,-1.28144875
7,3.75,0.0183,-0.400035,2.849215,2.52272,2.18834,0.317336,25.315,451.207,24.4542,0.879828,0.678254,0.437393,0.209317,-1.54485725,-1.242734
7,4.25,0.0294,3.5332225,3.08679,3.66188,2.10127,0.330809,25.0926,454.115,24.7324,0.77741675,0.6511005,0.4702465,0.21619075,-1.32144625,-1.04985525
7,4.75,0.0221,4.267815,3.18133,3.20234,2.13234,0.3317155,25.0452,455.0935,25.1614,0.8041445,0.6496465,0.4772665,0.270579,-0.853767125,-0.65346735
7,5.25,0.0496,4.05331,3.358245,3.13337,2.22314,0.342951,24.8696,458.494,24.766875,0.848355,0.663326,0.496506,0.254441,6.70907875,5.71319775
7,5.75,0.05575,8.9083325,6.9572325,2.59959,2.2464875,0.3539175,24.931925,455.55775,24.8106,0.87601125,0.69006025,0.5413945,0.334641,44.4591875,37.3618475
7,6.25,0.1072405,15.07145,13.90425,4.77744,2.32634,0.3731185,25.148,450.3275,24.67525,0.9186265,0.7534095,0.5461205,0.367674,112.599,94.4875525
7,6.75,0.11284225,26.460825,12.1747,3.78939,2.370905,0.4083965,25.8786,444.445,24.698825,0.9841395,0.84650125,0.62802025,0.44211975,194.069375,162.781825
7,7.25,0.1116415,35.344325,17.628175,2.828605,2.52303,0.42290725,26.464175,437.3835,24.74265,1.0641375,0.9007415,0.68170875,0.49671475,286.221425,240.03855
7,7.75,0.1241565,47.41155,25.3754,3.01157,2.6557825,0.475046,27.18195,429.1785,24.890575,1.1833175,1.036335,0.706564,0.50674875,373.806625,313.461725
7,8.25,0.176023,58.9563,23.3971,2.2758175,2.881725,0.483392,27.69705,423.9825,25.450975,1.205645,1.10957,0.7238415,0.5487535,462.92685,388.105675
7,8.75,0.1927235,75.31675,42.9336,3.4193325,2.922535,0.4722595,28.39655,420.7815,25.97895,1.24398,1.152105,0.738768,0.556561,550.115825,461.2432
7,9.25,0.248938,85.674675,40.41605,2.1389,2.74792,0.546866,28.981,416.375,25.7598,1.33202,1.17482,0.786473,0.626666,631.9674,529.8153
7,9.75,0.114579,101.3995,32.9312,1.98742,2.9349,0.530021,29.5169,412.797,25.574975,1.45227,1.27382,0.771052,0.676639,697.4617,584.746
7,10.25,0.27713725,114.33425,53.58425,1.18995,3.339605,0.63666475,30.198275,409.44,25.8699,1.45766,1.4357125,0.900674,0.7026425,764.79485,641.169075
7,10.75,0.18309,118.238,55.4417,0.62706925,3.38477,0.643113,30.537,408.369,26.12075,1.62491,1.41002,0.884831,0.714979,813.18665,681.805325
7,11.25,0.1717675,134.108,46.886975,2.094415,3.3954425,0.6522565,30.850325,405.75125,26.217875,1.638485,1.5429975,0.912394,0.736229,857.673,719.0768
7,11.75,0.218138,136.536,60.046775,2.04121,3.52564,0.692754,31.3008,404.978,25.6937,1.71851,1.61268,1.04564,0.803034,900.158425,754.62485
7,12.25,0.343397,137.069,52.15185,2.034995,3.572,0.700583,31.734,404.376,25.9718,1.61051,1.53454,0.977618,0.748368,908.38625,756.681075
7,12.75,0.273139,133.3045,51.3047,2.0397175,3.54021,0.68396125,32.073725,404.63325,26.113175,1.6819725,1.5487625,1.01569,0.73511,915.076375,758.63435
7,13.25,0.342133,148.3105,49.0991,2.09462,3.75313,0.654293,32.4245,404.049,25.885375,1.79963,1.55596,1.02101,0.79012,904.997125,758.681525
7,13.75,0.183203,155.1805,52.986275,1.81156,3.54225,0.683349,32.5215,402.439,26.3077,1.74562,1.60204,1.02914,0.775659,881.2345,738.849075
7,14.25,0.09,139.77475,45.293825,2.11527,3.61785,0.643071,32.3819,402.106,26.080525,1.67483,1.63024,1.03832,0.733683,855.70945,717.3625
7,14.75,0.30789025,137.5215,48.002925,2.2515875,3.6513,0.695927,32.3315,401.172,25.951725,1.63164,1.64225,1.09669,0.714144,807.5335,676.9988
7,15.25,0.47375,117.882,61.580025,2.5236575,3.78298,0.705553,32.1707,402.002,26.0635,1.60862,1.54514,0.983605,0.6341,765.429725,641.7681
7,15.75,0.381707,109.565,49.225575,2.020885,3.73447,0.730166,32.6713,402.545,25.65085,1.70502,1.61102,0.996964,0.579325,701.78735,588.415525
7,16.25,0.277893,105.83525,46.3514,1.507955,3.76059,0.647197,32.591,401.723,25.405775,1.6853,1.48516,1.08002,0.555549,625.86025,524.76325
7,16.75,0.3589825,87.8204,29.102225,1.79521,3.78612,0.662334,32.171825,403.93075,25.125525,1.6108875,1.653305,1.007981,0.5110755,550.73715,461.76545
7,17.25,0.230486,73.429175,38.2642,0.93015875,3.74747,0.594672,31.6435,402.149,24.2705,1.61751,1.42423,0.890174,0.44852,466.068725,390.7845
7,17.75,0.218768,61.5317,32.0003,1.2385075,3.62289,0.595579,31.4331,402.79,24.37335,1.54534,1.29662,0.898092,0.385061,384.40585,322.346825
