DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.372696042218562,0.151532592365168,0.782933476582349,4.69317819576383,0.313840519140766,0.304277995733952,2.31178027789171,1.68073759071089,0.798125812969289,427.76033732646,5.1023783717677,434.73023204804,5.3781601771705,429.325651889732,437.179286885634,5.4234674856892,430.067654624295,437.874326345188,5.375382958618,430.751196087468,438.08106380253,5.4550465069153,431.936419016987,3.77901188558566,1.2025974772666,0.403881662516785,3.355,2.785,1.9775,0.908975,0.4035,0.59225,0.50235,0.12475,98.71122,92.275,1.511175,1.585,1.7725,1.7375,1.725,-0.6425,3.4,0.76,300.6,318.4,299.2,317.825,0.19,0.04,0.0925,0.1525,0.3575,0.27,0.41,0.12,0.47925,0.8485,1.91625,3.30075,4.2235,5.88,7.455,8.7795,11.0275,0.326,0.6575,2.17925,3.02875,3.475,5.70175,7.35125,8.4715,10.70075,0.518,1.07675,2.294,3.11975,4.23625,5.1525,7.414,8.594,10.6665,0.5525,1.1805,2.7975,3.32525,4.398,5.9905,7.285,9.1075,10.8355,1.38875,1.8055,3.00125,4.02375,4.81675,6.48325,7.6575,9.183,11.387,-9.4785,-7.6375,-7.469,-10.3275
1,5.75,0.479779036772526,0.140415938465989,0.509034667581278,4.2742845239808,0.547961562099992,0.29183652794086,2.79232448447927,1.05670628491132,0.804391645173696,428.411195824607,5.07324122538173,434.500409624424,5.34868644363481,428.872851814815,436.112495653869,5.39150731375823,429.703477070351,437.772671195208,5.32668246650194,430.382926352564,437.556537745945,5.37419741819006,430.690497573545,4.05627541673905,1.74406001040228,0.384212136305742,3.525,3.02,2.35,1.106875,0.43925,0.84065,0.85515,0.25745,98.7323825,92.715,1.4796,1.435,1.7375,1.6325,1.65,-0.7375,3.4,0.685,301.075,318.575,298.2,317.9,0.19,0.04,0.105,0.1525,0.3625,0.28,0.41,0.12,0.4725,0.80525,1.901,3.285,4.22125,5.878,7.4535,8.7785,11.041,0.268,0.646,2.161,3.011,3.47475,5.699,7.34875,8.4705,10.69975,0.504,1.0625,2.269,3.1105,4.233,5.15475,7.413,8.592,10.664,0.55,1.188,2.77325,3.3015,4.3965,5.98875,7.284,9.106,10.834,1.39425,1.7895,2.988,4.00875,4.81675,6.4845,7.65625,9.1985,11.38575,-9.88825,-9.56175,-7.644,-10.465
1,6.25,0.673200055728668,0.154670003015294,0.599584778395777,2.95764713146804,0.584281600056719,0.306501155729136,1.92669290308595,1.16275979432735,0.801147617754289,428.237042391912,5.03865709446585,434.533463383924,5.31985397948765,429.148134872047,436.408673709514,5.35346340330338,430.200272859697,438.197959198229,5.22216976505787,430.356797003006,437.654283369306,5.30291598435443,430.332952571429,3.90039207435651,1.79842938190978,0.346676146886007,3.52,2.955,2.3,1.0859,0.59575,0.84235,0.6258,0.12895,98.7178875,92.2525,1.5134,1.5225,1.7125,1.505,1.525,-0.69,3.225,0.7125,302.975,318.8,300.925,317.475,0.19,0.04,0.105,0.14,0.3575,0.27,0.41,0.12,0.43925,0.7835,1.87525,3.25975,4.2205,5.856,7.452,8.7765,11.04,0.22325,0.6055,2.1475,2.994,3.48725,5.69625,7.3465,8.4695,10.697,0.49475,1.07225,2.24925,3.09825,4.2305,5.15525,7.411,8.589,10.6605,0.5545,1.1865,2.751,3.27375,4.39275,5.9935,7.2835,9.104,10.8325,1.364,1.769,2.969,3.9945,4.81725,6.4855,7.65475,9.19675,11.38475,-9.5475,-7.6105,-7.46,-10.17
1,6.75,0.421109252892189,0.108469386309364,0.302380951290174,5.53693148387288,0.583772805534741,0.283794940683558,1.05862538250006,0.955444732421356,0.831063201608942,429.191188447765,5.07919420331254,435.292082622501,5.29722500552641,430.319350916667,435.509249433115,5.3273410911684,430.405730916772,437.087148711091,5.27676459160595,430.512043318182,437.232365015447,5.33770455057002,430.791795920739,3.84561319636523,1.66842397600075,0.326804232631649,3.7175,2.895,2.2675,1.338225,0.661,0.773775,0.4094,-0.0976,98.71578,91.92,1.4956,1.3625,1.6175,1.3975,1.625,-0.81,3.4,0.6475,304.3,319.075,301.725,316.425,0.19,0.05,0.0925,0.1475,0.3775,0.27,0.41,0.12,0.34625,0.756,1.8475,3.23575,4.2215,5.8545,7.4505,8.7755,11.039,0.153,0.57675,2.13975,2.96925,3.49525,5.694,7.345,8.4685,10.696,0.4275,1.0425,2.2325,3.09925,4.2265,5.156,7.4095,8.588,10.659,0.45975,1.17325,2.73075,3.246,4.38875,5.984,7.2825,9.103,10.831,1.32075,1.7115,2.939,3.981,4.81825,6.48625,7.65375,9.19575,11.38275,-9.552,-7.7445,-7.5195,-10.28
1,7.25,0.603796319116749,0.0566225001771467,0.831048499083767,4.56923621474266,0.413971555167871,0.279558294565534,0.340869085065782,0.773433229161696,0.806236341528516,428.567251001217,5.0416879480921,434.759542105841,5.27150410112342,429.529741706522,435.400193239013,5.25760302594881,430.896719038028,437.724883064559,5.25804310103729,430.824179586319,437.670875549883,5.326472879761,430.772647287879,3.68915226237054,1.69578638533861,0.310327287727661,3.82,2.83,2.1875,1.437425,0.763,0.6685,0.6091,0.0893,98.73846,91.58,1.4247,1.5075,1.69,1.4825,1.6,-0.65,3.425,0.6825,301.45,319.3,302.2,317.1,0.4725,0.32,0.41,0.44,0.44,0.5875,0.785,0.3825,0.3365,0.7355,1.8125,3.2125,4.2215,5.8535,7.449,8.7745,11.0375,0.15675,0.53075,2.08675,2.9395,3.49825,5.69125,7.3425,8.4675,10.69425,0.386,1.006,2.2165,3.08,4.22325,5.1585,7.408,8.586,10.6565,0.42525,1.1395,2.70125,3.23375,4.38475,5.98225,7.2815,9.1015,10.8295,1.24275,1.638,2.91525,3.97925,4.81925,6.486,7.6525,9.19375,11.3815,-9.46025,-7.636,-7.565,-10.58
1,7.75,0.579900535444675,0.109990769303147,1.35971604687736,4.69851120399213,0.771492556352472,0.288875366540619,3.45855982885639,1.97195686951505,0.787165693718872,427.420110608215,5.01310313347225,434.41086812206,5.25772782270025,428.498122872449,434.924894439607,5.2777457169339,429.438715880259,436.620911022536,5.27354435565108,429.786028852287,437.55586387198,5.36348577556155,430.011018039223,3.34786071797425,1.67234028486627,0.355842409685724,3.35,2.68,2.075,1.254725,0.49525,0.677675,0.62575,-0.02765,98.72176,92.09,1.394475,1.6,1.71,1.34,7.125,6.495,8.325,2.4175,302.5,318.75,301.75,316.4,15.8125,15.1,14.9075,14.5575,3.7225,14.595,14.93,13.995,0.32925,0.744,1.7575,3.18925,4.222,5.862,7.3845,8.7575,11.0205,0.16,0.529,2.044,2.899,3.511,5.68925,7.3455,8.4735,10.69575,0.4105,0.95225,2.26475,3.055,4.225,5.16025,7.379,8.596,10.627,0.397,1.1145,2.673,3.241,4.384,5.98875,7.273,9.0925,10.793,1.15275,1.68275,2.89625,3.956,4.813,6.4995,7.6445,9.17725,11.3615,-9.6425,-9.0225,-7.4515,-9.0525
1,8.25,0.357797062340495,0.0396053297496739,0.513887047193979,7.4247285556361,1.74631411026308,0.318190145913759,6.0317161483012,3.22724778909107,0.854499238704779,427.161837349756,5.05917696875424,434.253333415775,5.25356801290168,428.120487025,434.591234268963,5.31115654146294,428.266058634129,435.393812685698,5.29258782946186,428.736929180572,435.800811625034,5.36339075786898,429.212066713271,3.77885010149457,1.76460646013356,0.294829679241099,3.59,3.035,2.27,1.419525,0.39725,0.40405,0.7112,0.025525,98.7647375,90.6625,1.3795,1.56,1.7725,1.38,28.55,76.6425,33.075,11.9825,302.775,318.575,304.05,317.475,90.1375,105.49,88.255,107.4,20.0575,81.65,86.26,85.8325,0.355,0.76425,1.74175,3.15025,4.20525,5.85625,7.38325,8.7615,11.01925,0.2295,0.579,2.014,2.87375,3.52475,5.68075,7.32525,8.4565,10.6765,0.38375,0.943,2.164,3.05575,4.21175,5.1605,7.374,8.545,10.63,0.4845,1.11325,2.62975,3.2375,4.36625,5.97025,7.28,9.099,10.826,1.147,1.6945,2.85575,3.93725,4.796,6.47425,7.64575,9.178,11.3605,-9.541,-7.73525,-7.45675,3.7475
1,8.75,0.830242831376417,0.0405495417688952,0.936298954028073,12.2231020863643,1.15027456397678,0.323329919170352,15.6304238284794,5.40574564796598,0.915336792777983,426.886050250504,5.24670605684823,433.937514811758,5.40758260989309,428.533865467105,433.988338689916,5.47537132394807,428.788019530536,434.495950601407,5.37300581400318,428.3046311375,434.702372213781,5.45542740393984,428.401628597484,3.99264292143395,1.66854729485686,0.386703254545247,3.6025,3.085,2.435,1.209625,0.5775,1.2805,1.2206,0.39625,98.78585,87.535,1.459025,1.85,2.0775,1.92,58.25,159.7225,87.2,26.515,303.75,321.95,306.4,319.775,238.22,276.695,234.215,295.01,43.0025,205.62,203.43,207.915,0.436,0.8075,1.74025,3.13975,4.196,5.85475,7.3815,8.75975,11.01825,0.324,0.602,2.00275,2.8505,3.53125,5.6805,7.3225,8.45475,10.67475,0.46675,0.96,2.15975,3.04225,4.2095,5.1565,7.3715,8.543,10.6285,0.526,1.11325,2.6135,3.2385,4.364,5.97,7.279,9.0895,10.8245,1.24875,1.75125,2.8405,3.9195,4.799,6.47275,7.645,9.176,11.3585,-9.49825,-10.815,-7.6805,54.975
1,9.25,0.689277385233079,-0.00961679324887848,0.442613370433521,14.1140958954456,1.06251220518335,0.408312613463079,42.4188407059953,6.25828720665105,0.982873595554392,425.322979460722,5.37221030103024,433.808505723071,5.48137555163127,427.970484447837,433.755189442075,5.64814476876987,428.16820670065,433.801997102049,5.58975756527651,428.237600539599,433.820176704247,5.8057930174014,428.52044889769,4.81200507677042,2.10111393467193,0.362063995338694,4.31,3.6675,2.905,1.3951,1.317,1.1851,1.2112,1.07115,98.7744475,85.8125,1.87715,2.695,2.8475,2.59,97.3,250.575,165.95,44.47,305.775,324.2,305.975,323.925,428.215,467.435,414.3475,496.285,61.565,359.385,339.7075,351.775,0.80575,0.8975,1.7505,3.15625,4.189,5.85375,7.38025,8.746,11.01625,0.89025,0.76875,2.023,2.832,3.531,5.67875,7.32,8.453,10.67375,0.586,0.978,2.15675,3.035,4.20975,5.15275,7.3695,8.541,10.6275,0.5775,1.11975,2.609,3.244,4.36425,5.96925,7.2785,9.089,10.803,1.3645,1.82975,2.835,3.90625,4.79725,6.47175,7.645,9.175,11.3565,-9.479,-7.7415,-7.6225,122.145
1,9.75,0.605285547552587,-0.000226656453000775,0.156906321649753,17.1173438356342,1.06763346798508,0.40539671213077,50.5809521069533,5.70203286977451,1.08217139499414,423.700538419498,5.46649734674715,433.076601127467,5.56195282008155,426.964776974449,433.289723236714,5.79790627999993,427.547665829107,433.345368305478,5.74346753151227,427.471250033616,433.300456539215,5.88975264661359,427.218503977941,5.03906863631571,3.09425780144566,0.391985059474163,4.6,3.8625,3.03,1.982375,1.94875,1.611,1.974975,1.771475,98.7764925,84.955,2.410525,3.9325,4.32,3.955,121.5,331.36,242.675,60.41,304.25,331.325,306.7,329.2,589.0375,634.02,577.39,652.3875,82.47,520.385,492.07,494.5425,1.31075,1.109,1.76475,3.1645,4.18725,5.852,7.37925,8.757,11.01525,1.3405,0.8925,2.0625,2.822,3.5305,5.677,7.31825,8.4515,10.672,0.6765,1.05975,2.19975,3.03675,4.2085,5.149,7.37125,8.54,10.6265,0.845,1.29125,2.604,3.24075,4.36,5.969,7.27525,9.101,10.835,1.45825,1.89825,2.843,3.90675,4.80275,6.47075,7.646,9.17025,11.3555,-8.333,-7.922,-7.4435,183.79
1,10.25,0.652794171206935,-0.00520502587805179,0.110336315674712,19.9864209063073,1.24148531674776,0.439346418541269,58.1346253537806,6.52486660762105,1.14524984425443,422.207743077351,5.6913344634397,433.052739613453,5.69032624042919,426.028223759741,432.950458974706,5.9387066221751,427.225017231277,432.953090756471,5.74273397175949,426.654198856678,433.19061139625,5.99173337138367,425.790131469005,5.96607783234688,3.79635145404006,0.420961677677423,5.32,4.5425,3.53,3.350525,2.5675,2.8013,3.2118,2.7995,98.78775,83.84,3.04955,5.72,6,5.2725,160.65,400.115,314.75,73.43,305.325,339.075,305.6,339.1,725.32,759.1,713.6,787.19,103.56,661.7825,631.3,630.1775,1.90325,1.66325,1.833,3.14275,4.1835,5.85125,7.3775,8.756,11.014,2.06125,1.389,2.11775,2.81175,3.53,5.67675,7.326,8.45,10.671,0.961,1.2,2.235,3.03,4.208,5.14575,7.374,8.547,10.62775,1.119,1.56075,2.623,3.25075,4.35825,5.965,7.287,9.13875,10.85175,1.64625,1.96375,2.86325,3.908,4.809,6.46975,7.642,9.16825,11.3545,-6.365,-7.6455,-7.54,230.635
