DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,LE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,5.25,5.12910452065242,-20.7400271968854,0.17106485754434,0.0335335725193356,-0.0850042519443582,0.180304359761371,-4.56606845493816,-0.36675665128709,0.488272060916016,3.54,2.91,-19.999,-23.383,-19.83855,-24.7557,101.963165,79.6,0.2325,-20.72,-19.92,-13.54,0.6,-1.2,1.6,-0.59,205.3,223.2,236.9,245.7,-0.01,0.58,0.585,-0.04,-0.02,-0.17,-0.25,-11.125,-10.67,-7.489,-8.969,-8.135,-6.959,-5.512,-5.065,-11.379,-10.682,-5.326,-4.573,-4.4285,-2.987,-9.746,-9.854,-7.879,-7.577,-5.758,-6.932,-5.56,-4.401,-3.584,-11.479,-10.96,-9.969,-8.859,-8.702,-7.675,-6.129,-5.794,-13.298,-12.182,-11.212,-8.23,-9.417,-7.3075,-5.8235,-4.9125,-5.492,-2.326,-9.8,0.657019185723094,0.250657158455178,0.69436705419251,0.264286767702802,0.701090993137886,0.188516128774278,0.656995678921443,0.186607506805539,0.680333401520248,419.906087256541,427.730366619544,419.012616410515,423.210888918327,418.870557414447,427.893954456933,419.009648710339,428.093696002875,422.950402312351,2040.36804294057,2047.4470507283,2041.04810829524,2054.86602875495
1,5.75,5.56206899828835,-20.6639264676045,0.200287969113338,0.060380417033678,-0.0352317807023708,0.181046525522752,-5.60580237063183,-0.873579363606442,0.494745918668038,3.525,2.77,-20.46925,-23.467,-20.5496,-25.16095,101.97568,79.52,0.2327,-20.62,-19.86,-13.53,0.6,-1.17,1.6,-0.55,204.6,221.3,236.2,245.7,-0.01,0.58,0.59,-0.04,-0.02,-0.17,-0.25,-11.129,-10.681,-7.496,-8.978,-8.142,-6.963,-5.516,-5.068,-11.341,-10.701,-5.329,-4.575,-4.432,-2.9885,-9.766,-9.854,-7.89,-7.587,-5.763,-6.934,-5.567,-4.403,-3.587,-11.478,-10.962,-9.974,-8.862,-8.709,-7.68,-6.133,-5.796,-13.286,-12.177,-11.225,-8.232,-9.427,-7.3135,-5.827,-4.915,-5.661,-2.1885,-11.43,0.657681085327258,0.25327006580718,0.688808121744589,0.269866840148183,0.61878895319288,0.199570765938817,0.693508874053571,0.165377289342275,0.577719399858552,419.868185019601,430.322016975107,419.170057163046,423.305863941976,418.964125478532,427.642693160013,419.034434496654,430.401030040392,423.789837410371,2039.24633985569,2040.45788520351,2043.17514105766,2048.89737432327
1,6.25,5.68540174048994,-20.6603888031453,0.20508621924578,0.0446953010179233,-0.303337409296571,0.185025268024151,-6.85169738970961,-0.213995710372931,0.519523567101077,3.3,2.81,-20.3305,-23.612,-19.9389,-26.0274,101.957015,79.52,0.22745,-20.73,-19.88,-13.51,0.6,-1.2,1.6,-0.63,202.6,220.7,236,246.2,-0.02,0.58,0.585,-0.04,-0.02,-0.17,-0.26,-11.133,-10.687,-7.503,-8.986,-8.15,-6.968,-5.519,-5.071,-11.328,-10.718,-5.332,-4.577,-4.4355,-2.9905,-9.771,-9.854,-7.902,-7.596,-5.769,-6.936,-5.574,-4.405,-3.59,-11.48,-10.963,-9.979,-8.8655,-8.716,-7.686,-6.138,-5.797,-13.275,-12.184,-11.238,-8.235,-9.438,-7.3195,-5.831,-4.9175,-5.2715,-2.361,-11.99,0.638034193857032,0.250393464325845,0.663859687494445,0.258029106874125,0.709285824996529,0.216956010885361,0.688367889259394,0.161609167593458,0.693035804310575,419.548891370861,430.45858185646,419.303436195554,430.37925808316,419.162937535429,430.25836130969,419.396368734329,430.247201868831,423.341273025572,2038.35482053399,2042.42811276647,2047.11753211963,2055.04914243541
1,6.75,5.41524329840081,-20.9310085702559,0.204950859885629,0.0451900236716915,-0.123346010532545,0.189222225144072,-11.248399263253,-0.401144748286758,0.567500336798253,3.25,2.65,-20.71685,-23.753,-19.96625,-26.0749,101.96455,79.575,0.2237,-20.69,-19.9,-13.47,0.7,-1.34,1.6,-0.67,202.5,220.6,236.4,246.6,-0.01,0.58,0.59,-0.04,-0.02,-0.17,-0.25,-11.13,-10.677,-7.511,-8.992,-8.158,-6.973,-5.522,-5.074,-11.345,-10.731,-5.335,-4.578,-4.4395,-2.9925,-9.771,-9.854,-7.913,-7.606,-5.776,-6.939,-5.58,-4.407,-3.593,-11.483,-10.964,-9.984,-8.8685,-8.722,-7.692,-6.141,-5.799,-13.262,-12.207,-11.251,-8.236,-9.444,-7.326,-5.8345,-4.9195,-5.631,-2.333,-10.89,0.625476327855923,0.240782462880744,0.721636617854721,0.259096343466502,0.668938374010043,0.190609715085903,0.733571476711484,0.154258032510723,0.615808546634148,419.438580215856,430.299589649205,418.951804927844,430.303597118074,418.968695359971,430.4906969866,419.096822296881,430.541796905688,420.674778649627,2042.63816325838,2044.58657061226,2050.42588386647,2046.08437823063
1,7.25,5.40681133134428,-20.9755740381066,0.214759860170239,0.0493152524932891,-0.2304973945643,0.193570737031583,-6.53665559572693,-0.623196241370136,0.531740868351144,3.19,2.39,-19.646,-23.701,-19.90945,-26.0123,101.95064,79.72,0.233,-21.045,-19.98,-13.46,0.7,-1.25,1.7,-0.7,204.2,219.4,235.9,246.8,-0.01,0.58,0.59,-0.04,-0.03,-0.17,-0.25,-11.124,-10.664,-7.518,-8.996,-8.162,-6.978,-5.526,-5.076,-11.382,-10.743,-5.338,-4.58,-4.444,-2.9945,-9.771,-9.853,-7.924,-7.615,-5.78,-6.94,-5.587,-4.41,-3.597,-11.478,-10.965,-9.989,-8.8715,-8.728,-7.697,-6.146,-5.8,-13.248,-12.228,-11.264,-8.238,-9.443,-7.332,-5.8385,-4.9225,-5.351,-2.286,-11.05,0.66077051784951,0.247452361421796,0.671296341929871,0.254033679298729,0.690334427442165,0.179123924995095,0.69551727996866,0.148752213933027,0.501388923615884,419.548457354859,430.241271372743,419.378751892504,429.595103189596,419.305564895785,430.237564708999,419.411951467869,430.433020203909,424.186094805755,2044.17809475191,2047.96677511198,2042.10358427702,2047.62507228393
1,7.75,5.66095527206774,-20.7694466589999,0.170391278504783,0.0436231277451029,-0.37587119286029,0.182495801288034,-8.61549324020469,-0.290573322992388,0.567521039020137,3.58,2.395,-20.4145,-23.555,-19.93105,-25.8735,101.93187,79.75,0.2326,-21.03,-19.96,-13.48,0.8,-1.29,1.7,-0.61,203,218.4,236,246.4,-0.01,0.58,0.58,-0.04,-0.02,-0.17,-0.26,-11.117,-10.669,-7.518,-9,-8.167,-6.982,-5.529,-5.079,-11.384,-10.747,-5.341,-4.582,-4.448,-2.9965,-9.77,-9.852,-7.935,-7.625,-5.786,-6.942,-5.593,-4.412,-3.599,-11.485,-10.966,-9.995,-8.875,-8.735,-7.703,-6.15,-5.802,-13.28,-12.25,-11.27,-8.239,-9.441,-7.338,-5.842,-4.925,-5.352,-2.275,-14.58,0.638974410689021,0.251275083128265,0.662451233370137,0.257980685198999,0.609862021637171,0.202994028473496,0.723171202921248,0.147667433605882,0.588571464983303,419.607955922114,430.420728956474,419.456614887339,430.149771393508,418.933831330892,430.358283906987,419.421473465895,430.741001322771,423.205291500281,2040.00448367582,2037.27098873515,2048.06842647081,2042.67369648732
1,8.25,5.36277809294849,-20.8034861584089,0.198843541369225,0.0322856453887246,-0.295108001459533,0.192736686180555,-6.89088573183551,-0.204654801426339,0.531574644672052,3.325,2.49,-20.25295,-23.529,-20.06985,-25.69675,101.91723,80.07,0.23135,-20.75,-20.1,-13.51,0.7,-1.27,1.7,-0.61,201.9,217.7,236.4,245.7,-0.01,0.58,0.585,-0.04,-0.02,-0.17,-0.26,-11.112,-10.674,-7.512,-9.004,-8.171,-6.987,-5.532,-5.082,-11.384,-10.746,-5.344,-4.583,-4.52,-2.9985,-9.772,-9.851,-7.946,-7.634,-5.795,-6.944,-5.6,-4.414,-3.6015,-11.495,-10.967,-9.997,-8.8785,-8.741,-7.709,-6.155,-5.804,-13.299,-12.262,-11.264,-8.237,-9.44,-7.3445,-5.8455,-4.9275,-5.439,-2.265,-13.85,0.599425176041583,0.275029815113991,0.656250011952926,0.52869823829659,0.689886732638947,0.251891251718006,0.654186120270354,0.237607024083058,0.581066173610711,419.685650507921,428.226404086672,419.25191551796,423.033943351804,419.309698992773,428.37432548526,419.459459675378,428.788862161378,424.096512791307,2036.72776571439,2041.33033848462,2045.06455071934,2045.18264317095
1,8.75,5.49707089172133,-21.0274588864699,0.189018859274297,0.0592303146345838,-0.126441058917859,0.185555020375997,-7.47271906603468,0.610001427078009,0.535379797622936,3.26,2.49,-20.7145,-23.525,-19.8878,-25.4007,101.92731,80.025,0.2282,-20.98,-20.33,-13.52,0.5,-1.26,1.5,-0.62,201.1,217.9,236.3,245.9,-0.01,0.58,0.58,-0.04,-0.02,-0.17,-0.26,-11.106,-10.678,-7.509,-9.008,-8.1815,-6.992,-5.536,-5.085,-11.384,-10.767,-5.347,-4.585,-4.523,-3.0005,-9.778,-9.85,-7.957,-7.643,-5.801,-6.946,-5.607,-4.417,-3.602,-11.505,-10.969,-9.996,-8.884,-8.747,-7.715,-6.159,-5.805,-13.295,-12.27,-11.257,-8.234,-9.439,-7.3505,-5.8505,-4.9295,-5.499,-2.3435,-12.9,0.592100717812135,0.281631932878095,0.677636439559108,0.448379576681131,0.649661016641703,0.252857672151497,0.73175452106105,0.300754410610534,0.547966126401179,419.794895632618,428.203493177287,419.242137212617,422.659754528808,418.966448899274,428.325144033165,419.17238136391,428.692705220621,420.015497659869,2047.7385716913,2045.31500767555,2047.7944383666,2050.77413893413
1,9.25,4.78195730873086,-21.2087182856965,0.185084372477038,0.0496464386324403,-0.616295207135063,0.152751734155841,-3.89058369308512,0.220588901898138,0.541670484452094,3.55,2.5,-20.6434,-23.75,-20.0106,-25.15065,101.934085,80.02,0.2308,-21.19,-20.335,-13.575,0.6,-1.185,1.65,-0.605,200.7,216.6,235.8,245,-0.02,0.58,0.59,-0.04,-0.03,-0.17,-0.26,-11.127,-10.68,-7.523,-8.9925,-8.179,-6.983,-5.5765,-5.15,-11.4165,-10.7905,-5.414,-4.586,-4.527,-3.0025,-9.794,-9.9095,-8.1775,-7.7885,-5.9215,-6.976,-5.639,-4.447,-3.6065,-11.517,-10.973,-9.9995,-8.903,-8.756,-7.763,-6.1685,-5.8185,-13.296,-12.2745,-11.27,-8.2325,-9.451,-7.386,-5.867,-4.937,-5.396,-2.2885,-12.8,0.607113596668282,0.217641841591236,0.681629170329231,0.562346117724598,0.673021258344464,0.19587612559531,0.67753760204874,0.213587517384004,0.522716969895892,419.518273006153,428.77903202637,417.91077522528,423.050412690968,418.093497443512,428.489862519904,418.626913866545,429.081764964217,419.413888333938,2047.51567101458,2049.21904771941,2047.02431239772,2050.42881344721
1,9.75,4.88759953675597,-21.4337103411198,0.189936264624724,0.0512696063287417,-0.107604711312587,0.165082320073505,-3.4291501968264,-0.524663109867747,0.522952385275387,3.565,2.58,-20.5236,-23.708,-20.11,-25.3854,101.95395,79.85,0.23145,-21.15,-20.335,-13.585,0.6,-1.195,1.6,-0.575,198.4,215.9,235.8,245.1,-0.01,0.58,0.6,-0.04,-0.025,-0.17,-0.25,-11.1255,-10.681,-7.5215,-8.999,-8.183,-6.9875,-5.5795,-5.153,-11.408,-10.8025,-5.419,-4.588,-4.4635,-3.0045,-9.794,-9.915,-8.1905,-7.799,-5.9245,-6.9805,-5.6445,-4.45,-3.609,-11.524,-10.9715,-10.0045,-8.904,-8.7595,-7.7685,-6.172,-5.82,-13.2895,-12.277,-11.267,-8.231,-9.4525,-7.392,-5.871,-4.94,-5.34,-2.3305,-10.985,0.607143374298251,0.287978848138634,0.714576386804204,0.566182231637062,0.681025753731787,0.261058811169817,0.7059649579356,0.272083333702827,0.639619483166518,419.566705884626,428.523292602314,419.038834903083,422.863419973023,418.808308087955,428.482532189745,419.084503738617,428.979850834222,423.588467298134,2038.2305255612,2038.40640731442,2046.87181224524,2048.38479376736
