DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,SH_1_1_1,SLE_1_1_1,SC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,TA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_SIGMA_1_1_1,H2O_SIGMA_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1
1,5.25,0.053075,0.609725,-1.148025,-50.155075,-6.912475,-0.886861375,-50.9992375,-35.7416875,-13.3761125,-16.67614,-32.011855,-3.652118,0.438949375,0.033293525,-6.3375025,-6.627715,98.91465,52.5892625,0,333.927375,2.98300075,0.1738495,0.191025875,0.0333126375,0.04435,0.010669255,0.011024643675,1.0988344,0.059711275
1,5.75,0.028,0.503875,-0.97975,-58.579375,-11.484625,-0.91750695,-58.253775,-17.7984025,-17.34235,-20.6031625,-36.2088875,-2.493458,0.56550105,0.042346295,-6.6093175,-6.9077655,98.989645,46.2704475,0,339.067,2.85326975,0.19168995,0.17013435,0.028261285,0.048348965,0.00885969,0.010415217225,1.0988344,0.074674983875
1,6.25,0.0311,0.6059,-1.6016,-55.7538,-5.0399,-0.8269592,-54.985125,-9.258598,-36.334535,-18.372015,-20.82143,-4.874855,0.4634371,0.0465425725,-6.6019045,-6.89719825,99.035355,49.58932,0,335.943875,2.906395,0.2129568,0.1859057,0.035901145,0.045816535,0.01035025,0.0121883689,1.0988344,0.058563961
1,6.75,0.0386,0.680225,-1.424125,-52.610425,-6.3241,-0.79928745,-58.43435,-5.948651,-7.625841,-18.597735,-31.86702,-2.09072625,0.53282305,0.040398885,-6.76519,-7.0449025,99.03783,45.140295,0,332.329925,2.90917725,0.1804932,0.15902285,0.040485475,0.048745505,0.00935342875,0.0091296481,1.0988344,0.077488799125
1,7.25,0.0443,0.44985,-1.064925,-51.953375,-9.260925,-0.918734375,-56.69935,-23.325735,-17.8234625,-16.5751375,-31.38507,-4.763789,0.52512425,0.033813975,-7.219355,-7.5128975,99.14295,50.577285,0,329.852175,2.9437225,0.199412375,0.172905,0.0490808625,0.0483547125,0.008418716,0.01073130235,1.031321716625,0.088799956875
1,7.75,0.0406,0.3932,-1.625,-53.4344,-5.9215,-0.815525,-41.21665,-38.50812,-8.70840675,-17.259925,-71.42125,-10.58127,0.385367,0.065600225,-6.8092825,-7.09617875,99.2490375,48.41775,0,334.478475,3.038908,0.2357985,0.185573625,0.0786224875,0.051744225,0.00855918275,0.0152464189,2.0600897425,0.267660875
1,8.25,0.0269,0.293,-2.793,-42.6261,-0.0517,-0.89664375,-24.60995,-8.42786,-7.1260915,-13.4243375,-12.508292,-3.942944,0.4453885,0.0721037,-6.00638625,-6.3018875,99.238825,48.4052,0,339.2424,3.006452,0.249202375,0.222545625,0.119640625,0.046287775,0.01317777,0.0205192938,9.8264054,1.01204719
1,8.75,0.051,0.349125,-4.66275,-27.582375,-0.310875,-1.3488175,-19.6862125,-3.95206175,-18.863095,-8.414705,-12.7515225,-6.50590425,0.495975125,0.108041875,-4.94138375,-5.23429,99.2762125,46.620975,0,339.8502,3.04707725,0.261941875,0.286950625,0.187218375,0.0669954,0.014126525,0.02690718645,23.363806,2.4538454
1,9.25,0.0559,0.478,-5.866125,-43.349325,-0.3136,-1.350662,-20.8574,-11.4817725,-14.0788,-9.07917,-25.09054,-3.4108305,0.4785142,0.1456218,-4.110744,-4.404708,99.31098,41.619,0,341.5145,2.98417875,0.334509,0.31613,0.2180262,0.06480148,0.0130511,0.03355925945,33.485409,3.2762288
1,9.75,0.111,0.64825,-7.85875,-43.13375,3.213875,-1.31813875,-14.3341375,-18.98422,-11.7220875,-11.92434,-15.8272,-5.189888,0.596176875,0.188428125,-3.27075375,-3.53963,99.3232375,41.529555,0,340.837,2.905569,0.44708725,0.379890625,0.254319125,0.0585098875,0.01553681,0.0301556778,40.347863375,3.3137135125
1,10.25,0.1725,0.75625,-9.396,-37.00125,8.413,-1.2602905,-32.632295,-5.24917,-19.61315,-8.918595,-14.64562,-3.89014,0.63591075,0.185526,-2.794394,-3.0562845,99.284135,37.27278,0,338.2135,2.878888,0.41954145,0.38402215,0.2698455,0.090842915,0.0184026,0.034817856,39.882602375,3.1769617
1,10.75,0.2269,0.6575,-10.0308,-8.126625,10.842425,-1.32108375,-4.54409875,-9.0372015,-16.76065,-6.48001125,-17.6956325,-2.7620165,0.601376875,0.20207275,-1.9157425,-2.18510125,99.2897625,34.832335,0,336.698,2.85538175,0.426813125,0.439706125,0.276875875,0.090208575,0.01824975,0.037209326875,38.969980375,2.9467981625
1,11.25,0.2825,0.8355,-12.1942,8.915125,11.52,-1.40347,-6.878582,-16.47803,-13.7527825,-4.328134,-17.96917,-3.180288,0.5410298,0.1269406,-1.502418,-1.77144,99.23454,33.22616,0,336.03195,2.830661,0.4266916,0.3570878,0.2449364,0.08547572,0.018578305,0.0373668385,59.202475375,5.1469387875
1,11.75,0.32275,1.00275,-13.1225,11.5184,20.95375,-1.67768625,-30.867425,-12.39665,-14.0796,-9.202796,-17.02985,-2.49432775,0.548863875,0.14850225,-1.141104375,-1.41733875,99.142775,31.039145,0,337.5255,2.79340325,0.443249,0.394413,0.221436875,0.0946124625,0.0235327,0.033151269325,63.5982605,5.73644685
1,12.25,0.254225,0.773375,-13.81025,11.868725,27.22065,-1.7191925,-20.6809625,-0.5902125,-16.52555,-4.80813,-28.6422125,-3.11796125,0.596588875,0.210085875,-0.581188625,-0.8608275,99.0995375,31.2016125,0,335.982,2.862695,0.533636625,0.377249375,0.278106125,0.0789420375,0.01806365,0.031854457875,70.63966175,6.591903275
1,12.75,0.239225,0.8418,-15.32475,8.2029,25.49165,-1.4683555,-29.778795,-11.53002325,-30.31996,-2.43239125,-27.6209825,-1.50703175,0.41281345,0.18768105,0.0361281250000009,-0.364217164999999,99.03545,31.1217275,0,335.0892,2.94334025,0.4145593,0.339845025,0.244650475,0.0737259925,0.016399875,0.040172344775,62.0608645,5.4292723875
1,13.25,0.2293,0.8844,-14.2631,4.5149,20.7127,-1.754092,-31.44368,-52.54255,-13.7578,-12.50174,-34.760875,-1.6847775,0.580021075,0.180603275,0.240318625000001,-0.25436375,99.0350525,30.134025,0,334.67245,2.874825,0.4752646,0.342857025,0.211729775,0.0818980925,0.01885267,0.03587779,62.040259125,5.73149895
1,13.75,0.2678,0.6784,-15.10775,7.4308,25.3387,-1.6319165,-24.0138275,-2.9821105,-42.465745,-10.457009,-56.92157,-1.5283435,0.6222292,0.139286425,0.23422695,-0.0533047974999999,99.0349175,28.617025,0,336.34105,2.909154,0.409184125,0.358311625,0.1655281,0.064044305,0.02106667,0.0342287651,52.896090625,4.495382275
1,14.25,0.253,0.6632,-14.199275,8.514,12.9751,-1.603202,-32.869945,-13.11038,-20.443765,-6.81650125,-22.43338,-2.483064,0.4785037,0.14354405,0.38744845,0.1016637,98.92167,27.85388,0,334.65375,2.928748,0.3697758,0.3583947,0.1770703,0.048871495,0.01352048,0.0324158942,40.99883475,3.742297325
1,14.75,0.29675,1.00275,-13.18725,5.87325,28.60125,-1.3401425,-43.958715,-19.22785,-15.029375,-9.2414855,-10.33185925,-4.0863805,0.4350426,0.1231088,0.48657535,0.319238013,98.891855,26.2644375,0.0247919250000001,334.64225,2.846591,0.3894503,0.3812557,0.1853015,0.07893257,0.0139326,0.041226735525,40.2608415,3.649076575
1,15.25,0.291375,0.94425,-13.6612,-9.577125,30.03985,-1.44120375,-31.4134125,-12.66278,-30.7266875,-19.48284,-20.4504825,-1.130614,0.49272675,0.121196375,0.423024125,0.423024125,98.8764875,25.00477,0,335.153425,2.8977105,0.414385125,0.381259875,0.193568625,0.0550752,0.012865775,0.025761786,27.54171075,2.86309435
1,15.75,0.15555,0.7218,-13.50135,-16.8225,17.42595,-1.262244,-41.202785,-11.022887,-9.124085,-12.6523,-12.44692,-2.396147,0.49649375,0.13668755,0.73631955,0.55893845,98.890045,25.07293,0,336.5105,2.893745,0.3455052,0.31118605,0.1921593,0.061943015,0.01026578,0.0253204315,18.42920175,2.120788325
1,16.25,0.0977,0.46865,-11.93655,-41.07275,10.2954,-1.325148,-49.4681,-6.948925,-34.68941,-14.8372225,-14.645535,-0.79283425,0.371737,0.07357768,1.0735928,0.822974,98.88564,25.471425,0,336.259,3.0159475,0.272455,0.2301782,0.1100998,0.05695812,0.0077153165,0.0236693269,18.5153685,1.9081768625
1,16.75,0.082825,0.597425,-12.37545,-55.21585,7.60885,-1.02132095,-76.5982325,-3.069325,-6.203805,-21.2681525,-14.420145,-1.2270545,0.548216,0.059116675,0.63673105,0.198840025,98.89297,27.679075,0,335.85775,3.071772,0.232948,0.199475425,0.0780485075,0.0580492075,0.0079795415,0.01742481125,9.4650631875,1.3261325625
1,17.25,0.0326,0.4785,-9.29845,-71.107025,-0.10405,-0.93149585,-83.50938,-8.6429095,-12.02191,-21.569415,-40.753755,-0.2579961,0.39390885,0.0508701,0.0839132750000003,-0.3523138,98.902775,29.95676,0,337.4273,3.084806,0.209364,0.171157825,0.06192312,0.0674786025,0.0102482695,0.0146186818,2.753102745,0.5131638425
1,17.75,0.05365,0.626325,-7.763425,-64.196475,-1.0173,-0.7555748,-71.63847,-5.20032425,-4.14685625,-24.708965,-14.7584075,-0.364068725,0.6394266,0.0495127475,-0.326902625,-0.775929425,98.9276175,31.7385375,0,337.627875,3.117164,0.18896805,0.1984728,0.0508316725,0.0678985075,0.011270975,0.013383742325,1.070032955,0.09716352175
1,18.25,0.0375,0.4508,-5.5311,-80.1857,-1.2288,-0.8204624,-62.368055,-9.157425,-13.685264,-22.293955,-16.65855,-1.56075075,0.432147,0.03939736,-0.515431199999999,-0.989280099999999,98.93948,30.6078875,0,338.1196,2.9572975,0.1722397,0.18462505,0.035409635,0.067956525,0.01141474,0.009214848375,1.070032955,0.076369252
1,18.75,0.03655,0.565975,-2.294925,-60.4366,-2.57845,-0.750549025,-60.7967825,-7.60105,-21.41256,-25.95325,-13.33959,-1.363633,0.439238425,0.0375833625,-0.959168375,-1.27271755,98.942155,30.93572,0,339.04,3.028282,0.138613325,0.166142375,0.0319626025,0.0632381375,0.01124122,0.0108116899,1.070032955,0.11174799
1,19.25,0.02775,0.354975,-0.503,-63.860275,-0.563275,-0.88956965,-62.921725,-4.6162255,-26.70505375,-24.68469,-28.3517575,-0.6774697,0.5476196,0.04815063,-1.87068,-2.17805625,98.957725,34.05291,0,338.86975,3.05736825,0.1594009,0.16843215,0.0379084075,0.047554165,0.0116568,0.0089490822,1.070032955,0.06266071075
1,19.75,0.03965,0.4411,-0.274175,-74.56595,-1.273125,-0.956401375,-68.8379825,-4.28770275,-6.426988,-21.068675,-15.0489275,-4.49403575,0.471857275,0.03349756,-2.26360725,-2.56741625,98.973015,38.75703,0,339.1193,3.06548575,0.183968725,0.168532175,0.0362276775,0.056913885,0.010030953,0.010119853625,1.070032955,0.07278761325
1,20.25,0.025625,0.49645,-0.261675,-62.427125,-3.701825,-0.9660906,-69.60902,-8.01013475,-15.145755,-26.3205725,-24.9459025,-0.767133875,0.4457326,0.03051188,-2.593026,-2.892876,98.98168,39.2898325,0,339.2021,3.0503235,0.1456434,0.1448878,0.02873968,0.04307376,0.010555885,0.007713837525,1.070032955,0.071295921875
1,20.75,0.033,0.4443,-0.59755,-71.239675,-5.854075,-0.861931775,-66.520625,-11.04973,-9.077811,-24.5952325,-22.0302525,-1.9099135,0.46617305,0.030476985,-3.00622575,-3.29253025,98.9935825,39.96281,0,339.86145,3.00222675,0.18107665,0.14666545,0.030945,0.0573267375,0.01113266,0.0060359144,1.070032955,0.060897032
1,21.25,0.0351,0.5718,-0.51225,-66.194125,-3.25715,-0.88488775,-62.62602,-3.83838525,-7.362764,-27.9120525,-22.724155,-1.235596,0.467362375,0.0275803775,-3.08854025,-3.374621,99.013945,38.57918,0,338.5134,3.075525,0.170724025,0.152241475,0.0290862825,0.0502150975,0.01130658,0.010842736625,1.070032955,0.074632694
1,21.75,0.032,0.3824,-0.2207,-63.99,-2.6516,-0.9694758,-67.29902,-10.65059,-18.5797575,-20.2255625,-11.0242625,-4.52323375,0.4256266,0.03511986,-3.179776,-3.469804,99.0413,40.67379,0,340.204925,3.0720555,0.1541854,0.1461182,0.02443156,0.05957792,0.00991979775,0.010590919025,1.070032955,0.076229875625
1,22.25,0.0479,0.5189,-0.2758,-55.3644,-4.7234,-0.8794377,-68.5859,-4.3508515,-1.932793,-19.3543425,-9.8546605,-2.5925535,0.424717525,0.0375464,-3.39862325,-3.68855575,99.062705,42.6009425,0,335.5799,3.07981625,0.1772258,0.132430975,0.0269155925,0.0569416875,0.01042643,0.0094263383,1.070032955,0.065747005
1,22.75,0.0662,0.4854,-0.1869,-70.1741,-2.2881,-0.9080468,-53.4146825,-7.6957385,-5.315757,-18.87535,-11.83721,-2.223402,0.420238325,0.042912085,-3.7725625,-4.065105,99.0601075,43.46469,0,339.0994,3.185244,0.1715037,0.17514045,0.03226322,0.0500125,0.010785945,0.0084542104,1.070032955,0.059249585625
1,23.25,0.04055,0.630625,-0.399925,-63.62575,-5.693925,-1.03146075,-57.51124,-9.91389175,-2.3981445,-29.5701925,-12.445455,-1.88196775,0.494565075,0.042651645,-4.17602275,-4.46607475,99.021455,43.99316,0,339.1348,3.19709225,0.157714075,0.136731525,0.037028305,0.0520574525,0.010651325,0.0108752737,1.070032955,0.035048392
1,23.75,0.0312,0.5028,-0.6735,-70.1622,-6.2532,-1.0097375,-65.956675,-7.19891,-14.51658,-22.545645,-14.4883,-1.82378,0.484534875,0.0366925625,-4.4836575,-4.7743075,99.0074375,47.3926,0,339.4524,3.21312,0.165394,0.144677125,0.0360919125,0.0492666625,0.0106571,0.01055872,1.070032955,0.060020270625
2,0.25,0.054,0.4315,-0.865375,-67.364625,-12.76875,-0.6770025,-68.57235,-12.7945,-2.8990925,-26.4511,-20.7585,-3.84539,0.5415145,0.0500269,-0.715223,-1.045959,99.07355,52.1461,0,338.96175,4.11585,0.2002635,0.190031,0.03306985,0.03870765,0.0118358125,0.014099166,1.0988344,0.04797745675
2,0.75,0.039975,0.445675,-0.175225,-69.713225,-18.025825,-0.8755125,-65.99115,-11.12559,-5.401891,-26.1684375,-40.33874,-3.013862,0.447408,0.0394258,-1.0197075,-1.403195,99.0722,50.76918,0,337.5422,3.999786,0.199776,0.1831265,0.0342195,0.04375715,0.01097952,0.012288202,1.0988344,0.02980338425
2,1.25,0.0368,0.5224,-0.63915,-72.0058,-18.2684,-0.8909142,-64.7968025,-15.6198,-20.2529625,-25.725265,-11.192155,-1.3453295,0.5777426,0.035578055,-1.16198035,-1.489051,99.0564625,52.9764,0,336.129625,3.9161275,0.171381875,0.1526607,0.0406875,0.040912455,0.0108143875,0.0125858208,1.0988344,0.062804711
2,1.75,0.0506,0.458,-0.2436,-74.318,-12.022,-0.9036531,-67.785975,-24.9662375,-11.2987,-16.9071625,-48.7359125,-3.1384125,0.450678475,0.0430152625,-1.178378,-1.57266225,99.0442,52.1891625,0,339.811,3.89297625,0.192134225,0.1721165,0.0428568025,0.03811444,0.010610125,0.012087902,1.0988344,0.038200764175
2,2.25,0.05775,0.5346,-0.7955,-88.05005,-8.90645,-0.884586325,-69.09759,-12.1152,-18.75946,-21.41783,-30.51366,-3.54183,0.5577773,0.03743525,-1.07970925,-1.510978,99.02713,53.48942,0,337.59545,3.54941,0.18930465,0.1558983,0.038903375,0.0392840425,0.009783265,0.0110219232,1.0988344,0.04121504725
2,2.75,0.0196,0.5002,-0.5844,-74.7056,-8.414,-0.9898151,-67.0850775,-10.452325,-8.5883335,-22.7624825,-28.511525,-2.1594775,0.4398684,0.0307099725,-1.3703735,-1.801703,99.00721,51.200525,0,340.776525,3.70737,0.169562925,0.120947075,0.0429287225,0.0405006375,0.00991876,0.0133724125,1.0988344,0.04684437475
2,3.25,0.042,0.5308,-0.339875,-56.0888,-9.526,-0.994300125,-60.35585,-16.673975,-8.503981,-22.5783625,-37.5669125,-7.03594825,0.52020895,0.035743985,-1.95583375,-2.5560445,98.932575,49.640355,0,340.597,3.48404625,0.167797425,0.16255275,0.0444152625,0.036575,0.009548993,0.012363779175,1.0988344,0.045648552
2,3.75,0.047725,0.43845,-0.305925,-64.561075,-12.9175,-0.971107,-61.16695,-10.009525,-5.3191125,-21.28863,-41.94295,-5.33685375,0.4350395,0.0440021,-2.22365,-2.83487,98.8828,51.7035875,0,333.5135,3.506595,0.21858,0.1564845,0.0543371,0.0403,0.009376595,0.01512336275,1.0988344,0.043190111375
2,4.25,0.038,0.397,-0.347,-67.5887,-8.21215,-1.02004,-65.622515,-16.7374825,-4.201444,-25.2378075,-30.898605,-7.933572,0.401717075,0.0419866475,-2.57690275,-3.15970775,98.9762375,53.8647925,0,339.952,3.5289365,0.167063425,0.156411625,0.053853345,0.04375007,0.01020888,0.013671510625,1.0988344,0.03794638275
2,4.75,0.032625,0.485375,-0.417025,-60.627275,-11.886275,-0.88808515,-60.07137,-16.403045,-7.926022,-18.956255,-29.56755,-4.6286445,0.433353125,0.04933727,-2.533088,-3.023082,99.032925,54.854845,0,336.003675,3.5271745,0.218998925,0.154126925,0.0549341675,0.037825,0.00943444175,0.01457679205,1.0988344,0.04655606475
2,5.25,0.0396,0.4763,-0.561675,-62.361125,-12.724675,-0.816029,-63.02545,-24.8163625,-3.6092925,-18.8911275,-41.1781125,-4.5265325,0.3948445,0.03985875,-2.68622,-3.009195,99.07965,49.141925,0,337.9265,3.49755,0.1882925,0.1563415,0.0577108,0.03695,0.0105273,0.012933179875,1.0988344,0.05071454675
2,5.75,0.04065,0.478025,-1.088725,-66.810675,-10.349125,-0.745589,-57.881675,-39.92538,-7.210526,-19.75265,-77.68526,-3.67907,0.522746825,0.0287072825,-2.991317,-3.332989,99.034755,53.5501,0,336.1741,3.431412,0.18253555,0.13505905,0.0439008925,0.043998375,0.010002399,0.013624037,1.0988344,0.04796115225
2,6.25,0.0656,0.5042,-1.0082,-71.342,-16.5802,-1.044402,-56.43032,-22.507,-15.0505,-21.84056,-55.29077,-4.140717,0.3655141,0.039431325,-2.9963225,-3.443454,99.111065,52.62377,0,338.593,3.4014055,0.19666315,0.1375523,0.03241593,0.039675275,0.0114473,0.01255148175,1.0988344,0.0420724065
2,6.75,0.04,0.43825,-0.884125,-69.39785,-9.55675,-0.9349862,-53.176165,-31.4078,-6.5276885,-23.641105,-20.60355,-14.524965,0.37607465,0.03520118,-2.9609665,-3.4020435,99.14367,55.3974325,0,337.5178,3.40229275,0.1812664,0.17551965,0.03137741,0.03761569,0.0105167625,0.014635404225,1.0988344,0.03371697775
2,7.25,0.027825,0.586525,-1.4222,-63.64325,-7.819375,-1.10075075,-39.7796425,-25.28865,-9.679992,-18.510595,-52.07762,-5.6251315,0.354468275,0.04372997,-2.69379325,-3.18569275,99.190705,53.10698,0,339.966825,3.373171,0.201148575,0.172349,0.047074565,0.041650835,0.00908107375,0.01923582665,1.2423767775,0.2510043985
2,7.75,0.0509,0.48405,-3.3629,-35.294,-4.574,-1.2111775,-33.35665,-56.72474,-7.568944,-11.78788,-37.649725,-5.652102,0.2256432,0.08123324,-2.099684,-2.63198075,99.207305,50.861575,0,342.515,3.478938,0.232922625,0.2093165,0.0911467325,0.0466658775,0.0106634,0.0297729091,5.6112817,0.7531486825
2,8.25,0.07055,0.397875,-6.6366,-50.319025,-3.091,-1.21908,-30.5554,-41.5978975,-10.134742,-12.6275,-13.025625,-6.717392,0.3198155,0.0954549,-1.191345,-1.60411,99.2367,52.8382225,0,342.9524,3.5295525,0.2634875,0.2403995,0.1318435,0.0555035,0.01282026,0.039822816825,16.30116875,1.7224331875
2,8.75,0.06475,0.5785,-10.54425,-20.9755,-2.70625,-1.4028435,-28.7442025,-30.910525,-29.1923,-5.14669,-15.9794125,-4.2931525,0.454157275,0.149273925,0.00274425000000007,-0.338841525,99.26039,48.93725,0,344.401475,3.49937875,0.326644975,0.253899825,0.19305825,0.0458961375,0.01612997,0.03590608925,23.823120625,2.557803125
2,9.25,0.074075,0.684725,-11.8722,-12.752875,-2.63375,-1.322368,-28.64322,-15.670395,-14.599495,-6.646165,-18.868875,-6.6600115,0.4372213,0.16552305,1.5254915,1.08210615,99.26236,45.2309075,0,342.98155,3.41036725,0.35798235,0.3430954,0.25533155,0.06631352,0.0207585075,0.0428024407,32.677549,3.1023091
2,9.75,0.10075,0.6065,-15.0895,-4.4865,0.473,-1.636077,-41.433865,-20.51478,-13.75384,-16.76274,-22.88024,-4.989726,0.56943475,0.19542735,2.3543385,1.989521,99.27949,41.49278,0,340.1756,3.6902075,0.44192075,0.4169556,0.25731435,0.079465275,0.01949066,0.05722820665,39.222124,3.274146
2,10.25,0.16875,0.63475,-15.633175,-2.535,3.39225,-1.521137,-14.48697,-20.8416525,-15.1075475,-11.7535025,-24.92827,-5.75017375,0.51270415,0.19334605,2.660078,2.1813965,99.277665,40.144885,0,339.174075,3.78127225,0.50942445,0.38783965,0.3002663,0.076969875,0.021676045,0.064251729025,38.935875,3.4918963
2,10.75,0.2914,0.7046,-15.3382,10.4642,13.326475,-1.7456695,-8.69752025,-7.1759355,-18.1888,-3.37839125,-29.461105,-4.341406,0.5180361,0.22427665,2.91161425,2.60646325,99.3056025,38.68007,0,338.9019,3.7441875,0.47167335,0.4224529,0.36166365,0.06394166,0.0210288225,0.0735216087,43.638042,3.5028339
2,11.25,0.265275,0.736,-16.465225,4.98365000000001,16.156325,-1.785872,-28.8753475,-6.666077,-14.82446,-2.756594,-48.726825,-2.22201725,0.616539925,0.26141685,3.42709475,3.13827075,99.30027,33.8735425,0,338.728,3.79348475,0.6192527,0.50638055,0.37092715,0.070597365,0.021951185,0.08114111475,47.373242,3.9620455
2,11.75,0.18445,0.68175,-16.7382,43.7201,32.40935,-1.6805415,-22.9680925,-11.8289,-20.344745,-10.720617,-45.6017,-1.53624,0.87291415,0.201451125,3.33524725,3.03688125,99.24307,29.502,0,339.1773,3.80129,0.667290875,0.508459075,0.384191575,0.0614211825,0.024123165,0.075835663,54.177545,4.8176565
2,12.25,0.204625,0.623875,-17.197375,55.191125,39.40475,-2.00503775,-44.5126,-13.0429,-15.900975,-18.570205,-32.6275,-1.75014,0.63773035,0.23608135,3.42376125,3.1594075,99.1653275,27.1343,0,338.75625,3.45462,0.5937324,0.452259075,0.2992446,0.07673,0.0239452,0.069423105,58.972106,5.295546
2,12.75,0.193125,0.896375,-17.317625,36.267625,46.285,-1.82801175,-26.2900225,-24.26471,-32.251575,-9.0289875,-32.79442,-1.269761,0.653001075,0.17002985,3.68365025,3.25677675,99.12258,27.317955,0,338.333,3.6954985,0.590927675,0.52893075,0.337348775,0.0854879375,0.02428555,0.06843348005,66.996361,5.1718238
2,13.25,0.2582,0.7032,-16.935,38.9632,54.4368,-1.661131,-20.859125,-14.2018145,-15.36646,-6.734148,-21.425625,-1.317899,0.6941525,0.24905465,3.734169,3.4724165,99.07915,25.91411,0,337.7902,3.788084,0.5899523,0.5063373,0.3383528,0.0704118,0.02099108,0.1017116258,55.06855,4.3236201
