DOY2,HR2,RH,TA,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT
7,17.75,76.625,18.7275,460.925,91.8,363.75923,425.9,858.1933,63.7246425
7,18.25,75.75,18.7075,406.85,81.95,363.9,422.75,757.48265,56.10998
7,18.75,77.8,18.4425,356.3,71.98,361.875,418.275,655.17585,49.0938025
7,19.25,78,18.14,316.75,66.6425,361.45,413.175,577.33795,44.8708525
7,19.75,78.525,17.8925,269.025,60.9975,360.55,409.325,491.645375,38.81179
7,20.25,79.925,17.525,230.875,54.4975,359.375,405.15,431.060475,33.9975075
7,20.75,82.5,16.925,179.1,46.03,358.55,399.85,337.16605,27.2071375
7,21.25,84.025,16.44,140.2,38.1925,356.4,395.1,261.961775,21.5147275
7,21.75,86.025,15.865,108.925,33.04,355.975,390.475,201.722425,16.713035
7,22.25,87.9,15.07,76.41,25.2475,354.8,385.2,145.47625,12.29466
7,22.75,90.025,14.275,54.25,18.5025,353.575,380.5,97.0848975,8.5274265
7,23.25,91.6,13.655,36.615,13.405,353.75,376.45,69.07182,5.67746975
7,23.75,92.925,13.0325,27.03,9.865,353.5417725,372.6,47.048275,4.12216275
8,0.25,97.5,8.88,0.74125,1.021,343.4,352.4,0.7934659,0.172262
8,0.75,97.625,8.345,0.25125,1.05225,342.8,351.6,0.39960835,0.119157475
8,1.25,97.7,8.325,0.345,0.937,342.7,352.1,0.30578785,0.1202869
8,1.75,97.8,8.275,0.2685,1.0125,342.3,351.8,0.31112645,0.1334022
8,2.25,97.625,7.9595,0.33125,0.92,341.8,351.3,0.35823065,0.128594275
8,2.75,97.6,7.8895,0.571,0.968,341.2,350,0.505012,0.17260505
8,3.25,97.7,7.894,0.9525,1.069,342.4,349.8,1.0099785,0.19300125
8,3.75,97.7,7.966,2.097,1.106,341.7,349.3,2.3748045,0.311294675
8,4.25,97.825,7.847,3.9755,1.391,341,350.50012,6.1845505,0.5630752
8,4.75,97.7,7.7095,8.14,2.298,340,350.6,13.265905,1.169924
8,5.25,97.7,7.8135,16.675,4.25925,339.8,350.6,28.2858,2.212364
8,5.75,97.775,7.9125,26.31,6.89725,339.4,352,47.46816,3.698485
8,6.25,97.7,7.965,39.7,10.555,340.4,354.1,78.090575,6.6509065
8,6.75,97.875,8.345,66.615,16.14,341,355.90436,120.8081,10.452705
8,7.25,97.8,8.63,97.5,23.195,341.3,358.49304,183.7331,16.320235
8,7.75,97.7,8.885,135.45,32.56,342.7,360.8,244.61985,22.430735
8,8.25,97.6,9.485,171.2,38.645,342.8,363.8,319.01245,28.97089
8,8.75,97.35,10.02,201.45,43.51,343.2,370,369.53355,35.3718
8,9.25,97.1,10.6925,253.775,52.46,344.375,376.325,469.55915,43.0366025
8,9.75,96.8,11.27,296.85,59.5275,345.725,381.625,555.318075,50.0931925
8,10.25,96.275,12.03,343.3,67.37,346.96846,385.55,616.471,56.55346
8,10.75,95.25,12.69,377.95,73.38,348.6,389.5,704.3215,63.30967
8,11.25,94.4,13.14,422.2,80.2,349.8,393.5,803.3894,71.3226
8,11.75,94.025,13.58,446.9,87.1,349.85,396.95,835.67,72.68098
8,12.25,93.15,13.75,453.7,86.5,350.5,400.15,826.7751,71.18813
8,12.75,92.8,14.11,453.2,85.8,350.25,400.85,837.3327,69.56206
8,13.25,91.425,14.25,456.6,90,351.05,405.75,839.1313,70.50221
8,13.75,90,14.53,490.8,94.9,350.318735,407.6,892.3297,72.55439
8,14.25,89,14.48,485.3,93.9,350.45,406.3,869.65515,69.85723
8,14.75,89.725,14.7475,480.5,95.225,351.2,405.8,851.57805,67.00364
8,15.25,89.525,14.7925,470.65,92.725,350.8959675,404.45,862.235825,65.171735
8,15.75,89.3,14.915,443.275,89.1,351.710385,404.325,800.75605,60.2306275
8,16.25,87.55,14.855,403.6,82.525,352.8927825,402.575,717.66145,55.307935
8,16.75,87.2,14.93,364.425,75.56,352.4112075,397.975,662.03975,51.051355
8,17.25,87.025,14.645,318.625,67.275,350.821125,397.4,567.375625,44.67735
8,17.75,87.375,14.66,284.375,61.465,350.94956,393.975,515.146975,41.6663325
8,18.25,87.3,14.29,255.05,57.5875,349.6,389.378345,447.184075,37.16653
8,18.75,88.275,13.9375,207.175,49.225,348.3,387.242,376.048125,31.6863925
8,19.25,88.525,13.56,164.8,39.2,347.075,382.2084025,305.9692,25.1341575
8,19.75,90.1,13.0075,117.05,33.33,346.775,377.65,224.739025,19.3131725
8,20.25,92,12.4525,87.825,25.31,346.175,373.425,164.2175,14.51867
8,20.75,92.9,11.7125,61.745,17.33,345.6,369.075,115.071175,9.309574
8,21.25,94.425,10.9825,36.465,10.12,344.1,363.1254675,66.760835,5.3942625
8,21.75,95.1,10.2925,21.29,5.417,343.5323175,359.675,39.1147675,2.832731
8,22.25,95.9,9.79,12.9225,3.00175,343.7454525,357.225,21.5341275,1.58537675
8,22.75,96.7,9.4675,6.719,1.652,343.35,355.25,9.8230885,0.86062575
8,23.25,97.1,9.0825,3.2815,1.27625,342.65,352.95,3.8041225,0.4188722
8,23.75,97.4,8.6425,1.48725,1.10675,342.575,352.125,1.592993,0.2019346
9,0.25,98.225,3.674,0.297,1.005,318.45,329.1,0.0355885875,0.05954765
9,0.75,97.975,3.59,0.247,1.0695,318.175,328.525,0.03385332,0.06107661
9,1.25,98.05,3.2785,0.4395,0.956,318.3871725,328.020465,0.028805725,0.0623520525
9,1.75,98.1,3.095,0.325,0.875,317.7,328,0.054071455,0.10516139
9,2.25,98.2,3.236,0.99575,0.92,321,327.33923,0.04069217,0.113390075
9,2.75,98.1,3.149,0.55125,0.9305,319.4,325.31809,0.039277455,0.0796464375
9,3.25,98.2,2.944,0.37,1.024,317.8,323.8,0.0473853,0.1083671
9,3.75,98.4,2.536,0.25725,0.977,315.74685,323.2,0.058230545,0.121579675
9,4.25,98.6,2.778,0.20625,1.0565,315.1,322.68448,0.06992901,0.11178795
9,4.75,98.55,2.657,0.09725,1.086,316.3,322.2,0.09467644,0.126528775
9,5.25,98.6,2.608,0.194,1.049,316.3,321.7,0.30716855,0.2249709
9,5.75,98.625,2.419,1.541,1.366,316.2,324,1.9590625,0.6229154
9,6.25,98.525,2.275,5.5445,2.2495,316.2,324.63389,8.3887,2.108524
9,6.75,98.55,2.537,15.425,5.464,316.3,322.77796,25.635465,4.197856
9,7.25,98.5,2.613,34.735,12.97,316.3,323.5,57.41672,10.596715
9,7.75,98.475,2.802,64.33,23.645,317.1,325.3,107.89685,22.042325
9,8.25,98.425,2.957,87.65,31.835,317.2,327.34164,162.85125,40.751585
9,8.75,98.3,3.238,126.45,44.78,319.6,332.8,231.4016,53.661685
9,9.25,97.9,3.542,164.55,50.335,319.9,336.7,313.25115,70.576105
9,9.75,97.7,4.197,201.6,55.855,320.1,340.5,367.28545,77.50984
9,10.25,97.7,5.11,238.15,62.995,320.05033,346.9,444.1233,87.915835
9,10.75,97.4,5.979,285,72.38,320,350.5,521.91065,99.44256
9,11.25,97.1,6.4315,307.225,74.0875,320.8430875,355.0573375,592.25425,104.5999175
9,11.75,96.9,7.0015,334.1,78.5,320.7,361.06896,624.467775,112.759325
9,12.25,96.5,7.48925,375.45,89.25,321.25,362.458745,691.802575,120.4063
9,12.75,95.85,7.2855,394.3,88.175,322,364.4207375,725.646,121.6033
9,13.25,95.5,7.2635,406.85,90.9,323.3,369.8195,732.90715,115.2681
9,13.75,94.75,7.55675,386.8,89.1,322.428785,368.15,724.8217,113.3726
9,14.25,94.25,7.8365,386.775,89.3,321.075,370.8175525,729.588375,90.619115
9,14.75,93.55,8.36,376.8,86.1,323.2,371.91735,697.2663,86.75365
9,15.25,93.6,8.24,358.875,82.8,321.35,370.725,668.613275,71.65378
9,15.75,93.8,8.53,332.4,79.375,322.4,370.7,619.33845,67.51986
9,16.25,93.5,8.93,296.1,71.245,322.5,367.8,552.987975,61.406225
9,16.75,93.95,9.1675,255.825,65.3725,321.4,364.3,484.35935,58.1652475
9,17.25,94.45,9.1575,211.125,57.4125,321.5,360.88085,407.011275,51.575555
9,17.75,94.85,8.435,167.3,47.9975,323.5,357.1,322.7518,45.6851175
9,18.25,95.25,8.0575,133.425,39.045,322.3,352.7,250.87415,36.5597025
9,18.75,95.525,7.4735,87.8,31.82,323.63161,350.3,179.185475,27.800945
9,19.25,95.65,6.8965,55.02,22.7,323.6787375,345.75,103.3942,16.97054
9,19.75,95.825,6.493,33.355,13.54,323.4877025,342.475,58.25928,9.71221
9,20.25,96.275,5.3235,17.385,4.467,323.375,338.525,27.02197,4.031914
9,20.75,96.85,4.892,9.12,2.305,323.95,335.1439475,9.335058,2.545173
9,21.25,97.2,4.589,2.0995,1.3365,323.825,333.55,2.132315,0.80797345
9,21.75,97.3,4.053,0.409,1.159,323.325,331.7,0.2032845,0.1676255
9,22.25,97.6,3.815,0.176,1.06325,321.2681425,333.05,0.06114438,0.10052825
9,22.75,97.5,3.55975,0.15975,0.986,320.9,330.7,0.01945605,0.096583035
9,23.25,97.725,3.543,0.310125,1.01675,317.675,328.1919175,0.02033385,0.0694311275
9,23.75,98.2,3.261,0.4605,1.013,319.26311,328.15,0.01666188,0.0846092325
10,0.25,93.5,-6.36275,0.45675,0.659,275.45,284.975,0.0288724275,0.0746321
10,0.75,93.5,-6.219,0.45675,0.5645,276.5,285.95,0.033946315,0.0847422825
10,1.25,93.4,-5.9375,0.45675,0.585,277.05,286.95,0.04401244,0.08147493
10,1.75,93.4,-6.26,0.45675,0.356,278.7,287.5,0.028764355,0.103380615
10,2.25,93.4,-6.028,0.45675,0.508,277.25,287.7,0.033972145,0.09478236
10,2.75,93.2,-6.101,0.45675,0.523,277.475,287.65,0.037306745,0.10851245
10,3.25,93.1,-5.757,0.45675,0.51125,280.975,288.8,0.04232877,0.09493332
10,3.75,93.2,-5.696,0.45675,0.48125,281.7,288.05,0.0408150925,0.125455975
10,4.25,93,-5.775,0.45675,0.48975,279.3,288.475,0.054197635,0.11356025
10,4.75,92.8,-6.009,0.45675,0.51775,278.275,288.375,0.0627814225,0.115240325
10,5.25,92.9,-6.031,0.45675,0.4785,278.175,288.55,0.05247762,0.1220465
10,5.75,93.3,-6.164,0.45675,0.4275,278.85,288.375,0.0373572225,0.108576
10,6.25,92.7,-5.989,0.45675,0.5275,280.4,288.825,0.0611039675,0.142372
10,6.75,92.9,-5.769,0.45675,0.53,282.825,289.275,0.0745095675,0.1187596
10,7.25,93,-5.499,0.45675,0.58675,279.75,288.775,0.293741925,0.61929085
10,7.75,93.7,-5.865,2.5575,1.7375,278.775,287,2.56511525,4.03243725
10,8.25,94.3,-5.923,7.83,5.78475,283.025,288.75,11.587215,12.3225025
10,8.75,94.4,-5.711,18.935,16.1725,282.625,288.925,33.2396775,36.4242175
10,9.25,93.4,-5.601,34.2675,33.09,284.925,289.25,65.72524,77.1185225
10,9.75,92.9,-5.478,58.8175,51.7175,285.625,289.85,116.877775,118.269125
10,10.25,92.7,-5.176,92.45,78.2825,283.325,291.225,177.0454,177.405825
10,10.75,92.7,-5.318,113,96.55,282.75,292.375,222.268625,218.1005
10,11.25,92.6,-5.164,133.4,113.725,282.85,293.25,249.892725,250.889
10,11.75,92.5,-5.007,144,124.775,284,293.325,290.9916,273.79805
10,12.25,92.2,-5.091,159,141.65,285.575,294.75,319.177525,304.085375
10,12.75,92.2,-4.589,182.7,155.9,287.225,295.325,342.952675,353.133175
10,13.25,92.1,-4.339,172.575,151.475,284.775,296.15,351.070225,351.5955
10,13.75,92.2,-4.267,170.675,151.9,287.55,296.95,350.957325,348.612975
10,14.25,92.7,-4.422,161.85,144.9,287.15,297.075,349.888325,333.3027
10,14.75,92.5,-4.407,157.15,131.025,286.05,297.35,318.166225,299.198625
10,15.25,92.3,-4.388,143,127.95,284.15,297.45,289.338525,272.13655
10,15.75,93.7,-4.561,118.625,109.65,284.875,296.625,233.022325,234.471775
10,16.25,92.7,-4.481,89.35,81.375,283.825,296.45,176.435175,181.712725
10,16.75,92.4,-4.582,68.6625,64.0825,284.8,296.475,143.288,136.7718
10,17.25,92.7,-4.762,46.25,40.4425,284.35,294.725,93.030665,92.8320325
10,17.75,92.7,-4.965,27.04,20.71,281.9,292.925,51.5609575,44.9074525
10,18.25,93.3,-5.049,14.705,8.46,282.35,291.375,21.715585,16.7946475
10,18.75,93.5,-5.416,5.912,2.604,280.025,289.5,5.91915725,6.2143005
10,19.25,94,-5.758,1.229,0.981,280.2,288.175,0.736738,1.31767275
10,19.75,93.9,-6.033,5.10825,0.44325,281.95,288,0.081523295,0.1747467
10,20.25,93.3,-5.647,8.9875,0.36,283.25,289.125,0.039652765,0.06263558
10,20.75,93.3,-5.776,8.9875,0.43525,282.425,289.3,0.041615975,0.067780025
10,21.25,93.2,-5.599,8.9875,0.53525,281.925,289.6,0.035577535,0.07460457
10,21.75,93,-5.735,8.9875,0.461,280.725,289.675,0.04059503,0.06776887
10,22.25,93.6,-6.1,8.9875,0.399,279.175,289.55,0.059174245,0.0831055325
10,22.75,93.6,-6.143,8.9875,0.5655,278.625,289.725,0.0475282025,0.06102457
10,23.25,93.8,-6.244,8.9875,0.613,278.275,288.725,0.029479955,0.1051737275
10,23.75,93.8,-6.439,8.9875,0.5225,274.2,284.15,0.04742817,0.115268625
11,0.25,86.975,-13.41,0.40725,0.44325,250.95,254.975,0.0220371825,0.020391635
11,0.75,86.325,-13.4075,0.40725,0.40225,249.7,255.35,0.0170077975,0.030468075
11,1.25,85.675,-13.36,0.983203125,0.492,249.625,253.65,0.021821775,0.027177305
11,1.75,85.8,-13.2775,1.55915625,0.423,247.575,255.8,0.0196938925,0.027081565
11,2.25,86.375,-13.175,2.135109375,0.3945,250.4,255.6,0.02209246,0.02884991
11,2.75,86.1,-13.525,2.7110625,0.384,246.2,254.3,0.0192073975,0.037252925
11,3.25,86.4,-13.7,3.287015625,0.391,245.675,253.675,0.0221181225,0.032153135
11,3.75,86.325,-13.4425,3.86296875,0.4985,248.25,252.7,0.0338410075,0.03901291
11,4.25,86.9,-13.5575,4.438921875,0.385,247.975,254.2,0.013540955,0.042430315
11,4.75,86.725,-13.52,5.014875,0.459,246.7,254.575,0.028769695,0.0406329175
11,5.25,86,-13.035,5.590828125,0.442,245.425,255.325,0.0191140575,0.0338472
11,5.75,86.175,-13.5,6.16678125,0.42475,246.6,254.625,0.0219647225,0.02724934
11,6.25,86.7,-13.09,6.742734375,0.4395,247.175,255.55,0.01577984,0.04070424
11,6.75,86.55,-12.8625,7.3186875,0.3705,246.825,258,0.027093015,0.054276965
11,7.25,86.25,-12.7075,7.894640625,0.38325,250.75,258.95,0.0203611225,0.050836445
11,7.75,85.975,-12.8225,8.47059375,0.383,252.55,259.225,0.0219687175,0.02725169
11,8.25,86.75,-12.925,9.046546875,0.4415,248.65,258.375,0.021331575,0.037294035
11,8.75,86.875,-12.68,9.6225,0.42075,243.05,258,0.0695253425,0.15250245
11,9.25,87.025,-12.58,0.979,0.848,243.7,257.875,0.456986525,1.151023
11,9.75,87.55,-12.675,4.21,2.0865,245.45,256.85,3.6700955,5.833589
11,10.25,87.25,-13.3775,10.845,6.85425,245.475,255.6,13.4816075,14.4536925
11,10.75,86.4,-13.34,22.195,14.5075,252,257.35,32.82654,35.42613
11,11.25,86.5,-13.1675,29.485,24.4075,246.225,258.425,57.96999,56.4939675
11,11.75,86.025,-12.92,44.685,39.2175,243.525,257.95,76.82157,78.52265
11,12.25,85.225,-12.715,52,49.9825,246.025,257.1,84.808415,88.605035
11,12.75,85.55,-12.5975,56.1925,54.0525,245.9,257.55,98.5922125,104.07705
11,13.25,86.35,-13.13,60.1175,57.0475,243.1,257.225,98.68687,101.6031
11,13.75,86.1,-12.8925,53.585,46.885,244.425,256.225,96.799875,100.0169725
11,14.25,85.325,-12.915,46.565,43.52,247.675,256.65,87.7659125,87.57841
11,14.75,85.45,-13.165,35.3875,36.215,249.125,255.075,66.3884625,74.8986075
11,15.25,86,-12.8875,25.125,21.6575,249.1,254.325,46.803975,50.9760225
11,15.75,86.05,-13.225,17.1,14.0775,248.4,254.25,25.9161375,30.098815
11,16.25,86.125,-13.0325,9.44,5.83425,245.525,255.225,11.6308325,14.7291475
11,16.75,86.2,-12.88,3.2755,2.121,251.425,253.825,3.195613,4.456709
11,17.25,85.6,-13.115,0.816,0.581,245.525,253.625,0.47556345,1.0605877
11,17.75,85.65,-12.935,14.002875,0.4485,244.65,253.925,0.0576967775,0.135835775
11,18.25,85.825,-12.6775,7.5755,0.44075,247.525,255.425,0.0202936375,0.057646505
11,18.75,85.725,-12.675,3.2065,0.3505,244.15,254.075,0.013591305,0.03398922
11,19.25,86.5,-12.76,2.33433333333333,0.34,244.775,254.775,0.013557475,0.045888745
11,19.75,86.05,-12.785,1.46216666666667,0.319,248.25,254.45,0.030600035,0.044116285
11,20.25,85.975,-12.8425,0.59,0.4,249.45,253.825,0.0114263325,0.027063095
11,20.75,86.725,-12.6675,0.52,0.378,250.1,254.1,0.0220407975,0.03044117
11,21.25,86.425,-13.2325,0.52,0.408,246.575,253.6,0.0118167675,0.03394892
11,21.75,86.625,-12.8075,0.52,0.38275,244.05,255.6,0.01350152,0.03222568
11,22.25,86.5,-12.76,0.52,0.42,244,253.725,0.0219787725,0.03050244
11,22.75,86.65,-13.0975,0.52,0.4455,245.575,251.725,0.0111377275,0.04072267
11,23.25,86.275,-13.2,0.52,0.317,246.5,253.2,0.033808265,0.0355904825
11,23.75,86.075,-13.7725,0.52,0.33575,249.65,253.325,0.0135129825,0.032280635
12,0.25,81.425,-15.185,0.707,0.6675,227.625,238.475,0.01361836,0.061060725
12,0.75,81.45,-14.9325,0.707,0.56275,225.675,239,0.020328135,0.076227055
12,1.25,81.3,-16.145,0.707,0.51425,225,236.65,0.01281875,0.071348245
12,1.75,81.2,-15.8625,0.707,0.638,225.075,242.1,0.010270831,0.06268405
12,2.25,80.925,-16.075,0.707,0.4185,224.925,241.2,0.02033248,0.08818445
12,2.75,80.725,-14.8975,0.707,0.584,224,240.925,0.00165925975,0.04407775
12,3.25,80.55,-14.845,0.707,0.592,224.875,239.2,0.001734221,0.04068295
12,3.75,80.425,-15.725,0.707,0.6105,224.875,239.2,0.0084826995,0.08650313
12,4.25,80.175,-15.315,0.707,0.6135,220.425,238.175,0.00682370925,0.05601306
12,4.75,80.425,-15.82,0.5625,0.542,220.45,237.425,0.0135741,0.08476386
12,5.25,80.525,-15.8825,0.418,0.617,220.75,235.175,0.003265206,0.0559976075
12,5.75,80.675,-16.3475,0.40375,0.64925,220.85,233.425,0.00671836675,0.0627777625
12,6.25,80.725,-16.7575,0.3895,0.55775,221.25,234.55,0.01358165,0.06107816
12,6.75,80.4,-16.4025,0.37525,0.47125,221.075,233.25,0.00171579125,0.06434514
12,7.25,80.3,-16.805,0.361,0.6645,221.4,232.3,-3.795e-05,0.038969175
12,7.75,80.3,-15.9725,0.34675,0.483,222.625,231.125,0.013571485,0.0814039225
12,8.25,80.675,-15.72,0.381,0.56025,221.225,231.45,0.01528897,0.0611406575
12,8.75,80.45,-15.9025,0.31,0.59675,222.175,231.5,0.01346088,0.054192195
12,9.25,80.325,-16.61,0.979,0.50325,221.55,231.65,0.00583553275,0.101773125
12,9.75,80.075,-17.1475,0.39575,0.4505,223.125,230.65,0.0203502,0.0459044125
12,10.25,80,-16.555,0.2655,0.602,222.325,231.6,0.02029298,0.07121848
12,10.75,80.2,-16.405,22.195,0.6105,224.2,231.7,0.089946695,0.1949155
12,11.25,80.375,-16.2375,0.49575,0.7865,223.75,231.475,0.4253663,0.4508597
12,11.75,80.225,-16.605,1.15425,1.186,223.075,230.975,1.34454625,1.52037
12,12.25,80.9,-16.245,1.31375,2.007,223.575,233.95,2.96089125,3.373017
12,12.75,81.175,-17.0925,1.854,2.724,223.4,233.15,4.674119,5.306968
12,13.25,81.125,-17.075,2.33525,3.679,222.325,231.775,5.7003935,6.315119
12,13.75,80.85,-16.7,2.1035,3.071,222.65,235.15,5.614541,6.01137775
12,14.25,80.9,-17.3025,1.55025,2.62,222.15,234.175,4.27130925,4.67041225
12,14.75,80.95,-17.8,1.2055,1.801,222.975,234.225,2.33278425,2.502083
12,15.25,80.9,-16.595,0.88875,1.0475,222.1,233.175,0.93008135,0.919616075
12,15.75,80.875,-16.5025,0.5725,0.6425,224.05,235.275,0.253043725,0.220867775
12,16.25,81.025,-16.855,9.44,0.65675,224.25,237.55,0.055473685,0.06102047
12,16.75,81.425,-17.195,3.2755,0.5585,224.25,233,-2.78784e-05,0.06785521
12,17.25,81.35,-16.5975,0.387,0.656,225.3,237.2,4.62e-08,0.06766794
12,17.75,80.95,-16.2025,0.96575,0.57725,225.825,236.275,0.013462945,0.074611875
12,18.25,81.125,-16.1975,0.446,0.64825,226.25,237.8,0.0083424865,0.07123385
12,18.75,80.95,-16.1275,0.501,0.553,225.65,236.575,9.5148e-06,0.04749525
12,19.25,81.125,-16.15,0.4415,0.566,225.375,238.2,0.02033451,0.0644750525
12,19.75,81.3,-15.345,0.417875,0.55525,225.225,236.975,0.01351976,0.094968075
12,20.25,81.325,-15.9825,0.39425,0.399,225.975,238.8,0.00671946925,0.0661572975
12,20.75,80.85,-15.8025,0.39425,0.506,225.225,238.925,5.681475e-05,0.050841975
12,21.25,80.8,-16.0075,0.39425,0.569,225.15,238.9,0.0055698,0.04747396
12,21.75,81,-15.725,0.39425,0.59,225.175,237.675,9.518e-06,0.067875705
12,22.25,81.075,-16.65,0.39425,0.476,224.475,238.85,-2.790645e-05,0.06794487
12,22.75,81.4,-15.975,0.39425,0.564,224.4,239.25,0.00848072125,0.0661659475
12,23.25,81.3,-15.65,0.39425,0.5505,223.325,238.375,0.00845510625,0.06781545
12,23.75,81.35,-15.5725,0.39425,0.524,224.775,237.675,0.00850895825,0.077898435
