DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC,TS
10,12.75,0.27,1.3975,26.015,25.8,11.37,693.9475,155.8125,333.8375,188.42,4.18,-0.22,28.475
10,13.25,0.26,1.38,26.0625,25.89,11.0425,649.3675,146.1275,303.915,174.445,2.9,-0.2,29.2275
10,13.75,0.26,1.555,26.2175,26.165,11.16,576.3425,130.295,256.1225,164.015,2.8,-0.19,29.76
10,14.25,0.27,1.5925,26.3275,26.295,11.085,500.21,115.2225,205.7575,144.405,1.755,-0.19,30.2925
10,14.75,0.27,1.57,26.365,26.345,11.125,405.37,96.44,144.62,119.84,2.185,-0.2,30.785
10,15.25,0.26,1.535,26.33,26.2825,11.1575,305.23,75.4625,77.2875,91.9,1.36,-0.19,31.1675
10,15.75,0.25,1.59,26.16,26.15,11.4,208.5,56.45,14.245,63.22,-0.975,-0.17,31.3275
10,16.25,0.22,1.68,25.835,25.94,11.6125,59.4725,15.9675,-67.3525,18.19,-1.97,-0.09,31.1125
10,16.75,0.16,1.2,25.1775,25.4575,12.2475,7.29,2.5475,-103.61,-5.91,-3.205,-0.04,30.7875
10,17.25,0.12,1.115,24.29,24.5875,12.6675,-5.27,0.47,-108.955,-11.84,-3.3025,-0.01,30.345
10,17.75,0.13,1.22,23.69,24.1,13.14,-8.26,0,-107.69,-20.9925,-4.0425,-0.0375,29.85
10,18.25,0.14,1.41,23.21,23.695,13.795,-8.23,-0.015,-103.84,-31.71,-2.91,0.02,29.3
10,18.75,0.14,1.3325,23.0875,23.4,13.9425,-8.26,-0.23,-99.9475,-34.89,-5.3575,0.02,28.79
10,19.25,0.13,1.2175,22.4975,22.6025,14.3025,-8.015,-0.2525,-98.375,-34.815,-3.14,0.005,28.2075
10,19.75,0.14,1.2275,22.425,22.4425,14.6325,-8.02,-0.3675,-96.4675,-38.6225,-3.325,0.01,27.7325
10,20.25,0.14,1.3175,22.1575,21.925,14.875,-7.83,-0.51,-94.8675,-40.425,-3.49,-0.03,27.42
10,20.75,0.1225,1.28,21.6675,21.6675,15.3975,-7.62,-0.47,-93.955,-40.31,-3.03,-0.0775,27.01
10,21.25,0.14,1.2625,20.925,21.24,15.1225,-7.7475,-0.4675,-93.2925,-41.865,-3.735,-0.1,26.57
10,21.75,0.13,1.19,20.74,21.09,15.72,-7.62,-0.6,-92.14,-45,-3.925,-0.04,26.125
10,22.25,0.145,0.995,20.27,20.835,15.525,-7.35,-0.51,-91.54,-46.49,-3.41,0.0025,25.6725
10,22.75,0.12,0.8875,19.9575,20.585,15.96,-7.35,-0.5325,-89.8275,-43.68,-3.235,-0.07,25.2575
10,23.25,0.13,1.01,19.7,20.28,16.07,-7.11,-0.46,-89.92,-46.0675,-3.5475,-0.07,24.9525
10,23.75,0.14,1.1425,19.4475,20.0025,16.365,-7.03,-0.495,-88.5125,-49.32,-3.16,-0.03,24.64
11,0.25,0.13,1.81,15.41,15.705,16.235,-6.285,-0.48,-83.7,-52.765,-2.1625,-0.05,16.8575
11,0.75,0.13,1.86,15.1025,15.615,16.62,-6.29,-0.61,-82.6525,-50.97,-2.37,0.0125,16.6025
11,1.25,0.12,1.8025,14.985,15.3725,16.6025,-6.245,-0.59,-82.12,-50.1,-2.43,-0.08,16.3775
11,1.75,0.13,1.835,14.9025,15.365,16.6875,-6.465,-0.67,-81.5725,-50.76,-3.2725,-0.06,16.1925
11,2.25,0.14,1.8075,14.915,15.3175,16.61,-6.3,-0.72,-81.9475,-48.17,-2.75,-0.08,16.0225
11,2.75,0.13,1.7325,14.805,15.16,16.425,-6.315,-0.7075,-80.615,-50.725,-2.075,-0.05,15.8575
11,3.25,0.13,1.7425,14.695,15.1525,16.4525,-6.29,-0.765,-80.955,-51.025,-2.705,-0.08,15.7025
11,3.75,0.12,1.8625,14.625,15.365,16.5525,-6.19,-0.695,-79.9925,-49.16,-1.7875,0.03,15.5525
11,4.25,0.12,1.675,14.485,14.9675,16.5125,-6.1275,-0.7125,-79.375,-52.445,-2.2225,-0.04,15.415
11,4.75,0.12,1.89,14.41,14.94,16.58,-6.1625,-0.76,-79.935,-51.5775,-2.24,-0.06,15.23
11,5.25,0.12,1.765,14.51,14.855,16.16,-6.045,-0.8025,-79.78,-53.57,-2.24,-0.08,15.0025
11,5.75,0.13,2.01,14.21,14.76,16.61,-5.87,-0.64,-79.535,-52.3125,-3.135,-0.075,14.81
11,6.25,0.12,1.685,14.3075,14.625,16.55,-2.14,0.3275,-75.0525,-51.2975,-2.45,-0.07,14.6675
11,6.75,0.13,1.71,14.335,14.795,16.51,14.28,4.78,-60.67,-45.735,-3.15,-0.09,14.515
11,7.25,0.12,1.3525,14.9825,15.515,16.1525,109.0975,42.085,-6.9275,-24.465,-1.73,-0.19,14.4475
11,7.75,0.12,0.73,15.69,16.29,15.01,200.535,64.545,41.17,-6.395,1.1875,-0.27,14.475
11,8.25,0.115,0.495,16.485,16.97,14.13,287.655,73.22,95.78,11.625,1.9,-0.2975,14.6
11,8.75,0.11,0.385,17.2,17.405,13.46,372.59,88.45,147,31,3.5825,-0.4,14.8375
11,9.25,0.14,0.63,17.94,18.04,12.72,445.09,103.86,194.62,54.19,2.85,-0.36,15.175
11,9.75,0.18,0.905,18.5425,18.615,12.6375,514.56,120.7575,234.6475,74.9175,4.04,-0.29,15.5625
11,10.25,0.21,1.2075,18.935,19.0725,12.52,569.4525,131.4025,265.02,96.56,5.0375,-0.38,16.1625
11,10.75,0.23,1.24,19.71,19.6275,12.3575,601.05,139.205,279.61,111.84,4.6225,-0.36,16.8375
11,11.25,0.22,1.2775,19.9375,19.98,11.9675,621.465,142.6825,297.835,125.9875,4.7875,-0.32,17.6
11,11.75,0.24,1.2725,20.195,20.3575,11.855,618.6525,142.3375,293.285,129.075,5.73,-0.2975,18.43
11,12.25,0.24,1.23,20.7125,20.605,11.8725,605.825,136.23,285.34,135.65,5.0475,-0.27,19.215
11,12.75,0.23,1.23,21.06,20.85,11.81,573.6,130.32,259.875,129.67,4.9,-0.245,19.8775
11,13.25,0.23,1.435,21.225,20.905,11.92,528.35,121.995,229.49,123.12,2.14,-0.25,20.6225
11,13.75,0.23,1.49,21.3,21.16,12.11,469.31,107.94,190.64,113.3,3.625,-0.21,21.2325
11,14.25,0.23,1.395,21.28,21.145,12.23,396.27,92.31,140.46,94.3975,-0.6875,-0.2125,21.74
11,14.75,0.22,1.46,21.33,21.12,12.48,308.02,73.83,81.425,71.545,0.165,-0.195,22.025
11,15.25,0.22,1.4,21.295,21.085,12.495,218.82,56.96,22.31,46.47,0.78,-0.19,22.14
11,15.75,0.18,1.5075,20.81,20.87,12.7975,54.2125,13.635,-60.6625,10.2,-2.3275,-0.09,22.11
11,16.25,0.12,0.8775,19.835,20.185,13.635,9.1275,2.24,-95.335,-9.19,-2.785,-0.0575,21.91
11,16.75,0.09,0.88,19.25,19.77,14.01,-4.64,0.18,-99.205,-15.385,-2.1,-0.05,21.6125
11,17.25,0.08,1.0275,18.695,19.325,14.175,-8.51,-0.4125,-98.4475,-20.0575,-3.315,-0.05,21.2175
11,17.75,0.1,1.385,18.26,18.77,14.3975,-8.075,-0.28,-95.435,-29.1275,-2.925,-0.0475,20.7925
11,18.25,0.1,1.3375,17.9725,18.475,14.685,-7.975,-0.39,-93.08,-36.075,-2.35,-0.03,20.3625
11,18.75,0.11,1.475,17.665,18.17,14.695,-7.67,-0.51,-90.81,-35.29,-3.1275,0.03,19.965
11,19.25,0.11,1.575,17.34,17.6825,15.5275,-7.575,-0.5225,-89.75,-38.805,-2.98,-0.07,19.565
11,19.75,0.11,1.58,17.04,17.54,15.8,-7.1125,-0.51,-88.72,-41.37,-3.455,-0.06,19.19
11,20.25,0.12,1.5,16.67,17.25,16.19,-7.3375,-0.58,-87.96,-40.16,-3.615,-0.05,18.835
11,20.75,0.12,1.5,16.605,17.0125,16.8875,-7.07,-0.54,-86.4175,-39.7175,-3.07,-0.11,18.46
11,21.25,0.11,1.5875,16.515,16.9425,16.6375,-6.82,-0.51,-85.5625,-42.03,-2.97,-0.0575,18.11
11,21.75,0.13,1.66,16.2275,16.67,16.655,-6.765,-0.5225,-85.47,-41.77,-2.56,-0.015,17.8025
11,22.25,0.13,1.75,15.915,16.47,17.05,-6.57,-0.48,-84.06,-44.3325,-3,-0.04,17.4725
11,22.75,0.12,1.8,15.73,16.17,16.88,-6.5,-0.55,-84.04,-47.405,-2.455,-0.035,17.2075
11,23.25,0.11,1.695,15.555,15.83,17.49,-6.4875,-0.58,-83.555,-44.475,-3.445,-0.0625,16.935
11,23.75,0.1275,1.855,15.6075,15.8025,17.97,-6.5225,-0.555,-83.2525,-45.65,-3.1725,-0.05,16.6875
12,0.25,0.11,1.52,9.91,9.96,21.11,-5.7775,-0.76,-74.76,-40.275,-1.16,-0.05,10.185
12,0.75,0.12,1.515,9.905,10.005,21.355,-5.7775,-0.8,-76.06,-39.3825,-1.695,-0.08,10.005
12,1.25,0.12,1.675,9.65,9.815,21.1675,-5.6625,-0.765,-74.46,-39.65,-1.4775,-0.05,9.84
12,1.75,0.11,1.52,9.53,9.77,21.075,-5.7125,-0.74,-75.18,-41.41,-1.25,-0.0225,9.65
12,2.25,0.11,1.485,9.565,9.715,21.23,-5.63,-0.81,-74.55,-41.22,-1.595,-0.04,9.5
12,2.75,0.12,1.615,9.44,9.56,21.65,-5.69,-0.82,-74.4325,-45.32,-1.155,-0.06,9.345
12,3.25,0.12,1.51,9.2875,9.4475,21.5425,-5.59,-0.895,-74.1775,-44.08,-1.5075,-0.06,9.19
12,3.75,0.12,1.6,9.355,9.43,21.19,-5.61,-0.8425,-74.2475,-41.9,-1.64,-0.0525,9.08
12,4.25,0.11,1.555,9.17,9.335,21.27,-5.81,-0.98,-73.325,-41.76,-2.08,-0.06,8.935
12,4.75,0.11,1.52,9.2775,9.44,21.8125,-5.68,-0.97,-73.605,-38.815,-2.0525,-0.07,8.795
12,5.25,0.11,1.49,8.94,9.285,21.84,-5.68,-0.895,-73.96,-41.625,-1.25,-0.05,8.72
12,5.75,0.12,1.4625,8.8075,9.1875,21.855,-5.73,-0.8775,-72.89,-44.9825,-1.985,-0.07,8.595
12,6.25,0.11,1.64,8.7625,9.14,21.84,-5.3475,-0.8175,-72.3575,-42.1825,-1.15,-0.05,8.455
12,6.75,0.11,1.4975,8.92,9.1375,21.685,-0.8775,0.375,-67.91,-40.3525,-1.615,-0.06,8.32
12,7.25,0.11,1.375,9.06,9.04,21,27.26,11.425,-43.205,-35.14,-0.625,-0.08,8.26
12,7.75,0.11,1.095,9.695,9.66,20.2075,99.13,31.98,2.31,-18.24,0.475,-0.15,8.265
12,8.25,0.11,0.7325,10.6225,10.5125,19.55,169.425,48.855,45.385,-5.8,1.9925,-0.17,8.325
12,8.75,0.11,0.5125,11.125,11.11,17.58,260.325,60.575,96.54,8.54,3.72,-0.23,8.5
12,9.25,0.12,0.4975,11.745,11.6375,16.795,329.61,78.0725,144.225,22.71,4.3675,-0.2425,8.77
12,9.75,0.14,0.615,12.035,11.905,16.4,389.75,90.8875,191.9225,39.58,5.32,-0.23,9.135
12,10.25,0.16,0.75,12.7,12.42,16.4375,420.85,96.2,213.78,52.165,6.37,-0.32,9.635
12,10.75,0.18,0.92,13.11,12.79,15.95,469.08,104.18,226.595,70.41,6.77,-0.33,10.245
12,11.25,0.19,0.99,13.415,13.11,15.755,523.88,111.19,257.505,75.41,7.245,-0.27,10.86
12,11.75,0.1975,1.0575,13.6975,13.455,15.2775,460,104.1025,232.765,81.69,5.865,-0.33,11.385
12,12.25,0.21,1.01,14,13.75,15.13,507.12,109.36,259.9,87.855,7.01,-0.2,12.06
12,12.75,0.22,1.135,14.25,14.005,14.9675,443.48,101.7775,221.31,80.285,6.545,-0.21,12.73
12,13.25,0.22,1.085,14.29,14.11,14.56,413.5325,94.64,196.4075,79.745,5.5325,-0.2275,13.325
12,13.75,0.2,1.165,14.505,14.285,14.4625,346.82,80.11,153.155,70.285,4.6225,-0.17,13.905
12,14.25,0.2,1.18,14.64,14.375,14.55,282.0125,67.14,105.575,60.96,4.5175,-0.1975,14.28
12,14.75,0.2,1.2925,14.6,14.3425,14.8325,242.37,56.4025,60.13,43.94,3.11,-0.18,14.63
12,15.25,0.19,1.1525,14.53,14.2875,15.6575,147.885,33.5375,10.55,24.8175,1.415,-0.17,14.72
12,15.75,0.14,0.9475,14.0475,14.12,17,40.4675,8.62,-60.435,0.185,-1.22,-0.07,14.64
12,16.25,0.09,0.8075,13.51,13.5625,18.53,7.5625,1.1,-84.25,-10.95,-0.905,-0.05,14.3875
12,16.75,0.07,0.935,12.935,13.1675,19.0425,-4.91,-0.33,-88.11,-17.7675,-1.2,-0.03,14.095
12,17.25,0.08,1.17,12.4725,12.685,18.6975,-7.7225,-0.68,-87.195,-24.1175,-1.375,-0.0175,13.71
12,17.75,0.09,1.2,12.23,12.515,18.8,-6.9775,-0.54,-84.865,-28.96,-0.8425,0.02,13.34
12,18.25,0.1,1.2725,11.94,12.3875,19.855,-6.82,-0.55,-82.4625,-29.625,-1.75,-0.04,12.96
12,18.75,0.1,1.405,11.65,11.87,20.16,-6.6,-0.58,-81.76,-34.4,-2.14,-0.07,12.6275
12,19.25,0.1025,1.4675,11.5,11.75,20.4,-6.37,-0.6225,-79.82,-36.03,-1.995,-0.07,12.31
12,19.75,0.105,1.445,11.2,11.575,20.41,-6.37,-0.71,-79.7525,-36.12,-1.74,-0.07,12.06
12,20.25,0.1,1.3575,11.11,11.3775,20.46,-6.3175,-0.7,-78.005,-38.64,-0.895,-0.06,11.8175
12,20.75,0.1,1.4675,10.8925,11.135,20.6175,-6.165,-0.67,-78.17,-37.72,-1.2025,-0.0575,11.57
12,21.25,0.11,1.45,10.785,10.79,20.595,-5.9825,-0.71,-77.6875,-38.97,-1.125,-0.05,11.3525
12,21.75,0.1,1.475,10.49,10.625,21.01,-6.0275,-0.73,-76.495,-38.83,-1.235,-0.08,11.155
12,22.25,0.11,1.55,10.335,10.49,20.855,-5.82,-0.66,-76.445,-41.32,-1.49,-0.06,10.96
12,22.75,0.11,1.55,10.17,10.3275,20.805,-5.8575,-0.69,-75.37,-41.425,-1.805,-0.06,10.695
12,23.25,0.12,1.655,9.965,10.3075,21.055,-5.825,-0.695,-75.5,-38.6525,-1.66,-0.06,10.5
12,23.75,0.11,1.515,9.9325,10.21,21.42,-5.75,-0.7525,-74.96,-42.7825,-1.2825,-0.0525,10.325
