DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.203175258864658,-0.00035131397159582,0.300936944111379,-0.52713368288591,-0.251083962443876,0.265781035417437,-15.2613453836608,-0.825045018561083,0.627591716674685,385.097412526297,4.79468353875845,425.040419503613,4.16148007823082,421.923078471443,4.65153664272607,425.169334877963,4.16579740578007,421.910270161083,4.70214319210813,425.107660984506,4.04840993121075,423.187087321348,5.11080699848036,425.266161705019,4.09031344889349,423.173919830601,5.11083177461106,4.4949200438184,-1.64819974600067,0.193399858542518,3.8,2.81,0.71,-2.0143,-2.216,-1.9903,-2.2538,-3.8627,96.923095,79.59,0.87345,-1.4,-1.04,-1.45,1.3,-1.99,2.8,-1.09,0.17,264.8,304.4,269.6,303.8,0.22,0.02,0.195,-0.13,-0.03,-0.02,-0.085,-0.09,0.2285,0.578,2.078,2.824,4.356,5.573,7.572,8.918,10.569,0.976,2.192,2.194,4.79,7.3305,8.395,12.175,0.454,0.83,2.0445,2.817,4.731,5.831,7.961,8.9315,11.0035,0.819,1.574,2.2335,3.138,2.881,4.734,5.074,5.589,8.059,1.6095,2.176,3.071,3.598,4.54,9.229,8.011,10.268,-10.3045,-10.14,-5.1745,-42
1,5.75,0.228030526712474,0.0196663424916332,0.248347587131283,-0.495689567284211,-0.220211895509373,0.262288398756889,-16.6278577206763,-0.405703232984376,0.581164434780723,385.211019007555,4.71501856420478,424.780356939208,4.05729121885912,422.046119829787,4.3830073269014,424.830623652985,4.0440992331697,422.242945899317,4.67635959063047,425.320519504789,4.05188047643608,423.386334942675,4.73181185659458,425.201382522317,3.94587929002742,423.408630761147,5.14289309255525,4.33993433317061,-1.97478321830974,0.180595250520767,3.71,2.74,0.68,-2.2815,-2.48,-1.9823,-2.4006,-4.0367,96.96439,79.09,0.868,-1.655,-1.14,-1.6,1.2,-1.79,2.8,-1.11,0.165,263.9,300.7,267.2,303.2,0.22,0.03,0.16,-0.14,-0.03,0,-0.08,-0.1,0.1775,0.552,2.071,2.8165,4.354,5.567,7.5575,8.9165,10.567,0.954,2.205,2.187,4.788,7.3315,8.421,12.165,0.44,0.794,2.065,2.871,4.728,5.8315,7.964,8.93,10.996,0.804,1.499,2.215,3.11,2.837,4.73,5.072,5.59,8.056,1.619,2.168,3.055,3.5935,4.536,9.224,8.023,10.2325,-10.253,-10.461,-5.2455,-43.695
1,6.25,0.242214193432244,0.0134503813710016,0.287038599882341,0.67039092402203,-0.155848002086151,0.265853603212044,-15.4450697524665,-0.195552730623601,0.61300330797853,385.2753439406,4.62319022923618,424.88067377564,4.0145026299742,422.690291717799,4.61605859539025,424.710321887436,4.02278342139343,422.029644290509,4.57464209679974,425.326589065734,3.99032847789705,423.4149005,4.80277121939353,425.441915029719,3.96153225912596,423.769398019737,4.86139388709567,4.19806676425643,-2.48825654113961,0.211437775954065,3.62,2.8,0.69,-2.25135,-2.569,-1.9564,-2.45625,-3.8912,96.98828,79.195,0.8695,-1.6,-1.01,-1.42,1.3,-1.94,2.8,-1.08,0.18,263.4,302.7,270.3,303.3,0.22,0.03,0.19,-0.13,-0.03,-0.01,-0.09,-0.09,0.1345,0.548,2.045,2.814,4.329,5.566,7.568,8.928,10.566,0.965,2.223,2.179,4.7695,7.3315,8.393,12.164,0.435,0.7565,2.06,2.767,4.7235,5.826,7.964,8.928,11.0005,0.8,1.458,2.212,3.105,2.835,4.725,5.071,5.588,8.055,1.567,2.17,3.033,3.551,4.533,9.223,8.023,10.259,-10.501,-10.246,-5.372,-40.05
1,6.75,0.24715315485717,0.0401578390769917,0.238263272448315,-0.379874084096977,0.0658709996132282,0.260193107314223,-10.5333048909272,-0.238597886625007,0.590974318971788,385.335834968036,4.53835575094095,425.61781349525,4.02967385304856,422.899319703251,4.43677479148356,425.444234653414,4.09071254828632,422.780794173516,4.50362032517387,425.322453280653,3.98304981935437,424.03895360066,4.61040703263551,425.526881026515,3.99819641815852,424.393766780355,5.05441067571443,4.18423141666933,-2.37183796721928,0.182947921715018,3.35,2.62,0.67,-2.3094,-2.621,-2.0064,-2.4244,-4.05805,97.0189,80.06,0.7833,-1.6,-1.01,-1.28,1.2,-1.75,2.8,-1.09,0.21,262.7,302.9,268.7,303.05,0.22,0.03,0.19,-0.14,-0.03,-0.01,-0.09,-0.09,0.1315,0.53,2.035,2.804,4.324,5.565,7.564,8.914,10.565,0.959,2.216,2.172,4.784,7.326,8.392,12.162,0.438,0.744,2.055,2.76,4.712,5.823,7.935,8.926,10.999,0.776,1.435,2.209,3.116,2.832,4.72,5.069,5.586,8.053,1.548,2.156,3.026,3.5915,4.526,9.221,8.021,10.2325,-10.371,-10.071,-4.877,-33.555
1,7.25,0.148848696551669,0.0198155667924677,0.396529589149882,-0.215546842021038,-0.154656081232912,0.270986701011462,-16.0915414434358,-0.659379258694585,0.630628338938479,385.408779260522,4.72631031005632,425.512714867849,4.1746794547711,422.2731255021,4.6058729282634,425.357670020085,4.17427205055598,422.080673775578,4.63174048202132,425.070731896806,4.13167604797978,423.722283729187,4.80918276522184,425.603823414144,4.15263761616848,423.953617197744,4.75686301363596,3.94632666076116,-2.33288665158665,0.185377122737603,3.48,2.65,0.72,-2.2503,-2.497,-2.14865,-2.4229,-4.15925,97.01696,80.56,0.78725,-1.295,-0.91,-1.08,1.3,-1.735,2.9,-0.93,0.23,263.1,302.5,269.2,306.3,0.455,0.25,0.375,0.08,0,0.08,-0.06,0.16,0.099,0.508,2.01,2.799,4.32,5.564,7.5705,8.9135,10.5635,0.946,2.1925,2.164,4.782,7.314,8.391,12.152,0.409,0.728,2.0455,2.7885,4.704,5.806,7.933,8.9245,10.9975,0.765,1.43,2.139,3.111,2.872,4.714,5.067,5.584,8.052,1.411,2.152,3.02,3.5895,4.527,9.221,8.022,10.2345,-10.512,-9.9615,-4.787,-40.73
1,7.75,0.232087162907621,0.0190784666147366,0.36767384019126,-0.366131635887653,0.0367964886998116,0.258610290419883,-13.5676483292974,-0.00902412210055434,0.686292382446088,385.93446052575,4.84955807984382,424.849595541691,4.14922112516654,422.739429468535,4.47998088536315,425.296110803322,4.14572557281562,422.733081562706,4.52538717871943,425.635827752258,4.06400749647043,423.470917427215,4.63120121217182,425.796089214952,4.11993301209677,423.487800687573,4.7507987477169,3.85406026503744,-2.49760000401676,0.18357378314637,3.475,2.465,0.72,-2.35595,-2.445,-2.2418,-2.4187,-4.1446,97.023545,81.115,0.7133,-1.1,-0.71,-1.15,5.55,4.1,7.2,4.885,1.43,266.3,302.6,273.3,304.3,13.14,12.13,12.275,10,1.635,1.53,1.07,7.66,0.086,0.471,1.998,2.7925,4.316,5.563,7.568,8.923,10.5625,0.93,2.164,2.1565,4.7675,7.327,8.3775,12.151,0.407,0.732,2.0685,2.804,4.645,5.8045,7.955,8.923,10.992,0.767,1.416,2.121,3.0915,2.783,4.709,5.066,5.583,8.05,1.428,2.1055,3.005,3.54,4.524,9.221,8.0285,10.2325,-10.191,-10.269,-4.949,-37.81
1,8.25,0.254256775316277,-0.0142461035490021,0.247774319428738,1.64238895178974,0.550641339515662,0.286158679432117,-12.3677932659706,0.801718989506599,0.655362302007959,386.440998188931,4.84341956764105,425.347111887305,4.1586922260131,422.844656546883,4.69728741632104,425.434434907811,4.190848011166,422.9748035,4.67717099432816,425.297405652592,4.15808352951772,423.148390432463,4.79893561039172,425.724028224071,4.24964286218064,423.534072453968,4.91626374333135,4.52742687143122,-2.58121608660221,0.160833584242873,3.85,2.755,0.71,-2.3963,-2.412,-2.19345,-2.4517,-3.35575,96.99861,81.485,0.68325,-0.67,-0.38,-0.64,21.95,31.88,34.45,31.95,9.23,260.9,305.35,269.6,306.7,65.94,63.24,66.41,50.06,11.815,7.44,4.79,39.42,0.056,0.432,2.008,2.775,4.311,5.554,7.557,8.921,10.561,0.937,2.1535,2.1465,4.777,7.324,8.3755,12.15,0.4,0.7365,2.089,2.768,4.688,5.803,7.955,8.922,10.991,0.793,1.423,2.1275,3.075,2.78,4.704,5.063,5.582,8.049,1.387,2.096,3.0035,3.537,4.521,9.221,8.017,10.231,-10.199,-9.953,-5.044,-8.14
1,8.75,0.427359508024492,-0.0449918614381364,0.420436151582712,3.26783650851658,0.394045503301299,0.304398717976228,-5.43979346417585,3.1360249506758,0.765720857639861,386.444957916529,4.80398493603063,425.589522121566,4.21521732665014,423.204623123696,4.67597534289352,425.559924033958,4.24752208119617,423.179298898026,4.84657679143841,425.550890386948,4.32899610813808,423.934377913462,4.9219100409546,425.630735164734,4.32139455351241,423.887512936242,5.35178230677825,4.58462475214778,-1.87880148228948,0.207601629945629,3.94,2.99,0.79,-2.135,-2.111,-1.8157,-2.0463,-2.46865,97.004285,78.66,0.7797,0.06,0.32,-0.05,39.4,78.6,77.3,79.75,21.59,261.2,307.7,265.9,310.1,156.365,139.05,147.95,117.29,32.92,14.96,10.2,94.025,0.04,0.469,2.004,2.774,4.306,5.553,7.525,8.92,10.56,0.942,2.144,2.135,4.775,7.322,8.3745,12.149,0.405,0.7555,2.067,2.763,4.698,5.832,7.9395,8.92,10.991,0.7885,1.446,2.1145,3.084,2.777,4.699,5.061,5.58,8.048,1.463,2.133,2.996,3.534,4.519,9.221,8.0255,10.267,-10.631,-10.05,-5.0385,24.31
1,9.25,0.230498508226694,-0.0475985512479409,0.220901412736706,5.17925930365387,0.429246160484336,0.342543412116941,18.5923018027319,4.21183129177178,0.825493958576286,386.805448071465,4.67341433648759,425.353049289945,4.27771267549112,422.753119138365,4.62211015029176,425.577634175986,4.31347659023757,423.047665133114,4.77542361763132,425.482602798979,4.33077212076407,423.62899775,5.0245048132836,425.742011788349,4.45441177464648,423.913255074202,5.26522845817088,4.89785284710528,-1.35752051548116,0.256280711461043,4.39,3.13,0.83,-1.80885,-1.878,-1.3745,-1.47635,-1.6459,97.01723,75.805,0.9641,1.065,1.05,1.085,55.9,150.155,149.4,149.65,41.115,259.35,312.3,267,314.6,306.34,280.14,293.665,221.69,55.645,24.32,14.9,172.72,0.0885,0.518,2.01,2.768,4.342,5.553,7.551,8.918,10.558,0.954,2.139,2.131,4.773,7.319,8.373,12.148,0.424,0.782,2.078,2.78,4.693,5.83,7.9375,8.9195,10.992,0.883,1.49,2.1065,3.0805,2.819,4.693,5.0405,5.578,8.046,1.58,2.197,3.016,3.512,4.517,9.224,8,10.265,-10.635,-10.7635,-4.964,64.59
1,9.75,0.286949237346044,-0.0493118188217877,0.289264867709883,9.94389130361444,-0.349848597334163,0.349799505191955,30.5421282039966,3.56344425576841,0.835556308121535,388.549237891709,4.49489415927857,425.176360450543,4.09109133329526,422.715191840943,4.77484350542177,425.026669465114,4.12261664199508,422.717970681237,4.90774555749375,425.380165760265,4.23493933802796,423.357795284345,5.03378345063684,425.184345793,4.32612106845977,423.401275146965,5.26122955672696,5.21453553100827,-0.810262489824709,0.29136788927855,4.685,3.47,0.93,-0.9861,-1.157,-0.4826,-0.6141,-0.9213,97.04701,73.48,1.1606,1.775,1.86,2.01,76,199.51,192.2,218.965,57.7,259.4,316.3,264.95,318,412.68,372.92,429.655,326.47,80.86,30.99,19.155,257.16,0.142,0.623,2.021,2.772,4.3425,5.555,7.548,8.917,10.557,0.954,2.137,2.125,4.777,7.318,8.3715,12.147,0.472,0.815,2.0795,2.812,4.6875,5.828,7.933,8.9185,10.992,0.956,1.502,2.1045,3.078,2.818,4.688,5.042,5.576,8.045,1.701,2.238,3,3.5245,4.514,9.141,7.9995,10.2505,-10.429,-10.109,-4.512,101.79
