DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
5,18.25,0.399,15.81,4.5945,0.154,0.128,0.015,30.188,-0.7035,19.491,0.033,28.62,20.345,17.915,21.465,77.085,382.797,12.71,-18.675,297.6355,158.65,3.9275,30.975,253.2,395.2,4.744,132.9775
5,18.75,0.361,14.95,4.244,0.458,0.417,0.025,-2.1055,-0.919,11.854,0.088,14.395,19.525,17.775,22.735,77.08,383.372,12.065,-83.8,122.954,65.7455,0,17.01,250.3,381.7,4.805,79.541
5,19.25,0.315,14.09,3.9565,0.867,0.817,0.041,-21.8065,-1.2155,5.661,0.129,6.9815,18.67,17.615,23.88,77.09,384.382,11.11,-121.15,18.3625,6.8495,0,3.129,248.8,367.9,4.712,19.9225
5,19.75,0.29,13.09,3.5585,1.018,0.985,0.048,-28.5435,-1.0805,2.79,0.119,-0.018,17.975,17.425,25.81,77.11,385.554,10.185,-121.6,0,-2.718,0,1.5935,247.15,360.8,4.807,0
5,20.25,0.284,11.86,3.481,1.098,1.03,0.05,-27.653,-0.8745,2.33,0.102,-5.3775,17.315,17.205,28.405,77.14,386.739,9.3,-118,0,-3.123,0,1.5815,245.9,356.15,5.021,0
5,20.75,0.299,11.085,3.65,1.099,1.056,0.041,-36.0555,-0.712,3.138,0.048,-10.22,16.72,16.895,30.705,77.15,387.674,8.635,-114.45,0,-2.869,0,1.59,244.2,354.2,5.128,0
5,21.25,0.2845,10.52,3.5475,0.996,0.958,0.038,-32.7,-0.637,2.205,0.022,-12.14,16.1255,16.55,31.72,77.175,388.584,8.095,-113.2,0,-2.682,0,1.5765,242.9,351.55,5.086,0
5,21.75,0.2795,10.13,3.3695,1.034,1.021,0.029,-36.083,-0.582,2.4665,0.0155,-16.855,15.57,16.316,32.6605,77.185,389.01,7.97,-110.9,0,-2.5465,0,1.6415,240.15,348.1,5.097,0
5,22.25,0.2465,9.6,3.0515,0.943,0.924,0.0205,-32.008,-0.496,2.0425,-0.001,-19.02,15.05,16.05,32.855,77.195,389.702,7.45,-108.85,0,-2.545,0,1.647,238.05,344.75,5.075,0
5,22.75,0.2465,9.42,2.9985,0.9915,0.9505,0.0195,-33.069,-0.446,2.209,0.0055,-20.95,14.52,15.76,33.51,77.185,390.11,7.3,-107.75,0,-2.3965,0,1.634,237.5,344,4.985,0
5,23.25,0.2555,8.865,2.8885,0.8925,0.8715,0.01,-36.91,-0.375,2.176,-0.014,-22.395,14.1,15.47,34.795,77.18,390.39,7.34,-106.25,0,-2.3465,0,1.703,236.8,342.25,5.075,0
5,23.75,0.232,8.7,2.908,0.9275,0.911,0.0175,-36.735,-0.427,2.0655,0.025,-23.555,13.685,15.195,35.865,77.17,390.52,6.95,-105.9,0,-2.317,0,1.5495,235.4,340.1,5.113,0
6,0.25,0.2415,13.145,2.9095,1.194,1.22,0.008,-44.78,-0.364,3.784,0.0165,-19.47,18.285,20.41,27.525,77.39,390.275,10.58,-112.4,0,-2.656,0,1.8875,251.95,359.45,5.4115,0
6,0.75,0.2355,13.075,2.7235,1.142,1.0865,0.013,-42.916,-0.4095,2.882,0.015,-21.32,17.865,20.12,27.36,77.37,390.3225,9.935,-110.5,0,-2.607,0,1.91,250.95,357.35,5.474,0
6,1.25,0.2185,12.625,2.686,1.1305,1.1515,0.0125,-41.9325,-0.378,2.824,0.045,-21.99,17.435,19.77,28.125,77.36,391.0425,9.56,-108.45,0,-2.4625,0,1.817,251.4,354.65,5.488,0
6,1.75,0.219,12.51,2.8935,1.227,1.22,0.0045,-41.8465,-0.269,3.222,0.0545,-22.71,17.035,19.495,27.77,77.355,391.135,9.64,-107,0,-2.343,0,1.8695,252.4,355.2,5.5075,0
6,2.25,0.2315,12.335,2.6765,1.2365,1.219,0.0155,-40.8835,-0.444,2.604,0.05,-23.175,16.595,19.23,28.66,77.345,391.4365,9.22,-104.8,0,-2.484,0,1.7165,251.3,354.45,5.5405,0
6,2.75,0.225,11.74,2.671,1.2305,1.224,0.013,-40.643,-0.5255,2.451,0.017,-23.385,16.21,18.925,30.04,77.335,391.639,8.94,-104.5,0,-2.427,0,1.7425,250.1,352.65,5.558,0
6,3.25,0.239,11.64,2.785,1.2235,1.25,-0.0015,-43.494,-0.234,2.624,0.0215,-23.74,15.86,18.64,30.21,77.3255,392.0465,8.365,-103.9,0,-2.3765,0,1.746,248.4,351.05,5.6315,0
6,3.75,0.2215,11.72,2.7615,1.271,1.244,0.0095,-40.1625,-0.2835,2.504,-0.0135,-23.565,15.6,18.37,31.66,77.3205,392.3605,8.3,-102.65,0,-2.156,0,1.7155,246.8,349.55,5.623,0
6,4.25,0.2105,11.315,2.761,1.2655,1.2595,0.003,-42.876,-0.301,1.797,0.0665,-24.205,15.35,18.16,31.905,77.3205,392.9325,8.17,-101.7,0,-2.213,0,1.625,246.3,348.3,5.636,0
6,4.75,0.2245,10.83,2.6435,1.0925,1.1215,0,-41.8565,-0.1435,2.017,0.033,-24.195,15.14,17.95,33.9,77.3205,391.8415,7.915,-100.5,0,-1.856,0,1.7775,246.75,347.7,5.777,0
6,5.25,0.2065,10.86,2.6865,1.026,1.0115,-0.0025,-37.226,-0.2825,2.489,0.014,-24.295,14.96,17.72,33.715,77.33,392.942,7.94,-94.8,13.495,5.3335,0,3.5205,246.2,347.3,5.773,12.6045
6,5.75,0.2125,11.49,2.6965,0.384,0.408,-0.045,-31.0395,0.6325,9.3415,0.431,-24.07,14.77,17.54,34.74,77.365,392.273,8.07,-72.185,109.604,57.185,0.714,24.39,245.8,355.1,5.954,57.446
6,6.25,0.239,12.85,2.6405,-0.384,-0.1985,-0.1235,-10.1825,2.0635,20.4995,0.783,-23.77,14.59,17.355,31.735,77.4,389.676,9.265,-18.705,286.473,142.2,5.355,39.345,250.25,369.35,6.333,93.5345
6,6.75,0.2635,14.61,2.66,-1.323,-1.037,-0.181,14.1775,2.5195,35.719,0.578,-19.41,14.655,17.165,28.345,77.43,386.059,10.98,45.7,516.5785,238.35,9.3155,49.76,255,389.45,6.7705,117.7335
6,7.25,0.2885,16.525,2.975,-1.778,-1.566,-0.1135,47.5645,1.9805,50.928,0.165,-13.445,14.865,17.07,26.2,77.46,383.9535,12.68,124.65,760.937,348.95,42.84,60.11,259.7005,413.25,6.9205,135.469
6,7.75,0.3385,17.695,3.607,-2.1945,-2.09,-0.055,89.0575,1.3665,66.063,-0.3755,-6.508,15.485,17.05,23.49,77.48,382.7215,13.88,200.05,987.8575,456.55,74.785,71.735,264.05,436.2,6.6275,153.058
6,8.25,0.3615,18.405,4.076,-2.185,-2.153,-0.023,126.3755,1.0195,78.487,-0.278,2.3615,16.2755,17.105,22.29,77.505,382.116,15.3,274.65,1173.6955,561.15,111.55,83.35,266.8,455.35,6.589,170.2975
6,8.75,0.394,19.25,4.369,-2.408,-2.4255,-0.011,167.7955,0.9145,88.002,-0.2385,12.41,17.19,17.17,20.34,77.52,382.092,16.445,348.15,1326.018,664.85,128.1,95.5,270.9,474.3,6.4495,194.369
6,9.25,0.406,19.84,4.4545,-2.537,-2.532,-0.011,203.914,0.872,97.304,-0.1545,19.345,18.02,17.4,19.15,77.52,381.951,17.635,414.1,1468.82,753.7,128.5,105.25,274.5,494.25,6.288,209.097
6,9.75,0.4115,20.585,4.4165,-2.5945,-2.5535,-0.01,234.048,0.912,106.173,-0.1205,37.72,19.11,17.56,18.325,77.52,381.731,18.62,473.25,1627.324,836.5,128.801,115.45,280.3,512.701,6.139,224.689
6,10.25,0.417,21.16,4.357,-2.62,-2.578,-0.003,263.3085,0.78,110.2895,-0.16,47.37,20.4,17.87,17.17,77.53,381.356,19.59,520.6,1749.522,907,137.85,123.9,283.8,527.6,5.866,240
6,10.75,0.423,21.385,4.393,-2.411,-2.4105,-0.006,287.164,0.672,111.218,-0.083,56.54,21.66,18.2,16.47,77.52,381.313,20.17,556,1822.9,963,146.65,129.801,286.9,541.5,5.835,243.4
6,11.25,0.4145,21.56,4.388,-2.4545,-2.437,-0.004,299.107,0.5835,115.9345,0.01,64.355,22.95,18.72,15.93,77.52,381.254,20.72,578.9,1894.28,1006,154.5,134.9,289.9,548.3,5.822,237.92
6,11.75,0.435,22.03,4.7645,-2.4105,-2.403,0,319.124,0.47,118.913,0.028,69.925,24.17,19.16,15.705,77.52,381.075,21.26,596.9,1915.78,1038.5,160.9,138.15,291.2,556.8,5.6945,235.856
6,12.25,0.442,22.12,4.8535,-2.4355,-2.386,0,320.376,0.504,117.3375,0.0455,72.86,25.22,19.74,15.77,77.51,381.1,21.74,599.3,1950.18,1047,159.4,140,293.05,556,5.6925,240.633
6,12.75,0.453,22.34,4.968,-2.368,-2.3575,0.002,337.124,0.3665,120.6205,0.012,74.21,26.075,20.22,15.125,77.485,381.0075,21.87,600.3,1982,1055,162.7,141.8,295,558.8,5.5795,249.621
6,13.25,0.447,22.605,4.947,-2.3,-2.276,0.001,329.837,0.322,119.598,0.02,78.64,26.79,20.65,14.86,77.48,381.098,21.97,596.5,1954.05,1040,156.3,140.7,293.4,558,5.481,256.496
6,13.75,0.458,22.815,5.157,-2.28,-2.283,0.003,323.4145,0.2965,118.613,-0.067,78.09,27.59,21.245,14.46,77.46,381.053,22.325,576.8,1902.8245,1010,151.65,135.45,295.55,555.9,5.669,267.3885
6,14.25,0.472,23.05,5.253,-2.312,-2.27,0.002,306.2055,0.262,112.098,-0.0605,78.41,28.2,21.77,14.25,77.45,381.128,22.705,538.5,1799.25,966,140.9,129.1,295.8,550.7,5.489,267.504
6,14.75,0.446,23.115,5.005,-2.272,-2.2425,0.001,294.705,0.05,112.2805,-0.0425,78.29,28.51,22.3,13.92,77.43,381.171,22.66,500.7,1699.49,907,130.5,121.4,294.15,540.05,5.364,252.331
6,15.25,0.461,23.155,5.19,-2.1,-2.097,0.005,266.377,0.0125,106.422,-0.1055,75.36,28.355,22.505,13.71,77.41,381.252,22.79,441.25,1568.77,829.5,128.4,110.85,292,529.35,5.2615,257.2385
6,15.75,0.4515,23.34,5.23,-1.917,-1.92,0.003,230.051,-0.038,93.648,-0.0385,66.91,28.41,22.97,13.91,77.39,381.301,22.735,380.95,1416.98,741.8,128.4,100.25,289.05,518.1,5.172,250.5745
6,16.25,0.454,23.225,5.108,-1.838,-1.837,0.002,202.4055,-0.1685,87.4955,-0.048,62.89,28.215,23.33,14.3,77.38,381.309,22.82,319.1,1274.65,654.5,124.5,90.3,286.65,505.9,5.224,238.176
6,16.75,0.4405,23.235,5.023,-1.535,-1.5475,0.002,165.4025,-0.278,76.837,-0.052,59.02,28.17,23.58,14.44,77.37,381.2715,22.68,247.85,1109.96,553,107,78.385,282.95,488.4,5.239,217.882
6,17.25,0.443,22.985,5.125,-1.2525,-1.274,0.005,130.567,-0.324,64.934,-0.075,49.835,27.94,23.62,14.82,77.361,381.36,22.25,168.2,895.82,441.2,64.39,64.261,280.8,471.3,5.2475,199.695
6,17.75,0.418,22.52,4.743,-0.901,-0.9085,0.007,86.539,-0.51,52.8185,-0.021,40.09,27.32,23.67,15.3,77.361,381.392,21.65,84.8,699.013,333.7,43.86,52.12,279.1,458.6,5.3305,162.029
6,18.25,0.413,22.2,4.853,-0.493,-0.499,0.014,47.649,-0.68,41.174,-0.005,35.085,26.72,23.66,15.74,77.361,381.717,20.98,4.392,462.568,221.7,11.0645,41.45,275.5,437.3,5.2705,132.791
6,18.75,0.376,21.53,4.337,0.058,0.044,0.019,9.749,-0.853,28.058,0.071,17.46,25.965,23.72,16.38,77.37,382.047,19.66,-64.84,243.946,123.6,5.89,30.8,271.6,422.1,5.2645,99.164
6,19.25,0.3335,20.545,3.882,0.549,0.517,0.041,-17.016,-1.188,13.979,0.1725,11.05,25.085,23.55,17.4,77.38,382.753,18.59,-113,83.299,40.34,0.713,14.88,267.8,405,5.296,53.236
6,19.75,0.3045,19.29,3.713,1.11,1.034,0.063,-30.287,-1.466,5.4965,0.038,4.669,24.32,23.45,18.73,77.39,384.418,16.8,-132,6.649,0.024,0,2.25,265.6,391.5,5.298,5.66
6,20.25,0.2435,17.99,3.24,1.2495,1.1675,0.075,-31.498,-1.292,3.321,0.1125,-0.453,23.555,23.18,19.82,77.39,386.184,15.24,-128.699,0,-3.699,0,1.95,262.8,384.4,5.502,0
6,20.75,0.2565,16.765,3.217,1.2775,1.1975,0.047,-36.3625,-1.103,3.952,0.05,-4.264,22.86,22.9,21.27,77.41,387.646,14.07,-125.7,0,-3.272,0,1.9905,261.7,378.8,5.532,0
6,21.25,0.247,16.14,3.09,1.258,1.174,0.0365,-39.3295,-0.787,3.638,-0.005,-5.69,22.025,22.59,22.4,77.421,388.284,13.44,-122.7,0,-3.052,0,1.922,260.101,374.1,5.6105,0
6,21.75,0.2665,15.49,3.237,1.2715,1.2455,0.0305,-42.2075,-0.611,4.5245,0.002,-11.05,21.36,22.24,22.83,77.44,388.463,12.89,-119.9,0,-2.917,0,1.9635,258.601,371.8,5.5775,0
6,22.25,0.264,14.54,3.258,1.149,1.1165,0.0205,-43.937,-0.562,3.555,-0.007,-13.49,20.54,21.88,23.8,77.44,388.966,12.3,-118.1,0,-2.816,0,1.9395,256,369.4,5.5685,0
6,22.75,0.269,14.445,3.128,1.339,1.346,0.021,-44.386,-0.607,4.008,-0.0025,-15.405,19.875,21.525,25.17,77.44,389.973,11.6,-118.4,0,-2.879,0,1.8255,255.7,368.1,5.6575,0
6,23.25,0.257,14.11,2.947,1.243,1.244,0.012,-41.526,-0.406,3.098,0.0055,-17.25,19.375,21.145,26.28,77.421,389.817,11.2,-116.2,0,-2.736,0,1.934,254.4,365.9,5.6055,0
6,23.75,0.256,13.745,2.882,1.2745,1.28,0.006,-42.902,-0.303,3.2765,-0.003,-18.77,18.8,20.8,27.62,77.41,390.017,10.97,-114.1,0,-2.6665,0,1.945,254.4,362.9,5.576,0
7,0.25,0.2175,16.42,2.418,1.929,1.976,0.012,-31.148,-0.209,7.002,-0.091,-19.01,18.84,20.595,48.45,77.611,392.075,9.09,-85.6,0,-1.7465,0,1.638,296.6,379.3,12.9495,0
7,0.75,0.206,16.085,2.213,1.688,1.622,0.019,-28.76,-0.28,7.424,0.033,-19.99,18.61,20.38,48.74,77.601,393.339,8.02,-89.1,0,-1.9095,0,1.706,294.6,377.8,13.1335,0
7,1.25,0.189,15.95,2.15,1.577,1.52,0.022,-28.882,-0.315,4.866,0.007,-20.57,18.34,20.1,49.16,77.59,393.629,7.95,-85.7,0,-1.751,0,1.659,294.1,376.2,13.5035,0
7,1.75,0.187,15.37,2.108,1.7025,1.774,0.057,-23.735,-0.434,5.386,-0.041,-20.7,18.08,19.901,51.78,77.58,395.427,7.58,-85.9,0,-1.872,0,1.586,295.2,374.2,13.293,0
7,2.25,0.189,15.31,2.197,1.8565,1.718,0.0175,-27.544,-0.233,5.051,-0.015,-21.24,17.79,19.755,51.17,77.56,396.258,7.37,-84.3,0,-1.702,0,1.5015,292.5,373.9,13.012,0
7,2.75,0.19,14.98,2.23,1.887,1.832,0.027,-29.111,-0.4115,4.599,0.029,-21.92,17.51,19.53,52.66,77.56,396.5,6.91,-85.5,0,-1.68,0,1.627,290.3,372.9,13.141,0
7,3.25,0.192,14.53,2.2,1.9575,2.0015,0.0165,-29.284,-0.3045,5.2325,0.0135,-22.7,17.25,19.32,52.47,77.56,396.5055,6.74,-84.7,0,-1.788,0,1.553,289,371.7,13.006,0
7,3.75,0.179,14.13,2.155,1.7255,1.771,0.0075,-28.9145,-0.4115,4.618,-0.0515,-22.89,17,19.2385,52.22,77.551,396.298,6.95,-83.2,0,-1.617,0,1.6595,289,370.6,13.077,0
7,4.25,0.18,14.15,2.152,1.571,1.601,0.014,-25.951,-0.2775,3.3295,0.014,-22.87,16.79,19.066,52.74,77.55,397.637,6.59,-83,0,-1.4915,0,1.605,289.7,370.1,13.043,0
7,4.75,0.189,14.26,2.178,1.5415,1.5475,0.0195,-28.417,-0.256,3.4185,-0.0145,-23.41,16.62,18.96,52.99,77.56,397.583,6.49,-83.6,0,-1.703,0,1.617,285.5,369.4,13.193,0
7,5.25,0.191,13.82,2.197,2.007,1.9355,0.002,-29.8455,-0.21,4.5115,-0.029,-23.43,16.45,18.803,54.98,77.57,399.121,5.79,-81.7,3.149,0.893,0,2.014,286.6,368.3,13.191,2.2585
7,5.75,0.211,14.04,2.173,1.445,1.625,-0.036,-27.7035,0.173,6.9395,0.2055,-23.03,16.28,18.817,55.26,77.59,396.7215,6.27,-68.17,49.735,26.54,3.569,10.31,285.2,370.9,13.037,39.855
7,6.25,0.225,14.91,2.165,0.371,0.636,-0.148,-13.023,1.2305,16.6105,0.6785,-22.54,16.171,18.82,52.72,77.601,393.0005,7.015,-24.58,186.922,95.1,17.49,29.42,286.1,378.5,13.2705,87.0035
7,6.75,0.196,16.465,1.93,-0.553,-0.223,-0.213,2.031,1.952,30.381,1.184,-18.69,16.13,18.65,49.59,77.64,388.085,8.305,33.54,390.914,182.1,36.39,40.26,288.9,393.8,13.841,120.385
7,7.25,0.228,18.3325,2.037,-1.23,-0.841,-0.195,19.927,2.22,52.195,0.609,-13.96,16.3405,18.58,46.38,77.66,384.607,10.02,112,629.22,291.1,42.82,50.86,294.7,414.8,14.314,158.0985
7,7.75,0.2475,19.99,2.072,-1.293,-1.149,-0.108,48.907,1.768,68.883,-0.207,-7.151,16.71,18.5,41.73,77.69,382.245,11.52,190.6,882.877,401,59.59,60.67,298.4,435,13.9965,180.1595
7,8.25,0.267,21.05,2.445,-1.4485,-1.325,-0.043,79.132,1.114,89.378,-0.585,1.265,17.39,18.53,38.46,77.71,381.465,13.33,258,1075.56,501.7,92.1,70.66,302.6,454.1,13.6255,206.4525
7,8.75,0.283,21.86,2.598,-1.739,-1.675,-0.022,104.177,0.978,99.1765,-0.538,12.7,18.38,18.63,36.08,77.72,381.031,15.18,327.2,1259.6,596.6,118.8,81.4,309.1,469.8,13.1245,253.8475
7,9.25,0.297,22.605,2.742,-1.7725,-1.777,-0.013,134.425,0.87,106.333,-0.396,18.48,19.095,18.77,33.72,77.73,380.7345,16.265,396.4,1401.413,690.9,127.8,91,315.2,487.2,12.691,283.1275
7,9.75,0.319,23.2,2.923,-1.7875,-1.7405,-0.01,152.232,0.769,120.031,-0.211,38.6,20.25,19.06,31.22,77.74,380.7475,17.59,445.9,1522,771.6,128.4,98.9,320.1,504.9,12.343,300.062
7,10.25,0.322,23.59,3.017,-1.706,-1.692,-0.007,177.399,0.751,126.3175,-0.109,48.25,21.4,19.46,30.42,77.741,380.608,18.55,486.2,1620.8,839,128.4,105.35,326.4,517.8,12.422,359.0265
7,10.75,0.3225,23.99,3.103,-1.4145,-1.42,0,171.217,0.621,122.028,-0.199,54.415,22.63,19.86,29.77,77.741,380.552,19.545,503.4,1617.753,862.5,129.5,106,335.7,523.3,12.202,394.611
7,11.25,0.319,24.3,3.097,-1.199,-1.211,-0.002,187.7005,0.46,120.192,-0.185,61.12,23.62,20.46,29.49,77.74,380.1365,19.77,518.8,1653.399,882,131.65,110,341.2,532.5,12.375,416.6045
7,11.75,0.328,24.45,3.3735,-1.027,-0.983,-0.001,177.046,0.328,107.621,-0.063,60.9,24.29,20.86,28.94,77.72,379.997,20.34,496.15,1537.3275,796.3,129.3,100.95,345.95,527.4,12.377,450.188
7,12.25,0.333,24.36,3.3665,-0.994,-0.964,0.001,169.116,0.154,108.203,-0.0295,59.71,24.68,21.385,28.995,77.71,380.145,20.24,446.15,1374.861,716.55,129.801,88.2,352.35,517.2,12.429,454.726
7,12.75,0.337,24.28,3.4935,-0.8765,-0.837,0,137.781,0.258,104.008,-0.074,55.435,24.76,21.76,28.545,77.69,380.229,20.38,410.2,1298.6555,652.75,132.1,81.8,354.25,506.75,12.5895,442.944
7,13.25,0.35,24.47,3.5845,-0.616,-0.596,0.0015,127.7735,0.2355,109.848,-0.1755,53.25,25.04,22.15,29.655,77.67,380.1625,20.61,405.25,1175.3905,600.3,124.1,74.08,358,505.75,12.527,436.4475
7,13.75,0.339,24.44,3.626,-0.605,-0.593,0.007,126.3475,0.075,100.1805,-0.1685,51.415,25.106,22.61,29.72,77.665,380.442,20.705,320.25,1092.8785,530.9,114.85,72.955,358.75,498.7,11.985,408.9905
7,14.25,0.3525,24.64,3.7135,-0.5265,-0.535,0.003,130.968,0.221,102.667,-0.335,50.35,25.23,22.88,28.62,77.655,380.276,20.59,338.2,1136.338,563.75,120.2,73.99,356.7,494.9,11.941,397.596
7,14.75,0.378,24.4,3.949,-0.597,-0.59,0.002,118.956,0.111,98.388,-0.1925,49.325,25.29,23.185,29.84,77.64,380.38,19.84,356.35,1115.185,553.6,107.3,67.97,352.95,492,12.61,397.6715
7,15.25,0.362,24.195,3.7185,-0.6955,-0.6995,0.0015,114.944,-0.0095,94.574,-0.054,48.535,25.18,23.35,30.54,77.61,380.406,19.415,289,988.753,481.9,86.7,62.565,349.1,490.9,12.824,394.975
7,15.75,0.343,24.23,3.52,-0.5815,-0.5395,0.002,107.5125,-0.016,96.9815,-0.095,43.57,25.28,23.53,31.025,77.6,380.373,19.96,272.55,993.5945,475.95,97,62.59,348.6,481.75,12.887,372.99
7,16.25,0.355,24.13,3.701,-0.401,-0.394,0.006,92.951,-0.011,82.761,-0.172,40.22,25.21,23.725,31.94,77.58,380.557,19.495,203.65,798.64,389.05,82.555,50.96,342.85,475.65,12.569,319.3225
7,16.75,0.357,23.97,3.6485,-0.292,-0.28,0.004,73.48,-0.121,81.886,-0.002,35.655,25.14,23.7975,32.465,77.56,380.5925,19.48,180.2,745.259,356.25,69.19,44.97,338.9,465.25,12.924,304.558
7,17.25,0.352,23.25,3.6575,-0.137,-0.0865,0.004,48.123,-0.208,71.464,-0.077,31.575,24.9,23.79,32.855,77.555,380.604,17.78,114.05,579.254,269.15,53.86,36.765,331.65,456.2,13.031,260.3645
7,17.75,0.326,23.095,3.429,0.103,0.096,0.015,21.848,-0.349,55.005,-0.065,25.605,24.65,23.64,33.28,77.54,380.7165,17.25,50.675,410.264,192.3,42.09,27.54,330.55,444.95,12.776,216.7365
7,18.25,0.302,22.9,3.1985,0.255,0.2435,0.016,11.577,-0.526,42.9895,0.011,21.015,24.125,23.435,33.41,77.55,381.173,16.325,-0.5075,252.167,122.65,18.545,18.905,330.45,436.6,12.585,156.218
7,18.75,0.289,22.1,3.208,0.707,0.679,0.034,-4.9715,-0.738,35.347,0.178,9.62,23.565,23.165,35.875,77.5555,381.9155,15.445,-35.66,151.211,69.96,14.275,11.775,324.85,423.8,13.007,101.7925
7,19.25,0.2525,21.225,2.7015,1.326,1.268,0.067,-13.9355,-1.0245,17.9335,0.142,3.706,23.23,22.9235,38.455,77.56,383.1345,14.3,-70.5,54.0965,27.685,11.06,6.706,323.8,413.25,13.361,48.534
7,19.75,0.2215,20.52,2.569,1.614,1.58,0.096,-20.413,-1.112,11.753,0.101,-1.623,22.725,22.66,40.95,77.57,385.1395,13.18,-87.2,5.2315,0.2765,1.427,1.843,320.65,404.5,13.308,3.0975
7,20.25,0.228,19.58,2.5535,1.969,1.833,0.098,-22.07,-0.93,10.4595,0.097,-6.5705,22.165,22.39,42.965,77.5755,386.6235,11.79,-86.05,0,-2.2095,0,1.561,316.2,397.15,13.398,0
7,20.75,0.244,18.84,2.715,1.801,1.655,0.0755,-22.735,-0.731,11.365,0.027,-10.41,21.515,22.1,44.625,77.6,387.9305,11.07,-85,0,-2.1365,0,1.5065,315.1,393.75,13.363,0
7,21.25,0.2295,17.93,2.576,2.087,1.92,0.074,-24.58,-0.666,8.22,0.114,-11.81,20.89,21.865,44.845,77.62,389.4015,10.54,-83.6,0,-2.139,0,1.462,312.2,389.9,13.309,0
7,21.75,0.2285,17.75,2.471,2.0775,2.0175,0.0535,-25.857,-0.515,9.643,-0.183,-14.435,20.465,21.62,45.915,77.63,389.926,10.2,-82.8,0,-1.908,0,1.705,305.95,387.3,13.5675,0
7,22.25,0.2365,17.5,2.524,2.191,2.055,0.056,-28.762,-0.616,8.995,-0.053,-15.9895,20.11,21.48,46.89,77.62,391.0185,9.67,-82.15,0,-2.0065,0,1.512,304.1,386.3,13.5075,0
7,22.75,0.214,17.04,2.387,1.716,1.551,0.052,-26.3415,-0.4735,6.6765,-0.08,-17.15,19.76,21.145,47.78,77.62,391.1905,9.045,-83.3,0,-1.769,0,1.6125,304.05,382.45,13.381,0
7,23.25,0.219,16.61,2.3865,1.7275,1.672,0.0035,-28.5175,-0.2655,8.294,-0.223,-18.105,19.37,21.01,47.695,77.62,391.9085,9,-83.5,0,-1.658,0,1.648,303.4,382.75,13.387,0
7,23.75,0.211,16.42,2.451,1.815,1.901,0.0215,-27.994,-0.4515,7.924,-0.037,-19.02,19.1,20.72,47.055,77.611,392.3255,8.81,-82.6,0,-1.737,0,1.7435,299.1,381,13.382,0
8,0.25,0.211,14.41,2.375,2.299,2.3255,0.0555,-27.394,-0.44,7.041,-0.005,-26.36,17.53,19.58,63.31,77.551,393.527,5.79,-89.2,0,-1.827,0,1.591,285.7,374.2,13.359,0
8,0.75,0.224,14.315,2.3935,2.599,2.454,0.023,-27.419,-0.374,8.081,-0.032,-27.725,17.235,19.34,61.49,77.54,393.258,5.59,-89.2,0,-1.7295,0,1.6135,283.95,372.45,13.481,0
8,1.25,0.217,14.115,2.261,2.434,2.409,0.02,-27.067,-0.347,6.971,0.026,-27.99,16.93,19.04,64.115,77.54,393.786,5.32,-87.9,0,-1.757,0,1.459,284.75,371.15,13.461,0
8,1.75,0.202,13.86,2.271,2.459,2.351,0.002,-26.456,-0.194,6.038,0,-28.81,16.625,18.82,64.2405,77.53,392.537,5.43,-87.7,0,-1.608,0,1.544,284,369.9,13.145,0
8,2.25,0.209,13.745,2.2915,2.689,2.549,0.007,-27.912,-0.25,6.511,-0.051,-29.52,16.33,18.57,64.495,77.51,394.0285,5.16,-87.4,0,-1.638,0,1.4715,284.1,368.9,13.394,0
8,2.75,0.2245,13.715,2.357,2.416,2.436,-0.006,-28.019,-0.169,6.217,-0.051,-29.24,16.11,18.33,64.065,77.51,394.732,4.98,-86.55,0,-1.576,0,1.432,283.65,368.15,13.501,0
8,3.25,0.206,13.305,2.181,2.312,2.289,-0.012,-28.465,-0.203,5.271,0.007,-29.13,15.89,18.11,66.7,77.51,394.276,4.94,-87.6,0,-1.667,0,1.468,283.3,366.45,13.565,0
8,3.75,0.206,13.25,2.3035,2.1985,2.2775,0.018,-28.72,-0.133,5.498,-0.034,-29.13,15.66,17.92,66.415,77.51,394.216,4.96,-86.3,0,-1.343,0,1.5155,282,366.55,13.441,0
8,4.25,0.1995,13.07,2.2635,2.139,2.082,-0.003,-29.6905,-0.1465,4.699,-0.006,-28.83,15.46,17.715,66.95,77.51,394.092,4.75,-85.7,0,-1.565,0,1.627,281.2,365.5,13.7485,0
8,4.75,0.2075,13.11,2.282,2.362,2.267,0.016,-29.5215,-0.2335,6.319,-0.031,-29.14,15.27,17.53,68.25,77.505,394.4215,4.565,-85.6,0,-1.646,0,1.493,280.6,365.6,13.663,0
8,5.25,0.203,13.07,2.218,2.25,2.148,0.014,-28.0895,-0.178,5.518,0.0225,-29.18,15.105,17.35,67.97,77.52,394.499,4.435,-84.9,0,-1.605,0,1.605,281.1,364.6,13.717,0
8,5.75,0.21,12.92,2.25,2.157,2.153,-0.008,-27.7385,-0.126,5.448,0.0475,-29.15,14.89,17.17,68.98,77.53,394.2285,4.175,-81.2,7.096,2.706,0,2.483,281.7,365.8,13.7225,5.333
