DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_2_1_1,NETRAD
3,23.75,0.176309939786959,-0.0253194633589527,4.89418259585467,-0.312076176796149,0.149353891309266,-9.30166319356094,-0.935718440825908,0.579009543857803,415.580985341145,5.19958308489095,411.048213808739,4.20156749661951,415.192959743095,411.210103827681,4.68109397584871,415.0874186,411.680669386791,4.70480735408323,415.171213428571,411.826732499379,4.60432611245482,416.262454061238,2.17966747811981,4.78224537946778,0.340626915651263,1.93,1.63,0.845,4.3462,4.18,3.85685,3.1994,1.719,81.86151,52.965,3.76425,0.455,1.82,1.865,0.9,-2.605,1.7,0.39,247.8,324,248,320.05,0.02,0.04,0.19,0.055,-0.02,0.06,-0.05,-0.18,5.9445,7.165,8.4155,8.612,8.72,8.041,7.2835,8.601,9.607,5.45,6.507,7.969,8.551,8.459,7.3075,7.65,8.9845,8.843,5.35,6.7035,8.049,8.621,8.629,7.8745,7.036,8.075,8.404,5.7445,6.768,8.4825,8.8955,8.718,7.612,7.8315,8.4145,9.024,5.338,6.016,7.666,8.568,8.398,7.815,7.1185,9.4115,-27.171,-35.197,-45.34
4,0.25,0.165851394934682,0.011666848518066,0.785718455548466,0.176367853601153,0.189245220968385,-8.85506970692031,-1.39335600827739,0.628999642569803,416.484304959183,4.71363021505847,400.387526999023,4.36575341640494,416.29315425,400.748042862472,4.67946634004689,416.148631470395,401.641671647544,4.63562219360673,416.145745675524,402.429742734494,4.60254833089976,418.116060140987,2.28280405098333,8.20962620360652,0.465410273294917,2.27,1.87,0.89,9.0263,9.154,8.5879,7.5215,5.95865,81.74196,33.42,7.6388,2.68,5.21,5.25,0.9,-3.115,1.7,0.29,269.7,343.45,268.7,338.4,0.08,0.11,0.06,0.03,0.1,0.07,-0.04,-0.18,10.701,12.145,13.213,13.402,13.2315,12.0545,10.5155,10.7295,11.246,9.7865,10.8265,12.733,13.155,13.501,11.408,10.98,10.9905,10.187,9.943,11.517,13.054,13.5165,12.863,12.138,10.525,11.085,10.1505,10.509,11.854,13.4925,13.7125,13.559,11.837,11.651,10.94,10.675,10.2835,11.493,13.033,13.8565,13.514,12.4395,11.6265,10.865,-26.507,-31.6165,-53.31
4,0.75,0.142365702193039,0.0254094316017998,0.827037423041685,0.129368178521391,0.137753766793871,-11.4833157036415,-1.59099854808392,0.594478508999735,416.234695800097,4.5600012193225,400.511921044257,4.32413063413823,415.886069349315,400.769774302499,4.55037557193733,416.071210297297,401.425969189699,4.56050102009354,416.677131762053,402.519341333793,4.54780413317508,418.607232814569,2.14864738196463,7.91343740384309,0.475052080152881,2.06,1.73,0.8,8.61975,8.537,8.1987,6.96235,5.7437,81.736065,34.6,7.0936,2.91,4.965,4.75,0.85,-3.43,1.7,0.225,264.6,342.1,263.3,335.7,0.095,0.11,0.065,0.04,0.1,0.07,-0.04,-0.18,10.3605,11.863,13.062,13.2965,13.206,12.06,10.5155,10.7325,11.244,9.575,10.607,12.584,13.0785,13.49,11.42,10.979,10.991,10.188,9.6325,11.2515,12.8355,13.4025,12.82,12.149,10.5295,11.086,10.153,10.1555,11.5575,13.2545,13.576,13.5335,11.8485,11.6485,10.94,10.6775,9.898,11.1815,12.8175,13.755,13.4785,12.456,11.6275,10.867,-27.013,-32.0795,-55.145
4,1.25,0.123611904787112,0.0124972662051232,1.206406724507,0.0236035391422186,0.113471199596332,-7.93126172507321,-1.63921925070732,0.56024340665622,416.675131400464,4.67617690810101,401.055256257642,4.4400743664239,416.799902214915,400.69234612213,4.72416156967908,416.951864825056,402.103518480769,4.75574671650132,417.185497290784,402.669656694564,4.56427440904157,418.842021456632,2.03229792604247,7.7091785492774,0.462336100187092,1.93,1.62,0.78,7.94785,8.0335,7.6517,6.4981,5.1873,81.70965,34.995,6.8869,2.32,4.645,4.48,0.9,-3.38,1.85,0.37,263.85,339.85,263.1,335.5,0.08,0.11,0.07,0.04,0.1,0.07,-0.04,-0.18,10.036,11.635,12.907,13.206,13.1735,12.0675,10.516,10.735,11.244,9.274,10.352,12.4695,12.999,13.471,11.433,10.978,10.992,10.19,9.3255,10.9505,12.634,13.2875,12.772,12.1585,10.5395,11.0865,10.155,9.88,11.278,13.14,13.4705,13.5,11.858,11.6465,10.941,10.6795,9.596,10.7975,12.6445,13.634,13.4315,12.4725,11.6295,10.8685,-27.681,-34.004,-54.975
4,1.75,0.164571024017375,0.00068621549109568,0.767323539503412,0.0841032630250245,0.129649066603889,-7.74176724064518,-1.28966882341343,0.629819209343487,416.583266030992,4.81333813133253,400.848639067606,4.37774905248427,416.686775063758,401.509744807842,4.70515016168791,416.948813694166,401.351247843156,4.62945348225264,417.391130130435,403.738206211837,4.58672848373481,418.677452569456,1.81524669413007,7.26186047791714,0.433793280996611,1.89,1.59,0.73,7.3912,7.317,6.8511,6.00825,4.64765,81.70616,35.36,6.5765,1.92,4.185,4.18,0.8,-3.42,1.6,0.42,265,338.15,265.6,333.5,0.09,0.1,0.065,0.03,0.1,0.07,-0.04,-0.18,9.697,11.393,12.7745,13.105,13.1345,12.0745,10.5175,10.715,11.243,9.074,10.13,12.2935,12.9175,13.446,11.4455,10.977,11.039,10.192,9.083,10.704,12.4635,13.174,12.718,12.1695,10.555,11.0875,10.157,9.7355,10.9925,12.9395,13.362,13.462,11.8675,11.6465,10.9415,10.682,9.3355,10.526,12.454,13.5145,13.376,12.489,11.6315,10.87,-28.188,-33.904,-58.29
4,2.25,0.162985511249498,-0.00805109694923819,0.894808209354015,0.140248989699078,0.115692092985378,-8.70663142346577,-0.940752151815371,0.51052742329501,416.510748681216,4.75627339000951,401.067608212536,4.44339053325351,417.340077046483,401.200226810256,4.63227548181573,416.941482,401.447463939682,4.68035557519426,417.348847446897,403.27510005355,4.60539267246935,418.901711078688,2.29860414036512,6.8789334181916,0.575589337929015,2.14,1.72,0.85,7.2553,7.237,6.7132,5.5505,4.3198,81.7054,35.765,6.15625,1.885,3.92,3.805,0.9,-3.165,1.7,0.36,260.3,336.05,260.2,332,0.1,0.11,0.07,0.04,0.1,0.07,-0.04,-0.18,9.402,11.105,12.6335,13.002,13.0765,12.082,10.5185,10.719,11.263,8.891,9.864,12.1395,12.835,13.415,11.4565,10.976,11.0405,10.194,8.7465,10.4445,12.2845,13.061,12.665,12.18,10.5575,11.088,10.1585,9.41,10.7515,12.7845,13.25,13.4205,11.8775,11.6505,10.942,10.6835,8.9835,10.242,12.2765,13.3935,13.313,12.504,11.634,10.8715,-29.394,-34.811,-55.715
4,2.75,0.1721679601471,0.00671145544240173,0.704046789047604,0.0424208313800991,0.125789977622688,-7.47916463970842,-1.27787629804887,0.576807584348648,416.577283276958,4.7084254632098,401.33881354652,4.60258637692444,417.578558238264,401.846165705306,4.70689126877624,417.169847165017,402.197805022601,4.78748545225302,418.120373096552,403.50524622898,4.8263646827491,418.732473110346,1.96025849547363,6.98662106031125,0.45399460734801,2,1.67,0.82,7.24885,7.2455,6.5626,5.3787,4.4123,81.70627,36.445,5.9607,1.695,3.535,3.595,0.85,-3.365,1.6,0.42,257.5,334.8,257.2,330.5,0.09,0.1,0.06,0.035,0.1,0.07,-0.04,-0.18,9.2,10.889,12.484,12.902,13.0195,12.09,10.52,10.743,11.2875,8.702,9.544,11.9915,12.751,13.38,11.47,10.976,11.0415,10.196,8.4175,10.183,12.1085,12.952,12.599,12.19,10.5615,11.0885,10.1605,9.127,10.5155,12.611,13.1365,13.375,11.8875,11.655,10.9415,10.686,8.766,10.012,12.1125,13.296,13.258,12.5185,11.6365,10.873,-29.778,-35.102,-61.575
4,3.25,0.084775477504214,0.00307119970697355,0.56282740370917,-0.0655016414495751,0.151646429451646,-6.96885733938351,-1.40315121400413,0.597737257266424,416.898118624773,4.77431914782775,400.401867190823,4.38697586627057,417.306802876113,401.20438527496,4.6336672632605,417.833582535163,401.389767712487,4.79804983027512,417.570407441672,402.760350759331,4.61017499576328,419.39421289,1.73776865183804,6.55610985433859,0.473829679558541,1.85,1.59,0.79,6.7893,6.8385,6.2835,5.28635,4.0973,81.69671,37.75,5.8159,1.39,3.435,3.345,0.7,-2.93,1.5,0.36,256.2,333.9,255.7,330.3,0.08,0.1,0.065,0.03,0.1,0.07,-0.04,-0.18,9.076,10.735,12.3155,12.819,12.953,12.0975,10.5205,10.7455,11.223,8.379,9.273,11.8295,12.668,13.339,11.4825,10.976,11.043,10.198,8.1,10.0295,11.923,12.8475,12.54,12.1995,10.5685,11.089,10.1625,8.946,10.3365,12.4375,13.027,13.3275,11.9,11.6595,10.9425,10.688,8.537,9.8125,11.9335,13.175,13.1905,12.532,11.6395,10.8745,-29.665,-34.359,-48.01
4,3.75,0.145887119776541,0.0216908831331311,1.08618388431445,0.114381521254157,0.137857203556313,-6.30755572063706,-1.09113945644824,0.534345146201481,416.934024316503,4.61863370764056,400.263504008827,4.3970730810472,417.242056260726,400.763112294946,4.62923156072831,417.016187615385,401.644295267145,4.74075178378371,417.265648137451,402.668015651832,4.59691383702462,418.746106171963,1.89473947210215,6.33890246607297,0.449718746008884,1.87,1.67,0.79,6.95325,7.0465,6.3185,5.19355,3.87195,81.701675,38.81,5.7103,1.11,3.285,3.225,0.8,-3.53,1.6,0.34,256.2,332.4,256,328,0.09,0.1,0.06,0.035,0.1,0.07,-0.04,-0.18,8.946,10.501,12.1495,12.733,12.8835,12.105,10.522,10.7485,11.221,8.2035,9.096,11.667,12.583,13.295,11.494,10.976,11.044,10.2,7.9355,9.7745,11.751,12.7255,12.478,12.2095,10.566,11.0905,10.164,8.6555,10.1175,12.2615,12.919,13.2785,11.912,11.6635,10.945,10.6895,8.4215,9.6325,11.7455,13.029,13.12,12.545,11.6425,10.876,-29.415,-34.686,-59.97
4,4.25,0.127155610441366,0.0259734042701341,0.553308954849035,-0.0117590013332496,0.134462235882813,-10.2667800989363,-0.824785888924187,0.544340185376514,416.914102938568,4.8886296190575,400.806980957143,4.54753190669055,417.640167065432,401.701606200842,4.65423610106316,417.254399062706,402.742612486017,4.62997736257267,417.559599115894,404.122445051986,4.57734259499875,419.871368246667,1.98882569188954,6.41231169197811,0.450274064817522,2.05,1.73,0.84,6.4777,6.577,5.8898,4.9238,3.78555,81.73127,39.955,5.5896,0.68,2.84,3.045,0.8,-3.5,1.6,0.27,255.45,331.95,256.05,328.3,0.08,0.11,0.06,0.025,0.1,0.07,-0.04,-0.18,8.774,10.238,11.9645,12.6405,12.84,12.113,10.524,10.732,11.29,7.9995,9.0195,11.51,12.498,13.246,11.5055,10.976,11.0455,10.202,7.719,9.5805,11.6095,12.593,12.426,12.2205,10.5735,11.091,10.1655,8.4925,9.892,12.092,12.8075,13.2295,11.9235,11.6695,10.9455,10.6915,8.2015,9.4205,11.5705,12.889,13.0465,12.556,11.6465,10.878,-30.302,-35.4065,-57.4
4,4.75,0.152239852890188,0.0276078626015071,0.766968752148868,0.0470258294123197,0.116927636423341,-6.84618148704892,-0.924560024139798,0.551496815856345,417.056173528619,4.77878257287528,401.67646954704,4.42247967279694,417.725155225352,401.982430711359,4.70254586690839,417.213910712925,403.507087020094,4.72598172936465,418.131222148387,404.873660019931,4.69745895589215,419.555631572816,1.68092883104832,5.78631874705391,0.43839298026088,1.8,1.62,0.76,6.10105,6.143,5.8869,4.8145,3.74415,81.74054,39.955,5.4016,0.86,2.995,2.83,0.8,-3.51,1.5,0.325,256,329.55,256.7,325.8,0.1,0.11,0.065,0.03,0.1,0.07,-0.04,-0.17,8.4575,10.021,11.768,12.532,12.796,12.12,10.5255,10.754,11.291,7.707,8.7585,11.4055,12.4125,13.195,11.515,10.9785,11.047,10.204,7.4755,9.3955,11.434,12.4835,12.374,12.235,10.579,11.0915,10.167,8.3,9.684,11.931,12.692,13.18,11.9375,11.675,10.9465,10.694,7.949,9.146,11.3655,12.7735,12.9715,12.566,11.6505,10.879,-30.789,-34.9775,-58.33
4,5.25,0.241857213574095,0.0167849963105208,0.392710829118198,-0.077804188908262,0.146913558844768,-7.7200716481496,-1.12391559092878,0.559761596708903,416.832393775092,4.78017440297236,401.806141510813,4.57862868555561,418.083820291005,402.755313680586,4.73082543871814,417.434326828909,403.100642999501,4.74633263870944,418.051811517949,405.136649945807,4.78015479643273,419.503590781457,1.84283008551217,5.49691734668207,0.534658304338393,2.08,1.69,0.83,6.2545,6.093,5.5568,4.6696,3.0458,81.75265,40.805,5.3126,0.745,2.985,2.67,1.2,-2.88,2.1,0.38,256.35,330.65,256.1,325.5,0.325,0.3,0.37,0.35,0.12,0.25,0.15,0,8.2015,9.878,11.5925,12.425,12.7505,12.1265,10.5275,10.7565,11.288,7.513,8.553,11.2265,12.3275,13.123,11.5215,10.981,11.048,10.206,7.3045,9.1715,11.293,12.3825,12.3045,12.2415,10.5835,11.092,10.169,8.093,9.4015,11.7715,12.573,13.1315,11.951,11.681,10.947,10.696,7.739,8.959,11.206,12.6465,12.8945,12.5735,11.6545,10.881,-30.3435,-33.512,-63.675
4,5.75,0.147064470672869,-0.000932851285645612,0.44919441464867,0.129483480329261,0.121953568273358,-10.2563556737549,-0.147442126546792,0.506578299877801,417.118619480205,4.66655711332556,402.199434184565,4.37591917051563,418.285495810526,403.003025925596,4.56784327910877,417.523693160256,403.259865088854,4.60505174450243,418.192880006667,403.901164476187,4.52102391579804,419.849800767974,1.92351963501344,5.24380940625236,0.500103377020932,1.89,1.79,0.8,5.85205,5.779,5.287,4.64665,3.5341,81.76209,40.78,5.1586,1.015,2.955,2.69,6.65,4.59,7.2,1.87,253.6,330.85,254.3,327.6,14.545,13.64,12.675,13.655,2.015,14.11,14.07,14.16,8.0745,9.674,11.4405,12.31,12.7015,12.133,10.5295,10.7595,11.2255,7.3045,8.4175,11.045,12.2415,13.046,11.5285,10.982,11.0495,10.208,7.2685,9.025,11.125,12.268,12.244,12.247,10.5875,11.0925,10.169,7.814,9.2085,11.5675,12.4625,13.0795,11.959,11.6855,10.9475,10.698,7.53,8.7025,11.014,12.5145,12.8155,12.5775,11.6585,10.882,-30.882,-33.9725,-68.91
4,6.25,0.201380673677632,-0.0413249976544474,2.87730860943028,0.955671738511366,0.146239040375749,-9.07382862189087,2.12128748809032,0.586382918418048,416.895646320792,4.72789389861136,401.789025864123,4.46817051439361,418.279364478298,402.323685693821,4.77680437314424,418.203434460784,402.237830219141,4.72548662997581,418.097695197746,403.369560501124,4.70877997915849,419.492566546053,2.08315199108332,4.32409139991717,0.475792279313778,1.93,1.58,0.72,5.615,6.149,5.3363,4.8696,4.52285,81.79471,41.58,5.1469,2.08,4.37,4.02,26.55,42.145,43.9,9,256.05,333.9,255.2,331.4,92.185,89.13,83.95,90.645,13.06,80.22,80.09,75.12,7.977,9.528,11.2945,12.2115,12.638,12.138,10.532,10.762,11.2895,7.32,8.2845,10.8925,12.1555,12.967,11.5335,10.983,11.051,10.209,7.2535,8.8825,10.972,12.1565,12.1835,12.252,10.5915,11.093,10.1705,7.79,9.112,11.364,12.3865,13.0195,11.964,11.6895,10.9475,10.7,7.551,8.546,10.8305,12.3705,12.746,12.58,11.6625,10.8835,-30.846,-33.128,-36.185
4,6.75,0.207167545204562,-0.0939787213177529,5.68337586554242,0.918189043869751,0.133136414712555,3.89100266116229,5.10620824088532,0.556920247047849,416.842524218258,4.87762685309515,401.31043681144,4.42476215926836,418.16229299115,402.43011494479,4.83629097104066,417.181959889632,401.870324703757,4.87570233144477,417.500929839129,402.504052849014,4.74617427310148,418.791326196078,1.85825297390731,5.29119868976698,0.372022116656364,1.73,1.58,0.755,6.2739,6.727,6.3072,5.78685,6.1306,81.79804,39.235,5.3918,5.245,7.48,7.115,44.6,120.885,120.6,25.78,256.55,344.15,258,345.4,247.695,246.81,254.725,256.29,35.97,192.58,213.66,215.24,8.146,9.4085,11.103,12.062,12.564,12.116,10.507,10.75,11.262,7.413,8.2855,10.7845,12.0705,12.888,11.537,10.984,11.0525,10.212,7.4465,8.8045,10.814,12.0255,12.122,12.254,10.5825,11.0935,10.171,8.065,9.07,11.19,12.2795,12.959,11.9685,11.694,10.9475,10.702,7.836,8.594,10.6955,12.242,12.681,12.5765,11.667,10.8855,-27.855,-30.584,15.78
4,7.25,0.35465949839473,-0.0928059121503165,9.9500300864248,0.206156877759364,0.148236142400081,19.2853679823328,6.09139952278181,0.523807803360174,416.962773313558,4.8985879633864,400.737943576343,4.90189146728962,416.901744037762,400.738496979486,5.0388926278224,416.456365081761,400.826232137637,5.11410975161987,416.516438970706,399.893562714606,5.11451061982537,416.94097287147,1.83810999313244,6.59458185211759,0.46562471544364,2.03,1.87,0.96,7.6254,7.919,7.7152,6.9497,7.768,81.81093,36.38,6.0194,8.24,10.33,10.395,61.7,224.25,236.7,48.04,256.85,358.6,258.3,360.5,480.28,485.69,496.88,495.37,66.04,417.705,419.42,403.68,8.4745,9.516,11.099,11.965,12.526,12.147,10.5335,10.767,11.309,8.124,8.356,10.662,11.898,12.8225,11.529,10.984,11.019,10.1955,8.259,8.92,10.666,11.904,12.041,12.245,10.569,11.083,10.139,8.505,9.244,11.0735,12.1,12.898,11.9685,11.698,10.947,10.704,8.454,8.822,10.648,12.1145,12.617,12.5725,11.6725,10.85,-25.033,-26.303,69.155
4,7.75,0.385865969556152,-0.0942478994121947,13.5102817634351,0.0923715643118759,0.190504014924451,45.5240903711983,5.11184653465643,0.620669513805257,416.6590308866,4.92437227827671,399.650933355484,4.6480551182654,416.11843465894,399.20705609692,4.90145822782283,415.802417836601,399.895919056601,5.08948340135025,415.969018107443,399.384086606869,5.07525668035158,415.725655361022,2.19483434262262,7.84443959757428,0.400220026021804,2.38,2.19,1.21,8.1712,9.348,8.2671,8.1409,9.4244,81.8135,32.46,6.9065,12.195,14.7,14.455,78.1,331.71,347.6,70.19,259.6,376.35,263.8,381.8,688.18,700.75,722.39,705.68,96.09,637.08,640.195,627.37,9.3395,9.762,11.0355,11.8915,12.4765,12.1455,10.5345,10.77,11.3105,8.885,8.734,10.681,11.905,12.802,11.526,10.986,11.02,10.1975,9.405,9.424,10.678,11.8345,12.0015,12.2405,10.588,11.095,10.174,9.448,9.583,11.047,12.044,12.901,11.983,11.71,10.949,10.713,9.435,9.374,10.64,11.994,12.524,12.559,11.672,10.851,-19.5075,-21.6665,140.525
4,8.25,0.404517603933223,-0.0742666435134875,18.6965587420557,-0.148648523597578,0.228271794589992,68.425689139271,5.1932244589481,0.727019463859451,415.634009144297,4.87526219819192,398.34742286447,4.65162041925013,414.821386277976,398.573520988838,4.88754425496399,414.808993296053,398.640032809411,4.80122453478638,414.682098739297,397.860836765688,4.95623282022601,414.448094613924,2.29138180163225,9.35406390883605,0.474251400817667,2.52,2.42,1.285,9.6357,10.854,9.8221,9.99905,11.4459,81.791325,29.09,8.14245,16.75,18.6,17.83,90.4,439.895,454.3,92.72,263.35,394.6,267.5,405.45,897,906.58,908.29,908.21,128.72,878.155,867.305,867.39,10.094,10.181,11.018,11.825,12.396,12.134,10.513,10.759,11.236,10.077,9.4195,10.738,11.833,12.711,11.522,10.992,11.0565,10.218,10.79,10.1315,10.7435,11.7485,11.94,12.238,10.596,11.0955,10.174,10.679,10.109,11.111,11.9495,12.829,11.987,11.719,10.9635,10.712,10.467,10.099,10.692,11.923,12.505,12.585,11.686,10.89,-11.834,-10.9075,203.23
4,8.75,0.351677982588496,-0.045242137116483,21.6588590503586,-0.335616180171238,0.21391195952013,94.6600439120623,4.77688758936839,0.856035296055066,415.604246367328,4.52160603374181,397.915504318112,4.55202829422598,414.197696784566,397.539430817307,4.67216356567205,414.121664112069,397.440535250156,4.64635696359569,414.160618107383,397.398384675813,4.83068315442777,414.000701006431,2.66819343246279,10.0828603103576,0.515091779608438,2.995,2.69,1.49,10.4092,12.0425,10.5891,10.71475,12.7313,81.816635,27.14,8.9681,20.29,22.73,20.83,112.3,549.705,560.25,114.435,268.45,412.15,270.55,423.55,1104.765,1112.69,1122.21,1128.31,155.68,1115.51,1112.55,1104.795,11.268,10.792,11.118,11.795,12.3955,12.133,10.5365,10.7745,11.3135,11.221,10.181,10.8635,11.7845,12.732,11.524,10.9965,11.058,10.22,12.3145,10.8635,10.873,11.687,11.887,12.236,10.5975,11.096,10.1745,11.856,10.808,11.209,11.8765,12.746,11.99,11.726,10.966,10.715,11.549,10.8415,10.79,11.857,12.436,12.592,11.689,10.8915,-2.951,-0.316,268.89
4,9.25,0.335386237677527,-0.0212975862149722,22.6027124122913,-0.494758206253495,0.27388092283918,135.43863155748,4.15371948791055,1.06797932496639,415.691525332218,4.51066899471959,397.543455167343,4.48470552691772,413.928492145983,397.484624928099,4.53218421935565,413.824715974138,397.308077115656,4.67571433581747,413.920268711538,397.219512370978,4.81766387421258,413.637070840136,2.9821969250891,10.8051001406747,0.63553601722695,3.31,2.97,1.7,11.35355,12.576,11.5689,11.6481,13.7716,81.81702,25.455,10.0846,25.1,26.78,22.395,108.9,654.43,656.25,136.93,272.6,427.9,275.1,446.35,1311.15,1306.99,1323.855,1326.65,181.215,1335.63,1343.425,1332.625,12.251,11.349,11.224,11.752,12.299,12.118,10.517,10.765,11.272,12.469,10.974,10.969,11.7535,12.684,11.51,11.001,11.0595,10.223,13.466,11.628,11,11.651,11.8495,12.237,10.598,11.0965,10.175,13.164,11.729,11.344,11.8245,12.666,11.993,11.73,10.968,10.717,12.51,11.557,10.9665,11.8115,12.372,12.564,11.693,10.8935,10.563,13.5895,330.05
4,9.75,0.343147360227195,0.00048783193180725,24.7615641337624,-0.725201869386797,0.326180077718815,166.448405839525,3.93961765629443,1.24186976820774,415.469762946803,4.36340394033422,397.976477478293,4.21572831406993,413.812733318966,397.801603528681,4.49383658784696,413.81439293242,397.577222952021,4.49114714476737,413.777770034457,397.335968618596,4.68519205283194,413.556037498355,3.56438848993172,11.5911119961631,0.674288842393643,3.58,3.41,1.88,11.9976,13.2615,12.3431,12.63875,15.098,81.83089,24.94,10.6108,27.74,29.25,23.315,119.55,746.53,739.7,156.94,274.6,443.2,276.9,461.15,1459.7,1461.89,1490.375,1491.17,208.525,1517.21,1524.025,1519.85,13.651,12.1335,11.379,11.743,12.258,12.117,10.52,10.768,11.274,13.7105,11.755,11.1855,11.759,12.643,11.503,11.01,11.0615,10.226,14.5745,12.408,11.2125,11.6415,11.808,12.238,10.599,11.0975,10.1755,14.362,12.569,11.55,11.8005,12.592,11.994,11.735,10.957,10.719,13.717,12.352,11.181,11.808,12.33,12.604,11.697,10.895,25.98,27.658,392.05
4,10.25,0.314055599951907,-0.0140418430986976,26.3644005571931,-0.677814827603177,0.360964649028607,201.221579596384,3.24079261804451,1.28954026243036,415.265573461774,4.30444405081916,397.646580216578,4.06067009915989,413.529389810458,397.609508541474,4.290568196294,413.630038169872,397.50798618514,4.35800431132504,413.678713110749,397.392362362157,4.36460922249942,413.478689818966,3.76549645323817,12.2873532202321,0.774113408050531,4.3,3.87,2.125,12.6225,13.616,12.9604,13.2868,16.0389,81.80683,23.91,11.4889,30.64,31.98,25.485,140.3,809.22,800.9,168.26,281,459.1,280.85,480.9,1591.37,1565.26,1606.145,1600.065,219.85,1662.39,1654.735,1665.12,14.8855,12.7565,11.645,11.7875,12.302,12.1325,10.537,10.783,11.315,14.727,12.4655,11.398,11.779,12.611,11.496,11.01,11.063,10.229,15.5695,12.9585,11.471,11.66,11.7725,12.237,10.5995,11.098,10.177,15.333,13.2845,11.774,11.698,12.5135,11.977,11.7355,10.9555,10.717,14.924,12.95,11.4455,11.8235,12.2855,12.56,11.703,10.8965,36.6795,38.546,434.505
4,10.75,0.353549514605441,-0.00751212623899422,28.979156166139,-0.386458973385553,0.389741463072648,217.93652965229,2.40297417095303,1.40739533778672,415.334069462687,4.12884970851561,397.678841145362,4.11477467134249,413.303229091641,397.786697416352,4.2407782570966,413.42032281193,397.584577874132,4.27631973361633,413.502615974583,397.144746597252,4.34024088721374,413.307414899371,4.07496790411646,12.8829402401739,0.80093964291618,4.46,4.12,2.15,13.3634,14.354,13.6263,13.9353,16.7225,81.787445,21.67,11.76725,33.77,34.05,28.21,140.45,879.32,859.6,180.97,279.8,474.5,281.9,494.4,1707.15,1690.17,1736.35,1731.25,236.995,1803.645,1796.045,1790.935,15.878,13.687,11.853,11.8335,12.2745,12.1315,10.5375,10.7855,11.3125,15.768,13.0405,11.582,11.814,12.588,11.487,11.016,11.0645,10.231,16.656,13.737,11.8025,11.71,11.748,12.235,10.599,11.0985,10.1795,16.3095,13.9695,12.0055,11.721,12.4715,11.9745,11.7405,10.9565,10.7195,15.9975,13.681,11.75,11.8725,12.256,12.551,11.7085,10.898,47.791,50.1875,467.64
4,11.25,0.323901934187281,-0.00292547181836285,24.3953505987527,-0.57788758745901,0.369578783233105,250.349872877501,2.34838873941617,1.54305314812953,415.251503369248,3.81252272866932,398.256306033181,3.89686389826585,413.400904781726,398.434583563057,4.15071594970482,413.353766326923,398.161418124108,4.28444777378172,413.38572946315,397.9043675149,4.08445932105191,413.216901675,4.61326261193635,13.3368964716271,0.879479398123601,4.8,4.375,2.43,13.7224,14.756,14.0943,14.5443,17.5262,81.76927,20.85,12.27,36.145,36.25,32.185,137.9,932.13,908.6,193.48,277,490.25,279.65,512.05,1818.86,1798.2,1849.625,1863.45,252.39,1909.39,1899.11,1890.385,16.752,14.547,12.102,11.88,12.175,12.145,10.525,10.798,11.341,16.771,13.6445,11.904,11.875,12.576,11.476,11.019,11.066,10.234,17.6245,14.4135,12.073,11.7895,11.743,12.222,10.58,11.0995,10.182,17.238,14.702,12.3215,11.775,12.44,11.9705,11.7455,10.964,10.7215,16.934,14.706,12.0445,11.95,12.2335,12.5365,11.7135,10.8995,57.7445,59.784,503.03
